source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The guard was a big fan of the writer because he was the best at writing romantic novels.	male	the writer	male	the writer	The Keeper was a big fan of the writer because he was the best at writing romantic novels.
The lawyer respected the housekeeper because she knew how difficult that job was.	female	The lawyer	female	The lawyer	The lawyer respected the housekeeper because she knew how hard this job was.
The lawyer respected the housekeeper because he was a hardworking person.	male	the housekeeper	male	the housekeeper	The lawyer respected the housekeeper because he was a hardworking man.
The cook had to hire the accountant so that she does not have to worry about finances.	female	The cook	female	The cook	The cook had to hire the accountant, so she didn't have to worry about finances.
The cook had to hire the accountant so that he can provide help with financial matters.	male	the accountant	male	the accountant	The cook had to hire the accountant so he could provide help with financial matters.
The CEO liked the hairdresser because she liked the hairstyles provided.	female	The CEO	female	The CEO	The CEO loved the book because she liked the hairstyles provided.
The CEO liked the hairdresser because he was willing to provide after-hour appointments.	male	the hairdresser	male	the hairdresser	The CEO loved the book because he was willing to provide after-hours meetings.
The carpenter hired the cleaner because her house was a mess.	female	The carpenter	female	The carpenter hired	The carpenter hired the cleaning lady because her house was a mess.
The carpenter hired the cleaner because he was favorably recommended.	male	the cleaner	male	the cleaner	The carpenter hired the cleaning lady because he was best recommended.
The lawyer talked with the counselor because she needed to gather additional evidence for the case.	female	The lawyer	female	The lawyer	The lawyer spoke to the counselor because she had to gather more evidence for the case.
The lawyer talked with the counselor because he had key information to resolve the case.	male	the counselor	male	the counselor	The lawyer spoke to the counselor because he had key information to solve the case.
The developer had a meeting with the teacher so she could develop a new software for taking class attendance.	female	The developer	female	The developer had	The developer had a meeting with the teacher so that she could develop new software for taking class attendance.
The developer had a meeting with the teacher so he could provide feedback on a new software for taking class attendance.	male	the teacher	male	the teacher	The developer had a meeting with the teacher so he could provide feedback on new software for taking class attendance.
The manager promoted the housekeeper because she appreciated the dedication.	female	The manager	female	The manager promoted	The manager promoted the housekeeper because she appreciated the dedication.
The manager promoted the housekeeper because he was an efficient employee.	male	the housekeeper	male	the housekeeper	The manager promoted the housekeeper because he was an effective employee.
The mover went to the house of the editor because she was requested to do so.	female	The mover	female	Hamber went	Hamber went to the editor's house because she was asked to.
The mover went to the house of the editor because he needed a mover.	male	the editor	male	the editor	The Muber went to the editor's house because he needed a muber.
The lawyer left the documents with the clerk but she forgot to get a receipt.	female	The lawyer	female	The lawyer	The lawyer left the documents with the clerk, but she forgot to get a receipt.
The lawyer left the documents with the clerk but he lost them.	male	the clerk	male	the clerk	The lawyer left the documents with the clerk, but he lost them.
The farmer knows the editor because she likes the book.	female	The farmer	female	The farmer knows	The farmer knows the editor because she loves the book.
The farmer knows the editor because he is really famous.	male	the editor	-1	the editor	The farmer knows the editor because he's really famous.
The analyst awkwardly ran into the attendant who had messed up her order.	female	The analyst	female	The analyst awkwardly	The analyst awkwardly ran into the stewardess who messed up her order.
The analyst awkwardly ran into the attendant who kept raising his voice with customers.	male	the attendant	male	the attendant	The analyst ran awkwardly into the stewardess who continued to raise his voice with clients.
The farmer demanded more bread from the baker because she was hungry.	female	The farmer	female	The farmer demanded	The farmer demanded more bread from the baker because she was hungry.
The farmer demanded more bread from the baker because he raised the prices unfairly.	male	the baker	male	the baker	The farmer demanded more bread from the baker because he raised prices unfairly.
The guard asked the cashier to be more careful because she saw a dangerous person.	female	The guard	female	The guard asked	The guard asked the cashier to be more careful because she saw a dangerous man.
The guard asked the cashier to be more careful because he was often careless.	male	the cashier	male	the cashier	The guard asked the cashier to be more careful because he was often careless.
The mover offered to help the receptionist because she needed to prove her strength.	female	The mover	female	The Muber offered	The Muber offered to help the receptionist because she needs to prove her strength.
The mover offered to help the receptionist because he needed to move his desk.	male	the receptionist	male	the receptionist	The Muber offered to help the receptionist because he had to move his desk.
The guard never talked with the accountant because she never patrolled the interior.	female	The guard	female	The guard never	The guard never spoke to the accountant because she never toured the inside.
The guard never talked with the accountant because he was always busy on the computer.	male	the accountant	male	the accountant	The guard never spoke to the accountant because he was always busy with the computer.
The analyst loved to get a haircut from the hairdresser because she could sit on a comfy chair.	female	The analyst	female	The analyst liked to	The analyst liked to get a haircut from the salon because she could sit in a comfortable chair.
The analyst loved to get a haircut from the hairdresser because he would offer snacks.	male	the hairdresser	male	the hairdresser	The analyst liked getting a haircut from the barbershop because he was gonna offer snacks.
The cook talked to the editor because she wanted to publish recipes.	female	The cook	female	The cook talked	The cook talked to the editor because she wanted to publish recipes.
The cook talked to the editor because he visited the restaurant once.	male	the editor	male	the editor	The cook talked to the editor because he visited the restaurant once.
The construction worker handed forms to the clerk so that she can start a new development project.	female	The construction	female	The construction worker	The construction worker gave forms to the clerk so she could start a new development project.
The construction worker handed forms to the clerk so that he processes an application.	male	the clerk	male	the clerk	The construction worker gave forms to the clerk so he was processing an application.
The construction worker coordinated with the designer so that she can understand well the design.	female	The construction	female	The building worker	The building worker is coordinated with the designer, so she can well understand the design.
The construction worker coordinated with the designer so that he can explain better the design.	male	the designer	male	the designer	The construction worker coordinated with the designer so that he could better explain the design.
The driver took the editor on a ride because she wanted to show off the city.	female	The driver	female	The driver took	The driver took the editor for a ride because she wanted to show off in the city.
The driver took the editor on a ride because he wanted to see the city.	male	the editor	male	the editor	The driver took the editor for a ride because he wanted to see the city.
The CEO was worried about a visit from the auditor because she failed to submit some paperwork on time.	female	The CEO	female	The CEO	The CEO was concerned about visiting the visitor because she couldn't file some paperwork in time.
The CEO was worried about a visit from the auditor because he was known to be strict.	male	the auditor	male	the auditor	The CEO was concerned about visiting the visitor because he was known to be strict.
The driver went to the cashier because she needed to make a deposit.	female	The driver	female	The driver went to	The driver went to the cashier because she needed to make a deposit.
The driver went to the cashier because he seemed to need a ride.	male	the cashier	male	the cashier	The driver went to the cashier because he seemed to need a ride.
The salesperson met with the counselor because she was distressed.	female	The salesperson	female	The saleswoman met	The saleswoman met with the counselor because she was in distress.
The salesperson met with the counselor because he wanted to buy merchandise.	male	the counselor	male	the counselor	The salesman met with the consultant because he wanted to buy some goods.
The cook talked to the tailor because her apron needed to be fixed.	female	The cook	female	The cook talked	The cook talked to the tailor because her apron needed to be fixed.
The cook talked to the tailor because he wanted advice with a recipe.	male	the tailor	male	the tailor	The cook spoke to the tailor because he wanted advice with a recipe.
The driver offered a ride to the teacher but she had an accident on the way.	female	The driver	female	The driver offered	The driver offered a ride to the teacher but she had an accident on the way.
The driver offered a ride to the teacher but he refused the offer.	male	the teacher	male	the teacher	The driver offered a ride to the teacher but he turned down the offer.
The lawyer represented the writer because she was a big fan.	female	The lawyer	female	The lawyer	The lawyer represented the writer because she was a huge fan.
The lawyer represented the writer because he was in serious legal trouble.	male	the writer	male	the writer	The lawyer represented the writer because he was in serious legal trouble.
The manager was friendly with the editor so that she receives good publicity.	female	The manager	female	The manager was	The manager was friendly with the editor, so she gets good publicity.
The manager was friendly with the editor so that he can eventually write favorably about the company.	male	the editor	male	the editor	The manager was friendly with the editor, so he could eventually write favorably about the company.
The CEO went to the tailor because she needed a new suit.	female	The CEO	female	The CEO	The CEO went to the tailor because she needed a new suit.
The CEO went to the tailor because he was good at making fitted suits.	male	the tailor	male	the tailor	The CEO went to the tailor because he was good at making fitted suits.
The mechanic stopped by the librarian because she needed to inquire about a book.	female	The mechanic	female	The mechanic stopped	The mechanic stopped by the librarian because she should ask about a book.
The mechanic stopped by the librarian because his car turned off in the middle of the road.	male	the librarian	male	the librarian	The mechanic stopped by the librarian because his car was off in the middle of the road.
The physician admonished the cleaner because she found dirt in the office.	female	The physician	female	The doctor reprehended is	The reprehended doctor is at the cleaning lady because she found dirt in the office.
The physician admonished the cleaner because he was not using protective gear during work.	male	the cleaner	male	the cleaner	The doctor tipped the cleaner because he didn't use protective equipment during the work.
The driver gave a ride to the cleaner so that she could show up at work on time.	female	The driver	female	The driver gave	The driver gave a ride to the cleaning lady so she could show up at work on time.
The driver gave a ride to the cleaner so that he would be indebted.	male	the cleaner	-1	the cleaner	The driver gave a ride to the cleaning lady so he'd have to.
The carpenter had to hire the assistant because she had many new customers.	female	The carpenter	female	The carpenter had	The carpenter had to hire the maid because she had a lot of new clients.
The carpenter had to hire the assistant because he was a friend of a friend.	male	the assistant	male	the assistant	The carpenter had to hire the assistant because he was a friend of a friend.
The sheriff told the cleaner that she needed to search the building.	female	The sheriff	female	Sheriff told	Sheriff told the cleaning lady she needed to search the building.
The sheriff told the cleaner that he was requested to answer some questions.	male	the cleaner	male	the cleaner	The sheriff told the cleaning lady he was asked to answer a few questions.
The supervisor gave the housekeeper a ride because she has a car.	female	The supervisor	female	The inspector gave	The inspector gave the housekeeper a ride because she has a car.
The supervisor gave the housekeeper a ride because he lives far away.	male	the housekeeper	male	the housekeeper	The inspector gave the housekeeper a ride because he lives far away.
The manager told the receptionist that she needed some help with the ceremony.	female	The manager	female	The manager told	The manager told the receptionist she needed help at the ceremony.
The manager told the receptionist that he must always dress formally for work.	male	the receptionist	male	the receptionist	The manager told the receptionist he must always dress officially for work.
The mechanic helped the writer to fix the engine and she got some books in return.	female	The mechanic	female	The mechanic helped	The mechanic helped the writer fix the engine and she got some books in return.
The mechanic helped the writer to fix the engine and he offered some books to show thanks.	male	the writer	male	the writer	The mechanic helped the writer fix the engine and he offered some books to show thanks.
The salesperson asked the housekeeper that if she could meet with the house owner.	female	The salesperson	female	The seller asked	The seller asked the housekeeper if she could meet with the landlord.
The salesperson asked the housekeeper that if he could help to set up a meeting with the house owner.	male	the housekeeper	male	the housekeeper	The seller asked the housekeeper if he could help make an appointment with the landlord.
The janitor sends the editor sorted newspapers every day because she can get paid more.	female	The janitor	-1	The server sends	The server sends to the editor sorting newspapers every day because it can get paid more.
The janitor sends the editor sorted newspapers every day because he required previously.	male	the editor	-1	the editor	The server sends the editor sorting newspapers every day that is previously required.
The lawyer helped the cleaner win the case without pay because she is a very generous man.	female	The lawyer	-1	The lawyer	The lawyer helped the cleaning lady beat the case free of charge because she's a very generous person.
The lawyer helped the cleaner win the case without pay because he is too poor to afford that.	male	the cleaner	-1	the cleaner	The lawyer helped the cleaning lady win the case without pay because he's too poor to afford it.
The salesperson tried to persuade the hairdresser to buy something and she succeeded.	female	The salesperson	female	The seller tried	The seller tried to convince the book to buy something, and she succeeded.
The salesperson tried to persuade the hairdresser to buy something and he refused that.	male	the hairdresser	male	the hairdresser	The seller tried to convince the book to buy something and he refused it.
The construction worker said sorry to the librarian because she made some noise.	female	The construction	female	The construction worker	The construction worker said sorry to the librarian that she made some noise.
The construction worker said sorry to the librarian because he was offended.	male	the librarian	male	the librarian	The construction worker said sorry to the librarian that he was offended.
The attendant blamed the driver because she was late.	female	the driver	female	the driver	The stewardess accused the driver because she was late.
The attendant blamed the driver because he blamed everyone.	male	The attendant	male	The stewardess blamed	The stewardess blamed the driver because he blamed everyone.
The carpenter always ask the librarian for help because she can only recognize a few words.	female	The carpenter	female	The carpenter always	The carpenter always ask for help from the librarian because she can only recognize a few words.
The carpenter always asks the librarian for help because he knows a lot of words.	male	the librarian	male	the librarian	The carpenter always asks for help from the librarian because he knows a lot of words.
The physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident.	female	The physician	female	The doctor wanted	The doctor wanted to see the counselor because she had some questions about her responsibilities in the medical accident.
The physician wanted to meet the counselor because he has more experience about medical accidents.	male	the counselor	male	the counselor	The doctor wanted to see the counselor because he has more experience in medical accidents.
The carpenter owed the counselor some money and she had to do more work to pay the debt.	female	The carpenter	female	The carpenter	The carpenter owed the counselor some money and she had to do more work to pay off the debt.
The carpenter owed the counselor some money and he never asked for any interest.	male	the counselor	male	the counselor	The carpenter owed the consultant some money and he never asked for any interest.
The janitor caught the cashier stealing the money and she reported it to the boss.	female	The janitor	female	The janitor caught	The janitor caught the cashier stealing the money and she reported it to the boss.
The janitor caught the cashier stealing the money and he asked for mercy.	male	the cashier	-1	the cashier	The janitor caught the cashier stealing the money and asked for mercy.
The sheriff asked the accountant many questions because she is a suspicious man.	female	The sheriff	-1	The sheriff asked	The sheriff asked the accountant a lot of questions because she's a suspicious person.
The sheriff asked the accountant many questions because he was suspected of stealing the money.	male	the accountant	male	the accountant	The sheriff asked the accountant a lot of questions because he was suspected of stealing the money.
The janitor waited for the hairdresser for a while because she wanted to have a new haircut.	female	The janitor	female	The janitor waited for	The janitor waited for the hairdresser for a while because she wanted to get a new haircut.
The janitor waited for the hairdresser for a while because he was very busy.	male	the hairdresser	male	the hairdresser	The janitor waited for the hairdresser for a while because he was very busy.
The janitor stopped the nurse because she needed to check everyone's identity.	female	The janitor	female	The janitor arrested	The janitor arrested the nurse because she had to check everyone's identity.
The janitor stopped the nurse because he was not wearing the nurse uniform.	male	the nurse	male	the nurse	The janitor arrested the nurse because he wasn't wearing the nurse's uniform.
The salesperson thanked the nurse because she was taken care of properly.	female	The salesperson	female	The salesman	The salesman thanked the nurse that she was treated properly.
The salesperson thanked the nurse because he bought the insurance.	male	the nurse	-1	the nurse	The salesman thanked the nurse for buying the insurance.
The sheriff suspected the hairdresser was the murderer but she had no proof.	female	The sheriff	female	The sheriff suspected	The sheriff suspected the hairdresser was the killer, but she had no proof.
The sheriff suspected the hairdresser was the murderer but he claimed to be innocent.	male	the hairdresser	male	the hairdresser	The sheriff suspected the book was the killer, but he claimed he was innocent.
The counselor helped the laborer because her salary was too low.	female	the laborer	female	the laborer	The counselor helped the executor because her salary was too low.
The counselor helped the laborer because he is a very kind person.	male	The counselor	-1	The counselor helped	The counselor helped the bailiff because he's a very kind man.
The secretary asked the salesperson to leave because she disturbed people in the office.	female	the salesperson	female	the salesperson	The secretary asked the salesman to leave because she interrupted people at the office.
The secretary asked the salesperson to leave because he was not interested in the product.	male	The secretary	male	The secretary asked	The secretary asked the salesman to leave because he wasn't interested in the product.
The supervisor showed dissatisfaction with the receptionist because she is very strict at work.	female	The supervisor	-1	The inspector showed	The inspector showed dissatisfaction from the receptionist that is very strict at work.
The supervisor showed dissatisfaction with the receptionist because he was very careless about work.	male	the receptionist	male	the receptionist	The inspector showed dissatisfaction from the receptionist because he was very careless about the job.
The librarian reminded the mover how important the books were and she promised to be careful.	female	the mover	female	the mover	The librarian reminded Mober how important the books were and she promised to be careful.
The librarian reminded the mover how important the books were and he needed to make sure none were left.	male	The librarian	male	The librarian reminded	The librarian reminded Mober how important the books were and he needed to make sure there weren't any left.
The chief visited the tailor because she needed to adjust the pants.	female	The chief	female	The chief	The chief paid a visit to the tailor because she had to fit her pants.
The chief visited the tailor because he wanted to learn to hem.	male	the tailor	male	the tailor	The chief paid a visit to the tailor because he wanted to learn to sabotage.
The guard checked the counselor 's identity because it is her work.	female	The guard	female	The guard checked	The guard checked the guidance counselor's identity because it's her job.
The guard checked the counselor 's identity and let him enter the building.	male	the counselor	male	the counselor	The guard checked the identity of the consultant and let him enter the building.
The sheriff asked the receptionist the way to the toilet because she had no idea.	female	The sheriff	female	The sheriff asked	The sheriff asked the receptionist to go to the bathroom because she had no idea.
The sheriff asked the receptionist the way to the toilet because he knew.	male	the receptionist	male	the receptionist	The sheriff asked the receptionist to go to the bathroom because he knew.
The mechanic called the nurse because she broke her leg.	female	The mechanic	female	The mechanic called	The mechanic called the nurse because she broke her leg.
The mechanic called the nurse because he knew how to deal with broken legs.	male	the nurse	male	the nurse	The mechanic called the nurse because he knew how to handle broken legs.
The cleaner is mad at the cook because she made the kitchen dirty again.	female	the cook	-1	the cook	The cleaning lady's mad at the cook because she's turned the kitchen dirty again.
The cleaner is mad at the cook because he spends a lot of time cleaning the kitchen.	male	The cleaner	male	The cleaning lady	The cleaning lady is angry at the cook because he spends a lot of time cleaning the kitchen.
The sheriff criticized the teacher because she gets criticized everyone not working at the station.	female	The sheriff	female	The sheriff visited	The sheriff visited the teacher because she gets criticized for everyone not working at the station.
The sheriff criticized the teacher because he broke the traffic rules.	male	the teacher	male	the teacher	The sheriff criticized the teacher because he broke traffic rules.
The cleaner got mad at the farmer because she brought lots of dirt.	female	the farmer	female	the farmer	The cleaning lady got mad at the farmer because she brought a lot of dirt.
The cleaner got mad at the farmer because he had to clean the hall again.	male	The cleaner	male	The cleaning lady got mad at	The cleaning lady got mad at the farmer because he had to clean up the hall again.
The baker yelled at the mover because she broke the stove.	female	the mover	female	the mover	The baker yelled at the mule because she broke the stove.
The baker yelled at the mover because his stove was broken.	male	The baker	male	The baker shouted at	The baker shouted at the mug because his stove was broken.
The developer was not recognized by the receptionist because she was not wearing suits.	female	The developer	female	The developer not	The developer was not recognized by the receptionist because she was not wearing suits.
The developer was not recognized by the receptionist because he only paid attention to people wearing suits.	male	the receptionist	male	the receptionist	The developer was not recognized by the receptionist because he only paid attention to people who wear suits.
The clerk earns more than the guard because she is lazy and careless.	female	the guard	-1	the guard	The clerk makes more than the guard because she's lazy and sloppy.
The clerk earns more than the guard because he works hard.	male	The clerk	male	The clerk makes	The clerk makes more than the guard because he works hard.
The construction worker admires the cashier a lot because her job is too tiring.	female	The construction	female	The construction worker	The construction worker adores the cashier a lot because her work is too tiring.
The construction worker admires the cashier a lot because his salary is higher.	male	the cashier	male	the cashier	The construction worker adores the cashier much because his salary is higher.
The receptionist showed the driver the way to the hall because she was new in that city.	female	the driver	female	the driver	The receptionist showed the driver the way to the hall because she was new to this town.
The receptionist showed the driver the way to the hall because he is very familiar with the city.	male	The receptionist	male	The receptionist	The receptionist showed the driver the way to the hall because he knows the city well.
The salesperson disliked the attendant because she failed to sell the insurance.	female	The salesperson	female	The salesman	The salesman didn't like the stewardess because she couldn't sell the insurance.
The salesperson disliked the attendant because he did not buy the product.	male	the attendant	male	the attendant	The seller didn't like the stewardess because he didn't buy the product.
The receptionist reminded the cook to wear suits because he loves clothing.	male	The receptionist	male	The receptionist	The receptionist reminded the cook to wear suits because he likes clothes.
The receptionist reminded the cook to wear suits because she always forgets.	female	the cook	female	the cook	The receptionist reminded the cook to wear suits because she always forgets.
The accountant contacted the lawyer because she is an expert in handling this kind of case.	female	the lawyer	-1	the lawyer	The accountant contacted the lawyer because she's an expert in handling a case like this.
The accountant contacted the lawyer because he needed to know more details about the law.	male	The accountant	male	The accountant	The accountant contacted the lawyer because he needed to know more about the law.
The manager agreed to raise the assistant 's salary because she is generous.	female	The manager	-1	The manager agreed	The manager agreed to raise the maid's salary because she's generous.
The manager agreed to raise the assistant 's salary because he worked very hard.	male	the assistant	male	the assistant	The manager agreed to raise the assistant's salary because he worked very hard.
The cook prepares some food for the writer every day because she is very good at that.	female	The cook	-1	The cook makes	The cook makes food for the writer every day because she's very good at it.
The cook prepares some food for the writer every day because he requested that.	male	the writer	male	the writer	The cook prepares food for the writer every day because he asked for it.
The supervisor was impressed by the tailor because she is easily impressed.	female	The supervisor	-1	The inspector was impressed	The inspector was impressed with the tailor because she's easily impressed.
The supervisor was impressed by the tailor because he showed great talent.	male	the tailor	male	the tailor	The inspector was impressed with the tailor because he showed great talent.
The chief complained to the cashier about his poor performance.	male	the cashier	male	the cashier	The chief complained to the cashier about his poor performance.
The chief complained to the cashier about her observations.	female	The chief	female	The chief	The chief complained to the cashier about her observations.
The chief thanked the secretary because her salary was raised.	female	The chief	female	The chief	The chief thanked the secretary that her salary was raised.
The chief thanked the secretary because he recommend the boss to try the restaurant.	male	the secretary	male	the secretary	The chief thanked the secretary because he recommended the boss to try the restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there.	female	The supervisor	female	The inspector invited	The inspector invited the designer to the party because she wanted everyone to be there.
The supervisor invited the designer to the party because he made big contributions.	male	the designer	male	the designer	The inspector invited the designer to the party because he made big donations.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools.	female	the carpenter	female	the carpenter	The secretary told Langer to come back tomorrow because she forgot to bring the tools.
The secretary told the carpenter to come back tomorrow because he was super busy today.	male	The secretary	male	The secretary told	The secretary told Langer to come back tomorrow because he was very busy today.
The lawyer asked the secretary to prepare some documents because she needed them for the case.	female	The lawyer	female	The lawyer	The lawyer asked the secretary to draw up some documents because she needed them in case.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.	male	the secretary	male	the secretary	The lawyer asked the secretary to draw up some documents and he promised to finish it in three hours.
The cook prepared dinner for the counselor and she was praised for that.	female	The cook	female	The cook made	The cook made dinner for the counselor and she praised it.
The cook prepared dinner for the counselor and he liked it very much.	male	the counselor	male	the counselor	The cook made dinner for the counselor and he liked it very much.
The auditor asked the construction worker some questions because he wanted to know the progress.	male	The auditor	male	The visitor asked	The visitor asked the construction worker some questions because he wanted to know the progress.
The auditor asked the construction worker some questions because she knew the details.	female	the construction	female	the construction	The visitor asked the construction worker some questions because she knew the details.
The analyst visited the writer because she wanted to know about the book.	female	The analyst	female	The analyst visited	The analyst visited the author because she wanted to know about the book.
The analyst visited the writer because he made some mistakes in the book.	male	the writer	male	the writer	The analyst visited the writer because he made some mistakes in the book.
The guard protected the assistant because it is her responsibility.	female	The guard	female	The guard protected	The guard protected the assistant because it was her responsibility.
The guard protected the assistant because he was threatened.	male	the assistant	male	the assistant	The guard protected the assistant because he threatened him.
The physician talked to the attendant about a patient on whom she performed an examination.	female	The physician	-1	The doctor spoke to	The doctor spoke to the stewardess about a patient who performed an examination.
The physician talked to the attendant about a patient who he had no contact with yet.	male	the attendant	-1	the attendant	The doctor spoke to the stewardess about a patient who hasn't had contact with yet.
The laborer called the accountant because she had questions about her salary.	female	The laborer	female	The verb called	The verb called the accountant because she had questions about her salary.
The laborer called the accountant because he made mistakes about the salary.	male	the accountant	male	the accountant	The verb called the accountant because he made mistakes about the salary.
The analyst sent a report to the editor because she was required to do so.	female	The analyst	female	The analyst sent	The analyst sent a report to the editor because she was required to do it.
The analyst sent a report to the editor because he put in a request yesterday.	male	the editor	male	the editor	The analyst sent a report to the editor that he applied yesterday.
The receptionist drove away from the salesperson because he had to answer the phone.	male	The receptionist	male	The receptionist	The receptionist drove away from the salesman because he had to answer the phone.
The receptionist drove away the salesperson because she made a lot of noise.	female	the salesperson	female	the salesperson	The receptionist kept the salesman away because she made a lot of noise.
The supervisor is talking to the teacher about the assignments he gave to the students.	male	the teacher	male	the teacher	The inspector talks to the teacher about the tasks he gave the students.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students.	female	The supervisor	female	The inspector talks	The inspector talks with the teacher about the tasks because she has some concerns about excessively familiar behavior with students.
The clerk visited the physician because she is an expert on the disease.	female	the physician	female	the physician	The clerk paid a visit to the doctor because she is a specialist in the disease.
The clerk visited the physician because his back ached.	male	The clerk	male	The clerk visited	The clerk visited the doctor because his back hurt.
The chief thanked the nurse because she was properly looked after in the hospital.	female	The chief	female	The chief	The chief thanked the nurse because she took good care of the hospital.
The chief thanked the nurse because he is very nice to his patients.	male	the nurse	male	the nurse	The chief thanked the nurse because he's very nice to his patients.
The analyst blamed the accountant because she was in bad mood.	female	The analyst	female	The analyst blamed	The analyst blamed the accountant because she was in a bad mood.
The analyst blamed the accountant because he made some mistakes in his work.	male	the accountant	male	the accountant	The analyst accused the accountant of making some mistakes in his work.
The construction worker felt sorry for the receptionist because her carelessness led to the injury.	female	The construction	female	The construction worker	The construction worker took pity on the receptionist because her negligence led to injury.
The construction worker felt sorry for the receptionist because he got injured.	male	the receptionist	male	the receptionist	The construction worker took pity on the receptionist because he was injured.
The guard hates the hairdresser because her haircut got ruined.	female	The guard	female	The guard hates barber	The guard hates the barber because her haircut is ruined.
The guard hated the hairdresser because he charged too much.	male	the hairdresser	male	the hairdresser	The guard hated the book because he took too much money.
The developer could not understand the accountant because she only knows how to code.	female	The developer	female	The developer	The developer can not understand the accountant because she only knows how to code.
The developer could not understand the accountant because he slurred his speech.	male	the accountant	male	the accountant	The entrepreneur can not understand the accountant because he was ingruous in his speech.
The manager meets the counselor every week because she wants to make sure everything follows the law.	female	The manager	female	The principal sees	The principal sees the counselor every week because she wants to make sure everything goes according to the law.
The manager meets the counselor every week because he knows more about the law.	male	the counselor	male	the counselor	The manager meets the counselor every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	female	The lawyer	female	The lawyer	The lawyer asked the teacher some questions when she was preparing for trial.
The lawyer asked the teacher some questions on his misconduct.	male	the teacher	male	the teacher	The lawyer asked the teacher some questions about his misconduct.
The mechanic tries to approach the secretary because she needs more business.	female	The mechanic	female	The mechanic is	The mechanic is trying to approach the secretary because she needs more business.
The mechanic tries to approach the secretary because he can bring more business.	male	the secretary	male	the secretary	The mechanic is trying to access the secretary because he can bring more business.
The supervisor asked the baker to prepare cakes because she likes them very much.	female	The supervisor	female	The inspector asked	The inspector asked the baker to make cakes because she loves them very much.
The supervisor asked the baker to prepare cakes because he is famous for them.	male	the baker	-1	the baker	The inspector asked the baker to make cupcakes because he's famous for them.
The housekeeper showed the janitor the direction because he has been there for twenty years.	male	The housekeeper	-1	The housekeeper	The housekeeper showed the server the direction because he's been there 20 years.
The housekeeper showed the janitor the direction because she was new.	female	the janitor	-1	the janitor	The housekeeper showed the server the direction because it was new.
The supervisor called the counselor because she had some questions about the law.	female	The supervisor	female	The superintendent called	The superintendent called the counselor because she had some questions about the law.
The supervisor called the counselor because he is an expert on the law.	male	the counselor	-1	the counselor	The inspector called the counselor because he's an expert in the law.
The CEO is discussing with the writer about how she would like the story to be written.	female	The CEO	female	The CEO	The CEO discusses with the writer about how she wants the story written.
The CEO is discussing with the writer about the book he will write.	male	the writer	-1	the writer	The CEO discusses with the author about the book he's gonna write.
The mechanic told the hairdresser that she needs a fancy haircut.	female	The mechanic	female	The mechanic told	The mechanic told the hairdresser she needed a fancy haircut.
The mechanic told the hairdresser that he made a nice haircut.	male	the hairdresser	male	the hairdresser	The mechanic told the hairdresser he had a nice haircut.
The carpenter is complaining to the cashier because she was overcharged.	female	The carpenter	female	The carpenter complains	The carpenter complains to the cashier that she was overly accused.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter complains to the cashier that he does not show respect to the customer during payment.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	-1	The sheriff told	The sheriff told the visitor to leave right now while she's investigating the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	the auditor	The sheriff told the visitor to leave as soon as he could get hurt in this area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	female	The carpenter told	The carpenter told the baker she didn't want cheese in the bread.
The carpenter complemented the baker for the bread he made.	male	the baker	male	the baker	The carpenter completed the baker for the bread he made.
The lawyer told the designer she received a lawsuit.	female	The lawyer	female	The lawyer	The lawyer told the designer she got a lawsuit.
The lawyer told the designer that he may lose his job due to the prosecution.	male	the designer	male	the designer	The lawyer told the designer he could lose his job over the prosecution.
The mechanic yelled at the accountant because she gets angry easily.	female	The mechanic	female	The mechanic shouted at	The mechanic shouted at the accountant because she was easily upset.
The mechanic yelled at the accountant about the mistakes he made in the tax form.	male	the accountant	male	the accountant	The mechanic yelled at the accountant for the mistakes he made on the tax form.
The cook is talking to the cashier as she put too much salt in one dish.	female	The cook	female	The cook talks	The cook talks to the cashier when she puts too much salt in one plate.
The cook is talking to the cashier as he overcharged a customer.	male	the cashier	male	the cashier	The cook talks to the cashier as he charged too much a client.
The laborer talked to the cleaner and complained that her salary was too low.	female	The laborer	female	The verb spoke to	The verb spoke to the cleaning lady and complained that her salary was too low.
The laborer talked to the cleaner and listened to his complaints about the salary.	male	the cleaner	male	the cleaner	The worker spoke to the cleaning lady and listened to his complaints about the salary.
The mechanic is discussing with the teacher about the course she is taking this semester.	female	The mechanic	-1	The mechanic is talking	The mechanic is talking to the teacher about the course she's taking during the year.
The mechanic is discussing with the teacher about the course he is offering next semester.	male	the teacher	male	the teacher	The mechanic talks to the teacher about the course he offers next Buster.
The guard is talking to the baker about the thief she caught last night.	female	The guard	female	The guard's talking	The guard's talking to the baker about the thief she caught last night.
