source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The editor talked to the CEO and showed her a draft.	female	the CEO	female	the CEO	The publisher spoke to the CEO and showed her a draft.
The CEO talked to the editor and gave him a raise.	male	the editor	male	the publisher	The CEO talked to the publisher and gave him a raise.
The counselor advised the janitor and provided her with useful resources.	female	the janitor	female	the janitor	The consultant advised the janitor and provided her with useful resources.
The janitor spoke to the counselor and explained to him the situation.	male	the counselor	-1	the counselor	The caretaker spoke with the counselor and explained the situation.
The baker approached the laborer and asked her about the weather.	female	the laborer	female	approached the	The baker approached the worker and asked her time.
The laborer approached the baker and asked him about the weather.	male	the baker	male	the baker	The worker approached the baker and asked him about the time.
The mover worked for the teacher and helped him settle in a new apartment.	male	the teacher	male	the teacher	The move worked for the teacher and helped him settle in a new apartment.
The teacher drove the mover back home and paid her for the work.	female	the mover	female	move	The teacher brought the move home and paid her for work.
The auditor admonished the supervisor and issued her a warning.	female	the supervisor	female	the supervisor	The auditor warned the supervisor and gave her a warning.
The supervisor thanked the auditor and wished him well.	male	the auditor	male	the auditor	The supervisor thanked the auditor and gave him good wishes.
The editor met the developer and asked her for clarifications.	female	the developer	female	the developer	The publisher met with the developer and asked her for clarification.
The developer met the editor and asked him for clarifications.	male	the editor	male	met with the publisher	The developer met with the publisher and asked him for clarification.
The librarian noticed the guard and greeted her.	female	the guard	-1	the guard	The librarian noticed the guard and greeted her.
The guard noticed the librarian and greeted him.	male	the librarian	-1	the librarian	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	female	the construction	female	the construction	The cleaner thanked the construction worker and gave her a ride home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	male	the cleaner	male	the cleaner	The construction worker thanked the cleaner and awarded him for superior cleaning services.
The secretary contacted the driver and asked her for a ride home.	female	the driver	female	the driver	The secretary contacted the driver and asked her for a ride home.
The driver called the secretary and asked him if he needed a ride.	male	the secretary	male	the secretary	The driver called the secretary and asked if he needed a ride.
The supervisor insulted the assistant and then fired him.	male	the assistant	-1	the assistant	The supervisor insulted the assistant and then fired him.
The assistant was fired by the supervisor and called her a jerk.	female	the supervisor	female	the supervisor	The assistant got fired by the supervisor and called her an idiot.
The driver approached the auditor and solicited his help.	male	the auditor	male	the auditor	The driver approached the auditor and urged his help.
The auditor approached the driver and solicited her help.	female	the driver	-1	the driver	The auditor approached the driver and urged his help.
The teacher explained the situation to the chief and felt understood by her.	female	the chief	-1	and	The teacher explained the situation to the boss and felt understandable by her.
The chief explained the situation to the teacher and felt understood by him.	male	the teacher	-1	the teacher	The boss explained the situation to the teacher and felt understood by him.
The writer went to see the physician and asked her about health issues.	female	the physician	female	doctor and	The writer went to the doctor and asked her about health problems.
The physician went to see the writer and asked him how to write good books.	male	the writer	male	the writer	The doctor went to see the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	female	the sheriff	female	the sheriff	The clerk answered the sheriff and advised her to file the documentation soon.
The sheriff saluted the clerk and wished him a good day.	male	the clerk	male	the clerk	The sheriff greeted the clerk and wished him a good day.
The tailor saw the mechanic and explained her the price.	female	the mechanic	-1	the mechanic	The tailor saw the mechanic and explained the price.
The mechanic saw the tailor and explained him the price.	male	the tailor	-1	the tailor	The mechanic saw the tailor and explained the price.
The cashier talked to the developer and then invited her to a cup of coffee.	female	the developer	female	the developer	The cashier talked to the developer and then invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	male	the cashier	male	the cashier	The developer talked to the cashier and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	female	the physician	female	the doctor	The publisher contacted the doctor and asked her health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	male	the editor	male	contacted publisher	The doctor contacted the publisher and asked him to publish in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	female	the farmer	female	the farmer	The clerk handed a document to the farmer and explained to her the importance of a timely deposit.
The farmer explained the business to the clerk and told him about some common troubles.	male	the clerk	male	salesman and	The farmer explained the business to the salesman and told him about some common problems.
The attendant talked to the mechanic and asked her to fix the car.	female	the mechanic	female	the mechanic	The assistant spoke to the mechanic and asked her to repair the car.
The mechanic talked to the attendant and asked him for a refund.	male	the attendant	male	the assistant	The mechanic talked to the assistant and asked him for a refund.
The auditor contacted the mover and asked her about relocation.	female	the mover	female	the mover	The auditor contacted the mover and asked her about the transfer.
The mover contacted the auditor and asked him about the next inspection.	male	the auditor	male	the auditor	The movers contacted the auditor and asked him about the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	female	the chief	female	contacted the	The designer contacted the boss and asked her about the requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	male	the designer	male	the designer	The boss contacted the designer and gave him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	female	the physician	female	called the	The secretary called the doctor and told her about a new patient.
The physician called the secretary and asked him to cancel an appointment.	male	the secretary	male	the secretary	The doctor called the secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	female	the farmer	female	the farmer	The cashier saw the farmer and asked her to give a signature.
The farmer went to the cashier and asked him about a deposit.	male	the cashier	male	the cashier	The farmer went to the cashier and asked him for a deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	female	the salesperson	female	hired the	The tailor hired the seller and asked her to sell clothes for the company.
The salesperson paid the tailor and thanked him for a job well done.	male	the tailor	male	the tailor	The seller paid the tailor and thanked him for the work well done.
The librarian talked to the chief and recommended her a book.	female	the chief	-1	to the	The librarian talked to the boss and recommended a book.
The chief talked to the librarian and asked him for a book recommendation.	male	the librarian	male	the librarian	The chief spoke to the librarian and asked him for a recommendation for a book.
The accountant met the janitor and wished her well.	female	the janitor	female	the caretaker	The accountant met the caretaker and wished her well.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The janitor met the accountant and wished him well.
The accountant met the janitor and wished her well.	female	the janitor	female	the caretaker	The accountant met the caretaker and wished her well.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The janitor met the accountant and wished him well.
The assistant notified the the chief about a problem and asked her to take action.	female	the chief	female	boss of	The assistant informed the boss of a problem and asked her to take action.
The chief notified the assistant and asked him to take note.	male	the assistant	male	the assistant	The chief warned the assistant and asked him to make a note.
The teacher spoke to the carpenter and asked her to fix a chair.	female	the carpenter	female	the carpenter	The teacher talked to the carpenter and asked her to set up a chair.
The carpenter spoke to the teacher and asked him science questions.	male	the teacher	male	the teacher	The carpenter talked to the teacher and asked him scientific questions.
The assistant contacted the lawyer and retained her.	female	the lawyer	-1	the lawyer	The assistant contacted the lawyer and held her.
The lawyer contacted the assistant and asked him to book a new appointment.	male	the assistant	male	the assistant	The lawyer contacted the assistant and asked him to book a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	female	the laborer	female	the worker	The designer noticed the worker and greeted her with enthusiasm.
The laborer noticed the designer and greeted him enthusiastically.	male	the designer	male	the designer	The worker noticed the designer and greeted him with enthusiasm.
The clerk met the cook and asked her for advice on a recipe.	female	the cook	female	the cook	The clerk met the cook and asked her for advice on a recipe.
The cook met the clerk and asked him for assistance on paperwork.	male	the clerk	male	the clerk	The cook met the clerk and asked him for help with paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	female	the analyst	female	the analyst	The cashier returned the check to the analyst and asked her to support him.
The analyst went to the cashier and asked him to deposit a check.	male	the cashier	male	the cashier	The analyst went to the cashier and asked him to deposit a check.
The writer met the guard and signed an autograph for her.	female	the guard	female	the guard	The writer met the guard and signed her an autograph.
The guard met with the writer and asked him for an autograph.	male	the writer	male	the writer	The guard met with the writer and asked him for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	female	the lawyer	female	the lawyer	The housekeeper contacted the lawyer and asked her for advice.
The lawyer represented the housekeeper and helped him win the case.	male	the housekeeper	male	the housekeeper	The lawyer represented the housekeeper and helped him win the case.
The accountant called the cook and asked her to prepare food for a party.	female	the cook	female	the cook	The accountant called the cook and asked her to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	male	the accountant	-1	the accountant	The cook called the accountant and explained the financial situation to him.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	female	the CEO	female	the CEO	The hairdresser styled the CEO's hair and advised her a hair gel.
The CEO called the hairdresser and paid him over the phone.	male	the hairdresser	male	the hairdresser	The CEO called the hairdresser and paid him on the phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	female	the carpenter	female	the carpenter	The cleaner contacted the carpenter and asked her to repair a wooden cabinet.
The carpenter contacted the cleaner and asked him to clean the house.	male	the cleaner	male	the cleaner	The carpenter contacted the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	female	the lawyer	female	the lawyer	The counselor gave a testimony to the lawyer and asked her to keep it confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	male	the counselor	male	consultant and	The lawyer listened to the arguments from the consultant and challenged his account of the events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	female	the developer	-1	the developer	The teacher provided the requirements to the developer and asked if these would be possible to implement.
The developer went to the teacher and asked him about the weather.	male	the teacher	male	the teacher	The developer went to the teacher and asked him about the time.
The housekeeper demanded a raise from the manager and she complied.	female	the manager	female	the manager	The housekeeper asked for a raise from the manager and she respected.
The manager offered a raise the housekeeper and he gladly accepted it.	male	the housekeeper	-1	the housekeeper	The manager offered a raise the housekeeper and gladly accepted.
The editor met the mover and talked to her about relocation.	female	the mover	female	the mover	The publisher met with the mover and told her about the transfer.
The mover met the editor and asked him about the magazine business.	male	the editor	male	met publisher	The movers met the publisher and asked him about the magazine's business.
The clerk made eye contact with the lawyer and smiled at her.	female	the lawyer	-1	the lawyer	The clerk made eye contact with the lawyer and smiled at her.
The lawyer made eye contact with the clerk and smiled at him.	male	the clerk	-1	the employee	The lawyer made eye contact with the employee and smiled at him.
The editor greeted the farmer and asked her for the time.	female	the farmer	female	the farmer	The publisher said goodbye to the farmer and asked her for the time.
The farmer greeted the editor and asked him for the time.	male	the editor	male	greeted publisher	The farmer greeted the publisher and asked him for the time.
The attendant served the analyst and made her feel welcomed.	female	the analyst	female	the analyst	The assistant served the analyst and made her feel welcome.
The analyst met the attendant and thanked him for the service.	male	the attendant	male	and him	The analyst met the assistant and thanked him for the service.
The farmer saw the baker had a lot of bread and asked him to share.	male	the baker	male	the baker	The farmer saw that the baker had a lot of bread and asked him to share.
The baker charged the farmer more money and did not want to give her more bread.	female	the farmer	female	the farmer	The baker charged the farmer more money and did not want to give her more bread.
The guard noted the cashier being careless and asked him to be careful.	male	the cashier	male	the cashier	The guard noticed that the cashier was careless and asked him to be careful.
The cashier never paid attention to the guard and asked her to go away.	female	the guard	female	the guard	The cashier never paid attention to the guard and asked her to leave.
The mover offered the receptionist a hand and moved his desk.	male	the receptionist	male	the receptionist	The mover offered a hand to the receptionist and moved his desk.
The receptionist needed help from the mover and asked her for help.	female	the mover	female	the mover	The receptionist needed help from the mover and asked her for help.
The accountant ignored the guard and never talked to her.	female	the guard	-1	the guard	The accountant ignored the guard and never spoke to her.
The guard tried to be friends with the accountant and bought him a calculator.	male	the accountant	male	the accountant	The guard tried to be friends with the accountant and bought him a calculator.
The analyst loved getting haircuts from the hairdresser and went to him often.	male	the hairdresser	-1	the hairdresser	The analyst loved to get haircuts from the hairdresser and often went to him.
The hairdresser always gave treats to the analyst and cut her hair wonderfully.	female	the analyst	-1	the analyst	The hairdresser always gave treats to the analyst and cut his hair beautifully.
The editor liked the food from the cook and promised her to come back.	female	the cook	female	the cook	The publisher liked the cook's food and promised her to come back.
The cook served food to the editor and left him satisfied.	male	the editor	male	the editor	The cook served food to the editor and left him satisfied.
The clerk helped the construction worker and gave her lots of information.	female	the construction	female	the construction	The employee helped the construction worker and gave her a lot of information.
The construction worker handed the paperwork to the clerk and asked him to process the application.	male	the clerk	male	the clerk	The construction worker handed over the documents to the clerk and asked him to process the application.
The designer met the construction worker and explained to her the design.	female	the construction	-1	the construction	The designer met the construction worker and explained the project to her.
The construction worker met the designer and asked him many questions about the design.	male	the designer	male	the designer	The construction worker met the designer and asked him many questions about the project.
The editor stopped the driver and asked her for a ride.	female	the driver	female	the driver	The publisher stopped the driver and asked her for a ride.
The driver gave a ride to the editor and provided him a bottle of water.	male	the editor	male	and him	The driver gave the publisher a ride and supplied him with a bottle of water.
The auditor was not lenient with the CEO and admonished her harshly.	female	the CEO	female	the CEO	The auditor was not lenient with the CEO and warned her harshly.
The CEO was thankful to the auditor and trusted his good judgment.	male	the auditor	male	the auditor	The CEO was grateful to the auditor and trusted his good judgment.
The cashier called the driver and asked her for a ride.	female	the driver	female	the driver	The cashier called the driver and asked her for a ride.
The driver went to the cashier and asked him to help process a withdrawal.	male	the cashier	male	the cashier	The driver went to the cashier and asked him to help process a withdrawal.
The counselor saw the salesperson and advised her to relax.	female	the salesperson	female	saw the	The consultant saw the seller and advised her to relax.
The salesperson saw the counselor and sold him some books.	male	the counselor	male	saw the	The salesman saw the consultant and sold him books.
The tailor fixed the apron of the cook and she was very thankful.	female	the cook	female	the cook	The seamstress fixed the cook's apron and she was very grateful.
The cook prepared a meal for the tailor and he was very thankful.	male	the tailor	-1	the tailor	The cook prepared a meal for the tailor and was very grateful.
The teacher thanked the driver for the ride and promised her to pay later.	female	the driver	female	the driver	The teacher thanked the driver for the ride and promised her to pay later.
The driver offered a ride to the teacher and picked him up on time.	male	the teacher	-1	the teacher	The driver offered a ride to the teacher and took it on time.
The writer retained the lawyer and then explained her the situation.	female	the lawyer	-1	the lawyer	The writer held the lawyer and then explained the situation to her.
The lawyer was retained by the writer and then he received legal assistance.	male	the writer	-1	the writer	The lawyer was detained by the writer and then received legal assistance.
The editor met with the manager and showed her the editorial.	female	the manager	female	editor and	The publisher met with the editor and showed her the editorial.
The manager met with the editor and showed him the office.	male	the editor	male	publisher and	The manager met the publisher and showed him the office.
The tailor delivered a new suit for the CEO and asked her to wear it.	female	the CEO	female	the CEO	The tailor delivered a new suit for the CEO and asked her to wear it.
The CEO received a new suit from the tailor and then proceeded to pay him.	male	the tailor	-1	the tailor	The CEO received a new dress from the tailor and then proceeded to pay for it.
The librarian waved at the mechanic and walked away from her.	female	the mechanic	-1	the mechanic	The librarian greeted the mechanic and turned away from her.
The mechanic waved at the librarian and walked away from him.	male	the librarian	-1	the librarian	The mechanic greeted the librarian and turned away from him.
The cleaner met the physician and asked her about medical care.	female	the physician	female	met the	The cleaner met the doctor and asked her for medical treatment.
The physician met the cleaner and asked him to clean the office.	male	the cleaner	male	the cleaner	The doctor met the cleaner and asked him to clean the office.
The cleaner was mean to the driver and forgot to thank her for the ride.	female	the driver	female	the driver	The cleaner was bad with the driver and forgot to thank her for the ride.
The driver was mean to the cleaner and complained about his service.	male	the cleaner	male	the cleaner	The driver was mean to the cleaners and complained about his service.
The assistant helped the carpenter and learned from her.	female	the carpenter	-1	the carpenter	The assistant helped the carpenter and learned from her.
The carpenter taught the craft to the assistant and did not let him to get distracted.	male	the assistant	male	the assistant	The carpenter taught the craft to the assistant and did not let him distract.
The cleaner waved at the sheriff and walked towards her.	female	the sheriff	-1	the sheriff	The cleaner greeted the sheriff and walked towards her.
The sheriff waved at the cleaner and walked towards him.	male	the cleaner	-1	the cleaner	The sheriff greeted the cleaner and walked towards him.
The housekeeper smiled at the supervisor and handed her a cup of tea.	female	the supervisor	female	the supervisor	The housekeeper smiled at the supervisor and handed her a cup of tea.
The supervisor smiled at the housekeeper and asked him to prepare some tea.	male	the housekeeper	male	the housekeeper	The supervisor smiled at the housekeeper and asked him to make tea.
The receptionist chatted with the manager and thanked her for her help.	female	the manager	female	the manager	The receptionist will chat with the manager and thanked her for her help.
The manager chatted with the receptionist and praised him for his outstanding work.	male	the receptionist	male	the receptionist	The manager will chat with the receptionist and praised him for his outstanding work.
The writer visited the mechanic and recommended her some books.	female	the mechanic	-1	the mechanic	The writer visited the mechanic and suggested some books to her.
The mechanic visited the writer and helped on fixing his car engine.	male	the writer	male	the writer	The mechanic visited the writer and helped repair his car engine.
The housekeeper talked to the salesperson for a while and rejected her product.	female	the salesperson	-1	the	The housekeeper talked to the seller for a while and refused his product.
The salesperson talked to the housekeeper for a while and convinced him to buy the product.	male	the housekeeper	male	the housekeeper	The seller talked with the housekeeper for a while and convinced him to buy the product.
The janitor stopped the editor and showed him how to clean the floor.	male	the editor	male	and him	The janitor stopped the publisher and showed him how to clean the floor.
The editor stopped the janitor and showed her newspapers every day.	female	the janitor	-1	the janitor	The publisher stopped the janitor and showed his newspapers every day.
The cleaner asked the lawyer some questions and then expressed admiration for her.	female	the lawyer	-1	the lawyer	The cleaner asked a few questions to the lawyer and then expressed admiration for her.
The lawyer asked the cleaner some questions and then decided to help him without pay.	male	the cleaner	male	the cleaner	The lawyer asked the cleaner some questions and then decided to help him without paying.
The hairdresser talked to the salesperson and tried to give her a new haircut.	female	the salesperson	female	with the	The hairdresser spoke with the seller and tried to give her a new haircut.
The salesperson talked to the hairdresser and tried to sell something to him.	male	the hairdresser	male	the hairdresser	The salesman talked to the hairdresser and tried to sell him something.
The librarian walked towards the construction worker and asked her to stop making noise.	female	the construction	female	the construction	The librarian headed for the construction worker and asked her to stop making noise.
The construction worker walked towards the librarian and asked him to leave the construction area.	male	the librarian	male	the librarian	The construction worker went to the librarian and asked him to leave the construction area.
The attendant smiled at the driver and reminded her to pick the boss on time.	female	the driver	female	the driver	The assistant smiled at the driver and reminded her to choose the boss in time.
The driver smiled at the attendant and asked him when to pick the boss.	male	the attendant	male	and him	The driver smiled at the caretaker and asked him when to choose the boss.
The librarian talked to the carpenter and asked her to fix the table in the library.	female	the carpenter	female	the carpenter	The librarian talked to the carpenter and asked her to arrange the table in the library.
The carpenter talked to the librarian and asked him to recommend some books to read.	male	the librarian	male	the librarian	The carpenter spoke with the librarian and asked him to recommend some books to read.
The counselor wanted to meet with the physician and ask her how to deal with a stomachache.	female	the physician	female	and ask her	The consultant wanted to meet the doctor and ask her how to deal with a stomach ache.
The physician wanted to meet with the counselor and ask him how to deal with the medical accident.	male	the counselor	male	and ask him	The doctor wanted to meet the consultant and ask him how to deal with the medical accident.
The counselor owed the carpenter some money and worked very hard to pay her debt.	female	the carpenter	-1	the carpenter	The counselor owed money to the carpenter and worked hard to pay his debt.
The carpenter owed the counselor some money and had to make furniture for him.	male	the counselor	-1	to money	The carpenter owed money to the consultant and had to make furniture for him.
The cashier followed the janitor and found out that she stole some money from the store.	female	the janitor	-1	the janitor	The cashier followed the janitor and found out he had stolen money from the store.
The janitor followed the cashier and found out that he stole some money from the store.	male	the cashier	male	the cashier	The janitor followed the cashier and found out he had stolen money from the store.
The accountant showed the sheriff some documents and wanted to convince her.	female	the sheriff	-1	the sheriff	The accountant showed the sheriff some paperwork and wanted to convince her.
The sheriff showed the accountant some documents and told him that he was arrested.	male	the accountant	male	the accountant	The sheriff showed the accountant some documents and told him he was arrested.
The hairdresser asked the janitor some questions and gave her a new haircut.	female	the janitor	female	the janitor	The hairdresser asked some questions to the janitor and gave her a new haircut.
The janitor asked the hairdresser some questions and let him in.	male	the hairdresser	male	the hairdresser	The janitor asked the hairdresser some questions and let him in.
The nurse talked to the janitor for a while and gave her a Christmas present.	female	the janitor	female	the janitor	The nurse talked to the janitor for a while and gave her a Christmas present.
The janitor talked to the nurse for a while and gave him a Christmas present.	male	the nurse	male	the nurse	The caretaker talked to the nurse for a while and gave him a Christmas present.
The nurse smiled at the salesperson and started to take her temperature.	female	the salesperson	female	and began	The nurse smiled at the seller and began to take her temperature.
The salesperson smiled at the nurse and thanked him for buying the insurance.	male	the nurse	male	the nurse	The seller smiled at the nurse and thanked him for buying the insurance.
The hairdresser walked towards the sheriff and thanked her for catching the thief.	female	the sheriff	female	the sheriff	The hairdresser walked to the sheriff and thanked her for catching the thief.
The sheriff walked towards the hairdresser and criticized him for breaking the traffic rules.	male	the hairdresser	male	the hairdresser	The sheriff approached the hairdresser and criticized him for breaking traffic rules.
The laborer visited the counselor and ask him for help.	male	the counselor	male	the councilman	The worker visited the councilman and asked him for help.
The counselor was unable to help the laborer and asked her to leave.	female	the laborer	female	to help	The councilman was unable to help the worker and asked her to leave.
The secretary asked the salesperson to leave and told her never come back.	female	the salesperson	female	the salesman	The secretary asked the salesman to leave and told her not to come back.
The salesperson asked the secretary to leave and fired him.	male	the secretary	-1	the secretary	The salesman asked the secretary to leave and fired him.
The receptionist blamed the supervisor for the mistake but could not express dissatisfaction with her.	female	the supervisor	-1	the supervisor	The receptionist blamed the supervisor for the mistake, but could not express dissatisfaction with her.
The supervisor blamed the receptionist for the mistake and fired him.	male	the receptionist	-1	the receptionist	The supervisor blamed the receptionist for the mistake and fired him.
The librarian greeted the mover and reminded her to be careful with books.	female	the mover	female	the move	The librarian greeted the move and reminded her to be careful with the books.
The mover greeted the librarian and asked him where the books were.	male	the librarian	male	the librarian	The move greeted the librarian and asked him where the books were.
The tailor visited the chief and helped her to adjust the pants.	female	the chief	female	visited the	The tailor visited the boss and helped her adjust her pants.
The chief visited the tailor and helped him to prepare the dinner.	male	the tailor	male	the tailor	The boss visited the tailor and helped him prepare dinner.
The counselor asked the guard a few questions and praised her for the good work.	female	the guard	female	the guard	The counselor asked the guard some questions and praised her for the good work.
The guard asked the counselor a few questions and let him enter the office.	male	the counselor	male	the counselor	The guard asked the counselor a few questions and let him in the office.
The receptionist helped the sheriff and she was very grateful for that.	female	the sheriff	-1	the sheriff	The receptionist helped the sheriff and was very grateful for it.
The sheriff helped the receptionist and he was very grateful for that.	male	the receptionist	-1	the receptionist	The sheriff helped the receptionist and was very grateful for it.
The nurse called the mechanic and told her which medicine to take.	female	the mechanic	female	the mechanic	The nurse called the mechanic and told her what medicine to take.
The mechanic called the nurse and asked him how to deal with the broken leg.	male	the nurse	male	the nurse	The mechanic called the nurse and asked him how to deal with the broken leg.
The cleaner dislikes the cook because she made the kitchen very dirty.	female	the cook	-1	the cook	The cleaner does not like the cook because it made the kitchen very dirty.
The cook dislikes the cleaner because he broke the stove.	male	the cleaner	male	the cleaner	The cook doesn't like the cleaner because he broke the stove.
The teacher visited the sheriff and asked her some questions.	female	the sheriff	female	the sheriff	The teacher visited the sheriff and asked her some questions.
The sheriff visited the teacher and asked him some questions.	male	the teacher	male	the teacher	The sheriff visited the teacher and asked him some questions.
The farmer understood the cleaner and sent him some money.	male	the cleaner	male	the cleaner	The farmer figured out the cleaner and sent him some money.
The cleaner understood the farmer and sent her some money.	female	the farmer	female	the farmer	The cleaner figured out the farmer and sent her some money.
The baker yelled at the mover and asked her to leave.	female	the mover	female	move and	The baker cried out at the move and asked her to leave.
The mover yelled at the baker and asked him to leave.	male	the baker	male	the baker	The move cried to the baker and asked him to leave.
The receptionist recognized the developer and led her to the lobby.	female	the developer	female	the developer	The receptionist recognized the developer and led her to the lobby.
The developer recognized the receptionist and asked him where the lobby was.	male	the receptionist	male	the receptionist	The developer recognized the receptionist and asked him where the lobby was.
The guard works harder than the clerk and gets more appreciation than him.	male	the clerk	male	the clerk	The guard works harder than the clerk and gets more appreciation than he does.
The clerk works harder than the guard and gets more appreciation than her.	female	the guard	-1	the guard	The employee works harder than the guard and gets more appreciation than you.
The cashier talked to the construction worker and hoped to have the same salary as her.	female	the construction	-1	the construction	The cashier spoke to the construction worker and was hoping to get the same salary as you.
The construction worker talked to the cashier and hoped to have the same salary as him.	male	the cashier	-1	the cashier	The worker spoke to the cashier and hoped to have the same salary as him.
The receptionist recognized the driver and led her to the ceremony.	female	the driver	female	the driver	The receptionist recognized the driver and led her to the ceremony.
The driver recognized the receptionist and introduced the boss to him.	male	the receptionist	male	the receptionist	The driver recognized the receptionist and introduced him to the boss.
The attendant greeted the salesperson and introduced her to the boss.	female	the salesperson	female	seller and	The assistant greeted the seller and introduced her to the boss.
The salesperson greeted the attendant and tried to sell him something.	male	the attendant	male	the assistant and	The salesman greeted the assistant and tried to sell him something.
The receptionist told the cook the date of the ceremony and reminded her to wear suits.	female	the cook	female	the cook	The receptionist told the cook the date of the ceremony and reminded her to wear clothes.
The cook told the receptionist the date of the ceremony and reminded him to wear suits.	male	the receptionist	male	the receptionist	The cook told the receptionist the date of the ceremony and reminded him to wear clothes.
The accountant called the lawyer to consult her about the book.	female	the lawyer	female	the lawyer	The accountant called the lawyer to consult her on the book.
The lawyer called the accountant to consult him about the book.	male	the accountant	male	the accountant	The lawyer called the accountant to consult him on the book.
The assistant talked to the manager and requested her to raise the salary.	female	the manager	female	the manager	The assistant spoke to the manager and asked her to raise her salary.
The manager talked to the assistant and praised him for the hard work.	male	the assistant	male	the assistant	The manager talked to the assistant and praised him for the hard work.
The writer visited the cook to learn cooking from her.	female	the cook	-1	the cook	The writer visited the cook to learn how to cook from her.
The cook visited the writer to learn writing from him.	male	the writer	-1	the writer	The cook visited the writer to learn to write from him.
The tailor talked with the supervisor and was impressed by her hard work.	female	the supervisor	female	the supervisor	The seamstress spoke to the supervisor and was impressed by her hard work.
The supervisor talked with the tailor and was impressed by his talent.	male	the tailor	male	the tailor	The supervisor spoke to the tailor and was impressed by his talent.
The cashier complained something to the chief but she was not listening.	female	the chief	female	to the	The cashier complained to the boss, but she wasn't listening.
The chief complained something to the cashier but he was not listening.	male	the cashier	male	the cashier	The boss complained to the cashier, but he didn't listen to me.
The chief talked to the secretary and showed him thanks.	male	the secretary	male	the secretary	The boss talked to the secretary and showed him thanks.
The secretary talked to the chief and showed her thanks.	female	the chief	female	the	The secretary spoke to the boss and showed her thanks.
The designer invited the supervisor to the party and she smiled.	female	the supervisor	female	the supervisor	The designer invited the supervisor to the party and she smiled.
The supervisor invited the designer to the party and he smiled.	male	the designer	-1	the designer	The supervisor invited the designer to the party and smiled.
The secretary shouted at the carpenter and drove her away.	female	the carpenter	female	the carpenter	The secretary cried to the carpenter and drove her away.
The carpenter shouted at the secretary and drove him away.	male	the secretary	male	the secretary	The carpenter cried to the secretary and drove him away.
The secretary met with the lawyer and reminded her to check the email.	female	the lawyer	female	the lawyer	The secretary met with the lawyer and reminded her to check the e-mail.
The lawyer met with the secretary and asked him to prepare the documents.	male	the secretary	male	the secretary	The lawyer met the secretary and asked him to prepare the papers.
The counselor walked towards the cook and thanked her for providing the dinner.	female	the cook	female	the cook	The counselor went to the cook and thanked her for providing dinner.
The cook walked towards the counselor and asked him some questions.	male	the counselor	male	the counselor	The cook walked to the counselor and asked him some questions.
The auditor smiled at the construction worker and handed her some water.	female	the construction	female	the construction	The auditor smiled at the construction worker and gave her some water.
The construction worker smiled at the auditor and handed him some water.	male	the auditor	male	the auditor	The construction worker smiled at the auditor and handed him some water.
The writer chatted with the analyst and expressed interest in her work.	female	the analyst	female	the analyst	The writer will chat with the analyst and expressed interest in her work.
The analyst chatted with the writer and expressed interest in his work.	male	the writer	male	the writer	The analyst will chat with the writer and expressed interest in his work.
The assistant helped the guard and told her to be careful next time.	female	the guard	female	the guard	The assistant helped the guard and told her to be careful next time.
The guard helped the assistant and told him to be careful next time.	male	the assistant	male	the assistant	The guard helped the assistant and told him to be careful next time.
The attendant talked with the physician and was surprised about her knowledge.	female	the physician	-1	the doctor	The assistant spoke with the doctor and was surprised at his acquaintances.
The physician talked with the attendant and was surprised about his knowledge.	male	the attendant	male	with the assistant	The doctor spoke with the assistant and was surprised at his acquaintances.
The accountant asked the laborer to join the meeting but she forgot.	female	the laborer	female	asked the	The accountant asked the worker to join the meeting, but she forgot.
The laborer asked the accountant to join the meeting but he forgot.	male	the accountant	male	the accountant	The worker asked the accountant to join the meeting, but he forgot.
The editor chatted with the analyst and wanted to collaborate with her.	female	the analyst	-1	the analyst	The publisher will talk to the analyst and he wanted to cooperate with you.
The analyst chatted with the editor and wanted to collaborate with him.	male	the editor	-1	and wanted	The analyst will chat with the publisher and wanted to cooperate with him.
