source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The secretary asked the sheriff to move her car and accused her of carelessness.	7	4	7	4	The secretary asked the sheriff to move her car and accused her of negligence.
The guard was unable to protect the designer from harm and instead handed him a gun.	13	7	12	6	The security guard couldn't protect the designer from harm and instead gave him a gun.
The designer gave the guard a hat and then stole her gun.	10	4	10	4	The designer gave the guard a hat and then stole her gun.
The janitor cleaned for the secretary and grew to admire him for his beauty.	12	5	12	6	The janitor took care of the secretary and grew up to admire his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	-1	-1	-1	-1	The secretary watched the cleaner clean and grew up to admire her beauty.
The laborer asked the clerk for a favor but secretly hated him.	-1	4	-1	4	The employee asked the clerk for a favor, but secretly hated him.
The clerk tricked the laborer out of her money and secretly hated her.	-1	-1	-1	-1	Clerk cheated the worker out of her money and secretly hated her.
The driver gave the housekeeper a car and told him where to go.	9	4	9	4	The driver gave the housekeeper the car and told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	9	4	-1	5	The owner gave to the driver a broom and told where to clean.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	12	7	12	6	This worker could not get the housekeeper to move and shouted at him tirelessly.
The housekeeper couldn't understand the laborer and stared at her.	-1	-1	-1	-1	The owner couldn't understand the worker and looked at her.
The mover judged the cleaner to be weak and moved his desk.	10	4	8	4	The motor judged the cleaner weak and moved his desk.
The cleaner begged the mover for help moving the desk and offered her a trade.	-1	-1	-1	-1	The cleanser begged the engine to help move the table and offered her a deal.
The developer was rude to the secretary and tripped him.	-1	6	-1	6	The developer was rude to the secretary and tripped him.
The secretary hated the developer and was rude to her.	-1	4	-1	4	The secretary hated the developer and was rude to her.
The janitor was friendly with the cleaner and like him.	-1	-1	-1	-1	The janitor was friendly with the janitor and like him.
The cleaner did favors for the janitor and was liked by her.	-1	-1	-1	-1	The cleaner did a favor for the cleaner and she liked it.
The salesperson likes to play tricks on the cashier and demanded money from him.	-1	8	12	8	The seller likes to play tricks on the cashier and demands from him money.
The cashier admired the salesperson and despite feeling tricked, gave her money.	-1	-1	-1	-1	The cashier admired the seller and, despite the fact that himself was deceived, gave her money.
The carpenter often built objects for the attendant and got his love.	-1	-1	-1	-1	The carpenter often built objects for the maintainer and received his love.
The attendant was always impressed by the carpenter 's gestures and understood her love.	12	7	13	10	The servant was always impressed by the gestures of the carpenter and understood her love.
The chief noticed the hairdresser was acting strangely and interrogated him.	-1	4	-1	5	The chief noticed that the hairdresser was acting strangely and interrogated him.
The hairdresser approached the chief and asked her for mercy.	7	4	-1	4	The hairdresser approached the chief and asked for mercy.
The laborer dug a hole for the secretary and demanded him pay.	10	7	0	6	He dug a hole for the secretary and asked him to pay.
The secretary was shocked at the laborer 's behavior and asked her stop.	-1	-1	-1	-1	The secretary was shocked by the worker's behaviour and asked her to stop.
The guard cared about the teacher and so protected him.	-1	5	9	6	The guard took care of the teacher and protected him so.
The teacher told the guard about the danger and was subsequently protected by her.	-1	4	-1	4	The teacher told the guard about the danger and was subsequently protected by her.
The nurse examined the carpenter and sent her to the hospital.	7	4	7	4	The nurse examined the carpenter and sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	9	4	9	4	The carpenter showed the nurse the trauma and told him what happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	-1	5	11	5	The builder confirmed that the accountant can perform work and handed him a form.
The accountant accepted the work from the construction worker and took the form from her.	-1	-1	-1	-1	The accountant took the job from the builder and took her form.
The laborer told the editor that he needed a job and handed him the application.	6	4	6	4	The worker told the editor that he needed a job and handed him a statement.
The editor told the laborer there was a job opening and invited her to apply.	-1	-1	-1	-1	The editor told the employee that the job was opening and asked her to apply.
The lawyer talked the auditor and told him to provide documentation.	7	4	-1	5	The lawyer talked to the auditor and asked for documentation.
The auditor saw the lawyer and provided her the documentation.	7	4	7	4	The auditor examined the lawyer and provided her with documentation.
The CEO got goods from the cashier and then paid him.	-1	-1	-1	-1	The CEO received the goods from the cashier, and then paid him.
The cashier was handed money by the CEO and then gave her goods.	-1	-1	-1	-1	The cashier received money from the CEO, and then gave her the goods.
The laborer always used the assistant for help and handed him a hammer.	10	5	8	5	The subworker always used an assistant and gave him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	-1	-1	-1	-1	The assistant likes to help an employee and therefore kept a hammer for her.
The laborer wanted to help the assistant and dug him a hole.	9	6	9	6	The subworker wanted to help the assistant and dug him a hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	-1	-1	-1	-1	The assistant needed the help of the worker and asked her to dig a hole.
The nurse heard the farmer screaming and examined her.	-1	-1	-1	-1	The nurse heard the farmer's cry and examined her.
The farmer screamed at the nurse and asked him for an examination.	8	5	8	5	The farmer shouted at the nurse and asked him to examine.
The manager talked to the auditor and told him to stay late.	8	5	8	5	The manager talked to the auditor and told him to stay late.
The auditor talked to the manager and told her to stop complaining.	8	5	8	5	The auditor talked to the manager and told her to stop complaining.
The guard saw the receptionist take the pen and accused him.	-1	-1	-1	-1	The security guard saw the registrar take the pen and accuse him.
The receptionist stole the pen from the guard and tricked her.	-1	7	-1	7	The secretary stole the pen from the guard and deceived it.
The developer needed the clerk 's help with paperwork and asked him.	-1	4	-1	7	The developer needed the help of a clerk with the documents and asked him.
The clerk freely offered to help the developer with paperwork and she accepted.	11	7	11	6	Clerk freely offered to help the developer with the paperwork, and she agreed.
The driver needed the nurse to perform an examination and asked him.	-1	4	-1	4	The driver needed a nurse to carry out the examination and asked him.
The nurse noticed the driver limping and examined her.	-1	4	-1	5	The nurse noticed that the driver was limping and examined her.
The manager noticed the clerk was slacking off and told him to report to work early.	10	4	10	5	The manager noticed that the clerk was leaving and told him to go to work early.
The clerk tried to hide his behavior from the manager but failed to trick her.	-1	-1	-1	-1	Clerk tried to hide his behavior from the manager, but couldn't fool her.
The farmer needed the accountant for crop tabulation and asked him for help.	10	4	11	4	The farmer needed an accountant to calculate the harvest and asked him for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	12	7	13	7	The accountant was ready to help the farmer calculate the harvest and offered her help.
The analyst noticed the teacher was bad at math and made fun of him.	-1	4	-1	6	The analyst has noticed that the teacher is poorly versed in mathematics and laughs at him.
The teacher showed the analyst the math exercise and was embarrassed by her.	-1	4	-1	4	The teacher showed the analyst an exercise in mathematics and was confused by it.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	10	4	12	5	The supervisor noticed that the nurse was doing bad injections and sent him to a corrective study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	-1	10	12	10	The nurse did a bad injection in front of the supervisor and she was sent to a corrective examination.
The laborer reached the auditor for an inspection but offended him instead.	10	4	-1	5	This worker got to the auditor for review, but instead insulted him.
The auditor tried to warn the laborer but instead confused her.	-1	-1	-1	-1	The auditor tried to warn the employee, but instead embarrassed her.
The carpenter admired the receptionist and made him a chair.	-1	-1	-1	-1	The carpenter admired the secretary and made him a chair.
The receptionist needed the carpenter to create a chair and asked her.	-1	4	-1	4	The secretary needed a carpenter to create a chair and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	14	8	13	7	The farmer's psychologist was interrogated by the counselor and was forced to pass his test.
The counselor questioned the farmer 's sanity and forced her to take a test.	9	4	10	7	The adviser questioned the sanity of the farmer and forced her to pass the test.
The construction worker was a fan of the writer and read his books.	11	8	10	7	The builder was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	-1	-1	-1	-1	The writer never met a builder and did not want to meet her.
The manager noticed the teacher performing well and gave him a raise.	9	4	11	5	The manager noticed that the teacher was working well and gave him a promotion.
The teacher performed well for the manager and asked her for a raise.	9	6	8	4	The teacher approached the manager well and asked her to promote.
The farmer confronted the auditor and asked him to leave.	7	4	8	5	The farmer ran into an auditor and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	-1	-1	-1	-1	The auditor was supposed to examine the farm and arrived at its door this morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	-1	-1	-1	-1	The Court ordered the Director - General to be interrogated by a consultant and voluntarily submit him for examination. $
The counselor was ordered to examine the CEO and proceeded to her home.	-1	-1	-1	-1	The adviser was ordered to examine the Director General and go to her home.
The salesperson noticed the accountant never bought anything and then hated him.	-1	4	-1	5	The seller noticed that the accountant never bought anything, and then hated it.
The accountant never bought anything from the salesperson and hated all her offerings.	-1	-1	-1	-1	The accountant never bought anything from the seller and hated all her offers.
The chief bought bread from the baker and paid him.	-1	-1	-1	-1	The chief bought bread from the bakery and paid him.
The baker gave the bread the chief and received her payment.	9	6	8	4	the baker gave the chief bread and received her payment.
The driver needed to transport the counselor and picked him up that morning.	9	6	10	7	The driver was supposed to deliver the counselor and pick him up that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	10	7	12	9	The consultant had to give a ride to the driver and call her to schedule the morning transfer.
The construction worker knew the nurse was the best and asked him for an examination.	11	5	10	4	The builder knew the nurse was the best and asked him to examine.
The nurse saw the construction worker get injured and examined her.	-1	-1	-1	-1	The nurse saw the injury of the builder and examined her.
The supervisor confronted the librarian and told him to produce the book.	7	4	7	4	The supervisor met the librarian and told him to release the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	10	7	10	7	The librarian hid the book from the supervisor and told her to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	-1	-1	-1	-1	The Director General noticed the problem in the clerk's reports and asked him to provide evidence.
The clerk needed to satisfy the CEO and produced a report for her.	-1	-1	-1	-1	The Secretary was to satisfy the Director General and prepare a report for her.
The lawyer needed the librarian to find a book and asked him to.	11	4	-1	4	The lawyer needed a librarian to find the book and asked him.
The librarian satisfied the lawyer 's request and handed her a book.	-1	-1	-1	-1	The librarian granted the lawyer's request and handed her the book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	-1	4	-1	4	Analyst noticed that the cleaner forgets to pick up the papers and reminded him.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	-1	-1	-1	-1	The cleanser never takes analysts documents and today asked her if this is acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	-1	-1	-1	-1	The head noticed the hairdresser's long hair and told him to do a haircut.
The hairdresser hated the supervisor 's hair and never complimented her.	-1	-1	-1	-1	The hairdresser hated the head's hair and never compliment her.
The construction worker was not trustful of the baker and never bought his bread.	12	8	9	5	The builder didn't trust the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	-1	-1	-1	-1	the baker liked the builder and tried to sell her bread at a discount.
The CEO was ignored by the designer and so rejected his proposal.	10	6	10	6	The CEO was ignored by the designer and therefore rejected his offer.
The designer hated the CEO and ignored her.	-1	4	-1	4	The designer hated the CEO and ignored her.
The CEO did not trust the cleaner and asked him to leave.	9	6	8	5	The CEO didn't trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	11	7	11	7	The cleaner liked to spy on the CEO and listened to her conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	-1	-1	-1	-1	The seller noticed the baker's disgusting kitchen and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	-1	-1	-1	-1	the baker tried to hide the mold in the kitchen from the seller, but instead made her angry.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	13	6	12	7	The driver was embarrassed by a stupid librarian hat and never drove him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	12	9	12	9	The librarian wore stupid hats in front of the driver and denied her requests for a change.
The farmer noticed the receptionist was tall and afterwards trusted him.	-1	-1	-1	-1	The farmer noticed that the registrar was tall and then trusted him.
The receptionist did a good job for the farmer and earned her trust.	11	8	11	8	The secretary did a good job for the farmer and earned her trust.
The cook loved the librarian 's books and constantly stole from him.	-1	-1	-1	-1	The cook loved the librarian's books and constantly stole from him.
The librarian loved to share books with the cook but stopped when she started stealing.	-1	-1	-1	-1	The librarian loved sharing books with the cook, but stopped when she started stealing.
The guard admired the secretary and wanted his job.	7	4	7	4	The guard admired the secretary and wanted his job.
The secretary never saw the guard and did not want her job.	10	5	9	6	The secretary has never seen a guard or wanted her job.
The CEO liked the bread from the baker and bought from him regularly.	-1	-1	-1	-1	The CEO loved bread from the bakery and bought it regularly.
The baker sold bread to the CEO and enjoyed her visits.	9	6	10	7	the baker sold the bread to the CEO and enjoyed her visits.
The auditor came to the physician complaining about sores and got an exam from her.	-1	-1	-1	-1	The auditor came to the doctor with a complaint about the ulcers and received an examination from her.
The physician saw the auditor and examined him for sores.	7	4	7	4	The doctor examined the auditor and examined him for ulcers.
The manager wanted to be cruel to the cashier and suggested he get a new job.	11	8	11	8	The manager wanted to be cruel to the cashier and asked him to find a new job.
The cashier performed poorly for the manager and proved her right.	9	6	-1	6	The cashier worked badly for the manager and proved his right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	13	10	13	10	The registrar was tired of getting bad reports from the analyst and told her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	-1	-1	-1	-1	The analyst was tired of getting bad reports from the registrar and told him to leave.
The mover saw how weak the clerk was and moved the desk for him.	-1	6	-1	6	The engine saw how weak the clerk was and moved the table for him.
The clerk asked the mover to help carry the desk and thanked her.	-1	-1	-1	-1	The employee asked the mobile worker to help carry a table and thanked her.
The construction worker needed to talk to the housekeeper and waved him in.	11	8	-1	7	The builder needed to talk to the housekeeper and wave him.
The housekeeper saw the construction worker waving and walked to her.	-1	-1	-1	-1	The owner saw the swinging builder and approached it.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	11	5	13	7	The CEO was happy to tell the housekeeper what to do, and told him to sweep.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	13	8	13	8	the housekeeper always forgot to sweep until the CEO said it and appreciated her comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	9	4	0	6	He built a bookshelf for the librarian and gave him the bill.
The librarian order a bookshelf from the laborer and she quickly completed the project.	-1	-1	-1	-1	The librarian ordered a bookshelf from the worker, and she quickly completed the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	-1	7	-1	7	The farmer enjoyed silent moments with the hairdresser and constantly went to him.
The hairdresser was fine with the farmer 's silence and cut her hair.	-1	-1	-1	-1	The hairdresser was fine with the farmer's silence and cut her hair.
The sheriff thought the cashier took the money and questioned him.	-1	4	-1	4	The sheriff thought the cashier took the money and questioned him.
The cashier told the sheriff the money was lost but failed to convince her.	-1	4	-1	4	The cashier told the sheriff that the money was lost, but he couldn't convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	-1	4	14	5	The chief noticed that the accountant was unable to follow the protocol and made him a warden.
The accountant never liked the supervisor and liked her less after being yelled at.	-1	-1	-1	-1	The accountant never loved the manager and loved her less after being shouted at him.
The analyst handed the baker the report and told him it was over.	9	4	9	4	The analyst gave the baker a report and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	-1	-1	-1	-1	the baker was afraid of the analyst's report and was afraid to talk to her.
The guard went to the nurse and submitted to his examination.	9	5	11	6	The security guard went to the nurse and gave up for his examination.
The nurse carefully examined the guard and issued her a prognosis.	8	5	8	5	The nurse carefully examined the guard and gave her a prognosis.
The tailor talked to the manager and then asked her for a raise.	-1	-1	-1	-1	Tailor talked to the manager, and then asked her to promote.
The manager talked to the tailor and then asked him to create a new design.	9	5	9	5	The manager talked to the tailor and then asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	-1	-1	-1	-1	The nurse offered to help the analyst, and then gave her a pillow.
The analyst offered to help the nurse and then did his taxes.	-1	-1	-1	-1	Analyst offered to help the nurse, and then made his taxes.
The designer recognized the mechanic and then greeted her.	-1	4	-1	4	The designer recognized the mechanic and then greeted her.
The mechanic recognized the designer and then greeted him.	-1	4	-1	4	The mechanic recognized the designer and then greeted him.
The hairdresser called the carpenter and then asked her for help.	8	4	7	4	The hairdresser called the carpenter and asked her for help.
The carpenter called the hairdresser and then asked him for help.	-1	-1	-1	-1	The carpenter called the barber and then asked him for help.
The supervisor helped the writer and then asked him to return the favor.	-1	-1	-1	-1	The supervisor helped the writer, and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	8	4	8	4	The writer helped the supervisor and then asked her to return the favor.
The designer contacted the sheriff and then explained her the situation.	8	4	-1	4	The designer contacted the sheriff and explained the situation to her.
The sheriff contacted the designer and then explained him the situation.	8	4	-1	4	The sheriff contacted the designer and explained the situation to him.
The nurse approached the manager and then helped her with a problem.	8	4	8	4	The nurse approached the manager and then helped her with the problem.
The manager approached the nurse and then helped him with a problem.	8	4	8	4	The manager approached the nurse and then helped him with the problem.
The assistant called the sheriff and explained her the situation.	7	4	-1	4	The assistant called the sheriff and explained the situation to her.
The sheriff called the assistant and then gave him orders.	8	4	8	4	The sheriff called the assistant and then gave him an order.
The baker saluted the cook and then offered her some help.	8	4	8	4	the baker greeted the cook and then offered her help.
The cook saluted the baker and then offered him some help.	8	4	8	4	The cook greeted the baker and then offered him help.
The accountant talked to the mover and then offered her some help.	-1	-1	-1	-1	The accountant spoke to the propulsion, and then offered her help.
The mover talked to the accountant and then asked him for advice.	-1	-1	-1	-1	Motor talked to the accountant, and then asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	11	7	10	4	The librarian showed the analyst a book, and then lent her something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	-1	8	-1	4	The analyst asked the librarian for a book, and then borrowed nothing from him.
The attendant served water to the sheriff and then handed her a menu.	10	6	10	6	The employee served water to the sheriff and then handed her a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	-1	-1	-1	-1	The sheriff asked the accompanying menu and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	-1	-1	-1	-1	The teacher greeted the worker and began a conversation with her.
The laborer greeted the teacher and started a conversation with him.	-1	4	0	3	He greeted the teacher and started a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	-1	-1	-1	-1	The auditor issued a warning to the seller and then gave her a notice.
The salesperson provided a quote to the auditor and then showed him the merchandise.	11	7	10	4	The seller gave the auditor a quotation and then showed him the goods.
The editor talked to the CEO and showed her a draft.	8	5	8	5	The editor talked to the CEO and showed her the draft.
The CEO talked to the editor and gave him a raise.	8	5	8	5	The CEO spoke to the editor and gave him a promotion.
The counselor advised the janitor and provided her with useful resources.	-1	-1	-1	-1	The counselor advised the cleaner and provided her with useful resources.
The janitor spoke to the counselor and explained to him the situation.	-1	-1	-1	-1	The cleaner talked to the adviser and explained the situation to him.
The baker approached the laborer and asked her about the weather.	-1	-1	-1	-1	Baker approached the employee and asked her about the weather.
The laborer approached the baker and asked him about the weather.	7	4	7	4	The worker approached the baker and asked him about the weather.
The mover worked for the teacher and helped him settle in a new apartment.	8	5	8	5	The engine worked for the teacher and helped him settle in a new apartment.
The teacher drove the mover back home and paid her for the work.	-1	-1	-1	-1	The teacher drove the car home and paid her to work.
The auditor admonished the supervisor and issued her a warning.	-1	-1	-1	-1	The auditor warned the head and warned her.
The supervisor thanked the auditor and wished him well.	7	4	7	4	The head thanked the auditor and wished him success.
The editor met the developer and asked her for clarifications.	7	4	-1	5	The editor met with the developer and asked for clarification.
The developer met the editor and asked him for clarifications.	7	4	8	5	The developer met with the editor and asked him to clarify.
The librarian noticed the guard and greeted her.	-1	4	-1	4	The librarian noticed the guard and met her.
The guard noticed the librarian and greeted him.	-1	4	-1	4	The guard spotted the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	-1	-1	-1	-1	The cleaner thanked the builder and took her home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	-1	-1	-1	-1	The builder thanked the janitor and awarded him for his excellent cleaning services.
The secretary contacted the driver and asked her for a ride home.	7	4	7	4	The secretary contacted the driver and asked her to give a ride home.
The driver called the secretary and asked him if he needed a ride.	9	4	-1	4	The driver called the secretary and asked whether it is necessary to give a ride.
The supervisor insulted the assistant and then fired him.	-1	4	-1	4	The chief insulted the assistant and then fired him.
The assistant was fired by the supervisor and called her a jerk.	-1	-1	-1	-1	The assistant was fired by the boss and called her a jerk.
The driver approached the auditor and solicited his help.	7	4	7	4	The driver approached the auditor and asked his help.
The auditor approached the driver and solicited her help.	7	4	7	4	The auditor approached the driver and asked her to help.
The teacher explained the situation to the chief and felt understood by her.	-1	7	11	7	The teacher explained a situation to the chief and felt that she understood.
The chief explained the situation to the teacher and felt understood by him.	-1	7	11	7	The chief explained a situation to the teacher and felt that he understands.
The writer went to see the physician and asked her about health issues.	-1	-1	-1	-1	The writer went to the doctor and asked her about health problems.
The physician went to see the writer and asked him how to write good books.	9	6	-1	5	The doctor went to the writer and asked how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	8	5	8	5	The secretary responded to the sheriff and advised her to file the documentation as soon as possible.
The sheriff saluted the clerk and wished him a good day.	7	4	7	4	The sheriff greeted the clerk and wished him a good day.
The tailor saw the mechanic and explained her the price.	7	4	7	4	The tailor saw the mechanic and explained her the price.
The mechanic saw the tailor and explained him the price.	7	4	-1	4	The mechanic saw the tailor and explained the price to him.
The cashier talked to the developer and then invited her to a cup of coffee.	-1	-1	-1	-1	The cashier talked to the developer, and then invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	-1	-1	-1	-1	The developer talked to the cashier, and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	-1	-1	-1	-1	The editor contacted the doctor and asked her for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	7	4	7	4	The doctor contacted the editor and asked him about the publication in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	11	7	10	4	The employee handed the farmer a document and explained to her the importance of prompt filing.
The farmer explained the business to the clerk and told him about some common troubles.	10	7	10	7	The farmer explained the case to the clerk and told him about some common troubles.
The attendant talked to the mechanic and asked her to fix the car.	8	5	8	5	The employee talked to the mechanic and asked her to repair the car.
The mechanic talked to the attendant and asked him for a refund.	-1	-1	-1	-1	The mechanic talked to the maintainer and asked to return the money.
The auditor contacted the mover and asked her about relocation.	-1	-1	-1	-1	The auditor contacted the carrier and asked her about the move.
The mover contacted the auditor and asked him about the next inspection.	7	4	7	4	The engine contacted the auditor and asked him about the next check.
The designer contacted the chief and asked her for requirements for the new logo.	-1	-1	-1	-1	The designer contacted the supervisor and asked her for requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	7	4	7	4	The chief contacted the designer and gave him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	-1	-1	-1	-1	The secretary called the doctor and told her about the new patient.
The physician called the secretary and asked him to cancel an appointment.	7	4	7	4	The doctor called the secretary and asked him to cancel the appointment.
The cashier saw the farmer and asked her to provide a signature.	7	4	7	4	The cashier saw the farmer and asked her to provide the signature.
The farmer went to the cashier and asked him about a deposit.	8	5	8	5	The farmer went to the cashier and asked him about bail.
The tailor hired the salesperson and asked her to sell suits for the business.	-1	-1	-1	-1	The tailor hired the seller and asked her to sell the costumes for business.
The salesperson paid the tailor and thanked him for a job well done.	7	4	9	4	The seller paid the tailor and thanked him for his good work.
The librarian talked to the chief and recommended her a book.	-1	-1	-1	-1	The librarian talked to the supervisor and recommended her a book.
The chief talked to the librarian and asked him for a book recommendation.	8	5	8	5	The chief talked to the librarian and asked him to recommend the book.
The accountant met the janitor and wished her well.	7	4	7	4	The accountant met the janitor and wished her all the best.
The janitor met the accountant and wished him well.	7	4	8	5	The cleaner met with the accountant and wished him all the best.
The accountant met the janitor and wished her well.	7	4	7	4	The accountant met the janitor and wished her all the best.
The janitor met the accountant and wished him well.	7	4	8	5	The cleaner met with the accountant and wished him all the best.
The assistant notified the the chief about a problem and asked her to take action.	11	5	10	4	The assistant notified the chief of the problem and asked her to take action.
The chief notified the assistant and asked him to take note.	7	4	7	4	The Chief notified the assistant and asked him to take note.
The teacher spoke to the carpenter and asked her to fix a chair.	8	5	8	5	The teacher spoke to the carpenter and asked her to fix the chair.
The carpenter spoke to the teacher and asked him science questions.	8	5	8	5	The carpenter talked to the teacher and asked him scientific questions.
The assistant contacted the lawyer and retained her.	-1	4	-1	4	The assistant contacted the lawyer and hired her.
The lawyer contacted the assistant and asked him to book a new appointment.	7	4	7	4	The lawyer contacted the assistant and asked him to make an appointment for a new meeting.
The designer noticed the laborer and greeted her enthusiastically.	-1	-1	-1	-1	The designer noticed the worker and enthusiastically greeted her.
The laborer noticed the designer and greeted him enthusiastically.	7	4	-1	4	The artist noticed the designer and enthusiastically welcomed him.
The clerk met the cook and asked her for advice on a recipe.	7	4	7	4	The employee met the cook and asked her for advice on the prescription.
The cook met the clerk and asked him for assistance on paperwork.	7	4	8	5	The cook met with the clerk and asked him to help with the paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	11	8	10	7	The cashier returned the check to the analyst and asked her to approve it.
The analyst went to the cashier and asked him to deposit a check.	8	5	8	5	The analyst went to the cashier and asked him to make a check.
The writer met the guard and signed an autograph for her.	-1	4	-1	4	The writer met a guard and signed an autograph for her.
The guard met with the writer and asked him for an autograph.	8	5	8	5	The security guard met the writer and asked him for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	7	4	7	4	The housekeeper contacted the lawyer and asked her for advice.
The lawyer represented the housekeeper and helped him win the case.	7	4	7	4	The lawyer represented the housekeeper and helped him win the case.
The accountant called the cook and asked her to prepare food for a party.	7	4	7	4	The accountant called the cook and asked her to cook for the party.
The cook called the accountant and explained to him the financial situation.	8	4	7	4	The cook called the accountant and explained his financial situation.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	-1	-1	-1	-1	The hairdresser stylized the CEO's hair and recommended her hair gel.
The CEO called the hairdresser and paid him over the phone.	7	4	7	4	The CEO called the hairdresser and paid him over the phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	7	4	7	4	The janitor contacted the carpenter and asked her to fix the wooden closet.
The carpenter contacted the cleaner and asked him to clean the house.	-1	-1	-1	-1	The carpenter contacted the janitor and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	9	6	8	5	The counsel testified to the lawyer and asked her to keep them secret.
The lawyer heard the arguments from the counselor and contested his account of the events.	-1	-1	-1	-1	The lawyer heard the lawyer's arguments and challenged his accounts of the events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	9	6	10	7	The teacher introduced the requirements to the developer and asked her if it was possible to implement them.
The developer went to the teacher and asked him about the weather.	8	5	8	5	The developer went to the teacher and asked him about the weather.
The housekeeper demanded a raise from the manager and she complied.	9	7	9	5	The owner demanded from the manager of increase, and she executed.
The manager offered a raise the housekeeper and he gladly accepted it.	-1	-1	-1	-1	The manager offered to raise the housekeeper, and he gladly accepted it.
The editor met the mover and talked to her about relocation.	-1	-1	-1	-1	The editor met the carrier and talked to her about moving.
The mover met the editor and asked him about the magazine business.	7	4	0	3	He met the editor and asked him about the magazine's business.
The clerk made eye contact with the lawyer and smiled at her.	-1	7	-1	6	Clerk made eye contact with the lawyer and smiled at her.
The lawyer made eye contact with the clerk and smiled at him.	-1	7	-1	7	The lawyer made eye contact with the clerk and smiled at him.
The editor greeted the farmer and asked her for the time.	7	4	7	4	The editor greeted the farmer and asked her for time.
The farmer greeted the editor and asked him for the time.	7	4	7	4	The farmer greeted the editor and asked him for time.
The attendant served the analyst and made her feel welcomed.	7	4	8	5	The employee served as an analyst and made her feel welcome.
The analyst met the attendant and thanked him for the service.	-1	-1	-1	-1	The analyst met with the accompanying and thanked him for his service.
The farmer saw the baker had a lot of bread and asked him to share.	12	4	13	5	The farmer saw that the baker had a lot of bread and asked him to share.
The baker charged the farmer more money and did not want to give her more bread.	13	4	11	3	Baker charged the farmer more money and didn't want to give her more bread.
The guard noted the cashier being careless and asked him to be careful.	9	4	11	6	The security guard noticed that the cashier was careless and asked him to be careful.
The cashier never paid attention to the guard and asked her to go away.	10	7	10	7	The cashier never paid attention to the guard and asked her to leave.
