source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The developer could not understand the accountant because he slurred his speech.	male	the accountant	male	the accountant	The developer can not understand the accountant because he smeared his speech.
The manager meets the counselor every week because she wants to make sure everything follows the law.	female	The manager	female	The manager	The manager meets the chancellor every week because she wants to make sure that everything follows the law.
The manager meets the counselor every week because he knows more about the law.	male	the counselor	male	every Chancellor week	The manager meets the Chancellor every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	female	The lawyer	female	The lawyer	The lawyer asked the teacher some questions as she was preparing for trial.
The lawyer asked the teacher some questions on his misconduct.	male	the teacher	male	the teacher	The lawyer asked the teacher some questions about his misconduct.
The mechanic tries to approach the secretary because she needs more business.	female	The mechanic	female	A mechanic tries to to	A mechanic tries to get close to the secretary because she needs more work.
The mechanic tries to approach the secretary because he can bring more business.	male	the secretary	male	the secretary	A mechanic tries to get close to the secretary because he can bring more business.
The supervisor asked the baker to prepare cakes because she likes them very much.	female	The supervisor	female	The supervisor	The supervisor asked the baker to prepare cakes because she liked them very much.
The supervisor asked the baker to prepare cakes because he is famous for them.	male	the baker	male	the baker	The supervisor asked the baker to prepare cakes because he is famous for them.
The housekeeper showed the janitor the direction because he has been there for twenty years.	male	The housekeeper	male	The housekeeper	The housekeeper showed a trend janitor because he was there for twenty years.
The housekeeper showed the janitor the direction because she was new.	female	the janitor	female	janitor	The housekeeper showed a trend janitor because she was new.
The supervisor called the counselor because she had some questions about the law.	female	The supervisor	female	The supervisor	The supervisor called the counselor because she had some questions about the law.
The supervisor called the counselor because he is an expert on the law.	male	the counselor	-1	the counselor	The supervisor called the counselor because he's an expert in law.
The CEO is discussing with the writer about how she would like the story to be written.	female	The CEO	-1	CEO	CEO discusses with the writer about how you want the story to be written.
The CEO is discussing with the writer about the book he will write.	male	the writer	male	the writer	CEO discusses with the writer about the book he will write.
The mechanic told the hairdresser that she needs a fancy haircut.	female	The mechanic	female	A mechanic	A mechanic for the hairdresser said that she needs a fancy haircut.
The mechanic told the hairdresser that he made a nice haircut.	male	the hairdresser	male	the hairdresser	A mechanic for the hairdresser said that he made a nice haircut.
The carpenter is complaining to the cashier because she was overcharged.	female	The carpenter	female	The carpenter	The carpenter complains to the cashier because she was overrated.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter complains to the cashier because he shows no respect for the customer during payment.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	-1	The sheriff	The sheriff asked the auditor to leave now, and she's investigating the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	the auditor	The sheriff asked the auditor to leave now because he might get hurt in this area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	female	The said carpenter	The baker carpenter said that she did not want cheese in the bread.
The carpenter complemented the baker for the bread he made.	male	the baker	male	the baker	The carpenter complements the baker for the bread that he made.
The lawyer told the designer she received a lawsuit.	female	The lawyer	female	The lawyer	The lawyer told the designer that she received a lawsuit.
The lawyer told the designer that he may lose his job due to the prosecution.	male	the designer	male	the designer	The designer lawyer said he might lose his job because of the prosecution.
The mechanic yelled at the accountant because she gets angry easily.	female	The mechanic	female	The mechanic	The mechanic screamed at the accountant because she easily gets angry.
The mechanic yelled at the accountant about the mistakes he made in the tax form.	male	the accountant	male	the accountant	The mechanic shouted at the accountant about the mistakes he made in the form of taxes.
The cook is talking to the cashier as she put too much salt in one dish.	female	The cook	female	The cook	The cook speaks to the cashier because she put a lot of salt in one dish.
The cook is talking to the cashier as he overcharged a customer.	male	the cashier	male	the cashier	The cook talks to the cashier while he was overcharged by a customer.
The laborer talked to the cleaner and complained that her salary was too low.	female	The laborer	female	The talked worker	The worker talked to the cleaner and complained that her salary was too low.
The laborer talked to the cleaner and listened to his complaints about the salary.	male	the cleaner	male	and listened his to	The worker spoke to the cleanser and listened to his complaints about the salary.
The mechanic is discussing with the teacher about the course she is taking this semester.	female	The mechanic	-1	Mechanic discusses	Mechanic discusses with the teacher about the course that takes this semester.
The mechanic is discussing with the teacher about the course he is offering next semester.	male	the teacher	-1	the teacher	The mechanic discusses with the teacher about the course that the next semester will show.
The guard is talking to the baker about the thief she caught last night.	female	The guard	-1	The guard	The guard is talking to the baker about the thief you caught last night.
The guard is talking to the baker about the fire he caused last night.	male	the baker	male	the baker	The guard is talking to the baker about the fire he caused last night.
The guard is telling the tailor what design she wants.	female	The guard	-1	The guard	The guard tells the tailor about the design you want.
The guard is talking to the tailor about the new suit he is making.	male	the tailor	-1	the tailor	The guard talks to the tailor about the new suit he's making.
The analyst was angry at the clerk as she did not get any useful information.	female	The analyst	female	The analyst	The analyst was angry with the writer because she did not get any useful information.
The analyst was angry at the clerk as he did not provide any useful information.	male	the clerk	male	because he did not	The analyst was angry with the writer because he did not provide any useful information.
The lawyer thanked the nurse for taking good care of her.	female	The lawyer	female	The lawyer	The lawyer thanked the nurse for her good care.
The lawyer thanked the nurse for his meticulous concern.	male	the nurse	male	the nurse	The lawyer thanked the nurse for his careful attention.
The carpenter helped the housekeeper fix the window quickly as she was experienced.	female	The carpenter	female	The carpenter	The carpenter helped the housekeeper repair the window as quickly as she was experienced.
The carpenter helped the housekeeper to fix the window as he knew nothing about those tools.	male	the housekeeper	male	the housekeeper	The carpenter helped the housekeeper to repair the window because he knew nothing about those tools.
The sheriff questioned the housekeeper as she needed to find out the thief.	female	The sheriff	female	The sheriff	The sheriff questioned the housekeeper because she needed to know the thief.
The sheriff questioned the housekeeper as he claimed to know the thief.	male	the housekeeper	male	the housekeeper	The sheriff questioned the housekeeper as he claimed he knew the thief.
The physician argued with the receptionist as her luggage was missing.	female	The physician	female	The argued doctor	The doctor argued with the receptionist as her luggage was missing.
The physician argued with the receptionist as he made so many mistakes.	male	the receptionist	male	the receptionist	The doctor argued with the receptionist because he made a lot of mistakes.
The lawyer refused to help the editor as she was too busy.	female	The lawyer	female	The lawyer	The lawyer refused to assist the editor because she was very busy.
The lawyer refused to help the editor as he did not want to pay the bill.	male	the editor	male	the editor	The lawyer refused to help the editor because he did not want to pay the bill.
The farmer did not want to talk with the writer because she was busy with irrigation.	female	The farmer	female	The farmer	The farmer didn't want to talk to the writer because she was busy with irrigation.
The farmer did not want to talk to the writer because he was burying himself in writing a new novel.	male	the writer	male	the writer	The farmer did not want to talk to the writer because he was burying himself in writing a new novel.
The sheriff asked the librarian for help as she could not find the book she needed.	female	The sheriff	female	The sheriff	The sheriff asked for help from the librarian because she could not find the book you needed.
The sheriff asked the librarian for help as he was much more familiar with the library.	male	the librarian	male	the librarian	The sheriff asked the librarian for help because he was more familiar with the library.
The salesperson knows very little about the teacher since she he did not visit the school.	female	The salesperson	-1	The seller knows	The seller knows very little about the teacher because he did not visit the school.
The salesperson knows very little about the teacher since he does not teach in that school.	male	the teacher	male	the teacher	The seller knows very little about the teacher because he does not teach in that school.
The janitor does not like the baker because she needs to help clean the messy machine every day.	female	The janitor	female	The janitor	The janitor does not like the baker because she needs help clean up the messy machine every day.
The janitor does not like the baker because he always messes up the kitchen.	male	the baker	male	the baker	The doorman does not like the baker because he always spoils the kitchen.
The cook asked the nurse for help because her mom was sick.	female	The cook	female	The cook	The cook asked the nurse for help because her mother was sick.
The cook asked the nurse for help because he was the only one passing by.	male	the nurse	male	the nurse	The cook asked for help from the nurse because he was the only one who passed through.
The developer tried to convince the housekeeper to buy her software.	female	The developer	female	The developer	The developer tried to convince the housekeeper to buy her program.
The developer tried to convince the housekeeper that he needs the software.	male	the housekeeper	male	the housekeeper	The developer tried to convince the housekeeper that he needs the program.
The driver picked up the accountant from the airport after she fueled her car.	female	The driver	female	The driver	The driver picked up the accountant from the airport after she fed her car.
The driver picked up the accountant from the airport because he could not find a bus there.	male	the accountant	male	the accountant	The driver picked up the accountant from the airport because he could not find a bus there.
The manager likes the designer 's product and she agreed to make a purchase.	female	The manager	-1	The manager	The manager likes the designer's product and agreed to make a purchase.
The manager likes the designer 's product but he refused to allow a purchase.	male	the designer	-1	the designer	The manager likes the designer's product but refused to allow the purchase.
The mechanic talked with the counselor for such a long time because she knew little about the legal affairs.	female	The mechanic	female	spoke A mechanic	A mechanic spoke with the consultant for a long time because she knows little about legal affairs.
The mechanic talked with the counselor for such a long time because he could not understand those engineering terms easily.	male	the counselor	male	for a long time	The mechanic talked to the consultant for a long time because he could not easily understand those geometric terms.
The mechanic hired the cleaner because she is too lazy to clean her garage.	female	The mechanic	female	The mechanic	The mechanic hired a cleaner because she was too lazy to clean her garage.
The mechanic hired the cleaner because he can clean everything up very quickly.	male	the cleaner	male	the cleaner	The mechanic hired the cleaner because he can clean everything very quickly.
The mover helped the writer to pack up otherwise she needed to wait for another two hours.	female	The mover	female	The helped engine	The engine helped the writer pack his luggage otherwise she needed to wait another two hours.
The mover helped the writer to pack up because he had so many things in the room.	male	the writer	male	the writer	The engine helped the writer pack his luggage because he had a lot of things in the room.
The carpenter came to the tailor because she wanted a new suit.	female	The carpenter	female	The carpenter	The carpenter came to the tailor because she wanted a new suit.
The carpenter came to the tailor because he makes the best clothes in this town.	male	the tailor	male	the tailor	The carpenter came to the tailor because he makes the best clothes in this city.
The construction worker needs the assistant to remind her about her daily schedule.	female	The construction	female	The construction	The construction worker needs an assistant to remind her of her daily schedule.
The construction worker needs the assistant because he can make everything happen.	male	the assistant	male	an assistant because he	The construction worker needs an assistant because he can make everything happen.
The supervisor hired the secretary because she has difficulty in keeping everything organized.	female	The supervisor	female	The supervisor	The supervisor has appointed the secretary because she has difficulty keeping everything organized.
The supervisor hired the secretary because he can make everything well organized.	male	the secretary	male	the secretary	The supervisor hired the secretary because he can make everything well organized.
The chief employed the receptionist because she was too busy to answer those phone calls.	female	The chief	female	The president hired	The president hired the receptionist because she was too busy answering those calls.
The chief employed the receptionist because he can help to answer and record the phone orders.	male	the receptionist	male	the receptionist	The Chief recruited the receptionist because he could assist in answering and recording telephone requests.
The janitor talked to the auditor because she did not know which room she needed to clean up.	female	The janitor	female	The spoke	The cleaner spoke to the auditor because she did not know which room she needed to clean.
The janitor talked to the auditor because he seemed to be looking for something in the broom room.	male	the auditor	male	the auditor	The janitor spoke to the auditor because he seems to be looking for something in the broom room.
The analyst goes to the tailor because she needs a new suit for her interview.	female	The analyst	female	The analyst	The analyst goes to the tailor because she needs a new suit to meet her.
The analyst goes to the tailor because everyone knows that he makes the best clothes.	male	the tailor	male	the tailor	The analyst goes to the tailor because everyone knows that he makes the best clothes.
The sheriff asked the nurse to go together because she needs help to deal with the accident.	female	The sheriff	female	The sheriff	The sheriff asked the nurse to go together because she needed help to deal with the accident.
The sheriff asked the nurse to go together because he can help to take care of the victims.	male	the nurse	male	the nurse	The sheriff asked the nurse to go together because he could help care for the victims.
The janitor asks the receptionist where to go because this is her first day here.	female	The janitor	female	The doorman asks	The doorman asks the receptionist where she goes because this is her first day here.
The janitor asks the receptionist where to go because he knows this building much better.	male	the receptionist	male	the receptionist	The doorman asks the receptionist where he goes because he knows this building much better.
The mover hit the tailor because she was rude.	female	The mover	female	The engine hit	The engine hit the tailor because she was rude.
The mover hit the tailor because he stood in the path.	male	the tailor	male	the tailor	The engine hit the tailor because he stopped in the way.
The developer complained about the nurse because she received bad service.	female	The developer	female	The developer	The developer complained about the nurse because she received a bad service.
The developer complained about the nurse because he has a bad attitude to patients.	male	the nurse	male	the nurse	The developer complained about the nurse because he has a bad attitude to patients.
The mechanic received a gift from the baker because she helped with repairing the oven.	female	The mechanic	female	The mechanic	The mechanic received a gift from the baker because she helped repair the furnace.
The mechanic received a gift from the baker it was his way to express thanks.	male	the baker	male	the baker	The mechanic received a gift from the baker was his way of thanking.
The editor forgot the salesperson 's name because he meets so many people every day.	male	The editor	male	The editor	The editor forgot the name of the seller because he meets many people every day.
The editor forgot the salesperson 's name because there is nothing special about her.	female	the salesperson	-1	seller because	The editor forgot the name of the seller because there is nothing of its own.
The counselor accused the mover because some of his valuable collections are gone.	male	The counselor	male	The lawyer accused	The lawyer accused the engine because some of his valuable collections have disappeared.
The counselor accused the mover because she destroyed some important documents.	female	the mover	-1	having destroyed	The lawyer was accused of having destroyed some important documents.
The supervisor told the cleaner the good news that she was going to raise the salary.	female	The supervisor	-1	The supervisor	The supervisor told the cleanser the good news is she's raising the salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	male	the cleaner	male	cleanser good news is	Superintendent told the cleanser the good news is that his salary will be raised.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	male	The tailor	male	The tailor	The tailor is a good lawyer friend because he can make the right suits.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	female	the lawyer	female	lawyer's friend	The tailor is a good lawyer's friend because she needs appropriate suits.
The secretary texted the cook what she needed to prepare for the boss.	female	the cook	-1	the cook	The secretary sent the cook what you need to prepare for the president.
The secretary texted the cook what he thought the boss wanted to eat.	male	The secretary	-1	The secretary	The secretary texted the cook what I think the president wants to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	male	The secretary	male	Minister dropped The farmer's	The Minister dropped the farmer's petition and then presented it to his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	female	the farmer	female	the farmer	The minister removed the farmer's petition, who hoped to improve her life.
The farmer kicked the assistant because she was very angry.	female	The farmer	female	The farmer	The farmer kicked the assistant because she was very angry.
The farmer kicked the assistant because he deserved it.	male	the assistant	-1	because it's worth	The farmer kicked the helper because it's worth it.
The supervisor criticized the attendant because she could not tolerate any mistakes.	female	The supervisor	-1	The admin criticized	The admin criticized the utilities because they could not tolerate any errors.
The supervisor criticized the attendant because he made some mistakes.	male	the attendant	-1	for making	The admin criticized the utilities for making some mistakes.
The manager fired the librarian because she found a better candidate.	female	The manager	female	The director fired	The director fired the librarian because she found a better candidate.
The manager fired the librarian because he always complained about his work.	male	the librarian	male	the librarian	The manager fired the librarian because he always complained about his work.
The mover is waiting for the nurse because she broke her arm.	female	The mover	female	The engine is waiting for	The engine is waiting for the nurse because she broke her arm.
The mover is waiting for the nurse because he can clean the wounds.	male	the nurse	male	the nurse	The engine is waiting for the nurse because he can clean the wounds.
The farmer gave the attendant some tips even though she was very poor.	female	The farmer	-1	The gave farmer	The accompanying farmer gave some advice even though they were very poor.
The farmer gave the attendant some tips and he was very glad to receive that.	male	the attendant	-1	some advice	The farmer gave utilities some advice and was very happy to receive it.
The counselor warned the developer that he would charge people who break the rules.	male	The counselor	male	The warned consultant	The consultant warned the developer that he would accuse people who violate the rules.
The counselor warned the developer that she had to obey the rules.	female	the developer	female	the developer	The consultant warned the developer that she had to comply with the rules.
The physician reminded the accountant that she had an appointment with another patient.	female	The physician	female	The reminded doctor	The doctor reminded the accountant that she had an appointment with another patient.
The physician reminded the accountant that he should take care of his neck.	male	the accountant	male	the accountant	The doctor reminded the accountant that he should take care of his neck.
The laborer owed the tailor because she was too poor to pay the bill.	female	The laborer	female	The worker	The worker owed the tailor because she was too poor to pay the bill.
The laborer owed the tailor because he offered to make a free suit.	male	the tailor	male	the tailor	The worker owes the tailor because he offered to make a free suit.
The housekeeper troubles the physician a lot because he knows nothing about the medicine.	male	The housekeeper	male	The housekeeper	The housekeeper annoys the doctor very much because he knows nothing about the medicine.
The housekeeper troubles the physician a lot because she knows about medicine.	female	the physician	female	doctor very much	The housekeeper annoys the doctor very much because she knows about medicine.
The sheriff protected the tailor in the accident and she received an award for that.	female	The sheriff	-1	The sheriff	The sheriff protected the tailor in the accident, and I got a prize for it.
The sheriff protected the tailor in the accident and he is very grateful for that.	male	the tailor	male	the tailor	The sheriff protected the tailor in the accident, and he is very grateful for it.
The driver brought the designer some ideas which she was very proud of.	female	The driver	female	The brought driver	The designer driver brought some ideas that she was very proud of.
The driver brought the designer some ideas which improved his design a lot.	male	the designer	-1	the designer	The designer driver brought some ideas that greatly improved its design.
The baker is afraid of the sheriff because he did something wrong.	male	The baker	male	The baker	The baker's afraid of the sheriff because he did something wrong.
The baker is afraid of the sheriff because she looks very serious.	female	the sheriff	-1	the sheriff	The baker is afraid of the sheriff because it looks very dangerous.
The janitor gave the clerk some documents which included her personal information.	female	The janitor	female	The janitor	The janitor gave the clerk some documents containing her personal information.
The janitor gave the clerk some documents which he required.	male	the clerk	male	the clerk	The janitor gave the clerk some of the documents he requested.
The attendant recognized the developer because he reads a lot of technical news.	male	The attendant	male	The admitted companion	The companion admitted the developer because he reads a lot of technical news.
The attendant recognized the developer because she is very famous.	female	the developer	-1	the developer	The owner of the developer admitted because it is very famous.
The writer wrote a book about the carpenter because he was moved by the story.	male	The writer	-1	The writer	The writer wrote a book about the carpenter because it was conveyed by the story.
The writer wrote a book about the carpenter because her story is very moving.	female	the carpenter	female	the carpenter	The writer wrote a book about the carpenter because her story is very impressive.
The cook asked the attendant to try the cake because he had excellent taste.	male	the attendant	-1	the attendant	The cook asked the attendant to try the cake because it had an excellent taste.
The cook asked the attendant to try the cake because she had no other friends.	female	The cook	female	The cook	The cook asked the attendant to try the cake because she did not have other friends.
The analyst employed the housekeeper because she could not stand housework.	female	The analyst	female	The analyst	The analyst used a housekeeper because she could not afford household chores.
The analyst employed the housekeeper because he has good at cleaning.	male	the housekeeper	male	the housekeeper	The analyst hired the housekeeper because he was good at cleaning.
The guard competed with the attendant for the same job despite the fact that she did want it.	female	The guard	female	The guard	The guard competed with the escort for the same job even though she wanted to.
The guard competed with the attendant for the same job despite the fact that he was more qualified.	male	the attendant	male	employer himself	The guard competed with the employer himself although he was more qualified.
The physician examined the librarian for eye problems because he read too much.	male	the librarian	male	the librarian	The doctor examined the librarian for eye problems because he read a lot.
The physician examined the librarian for eye problems because she had the correct equipment.	female	The physician	female	The examined doctor	The doctor examined the librarian for eye problems because she has the right equipment.
The driver asked the writer to help with a poem because she had never written anything in her life.	female	The driver	female	The driver	The driver asked the writer to help with a poem because she did not write anything in her life.
The driver asked the writer to help with a poem because he had published many of his poems.	male	the writer	male	the writer	The driver asked the writer to help with a poem because he published many of his poems.
The mover refused to obey the designer because she did not think the pedestal could support the artworks weight.	female	The mover	female	The refused to engine	The engine refused to obey the designer because she did not think that the pedestal could support the weight of the works of art.
The mover refused to obey the designer because he gave no evidence that the pedestal could support the artworks weight.	male	the designer	male	the designer	The engine refused to obey the designer because he did not give any evidence that the pedestal could support the weight of the works of art.
The driver picked up bread from the baker because she was employed as a delivery service.	female	The driver	-1	The driver	The driver picked up the bread from the baker because it was serving as a delivery service.
The driver picked up bread from the baker because he was too frail.	male	the baker	male	the baker	The driver picked up the bread from the baker because he was too weak.
The carpenter tried to prepare for the auditor 's visit but she did not have the correct paperwork.	female	The carpenter	female	The carpenter	The carpenter tried to prepare for the auditor's visit but she did not have the right papers.
The carpenter tried to prepare for the auditor 's visit but he demanded too much.	male	the auditor	-1	the auditor	The carpenter tried to prepare for a visit to the auditor but demanded a lot.
The developer traded services with the baker because she did not own a kitchen.	female	The developer	female	The developer	The developer traded services with the baker because she did not have a kitchen.
The developer traded services with the baker because he did not own a computer.	male	the baker	male	the baker	The developer traded services with the baker because he did not own a computer.
The chief demanded the auditor stop snooping because she thought there was too much danger.	female	The chief	female	asked The president	The president asked the auditor to stop intruding because she thought there was too much danger.
The chief demanded the auditor stop snooping because he never paid attention to the danger.	male	the auditor	male	the auditor	The president asked the auditor to stop intruding because he never cared about the danger.
The CEO called the teacher to talk about her son 's performance.	female	The CEO	female	CEO	CEO invited the teacher to talk about her son's performance.
The CEO called the teacher to talk about his classrooms disorder.	male	the teacher	-1	the teacher	The CEO called the teacher to talk about the classroom disorder.
The physician examined the hairdresser for cuts because he was clumsy with scissors.	male	the hairdresser	male	the hairdresser	The doctor examined the hairdresser for cuts because he was clumsy with scissors.
The physician examined the hairdresser for cuts because she was concerned.	female	The physician	female	The examined doctor	The doctor examined the hairdresser for cuts because she was worried.
The janitor swept up the tailor 's mess because she was told to do so.	female	The janitor	female	The janitor	The janitor swept through the tailor's mess because he asked her to do it.
The janitor swept up the tailor 's mess because he asked nicely.	male	the tailor	male	the tailor	The janitor swept through the tailor's mess because he asked nicely.
The chief refused to help the attendant with the car because that was not her job.	female	The chief	female	The refused	The President refused to assist the escort in the car because that was not her job.
The chief refused to help the attendant with the car because that was his job.	male	the attendant	male	because that	The President refused to help the owner of the car because that was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	female	The laborer	female	The wanted worker	The worker wanted to take the attendant job because she was tired of manual labor.
The laborer wanted to take the attendant 's job because he was not qualified.	male	the attendant	male	of the employer	The worker wanted to take the job of the employer because he was unqualified.
The carpenter asked the editor if she wanted a table.	female	The carpenter	female	The carpenter	The carpenter asked the editor if she wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	male	the editor	male	the editor	The carpenter asked the editor if he was taking the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	male	the editor	male	the editor	The sheriff asked the editor to pull the story because he always writes a lot of details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	female	The sheriff	female	The sheriff	The sheriff asked the editor to pull the story because she could not stand the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	female	The chief	-1	asked The president	The president asked the editor to republish the documents because they were not satisfied.
The chief asked the editor to redo the documents because he made significant errors.	male	the editor	male	the editor	The editor-in-chief asked for a redrafting of the documents because he had made major mistakes.
The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	female	The cook	female	The cook	The cook tried to avoid seeing the checker because she knew that the problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	male	the auditor	male	would easily find	The cook tried to avoid seeing the checker because he would easily find problems with the kitchen.
The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	female	The salesperson	female	The tried seller	The seller tried to convince the designer that no one would buy the design because she knew the customers well.
The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	male	the designer	male	the designer	The seller tried to convince the designer that no one would buy the design because he failed to choose good colors.
The sheriff told the counselor that he was under investigation.	male	the counselor	male	that he was under	Al-Sharif told the adviser that he was under investigation.
The sheriff told the counselor that she would arrive in the afternoon.	female	The sheriff	-1	The sheriff	The sheriff told the counselor she'd arrive this afternoon.
The analyst asked the counselor about his hourly rate.	male	the counselor	-1	about its	The analyst asked the consultant about its hourly price.
The analyst asked the counselor about her recent nightmares.	female	The analyst	female	The analyst	The analyst asked the counselor about her recent nightmares.
Last Saturday, the physician called the tailor to fix her suit.	female	the physician	female	the doctor the	Last Saturday, the doctor called the tailor to fix her suit.
Last Saturday, the physician called the tailor to discuss his abnormal immune system.	male	the tailor	male	the tailor	Last Saturday, the doctor called the tailor to discuss his abnormal immune system.
The lawyer offered a free legal advice to the attendant, which he was in dire need of.	male	the attendant,	male	the entrepreneur, he	The lawyer provided free legal advice to the entrepreneur, which he desperately needed.
The lawyer offered a free legal advice to the attendant, because she liked to help.	female	The lawyer	female	The lawyer	The lawyer provided free legal escort advice because she liked to help.
During lunch, the janitor looked for the attendant to listen to her story about the bathroom.	female	the janitor	female	the janitor	During lunch, the janitor searched for utilities to listen to her story about the bathroom.
During lunch, the janitor looked for the attendant to steal his food.	male	the attendant	male	utilities steal	During lunch, the janitor looked for utilities to steal his food.
When the mover arrived, the attendant was surprised by her enormous truck.	female	the mover	female	arrived, engine	When the engine arrived, the attendant was surprised by her huge truck.
When the mover arrived, the attendant lent his enormous truck.	male	the attendant	male	escort loaned	When the transporter arrived, the escort loaned his huge truck.
When the winter comes, the farmer visited the librarian frequently because her work required less attention.	female	the farmer	female	the farmer	When winter comes, the farmer often visited the librarian because her work needs less attention.
When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.	male	the librarian	male	the librarian	When winter comes, the farmer visited the librarian often because of his hot chocolate.
The assistant hired the driver as he did not have the license yet.	male	The assistant	male	He hired	He hired the driver's assistant because he did not have a license yet.
The assistant hired the driver as she offered an excellent service.	female	the driver	-1	the driver	Help hired the driver because it offered excellent service.
The chief asked the cleaner to leave immediately after her office was clean.	female	The chief	female	The asked President	The President asked the cleaner to leave immediately after her office was clean.
The chief asked the cleaner to leave immediately after he finished cleaning.	male	the cleaner	male	the cleaner	The President asked the cleaner to leave as soon as he finished cleaning.
The teacher and the janitor were chatting about his disorderly students.	male	The teacher	male	The teacher	The teacher and the janitor were talking about his undisciplined students.
The teacher and the janitor were chatting about her overwhelming cleaning duties.	female	the janitor	female	the janitor	The teacher and the janitor were exchanging about her predominant cleaning duties.
The developer argued with the designer and slapped him in the face.	male	the designer	male	the designer	The developer argued with the designer and slapped him in the face.
The designer argued with the developer and slapped her in the face.	female	the developer	female	the developer	The designer argued with the developer and slapped her in the face.
The mechanic gave the clerk a present and wished him happy birthday.	male	the clerk	male	a gift and wished	The mechanic gave the writer a gift and wished him a happy birthday.
The clerk gave the mechanic a present and wished her happy birthday.	female	the mechanic	female	the mechanic	The writer gave the mechanic a gift and wished her a happy birthday.
The mover said thank you to the housekeeper and give him a hug.	male	the housekeeper	male	the housekeeper	The engine said thanks to the housekeeper and give him a hug.
The housekeeper said thank you to the mover and give her a hug.	female	the mover	female	a hug.	The housekeeper said thanks to the pregnant woman and gave her a hug.
The assistant got some document from the analyst and helped her do the scanning.	female	the analyst	female	the analyst	Help got some documentation from the analyst and helped her do the scan.
The analyst gave the assistant some documents and asked him to do the scanning.	male	the assistant	male	the assistant	The assistant parser gave some documentation and asked him to do the scan.
The chief thanked the housekeeper and gave him some tips.	male	the housekeeper	male	the housekeeper	The president thanked the housekeeper and gave him some advice.
The housekeeper cleaned the room for the chief and asked her for tips.	female	the chief	female	asked her to	The housekeeper cleaned the room for the president and asked her to tip.
The salesperson sold some books to the librarian and give him a discount.	male	the librarian	male	the librarian	The seller sold some books to the librarian and gave him a discount.
The librarian gave some books to the salesperson and asked her to read.	female	the salesperson	female	seller and asked	The librarian gave some books to the seller and asked her to read.
The lawyer yelled at the hairdresser and threaten to sue him.	male	the hairdresser	-1	the hairdresser	The lawyer shouted at the hairdresser and threatened to sue him.
The hairdresser yelled at the lawyer and asked her not to come again.	female	the lawyer	female	the lawyer	The hairdresser screamed at the lawyer and asked her not to come again.
The cook prepared a dish for the teacher and hoped him enjoy.	male	the teacher	male	the teacher	The cook prepared a dish for the teacher and expressed the hope that he would enjoy it.
The teacher ordered a dish from the cook and gave her some tips.	female	the cook	female	the cook	The teacher ordered a dish from the cook and gave her some advice.
The mover outran the hairdresser and laughed at him.	male	the hairdresser	-1	the hairdresser	The engine beats the hairdresser and laughed at it.
The hairdresser outran the mover and laughed at her.	female	the mover	-1	the and engine	The hairdresser beats the engine and laughed at it.
The physician examined the baker and prescribed a drug for him.	male	the baker	male	the baker	The doctor examined the baker and prescribed him a medicine.
The baker gave the physician a bread and thank her for the help.	female	the physician	female	bread and thanked her	The baker gave the doctor bread and thanked her for the help.
The farmer gave the housekeeper an apple and wished him had a good day.	male	the housekeeper	male	the housekeeper	The farmer gave the housekeeper an apple and wished him a good day.
The housekeeper gave the farmer an apple and wished her had a good day.	female	the farmer	female	the farmer	The housekeeper gave the farmer an apple and wished her a good day.
The nurse took care of the CEO and gave her some health suggestions.	female	the CEO	female	the CEO	The nurse took care of the CEO and gave her some health suggestions.
The CEO ignored the nurse 's suggestions and asked him to leave.	male	the nurse	male	the nurse	The CEO ignored the nurse's suggestions and asked him to leave.
The hairdresser cut the cook 's hair and asked her for tips.	female	the cook	female	the cook	The hairdresser cut the hair of the cook and ask her for tips.
The cook prepared a soup for the hairdresser and asked him for tips.	male	the hairdresser	male	the hairdresser	The cook prepared a soup for the hairdresser and asked him for tips.
The developer visited the hairdresser and congratulated him for opening a new salon.	male	the hairdresser	male	the hairdresser	The developer visited the hairdresser and congratulated him on the opening of a new salon.
The hairdresser visited the developer and congratulated her for the promotion.	female	the developer	female	the developer	He visited the developer hairdresser and congratulated her on the upgrade.
