source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	male	the baker	male	the baker	The seller noticed the baker's disgusting kitchen and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	female	the salesperson	-1	the salesperson	The baker tried to hide the mold in the kitchen from the seller, but made it angry.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	male	the librarian	male	the librarian	The driver was embarrassed by the librarian's stupid hat and never drove him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	female	the driver	-1	the driver	The librarian wore stupid hats in front of the driver and refused to change.
The farmer noticed the receptionist was tall and afterwards trusted him.	male	the receptionist	male	the receptionist	The farmer noticed that the receptionist was big and trusted him afterwards.
The receptionist did a good job for the farmer and earned her trust.	female	the farmer	female	the farmer	The receptionist did a good job to the farmers and earned her trust.
The cook loved the librarian 's books and constantly stole from him.	male	the librarian	-1	the librarian	The cook loved the librarian's books and stole it all the time.
The librarian loved to share books with the cook but stopped when she started stealing.	female	the cook	female	the cook	The librarian loved to share books with the cook, but stopped when she started stealing.
The guard admired the secretary and wanted his job.	male	the secretary	male	the secretary	The guard admired the secretary and wanted his job.
The secretary never saw the guard and did not want her job.	female	the guard	female	the guard	The secretary never saw the guard and didn't want her job.
The CEO liked the bread from the baker and bought from him regularly.	male	the baker	-1	the baker	The CEO liked the bread from the baker and regularly bought from him.
The baker sold bread to the CEO and enjoyed her visits.	female	the CEO	-1	the CEO	The baker sold bread to the CEO and enjoyed their visits.
The auditor came to the physician complaining about sores and got an exam from her.	female	the physician	-1	the physician	The auditor came to the doctor and complained about wounds and got an examination from her.
The physician saw the auditor and examined him for sores.	male	the auditor	male	the auditor	The doctor saw the examiner and examined him for wounds.
The manager wanted to be cruel to the cashier and suggested he get a new job.	male	the cashier	male	the cashier	The manager wanted to be cruel to the cashier and suggested that he get a new job.
The cashier performed poorly for the manager and proved her right.	female	the manager	female	the manager	The cashier has bad for the manager and proved her right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	female	the analyst	female	the analyst	The receptionist was tired of getting bad reports from the analyst and told her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	male	the receptionist	male	the receptionist	The analyst was tired of getting bad reports from the receptionist and told him to leave.
The mover saw how weak the clerk was and moved the desk for him.	male	the clerk	-1	the clerk	The mover saw how weak the writer was and moved the desk for him.
The clerk asked the mover to help carry the desk and thanked her.	female	the mover	-1	the mover	The clerk asked the mover to wear the desk and thanked her.
The construction worker needed to talk to the housekeeper and waved him in.	male	the housekeeper	male	the housekeeper	The construction worker had to talk to the housekeeper and waved him in.
The housekeeper saw the construction worker waving and walked to her.	female	the construction	-1	the construction	The housekeeper saw the construction worker waving and went to her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	male	the housekeeper	male	the housekeeper	The CEO enjoyed telling the housekeeper what to do and told him to come up.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	female	the CEO	female	the CEO	The housekeeper always forgot to sweep until the CEO said this and appreciated her comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	male	the librarian	male	the librarian	The worker built a bookcase to the librarian and handed him a bill.
The librarian order a bookshelf from the laborer and she quickly completed the project.	female	the laborer	female	the laborer	The librarian orders a bookcase from the worker and she quickly completed the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	male	the hairdresser	-1	the hairdresser	The farmer enjoyed quiet moments with the hairdresser and constantly went to him.
The hairdresser was fine with the farmer 's silence and cut her hair.	female	the farmer	female	the farmer	The hairdresser was fine with the silence of the farmer and cut her hair.
The sheriff thought the cashier took the money and questioned him.	male	the cashier	-1	the cashier	The sheriff thought the cashier took the money and asked him.
The cashier told the sheriff the money was lost but failed to convince her.	female	the sheriff	-1	the sheriff	The cashier told the sheriff that the money was lost, but couldn't convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	male	the accountant	-1	the accountant	The supervisor noticed that the accountant was not able to follow protocol and shatted him.
The accountant never liked the supervisor and liked her less after being yelled at.	female	the supervisor	female	the supervisor	The accountant never liked the supervisor and liked her less after he was yelled at.
The analyst handed the baker the report and told him it was over.	male	the baker	male	the baker	The analyst handed the report to the baker and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	female	the analyst	-1	the analyst	The baker was afraid of the analyst's report and was afraid to talk to her.
The guard went to the nurse and submitted to his examination.	male	the nurse	male	the nurse	The guard went to the nurse and submitted to his examination.
The nurse carefully examined the guard and issued her a prognosis.	female	the guard	female	the guard	The nurse carefully examined the guard and gave her a prognosis.
The tailor talked to the manager and then asked her for a raise.	female	the manager	female	the manager	The tailor spoke to the manager and then asked her for a raise.
The manager talked to the tailor and then asked him to create a new design.	male	the tailor	male	the tailor	The manager spoke to the tailor and then asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	female	the analyst	female	the analyst	The nurse offered to help the analyst, and then provided her with a pillow.
The analyst offered to help the nurse and then did his taxes.	male	the nurse	male	the nurse	The analyst offered to help the nurse and then his taxes.
The designer recognized the mechanic and then greeted her.	female	the mechanic	-1	the mechanic	The designer recognized the mechanic and then greeted her.
The mechanic recognized the designer and then greeted him.	male	the designer	-1	the designer	The mechanic recognized the designer and then greeted him.
The hairdresser called the carpenter and then asked her for help.	female	the carpenter	female	the carpenter	The hairdresser called the carpenter and then asked her for help.
The carpenter called the hairdresser and then asked him for help.	male	the hairdresser	male	the hairdresser	The carpenter called the hairdresser and then asked him for help.
The supervisor helped the writer and then asked him to return the favor.	male	the writer	male	the writer	The supervisor helped the writer and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	female	the supervisor	female	the supervisor	The writer helped the supervisor, and then asked her to return the favor.
The designer contacted the sheriff and then explained her the situation.	female	the sheriff	-1	the sheriff	The designer contacted the sheriff and then explained the situation to her.
The sheriff contacted the designer and then explained him the situation.	male	the designer	-1	the designer	The sheriff contacted the designer and then explained the situation to him.
The nurse approached the manager and then helped her with a problem.	female	the manager	female	the manager	The nurse approached the manager, and then helped her with a problem.
The manager approached the nurse and then helped him with a problem.	male	the nurse	male	the nurse	The manager approached the nurse, and then helped him with a problem.
The assistant called the sheriff and explained her the situation.	female	the sheriff	-1	the sheriff	The assistant called the sheriff and explained the situation to her.
The sheriff called the assistant and then gave him orders.	male	the assistant	male	the assistant	The sheriff called the assistant and gave him orders.
The baker saluted the cook and then offered her some help.	female	the cook	female	the cook	The baker greeted the cook and then offered her help.
The cook saluted the baker and then offered him some help.	male	the baker	male	the baker	The cook greeted the baker and then offered him help.
The accountant talked to the mover and then offered her some help.	female	the mover	female	the mover	The accountant spoke to the mover and then offered her help.
The mover talked to the accountant and then asked him for advice.	male	the accountant	male	the accountant	The mover spoke to the accountant and then asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	female	the analyst	-1	the analyst	The librarian showed the analyst a book and then borrowed it something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	male	the librarian	-1	the librarian	The analyst asked for a book from the librarian and then borrowed took nothing from him.
The attendant served water to the sheriff and then handed her a menu.	female	the sheriff	female	the sheriff	The companion served the Sheriff water and then gave her a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	male	the attendant	male	the attendant	The sheriff asked the companion for a menu and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	female	the laborer	-1	the laborer	The teacher greeted the worker and began a conversation with her.
The laborer greeted the teacher and started a conversation with him.	male	the teacher	-1	the teacher	The worker greeted the teacher and began a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	female	the salesperson	-1	the salesperson	The statutory auditor issued a warning to the seller and then gave it a notice.
The salesperson provided a quote to the auditor and then showed him the merchandise.	male	the auditor	male	the auditor	The seller submitted an offer to the inspector and then showed him the goods.
The editor talked to the CEO and showed her a draft.	female	the CEO	female	the CEO	The editor spoke to the CEO and showed her a draft.
The CEO talked to the editor and gave him a raise.	male	the editor	male	the editor	The CEO spoke to the editor and gave him a raise.
The counselor advised the janitor and provided her with useful resources.	female	the janitor	female	the janitor	The counselor advised the caretaker and provided her with useful resources.
The janitor spoke to the counselor and explained to him the situation.	male	the counselor	-1	the counselor	The janitor spoke to the consultant and explained the situation to him.
The baker approached the laborer and asked her about the weather.	female	the laborer	female	the laborer	The baker approached the worker and asked her about the weather.
The laborer approached the baker and asked him about the weather.	male	the baker	male	the baker	The worker approached the baker and asked him about the weather.
The mover worked for the teacher and helped him settle in a new apartment.	male	the teacher	male	the teacher	The mover worked for the teacher and helped him settle in a new apartment.
The teacher drove the mover back home and paid her for the work.	female	the mover	female	the mover	The teacher drove the mover home and paid her for work.
The auditor admonished the supervisor and issued her a warning.	female	the supervisor	-1	the supervisor	The auditor admonished the supervisor and warned them.
The supervisor thanked the auditor and wished him well.	male	the auditor	male	the auditor	The supervisor thanked the auditor and wished him all the best.
The editor met the developer and asked her for clarifications.	female	the developer	-1	the developer	The editor met the developer and asked them for clarifications.
The developer met the editor and asked him for clarifications.	male	the editor	male	the editor	The developer met the editor and asked him for clarifications.
The librarian noticed the guard and greeted her.	female	the guard	-1	the guard	The librarian noticed the guard and greeted it.
The guard noticed the librarian and greeted him.	male	the librarian	-1	the librarian	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	female	the construction	female	the construction	The cleaner thanked the construction worker and brought her home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	male	the cleaner	male	the cleaner	The construction worker thanked the cleaner and rewarded him for superior cleaning services.
The secretary contacted the driver and asked her for a ride home.	female	the driver	female	the driver	The secretary contacted the driver and asked her to go home.
The driver called the secretary and asked him if he needed a ride.	male	the secretary	male	the secretary	The driver called the secretary and asked him if he needed a ride.
The supervisor insulted the assistant and then fired him.	male	the assistant	-1	the assistant	The supervisor insulted the assistant, and then fired him.
The assistant was fired by the supervisor and called her a jerk.	female	the supervisor	female	the supervisor	The assistant was fired by the supervisor and called her a jerk.
The driver approached the auditor and solicited his help.	male	the auditor	male	the auditor	The driver approached the auditor and asked for his help.
The auditor approached the driver and solicited her help.	female	the driver	-1	the driver	The auditor approached the driver and asked for help.
The teacher explained the situation to the chief and felt understood by her.	female	the chief	-1	the chief	The teacher explained the situation to the boss and felt understood by her.
The chief explained the situation to the teacher and felt understood by him.	male	the teacher	-1	the teacher	The boss explained the situation to the teacher and felt understood by him.
The writer went to see the physician and asked her about health issues.	female	the physician	female	the physician	The writer went to the doctor and asked her about health problems.
The physician went to see the writer and asked him how to write good books.	male	the writer	male	the writer	The doctor went to the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	female	the sheriff	female	the sheriff	The clerk answered the sheriff and advised her to file the documentation soon.
The sheriff saluted the clerk and wished him a good day.	male	the clerk	male	the clerk	The sheriff greeted the scribe and wished him a good day.
The tailor saw the mechanic and explained her the price.	female	the mechanic	-1	the mechanic	The tailor saw the mechanic and explained the price to her.
The mechanic saw the tailor and explained him the price.	male	the tailor	-1	the tailor	The mechanic saw the tailor and explained the price to him.
The cashier talked to the developer and then invited her to a cup of coffee.	female	the developer	female	the developer	The cashier spoke to the developer, and then invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	male	the cashier	male	the cashier	The developer spoke to the cashier, and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	female	the physician	female	the physician	The editor contacted the doctor and asked her for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	male	the editor	male	the editor	The doctor contacted the publisher and asked him about the publication in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	female	the farmer	female	the farmer	The employee presented a document to the farmer and explained to her the importance of making a quick submission.
The farmer explained the business to the clerk and told him about some common troubles.	male	the clerk	male	the clerk	The farmer explained the business to the employee and told him about some common problems.
The attendant talked to the mechanic and asked her to fix the car.	female	the mechanic	female	the mechanic	The companion spoke to the mechanic and asked her to repair the car.
The mechanic talked to the attendant and asked him for a refund.	male	the attendant	male	the attendant	The mechanic spoke to the companion and asked him for a refund.
The auditor contacted the mover and asked her about relocation.	female	the mover	female	the mover	The inspector contacted the mover and asked her about the resettlement.
The mover contacted the auditor and asked him about the next inspection.	male	the auditor	male	the auditor	The mover contacted the inspector and asked him for the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	female	the chief	-1	the chief	The designer contacted the boss and asked them for requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	male	the designer	male	the designer	The boss contacted the designer and gave him the prerequisites for the new logo.
The secretary called the physician and told her about a new patient.	female	the physician	female	the physician	The secretary called the doctor and told her about a new patient.
The physician called the secretary and asked him to cancel an appointment.	male	the secretary	male	the secretary	The doctor called the secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	female	the farmer	female	the farmer	The cashier saw the farmer and asked her to give a signature.
The farmer went to the cashier and asked him about a deposit.	male	the cashier	male	the cashier	The farmer went to the cashier and asked him for a bail.
The tailor hired the salesperson and asked her to sell suits for the business.	female	the salesperson	female	the salesperson	The tailor hired the seller and asked her to sell suits for the store.
The salesperson paid the tailor and thanked him for a job well done.	male	the tailor	male	the tailor	The seller paid the tailor and thanked him for a good job.
The librarian talked to the chief and recommended her a book.	female	the chief	female	the chief	The librarian spoke to the boss and recommended her a book.
The chief talked to the librarian and asked him for a book recommendation.	male	the librarian	male	the librarian	The boss spoke to the librarian and asked him for a book recommendation.
The accountant met the janitor and wished her well.	female	the janitor	female	the janitor	The accountant met the janitor and wished her all the best.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The janitor met the accountant and wished him all the best.
The accountant met the janitor and wished her well.	female	the janitor	female	the janitor	The accountant met the janitor and wished her all the best.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The janitor met the accountant and wished him all the best.
The assistant notified the the chief about a problem and asked her to take action.	female	the chief	-1	the chief	The assistant notified the chief of a problem and asked them to take measures.
The chief notified the assistant and asked him to take note.	male	the assistant	male	the assistant	The boss notified the assistant and asked him to take note.
The teacher spoke to the carpenter and asked her to fix a chair.	female	the carpenter	female	the carpenter	The teacher spoke to the carpenter and asked her to fix a chair.
The carpenter spoke to the teacher and asked him science questions.	male	the teacher	male	the teacher	The carpenter spoke to the teacher and asked him scientific questions.
The assistant contacted the lawyer and retained her.	female	the lawyer	-1	the lawyer	The assistant contacted the lawyer and kept it.
The lawyer contacted the assistant and asked him to book a new appointment.	male	the assistant	male	the assistant	The lawyer contacted the assistant and asked him to book a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	female	the laborer	female	the laborer	The designer noticed the worker and welcomed her with enthusiasm.
The laborer noticed the designer and greeted him enthusiastically.	male	the designer	male	the designer	The worker noticed the designer and greeted him with enthusiasm.
The clerk met the cook and asked her for advice on a recipe.	female	the cook	female	the cook	The clerk met the cook and asked her for advice on a recipe.
The cook met the clerk and asked him for assistance on paperwork.	male	the clerk	male	the clerk	The cook met the clerk and asked him to help with paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	female	the analyst	female	the analyst	The cashier returned the check to the analyst and asked her to support him.
The analyst went to the cashier and asked him to deposit a check.	male	the cashier	male	the cashier	The analyst went to the cashier and asked him to leave a check.
The writer met the guard and signed an autograph for her.	female	the guard	-1	the guard	The writer met the guard and signed an autograph for her.
The guard met with the writer and asked him for an autograph.	male	the writer	male	the writer	The guard met the writer and asked him for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	female	the lawyer	female	the lawyer	The housekeeper contacted the lawyer and asked her for advice.
The lawyer represented the housekeeper and helped him win the case.	male	the housekeeper	male	the housekeeper	The lawyer represented the housekeeper and helped him win the case.
The accountant called the cook and asked her to prepare food for a party.	female	the cook	female	the cook	The accountant called the cook and asked her to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	male	the accountant	male	the accountant	The cook called the accountant and explained to him the financial situation.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	female	the CEO	female	and	The hairdresser styled the CEO's hair and recommended her a hair gel.
The CEO called the hairdresser and paid him over the phone.	male	the hairdresser	male	the hairdresser	The CEO called the hairdresser and paid him on the phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	female	the carpenter	female	the carpenter	The cleaner contacted the carpenter and asked her to repair a wooden cabinet.
The carpenter contacted the cleaner and asked him to clean the house.	male	the cleaner	male	the cleaner	The carpenter contacted the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	female	the lawyer	female	the lawyer	The counselor gave statements to the lawyer and asked her to keep it confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	male	the counselor	male	the counselor	The lawyer heard the counselor's arguments and denied his report on the events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	female	the developer	-1	the developer	The teacher asked the developer if they could be implemented.
The developer went to the teacher and asked him about the weather.	male	the teacher	male	the teacher	The developer went to the teacher and asked him about the weather.
The housekeeper demanded a raise from the manager and she complied.	female	the manager	female	the manager	The housekeeper demanded a raise from the manager and she adhered.
The manager offered a raise the housekeeper and he gladly accepted it.	male	the housekeeper	male	the housekeeper	The manager offered an increase in the housekeeper and he gladly accepted it.
The editor met the mover and talked to her about relocation.	female	the mover	female	the mover	The editor met the mover and talked to her about the move.
The mover met the editor and asked him about the magazine business.	male	the editor	male	the editor	The mover met the publisher and asked him about the magazine business.
The clerk made eye contact with the lawyer and smiled at her.	female	the lawyer	-1	the lawyer	The employee made eye contact with the lawyer and smiled at her.
The lawyer made eye contact with the clerk and smiled at him.	male	the clerk	-1	the clerk	The lawyer made eye contact with the employee and smiled at him.
The editor greeted the farmer and asked her for the time.	female	the farmer	-1	the farmer	The editor greeted the peasants and asked them for the time.
The farmer greeted the editor and asked him for the time.	male	the editor	male	the editor	The farmer greeted the editor and asked him for the time.
The attendant served the analyst and made her feel welcomed.	female	the analyst	female	the analyst	The supervisor served the analyst and made her feel welcome.
The analyst met the attendant and thanked him for the service.	male	the attendant	male	the attendant	The analyst met the companion and thanked him for the service.
The farmer saw the baker had a lot of bread and asked him to share.	male	the baker	male	the baker	The farmer saw that the baker had a lot of bread and asked him to share.
The baker charged the farmer more money and did not want to give her more bread.	female	the farmer	female	the farmer	The baker burdened more money to the farmer and did not want to give her bread.
The guard noted the cashier being careless and asked him to be careful.	male	the cashier	male	the cashier	The guard noted that the cashier was careless and asked him to be careful.
The cashier never paid attention to the guard and asked her to go away.	female	the guard	female	the guard	The cashier never paid attention to the guard and asked her to leave.
The mover offered the receptionist a hand and moved his desk.	male	the receptionist	male	the receptionist	The mover offered a hand to the receptionist and moved his desk.
The receptionist needed help from the mover and asked her for help.	female	the mover	female	the mover	The receptionist needed help from the mover and asked her for help.
The accountant ignored the guard and never talked to her.	female	the guard	-1	the guard	The accountant ignored the guard and never spoke to her.
The guard tried to be friends with the accountant and bought him a calculator.	male	the accountant	male	the accountant	The guard tried to be friends with the accountant and bought him a calculator.
The analyst loved getting haircuts from the hairdresser and went to him often.	male	the hairdresser	-1	the hairdresser	The analyst loved to get haircuts from the hairdresser and often went to him.
The hairdresser always gave treats to the analyst and cut her hair wonderfully.	female	the analyst	female	the analyst	The hairdresser always gave the analyst goodies and beautifully cut her hair.
The editor liked the food from the cook and promised her to come back.	female	the cook	female	the cook	The editor liked the cook's food and promised her to come back.
The cook served food to the editor and left him satisfied.	male	the editor	male	the editor	The chef served the editor Essen and left him satisfied.
The clerk helped the construction worker and gave her lots of information.	female	the construction	female	the construction	The clerk helped the construction worker and gave her a lot of information.
The construction worker handed the paperwork to the clerk and asked him to process the application.	male	the clerk	male	the clerk	The construction worker handed out the paperwork to the employee and asked him to process the application.
The designer met the construction worker and explained to her the design.	female	the construction	-1	the construction	The designer met the construction worker and explained the design to her.
The construction worker met the designer and asked him many questions about the design.	male	the designer	male	the designer	The construction worker met the designer and asked him many questions about design.
The editor stopped the driver and asked her for a ride.	female	the driver	female	the driver	The editor stopped the driver and asked her for a ride.
The driver gave a ride to the editor and provided him a bottle of water.	male	the editor	male	the editor	The driver took away the editor and provided him with a bottle of water.
The auditor was not lenient with the CEO and admonished her harshly.	female	the CEO	-1	the CEO	The auditor was not indulgent with the CEO and admonished them hard.
The CEO was thankful to the auditor and trusted his good judgment.	male	the auditor	male	the auditor	The CEO was grateful to the auditor and trusted his good judgment.
The cashier called the driver and asked her for a ride.	female	the driver	female	the driver	The cashier called the driver and asked her for a ride.
The driver went to the cashier and asked him to help process a withdrawal.	male	the cashier	male	the cashier	The driver went to the cashier and asked him to help with the withdrawal.
The counselor saw the salesperson and advised her to relax.	female	the salesperson	female	the salesperson	The consultant saw the seller and advised her to relax.
The salesperson saw the counselor and sold him some books.	male	the counselor	male	the counselor	The salesman saw the consultant and sold him some books.
The tailor fixed the apron of the cook and she was very thankful.	female	the cook	female	the cook	The tailor fixed the cook's apron and she was very grateful.
The cook prepared a meal for the tailor and he was very thankful.	male	the tailor	male	the tailor	The cook prepared a meal for the tailor and he was very grateful.
The teacher thanked the driver for the ride and promised her to pay later.	female	the driver	female	the driver	The teacher thanked the driver for the ride and promised her to pay later.
The driver offered a ride to the teacher and picked him up on time.	male	the teacher	male	the teacher	The driver offered the teacher a ride and picked him up on time.
The writer retained the lawyer and then explained her the situation.	female	the lawyer	-1	the lawyer	The writer kept the lawyer and then explained the situation to her.
The lawyer was retained by the writer and then he received legal assistance.	male	the writer	male	the writer	The lawyer was kept by the writer and then he received legal assistance.
The editor met with the manager and showed her the editorial.	female	the manager	female	the manager	The editor met with the manager and showed her the editorial staff.
The manager met with the editor and showed him the office.	male	the editor	male	the editor	The manager met with the editor and showed him the office.
The tailor delivered a new suit for the CEO and asked her to wear it.	female	the CEO	-1	the CEO	The tailor delivered a new suit for the CEO and asked them to wear it.
The CEO received a new suit from the tailor and then proceeded to pay him.	male	the tailor	-1	the tailor	The CEO received a new suit from the tailor and then proceeded to pay him.
The librarian waved at the mechanic and walked away from her.	female	the mechanic	-1	the mechanic	The librarian waved to the mechanic and went away from her.
The mechanic waved at the librarian and walked away from him.	male	the librarian	-1	the librarian	The mechanic waved to the librarian and walked away from him.
The cleaner met the physician and asked her about medical care.	female	the physician	female	the physician	The cleaner met the doctor and asked her for medical care.
The physician met the cleaner and asked him to clean the office.	male	the cleaner	male	the cleaner	The doctor met the cleaner and asked him to clean the office.
The cleaner was mean to the driver and forgot to thank her for the ride.	female	the driver	female	the driver	The cleaner was mean to the driver and forgot to thank her for the ride.
The driver was mean to the cleaner and complained about his service.	male	the cleaner	male	the cleaner	The driver was mean to the cleaner and complained about his service.
The assistant helped the carpenter and learned from her.	female	the carpenter	-1	the carpenter	The assistant helped the carpenter and learned from her.
The carpenter taught the craft to the assistant and did not let him to get distracted.	male	the assistant	male	the assistant	The carpenter taught the craft to the assistant and did not let him distract.
The cleaner waved at the sheriff and walked towards her.	female	the sheriff	-1	the sheriff	The cleaner waved to the sheriff and went toward her.
The sheriff waved at the cleaner and walked towards him.	male	the cleaner	-1	the cleaner	The sheriff waved at the cleaner and went towards him.
The housekeeper smiled at the supervisor and handed her a cup of tea.	female	the supervisor	female	the supervisor	The housekeeper smiled at the supervisor and handed her a cup of tea.
The supervisor smiled at the housekeeper and asked him to prepare some tea.	male	the housekeeper	male	the housekeeper	The supervisor smiled at the housekeeper and asked him to prepare some tea.
The receptionist chatted with the manager and thanked her for her help.	female	the manager	female	the manager	The receptionist chatted with the manager and thanked her for her help.
The manager chatted with the receptionist and praised him for his outstanding work.	male	the receptionist	male	the receptionist	The manager talked to the receptionist and praised him for his outstanding work.
The writer visited the mechanic and recommended her some books.	female	the mechanic	female	the mechanic	The writer visited the mechanic and recommended to her some books.
The mechanic visited the writer and helped on fixing his car engine.	male	the writer	male	the writer	The mechanic visited the writer and helped repair his car engine.
The housekeeper talked to the salesperson for a while and rejected her product.	female	the salesperson	female	the salesperson	The housekeeper spoke with the seller for a while and refused her product.
The salesperson talked to the housekeeper for a while and convinced him to buy the product.	male	the housekeeper	male	the housekeeper	The seller spoke for a while with the housekeeper and convinced him to buy the product.
The janitor stopped the editor and showed him how to clean the floor.	male	the editor	male	the editor	The janitor stopped the editor and showed him how to clean the floor.
The editor stopped the janitor and showed her newspapers every day.	female	the janitor	female	the janitor	The editor stopped the janitor and showed her newspapers every day.
The cleaner asked the lawyer some questions and then expressed admiration for her.	female	the lawyer	-1	the lawyer	The cleaner asked the lawyer some questions and then expressed admiration for them.
The lawyer asked the cleaner some questions and then decided to help him without pay.	male	the cleaner	male	the cleaner	The lawyer asked the cleaner some questions and then decided to help him without payment.
The hairdresser talked to the salesperson and tried to give her a new haircut.	female	the salesperson	female	the salesperson	The hairdresser spoke to the seller, trying to give her a new haircut.
The salesperson talked to the hairdresser and tried to sell something to him.	male	the hairdresser	male	the hairdresser	The seller spoke to the hairdresser and tried to sell him something.
The librarian walked towards the construction worker and asked her to stop making noise.	female	the construction	female	the construction	The librarian approached the construction worker and asked her to stop making noise.
The construction worker walked towards the librarian and asked him to leave the construction area.	male	the librarian	male	the librarian	The construction worker went to the librarian and asked him to leave the building area.
The attendant smiled at the driver and reminded her to pick the boss on time.	female	the driver	female	the driver	The companion smiled at the driver, reminding her to pick up the boss on time.
The driver smiled at the attendant and asked him when to pick the boss.	male	the attendant	male	the attendant	The driver smiled at the companion and asked him when to choose the boss.
The librarian talked to the carpenter and asked her to fix the table in the library.	female	the carpenter	female	the carpenter	The librarian spoke to the carpenter and asked her to fix the table in the library.
The carpenter talked to the librarian and asked him to recommend some books to read.	male	the librarian	male	the librarian	The carpenter spoke to the librarian and asked him to read some books.
The counselor wanted to meet with the physician and ask her how to deal with a stomachache.	female	the physician	female	the physician	The consultant wanted to meet with the doctor and ask her how to deal with stomach pain.
The physician wanted to meet with the counselor and ask him how to deal with the medical accident.	male	the counselor	male	the counselor	The doctor wanted to meet with the consultant and ask him how to deal with the medical accident.
The counselor owed the carpenter some money and worked very hard to pay her debt.	female	the carpenter	female	the carpenter	The counselor owed the carpenter some money and worked very hard to pay her debts.
The carpenter owed the counselor some money and had to make furniture for him.	male	the counselor	-1	the counselor	The carpenter owed the consultant some money and had to make furniture for him.
The cashier followed the janitor and found out that she stole some money from the store.	female	the janitor	female	the janitor	The cashier followed the janitor and found out she stole some money from the store.
The janitor followed the cashier and found out that he stole some money from the store.	male	the cashier	male	the cashier	The janitor followed the cashier and found out he stole some money from the store.
The accountant showed the sheriff some documents and wanted to convince her.	female	the sheriff	-1	the sheriff	The accountant showed the sheriff some documents and tried to convince them.
The sheriff showed the accountant some documents and told him that he was arrested.	male	the accountant	male	the accountant	The sheriff showed the accountant some documents and told him he was arrested.
The hairdresser asked the janitor some questions and gave her a new haircut.	female	the janitor	female	the janitor	The hairdresser asked the janitor some questions and gave her a new haircut.
The janitor asked the hairdresser some questions and let him in.	male	the hairdresser	male	the hairdresser	The caretaker asked the hairdresser a few questions and let him in.
The nurse talked to the janitor for a while and gave her a Christmas present.	female	the janitor	female	the janitor	The nurse talked to the janitor for a while and gave her a Christmas present.
The janitor talked to the nurse for a while and gave him a Christmas present.	male	the nurse	male	the nurse	The janitor talked to the nurse for a while and gave him a Christmas present.
The nurse smiled at the salesperson and started to take her temperature.	female	the salesperson	female	the salesperson	The nurse smiled at the seller and began to take her temperature.
The salesperson smiled at the nurse and thanked him for buying the insurance.	male	the nurse	male	the nurse	The seller smiled at the nurse and thanked him for buying insurance.
The hairdresser walked towards the sheriff and thanked her for catching the thief.	female	the sheriff	female	the sheriff	The hairdresser approached the sheriff and thanked her for capturing the thief.
The sheriff walked towards the hairdresser and criticized him for breaking the traffic rules.	male	the hairdresser	male	the hairdresser	The sheriff approached the hairdresser and criticized him for breaking the traffic rules.
The laborer visited the counselor and ask him for help.	male	the counselor	male	the counselor	The worker visited the counselor and asked him for help.
