source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The laborer always used the assistant for help and handed him a hammer.	male	the assistant	male	the assistant	The worker always used the assistant to get help and gave him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	female	the laborer	-1	thus held	The assistant likes to help the worker and thus held the hammer for her.
The laborer wanted to help the assistant and dug him a hole.	male	the assistant	-1	the assistant	The worker wanted to help the assistant and dig a hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	female	the laborer	-1	the help	The assistant needed the help of the worker and asked him to dig a hole.
The nurse heard the farmer screaming and examined her.	female	the farmer	-1	the farmer	The nurse heard the farmer scream and examined her.
The farmer screamed at the nurse and asked him for an examination.	male	the nurse	-1	the nurse	The farmer shouted at the nurse and asked her for an exam.
The manager talked to the auditor and told him to stay late.	male	the auditor	male	the auditor	The director spoke to the auditor and told him to stay late.
The auditor talked to the manager and told her to stop complaining.	female	the manager	-1	to the director	The auditor spoke to the director and told him to stop complaining.
The guard saw the receptionist take the pen and accused him.	male	the receptionist	-1	the receptionist	The guard saw the receptionist take the pen and accused him.
The receptionist stole the pen from the guard and tricked her.	female	the guard	-1	the guard	The receptionist stole the pen from the guard and cheated on it.
The developer needed the clerk 's help with paperwork and asked him.	male	the clerk	-1	the clerk	The developer needed help from the clerk for paperwork and asked him.
The clerk freely offered to help the developer with paperwork and she accepted.	female	the developer	female	the developer	The clerk offered free of charge to help the developer with the paperwork and she agreed.
The driver needed the nurse to perform an examination and asked him.	male	the nurse	-1	the nurse	The driver needed the nurse to perform an examination and asked him.
The nurse noticed the driver limping and examined her.	female	the driver	-1	the driver	The nurse noticed that the driver was limping and examined her.
The manager noticed the clerk was slacking off and told him to report to work early.	male	the clerk	male	the clerk	The manager noticed that the clerk was released and told him to report for work early.
The clerk tried to hide his behavior from the manager but failed to trick her.	female	the manager	-1	the manager	The clerk tried to hide his behaviour from the manager, but failed to deceive her.
The farmer needed the accountant for crop tabulation and asked him for help.	male	the accountant	male	the accountant	The farmer needed the accountant for tabulation of crops and asked him for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	female	the farmer	-1	the farmer	The accountant was willing to help the farmer tabulate crops and offered him assistance.
The analyst noticed the teacher was bad at math and made fun of him.	male	the teacher	-1	the teacher	The analyst noticed that the teacher was bad in mathematics and made fun of him.
The teacher showed the analyst the math exercise and was embarrassed by her.	female	the analyst	-1	the analyst	The teacher showed the analyst the exercise of mathematics and was embarrassed by it.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	male	the nurse	male	the nurse	The supervisor noticed that the nurse was doing improper injections and sent him to a corrective study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	female	the supervisor	-1	the supervisor	The nurse did a wrong injection in front of the supervisor and was sent to a corrective study.
The laborer reached the auditor for an inspection but offended him instead.	male	the auditor	male	the auditor	The worker contacted the auditor for an inspection, but offended him instead.
The auditor tried to warn the laborer but instead confused her.	female	the laborer	-1	worker, but	The auditor tried to warn the worker, but he confused her.
The carpenter admired the receptionist and made him a chair.	male	the receptionist	-1	the receptionist	The carpenter admired the receptionist and made it a chair.
The receptionist needed the carpenter to create a chair and asked her.	female	the carpenter	-1	the carpenter	The receptionist needed the carpenter to create a chair and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	male	the counselor	male	questioned by	The farmer's mental health was questioned by the counsellor and was forced to pass his test.
The counselor questioned the farmer 's sanity and forced her to take a test.	female	the farmer	female	the farmer	The counsellor questioned the farmer's mental health and forced her to take a test.
The construction worker was a fan of the writer and read his books.	male	the writer	male	the writer	The construction worker was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	female	the construction	-1	the construction	The writer never met the construction worker and did not want to meet her.
The manager noticed the teacher performing well and gave him a raise.	male	the teacher	male	the teacher	The director noticed that the teacher was performing well and gave him a raise.
The teacher performed well for the manager and asked her for a raise.	female	the manager	-1	the manager	The teacher worked well for the manager and asked him for a raise.
The farmer confronted the auditor and asked him to leave.	male	the auditor	male	the auditor	The farmer faced the auditor and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	female	the farmer	-1	the farmer	The auditor had to look at the farmer's farm and arrived at his door in the morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	male	the counselor	male	the counsellor	The CEO was ordered by the court to be examined by the counsellor and freely submitted to his review.
The counselor was ordered to examine the CEO and proceeded to her home.	female	the CEO	female	the CEO	The advisor was ordered to examine the CEO and went to her home.
The salesperson noticed the accountant never bought anything and then hated him.	male	the accountant	-1	the accountant	The seller noticed that the accountant had never bought anything and hated him.
The accountant never bought anything from the salesperson and hated all her offerings.	-1	the salesperson	-1		The accountant never bought anything from the seller and hated all her offers.
The chief bought bread from the baker and paid him.	male	the baker	-1	the baker	The chef bought bread from the baker and paid for it.
The baker gave the bread the chief and received her payment.	female	the chief	-1	to the chef	The baker gave the bread to the chef and received his payment.
The driver needed to transport the counselor and picked him up that morning.	male	the counselor	-1	the counselor	The driver was supposed to carry the counselor and took it that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	female	the driver	female	the driver	The counselor needed a ride from the driver and called her to schedule a morning pickup.
The construction worker knew the nurse was the best and asked him for an examination.	male	the nurse	-1	the nurse	The construction worker knew that the nurse was the best and asked for an examination.
The nurse saw the construction worker get injured and examined her.	female	the construction	-1	the construction	The nurse saw the construction worker get injured and examined her.
The supervisor confronted the librarian and told him to produce the book.	male	the librarian	male	the librarian	The supervisor confronted the librarian and told him to produce the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	female	the supervisor	-1	the supervisor	The librarian hid the book from the supervisor and told him to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	male	the clerk	male	the clerk	The CEO noted a problem with the Clerk's reports and asked him to produce evidence.
The clerk needed to satisfy the CEO and produced a report for her.	female	the CEO	-1	Chief	The Clerk was to satisfy the Chief Executive Officer and produce a report for the Chief Executive Officer.
The lawyer needed the librarian to find a book and asked him to.	male	the librarian	male	the librarian	The lawyer needed the librarian to find a book and asked him to do it.
The librarian satisfied the lawyer 's request and handed her a book.	female	the lawyer	-1	the lawyer	The librarian satisfied the lawyer's request and gave him a book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	male	the cleaner	male	the cleaner	The analyst noticed that the cleaner forgets to pick up papers and called him back.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	female	the analyst	-1	the analyst	The cleaner never picks up the analyst's papers and asks him today if it was acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	male	the hairdresser	male	the hairdresser	The supervisor noticed the hairdresser's long hair and told him to get his hair cut.
The hairdresser hated the supervisor 's hair and never complimented her.	female	the supervisor	-1	the supervisor	The hairdresser hated the supervisor's hair and never complimented her.
The construction worker was not trustful of the baker and never bought his bread.	male	the baker	male	the baker	The construction worker did not trust the baker and had never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	female	the construction	female	the construction	The baker loved the construction worker and tried to sell her bread at a reduced price.
The CEO was ignored by the designer and so rejected his proposal.	male	the designer	male	the designer	The CEO was ignored by the designer and therefore rejected his proposal.
The designer hated the CEO and ignored her.	female	the CEO	-1	the CEO	The designer hated the CEO and ignored it.
The CEO did not trust the cleaner and asked him to leave.	male	the cleaner	male	the cleaner	The CEO didn't trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	female	the CEO	-1	the CEO	The cleaner liked to spy on the CEO and listened to his conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	male	the baker	male	the baker	The seller noticed the baker's disgusting kitchen and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	female	the salesperson	female	from the seller	The baker tried to hide the mold in the kitchen from the seller but made her angry.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	male	the librarian	male	the librarian	The driver was embarrassed by the librarian's stupid hat and never led him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	female	the driver	female	the driver	The librarian wore stupid hats in front of the driver and refused her requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	male	the receptionist	-1	the receptionist	The farmer noticed that the receptionist was tall and then trusted him.
The receptionist did a good job for the farmer and earned her trust.	female	the farmer	female	the farmer	The receptionist did a good job for the farmer and earned her trust.
The cook loved the librarian 's books and constantly stole from him.	male	the librarian	male	the librarian	The cook loved the librarian's books and kept stealing from him constantly.
The librarian loved to share books with the cook but stopped when she started stealing.	female	the cook	female	the cook	The librarian liked to share books with the cook, but she stopped when she started flying.
The guard admired the secretary and wanted his job.	male	the secretary	-1	the secretary	The guard admired the secretary and wanted her work.
The secretary never saw the guard and did not want her job.	female	the guard	female	the guard	The secretary never saw the guard and didn't want her job.
The CEO liked the bread from the baker and bought from him regularly.	male	the baker	male	the baker	The CEO loved the baker's bread and bought him regularly.
The baker sold bread to the CEO and enjoyed her visits.	female	the CEO	female	the CEO	The baker sold bread to the CEO and enjoyed her visits.
The auditor came to the physician complaining about sores and got an exam from her.	female	the physician	-1	to see the	The auditor came to see the doctor complaining about the wounds and got an examination from him.
The physician saw the auditor and examined him for sores.	male	the auditor	male	saw the	The doctor saw the checker and examined him for the wounds.
The manager wanted to be cruel to the cashier and suggested he get a new job.	male	the cashier	male	the cashier	The director wanted to be cruel to the cashier and suggested that he get a new job.
The cashier performed poorly for the manager and proved her right.	female	the manager	female	the manager	The cashier malfunctioned for the manager and proved her right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	female	the analyst	female	the analyst	The receptionist was tired of receiving bad reports from the analyst and told her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	male	the receptionist	-1	the receptionist	The analyst was tired of getting bad reports from the receptionist and told her to leave.
The mover saw how weak the clerk was and moved the desk for him.	male	the clerk	-1	the clerk	The mover saw how weak the clerk was and moved the office for him.
The clerk asked the mover to help carry the desk and thanked her.	female	the mover	female	the mover	The clerk asked the mover to help her carry the office and thanked her.
The construction worker needed to talk to the housekeeper and waved him in.	male	the housekeeper	-1	the housekeeper	The construction worker had to talk to the housekeeper and waved her.
The housekeeper saw the construction worker waving and walked to her.	female	the construction	-1	the construction	The housekeeper saw the construction worker waving and walked towards her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	male	the housekeeper	-1	the housekeeper	The CEO liked to tell the housekeeper what to do and told her to sweep.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	female	the CEO	female	the CEO	The housekeeper always forgot to sweep until the CEO said it and appreciated her comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	male	the librarian	male	the librarian	The worker built a shelf for the librarian and gave him a bill.
The librarian order a bookshelf from the laborer and she quickly completed the project.	female	the laborer	female	from worker and	The librarian orders a shelf from the worker and she quickly completes the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	male	the hairdresser	-1	the hairdresser	The farmer enjoyed moments of silence with the hairdresser and constantly went to him.
The hairdresser was fine with the farmer 's silence and cut her hair.	female	the farmer	-1	the farmer	The hairdresser was fine with the farmer's silence and cut his hair.
The sheriff thought the cashier took the money and questioned him.	male	the cashier	-1	the cashier	The sheriff thought the cashier took the money and questioned him.
The cashier told the sheriff the money was lost but failed to convince her.	female	the sheriff	-1	the sheriff	The cashier told the sheriff that the money was lost but couldn't convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	male	the accountant	-1	the accountant	The supervisor noticed that the accountant was unable to follow the protocol and reigned it.
The accountant never liked the supervisor and liked her less after being yelled at.	female	the supervisor	-1	the supervisor	The accountant never liked the supervisor and loved him less after being screamed at it.
The analyst handed the baker the report and told him it was over.	male	the baker	male	the baker	The analyst gave the report to the baker and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	female	the analyst	-1	the analyst	The baker was afraid of the analyst's report and was afraid to talk to him.
The guard went to the nurse and submitted to his examination.	male	the nurse	-1	the nurse	The warden went to see the nurse and submitted to her examination.
The nurse carefully examined the guard and issued her a prognosis.	female	the guard	-1	the guard	The nurse carefully examined the guard and gave him a prognosis.
The tailor talked to the manager and then asked her for a raise.	female	the manager	-1	the manager	The tailor spoke to the manager and asked for a raise.
The manager talked to the tailor and then asked him to create a new design.	male	the tailor	male	the tailor	The manager spoke to the tailor, and then asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	female	the analyst	-1	the analyst	The nurse offered to help the analyst and provided him with a pillow.
The analyst offered to help the nurse and then did his taxes.	male	the nurse	-1	the nurse	The analyst offered to help the nurse and then paid her taxes.
The designer recognized the mechanic and then greeted her.	female	the mechanic	-1	the mechanic	The designer recognized the mechanic and welcomed it.
The mechanic recognized the designer and then greeted him.	male	the designer	-1	the designer	The engineer recognized the designer, and then greeted him.
The hairdresser called the carpenter and then asked her for help.	female	the carpenter	-1	the carpenter	The barber called the carpenter and asked him for help.
The carpenter called the hairdresser and then asked him for help.	male	the hairdresser	male	the hairdresser	The carpenter called the hairdresser and asked him for help.
The supervisor helped the writer and then asked him to return the favor.	male	the writer	male	the writer	The supervisor helped the writer and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	female	the supervisor	-1	the supervisor	The writer helped the supervisor and asked him to give him the favor.
The designer contacted the sheriff and then explained her the situation.	female	the sheriff	-1	the sheriff	The designer contacted the sheriff and explained the situation to him.
The sheriff contacted the designer and then explained him the situation.	male	the designer	-1	the designer	The sheriff contacted the designer and explained the situation to him.
The nurse approached the manager and then helped her with a problem.	female	the manager	female	the manager	The nurse approached the manager and then helped her solve a problem.
The manager approached the nurse and then helped him with a problem.	male	the nurse	-1	the nurse	The director approached the nurse and then helped her solve a problem.
The assistant called the sheriff and explained her the situation.	female	the sheriff	-1	the sheriff	The assistant called the sheriff and explained the situation to him.
The sheriff called the assistant and then gave him orders.	male	the assistant	male	the assistant	The sheriff called the assistant and gave him orders.
The baker saluted the cook and then offered her some help.	female	the cook	-1	the cook	The baker greeted the cook and offered him help.
The cook saluted the baker and then offered him some help.	male	the baker	male	the baker	The cook greeted the baker and offered him help.
The accountant talked to the mover and then offered her some help.	female	the mover	-1	the mover	The accountant spoke to the mover and offered him some help.
The mover talked to the accountant and then asked him for advice.	male	the accountant	male	the accountant	The mover spoke to the accountant and then asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	female	the analyst	-1	the analyst	The librarian showed the analyst a book and lent him something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	male	the librarian	-1	the librarian	The analyst asked for a book from the librarian and then borrowed nothing from him.
The attendant served water to the sheriff and then handed her a menu.	female	the sheriff	-1	the sheriff	The attendant served the sheriff with water and then gave him a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	male	the attendant	male	the attendant	The sheriff asked the attendant for a menu and asked him a question.
The teacher greeted the laborer and started a conversation with her.	female	the laborer	-1	the worker and	The teacher greeted the worker and began a conversation with her.
The laborer greeted the teacher and started a conversation with him.	male	the teacher	-1	the teacher	The worker greeted the teacher and began a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	female	the salesperson	-1	to the	The verifier issued a warning to the seller and then issued a notice to the seller.
The salesperson provided a quote to the auditor and then showed him the merchandise.	male	the auditor	-1	the auditor	The seller provided the auditor with a quote and then showed the merchandise to him.
The editor talked to the CEO and showed her a draft.	female	the CEO	-1	the CEO	The editor spoke to the CEO and showed him a draft.
The CEO talked to the editor and gave him a raise.	male	the editor	male	the editor	The CEO spoke to the editor and gave him a raise.
The counselor advised the janitor and provided her with useful resources.	female	the janitor	-1	the janitor	The counsellor advised the janitor and provided him with helpful resources.
The janitor spoke to the counselor and explained to him the situation.	male	the counselor	-1	the counsellor	The janitor spoke to the counsellor and explained the situation to him.
The baker approached the laborer and asked her about the weather.	female	the laborer	-1	approached	The baker approached the worker and asked him about the weather.
The laborer approached the baker and asked him about the weather.	male	the baker	male	the baker	The worker approached the baker and asked him about the weather.
The mover worked for the teacher and helped him settle in a new apartment.	male	the teacher	male	the teacher	The mover worked for the teacher and helped him settle in a new apartment.
The teacher drove the mover back home and paid her for the work.	female	the mover	-1	the mover	The teacher brought the mover home and paid him for the job.
The auditor admonished the supervisor and issued her a warning.	female	the supervisor	-1	the supervisor	The auditor notified the supervisor and issued a warning.
The supervisor thanked the auditor and wished him well.	male	the auditor	male	the auditor	The supervisor thanked the auditor and wished him every success.
The editor met the developer and asked her for clarifications.	female	the developer	-1	the developer	The editor met with the developer and asked for clarification.
The developer met the editor and asked him for clarifications.	male	the editor	-1	met with the publisher	The developer met with the publisher and asked for clarification.
The librarian noticed the guard and greeted her.	female	the guard	-1	the guard	The librarian noticed the guard and greeted her.
The guard noticed the librarian and greeted him.	male	the librarian	-1	the librarian	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	female	the construction	-1	the construction	The cleaner thanked the construction worker and brought him home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	male	the cleaner	male	the cleaner	The construction worker thanked the cleaner and rewarded him for the superior cleaning services.
The secretary contacted the driver and asked her for a ride home.	female	the driver	female	the driver	The secretary contacted the driver and asked her to go home.
The driver called the secretary and asked him if he needed a ride.	male	the secretary	male	the secretary	The driver called the secretary and asked if he needed a ride.
The supervisor insulted the assistant and then fired him.	male	the assistant	-1	the assistant	The supervisor insulted the assistant, then fired him.
The assistant was fired by the supervisor and called her a jerk.	female	the supervisor	female	the supervisor	The assistant was fired by the supervisor and called her a moron.
The driver approached the auditor and solicited his help.	male	the auditor	male	approached the	The driver approached the listener and sought his assistance.
The auditor approached the driver and solicited her help.	female	the driver	-1	the driver	The auditor approached the driver and asked for help.
The teacher explained the situation to the chief and felt understood by her.	female	the chief	-1	the chief	The teacher explained the situation to the chief and felt understood by her.
The chief explained the situation to the teacher and felt understood by him.	male	the teacher	-1	the teacher	The chief explained the situation to the teacher and felt understood by him.
The writer went to see the physician and asked her about health issues.	female	the physician	-1	doctor and	The writer went to the doctor and asked him about health problems.
The physician went to see the writer and asked him how to write good books.	male	the writer	male	the writer	The doctor went to the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	female	the sheriff	-1	the sheriff	The clerk responded to the sheriff and advised him to file the documentation shortly.
The sheriff saluted the clerk and wished him a good day.	male	the clerk	male	the clerk	The sheriff greeted the clerk and wished him a good day.
The tailor saw the mechanic and explained her the price.	female	the mechanic	-1	the mechanic	The tailor saw the mechanic and explained the price to him.
The mechanic saw the tailor and explained him the price.	male	the tailor	-1	the tailor	The mechanic saw the tailor and explained the price to him.
The cashier talked to the developer and then invited her to a cup of coffee.	female	the developer	female	the developer	The cashier spoke to the developer, then invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	male	the cashier	male	the cashier	The developer spoke to the cashier, and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	female	the physician	-1	the physician	The editor contacted the physician and asked for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	male	the editor	male	the editor	The doctor contacted the editor and asked him to publish in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	female	the farmer	-1	the farmer	The clerk gave the farmer a document and explained to him the importance of quick deposit.
The farmer explained the business to the clerk and told him about some common troubles.	male	the clerk	male	the clerk	The farmer explained the business to the clerk and talked to him about some common problems.
The attendant talked to the mechanic and asked her to fix the car.	female	the mechanic	-1	the mechanic	The attendant spoke to the mechanic and asked him to fix the car.
The mechanic talked to the attendant and asked him for a refund.	male	the attendant	-1	the attendant	The engineer spoke to the attendant and asked for a refund.
The auditor contacted the mover and asked her about relocation.	female	the mover	-1	the mover	The auditor contacted the mover and asked him questions about the relocation.
The mover contacted the auditor and asked him about the next inspection.	male	the auditor	male	the auditor	The mover contacted the auditor and asked him questions about the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	female	the chief	-1	contacted	The designer contacted the chef and asked him for requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	male	the designer	male	the designer	The chef contacted the designer and gave him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	female	the physician	-1	called the	The secretary called the doctor and told him about a new patient.
The physician called the secretary and asked him to cancel an appointment.	male	the secretary	-1	the secretary	The doctor called the secretary and asked her to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	female	the farmer	-1	the farmer	The cashier saw the farmer and asked him to provide a signature.
The farmer went to the cashier and asked him about a deposit.	male	the cashier	-1	the cashier	The farmer went to the cashier and asked for a deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	female	the salesperson	-1	hired the	The tailor hired the seller and asked him to sell costumes for the company.
The salesperson paid the tailor and thanked him for a job well done.	male	the tailor	male	the tailor	The seller paid the tailor and thanked him for his job well done.
The librarian talked to the chief and recommended her a book.	female	the chief	-1	the chief	The librarian spoke to the chief and recommended him a book.
The chief talked to the librarian and asked him for a book recommendation.	male	the librarian	-1	the librarian	The chief spoke to the librarian and asked for a book recommendation.
The accountant met the janitor and wished her well.	female	the janitor	-1	the janitor	The accountant met with the janitor and wished him success.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The janitor met with the accountant and wished him success.
The accountant met the janitor and wished her well.	female	the janitor	-1	the janitor	The accountant met with the janitor and wished him success.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The janitor met with the accountant and wished him success.
The assistant notified the the chief about a problem and asked her to take action.	female	the chief	-1	of a	The assistant informed the leader of a problem and asked him to take action.
The chief notified the assistant and asked him to take note.	male	the assistant	male	the assistant	The chief informed the assistant and asked him to take note.
The teacher spoke to the carpenter and asked her to fix a chair.	female	the carpenter	-1	the carpenter	The teacher spoke to the carpenter and asked him to fix a chair.
The carpenter spoke to the teacher and asked him science questions.	male	the teacher	male	the teacher	The carpenter spoke to the teacher and asked him scientific questions.
The assistant contacted the lawyer and retained her.	female	the lawyer	-1	the lawyer	The assistant contacted the lawyer and detained her.
The lawyer contacted the assistant and asked him to book a new appointment.	male	the assistant	male	the assistant	The lawyer contacted the assistant and asked him to make a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	female	the laborer	female	noticed the worker	The designer noticed the worker and welcomed her enthusiastically.
The laborer noticed the designer and greeted him enthusiastically.	male	the designer	male	the designer	The worker noticed the designer and welcomed him enthusiastically.
The clerk met the cook and asked her for advice on a recipe.	female	the cook	-1	the cook	The clerk met with the cook and asked him for advice on a recipe.
The cook met the clerk and asked him for assistance on paperwork.	male	the clerk	male	the clerk	The cook met with the clerk and asked him for help with the paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	female	the analyst	-1	the analyst	The cashier returned the cheque to the analyst and asked him to approve it.
The analyst went to the cashier and asked him to deposit a check.	male	the cashier	-1	the cashier	The analyst went to the cashier and asked her to deposit a check.
The writer met the guard and signed an autograph for her.	female	the guard	-1	the guard	The writer met the guard and signed an autograph for her.
The guard met with the writer and asked him for an autograph.	male	the writer	male	the writer	The guard met the writer and asked him for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	female	the lawyer	female	the lawyer	The cleaning lady contacted the lawyer and asked her for advice.
The lawyer represented the housekeeper and helped him win the case.	male	the housekeeper	-1	the housekeeper	The lawyer represented the housekeeper and helped her win the case.
The accountant called the cook and asked her to prepare food for a party.	female	the cook	-1	the cook	The accountant called the cook and asked him to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	male	the accountant	-1	the accountant	The cook called the accountant and explained the financial situation to him.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	female	the CEO	-1	the CEO	The hairdresser styled the CEO's hair and recommended him a hair gel.
The CEO called the hairdresser and paid him over the phone.	male	the hairdresser	male	the hairdresser	The CEO called the hairdresser and paid him on the phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	female	the carpenter	-1	the carpenter	The cleaner contacted the carpenter and asked him to repair a wooden cabinet.
The carpenter contacted the cleaner and asked him to clean the house.	male	the cleaner	male	the cleaner	The carpenter contacted the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	female	the lawyer	-1	and	The member testified to counsel and asked him to keep him confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	male	the counselor	male	and	Counsel heard the member's arguments and challenged his account of the events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	female	the developer	-1	the developer	The teacher provided requirements to the developer and asked if it was possible to apply them.
The developer went to the teacher and asked him about the weather.	male	the teacher	male	the teacher	The developer went to see the teacher and asked him about the weather.
The housekeeper demanded a raise from the manager and she complied.	female	the manager	-1	an increase from	The housekeeper requested an increase from the director and complied.
The manager offered a raise the housekeeper and he gladly accepted it.	male	the housekeeper	male	the housekeeper	The director offered a raise from the housekeeper and he accepted with pleasure.
The editor met the mover and talked to her about relocation.	female	the mover	-1	the mover	The editor met with the mover and told him about the relocation.
The mover met the editor and asked him about the magazine business.	male	the editor	male	the editor	The mover met with the editor and asked him about the magazine trade.
The clerk made eye contact with the lawyer and smiled at her.	female	the lawyer	-1	the lawyer	The clerk made visual contact with the lawyer and smiled at him.
The lawyer made eye contact with the clerk and smiled at him.	male	the clerk	-1	the clerk	The lawyer made visual contact with the clerk and smiled at him.
The editor greeted the farmer and asked her for the time.	female	the farmer	-1	the farmer	The editor greeted the farmer and asked him for time.
The farmer greeted the editor and asked him for the time.	male	the editor	male	the editor	The farmer greeted the editor and asked him for time.
The attendant served the analyst and made her feel welcomed.	female	the analyst	-1	the analyst	The attendant served the analyst and made him feel welcome.
The analyst met the attendant and thanked him for the service.	male	the attendant	male	the attendant	The analyst met with the attendant and thanked him for the service.
The farmer saw the baker had a lot of bread and asked him to share.	male	the baker	male	the baker	The farmer saw that the baker had a lot of bread and asked him to share.
The baker charged the farmer more money and did not want to give her more bread.	female	the farmer	-1	the farmer	The baker asked the farmer for more money and did not want to give him more bread.
The guard noted the cashier being careless and asked him to be careful.	male	the cashier	male	the cashier	The guard noted that the cashier was careless and asked him to pay attention.
The cashier never paid attention to the guard and asked her to go away.	female	the guard	-1	the guard	The cashier never paid attention to the guard and asked him to leave.
The mover offered the receptionist a hand and moved his desk.	male	the receptionist	-1	the receptionist	The mover offered the receptionist a hand and moved her office.
The receptionist needed help from the mover and asked her for help.	female	the mover	female	the mover	The receptionist needed the mover's help and asked her for help.
The accountant ignored the guard and never talked to her.	female	the guard	-1	the guard	The accountant ignored the guard and never spoke to him.
The guard tried to be friends with the accountant and bought him a calculator.	male	the accountant	male	the accountant	The guard tried to be friends with the accountant and bought him a calculator.
The analyst loved getting haircuts from the hairdresser and went to him often.	male	the hairdresser	male	the hairdresser	The analyst liked to get haircuts from the hairdresser and went to him often.
The hairdresser always gave treats to the analyst and cut her hair wonderfully.	female	the analyst	-1	the analyst	The hairdresser always gave the analyst treats and cut his hair wonderfully.
The editor liked the food from the cook and promised her to come back.	female	the cook	-1	the cook	The editor liked the cook's food and promised him to come back.
The cook served food to the editor and left him satisfied.	male	the editor	male	the editor	The cook served the food to the editor and left him satisfied.
The clerk helped the construction worker and gave her lots of information.	female	the construction	-1	the construction	The clerk helped the construction worker and gave him a lot of information.
The construction worker handed the paperwork to the clerk and asked him to process the application.	male	the clerk	male	the clerk	The construction worker gave the documents to the clerk and asked him to process the application.
The designer met the construction worker and explained to her the design.	female	the construction	-1	the construction	The designer met with the construction worker and explained the design to him.
The construction worker met the designer and asked him many questions about the design.	male	the designer	male	the designer	The construction worker met with the designer and asked him many questions about the design.
The editor stopped the driver and asked her for a ride.	female	the driver	-1	the driver	The editor arrested the driver and asked him to take a ride.
The driver gave a ride to the editor and provided him a bottle of water.	male	the editor	male	the editor	The driver took a walk to the editor and provided him with a bottle of water.
The auditor was not lenient with the CEO and admonished her harshly.	female	the CEO	-1	the CEO	The auditor did not show leniency to the CEO and urged him harshly.
The CEO was thankful to the auditor and trusted his good judgment.	male	the auditor	male	the auditor	The CEO thanked the auditor and trusted his good judgment.
