source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The laborer wanted to help the assistant and dug him a hole.	9	6	9	6	The worker wanted to help the assistant and dug him a hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	-1	-1	-1	-1	The assistant needs the help of the worker and asked her to dig a hole.
The nurse heard the farmer screaming and examined her.	-1	4	-1	4	The nurse heard the farmer screaming and examined.
The farmer screamed at the nurse and asked him for an examination.	8	5	8	5	The farmer yelled at the nurse and asked him to undergo an examination.
The manager talked to the auditor and told him to stay late.	8	5	8	5	The manager spoke to the auditor and asked him to stay late.
The auditor talked to the manager and told her to stop complaining.	8	5	8	5	The auditor spoke with the manager and asked her to stop complaining.
The guard saw the receptionist take the pen and accused him.	-1	4	-1	4	The guard saw the receptionist take the pen and accuse him.
The receptionist stole the pen from the guard and tricked her.	-1	7	-1	7	The receptionist stole the pen from the guard and tricked her.
The developer needed the clerk 's help with paperwork and asked him.	-1	-1	-1	-1	The developer needs the help of the writer in the papers and asked him.
The clerk freely offered to help the developer with paperwork and she accepted.	11	7	-1	7	The writer freely offered to help the developer with papers and accepted.
The driver needed the nurse to perform an examination and asked him.	-1	4	-1	4	The driver needs the nurse to check and ask him.
The nurse noticed the driver limping and examined her.	-1	4	-1	4	The nurse noticed the driver limp and checked.
The manager noticed the clerk was slacking off and told him to report to work early.	-1	-1	-1	-1	The Director noted that the staff member was getting rid of work and asked him to arrive early.
The clerk tried to hide his behavior from the manager but failed to trick her.	-1	9	-1	9	The writer tried to hide his behavior from the manager but failed to deceive her.
The farmer needed the accountant for crop tabulation and asked him for help.	10	4	-1	4	The farmer needed an accountant to schedule crops and was asked for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	12	7	-1	7	The accountant was willing to assist the farmer in scheduling crops and offered to help them.
The analyst noticed the teacher was bad at math and made fun of him.	-1	4	-1	5	The analyst noticed that the teacher was bad at mathematics and mocked him.
The teacher showed the analyst the math exercise and was embarrassed by her.	-1	4	-1	1	Teacher analyst showed exercise and was embarrassed by her.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	10	4	12	5	The supervisor noticed that the nurse is doing bad injections and sent him to the therapeutic study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	-1	10	13	10	The nurse gave a bad injection in front of the supervisor and sent her to therapeutic study.
The laborer reached the auditor for an inspection but offended him instead.	10	4	10	5	The worker arrived at the auditor for inspection but abused him instead.
The auditor tried to warn the laborer but instead confused her.	-1	-1	-1	-1	The auditor tried to warn the worker but instead confuse them.
The carpenter admired the receptionist and made him a chair.	7	4	7	4	The carpenter admired the receptionist and made him a chair.
The receptionist needed the carpenter to create a chair and asked her.	-1	4	-1	4	The receptionist needed a carpenter to create a chair and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	-1	-1	-1	-1	The consultant questioned the safety of the farm's health and was forced to undergo his test.
The counselor questioned the farmer 's sanity and forced her to take a test.	-1	-1	-1	-1	The consultant questioned the safety of the farms and forced them to undergo a test.
The construction worker was a fan of the writer and read his books.	11	8	11	8	The construction worker was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	-1	5	-1	6	The writer did not meet the construction worker and did not want to meet her.
The manager noticed the teacher performing well and gave him a raise.	-1	-1	-1	-1	The manager noted the teacher's performance well and gave him an increase.
The teacher performed well for the manager and asked her for a raise.	9	6	9	6	The teacher performed well for the manager and asked her to increase.
The farmer confronted the auditor and asked him to leave.	7	4	-1	4	The farmer confronted the auditor and was asked to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	-1	-1	-1	-1	The auditor needed to inspect the farm farm and arrived at its door in the morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	-1	-1	-1	-1	The court ordered the Chief Executive to be examined by the Chancellor and presented freely for questioning.
The counselor was ordered to examine the CEO and proceeded to her home.	-1	-1	-1	-1	The lawyer ordered the Executive Director to be examined and moved to her home.
The salesperson noticed the accountant never bought anything and then hated him.	-1	4	-1	5	The seller noticed that the accountant didn't buy anything and then hated it.
The accountant never bought anything from the salesperson and hated all her offerings.	-1	-1	-1	-1	The accountant did not buy anything from the seller and hated all her offers.
The chief bought bread from the baker and paid him.	-1	6	-1	6	The president bought bread from the baker and paid him.
The baker gave the bread the chief and received her payment.	-1	-1	-1	-1	The baker gave the president bread and received payment for her.
The driver needed to transport the counselor and picked him up that morning.	9	6	10	7	The driver needed to pick up the counselor and take him that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	10	7	12	9	The counselor needs to be picked up from the driver and call her to schedule the morning pick-up.
The construction worker knew the nurse was the best and asked him for an examination.	11	5	12	6	The construction worker knew that the nurse was the best and asked him to undergo an examination.
The nurse saw the construction worker get injured and examined her.	-1	4	-1	4	The nurse saw the construction worker get hurt and examined.
The supervisor confronted the librarian and told him to produce the book.	7	4	7	4	The supervisor confronted the librarian and asked him to produce the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	10	7	10	7	The librarian hid the book about the supervisor and told her to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	-1	-1	-1	-1	The CEO noted a problem with the author's reports and asked him to provide evidence.
The clerk needed to satisfy the CEO and produced a report for her.	-1	6	-1	6	The writer needed to please the CEO and produced a report for her.
The lawyer needed the librarian to find a book and asked him to.	11	4	11	4	The lawyer needed the librarian to find a book and asked him to do so.
The librarian satisfied the lawyer 's request and handed her a book.	-1	-1	-1	-1	The librarian satisfied the lawyer's request and handed her a book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	-1	4	-1	5	The analyst noticed that the cleaner forgets to pick up the leaves and mention it.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	12	6	12	6	The cleaner doesn't pick up the analyst papers, and today I asked her if that's okay.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	-1	-1	-1	-1	The supervisor noticed the hairdresser's long hair and told him to get a haircut.
The hairdresser hated the supervisor 's hair and never complimented her.	-1	4	-1	7	The hairdresser hated the hair of the supervisor and did not praise her.
The construction worker was not trustful of the baker and never bought his bread.	12	8	12	8	The construction worker was not sure about the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	10	4	10	4	The baker likes the construction worker and tried to sell her bread at a reduced price.
The CEO was ignored by the designer and so rejected his proposal.	10	6	10	6	The CEO was ignored by the designer and therefore rejected his proposal.
The designer hated the CEO and ignored her.	-1	4	-1	4	The designer hates the CEO and ignores it.
The CEO did not trust the cleaner and asked him to leave.	9	6	9	6	The CEO did not trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	11	7	-1	7	The cleaner likes to spy on the CEO and listen to his conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	-1	-1	-1	-1	The seller noticed the disgusting baker's kitchen and asked him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	-1	-1	-1	-1	The baker tried to hide the mold in the kitchen from the seller but instead make it angry.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	13	6	13	7	The driver was embarrassed by the ridiculous librarian hat and did not lead him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	12	9	12	9	The librarian wore silly hats in front of the driver and refused her requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	-1	4	-1	5	The farmer noticed that the receptionist was long and then she trusted him.
The receptionist did a good job for the farmer and earned her trust.	11	8	11	8	The receptionist did a good job for the farmer and got her trust.
The cook loved the librarian 's books and constantly stole from him.	-1	4	9	4	The cook loved the librarian wrote and stole from him constantly.
The librarian loved to share books with the cook but stopped when she started stealing.	-1	-1	-1	-1	The librarian loved to share books with the chef but stopped when she started stealing.
The guard admired the secretary and wanted his job.	7	4	7	4	The guard admired the secretary and wanted his job.
The secretary never saw the guard and did not want her job.	-1	-1	-1	-1	The secretary didn't see the guard, and she didn't want her job.
The CEO liked the bread from the baker and bought from him regularly.	11	7	-1	5	CEO likes bread from the baker and bought it regularly.
The baker sold bread to the CEO and enjoyed her visits.	9	6	9	6	The baker sold bread to the CEO and enjoyed her visits.
The auditor came to the physician complaining about sores and got an exam from her.	-1	-1	-1	-1	The auditor came to the doctor complaining about sores and got a test from them.
The physician saw the auditor and examined him for sores.	7	4	7	4	The doctor saw the auditor and examined him for sores.
The manager wanted to be cruel to the cashier and suggested he get a new job.	11	8	12	8	The manager wanted to be tough for the cashier and suggested that he get a new job.
The cashier performed poorly for the manager and proved her right.	9	6	10	7	The cashier's performance was poor to the manager and proved her right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	13	10	13	10	The receptionist was tired of getting bad reports from the analyst and told her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	13	10	13	10	The analyst was tired of getting bad reports from the receptionist and asked him to leave.
The mover saw how weak the clerk was and moved the desk for him.	-1	-1	-1	-1	The engine saw how weak the writer and moved the office to him.
The clerk asked the mover to help carry the desk and thanked her.	-1	-1	-1	-1	The author asked the engine to help carry the office and thank her.
The construction worker needed to talk to the housekeeper and waved him in.	11	8	10	8	The construction worker needs to talk with the housekeeper and his board in.
The housekeeper saw the construction worker waving and walked to her.	-1	4	-1	4	The housekeeper saw the construction worker waving and walked to her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	11	5	11	5	The CEO enjoyed telling the housekeeper what to do and tell him to sweep.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	13	8	13	8	The housekeeper always forgot to sweep until the CEO said it and appreciates her comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	-1	-1	-1	-1	The worker built a bookshelf and handed him an invoice.
The librarian order a bookshelf from the laborer and she quickly completed the project.	-1	-1	-1	-1	The librarian requested a bookshelf from the worker and soon completed the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	-1	7	-1	7	The farmer enjoyed silent moments with the hairdresser and constantly went to him.
The hairdresser was fine with the farmer 's silence and cut her hair.	-1	-1	-1	-1	The hairdresser was fine with the farmer's silence and cut her hair.
The sheriff thought the cashier took the money and questioned him.	-1	4	-1	4	The sheriff thought the cashier took the money and questioned him.
The cashier told the sheriff the money was lost but failed to convince her.	-1	4	-1	4	The cashier told the sheriff that the money was lost but failed to convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	-1	4	-1	5	The admin noticed that the accountant was unable to follow the protocol and envision it.
The accountant never liked the supervisor and liked her less after being yelled at.	8	5	9	6	The accountant did not like the supervisor and loved her less after he was screaming at.
The analyst handed the baker the report and told him it was over.	9	4	8	4	The analyst handed the baker report and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	-1	6	-1	6	The baker was afraid of the analyst report and was terrified to talk to her.
The guard went to the nurse and submitted to his examination.	9	5	9	5	The guard went to the nurse and came to his examination.
The nurse carefully examined the guard and issued her a prognosis.	8	5	8	5	The nurse carefully examined the guard and issued her a diagnosis.
The tailor talked to the manager and then asked her for a raise.	9	5	9	5	The tailor spoke to the manager and then asked her to raise.
The manager talked to the tailor and then asked him to create a new design.	9	5	9	5	The manager spoke to the tailor and then asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	10	6	10	6	The nurse offered to help the analyst and then offered her a pillow.
The analyst offered to help the nurse and then did his taxes.	10	6	-1	6	The analyst offered to help the nurse and then did the taxes.
The designer recognized the mechanic and then greeted her.	-1	4	-1	4	The designer recognized the mechanic and then welcomed it.
The mechanic recognized the designer and then greeted him.	-1	4	-1	4	The mechanic introduced the designer and then received him.
The hairdresser called the carpenter and then asked her for help.	8	4	8	4	The hairdresser called the carpenter and then asked her for help.
The carpenter called the hairdresser and then asked him for help.	8	4	8	4	The carpenter called the hairdresser and then asked him for help.
The supervisor helped the writer and then asked him to return the favor.	8	4	8	4	The supervisor helped the writer and then asked him to give back.
The writer helped the supervisor and then asked her to return the favor.	8	4	8	4	The author helped the supervisor and then asked her to give back.
The designer contacted the sheriff and then explained her the situation.	8	4	-1	4	The designer called the sheriff and then explained the situation to her.
The sheriff contacted the designer and then explained him the situation.	8	4	9	4	The sheriff called the designer and then explained to him the situation.
The nurse approached the manager and then helped her with a problem.	8	4	8	4	The nurse approached the manager and then helped her in trouble.
The manager approached the nurse and then helped him with a problem.	8	4	8	4	The manager approached the nurse and then helped him in trouble.
The assistant called the sheriff and explained her the situation.	7	4	8	4	The assistant called the sheriff and explained to her the situation.
The sheriff called the assistant and then gave him orders.	8	4	7	4	The sheriff called the assistant and gave him orders.
The baker saluted the cook and then offered her some help.	8	4	7	4	The baker greeted the cook and offered her some help.
The cook saluted the baker and then offered him some help.	8	4	7	4	The cook greet the baker and offered him some help.
The accountant talked to the mover and then offered her some help.	-1	-1	-1	-1	The accountant spoke to the engine and then offered her some help.
The mover talked to the accountant and then asked him for advice.	9	5	8	5	The engine talked to the accountant and asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	11	7	11	7	The librarian showed a book to the analyst and then loaned her something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	-1	8	-1	8	The analyst asked for a book from the librarian and then borrowed something from it.
The attendant served water to the sheriff and then handed her a menu.	10	6	11	7	The companion introduced the water to the sheriff and then handed her a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	-1	-1	-1	-1	The sheriff ordered a menu for the host and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	-1	-1	-1	-1	The teacher received the working and began a conversation with her.
The laborer greeted the teacher and started a conversation with him.	-1	4	-1	4	The worker received the teacher and began a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	-1	-1	-1	-1	The auditor issued a warning to the seller and then gave it a notice.
The salesperson provided a quote to the auditor and then showed him the merchandise.	11	7	-1	7	The seller provided a quotation to the auditor and then offered the goods to him.
The editor talked to the CEO and showed her a draft.	8	5	8	5	The editor spoke to the CEO and showed her a draft.
The CEO talked to the editor and gave him a raise.	8	5	7	4	CEO spoke to the editor and gave him a bonus.
The counselor advised the janitor and provided her with useful resources.	-1	-1	-1	-1	The consultant advised the cleaners and provided them with useful resources.
The janitor spoke to the counselor and explained to him the situation.	9	5	-1	5	The janitor spoke to the counselor and explained the situation.
The baker approached the laborer and asked her about the weather.	-1	-1	-1	-1	The baker approached the worker and asked her about the weather.
The laborer approached the baker and asked him about the weather.	7	4	7	4	The worker approached the baker and asked him about the weather.
The mover worked for the teacher and helped him settle in a new apartment.	8	5	8	5	The engine worked for the teacher and helped him to settle in a new apartment.
The teacher drove the mover back home and paid her for the work.	-1	-1	-1	-1	The teacher drove the engine to the house and paid her for the work.
The auditor admonished the supervisor and issued her a warning.	7	4	-1	4	The auditor alerted the supervisor and issued a warning.
The supervisor thanked the auditor and wished him well.	7	4	7	4	The supervisor thanked the auditor and wished him well.
The editor met the developer and asked her for clarifications.	7	4	7	4	The editor met the developer and asked her for clarifications.
The developer met the editor and asked him for clarifications.	7	4	7	4	The developer met the editor and asked him for clarifications.
The librarian noticed the guard and greeted her.	-1	4	-1	4	The librarian noticed the guard and received it.
The guard noticed the librarian and greeted him.	-1	4	-1	4	The guard noticed the librarian and received him.
The cleaner thanked the construction worker and gave her a ride home.	8	4	8	4	The cleaner thanked the construction worker and drove her home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	8	5	0	3	He thanked the cleaner construction worker and rewarded him for the super cleaning services.
The secretary contacted the driver and asked her for a ride home.	7	4	7	4	The secretary called the driver and asked her to drive him home.
The driver called the secretary and asked him if he needed a ride.	9	4	9	4	The driver called the secretary and asked him if he needed a ride.
The supervisor insulted the assistant and then fired him.	-1	4	0	3	He insulted the assistant supervisor and then fired him.
The assistant was fired by the supervisor and called her a jerk.	9	6	9	6	The assistant was expelled by the supervisor and called her a fool.
The driver approached the auditor and solicited his help.	7	4	8	4	The driver approached the auditor and asked for his help.
The auditor approached the driver and solicited her help.	7	4	8	4	The checker approached the driver and asked for her help.
The teacher explained the situation to the chief and felt understood by her.	-1	-1	-1	-1	The teacher explained the situation to the president and felt that she was understood by her.
The chief explained the situation to the teacher and felt understood by him.	-1	7	11	7	The President explained the situation to the teacher and saw that he understood it before him.
The writer went to see the physician and asked her about health issues.	-1	-1	-1	-1	The writer went to see a doctor and asked her about health issues.
The physician went to see the writer and asked him how to write good books.	9	6	9	6	The doctor went to see the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	8	5	9	6	The staff member responded to the sheriff and advised her to submit the documents shortly.
The sheriff saluted the clerk and wished him a good day.	-1	-1	-1	-1	The sheriff reclaimed the scribe and wished him a good day.
The tailor saw the mechanic and explained her the price.	-1	-1	-1	-1	The mechanical tailor saw and explained her the price.
The mechanic saw the tailor and explained him the price.	7	4	8	4	The mechanic saw the tailor and explained to him the price.
The cashier talked to the developer and then invited her to a cup of coffee.	9	5	9	5	The cashier spoke to the developer and then invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	9	5	9	5	The developer spoke to the cashier and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	-1	-1	-1	-1	The editor contacted the doctor and asked for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	7	4	7	4	The doctor called the editor and asked him about the publication in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	11	7	-1	9	The staff member handed over a document to the farmer and explained the importance of immediate filing.
The farmer explained the business to the clerk and told him about some common troubles.	-1	-1	-1	-1	The farmer explained business to the writer and told him about some common problems.
The attendant talked to the mechanic and asked her to fix the car.	8	5	8	5	The employer spoke to the mechanic and asked her to repair the car.
The mechanic talked to the attendant and asked him for a refund.	-1	-1	-1	-1	The mechanic spoke to the utilities and asked him to recover the amount.
The auditor contacted the mover and asked her about relocation.	-1	-1	-1	-1	The auditor called the engine and asked her about the transition.
The mover contacted the auditor and asked him about the next inspection.	7	4	7	4	The engine called the auditor and asked him for the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	-1	-1	-1	-1	The designer contacted the head and asked her the requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	7	4	7	4	The president called the designer and gave him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	-1	-1	-1	-1	The secretary called the doctor and told her about a new patient.
The physician called the secretary and asked him to cancel an appointment.	7	4	7	4	The doctor called the secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	7	4	7	4	The cashier saw the farmer and asked her to submit a signature.
The farmer went to the cashier and asked him about a deposit.	8	5	8	5	The farmer went to the cashier and asked him for a deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	-1	-1	-1	-1	The tailor hired a seller and asked her to sell work allowances.
The salesperson paid the tailor and thanked him for a job well done.	7	4	11	4	The seller paid the tailor and thanked him for the work he did well.
The librarian talked to the chief and recommended her a book.	-1	-1	-1	-1	The librarian spoke to the President and recommended a book.
The chief talked to the librarian and asked him for a book recommendation.	8	5	8	5	The President spoke to the librarian and asked him for a written recommendation.
The accountant met the janitor and wished her well.	-1	-1	-1	-1	The accountant met the cleaner and wished her success.
The janitor met the accountant and wished him well.	7	4	8	5	The janitor met with the accountant and wished him success.
The accountant met the janitor and wished her well.	-1	-1	-1	-1	The accountant met the cleaner and wished her success.
The janitor met the accountant and wished him well.	7	4	8	5	The janitor met with the accountant and wished him success.
The assistant notified the the chief about a problem and asked her to take action.	-1	-1	-1	-1	The Assistant informed the President of a problem and asked her to take action.
The chief notified the assistant and asked him to take note.	-1	-1	-1	-1	He informed the Assistant Chairman and asked him to take note of this.
The teacher spoke to the carpenter and asked her to fix a chair.	8	5	8	5	The teacher spoke to the carpenter and asked her to fix the chair.
The carpenter spoke to the teacher and asked him science questions.	8	5	8	5	The carpenter spoke to the teacher and asked him scientific questions.
The assistant contacted the lawyer and retained her.	-1	4	-1	4	The assistant called the lawyer and kept it.
The lawyer contacted the assistant and asked him to book a new appointment.	7	4	7	4	The lawyer contacted the assistant and asked him to make a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	-1	-1	-1	-1	The designer noticed the working and greeted her with enthusiasm.
The laborer noticed the designer and greeted him enthusiastically.	7	4	-1	2	Note the designer worker and enthusiastically receive it.
The clerk met the cook and asked her for advice on a recipe.	7	4	8	5	The employee met with the cook and asked her for advice on the recipe.
The cook met the clerk and asked him for assistance on paperwork.	-1	-1	-1	-1	The chef met with the staff member and asked him to assist with the paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	11	8	10	7	The cashier returned the check to the analyst and asked her to approve it.
The analyst went to the cashier and asked him to deposit a check.	8	5	8	5	The analyst went to the cashier and asked him to deposit a check.
The writer met the guard and signed an autograph for her.	-1	4	7	4	The writer met the guard and signed her signature.
The guard met with the writer and asked him for an autograph.	8	5	8	5	The guard met with the writer and asked him to sign it.
The housekeeper contacted the lawyer and asked her for advice.	7	4	7	4	The housekeeper called the lawyer and asked her for advice.
The lawyer represented the housekeeper and helped him win the case.	7	4	7	4	The lawyer represented the housekeeper and helped him win the case.
The accountant called the cook and asked her to prepare food for a party.	7	4	7	4	The accountant called the cook and asked her to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	8	4	8	4	The cook called the accountant and explained to him the financial situation.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	10	7	7	5	Hairdresser style hair from the CEO recommended her hair gel.
The CEO called the hairdresser and paid him over the phone.	7	4	7	4	The CEO called the hairdresser and paid him over the phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	7	4	7	4	The cleaner called the carpenter and asked her to fix the wooden closet.
The carpenter contacted the cleaner and asked him to clean the house.	7	4	7	4	The carpenter called the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	-1	-1	-1	-1	Counsel testified to counsel and asked her to keep her confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	-1	-1	-1	-1	Counsel heard counsel's arguments and challenged his version of events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	9	6	9	6	The teacher presented requirements to the developer and asked her whether it is possible to implement them.
The developer went to the teacher and asked him about the weather.	8	5	8	5	The developer went to the teacher and asked him about the weather.
The housekeeper demanded a raise from the manager and she complied.	9	7	-1	8	The housekeeper asked for a raise from the manager and complied with her.
The manager offered a raise the housekeeper and he gladly accepted it.	8	6	8	6	The manager offered to raise the housekeeper and he gladly accepts.
The editor met the mover and talked to her about relocation.	-1	-1	-1	-1	The editor met the engine and talked to her about the transition.
The mover met the editor and asked him about the magazine business.	7	4	0	3	He met the editor and asked him about the magazine's work.
The clerk made eye contact with the lawyer and smiled at her.	-1	7	-1	7	The author made eye contact with the lawyer and smiled at her.
The lawyer made eye contact with the clerk and smiled at him.	-1	-1	-1	-1	The lawyer made eye contact with the staff member and smiled at him.
The editor greeted the farmer and asked her for the time.	7	4	7	4	The editor received the farmer and asked her about the time.
The farmer greeted the editor and asked him for the time.	-1	-1	-1	-1	The farmer received the liberator and asked him about the time.
The attendant served the analyst and made her feel welcomed.	7	4	7	4	The attendant served the analyst and made her feel welcome.
The analyst met the attendant and thanked him for the service.	-1	-1	-1	-1	The analyst met utilities and thanked him for the service.
The farmer saw the baker had a lot of bread and asked him to share.	12	4	12	4	The farmer saw the baker had a lot of bread and asked him to participate.
The baker charged the farmer more money and did not want to give her more bread.	13	4	13	4	The baker accused the farmer more money and did not want to give her more bread.
The guard noted the cashier being careless and asked him to be careful.	9	4	10	5	The guard noticed that the cashier was careless and asked him to be careful.
The cashier never paid attention to the guard and asked her to go away.	10	7	9	6	The cashier didn't care about the guard and asked her to leave.
The mover offered the receptionist a hand and moved his desk.	9	4	9	6	Display the engine on the hand receptionist and move his office.
The receptionist needed help from the mover and asked her for help.	-1	-1	-1	-1	The receptionist needs help from the engine and asked her for help.
The accountant ignored the guard and never talked to her.	-1	4	-1	4	The accountant ignored the guard and never talked to her.
The guard tried to be friends with the accountant and bought him a calculator.	11	8	12	9	The guard tried to be a friend of the accountant and bought him a calculator.
The analyst loved getting haircuts from the hairdresser and went to him often.	11	7	12	8	The analyst loved to get haircuts from the hairdresser and went to him quite often.
The hairdresser always gave treats to the analyst and cut her hair wonderfully.	10	7	10	7	The hairdresser always gives treats to the analyst and cut her hair gorgeous.
The editor liked the food from the cook and promised her to come back.	10	7	9	6	The editor loves food from the cook and promised her to come back.
The cook served food to the editor and left him satisfied.	9	6	-1	6	The cook gave food to the editor and left it satisfied.
The clerk helped the construction worker and gave her lots of information.	8	4	8	4	The writer helped the construction worker and gave her a lot of information.
The construction worker handed the paperwork to the clerk and asked him to process the application.	-1	-1	-1	-1	The construction worker handed the papers to the author and asked him to process the request.
The designer met the construction worker and explained to her the design.	9	4	8	4	The designer met the construction worker and explained her design.
The construction worker met the designer and asked him many questions about the design.	8	5	8	5	The construction worker met the designer and asked him many questions about the design.
The editor stopped the driver and asked her for a ride.	7	4	8	5	The editor turned off the driver and asked her to connect it.
The driver gave a ride to the editor and provided him a bottle of water.	10	7	3	6	The driver drove him to the editor and gave him a bottle of water.
The auditor was not lenient with the CEO and admonished her harshly.	10	7	10	7	The auditor was not lenient with the CEO and alerted her strongly.
The CEO was thankful to the auditor and trusted his good judgment.	-1	-1	-1	-1	The Executive Chairman expressed his gratitude to the Auditor and expressed confidence in his good judgment.
The cashier called the driver and asked her for a ride.	7	4	7	4	The cashier called the driver and asked her to take a ride.
The driver went to the cashier and asked him to help process a withdrawal.	8	5	8	5	The driver went to the cashier and asked him to help with the withdrawal.
The counselor saw the salesperson and advised her to relax.	-1	-1	-1	-1	The consultant saw the salesman and advised her to relax.
The salesperson saw the counselor and sold him some books.	-1	-1	-1	-1	The seller saw the consultant and sold him some books.
The tailor fixed the apron of the cook and she was very thankful.	-1	-1	-1	-1	Tailor repaired the apron from the cooker and was very grateful.
The cook prepared a meal for the tailor and he was very thankful.	9	7	-1	7	The cook prepared a meal for the tailor and was very thankful.
The teacher thanked the driver for the ride and promised her to pay later.	10	4	10	4	The teacher thanked the driver on the ride and promised her to pay later.
The driver offered a ride to the teacher and picked him up on time.	10	7	11	7	The driver offered a ride for the teacher and picked up him on time.
The writer retained the lawyer and then explained her the situation.	8	4	-1	4	The author assisted the lawyer and explained the situation to her.
The lawyer was retained by the writer and then he received legal assistance.	-1	-1	-1	-1	The author had the assistance of a lawyer and then received legal assistance.
The editor met with the manager and showed her the editorial.	-1	-1	-1	-1	The editor met with the director and showed her the editorial.
The manager met with the editor and showed him the office.	8	5	8	5	The director met with the editor and showed him the office.
The tailor delivered a new suit for the CEO and asked her to wear it.	11	8	12	9	The tailor handed over a new suit to the CEO and asked her to wear it.
The CEO received a new suit from the tailor and then proceeded to pay him.	-1	8	-1	8	The CEO received a new suit from the tailor and then proceeded to pay him.
The librarian waved at the mechanic and walked away from her.	-1	5	-1	5	The librarian waved in a mechanic and came out of it.
The mechanic waved at the librarian and walked away from him.	-1	5	-1	5	The mechanic waved to the librarian and went away from him.
The cleaner met the physician and asked her about medical care.	-1	-1	-1	-1	The cleanser met the doctor and asked her about medical care.
The physician met the cleaner and asked him to clean the office.	-1	-1	-1	-1	The doctor met the cleanser and asked him to clean the office.
The cleaner was mean to the driver and forgot to thank her for the ride.	11	6	11	6	The cleaner was mean to the driver and forgot to thank her for the ride.
The driver was mean to the cleaner and complained about his service.	-1	-1	-1	-1	The driver meant for cleanliness and complained about his service.
The assistant helped the carpenter and learned from her.	-1	4	-1	2	Helped the carpenter and learned from them.
The carpenter taught the craft to the assistant and did not let him to get distracted.	12	7	12	7	The carpenter taught the craft to the assistant and did not allow him to be distracted.
The cleaner waved at the sheriff and walked towards her.	-1	5	-1	5	The cleaner waved to the sheriff and walked towards her.
The sheriff waved at the cleaner and walked towards him.	-1	-1	-1	-1	The sheriff waved in the cleanser and walked towards him.
The housekeeper smiled at the supervisor and handed her a cup of tea.	8	5	8	5	The housekeeper smiled to the supervisor and handed her a cup of tea.
