source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The janitor talked to the auditor because he seemed to be looking for something in the broom room.	7	5	7	5	The janitor spoke to the auditor because he seemed to be looking for something in the broom room.
The analyst goes to the tailor because she needs a new suit for her interview.	7	1	7	1	The analyst goes to the tailor because she needs a new suit for her interview.
The analyst goes to the tailor because everyone knows that he makes the best clothes.	10	5	9	5	The analyst goes to the tailor because everyone knows he is making the best clothes.
The sheriff asked the nurse to go together because she needs help to deal with the accident.	9	1	9	1	The sheriff asked the sister to go together because she needed help to deal with the accident.
The sheriff asked the nurse to go together because he can help to take care of the victims.	9	4	9	4	The sheriff asked the nurse to go together because he could help to take care of the victims.
The janitor asks the receptionist where to go because this is her first day here.	-1	-1	-1	-1	The caretaker asks the receptionist where to go, because this is her first day here.
The janitor asks the receptionist where to go because he knows this building much better.	9	4	9	4	The caretaker asks the receptionist where to go because he knows this building a lot better.
The mover hit the tailor because she was rude.	-1	-1	-1	-1	The maker hit the tailor because she was rude.
The mover hit the tailor because he stood in the path.	6	4	6	4	The maker hit the tailor because he was in the way.
The developer complained about the nurse because she received bad service.	7	1	7	1	The developer complained about the sister because she received a poor service.
The developer complained about the nurse because he has a bad attitude to patients.	-1	-1	-1	-1	The developer complained about the sister, because he faces the patient badly.
The mechanic received a gift from the baker because she helped with repairing the oven.	9	1	-1	1	The mechanic received a gift from the baker for helping to repair the oven.
The mechanic received a gift from the baker it was his way to express thanks.	-1	-1	-1	-1	The mechanic received a gift from the baker. It was his way of saying thanks.
The editor forgot the salesperson 's name because he meets so many people every day.	8	1	9	1	The editor forgot the name of the seller because he meets so many people every day.
The editor forgot the salesperson 's name because there is nothing special about her.	-1	-1	-1	-1	The editor forgot the name of the seller because she has nothing special about it.
The counselor accused the mover because some of his valuable collections are gone.	8	1	8	1	The counselor accuses the author because some of his valuable collections have disappeared.
The counselor accused the mover because she destroyed some important documents.	-1	-1	-1	-1	The counselor accused the authors of having destroyed some important documents.
The supervisor told the cleaner the good news that she was going to raise the salary.	9	1	10	1	The supervisor told the cleaning staff the good news that she would raise the salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	-1	-1	-1	-1	The supervisor told the cleaning staff the good news that his salary would be increased.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	9	1	8	1	The tailor is the lawyer's good friend because he can make well-fitting suits.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	-1	-1	-1	-1	The tailor is the lawyer's good friend because she needs well-fitting suits.
The secretary texted the cook what she needed to prepare for the boss.	6	4	7	5	The secretary wrote to the cook what she had to prepare for the boss.
The secretary texted the cook what he thought the boss wanted to eat.	6	1	10	1	The secretary wrote a text message to the cook, which he thought he wanted to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	10	1	13	1	The secretary took the petition from the farmer and then handed it to his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	-1	-1	-1	-1	The secretary removed the petition from the farmer, which was the hope to improve her life.
The farmer kicked the assistant because she was very angry.	6	1	6	1	The farmer joined the assistant because she was very angry.
The farmer kicked the assistant because he deserved it.	6	4	6	4	The farmer joined the assistant because he deserved it.
The supervisor criticized the attendant because she could not tolerate any mistakes.	6	1	6	1	The supervisor criticized the companion because she could not tolerate mistakes.
The supervisor criticized the attendant because he made some mistakes.	-1	-1	-1	-1	The supervisor criticized the staff for making some mistakes.
The manager fired the librarian because she found a better candidate.	6	1	6	1	The manager dismissed the librarian because she had found a better candidate.
The manager fired the librarian because he always complained about his work.	6	4	6	4	The manager dismissed the librarian because he always complained about his work.
The mover is waiting for the nurse because she broke her arm.	8	1	8	1	The mover is waiting for his sister because she broke her arm.
The mover is waiting for the nurse because he can clean the wounds.	-1	-1	-1	-1	The author waits for his sister because he can clean the wounds.
The farmer gave the attendant some tips even though she was very poor.	9	1	8	1	The farmer gave the companion some tips, although she was very poor.
The farmer gave the attendant some tips and he was very glad to receive that.	-1	-1	-1	-1	The farmer gave the servant a few tips and he was very happy about it.
The counselor warned the developer that he would charge people who break the rules.	-1	-1	-1	-1	The consultant warned the developer that he was charging people who violated the rules.
The counselor warned the developer that she had to obey the rules.	-1	-1	-1	-1	The consultant warned the developers that they must follow the rules.
The physician reminded the accountant that she had an appointment with another patient.	-1	-1	-1	-1	The doctor reminded the accountant that she had an appointment with another patient.
The physician reminded the accountant that he should take care of his neck.	6	4	9	4	The doctor reminded the accountant to take care of his neck.
The laborer owed the tailor because she was too poor to pay the bill.	-1	-1	-1	-1	The worker owed the tailor because she was too poor to pay the bill.
The laborer owed the tailor because he offered to make a free suit.	6	4	6	4	The worker owed the tailor because he offered a free suit.
The housekeeper troubles the physician a lot because he knows nothing about the medicine.	8	1	8	1	The housekeeper disturbs the doctor very much, because he knows nothing about the medicine.
The housekeeper troubles the physician a lot because she knows about medicine.	-1	-1	-1	-1	The housekeeper bothers the doctor a lot because she knows about medicine.
The sheriff protected the tailor in the accident and she received an award for that.	9	1	9	1	The sheriff protected the tailor in the accident and she received an award for it.
The sheriff protected the tailor in the accident and he is very grateful for that.	9	4	-1	5	The sheriff has protected the tailor from the accident and is very grateful for that.
The driver brought the designer some ideas which she was very proud of.	8	1	8	1	The driver brought the designer some ideas that she was very proud of.
The driver brought the designer some ideas which improved his design a lot.	9	4	10	4	The driver brought the designer some ideas that greatly improved his design.
The baker is afraid of the sheriff because he did something wrong.	8	1	8	1	The baker is afraid of the sheriff because he did something wrong.
The baker is afraid of the sheriff because she looks very serious.	8	6	8	6	The baker is afraid of the sheriff because she looks very serious.
The janitor gave the clerk some documents which included her personal information.	9	1	-1	1	The janitor gave the employee some documents containing their personal information.
The janitor gave the clerk some documents which he required.	-1	-1	-1	-1	The janitor gave the employee some documents he requested.
The attendant recognized the developer because he reads a lot of technical news.	-1	-1	-1	-1	The technician recognized the developer because he reads a lot of technical news.
The attendant recognized the developer because she is very famous.	6	4	6	4	The companion recognized the developer because she is very famous.
The writer wrote a book about the carpenter because he was moved by the story.	9	1	9	1	The writer wrote a book about the carpenter because he was touched by the story.
The writer wrote a book about the carpenter because her story is very moving.	9	7	9	7	The author wrote a book about the carpenter because her story is very moving.
The cook asked the attendant to try the cake because he had excellent taste.	-1	-1	-1	-1	The chef asked the waiter to try the cake because he had an excellent taste.
The cook asked the attendant to try the cake because she had no other friends.	10	1	10	1	The cook asked the waiter to try the cake because she had no other friends.
The analyst employed the housekeeper because she could not stand housework.	6	1	6	1	The analyst employed the housekeeper because she could not stand the housework.
The analyst employed the housekeeper because he has good at cleaning.	6	4	7	5	The analyst has hired the housekeeper because he can clean well.
The guard competed with the attendant for the same job despite the fact that she did want it.	14	1	12	1	The guard competed with the escort for the same job, even though she wanted it.
The guard competed with the attendant for the same job despite the fact that he was more qualified.	-1	-1	-1	-1	The guard struggled with the guard for the same job, even though he was better qualified.
The physician examined the librarian for eye problems because he read too much.	9	4	9	4	The doctor examined the librarian for eye problems because he read too much.
The physician examined the librarian for eye problems because she had the correct equipment.	-1	-1	-1	-1	The doctor examined the librarian for eye problems because she had the right equipment.
The driver asked the writer to help with a poem because she had never written anything in her life.	11	1	11	1	The driver asked the author to help with a poem because she had never written anything in her life.
The driver asked the writer to help with a poem because he had published many of his poems.	11	4	11	4	The driver asked the writer to help with a poem since he had published many of his poems.
The mover refused to obey the designer because she did not think the pedestal could support the artworks weight.	-1	-1	-1	-1	The movers refused to obey the designer because he did not think the podium could support the weight of the artworks.
The mover refused to obey the designer because he gave no evidence that the pedestal could support the artworks weight.	8	6	8	6	The movers refused to obey the designer because he provided no evidence that the pedestal could support the weight of the artworks.
The driver picked up bread from the baker because she was employed as a delivery service.	9	1	8	1	The driver fetched bread from the baker because she was working as a delivery service.
The driver picked up bread from the baker because he was too frail.	9	7	8	6	The driver fetched bread from the baker because he was too weak.
The carpenter tried to prepare for the auditor 's visit but she did not have the correct paperwork.	11	1	12	1	The carpenter tried to prepare for the visit of the auditor, but she did not have the right documents.
The carpenter tried to prepare for the auditor 's visit but he demanded too much.	-1	-1	-1	-1	The carpenter tried to prepare for the auditor's visit, but demanded too much.
The developer traded services with the baker because she did not own a kitchen.	8	1	8	1	The developer negotiated with the baker services because she had no kitchen.
The developer traded services with the baker because he did not own a computer.	8	6	9	6	The developer was dealing with the baker services because he did not own a computer.
The chief demanded the auditor stop snooping because she thought there was too much danger.	-1	-1	-1	-1	The boss asked the auditor to sniff because she thought there was too much danger.
The chief demanded the auditor stop snooping because he never paid attention to the danger.	8	4	9	4	The boss asked the auditor to stop snooping because he never noticed the danger.
The CEO called the teacher to talk about her son 's performance.	8	1	8	1	The CEO called the teacher to talk about her son's performance.
The CEO called the teacher to talk about his classrooms disorder.	8	4	9	4	The CEO called the teacher to talk about disrupting his classroom.
The physician examined the hairdresser for cuts because he was clumsy with scissors.	-1	-1	-1	-1	The doctor examined the barber for cuts because he was awkward with scissors.
The physician examined the hairdresser for cuts because she was concerned.	-1	-1	-1	-1	The doctor examined the barber out of concern because she was affected.
The janitor swept up the tailor 's mess because she was told to do so.	9	1	10	1	The janitor swept up the clutter of the tailor because she was asked to do so.
The janitor swept up the tailor 's mess because he asked nicely.	-1	-1	-1	-1	The janitor swept up the tailor's mess because he asked nicely.
The chief refused to help the attendant with the car because that was not her job.	-1	-1	-1	-1	The boss refused to help the companion with the car because this was not their job.
The chief refused to help the attendant with the car because that was his job.	-1	-1	-1	-1	The boss refused to help the companion with the car because this was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	-1	-1	-1	-1	The worker wanted to accept the servant's job because she was tired of manual labor.
The laborer wanted to take the attendant 's job because he was not qualified.	-1	-1	-1	-1	The worker wanted to accept the job of the servant because he was not qualified.
The carpenter asked the editor if she wanted a table.	6	1	6	1	The carpenter asked the editor if she wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	6	4	6	4	The carpenter asked the editor if he would take the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	-1	-1	-1	-1	The sheriff asked the publisher to withdraw the story because he always wrote too many details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	10	1	-1	1	The sheriff asked the publisher to withdraw the story because they could not stand the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	-1	-1	-1	-1	The boss asked the editor to repeat the documents because she was not satisfied.
The chief asked the editor to redo the documents because he made significant errors.	10	4	10	4	The boss asked the editor to repeat the documents because he had made significant mistakes.
The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	9	1	9	1	The cook tried not to see the auditor because she knew the problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	9	7	9	7	The cook tried not to see the auditor because he would find the kitchen problems easy.
The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	-1	-1	-1	-1	The saleswoman tried to convince the designer that no one would buy the design because she knew the customers well.
The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	14	6	15	6	The seller tried to convince the designer that no one would buy the design because he could not choose good colors.
The sheriff told the counselor that he was under investigation.	6	4	6	4	The sheriff told the counselor that he was under investigation.
The sheriff told the counselor that she would arrive in the afternoon.	6	1	6	1	The sheriff told the adviser that she would arrive in the afternoon.
The analyst asked the counselor about his hourly rate.	6	4	5	4	The analyst asked the counselor his hourly rate.
The analyst asked the counselor about her recent nightmares.	6	1	6	1	The analyst asked the counselor about her recent nightmares.
Last Saturday, the physician called the tailor to fix her suit.	-1	-1	-1	-1	Last Saturday, the doctor called the tailor to repair her suit.
Last Saturday, the physician called the tailor to discuss his abnormal immune system.	9	6	10	6	Last Saturday, the doctor called the tailor to talk about his abnormal immune system.
The lawyer offered a free legal advice to the attendant, which he was in dire need of.	-1	-1	-1	-1	The lawyer offered the relative a free legal advice, which he urgently needed.
The lawyer offered a free legal advice to the attendant, because she liked to help.	11	1	10	1	The lawyer offered the escort a free legal service, as she was happy to help.
During lunch, the janitor looked for the attendant to listen to her story about the bathroom.	11	3	11	3	During lunch, the janitor was looking for the companion to hear her story about the bathroom.
During lunch, the janitor looked for the attendant to steal his food.	-1	-1	-1	-1	During lunch, the janitor sought the companion to steal his food.
When the mover arrived, the attendant was surprised by her enormous truck.	-1	-1	-1	-1	When the movers arrived, the companion was surprised by her huge truck.
When the mover arrived, the attendant lent his enormous truck.	-1	-1	-1	-1	When the mover arrived, the servant lent his huge truck.
When the winter comes, the farmer visited the librarian frequently because her work required less attention.	11	5	10	4	When winter arrives, the farmer often visits the librarian because her work requires less attention.
When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.	12	8	11	8	When winter comes, the farmer often visits the librarian because of his hot chocolate.
The assistant hired the driver as he did not have the license yet.	6	1	6	1	The assistant hired the driver because he did not have a license yet.
The assistant hired the driver as she offered an excellent service.	6	4	6	4	The assistant hired the driver as she offered excellent service.
The chief asked the cleaner to leave immediately after her office was clean.	-1	-1	-1	-1	The boss asked the cleaner to leave immediately after her office was clean.
The chief asked the cleaner to leave immediately after he finished cleaning.	9	4	-1	4	The chef asked the cleaner to go immediately after cleaning.
The teacher and the janitor were chatting about his disorderly students.	8	1	7	1	The teacher and the janitor chatted about his disordered students.
The teacher and the janitor were chatting about her overwhelming cleaning duties.	8	4	-1	4	The teacher and the janitor talked about their overwhelming cleaning tasks.
The developer argued with the designer and slapped him in the face.	8	5	8	5	The developer argued with the designer and hit him in the face.
The designer argued with the developer and slapped her in the face.	8	5	8	5	The designer argued with the developer and slapped her face.
The mechanic gave the clerk a present and wished him happy birthday.	-1	-1	-1	-1	The mechanic gave the employee a present and wished him a happy birthday.
The clerk gave the mechanic a present and wished her happy birthday.	9	4	9	4	The writer gave the mechanic a present and wished her a happy birthday.
The mover said thank you to the housekeeper and give him a hug.	10	7	-1	4	The mover thanked the housekeeper and hugged him.
The housekeeper said thank you to the mover and give her a hug.	-1	-1	-1	-1	The housekeeper thanked the move and hugged her.
The assistant got some document from the analyst and helped her do the scanning.	10	7	10	7	The assistant collected a document from the analyst and helped her with the scan.
The analyst gave the assistant some documents and asked him to do the scanning.	9	4	9	4	The analyst gave the assistant some documents and asked him to do the scanning.
The chief thanked the housekeeper and gave him some tips.	7	4	7	4	The boss thanked the housekeeper and gave him some tips.
The housekeeper cleaned the room for the chief and asked her for tips.	-1	-1	-1	-1	The housekeeper cleared the room from the boss and asked her for a tip.
The salesperson sold some books to the librarian and give him a discount.	10	7	10	7	The salesman sold some books to the librarian and gave him a discount.
The librarian gave some books to the salesperson and asked her to read.	-1	-1	-1	-1	The librarian gave the seller some books and asked them to read.
The lawyer yelled at the hairdresser and threaten to sue him.	-1	-1	-1	-1	The lawyer shouted at the barber and threatened to sue him.
The hairdresser yelled at the lawyer and asked her not to come again.	8	5	8	5	The barber shouted at the lawyer and asked her not to come.
The cook prepared a dish for the teacher and hoped him enjoy.	10	7	11	7	The cook prepared a dish for the teacher and hoped that he enjoyed it.
The teacher ordered a dish from the cook and gave her some tips.	-1	-1	-1	-1	The teacher ordered a dish from the court and gave her some tips.
The mover outran the hairdresser and laughed at him.	-1	-1	-1	-1	The author overtook the barber and laughed at him.
The hairdresser outran the mover and laughed at her.	-1	4	-1	4	The barber overtook the mover and laughed at her.
The physician examined the baker and prescribed a drug for him.	-1	4	7	4	The doctor examined the baker and ordered him a drug.
The baker gave the physician a bread and thank her for the help.	-1	-1	-1	-1	The baker gave the doctor a bread and thanked for the help.
The farmer gave the housekeeper an apple and wished him had a good day.	9	4	9	4	The farmer gave the housekeeper an apple and wished him a nice day.
The housekeeper gave the farmer an apple and wished her had a good day.	9	4	9	4	The housekeeper gave the farmer an apple and wished she had a nice day.
The nurse took care of the CEO and gave her some health suggestions.	9	6	9	6	The nurse took care of the CEO and gave her some health suggestions.
The CEO ignored the nurse 's suggestions and asked him to leave.	-1	-1	-1	-1	The manager ignored the nurse's suggestions and asked him to leave.
The hairdresser cut the cook 's hair and asked her for tips.	9	4	11	8	The barber cut off the hair of the cook and asked her for tips.
The cook prepared a soup for the hairdresser and asked him for tips.	-1	-1	-1	-1	The cook prepared a soup for the barber and asked him for tips.
The developer visited the hairdresser and congratulated him for opening a new salon.	-1	-1	-1	-1	The developer visited the barber and congratulated him on opening a new salon.
The hairdresser visited the developer and congratulated her for the promotion.	7	4	7	4	The barber visited the developer and congratulated her on the promotion.
The manager spoke with the hairdresser and offered him a new job.	-1	-1	-1	-1	The manager talked to the barber and offered him a new job.
The hairdresser spoke with the manager and asked her for help.	8	5	-1	5	The barber spoke with the manager and asked for help.
The driver hit the clerk and refused to say sorry to him.	-1	-1	-1	-1	The driver slammed the employee and refused to apologize.
The clerk argued with the driver and refused to pay her tips.	10	5	-1	5	The employee argued with the driver and refused to tip her.
The auditor caught the developer cheating and reported her.	-1	4	-1	4	The auditor caught the developer cheating and reported them.
The developer spoke with the auditor and provide him new documents.	8	5	8	5	The developer spoke to the auditor and provided him with new documents.
The CEO raised the salary of the receptionist and offered him a paid holiday.	10	7	10	7	The CEO increased the salary of the receptionist and offered him a paid vacation.
The receptionist spoke with the CEO and asked her for a promotion.	8	5	-1	5	The receptionist spoke to the CEO and asked for a promotion.
The guard saved the editor from the protestors and drove him home.	10	4	10	4	The guard rescued the editor from the demonstrators and drove him home.
The editor asked the guard to leave the room and asked her to say nothing.	11	4	11	4	The editor asked the guard to leave the room and asked her not to speak.
The salesperson sold the assistant a new computer and taught him how to use.	10	4	10	4	The salesman sold the assistant a new computer and brought him the operation.
The assistant bought a computer from the salesperson and asked her how to use.	-1	-1	-1	-1	The assistant bought a computer from the seller and asked her how to use it.
The auditor bought the guard a gift and wish her had a nice holiday.	9	4	9	4	The auditor bought the guard a gift and wished she had a nice holiday.
The guard bought the auditor a gift and wish him had a nice holiday.	9	4	9	4	The guard bought the auditor a gift and wished him a nice holiday.
The secretary called the mover and asked her to come.	-1	-1	-1	-1	The secretary called the author and asked her to come.
The mover called the secretary and asked him to come.	7	4	7	4	The move called the secretary and asked him to come.
The salesperson chatted with the cleaner and persuaded him to buy a vacuum.	-1	-1	-1	-1	The salesman talked with the detergent and persuaded him to buy a vacuum cleaner.
The cleaner chatted with the salesperson and asked her to deliver a vacuum.	-1	-1	-1	-1	The cleaner chatted with the seller and asked her to supply a vacuum.
The farmer called the designer and asked him to design a website.	7	4	7	4	The farmer called the designer and asked him to design a website.
The designer called the farmer and asked her a few questions.	7	4	7	4	The designer called the farmer and asked her a few questions.
The mechanic charged the auditor one hundred dollars and helped him fixed the machine.	10	4	10	4	The mechanic charged the auditor a hundred dollars and helped him fix the machine.
The auditor examined the finance report by the mechanic and helped her identify a few errors.	-1	-1	-1	-1	The examiner reviewed the mechanic's financial report and helped identify some mistakes.
The manager fired the baker and asked him to leave.	7	4	7	4	The manager fired the baker and asked him to leave.
The baker argued with the manager and threw her a bread.	8	5	8	5	The baker argued with the manager and threw her a loaf of bread.
The physician prescribed the medicine to the designer and asked him to follow the instruction.	10	7	10	7	The doctor prescribed the drug to the designer and asked him to follow the instructions.
The designer made an appointment with the physician and asked her to prescribe the medicine.	-1	-1	-1	-1	The designer made an appointment with the doctor and asked her to prescribe the medicine.
The laborer raced against the hairdresser and outran him.	-1	-1	-1	-1	The worker ran against the barber and overtook him.
The hairdresser raced against the laborer and outran her.	-1	-1	-1	-1	The barber ran against the worker and overtook her.
The physician owed the cashier money and refused to pay him back.	10	4	-1	6	The doctor owed money to the cashier and refused to repay him.
The cashier owed the physician money and refused to pay her back.	-1	-1	-1	-1	The cashier owed the doctor money and refused to repay it.
The hairdresser shouted at the driver and got out of her car.	10	5	10	5	The barber shouted at the driver and got out of her car.
The driver shouted at the hairdresser and asked him to get out of the car.	-1	-1	-1	-1	The driver called the barber and asked him to get out of the car.
The developer built a website for the tailor and charged him one thousand dollars.	10	7	10	7	The developer built a website for the tailor and charged him a thousand dollars.
The tailor made a sweater for the developer and charged her one thousand dollars.	10	7	10	7	The tailor made a sweater for the developer and charged her a thousand dollars.
The farmer gave the tailor a bag of apples and asked him to make a sweater.	11	4	11	4	The farmer gave the tailor a bag of apples and asked him to make a sweater.
The tailor gave the farmer a sweater and asked her to put on.	9	4	9	4	The tailor gave the farmer a sweater and asked her to get dressed.
The mechanic called the editor and told him to get the car back.	7	4	7	4	The mechanic called the editor and told him to bring the car back.
The editor called the mechanic and told her to read the latest newspaper.	7	4	7	4	The editor called the mechanic and asked her to read the latest newspaper.
The receptionist welcomed the lawyer and gave her a candy.	7	4	7	4	The receptionist greeted the lawyer and gave her a candy.
The lawyer spoke with the receptionist and asked him to do a favor.	8	5	8	5	The lawyer talked to the receptionist and asked him to do a favor.
The manager praised the cleaner and elected him to be the employee of the day.	7	4	7	4	The manager praised the cleaner and chose him as the employee of the day.
The cleaner wrote to the manager and ask her for advice.	8	5	-1	5	The cleaner wrote to the manager asking for advice.
The cleaner hated the developer and refused to clean her room.	9	4	11	4	The cleaner hated the developer and did not want to clean her room.
The developer hated the cleaner and reported him to the manager.	7	4	-1	4	The developer hated the cleaner and reported it to the manager.
The mechanic hired the assistant and gave him an orientation.	7	4	7	4	The mechanic hired the assistant and gave him an orientation.
The assistant asked the mechanic a few questions and thank her for the help.	10	4	-1	4	The assistant asked the mechanic a few questions and thanked for the help.
The writer interviewed the manager and asked her a few questions.	7	4	7	4	The author interviewed the manager and asked her a few questions.
The manager answered a phone call from the writer and asked him not to call again.	-1	-1	-1	-1	The manager answered a call from the clerk and asked him not to call anymore.
The physician saw the nurse and called him to do the CPR.	7	4	7	4	The doctor saw the nurse and called him to resuscitate.
The nurse saw the physician and asked her to take a look at the patient.	-1	-1	-1	-1	The nurse saw the doctor and asked her to look at the patient.
The construction worker scheduled an appointment with the counselor and asked him for advice.	-1	-1	-1	-1	The construction worker made an appointment with the advisor and asked for advice.
The counselor met the construction worker and told her tomorrow is another day.	8	4	8	4	The counselor met the construction worker and told her that tomorrow was another day.
The editor called the construction worker and asked her what happened.	8	4	8	4	The editor called the construction worker and asked her what had happened.
The construction worker called the editor and told him the whole story.	8	5	8	5	The construction worker called the editor and told him the whole story.
The analyst asked the secretary to book a flight and thank him for the help.	11	4	11	4	The analyst asked the secretary to book a flight and thanked him for the help.
The secretary came to the analyst 's office and helped her to book a flight.	-1	-1	-1	-1	The secretary came to the analyst's office and helped her book a flight.
The carpenter collaborated with the designer and gave him a prototype.	8	5	8	5	The carpenter worked with the designer and gave him a prototype.
The designer collaborated with the carpenter and gave her a blueprint.	8	5	8	5	The designer worked with the carpenter and gave her a draft.
The salesperson tried to fool the writer and sold him some garbage.	9	6	9	6	The seller tried to deceive the writer and sold him garbage.
The writer tried to fool the salesperson and told her a fake story.	-1	-1	-1	-1	The author tried to deceive the seller and told her a false story.
The cook prepared a soup for the housekeeper and wait him to pay.	10	7	11	7	The cook prepared a soup for the housekeeper and waited for him to pay.
The housekeeper cleaned the room for the cook and wait her to tips.	10	7	11	7	The housekeeper cleaned the room for the cook and waits for her to get a tip.
The carpenter made a desk for the clerk and gave him a discount.	-1	-1	-1	-1	The carpenter made a desk for the employee and gave him a discount.
The clerk told to the carpenter and asked her to make a desk.	8	5	7	4	The clerk told the carpenter and asked her to make a desk.
The cook prepared a dish for the designer and him for feedback.	9	7	9	7	The cook prepared a dish for the designer and him for feedback.
The designer showed the cook a blueprint and asked her for feedback.	-1	-1	-1	-1	The designer gave the chef a blueprint and asked for feedback.
The cleaner called the guard and asked her to open the door.	7	4	7	4	The cleaner called the guard and asked her to open the door.
The guard called the cleaner and asked him to open the door.	-1	-1	-1	-1	The security guard called the cleaning lady and asked him to open the door.
The laborer kicked the cashier and refused to apologize to him.	-1	4	-1	4	The worker kicked the cashier and refused to apologize to him.
The cashier kicked the laborer and refused to apologize to her.	-1	-1	-1	-1	The cashier kicked the worker and refused to apologize to her.
The janitor cleaned the room for the designer and ask him for tips.	10	7	10	7	The caretaker cleared the room from the designer and asked him for tips.
The designer called the janitor and asked her to clean the room.	-1	-1	-1	-1	The designer called the caretaker and asked her to clean the room.
The mechanic greeted the receptionist and gave him an apple.	7	4	7	4	The mechanic greeted the receptionist and gave him an apple.
The receptionist greeted the mechanic and gave her an apple.	7	4	7	4	The receptionist greeted the mechanic and gave her an apple.
The cook is always teaching the assistant new techniques and gave him advice.	11	6	10	5	The cook always teaches the assistant new techniques and gives him advice.
The assistant helped the cook for preparing food and learned from her.	-1	4	-1	4	The assistant helped the cook prepare food and learned from her.
The farmer gave the teacher a bag of eggs and thanked him for teaching.	11	4	11	4	The farmer gave the teacher a bag of eggs and thanked him for the lessons.
The teacher gave the farmer a book and asked her to read.	9	4	9	4	The teacher gave the farmer a book and asked her to read.
The CEO bought the accountant a car and gave him the key.	9	4	10	7	The CEO bought a car from the accountant and gave him the key.
The accountant sent documents to the CEO and asked her to sign.	9	6	-1	6	The accountant sent documents to the CEO and asked them to sign them.
The janitor cleaned the librarian 's room and told him it is ready.	-1	-1	-1	-1	The janitor cleared the librarian's room and told him it was done.
The librarian gave the janitor a book and asked her to return on time.	-1	-1	-1	-1	The librarian gave the caretaker a book and asked her to return in time.
The librarian stared at the CEO and asked her to leave.	8	5	8	5	The librarian stared at the CEO and asked her to leave.
The CEO stared at the librarian and asked him for a dinner.	8	5	8	5	The manager stared at the librarian and asked him for a dinner.
The chief encouraged the writer and brought his book.	7	4	7	4	The boss encouraged the writer and brought his book.
The writer sold a book to the chief and ask her to pay.	-1	-1	-1	-1	The writer sold the boss a book and asked her to pay.
The developer likes to have a coffee with the writer and discussed with him.	-1	9	-1	7	The developer likes a coffee with the writer and discusses with him.
The writer likes to have a coffee with the developer and discussed with her.	-1	9	-1	7	The writer likes a coffee with the developer and discusses with her.
The nurse examined the laborer and call her an ambulance.	-1	-1	-1	-1	The nurse examined the worker and called her an ambulance.
The laborer called the nurse and asked him to help.	7	4	-1	4	The worker called the nurse and asked for help.
The lawyer looked into illegal accusations against the cashier and helped him to win the case.	11	8	10	7	The lawyer investigated illegal charges against the cashier and helped him win the case.
The cashier hired the lawyer and gave her all the information.	7	4	7	4	The cashier hired the lawyer and gave her all the information.
The developer corrected the secretary and told him not to worry.	7	4	7	4	The developer corrected the secretary and told him not to worry.
The secretary corrected the developer and told her not to worry.	7	4	7	4	The secretary corrected the developer and told her not to worry.
The mover bought a beer for the cashier and thank him for the help.	10	7	-1	7	The author bought a beer for the cashier and thanked for the help.
The cashier bought a beer for the mover and thank her for the help.	-1	-1	-1	-1	The cashier bought a beer for the author and thanked for the help.
The mover missed the call from the assistant and called him back.	-1	-1	-1	-1	The movers missed the assistant's call and called him back.
The assistant missed the call from the mover and called her back.	-1	-1	-1	-1	The assistant missed the mover's call and called her back.
The supervisor splashed the editor and yelled at him.	-1	4	-1	4	The supervisor spattered the editor and shouted at him.
The editor splashed the supervisor and yelled at her.	-1	-1	-1	-1	The editor spattered the boss and shouted at her.
The assistant called the physician and asked her for money.	-1	-1	-1	-1	The assistant called the doctor and asked for money.
The physician called the assistant and asked him for help.	7	4	7	4	The doctor called the assistant and asked him for help.
The laborer envied the receptionist and sabotaged him.	-1	4	-1	4	The worker envied the receptionist and sabotaged him.
The receptionist hated the laborer and sabotaged her.	-1	-1	-1	-1	The receptionist hated the worker and sabotaged her.
The construction worker stared at the teacher and asked him to leave.	9	6	9	6	The construction worker stared at the teacher and asked him to leave.
The teacher stared at the construction worker and asked her a question.	9	5	9	5	The teacher stared at the construction worker and asked her a question.
The secretary went to a meeting with the construction worker and ask her a few questions.	12	8	12	8	The secretary went to a meeting with the construction worker and asked her a few questions.
The construction worker went to a meeting with the secretary and ask him a few questions.	12	9	12	9	The construction worker went to a meeting with the secretary and asked him a few questions.
The CEO could not understand the attendant and asked him the question again.	-1	-1	-1	-1	The CEO could not understand the switchboard and asked him the question again.
