source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The hairdresser approached the chief and asked her for mercy.	7	4	-1	4	The hairdresser approached the chief and asked him for mercy.
The laborer dug a hole for the secretary and demanded him pay.	10	7	10	7	The worker dug a hole for the secretary and asked him to pay.
The secretary was shocked at the laborer 's behavior and asked her stop.	-1	-1	-1	-1	The secretary was shocked by the worker's behavior and asked her to stop.
The guard cared about the teacher and so protected him.	-1	5	8	5	The guard cared for the teacher and protected him as well.
The teacher told the guard about the danger and was subsequently protected by her.	-1	4	-1	4	The teacher informed the guard of the danger and was subsequently protected by it.
The nurse examined the carpenter and sent her to the hospital.	7	4	7	4	The nurse examined the carpenter and sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	9	4	10	7	The carpenter showed the wound to the nurse and told him what had happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	-1	5	13	6	The construction worker confirmed that the accountant could do the work and gave him the form.
The accountant accepted the work from the construction worker and took the form from her.	-1	7	-1	7	The accountant accepted the job of the construction worker and took the form from her.
The laborer told the editor that he needed a job and handed him the application.	6	4	6	4	The worker told the editor that he needed a job and handed him the application.
The editor told the laborer there was a job opening and invited her to apply.	-1	-1	-1	-1	The editor informed the worker that there was a vacancy and invited her to apply.
The lawyer talked the auditor and told him to provide documentation.	7	4	8	5	The lawyer spoke to the auditor and told him to provide documents.
The auditor saw the lawyer and provided her the documentation.	7	4	-1	4	The auditor saw the lawyer and provided him with the documentation.
The CEO got goods from the cashier and then paid him.	-1	6	-1	6	The CEO received cash from the cashier and then paid for it.
The cashier was handed money by the CEO and then gave her goods.	-1	-1	-1	-1	The general manager handed money to the cashier, who later gave her goods.
The laborer always used the assistant for help and handed him a hammer.	10	5	8	5	The worker always used the assistant to help him and gave him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	-1	-1	-1	-1	The assistant likes to help the worker and therefore held the hammer for her.
The laborer wanted to help the assistant and dug him a hole.	9	6	-1	6	The worker wanted to help the assistant and dug a hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	-1	-1	-1	-1	The assistant needed the help of the worker and asked him to dig a hole.
The nurse heard the farmer screaming and examined her.	-1	4	-1	4	The nurse heard the farmer scream and examined her.
The farmer screamed at the nurse and asked him for an examination.	8	5	8	5	The farmer shouted to the nurse and asked him to be examined.
The manager talked to the auditor and told him to stay late.	-1	-1	-1	-1	The manager spoke to the listener and told him to stay late.
The auditor talked to the manager and told her to stop complaining.	-1	-1	-1	-1	The listener spoke to the director and told her to stop complaining.
The guard saw the receptionist take the pen and accused him.	-1	4	-1	4	The guard saw the receptionist take the pen and accused him.
The receptionist stole the pen from the guard and tricked her.	-1	7	-1	7	The receptionist stole the pen from the guard and trapped it.
The developer needed the clerk 's help with paperwork and asked him.	-1	4	-1	7	The developer needed the help of the clerk for the paperwork and asked him.
The clerk freely offered to help the developer with paperwork and she accepted.	11	7	12	7	The clerk freely offered to help the developer with the paperwork and she agreed.
The driver needed the nurse to perform an examination and asked him.	-1	4	-1	4	The driver needed the nurse to perform an examination and asked for it.
The nurse noticed the driver limping and examined her.	-1	4	-1	5	The nurse noticed the limping driver and examined him.
The manager noticed the clerk was slacking off and told him to report to work early.	10	4	10	5	The manager noticed that the clerk was relaxing and told him to get to work early.
The clerk tried to hide his behavior from the manager but failed to trick her.	-1	9	-1	9	The clerk tried to hide his behavior from the manager but failed to trick her.
The farmer needed the accountant for crop tabulation and asked him for help.	10	4	-1	4	The farmer needed the accountant to tabulate the crops and asked for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	12	7	13	7	The accountant was willing to help the farmer compile the crop and offered her help.
The analyst noticed the teacher was bad at math and made fun of him.	-1	4	-1	5	The analyst noticed that the teacher was bad at math and made fun of him.
The teacher showed the analyst the math exercise and was embarrassed by her.	-1	4	-1	8	The teacher showed the calculus exercise to the analyst and was embarrassed by it.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	10	4	-1	5	The supervisor noticed that the nurse was doing bad injections and sent her to a catch-up study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	-1	10	-1	8	The nurse gave a poor injection to the supervisor and was sent to a catch-up study by her.
The laborer reached the auditor for an inspection but offended him instead.	10	4	-1	5	The worker spoke to the auditor for an inspection but offended him.
The auditor tried to warn the laborer but instead confused her.	-1	-1	-1	-1	The listener tried to warn the worker but confused her.
The carpenter admired the receptionist and made him a chair.	7	4	7	4	The carpenter admired the receptionist and made him a chair.
The receptionist needed the carpenter to create a chair and asked her.	-1	4	-1	4	The receptionist needed the carpenter to create a chair and asked him.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	14	8	11	1	The counselor questioned the farmer's health and forced him to take his test.
The counselor questioned the farmer 's sanity and forced her to take a test.	-1	-1	-1	-1	The counselor questioned the farmer's mental health and forced her to take a test.
The construction worker was a fan of the writer and read his books.	11	8	11	8	The construction worker was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	-1	5	-1	5	The writer never met the construction worker and did not want to meet her.
The manager noticed the teacher performing well and gave him a raise.	9	4	11	5	The manager noted that the teacher had good results and gave him a salary increase.
The teacher performed well for the manager and asked her for a raise.	9	6	-1	6	The teacher performed well for the manager and asked for a salary increase.
The farmer confronted the auditor and asked him to leave.	-1	-1	-1	-1	The farmer confronted the listener and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	-1	-1	-1	-1	The auditor was to examine the farmer's farm and arrived at his door the next morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	-1	-1	-1	-1	The court ordered the prosecutor to examine the CEO and freely submit him to his interrogation.
The counselor was ordered to examine the CEO and proceeded to her home.	11	7	11	7	The advisor was ordered to examine the CEO and went to her home.
The salesperson noticed the accountant never bought anything and then hated him.	-1	4	-1	5	The seller noticed that the accountant had never bought anything, and then hated him.
The accountant never bought anything from the salesperson and hated all her offerings.	-1	-1	-1	-1	The accountant never bought anything from the seller and hated all his offers.
The chief bought bread from the baker and paid him.	-1	6	-1	6	The chef bought bread from the baker and paid for it.
The baker gave the bread the chief and received her payment.	9	6	-1	7	The baker gave the bread to the chief and received his payment.
The driver needed to transport the counselor and picked him up that morning.	9	6	9	6	The driver needed to transport the counselor and pick him up that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	-1	-1	-1	-1	The counselor needed a driver's tour and called her to schedule an appointment in the morning.
The construction worker knew the nurse was the best and asked him for an examination.	11	5	12	6	The construction worker knew that the nurse was the best and asked him to be examined.
The nurse saw the construction worker get injured and examined her.	-1	4	-1	4	The nurse saw the construction worker hurt himself and examined her.
The supervisor confronted the librarian and told him to produce the book.	7	4	7	4	The supervisor confronted the librarian and told him to produce the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	10	7	-1	7	The librarian hid the book from the supervisor and told him to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	-1	-1	-1	-1	The Executive Director found a problem in the clerk's reports and asked him to produce evidence.
The clerk needed to satisfy the CEO and produced a report for her.	-1	6	-1	6	The clerk needed to satisfy the CEO and produced a report for her.
The lawyer needed the librarian to find a book and asked him to.	11	4	-1	4	The lawyer needed the librarian to find a book and asked him.
The librarian satisfied the lawyer 's request and handed her a book.	-1	-1	-1	-1	The librarian satisfied the lawyer's request and gave him a book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	-1	4	-1	5	The analyst noticed that the cleaner had forgotten to pick up some papers and reminded him.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	-1	-1	-1	-1	The cleaner never picks up the analyst's papers and asks him today if this was acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	-1	-1	-1	-1	The supervisor noticed the hairdresser's long hair and asked him to have his hair cut.
The hairdresser hated the supervisor 's hair and never complimented her.	-1	-1	-1	-1	The hairdresser hated the supervisor's hair and never complimented her.
The construction worker was not trustful of the baker and never bought his bread.	12	8	11	7	The construction worker did not trust the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	10	4	-1	4	The baker liked the construction worker and was trying to sell his bread at a good price.
The CEO was ignored by the designer and so rejected his proposal.	10	6	7	1	The designer ignored the CEO and rejected his proposal.
The designer hated the CEO and ignored her.	-1	4	-1	4	The designer hated the CEO and ignored it.
The CEO did not trust the cleaner and asked him to leave.	9	6	9	6	The CEO did not trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	11	7	-1	7	The housekeeper liked to spy on the CEO and listened to his conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	-1	-1	-1	-1	The salesman noticed the baker's disgusting cooking and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	-1	-1	-1	-1	The baker tried to hide the mold in the kitchen to the seller, but angered her.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	-1	-1	-1	-1	The driver was embarrassed by the librarian's silly hat and never drove him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	12	9	-1	9	The librarian wore ridiculous hats in front of the driver and refused his requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	-1	4	-1	5	The farmer noticed that the receptionist was tall and then trusted him.
The receptionist did a good job for the farmer and earned her trust.	11	8	11	8	The receptionist did a good job for the farmer and gained her trust.
The cook loved the librarian 's books and constantly stole from him.	-1	-1	-1	-1	The cook loved the librarian's books and stole him constantly.
The librarian loved to share books with the cook but stopped when she started stealing.	-1	-1	-1	-1	The librarian liked to share books with the cook, but she stopped flying when she started.
The guard admired the secretary and wanted his job.	7	4	7	4	The guard admired the secretary and wanted his work.
The secretary never saw the guard and did not want her job.	10	5	10	5	The secretary never saw the guard and did not want her job.
The CEO liked the bread from the baker and bought from him regularly.	-1	-1	-1	-1	The CEO loved the baker's bread and bought him regularly.
The baker sold bread to the CEO and enjoyed her visits.	-1	-1	-1	-1	The baker sold bread to the general manager and enjoyed her visits.
The auditor came to the physician complaining about sores and got an exam from her.	-1	-1	-1	-1	The auditor went to the doctor to complain of wounds and was examined by her.
The physician saw the auditor and examined him for sores.	-1	-1	-1	-1	The doctor saw the listener and examined him for wounds.
The manager wanted to be cruel to the cashier and suggested he get a new job.	11	8	11	8	The manager wanted to be cruel to the cashier and suggested he find a new job.
The cashier performed poorly for the manager and proved her right.	9	6	10	7	The cashier got poor results for the manager and proved her right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	13	10	-1	10	The receptionist was tired of receiving bad reports from the analyst and told him to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	13	10	13	10	The analyst was tired of getting bad reports from the receptionist and told him to leave.
The mover saw how weak the clerk was and moved the desk for him.	-1	6	10	6	The mover saw how weak the clerk was and moved him to the office.
The clerk asked the mover to help carry the desk and thanked her.	-1	4	-1	4	The clerk asked the mover to help carry the office and thanked her.
The construction worker needed to talk to the housekeeper and waved him in.	-1	-1	-1	-1	The construction worker had to talk to the maid and signaled her to enter.
The housekeeper saw the construction worker waving and walked to her.	-1	4	-1	4	The housekeeper saw the construction worker waving and walked towards her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	11	5	-1	7	The general manager liked to tell the housekeeper what to do and tell her to sweep.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	13	8	-1	8	The housekeeper still forgot to sweep until the CEO told him and appreciated his comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	9	4	10	7	The worker built a library for the librarian and handed him a note.
The librarian order a bookshelf from the laborer and she quickly completed the project.	-1	-1	-1	-1	The librarian ordered a library from the worker and she quickly completed the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	-1	7	12	9	The farmer appreciated the moments of silence with the hairdresser and frequented him constantly.
The hairdresser was fine with the farmer 's silence and cut her hair.	-1	-1	-1	-1	The hairdresser agreed with the farmer's silence and cut her hair.
The sheriff thought the cashier took the money and questioned him.	-1	4	-1	4	The sheriff thought the cashier had taken the money and questioned him.
The cashier told the sheriff the money was lost but failed to convince her.	-1	4	-1	4	The cashier told the sheriff that the money had been lost, but failed to convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	-1	4	-1	5	The supervisor noticed that the accountant was unable to follow the protocol and reprimanded him.
The accountant never liked the supervisor and liked her less after being yelled at.	8	5	-1	5	The accountant never liked the supervisor and liked it less after being shouted.
The analyst handed the baker the report and told him it was over.	9	4	10	7	The analyst handed the report to the baker and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	-1	-1	-1	-1	The baker was afraid of the analyst's report and was afraid to talk to him.
The guard went to the nurse and submitted to his examination.	9	5	9	5	The guard went to the nurse and submitted to his examination.
The nurse carefully examined the guard and issued her a prognosis.	8	5	-1	5	The nurse carefully examined the guard and gave him a prognosis.
The tailor talked to the manager and then asked her for a raise.	9	5	-1	5	The tailor spoke to the manager and then asked for a salary increase.
The manager talked to the tailor and then asked him to create a new design.	9	5	8	5	The manager spoke to the tailor and asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	10	6	-1	6	The nurse offered to help the analyst and then provided him with a pillow.
The analyst offered to help the nurse and then did his taxes.	-1	-1	-1	-1	The analyst offered to help the nurse, then her taxes.
The designer recognized the mechanic and then greeted her.	-1	4	-1	4	The designer recognized the mechanic and then greeted her.
The mechanic recognized the designer and then greeted him.	-1	4	-1	4	The mechanic recognized the designer and then greeted him.
The hairdresser called the carpenter and then asked her for help.	8	4	-1	4	The barber called the carpenter and then asked for help.
The carpenter called the hairdresser and then asked him for help.	8	4	-1	4	The carpenter called the hairdresser and then asked for help.
The supervisor helped the writer and then asked him to return the favor.	8	4	8	4	The supervisor helped the writer and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	8	4	-1	4	The writer helped the supervisor and then asked him to return the favor.
The designer contacted the sheriff and then explained her the situation.	8	4	-1	4	The designer contacted the sheriff and then explained the situation.
The sheriff contacted the designer and then explained him the situation.	8	4	-1	4	The sheriff contacted the designer and then explained the situation.
The nurse approached the manager and then helped her with a problem.	8	4	8	4	The nurse approached the manager and then helped her solve her problem.
The manager approached the nurse and then helped him with a problem.	8	4	8	4	The manager approached the nurse and then helped him solve a problem.
The assistant called the sheriff and explained her the situation.	7	4	-1	4	The assistant called the sheriff and explained the situation.
The sheriff called the assistant and then gave him orders.	8	4	8	4	The sheriff called the assistant and then gave him orders.
The baker saluted the cook and then offered her some help.	8	4	-1	4	The baker greeted the cook and then offered to help her.
The cook saluted the baker and then offered him some help.	8	4	8	4	The cook greeted the baker and then offered him help.
The accountant talked to the mover and then offered her some help.	9	5	-1	5	The accountant spoke to the mover and then offered to help him.
The mover talked to the accountant and then asked him for advice.	9	5	8	5	The mover spoke to the accountant and asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	11	7	-1	7	The librarian showed a book to the analyst and then lent him something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	-1	-1	-1	-1	The analyst asked for a book from the librarian, and the borrower took nothing from him.
The attendant served water to the sheriff and then handed her a menu.	10	6	-1	6	The attendant served water to the sheriff and then gave him a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	12	8	11	4	The sheriff asked the attendant for a menu and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	-1	-1	-1	-1	The teacher greeted the worker and started a conversation with her.
The laborer greeted the teacher and started a conversation with him.	-1	4	-1	4	The worker greeted the teacher and started a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	-1	-1	-1	-1	The auditor sent a warning to the seller and then gave him a notice.
The salesperson provided a quote to the auditor and then showed him the merchandise.	11	7	11	7	The seller provided a quote to the auditor and then showed him the goods.
The editor talked to the CEO and showed her a draft.	-1	-1	-1	-1	The publisher spoke to the general manager and showed him a rough draft.
The CEO talked to the editor and gave him a raise.	-1	-1	-1	-1	The CEO spoke to the publisher and gave him an increase.
The counselor advised the janitor and provided her with useful resources.	-1	-1	-1	-1	The counselor advised the concierge and provided her with useful resources.
The janitor spoke to the counselor and explained to him the situation.	9	5	-1	5	The concierge spoke to the counselor and explained the situation.
The baker approached the laborer and asked her about the weather.	-1	-1	-1	-1	The baker approached the worker and questioned her about the weather.
The laborer approached the baker and asked him about the weather.	7	4	7	4	The worker approached the baker and questioned him about the weather.
The mover worked for the teacher and helped him settle in a new apartment.	8	5	9	6	The mover was working for the teacher and helping him settle into a new apartment.
The teacher drove the mover back home and paid her for the work.	9	4	-1	4	The teacher brought the mover back to the house and paid for the work.
The auditor admonished the supervisor and issued her a warning.	7	4	-1	4	The auditor notified the supervisor and issued a warning.
The supervisor thanked the auditor and wished him well.	7	4	7	4	The supervisor thanked the auditor and wished him good luck.
The editor met the developer and asked her for clarifications.	7	4	-1	4	The publisher met the developer and asked for clarification.
The developer met the editor and asked him for clarifications.	-1	-1	-1	-1	The developer met the publisher and asked him for clarification.
The librarian noticed the guard and greeted her.	-1	4	-1	4	The librarian noticed the guard and greeted her.
The guard noticed the librarian and greeted him.	-1	4	-1	4	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	8	4	9	5	The cleaning lady thanked the construction worker and brought her home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	8	5	10	5	The construction worker thanked the cleaner and rewarded him for his superior cleaning services.
The secretary contacted the driver and asked her for a ride home.	7	4	-1	4	The secretary contacted the driver and asked him to go home.
The driver called the secretary and asked him if he needed a ride.	9	4	9	4	The driver called the secretary and asked him if he needed a ride.
The supervisor insulted the assistant and then fired him.	-1	4	-1	4	The supervisor insulted the assistant and fired him.
The assistant was fired by the supervisor and called her a jerk.	9	6	-1	6	The assistant was fired by the supervisor and called him a jerk.
The driver approached the auditor and solicited his help.	-1	-1	-1	-1	The driver approached the listener and asked for his help.
The auditor approached the driver and solicited her help.	7	4	-1	4	The listener approached the driver and asked for his help.
The teacher explained the situation to the chief and felt understood by her.	-1	-1	-1	-1	The teacher explained the situation to the leader and felt understood by her.
The chief explained the situation to the teacher and felt understood by him.	-1	7	-1	7	The leader explained the situation to the teacher and felt understood by him.
The writer went to see the physician and asked her about health issues.	-1	-1	-1	-1	The author went to see the doctor and asked him about his health.
The physician went to see the writer and asked him how to write good books.	9	6	9	6	The doctor went to see the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	8	5	-1	5	The clerk responded to the sheriff and advised him to file the documentation soon.
The sheriff saluted the clerk and wished him a good day.	7	4	7	4	The sheriff greeted the clerk and wished him a good day.
The tailor saw the mechanic and explained her the price.	7	4	-1	4	The tailor saw the mechanic and explained the price.
The mechanic saw the tailor and explained him the price.	7	4	-1	4	The mechanic saw the tailor and explained the price.
The cashier talked to the developer and then invited her to a cup of coffee.	9	5	9	5	The cashier spoke to the developer and then invited her to have a coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	9	5	9	5	The developer spoke to the cashier and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	-1	-1	-1	-1	The publisher contacted the doctor and asked him for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	7	4	7	4	The doctor contacted the editor and asked him to publish in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	11	7	-1	7	The clerk gave a document to the farmer and explained to him the importance of a quick ranking.
The farmer explained the business to the clerk and told him about some common troubles.	10	7	10	7	The farmer explained the business to the clerk and told him about common problems.
The attendant talked to the mechanic and asked her to fix the car.	8	5	-1	5	The attendant spoke to the mechanic and asked him to repair the car.
The mechanic talked to the attendant and asked him for a refund.	8	5	8	5	The mechanic spoke to the attendant and asked him to be reimbursed.
The auditor contacted the mover and asked her about relocation.	7	4	7	4	The auditor contacted the mover and questioned her about the relocation.
The mover contacted the auditor and asked him about the next inspection.	7	4	7	4	The mover contacted the auditor and asked him about the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	-1	-1	-1	-1	The designer contacted the chef and asked him for the new logo requirements.
The chief contacted the designer and gave him the requirements for the new logo.	7	4	7	4	The leader contacted the designer and told him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	-1	-1	-1	-1	The secretary called the doctor and told him about a new patient.
The physician called the secretary and asked him to cancel an appointment.	7	4	7	4	The doctor called the secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	7	4	7	4	The cashier saw the farmer and asked her to sign.
The farmer went to the cashier and asked him about a deposit.	-1	-1	-1	-1	The farmer went to the cash register and asked for a deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	-1	-1	-1	-1	The tailor hired the saleswoman and asked her to sell costumes for the company.
The salesperson paid the tailor and thanked him for a job well done.	7	4	7	4	The seller paid the tailor and thanked him for the job well done.
The librarian talked to the chief and recommended her a book.	8	5	-1	5	The librarian spoke to the chief and recommended a book to him.
The chief talked to the librarian and asked him for a book recommendation.	8	5	8	5	The leader spoke to the librarian and asked him for a book recommendation.
The accountant met the janitor and wished her well.	-1	-1	-1	-1	The accountant met the concierge and wished him good luck.
The janitor met the accountant and wished him well.	7	4	7	4	The concierge met the accountant and wished him good luck.
The accountant met the janitor and wished her well.	-1	-1	-1	-1	The accountant met the concierge and wished him good luck.
The janitor met the accountant and wished him well.	7	4	7	4	The concierge met the accountant and wished him good luck.
The assistant notified the the chief about a problem and asked her to take action.	-1	-1	-1	-1	The assistant informed the leader of a problem and asked him to take action.
The chief notified the assistant and asked him to take note.	7	4	7	4	The chief informed the assistant and asked him to take note.
The teacher spoke to the carpenter and asked her to fix a chair.	8	5	-1	5	The teacher spoke to the carpenter and asked him to fix a chair.
The carpenter spoke to the teacher and asked him science questions.	8	5	8	5	The carpenter spoke to the teacher and asked him some scientific questions.
The assistant contacted the lawyer and retained her.	-1	4	-1	4	The assistant contacted the lawyer and detained her.
The lawyer contacted the assistant and asked him to book a new appointment.	7	4	7	4	The lawyer contacted the assistant and asked him to make a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	-1	-1	-1	-1	The designer noticed the worker and greeted her enthusiastically.
The laborer noticed the designer and greeted him enthusiastically.	7	4	7	4	The worker noticed the designer and greeted him enthusiastically.
The clerk met the cook and asked her for advice on a recipe.	7	4	-1	4	The clerk met the cook and asked him for advice on a recipe.
The cook met the clerk and asked him for assistance on paperwork.	7	4	8	5	The cook met with the clerk and asked him for help with the paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	11	8	-1	7	The cashier returned the check to the analyst and asked him to approve it.
The analyst went to the cashier and asked him to deposit a check.	8	5	8	5	The analyst went to the cashier and asked him to deposit a check.
The writer met the guard and signed an autograph for her.	-1	4	-1	4	The writer met the guard and signed an autograph for her.
The guard met with the writer and asked him for an autograph.	8	5	7	4	The guard met the writer and asked him for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	7	4	-1	4	The housekeeper contacted the lawyer and asked for advice.
The lawyer represented the housekeeper and helped him win the case.	7	4	7	4	The lawyer represented the housekeeper and helped him win the case.
The accountant called the cook and asked her to prepare food for a party.	7	4	7	4	The accountant called the cook and asked her to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	8	4	8	4	The cook called the accountant and explained to him the financial situation.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	-1	-1	-1	-1	The hairdresser combed the hair of the general director and recommended a hair gel.
The CEO called the hairdresser and paid him over the phone.	7	4	-1	4	The CEO called the hairdresser and paid for it over the phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	7	4	-1	4	The cleaner contacted the carpenter and asked him to repair a wooden cabinet.
The carpenter contacted the cleaner and asked him to clean the house.	7	4	7	4	The carpenter contacted the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	9	6	8	5	The counselor testified before the lawyer and asked her to keep it confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	-1	-1	-1	-1	The lawyer heard the counsel's arguments and challenged his account of the events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	9	6	-1	6	The teacher provided conditions to the developer and asked if it would be possible to implement them.
The developer went to the teacher and asked him about the weather.	8	5	9	6	The developer went to see the teacher and asked him what the weather would be like.
The housekeeper demanded a raise from the manager and she complied.	9	7	9	7	The housekeeper requested an increase from the manager and she obeyed.
The manager offered a raise the housekeeper and he gladly accepted it.	-1	-1	-1	-1	The director offered a salary increase to the governess and he gladly accepted it.
The editor met the mover and talked to her about relocation.	-1	-1	-1	-1	The editor met the author and told him about the relocation.
The mover met the editor and asked him about the magazine business.	7	4	8	5	The mover met with the editor and asked him about the magazine industry.
The clerk made eye contact with the lawyer and smiled at her.	-1	7	-1	5	The employee looked at the lawyer in the eye and smiled at him.
The lawyer made eye contact with the clerk and smiled at him.	-1	7	-1	5	The lawyer looked at the clerk in the eyes and smiled at him.
The editor greeted the farmer and asked her for the time.	7	4	7	4	The editor saluted the farmer and asked her the time.
The farmer greeted the editor and asked him for the time.	7	4	7	4	The farmer greeted the editor and asked him the time.
The attendant served the analyst and made her feel welcomed.	7	4	7	4	The clerk served the analyst and made her feel welcome.
The analyst met the attendant and thanked him for the service.	-1	-1	-1	-1	The analyst met the agent and thanked him for the service rendered.
The farmer saw the baker had a lot of bread and asked him to share.	12	4	13	5	The farmer saw that the baker had a lot of bread and asked him to share.
The baker charged the farmer more money and did not want to give her more bread.	13	4	-1	4	The baker asked the farmer for more money and would not give him more bread.
The guard noted the cashier being careless and asked him to be careful.	9	4	10	5	The guard noted that the cashier was careless and asked him to pay attention.
The cashier never paid attention to the guard and asked her to go away.	10	7	-1	7	The cashier never paid attention to the guard and asked him to leave.
The mover offered the receptionist a hand and moved his desk.	9	4	9	6	The mover reached out to the receptionist and moved his desk.
The receptionist needed help from the mover and asked her for help.	9	6	-1	7	The receptionist needed the help of the mover and asked for help.
The accountant ignored the guard and never talked to her.	-1	4	-1	4	The accountant ignored the guard and never spoke to him.
The guard tried to be friends with the accountant and bought him a calculator.	11	8	11	8	The guard tried to be friends with the accountant and bought him a calculator.
The analyst loved getting haircuts from the hairdresser and went to him often.	11	7	13	10	The analyst liked to have his hair cut by the hairdresser and consulted him often.
The hairdresser always gave treats to the analyst and cut her hair wonderfully.	10	7	9	5	The hairdresser always gave the analyst treats and cut her hair perfectly.
The editor liked the food from the cook and promised her to come back.	-1	-1	-1	-1	The publisher liked the cook's food and promised to come back.
The cook served food to the editor and left him satisfied.	9	6	9	6	The cook served food to the editor and left him satisfied.
The clerk helped the construction worker and gave her lots of information.	8	4	-1	4	The clerk helped the construction worker and gave him a lot of information.
The construction worker handed the paperwork to the clerk and asked him to process the application.	11	8	11	8	The construction worker handed the documents to the clerk and asked him to process the application.
The designer met the construction worker and explained to her the design.	9	4	-1	4	The designer met the construction worker and explained the design.
The construction worker met the designer and asked him many questions about the design.	8	5	9	6	The construction worker met with the designer and asked him many questions about the design.
The editor stopped the driver and asked her for a ride.	7	4	-1	4	The publisher stopped the driver and asked him to take a ride.
The driver gave a ride to the editor and provided him a bottle of water.	10	7	7	4	The driver drove the editor and provided him with a bottle of water.
The auditor was not lenient with the CEO and admonished her harshly.	10	7	-1	7	The auditor was not indulgent with the CEO and reprimanded him severely.
The CEO was thankful to the auditor and trusted his good judgment.	9	6	10	6	The CEO was grateful to the auditor and relied on his good judgment.
The cashier called the driver and asked her for a ride.	7	4	-1	4	The cashier called the driver and asked him to take a ride.
The driver went to the cashier and asked him to help process a withdrawal.	-1	-1	-1	-1	The driver went to the cashier's and asked him to help with a withdrawal.
The counselor saw the salesperson and advised her to relax.	-1	-1	-1	-1	The counselor saw the salesgirl and advised her to relax.
The salesperson saw the counselor and sold him some books.	-1	-1	-1	-1	The seller saw the advisor and sold him books.
The tailor fixed the apron of the cook and she was very thankful.	-1	-1	-1	-1	The tailor stared at the cook's apron and she was very grateful.
The cook prepared a meal for the tailor and he was very thankful.	9	7	9	7	The cook prepared a meal for the tailor and he was very grateful.
