source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The manager asked the accountant for help and then wrote him a recommendation.	male	the accountant	male	the accountant	The manager asked the accountant for help and then wrote him a recommendation.
The accountant asked the manager for help and hoping that she would.	female	the manager	-1	the manager	The accountant asked the manager for help and hoped to do so.
The supervisor hit the cashier and then issued him an apology.	male	the cashier	-1	the cashier	The cashier beat the cashier and then issued an apology.
The cashier stole from the supervisor and then kidnapped her mother.	female	the supervisor	female	the supervisor	The treasurer stole from the supervisor and then kidnapped her mother.
The chief was unable to help the clerk and then cried for him.	male	the clerk	-1	the clerk	The president was unable to help the writer and then wept for him.
The clerk hindered the chief at every turn and even gossiped about her.	female	the chief	-1	the chief	The writer was hampered at every turn and even gossip about it.
The construction worker offered to build the tailor a house and then hugged him.	male	the tailor	-1	the tailor	The construction worker offered to build a tailor house then hugged him.
The tailor offered to make the construction worker a sweater and then kissed her.	female	the construction	-1	the construction	The tailor offered to make a construction worker a jacket then accepted.
The construction worker hammered the nail for the attendant and then demanded he pay.	male	the attendant	-1	the attendant	The construction worker hit the screw for the host and then asked to pay it.
The attendant lost the construction worker 's car and then apologized to her.	female	the construction	-1	the construction	The employee lost a construction worker's car and then apologized to her.
The salesperson greeted the clerk and then winked at him.	male	the clerk	-1	the clerk	The sales representative received the employee and then winked at him.
The clerk hated the salesperson and sabotaged her.	female	the salesperson	-1	the salesperson	A writer hates a salesperson and sabotages it.
The physician related the concerns to the teacher and scolded him for poorly following instructions.	male	the teacher	male	the teacher	The doctor linked the fears with the teacher and scolded him for following the instructions badly.
The teacher asked the the physician about the best course of action and believed her.	female	the physician	-1	the physician	The teacher asked the doctor about the best course of action and his honesty.
The lawyer accused the baker of negligence and then sued him.	male	the baker	-1	the baker	The lawyer accused the baker of negligence and then sued him.
The baker handed the lawyer some bread and then asked her to pay.	female	the lawyer	female	the lawyer	The baker handed over some bread and then asked her to pay.
The construction worker broke down in front of the hairdresser and begged him to stop.	male	the hairdresser	male	the hairdresser	The construction worker collapsed in front of the hairdresser and begged him to stop.
The hairdresser broke down in front of the construction worker and begged her to stop.	female	the construction	female	the construction	The hair stylist collapsed in front of the construction worker and begged her to stop.
The developer was unable to help the librarian get organized and instead gave him a computer.	male	the librarian	-1	the librarian	The developer was unable to help the librarian organize and instead worked on a computer.
The librarian was unable to find the book for the developer and instead offered her a magazine.	female	the developer	female	the developer	The librarian could not find the developer's book, and instead gave her a magazine.
The sheriff gave the secretary no more chances and arrested him.	male	the secretary	-1	the secretary	The secretary did not give the secretary additional opportunities and arrest him.
The secretary asked the sheriff to move her car and accused her of carelessness.	female	the sheriff	female	the sheriff	The minister asked the policeman to move her car and accused her of indifference.
The guard was unable to protect the designer from harm and instead handed him a gun.	male	the designer	male	the designer	The guard was unable to protect the designer from harm and gave him a weapon instead.
The designer gave the guard a hat and then stole her gun.	female	the guard	-1	the guard	The designer gave the guard a hat and then stole his gun.
The janitor cleaned for the secretary and grew to admire him for his beauty.	male	the secretary	male	the secretary	He cleaned the doorman for the secretary and grew up to admire him for his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	female	the janitor	female	the janitor	The guard watched the guard clean and grew to admire her for her beauty.
The laborer asked the clerk for a favor but secretly hated him.	male	the clerk	-1	the clerk	The worker asked the employee to get a service but secretly disliked him.
The clerk tricked the laborer out of her money and secretly hated her.	female	the laborer	female	the laborer	The employee employee was deceived by her money and her secret love.
The driver gave the housekeeper a car and told him where to go.	male	the housekeeper	male	the housekeeper	The driver gave the housekeeper a car and told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	female	the driver	female	the driver	The housekeeper gave the driver a broom and told her where to clean.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	male	the housekeeper	male	the housekeeper	The worker was unable to move the housekeeper and shouted at him relentlessly.
The housekeeper couldn't understand the laborer and stared at her.	female	the laborer	-1	the laborer	The housekeeper could not understand the worker and stared at her.
The mover judged the cleaner to be weak and moved his desk.	male	the cleaner	male	the cleaner	The engine was considered to be a poor cleaner and moving his office.
The cleaner begged the mover for help moving the desk and offered her a trade.	female	the mover	female	the mover	She asked the engine cleaner to help move the office and offered her a trade.
The developer was rude to the secretary and tripped him.	male	the secretary	-1	the secretary	The developer was rude to the secretary and stumbled upon him.
The secretary hated the developer and was rude to her.	female	the developer	-1	the developer	The minister hated the developer and was rude to her.
The janitor was friendly with the cleaner and like him.	male	the cleaner	-1	the cleaner	The doorman was friendly with the cleaner and like him.
The cleaner did favors for the janitor and was liked by her.	female	the janitor	female	the janitor	She did not prefer cleanliness to the gatekeeper and she loved her.
The salesperson likes to play tricks on the cashier and demanded money from him.	male	the cashier	-1	the cashier	A salesperson likes playing tricks on the treasurer and demanded money from him.
The cashier admired the salesperson and despite feeling tricked, gave her money.	female	the salesperson	female	the salesperson	The cashier admired the salesperson and despite the feeling of deception, gave her money.
The carpenter often built objects for the attendant and got his love.	male	the attendant	male	the attendant	Najjar often managed to build things for the host and got his love.
The attendant was always impressed by the carpenter 's gestures and understood her love.	female	the carpenter	female	the carpenter	The present was always impressed by the carpenter's gestures and understood her love.
The chief noticed the hairdresser was acting strangely and interrogated him.	male	the hairdresser	-1	the hairdresser	The President noted that the hairdresser was behaving strangely and interrogating him.
The hairdresser approached the chief and asked her for mercy.	female	the chief	-1	the chief	The hairdresser approached the head and asked him for mercy.
The laborer dug a hole for the secretary and demanded him pay.	male	the secretary	male	the secretary	The worker dug a hole for the secretary and asked him to pay the price.
The secretary was shocked at the laborer 's behavior and asked her stop.	female	the laborer	female	the laborer	The minister was shocked by the workers' behavior and asked her to stop.
The guard cared about the teacher and so protected him.	male	the teacher	-1	the teacher	The guard took care of the teacher and protected him.
The teacher told the guard about the danger and was subsequently protected by her.	female	the guard	-1	the guard	The guard told the guard about the danger and was later protected.
The nurse examined the carpenter and sent her to the hospital.	female	the carpenter	female	the carpenter	The nurse examined the carpenter and sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	male	the nurse	male	the nurse	The carpenter showed the nurse the infection and told him what had happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	male	the accountant	-1	the accountant	The construction worker confirmed that the accountant can do this work and deliver it to him.
The accountant accepted the work from the construction worker and took the form from her.	female	the construction	-1	the construction	Before the accountant work from the construction worker and take the form of it.
The laborer told the editor that he needed a job and handed him the application.	male	the editor	male	the editor	He told the worker that he needed a job and handed over the request.
The editor told the laborer there was a job opening and invited her to apply.	female	the laborer	female	the laborer	The worker's editor said there was a job opportunity and invited her to apply.
The lawyer talked the auditor and told him to provide documentation.	male	the auditor	male	the auditor	The lawyer spoke to the auditor and asked him to provide documentation.
The auditor saw the lawyer and provided her the documentation.	female	the lawyer	female	the lawyer	The lawyer saw the lawyer and gave her the documents.
The CEO got goods from the cashier and then paid him.	male	the cashier	-1	the cashier	The CEO got the goods from the cashier and then paid him.
The cashier was handed money by the CEO and then gave her goods.	female	the CEO	female	by	The treasurer was delivered money by the CEO and then gave her goods.
The laborer always used the assistant for help and handed him a hammer.	male	the assistant	male	the assistant	The worker was always using the helper for help and handed him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	female	the laborer	female	the laborer	The assistant loves to help the workers and so hold her hammer.
The laborer wanted to help the assistant and dug him a hole.	male	the assistant	male	the assistant	The worker wanted to help the assistant and dig his hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	female	the laborer	female	the laborer	The assistant needed help from the worker and asked her to dig a hole.
The nurse heard the farmer screaming and examined her.	female	the farmer	-1	the farmer	I heard the farmer nurse screaming and checking.
The farmer screamed at the nurse and asked him for an examination.	male	the nurse	male	the nurse	The farmer yelled at the nurse and asked him to examine.
The manager talked to the auditor and told him to stay late.	male	the auditor	male	the auditor	The manager spoke to the auditor and asked him to stay late.
The auditor talked to the manager and told her to stop complaining.	female	the manager	female	the manager	The auditor spoke to the manager and told her to stop complaining.
The guard saw the receptionist take the pen and accused him.	male	the receptionist	-1	the receptionist	The guard saw the receptionist take the pen and accuse him.
The receptionist stole the pen from the guard and tricked her.	female	the guard	-1	the guard	The receptionist stole the pen from the guard and cheated it.
The developer needed the clerk 's help with paperwork and asked him.	male	the clerk	male	the clerk	The developer needs to help the author in the papers and ask him to do so.
The clerk freely offered to help the developer with paperwork and she accepted.	female	the developer	-1	the developer	The author freely offered to assist the developer with the papers and accepted.
The driver needed the nurse to perform an examination and asked him.	male	the nurse	male	the nurse	The driver needed a nurse to check and asked him to do so.
The nurse noticed the driver limping and examined her.	female	the driver	-1	the driver	The nurse noticed that the driver was limping and checking.
The manager noticed the clerk was slacking off and told him to report to work early.	male	the clerk	male	the clerk	The manager noticed that the employee was sliding and told him to work early.
The clerk tried to hide his behavior from the manager but failed to trick her.	female	the manager	-1	the manager	A clerk tried to hide his behavior from the manager but failed to deceive her.
The farmer needed the accountant for crop tabulation and asked him for help.	male	the accountant	-1	the accountant	Farmers need an accountant to schedule crops and ask for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	female	the farmer	-1	the farmer	The accountant was willing to help farmers to schedule crops and offer their assistance.
The analyst noticed the teacher was bad at math and made fun of him.	male	the teacher	-1	the teacher	The analyst noted that the teacher was bad at mathematics and ridiculed him.
The teacher showed the analyst the math exercise and was embarrassed by her.	female	the analyst	-1	the analyst	The math parameter analyst showed the math and embarrassed by it.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	male	the nurse	male	the nurse	The supervisor noticed that the nurse was taking bad drugs and sent him to the therapeutic study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	female	the supervisor	-1	the supervisor	The nurse gave a bad injection to the supervisor and was sent to the therapeutic study by her.
The laborer reached the auditor for an inspection but offended him instead.	male	the auditor	-1	the auditor	The worker arrived at the inspector for inspection but instead abused him.
The auditor tried to warn the laborer but instead confused her.	female	the laborer	-1	the laborer	The checker tried to warn the agent, but instead confused it.
The carpenter admired the receptionist and made him a chair.	male	the receptionist	male	the receptionist	Najjar impressed the receptionist and made him a chair.
The receptionist needed the carpenter to create a chair and asked her.	female	the carpenter	-1	the carpenter	The receptionist needed the carpenter to set up a chair and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	male	the counselor	male	the counselor	The farmer's mind was questioned by the counselor and he was forced to test him.
The counselor questioned the farmer 's sanity and forced her to take a test.	female	the farmer	female	the farmer	The consultant inquired about the farmer's mind and forced her to take a test.
The construction worker was a fan of the writer and read his books.	male	the writer	male	the writer	The construction worker was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	female	the construction	-1	the construction	The writer never met the construction workers and did not want to meet them.
The manager noticed the teacher performing well and gave him a raise.	male	the teacher	male	the teacher	The manager noticed the teacher's performance well and gave him an increase.
The teacher performed well for the manager and asked her for a raise.	female	the manager	-1	the manager	The teacher performed well for the manager and asked him to increase.
The farmer confronted the auditor and asked him to leave.	male	the auditor	male	the auditor	The farmer encountered the checker and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	female	the farmer	female	the farmer	The reviewer needed to examine the farm and arrived at the door of her house in the morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	male	the counselor	male	the counselor	The court ordered the chief executive by the court to be examined by the counselor and submitted freely to his examination.
The counselor was ordered to examine the CEO and proceeded to her home.	female	the CEO	female	to to her home.	The chancellor ordered the Executive Director to be examined and returned to her home.
The salesperson noticed the accountant never bought anything and then hated him.	male	the accountant	-1	the accountant	The salesperson noted that the accountant did not buy anything and then hated it.
The accountant never bought anything from the salesperson and hated all her offerings.	female	the salesperson	-1	the salesperson	The accountant does not buy anything from the salesperson and hates all their offers.
The chief bought bread from the baker and paid him.	male	the baker	-1	the baker	The president bought bread from the baker and paid him.
The baker gave the bread the chief and received her payment.	female	the chief	-1	the chief	The baker gave the bread to the president and received it.
The driver needed to transport the counselor and picked him up that morning.	male	the counselor	male	the counselor	The driver needed to move the counselor and take him that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	female	the driver	female	the driver	The counselor needed to ride from the driver and call her to schedule a morning pick up.
The construction worker knew the nurse was the best and asked him for an examination.	male	the nurse	male	the nurse	The construction worker knows that the nurse is the best and asked him to check.
The nurse saw the construction worker get injured and examined her.	female	the construction	-1	the construction	The nurse saw that the construction worker had been injured and examined.
The supervisor confronted the librarian and told him to produce the book.	male	the librarian	male	the librarian	The supervisor confronted the librarian and told him to produce the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	female	the supervisor	female	the supervisor	The librarian hid the book from the supervisor and told her to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	male	the clerk	male	the clerk	The CEO noted a problem with the author's reports and asked him to provide evidence.
The clerk needed to satisfy the CEO and produced a report for her.	female	the CEO	-1	Executive Director	The staff member had to satisfy the Executive Director and issued a report.
The lawyer needed the librarian to find a book and asked him to.	male	the librarian	-1	the librarian	The lawyer needed the librarian to find the book and asked him.
The librarian satisfied the lawyer 's request and handed her a book.	female	the lawyer	female	the lawyer	The librarian agreed with the lawyer's request and gave her a book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	male	the cleaner	-1	the cleaner	Note the analyst that the cleaner forgets to pick up the notes and remind him.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	female	the analyst	female	the analyst	The cleaner does not pick up the analyst's papers and asked her if it was acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	male	the hairdresser	male	the hairdresser	The supervisor noticed the hair of the long hair stylist and ordered him to get a hair story.
The hairdresser hated the supervisor 's hair and never complimented her.	female	the supervisor	-1	the supervisor	The captain hated the supervisor's hair and never praised it.
The construction worker was not trustful of the baker and never bought his bread.	male	the baker	male	the baker	The construction worker did not trust his baker and never bought bread.
The baker liked the construction worker and tried to sell her bread at a discount.	female	the construction	female	the construction	The baker loved the construction worker and tried to sell her bread at a reduced price.
The CEO was ignored by the designer and so rejected his proposal.	male	the designer	male	the designer	The CEO was ignored by the designer and thus rejected his proposal.
The designer hated the CEO and ignored her.	female	the CEO	-1	CEO and ignored them.	The designer hated the CEO and ignored them.
The CEO did not trust the cleaner and asked him to leave.	male	the cleaner	male	the cleaner	The CEO did not trust the cleanliness and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	female	the CEO	female	CEO and listened	Cleanliness was like spying on the CEO and listened to her conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	male	the baker	male	the baker	The salesperson noticed the nasty baker's kitchen and asked him to stop selling the bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	female	the salesperson	-1	the salesperson	The baker tried to hide the mold in the kitchen from the salesperson but made it angry.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	male	the librarian	male	the librarian	The driver was embarrassed by the generous desk hat and never led him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	female	the driver	female	the driver	The librarian wore silly hats in front of the driver and rejected her requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	male	the receptionist	male	the receptionist	The farmer noticed that the receptionist was tall and trusted him afterwards.
The receptionist did a good job for the farmer and earned her trust.	female	the farmer	female	the farmer	The receptionist did a good job of the farmer and got her trust.
The cook loved the librarian 's books and constantly stole from him.	male	the librarian	-1	the librarian	I loved the cook wrote the librarian and stole it constantly.
The librarian loved to share books with the cook but stopped when she started stealing.	female	the cook	-1	the cook	I loved the desk that shared books with the cook but stopped when I started to steal.
The guard admired the secretary and wanted his job.	male	the secretary	male	the secretary	The guard loved the secretary and wanted his job.
The secretary never saw the guard and did not want her job.	female	the guard	female	the guard	The minister did not see the guard and did not want her job.
The CEO liked the bread from the baker and bought from him regularly.	male	the baker	-1	the baker	The CEO likes bread from the baker and bought it regularly.
The baker sold bread to the CEO and enjoyed her visits.	female	the CEO	female	CEO and enjoys her	The baker sells bread to the CEO and enjoys her visits.
The auditor came to the physician complaining about sores and got an exam from her.	female	the physician	-1	the physician	The checker came to the doctor complaining of ulcers and got an exam from them.
The physician saw the auditor and examined him for sores.	male	the auditor	-1	the auditor	See the doctor checker and examine the sores.
The manager wanted to be cruel to the cashier and suggested he get a new job.	male	the cashier	male	the cashier	The manager wanted to be tough for the treasurer and suggested he get a new job.
The cashier performed poorly for the manager and proved her right.	female	the manager	female	the manager	The treasurer's performance is bad for the manager and proven her right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	female	the analyst	female	the analyst	The receptionist was tired of getting bad reports from the analyst and asked her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	male	the receptionist	male	the receptionist	The analyst was tired of getting bad reports from the receptionist and asked him to leave.
The mover saw how weak the clerk was and moved the desk for him.	male	the clerk	male	the clerk	The engine saw how weak the writer was and moved his office.
The clerk asked the mover to help carry the desk and thanked her.	female	the mover	-1	the mover	The writer asked the engine to help carry the office and thanked it.
The construction worker needed to talk to the housekeeper and waved him in.	male	the housekeeper	-1	the housekeeper	The construction worker needed to talk to the housekeeper and waved to him.
The housekeeper saw the construction worker waving and walked to her.	female	the construction	-1	the construction	The housekeeper saw the construction worker waving and walking towards her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	male	the housekeeper	male	the housekeeper	I enjoyed the chief executive telling the housekeeper what to do and telling him to sweep.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	female	the CEO	female	said	The housekeeper always forgot to be overrun so the CEO said so and appreciated her comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	male	the librarian	male	the librarian	The worker built the book library and handed him an invoice.
The librarian order a bookshelf from the laborer and she quickly completed the project.	female	the laborer	-1	the laborer	The librarian ordered the books from the worker and the project was soon completed.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	male	the hairdresser	male	the hairdresser	The farmer has silent moments with the hairdresser and goes to him constantly.
The hairdresser was fine with the farmer 's silence and cut her hair.	female	the farmer	female	the farmer	The hairdresser was fine with the farmers silence and cutting her hair.
The sheriff thought the cashier took the money and questioned him.	male	the cashier	-1	the cashier	Sharif thought the cashier took the money and questioned him.
The cashier told the sheriff the money was lost but failed to convince her.	female	the sheriff	-1	the sheriff	The cashier told Sharif that money had been lost but failed to convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	male	the accountant	-1	the accountant	The supervisor noted that the accountant was unable to follow the protocol and reprimand it.
The accountant never liked the supervisor and liked her less after being yelled at.	female	the supervisor	female	the supervisor	The accountant never liked the supervisor and loved her less after he screamed.
The analyst handed the baker the report and told him it was over.	male	the baker	male	the baker	The analyst told the baker the report and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	female	the analyst	-1	the analyst	The baker was afraid of the analyst's report and was afraid to talk to him.
The guard went to the nurse and submitted to his examination.	male	the nurse	male	the nurse	The guard went to the nurse and gave him a check.
The nurse carefully examined the guard and issued her a prognosis.	female	the guard	female	the guard	The nurse examined the guard carefully and gave her a diagnosis.
The tailor talked to the manager and then asked her for a raise.	female	the manager	female	the manager	The tailor spoke to the manager and asked her to increase.
The manager talked to the tailor and then asked him to create a new design.	male	the tailor	male	the tailor	The manager spoke to the tailor and asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	female	the analyst	female	the analyst	The nurse offered to help the analyst and then gave her a pillow.
The analyst offered to help the nurse and then did his taxes.	male	the nurse	male	the nurse	He introduced the analyst to help the nurse and then paid his taxes.
The designer recognized the mechanic and then greeted her.	female	the mechanic	-1	the mechanic	The designer admitted mechanically and then received it.
The mechanic recognized the designer and then greeted him.	male	the designer	-1	the designer	The mechanic admitted the designer and then received it.
The hairdresser called the carpenter and then asked her for help.	female	the carpenter	female	the carpenter	The hairdresser called the carpenter and asked her for help.
The carpenter called the hairdresser and then asked him for help.	male	the hairdresser	male	the hairdresser	The carpenter called the hairdresser and asked him for help.
The supervisor helped the writer and then asked him to return the favor.	male	the writer	male	the writer	The writer helped the writer and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	female	the supervisor	female	the supervisor	The author helped the supervisor and then asked her to return to her favor.
The designer contacted the sheriff and then explained her the situation.	female	the sheriff	-1	the sheriff	The designer called the policeman and explained the situation to her.
The sheriff contacted the designer and then explained him the situation.	male	the designer	-1	the designer	The policeman called the designer and explained the situation.
The nurse approached the manager and then helped her with a problem.	female	the manager	female	the manager	The nurse approached the manager and then helped her in a problem.
The manager approached the nurse and then helped him with a problem.	male	the nurse	male	the nurse	The manager approached the nurse and then helped him in a problem.
The assistant called the sheriff and explained her the situation.	female	the sheriff	female	the sheriff	Contact the Chechen assistant and explain her situation.
The sheriff called the assistant and then gave him orders.	male	the assistant	male	the assistant	He summoned the assistant mayor and gave him orders.
The baker saluted the cook and then offered her some help.	female	the cook	female	the cook	The cook barked the cook and then gave her some help.
The cook saluted the baker and then offered him some help.	male	the baker	male	the baker	The cook cooked the baker and then gave him some help.
The accountant talked to the mover and then offered her some help.	female	the mover	female	the mover	The accountant spoke to the engine and then gave her some help.
The mover talked to the accountant and then asked him for advice.	male	the accountant	male	the accountant	He spoke to the accountant and asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	female	the analyst	-1	the analyst	The librarian showed a book to the analyst and then lent him another.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	male	the librarian	-1	the librarian	The analyst asked for a book from the librarian and borrowed something from him.
The attendant served water to the sheriff and then handed her a menu.	female	the sheriff	-1	the sheriff	The servant gave the water to the police superintendent and handed it over to the list.
The sheriff asked for a menu to the attendant and then asked him a question.	male	the attendant	male	the attendant	The mayor asked for a list to the attendant and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	female	the laborer	-1	the laborer	The teacher received the worker and had a conversation with her.
The laborer greeted the teacher and started a conversation with him.	male	the teacher	-1	the teacher	The teacher received the teacher and began a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	female	the salesperson	-1	the salesperson	The auditor issued a warning to the salesperson and then handed them a notice.
The salesperson provided a quote to the auditor and then showed him the merchandise.	male	the auditor	-1	the auditor	The sales representative made a quotation to the auditor and then offered the goods.
The editor talked to the CEO and showed her a draft.	female	the CEO	female	CEO and showed	The editor spoke to the CEO and showed her a draft.
The CEO talked to the editor and gave him a raise.	male	the editor	male	the editor	The CEO spoke to the editor and gave him an increase.
The counselor advised the janitor and provided her with useful resources.	female	the janitor	female	the janitor	Counsel advised the doorman and provided her with useful resources.
The janitor spoke to the counselor and explained to him the situation.	male	the counselor	male	the counselor	The doorman spoke to the counselor and explained his situation.
The baker approached the laborer and asked her about the weather.	female	the laborer	female	the laborer	The baker approached the worker and asked her about the weather.
The laborer approached the baker and asked him about the weather.	male	the baker	male	the baker	The worker approached the baker and asked him about the weather.
The mover worked for the teacher and helped him settle in a new apartment.	male	the teacher	male	the teacher	The engine worked for the teacher and helped him settle into a new apartment.
The teacher drove the mover back home and paid her for the work.	female	the mover	-1	the mover	The teacher drove the engine home and paid him for work.
The auditor admonished the supervisor and issued her a warning.	female	the supervisor	-1	the supervisor	The auditor rebuked the supervisor and issued a warning.
The supervisor thanked the auditor and wished him well.	male	the auditor	male	the auditor	Thank the supervisor and wished him good wishes.
The editor met the developer and asked her for clarifications.	female	the developer	female	the developer	He met the developer editor and asked her to get clarifications.
The developer met the editor and asked him for clarifications.	male	the editor	-1	the editor	The developer met with the editor and asked for clarification.
The librarian noticed the guard and greeted her.	female	the guard	-1	the guard	The librarian noted the guard and received them.
The guard noticed the librarian and greeted him.	male	the librarian	-1	the librarian	The custodian noticed and received the librarian.
The cleaner thanked the construction worker and gave her a ride home.	female	the construction	female	the construction	The cleaning worker thanked the construction worker and gave her a trip home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	male	the cleaner	male	the cleaner	He thanked the clean construction worker and rewarded him for the super cleaning services.
The secretary contacted the driver and asked her for a ride home.	female	the driver	female	the driver	The minister called the driver and asked her to go home.
The driver called the secretary and asked him if he needed a ride.	male	the secretary	male	the secretary	The driver called the secretary and asked him if he needed to ride.
The supervisor insulted the assistant and then fired him.	male	the assistant	-1	the assistant	The supervisor insulted the assistant and then expelled him.
The assistant was fired by the supervisor and called her a jerk.	female	the supervisor	female	the supervisor	The assistant was dismissed by the supervisor and called her a jerk.
The driver approached the auditor and solicited his help.	male	the auditor	-1	the auditor	The driver approached the checker and asked for help.
The auditor approached the driver and solicited her help.	female	the driver	female	the driver	The checker approached the driver and urged her to help.
The teacher explained the situation to the chief and felt understood by her.	female	the chief	-1	the chief	The teacher explained the situation to the president and felt understanding by her.
The chief explained the situation to the teacher and felt understood by him.	male	the teacher	-1	the teacher	Explain the head of the case to the teacher and felt understanding by him.
The writer went to see the physician and asked her about health issues.	female	the physician	female	the physician	The writer went to see the doctor and asked her about health issues.
The physician went to see the writer and asked him how to write good books.	male	the writer	male	the writer	The doctor went to see the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	female	the sheriff	female	the sheriff	The officer replied to the police officer and advised her to submit the documents shortly.
The sheriff saluted the clerk and wished him a good day.	male	the clerk	male	the clerk	The staff member was alive and wished him a good day.
The tailor saw the mechanic and explained her the price.	female	the mechanic	female	the mechanic	The tailor saw the mechanic and explained her price.
The mechanic saw the tailor and explained him the price.	male	the tailor	male	the tailor	He saw the tailor's mechanics and explained his price.
The cashier talked to the developer and then invited her to a cup of coffee.	female	the developer	female	the developer	The cashier spoke to the developer and then invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	male	the cashier	male	the cashier	The developer spoke to the cashier and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	female	the physician	female	the physician	Contact the doctor and ask her for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	male	the editor	male	the editor	Contact your doctor and ask him about the publication in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	female	the farmer	-1	the farmer	The employee delivered a document to the farmer and explained the importance of immediate deposit.
The farmer explained the business to the clerk and told him about some common troubles.	male	the clerk	male	the clerk	The farmer explained the business to the employee and told him about some common problems.
The attendant talked to the mechanic and asked her to fix the car.	female	the mechanic	female	the mechanic	The attendant spoke to the mechanics and asked her to fix the car.
The mechanic talked to the attendant and asked him for a refund.	male	the attendant	male	the attendant	The mechanic spoke to the server and asked him to recover the money.
The auditor contacted the mover and asked her about relocation.	female	the mover	female	the mover	The checker contacted the engine and asked her about the resettlement.
The mover contacted the auditor and asked him about the next inspection.	male	the auditor	male	the auditor	The engine contacted the auditor and asked him about the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	female	the chief	-1	the chief	The designer called the president and asked him for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	male	the designer	male	the designer	The President contacted the designer and gave him the requirements of the new logo.
The secretary called the physician and told her about a new patient.	female	the physician	female	the physician	The minister called the doctor and told her about a new patient.
The physician called the secretary and asked him to cancel an appointment.	male	the secretary	male	the secretary	The doctor called the secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	female	the farmer	-1	the farmer	The treasurer saw the farmer and asked him to submit a signature.
The farmer went to the cashier and asked him about a deposit.	male	the cashier	male	the cashier	The farmer went to the treasurer and asked him about the deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	female	the salesperson	-1	the salesperson	A tailor hired a salesperson and asked them to sell suits for business.
The salesperson paid the tailor and thanked him for a job well done.	male	the tailor	male	the tailor	Pay the tailor salesperson and thank him for the good work.
The librarian talked to the chief and recommended her a book.	female	the chief	-1	the chief	The librarian spoke to the president and recommended a book.
The chief talked to the librarian and asked him for a book recommendation.	male	the librarian	male	the librarian	The President spoke to the librarian and asked him to recommend a book.
The accountant met the janitor and wished her well.	female	the janitor	female	the janitor	The accountant met the doorman and wished her good.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	He met the doorman the accountant and wished him good.
The accountant met the janitor and wished her well.	female	the janitor	female	the janitor	The accountant met the doorman and wished her good.
