Die Entwicklerin argumentierte mit dem Designer, weil sie das Design nicht mochte. ||| The designer argued with the designer because she did not like the design.
Der Sheriff beschwerte sich beim Designer, weil sie das Logo nicht mochte. ||| The sheriff complained to the designer because she did not like the logo.
Der Sheriff beschwerte sich beim Designer, weil er die Erwartungen nicht erfüllte. ||| The sheriff complained to the designer because he did not live up to expectations.
Der Manager forderte, von der Schwester gesehen zu werden, weil sie sich krank fühlte. ||| The manager asked to be seen by the nurse because she felt sick.
Der Manager wollte von der Krankenschwester gesehen werden, aber er war mit einem anderen Patienten beschäftigt. ||| The manager wanted to be seen by the nurse, but he was busy with another patient.
Der Sheriff vertraut dem Assistenten, weil er eine vertrauensvolle Person ist. ||| The sheriff trusts the assistant because he is a trusting person.
Der Sheriff vertraut dem Assistenten, weil er immer ehrlich war. ||| The sheriff trusts the assistant because he was always honest.
Die Köchin respektiert den Bäcker, weil er einen guten Bäcker zu erkennen weiß. ||| The cook respects the baker because he knows to recognize a good baker.
Der Koch respektiert den Bäcker, weil er wirklich wissen kann, wie man backt. ||| The cook respects the baker because he really knows how to bake.
Der Mover hat die Buchhalterin eingestellt, weil sie ihre Finanzen ausgleichen wollte. ||| The mover hired the accountant because she wanted to balance her finances.
Der Mover hat den Buchhalter eingestellt, weil er gut empfohlen wird. ||| The mover has hired the accountant because he is well recommended.
Der Analytiker konsultierte die Bibliothekarin, weil sie ein Buch finden musste. ||| The analyst consulted the librarian for having to find a book.
Der Analytiker konsultierte den Bibliothekar, weil er viel über Bücher weiß. ||| The analyst consulted the librarian because he knows a lot about books.
Der Sheriff ist auf die Begleitperson angewiesen, weil sie eine vertrauensvolle Person ist. ||| The sheriff relies on the escort because she is a trusting person.
Der Sheriff verlässt sich auf den Begleiter, weil er vertrauenswürdig ist. ||| The sheriff relies on the companion because he is trustworthy.
Der Arbeiter sagte dem Lehrer, dass sie auch eine Lehrerin war, als sie jünger war. ||| The worker told the teacher that she was also a teacher when she was younger.
Der Arbeiter sagte dem Lehrer, dass er im Unterricht lauter sprechen müsse. ||| The worker told the teacher that he had to speak louder in class.
Die Verkäuferin sprach mit dem Abschlussprüfer, weil sie sich wegen der Prüfung Sorgen machte. ||| The saleswoman spoke with the auditor because she was worried about the audit.
Der Verkäufer sprach mit dem Abschlussprüfer, weil er eine Warnung an die Verkaufsabteilung ausgegeben hatte. ||| The seller talked to the auditor because he had issued a warning to the sales department.
Die Chefin hat den Redakteur eingestellt, weil sie den letzten entlassen hat. ||| The boss has hired the editor because she has dismissed the last.
Der CEO hat den Redakteur eingestellt, weil er der Beste in der Region ist. ||| The CEO hired the editor because he is the best in the region.
Die Hausmeisterin hat das Büro des Beraters gereinigt, weil es ihre Aufgabe ist. ||| The caretaker cleaned the consultant's office because it's her job.
Der Hausmeister räumte das Büro des Beraters ab, weil er darum gebeten hatte. ||| The janitor cleared the counselor's office for asking.
Der Arbeiter sagte dem Bäcker, dass sie morgen einen Kuchen brauche. ||| The worker told the baker that she needed a cake tomorrow.
Der Arbeiter sagte dem Bäcker, dass er keine Eier im Kuchen verwenden sollte. ||| The worker told the baker that he should not use eggs in the cake.
Der Mover sagte der Lehrerin, dass sie Platz für das Sofa schaffen muss. ||| The mover told the teacher that she needed to make room for the sofa.
Der Urheber sagte dem Lehrer, dass er mit den Kindern mehr Geduld haben müsse. ||| The author told the teacher that he needed to be more patient with the children.
Die Aufsichtsperson war besorgt über einen Besuch des Wirtschaftsprüfers, weil sie die Kosten aus den Augen verloren hatte. ||| The supervisor was worried about visiting the accountant because she had lost sight of the costs.
Der Vorgesetzte war besorgt über einen Besuch des Auditors, da er eine sehr strenge Person ist. ||| The supervisor was worried about visiting the auditor because he is a very strict person.
Die Entwicklerin hat sich an den Herausgeber gewandt, weil sie Hilfe beim Bearbeiten eines Artikels wollte. ||| The developer contacted the publisher for help with editing an article.
Der Entwickler hat sich an den Herausgeber gewandt, weil er weitere Klarstellungen zur Bearbeitung des Buches benötigte. ||| The developer turned to the publisher because he needed further clarification to edit the book.
Die Wache bat die Bibliothekarin, zu gehen, weil es zu spät war und sie bald gehen würde. ||| The guard asked the librarian to leave because it was too late and she would leave soon.
Die Wache bat den Bibliothekar, zu gehen, weil es spät war und er wirklich müde aussah. ||| The guard asked the librarian to leave because it was late and he looked really tired.
Die Bauarbeiterin hat den Reiniger eingestellt, damit sie sich nur auf die Bauarbeiten konzentrieren kann. ||| The construction worker has set the cleaner so that she can concentrate only on the construction work.
Der Bauarbeiter hat den Reiniger eingestellt, damit er sich auf die Reinigungsarbeiten konzentrieren kann. ||| The construction worker has set the cleaner so that he can concentrate on the cleaning work.
Der Fahrer gab der Sekretärin eine freie Fahrt, weil sie einen Gefallen zurückzahlen wollte. ||| The driver gave the secretary a free ride because she wanted to repay a favor.
Der Fahrer gab der Sekretärin eine kostenlose Fahrt, weil er ein alter Freund war. ||| The driver gave the secretary a free ride because he was an old friend.
Der Vorgesetzte bat die Assistentin, ihren Zeitplan für morgen zu besprechen. ||| The supervisor asked the assistant to discuss her schedule for tomorrow.
Der Vorgesetzte bat den Assistenten um Zustimmung. ||| The supervisor asked the assistant for approval.
Der Fahrer würde den Auditor nicht aus Angst vor dem Auditor übergeben. ||| The driver would not hand the auditor out of fear of the auditor.
Der Fahrer gab die Unterlagen nicht an den Auditor weiter, da er kein Genehmigungsformular vorgelegt hatte. ||| The driver did not pass on the documents to the auditor because he did not submit an approval form.
Der Chef forderte eine Entschuldigung vom Lehrer, weil sie sich beleidigt fühlte. ||| The boss asked for an apology from the teacher because she felt insulted.
Der Chef forderte eine Entschuldigung vom Lehrer, weil er ein Kind verprügelt hatte. ||| The boss demanded an apology from the teacher for beating up a child.
Der Arzt schrieb einen Brief an die Schriftstellerin, weil sie ein Fan des Buchs der Schriftstellerin war. ||| The doctor wrote a letter to the writer because she was a fan of the writer's book.
Der Arzt schrieb einen Brief an den Schriftsteller, weil er eine berühmte Person war. ||| The doctor wrote a letter to the writer because he was a famous person.
Der Sheriff sprach mit dem Büroangestellten, weil sie Hilfe beim Papierkram brauchte. ||| The sheriff spoke with the clerk because she needed help with the paperwork.
Der Sheriff sprach mit dem Büroangestellten, weil er mit Papierkram helfen konnte. ||| The sheriff spoke with the clerk because he could help with paperwork.
Der Mechaniker stellte den Schneider an, weil sein alter Schneider die Stadt verlassen hatte. ||| The mechanic hired the tailor because his old tailor had left town.
Der Mechaniker stellte den Schneider an, weil er die Arbeit erledigen konnte. ||| The mechanic hired the tailor because he could do the job.
Die Entwicklerin benötigte eine Rückmeldung vom Kassierer, da sie ein Bankensystem entwickelte. ||| The developer needed feedback from the cashier as she developed a banking system.
Der Entwickler benötigte ein Feedback des Kassierers, da er ein Benutzer des Systems sein würde. ||| The developer needed feedback from the cashier because he would be a user of the system.
Die Ärztin hat sich an den Herausgeber gewandt, weil sie an einer medizinischen Zeitschrift interessiert war. ||| The doctor contacted the publisher because she was interested in a medical journal.
Der Arzt wandte sich an den Herausgeber, weil er bei der Veröffentlichung in einer medizinischen Zeitschrift helfen konnte. ||| The doctor turned to the publisher for help in publishing in a medical journal.
Der Bauer besuchte den Angestellten, um sich nach einer Lizenz zu erkundigen. ||| The farmer visited the employee to inquire about a license.
Der Bauer besuchte den Angestellten, um eine landwirtschaftliche Lizenz zu genehmigen. ||| The farmer visited the employee to approve an agricultural license.
Der Mechaniker fragte nach dem Begleiter, weil sie einige Werkzeuge bestellen musste. ||| The mechanic asked for the guide because she needed to order some tools.
Der Mechaniker fragte nach dem Begleiter, weil er der einzige war, der helfen konnte. ||| The mechanic asked for the companion because he was the only one who could help.
Der Mover rügte den Auditor, weil er wusste, dass alles in Ordnung war. ||| The movers chided the auditor because he knew everything was alright.
Der Mover rügte den Auditor, weil er offensichtlich einen Fehler gemacht hatte. ||| The mover reprimanded the auditor for apparently making a mistake.
Der Chef stellte den Designer an, weil sie ein neues Logo brauchte. ||| The boss hired the designer because she needed a new logo.
Der Chef stellte den Designer an, weil er ein neues Logo entwerfen konnte. ||| The boss hired the designer because he could design a new logo.
Der Arzt stellte die Sekretärin ein, weil sie mit Kunden überfordert war. ||| The doctor hired the secretary because she was overwhelmed with customers.
Der Arzt stellte die Sekretärin ein, weil er sehr empfohlen wurde. ||| The doctor hired the secretary because he was highly recommended.
Der Farmer beschwerte sich beim Kassierer, weil sie sich nicht respektierte. ||| The farmer complained to the cashier because she did not respect herself.
Der Bauer beklagte sich beim Kassierer, weil er die Menschen respektlos behandelte. ||| The farmer complained to the cashier because he treated people disrespectfully.
Die Verkäuferin kontaktierte den Schneider, weil sie einen Anzug anbringen wollte. ||| The saleswoman contacted the tailor because she wanted to put on a suit.
Der Verkäufer hat sich mit dem Schneider in Verbindung gesetzt, weil er versprochen hatte, einen Anzug zu reparieren. ||| The seller contacted the tailor for promising to repair a suit.
Der Chef gab der Bibliothekarin ein Buch zurück, aber sie hatte das Buch beschädigt. ||| The boss returned a book to the librarian, but she had damaged the book.
Der Chef gab dem Bibliothekar ein Buch zurück, beklagte sich jedoch über Verspätung. ||| The boss returned a book to the librarian, but complained about being late.
Der Hausmeister verurteilte die Buchhalterin, weil sie wegen eines Buchführungsfehlers eine Gebühr entrichten musste. ||| The janitor condemned the accountant for having to pay a fee for an accounting error.
Der Hausmeister rügte den Buchhalter, weil er einen Fehler bei der Einreichung von Papierkram gemacht hatte. ||| The caretaker reprimanded the accountant for having made a mistake in filing paperwork.
Der Hausmeister rügte den Buchhalter, weil er einen Fehler bei der Einreichung von Papierkram gemacht hatte. ||| The caretaker reprimanded the accountant for having made a mistake in filing paperwork.
Der Hausmeister verurteilte die Buchhalterin, weil sie weniger Zulage erhielt. ||| The janitor condemned the accountant because she received less allowance.
Der Chef stellte die Assistentin ein, weil sie Hilfe bei der Papierarbeit brauchte. ||| The boss hired the assistant because she needed help with paperwork.
Der Chef stellte den Assistenten an, weil er in der Schule hervorragende Noten hatte. ||| The boss hired the assistant because he had excellent grades at school.
Der Schreiner traf sich mit der Lehrerin, damit sie die Schränke im Klassenzimmer reparieren konnte. ||| The carpenter met with the teacher so she could fix the cabinets in the classroom.
Der Schreiner traf sich mit dem Lehrer, damit er wissenschaftliche Fragen stellen konnte. ||| The carpenter met with the teacher so that he could ask scientific questions.
Die Anwältin stellte die Assistentin ein, weil sie in vielen anhängigen Fällen Hilfe brauchte. ||| The lawyer hired the assistant because she needed help in many pending cases.
Der Anwalt stellte den Assistenten ein, weil er arbeitslos war. ||| The lawyer hired the assistant because he was unemployed.
Die Arbeiterin wurde an den Designer verwiesen, weil sie ein Haus umgestalten wollte. ||| The worker was referred to the designer because she wanted to remodel a house.
Der Arbeiter wurde an den Designer verwiesen, weil er der Beste war. ||| The worker was referred to the designer because he was the best.
Die Köchin freundete sich mit dem Angestellten an, weil sie für eine der Büropartys gekocht hatte. ||| The cook made friends with the employee because she had cooked for one of the office parties.
Der Koch schloss eine Freundschaft mit dem Angestellten, weil er das Restaurant positiv einschätzte. ||| The cook made a friendship with the employee because he rated the restaurant positively.
Der Analytiker ging zum Kassierer, weil sie eine Einzahlung tätigen musste. ||| The analyst went to the cashier because she had to make a deposit.
Der Analyst ging zum Kassierer, weil er helfen konnte, einen Scheck zu hinterlegen. ||| The analyst went to the cashier because he could help to deposit a check.
Die Wache war ein großer Fan des Schriftstellers, weil sie romantische Romane liebte. ||| The guard was a big fan of the writer because she loved romantic novels.
Der Wächter war ein großer Fan des Schriftstellers, weil er am besten romantische Romane schrieb. ||| The Guardian was a big fan of the writer because he wrote best romantic novels.
Die Anwältin respektierte die Haushälterin, weil sie wusste, wie schwierig diese Arbeit war. ||| The lawyer respected the housekeeper because she knew how difficult this job was.
Der Anwalt respektierte die Haushälterin, weil er eine fleißige Person war. ||| The lawyer respected the housekeeper because he was a diligent person.
Die Köchin musste den Steuerberater einstellen, damit sie sich keine Sorgen um die Finanzen machen muss. ||| The cook had to hire the accountant so she would not have to worry about the finances.
Der Koch musste den Steuerberater einstellen, damit er in finanziellen Angelegenheiten helfen kann. ||| The cook had to hire the tax consultant so he could help in financial matters.
Die Geschäftsführerin mochte den Friseur, weil sie die angebotenen Frisuren mochte. ||| The manager liked the barber because she liked the hairstyles offered.
Der CEO mochte den Friseur, weil er bereit war, Termine außerhalb der Öffnungszeiten zu vereinbaren. ||| The CEO liked the barber because he was willing to make appointments outside the opening hours.
Der Schreiner mietete den Putzer, weil ihr Haus ein Durcheinander war. ||| The carpenter rented the cleaner because their house was a mess.
Der Schreiner mietete den Reiniger, weil er positiv empfohlen wurde. ||| The carpenter rented the cleaner because it was recommended positively.
Die Anwältin sprach mit dem Berater, weil sie zusätzliche Beweise für den Fall sammeln musste. ||| The lawyer spoke with the counselor because she needed to collect additional evidence to prove her case.
Der Anwalt sprach mit dem Berater, weil er wichtige Informationen zur Lösung des Falls hatte. ||| The lawyer spoke with the counselor because he had important information to resolve the case.
Die Entwicklerin hatte ein Treffen mit der Lehrerin, damit sie eine neue Software für die Teilnahme am Unterricht entwickeln konnte. ||| The developer had a meeting with the teacher so she could develop new software for attending classes.
Der Entwickler hatte ein Treffen mit dem Lehrer, so dass er eine Rückmeldung zu einer neuen Software für die Teilnahme am Unterricht geben konnte. ||| The developer had a meeting with the teacher so that he could give feedback on new software for attending classes.
Die Managerin beförderte die Haushälterin, weil sie das Engagement schätzte. ||| The manager promoted the housekeeper because she appreciated the engagement.
Der Manager beförderte die Haushälterin, weil er ein effizienter Mitarbeiter war. ||| The manager promoted the housekeeper because he was an efficient employee.
Der Mover ging zum Haus der Redakteurin, weil sie dazu aufgefordert wurde. ||| The mover went to the editor's house because she was asked to do so.
Der Mover ging zum Haus des Redakteurs, weil er einen Mover brauchte. ||| The mover went to the editor's house because he needed a mover.
Die Anwältin hinterließ die Dokumente beim Angestellten, aber sie vergaß eine Quittung. ||| The lawyer left the documents with the employee, but she forgot a receipt.
Der Anwalt hinterließ die Dokumente beim Angestellten, aber er verlor sie. ||| The lawyer left the documents with the employee, but he lost them.
Der Bauer kennt den Herausgeber, weil er das Buch mag. ||| The farmer knows the publisher because he likes the book.
Der Bauer kennt den Redakteur, weil er wirklich berühmt ist. ||| The farmer knows the editor because he is really famous.
Der Analytiker stieß ungeschickt auf den Angestellten, der ihre Bestellung durcheinander gebracht hatte. ||| The analyst clumsily hit the clerk who had messed up their order.
Der Analytiker stieß unbeholfen den Angestellten an, der seine Stimme bei den Kunden immer wieder hob. ||| The analyst awkwardly nudged the employee, who kept raising his voice with customers.
Der Bauer verlangte vom Bäcker mehr Brot, weil sie Hunger hatte. ||| The farmer demanded more bread from the baker because she was hungry.
Der Bauer verlangte vom Bäcker mehr Brot, weil er die Preise zu Unrecht anhob. ||| The farmer demanded more bread from the baker because he wrongly raised the prices.
Die Wache bat den Kassierer, vorsichtiger zu sein, da sie eine gefährliche Person sah. ||| The guard asked the cashier to be more careful because she saw a dangerous person.
Der Wachmann bat den Kassierer, vorsichtiger zu sein, da er oft nachlässig war. ||| The guard asked the cashier to be more cautious, as he was often negligent.
Der Umzug bot an, der Empfangsdame zu helfen, weil sie ihre Stärke unter Beweis stellen musste. ||| The move offered to help the receptionist because she needed to prove her strength.
Der Mover bot an, der Rezeptionistin zu helfen, weil er seinen Schreibtisch verschieben musste. ||| The mover offered to help the receptionist because he had to move his desk.
Die Wache sprach nie mit dem Steuerberater, weil sie niemals das Innere des Gebäudes patrouillierte. ||| The guard never spoke to the tax adviser because she never patrolled the inside of the building.
Der Wachmann hat nie mit dem Buchhalter gesprochen, weil er ständig am Computer beschäftigt war. ||| The guard never spoke to the accountant because he was constantly on the computer.
Die Analytikerin liebte es, vom Friseur einen Haarschnitt zu bekommen, weil sie auf einem bequemen Stuhl sitzen konnte. ||| The analyst loved getting a haircut from the barber because she could sit in a comfortable chair.
Der Analytiker liebte es, vom Friseur einen Haarschnitt zu bekommen, weil er Snacks anbot. ||| The analyst loved getting a haircut from the barber because he offered snacks.
Die Köchin sprach mit dem Redakteur, weil sie Rezepte veröffentlichen wollte. ||| The cook spoke with the editor because she wanted to publish recipes.
Der Koch sprach mit dem Redakteur, weil er einmal das Restaurant besuchte. ||| The cook spoke to the editor because he once visited the restaurant.
Die Bauarbeiterin hat dem Sachbearbeiter Formulare übergeben, damit sie ein neues Entwicklungsprojekt beginnen kann. ||| The construction worker handed over forms to the clerk so that she can start a new development project.
Der Bauarbeiter hat dem Sachbearbeiter Formulare übergeben, damit er einen Antrag bearbeitet. ||| The construction worker has handed over forms to the clerk to process an application.
Die Bauarbeiterin stimmte mit dem Designer überein, so dass sie den Entwurf gut verstehen konnte. ||| The construction worker agreed with the designer so that she could understand the design well.
Der Bauarbeiter stimmte mit dem Designer ab, damit er das Design besser erklären kann. ||| The construction worker agreed with the designer so he could better explain the design.
Der Fahrer nahm den Redakteur mit, weil sie die Stadt zeigen wollte. ||| The driver took the editor with him because she wanted to show the city.
Der Fahrer nahm den Redakteur mit, weil er die Stadt sehen wollte. ||| The driver took the editor with him because he wanted to see the city.
Der CEO war besorgt über einen Besuch des Wirtschaftsprüfers, da sie nicht rechtzeitig Papiere einreichen konnte. ||| The CEO was worried about visiting the accountant because she was unable to file papers in time.
Der CEO war besorgt über einen Besuch des Wirtschaftsprüfers, weil er bekanntermaßen streng war. ||| The CEO was worried about visiting the accountant because he was known to be strict.
Der Fahrer ging zur Kasse, weil sie eine Einzahlung tätigen musste. ||| The driver went to the cashier because she had to make a deposit.
Der Fahrer ging zum Kassierer, weil er scheinbar eine Fahrt brauchte. ||| The driver went to the cashier because he apparently needed a ride.
Die Verkäuferin traf sich mit dem Berater, weil sie verzweifelt war. ||| The saleswoman met with the counselor because she was desperate.
Der Verkäufer traf sich mit dem Berater, weil er Waren kaufen wollte. ||| The seller met with the consultant because he wanted to buy goods.
Die Köchin sprach mit dem Schneider, weil ihre Schürze repariert werden musste. ||| The cook spoke to the tailor because her apron needed repair.
Der Koch sprach mit dem Schneider, weil er mit einem Rezept Rat wollte. ||| The cook talked to the tailor because he wanted advice with a recipe.
Der Fahrer bot der Lehrerin eine Fahrt an, aber sie hatte unterwegs einen Unfall. ||| The driver offered the teacher a ride, but she had an accident on the way.
Der Fahrer bot dem Lehrer eine Mitfahrgelegenheit an, lehnte jedoch das Angebot ab. ||| The driver offered the driver a ride, but declined the offer.
Die Anwältin vertrat den Schriftsteller, weil sie ein großer Fan war. ||| The lawyer represented the writer because she was a big fan.
Der Anwalt vertrat den Schriftsteller, weil er sich in ernsthaften rechtlichen Schwierigkeiten befand. ||| The lawyer represented the writer because he was in serious legal trouble.
Die Chefin war mit dem Redakteur freundlich, so dass sie gute Werbung erhält. ||| The boss was friendly with the editor, so she gets good publicity.
Der Manager war mit dem Redakteur freundlich, so dass er schließlich positiv über das Unternehmen schreiben kann. ||| The manager was friendly with the editor so that he can finally write positively about the company.
Der CEO ging zum Schneider, weil sie einen neuen Anzug brauchte. ||| The CEO went to the tailor because she needed a new suit.
Der CEO ging zum Schneider, weil er gut im Anzug war. ||| The CEO went to the tailor because he was in a good suit.
Der Mechaniker kam bei der Bibliothekarin vorbei, weil sie sich nach einem Buch erkundigen musste. ||| The mechanic came by the librarian's house to inquire about a book.
Der Mechaniker kam bei dem Bibliothekar vorbei, weil sein Auto mitten auf der Straße abgestellt hatte. ||| The mechanic passed by the librarian because his car was parked in the middle of the street.
Der Arzt ermahnte den Reiniger, weil sie im Büro Schmutz gefunden hatte. ||| The doctor admonished the cleaner because she had found dirt in the office.
Der Arzt ermahnte den Reiniger, weil er während der Arbeit keine Schutzkleidung trug. ||| The doctor admonished the cleaner because he did not wear protective clothing while working.
Der Fahrer fuhr mit dem Putzer, damit er pünktlich zur Arbeit erscheinen konnte. ||| The driver drove the cleaner to make sure he could get to work on time.
Der Fahrer fuhr mit dem Putzer, damit er sich schulden konnte. ||| The driver drove with the cleaner so he could owe.
Der Schreiner musste die Assistentin einstellen, weil sie viele neue Kunden hatte. ||| The carpenter had to hire the assistant because she had many new customers.
Der Schreiner musste den Assistenten anstellen, weil er ein Freund eines Freundes war. ||| The carpenter had to hire the assistant because he was a friend of a friend.
Der Sheriff sagte der Reinigungskraft, dass sie das Gebäude durchsuchen müsste. ||| The sheriff told the cleaner that she needed to search the building.
Der Sheriff sagte dem Reinigungspersonal, dass er aufgefordert wurde, einige Fragen zu beantworten. ||| The sheriff told the cleaning staff that he was asked to answer a few questions.
Der Vorgesetzte hat die Haushälterin mitgenommen, weil sie ein Auto hat. ||| The supervisor took the housekeeper with her because she has a car.
Der Vorgesetzte hat die Haushälterin mitgenommen, weil er weit weg wohnt. ||| The supervisor took the housekeeper because he lives far away.
Der Manager sagte der Rezeptionistin, dass sie Hilfe bei der Zeremonie brauchte. ||| The manager told the receptionist that she needed help with the ceremony.
Der Manager sagte der Rezeptionistin, er müsse sich immer formell für die Arbeit anziehen. ||| The manager told the receptionist that he always had to dress up formally for work.
Der Mechaniker half dem Autor, den Motor zu reparieren, und dafür bekam sie einige Bücher. ||| The mechanic helped the author fix the engine and got some books for it.
Der Mechaniker half dem Autor, den Motor zu reparieren, und er bot einige Bücher an, die ihm Dank zeigten. ||| The mechanic helped the author fix the engine, and he offered a few books that showed him thanks.
Der Verkäufer fragte die Haushälterin, ob sie sich mit dem Hausbesitzer treffen könne. ||| The vendor asked the housekeeper if she could meet with the homeowner.
Der Verkäufer fragte die Haushälterin, ob er helfen könne, ein Treffen mit dem Hausbesitzer zu vereinbaren. ||| The seller asked the housekeeper if he could help arrange a meeting with the homeowner.
Der Hausmeister schickt der Redaktion jeden Tag sortierte Zeitungen, weil sie mehr bezahlt bekommen kann. ||| The janitor sends the editors daily sorted newspapers because they can get paid more.
Der Hausmeister schickt dem Redakteur jeden Tag sortierte Zeitungen, weil er dies zuvor verlangt hatte. ||| The janitor sends the editor daily sorted newspapers because he had previously requested this.
Der Anwalt half der Reinigungskraft, den Fall ohne Bezahlung zu gewinnen, weil sie ein sehr großzügiger Mann ist. ||| The lawyer helped the cleaner to win the case without pay because she is a very generous man.
Der Anwalt half dem Cleaner, den Fall ohne Bezahlung zu gewinnen, weil er zu arm ist, um sich das leisten zu können. ||| The lawyer helped the cleaner to win the case without pay because he was too poor to afford it.
Der Verkäufer versuchte den Friseur zu überzeugen, etwas zu kaufen, und es gelang ihr. ||| The seller tried to convince the barber to buy something, and she succeeded.
Der Verkäufer versuchte den Friseur zu überzeugen, etwas zu kaufen und lehnte dies ab. ||| The seller tried to convince the barber to buy something and declined.
Der Bauarbeiter entschuldigte sich bei der Bibliothekarin, weil sie etwas Lärm machte. ||| The construction worker apologized to the librarian for making some noise.
Der Bauarbeiter entschuldigte sich bei der Bibliothekarin, weil er beleidigt war. ||| The construction worker apologized to the librarian for being offended.
Der Angestellte beschuldigte den Fahrer, weil sie zu spät kam. ||| The employee accused the driver because she was late.
Der Angestellte beschuldigte den Fahrer, weil er alle beschuldigt hatte. ||| The employee accused the driver because he had accused everyone.
Der Schreiner bittet den Bibliothekar immer um Hilfe, da er nur wenige Wörter erkennt. ||| The carpenter always asks the librarian for help because he recognizes only a few words.
Der Schreiner bittet den Bibliothekar immer um Hilfe, da er viele Wörter kennt. ||| The carpenter always asks the librarian for help because he knows many words.
Die Ärztin wollte die Beraterin treffen, weil sie einige Fragen zu ihrer Verantwortung beim medizinischen Unfall hatte. ||| The doctor wanted to meet the counselor because she had some questions about her responsibility in the medical accident.
Der Arzt wollte den Berater treffen, weil er mehr Erfahrung mit medizinischen Unfällen hat. ||| The doctor wanted to meet the counselor because he has more experience with medical accidents.
Der Schreiner schuldete dem Berater etwas Geld und sie musste mehr arbeiten, um die Schulden zu bezahlen. ||| The carpenter owed the consultant some money and she had to work more to pay the debts.
Der Schreiner schuldete dem Berater etwas Geld und er bat nie um Zinsen. ||| The carpenter owed the adviser some money and he never asked for interest.
Der Hausmeister erwischte den Kassierer, als er das Geld stahl, und sie meldete es dem Chef. ||| The janitor caught the cashier when he stole the money and she reported it to the boss.
Der Hausmeister erwischte den Kassierer, als er das Geld stahl, und bat um Gnade. ||| The janitor caught the cashier when he stole the money and asked for mercy.
Der Sheriff stellte dem Buchhalter viele Fragen, weil sie ein verdächtiger Mann ist. ||| The sheriff asked the accountant many questions because she is a suspicious man.
Der Sheriff stellte dem Buchhalter viele Fragen, weil er verdächtigt wurde, das Geld gestohlen zu haben. ||| The sheriff asked the accountant many questions because he was suspected of stealing the money.
Der Hausmeister wartete eine Weile auf den Friseur, weil sie einen neuen Haarschnitt haben wollte. ||| The janitor waited a while for the hairdresser because she wanted a new haircut.
Der Hausmeister wartete eine Weile auf den Friseur, weil er sehr beschäftigt war. ||| The janitor waited a while for the barber because he was very busy.
Der Hausmeister hielt die Krankenschwester an, weil sie die Identität aller überprüfen musste. ||| The janitor stopped the nurse because she had to check everyone's identity.
Der Hausmeister hielt die Krankenschwester an, weil er keine Krankenschwesteruniform trug. ||| The caretaker stopped the nurse because he was not wearing a nurse uniform.
Die Verkäuferin bedankte sich bei der Schwester, weil sie sich richtig um sie gekümmert hatte. ||| The saleswoman thanked her sister for taking good care of her.
Der Verkäufer dankte der Schwester, weil er die Versicherung gekauft hatte. ||| The seller thanked the sister for purchasing the insurance.
Der Sheriff vermutete, dass der Friseur der Mörder war, aber sie hatte keinen Beweis. ||| The sheriff suspected that the barber was the killer, but she had no proof.
Der Sheriff vermutete, dass der Friseur der Mörder war, behauptete jedoch, unschuldig zu sein. ||| The sheriff suspected that the barber was the killer, but claimed to be innocent.
Die Beraterin half der Arbeiterin, weil ihr Gehalt zu niedrig war. ||| The counselor helped the worker because her salary was too low.
Der Berater hat dem Arbeiter geholfen, weil er eine sehr freundliche Person ist. ||| The adviser helped the worker because he is a very friendly person.
Die Sekretärin bat den Verkäufer, zu gehen, weil sie die Leute im Büro störte. ||| The secretary asked the seller to leave because it bothered the people in the office.
Die Sekretärin bat den Verkäufer, zu gehen, weil er sich nicht für das Produkt interessiere. ||| The secretary asked the seller to leave because he was not interested in the product.
Die Aufsichtsperson zeigte sich mit der Rezeptionistin unzufrieden, weil sie sehr streng arbeitet. ||| The supervisor was dissatisfied with the receptionist, because she works very strict.
Der Vorgesetzte zeigte sich mit der Rezeptionistin unzufrieden, weil er bei der Arbeit sehr sorglos war. ||| The supervisor was dissatisfied with the receptionist because he was very careless at work.
Die Bibliothekarin erinnerte den Urheber daran, wie wichtig die Bücher waren, und sie versprach, vorsichtig zu sein. ||| The librarian reminded the author of the importance of the books, and she promised to be careful.
Der Bibliothekar erinnerte den Urheber daran, wie wichtig die Bücher waren, und er musste sicherstellen, dass keine übrig waren. ||| The librarian reminded the author of the importance of the books, and he had to make sure none were left.
Der Chef besuchte den Schneider, weil sie die Hose anpassen musste. ||| The boss visited the tailor because she had to adjust the pants.
Der Chef besuchte den Schneider, weil er das Schneiden lernen wollte. ||| The boss visited the tailor because he wanted to learn to cut.
Die Wache überprüfte die Identität des Beraters, weil es ihre Arbeit ist. ||| The guard checked the identity of the counselor because it is their job.
Die Wache überprüfte die Identität des Beraters und ließ ihn das Gebäude betreten. ||| The guard checked the identity of the counselor and let him enter the building.
Der Sheriff fragte die Rezeptionistin nach dem Weg zur Toilette, weil sie keine Ahnung hatte. ||| The sheriff asked the receptionist for directions to the bathroom because she had no idea.
Der Sheriff fragte die Empfangsdame, weil er es wusste. ||| The sheriff asked the receptionist because he knew.
Der Mechaniker rief die Schwester an, weil sie sich das Bein gebrochen hatte. ||| The mechanic called the nurse for breaking her leg.
Der Mechaniker rief die Krankenschwester an, weil er mit gebrochenen Beinen umgehen konnte. ||| The mechanic called the nurse because he could handle broken legs.
Die Putzfrau ist sauer auf die Köchin, weil sie die Küche wieder schmutzig gemacht hat. ||| The cleaning lady is mad at the cook, because she has made the kitchen dirty again.
