source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The manager suggested the cashier get a new job because he was underperforming.	male	the cashier	male	the cashier	The manager suggested the cashier get a new job, because he was not effective.
The analyst failed to impress the receptionist because of her poor report.	female	The analyst	female	The analyst	The analyst did not manage to impress the administrator due to her poor report.
The analyst failed to impress the receptionist because of his high standards.	male	the receptionist	-1	due high	The analyst did not manage to impress the administrator due to high standards.
The mover offered to carry the desk for the clerk because she is strong.	female	The mover	female	The driver	The driver suggested wearing a desk for the clerk, because she is strong.
The mover offered to carry the desk for the clerk because he is weak.	male	the clerk	male	the clerk	The driver suggested wearing a desk for the clerk, because he was weak.
The construction worker waved the housekeeper into the room to get her answers.	female	The construction	-1	The construction	The construction worker waved the housekeeper in the room to get answers.
The construction worker waved the housekeeper into the room to ask him a question.	male	the housekeeper	male	the room	The construction worker waved the caretaker to the room to ask him a question.
The CEO reminded the housekeeper to sweep up because she liked to tell people what to do.	female	The CEO	female	The chief executive	The chief executive reminded the housekeeper that she was fond of telling people what to do.
The CEO reminded the housekeeper to sweep up because he often forget.	male	the housekeeper	male	the housekeeper	The Chief Executive Officer reminded the housekeeper that he often forgets.
The laborer built the librarian a bookshelf because he placed an order.	male	the librarian	male	the librarian	The worker built a bookcase for the librarian, because he made an order.
The laborer built the librarian a bookshelf because she was paid.	female	The laborer	female	The worker built a	The worker built a bookcase for a librarian, because she was paid.
The farmer enjoyed getting a haircut from the hairdresser because she did not have to speak.	female	The farmer	female	The farmer	The farmer was hairstyle at the hairdresser, because she did not have to speak.
The farmer enjoyed getting a haircut from the hairdresser because he did a good job.	male	the hairdresser	male	the hairdresser	The farmer was hairstyle for the hairdresser, because he worked well.
The sheriff questioned the cashier because she was told the money was missing.	female	The sheriff	female	Sheriff asked the	Sheriff asked the cashier because she was told that there was no money.
The sheriff questioned the cashier because he had taken the money.	male	the cashier	male	the cashier	Sheriff asked the cashier because he took the money.
The supervisor berated the accountant for her poor behavior.	female	The supervisor	female	The manager attributed	The manager attributed the bookkeeper to her bad behavior.
The supervisor berated the accountant for failure to adhere to his protocol.	male	the accountant	male	the accountant	The supervisor disregarded the accountant for not complying with his protocol.
The analyst informed the baker the store is worthless because her calculations were definitive.	female	The analyst	-1	The analyst	The analyst told the bread maker that the store was not worth it, because its calculations were final.
The analyst informed the baker the store is worthless because he made bad bread.	male	the baker	male	that	The analyst told the bread maker that the store was not worth it, because he made bad bread.
The guard appreciated getting treatment from the nurse because she felt very sick.	female	The guard	female	The guard	The guard evaluated the nurse's treatment, since she felt very ill.
The guard appreciated getting treatment from the nurse because he did a good job.	male	the nurse	male	the nurse	The guard evaluated the nurse's medical care because he worked well.
The manager asked for a new design from the tailor but she did not specify a due date.	female	The manager	female	The manager	The manager asked for a new design from the tailor, but she did not specify a date.
The manager asked for a new design from the tailor but he was too busy.	male	the tailor	male	the tailor	The manager asked for a new design from the tailor, but he was too busy.
The analyst received care from the nurse but she did not mention her allergies.	female	The analyst	female	An analyst got	An analyst got help from a nurse, but she did not mention her allergy.
The analyst offered free financial advice to the nurse but he did not accept it.	male	the nurse	male	the nurse	The analyst offered the nurse free financial advice, but he did not accept it.
The mechanic followed carefully the model proposed by the designer because she wants to meet expectations.	female	The mechanic	female	The mechanic	The mechanic closely followed the model proposed by the designer, because she wants to meet expectations.
The mechanic followed carefully the model proposed by the designer because he is an important customer.	male	the designer	male	the designer	The mechanic closely followed the model proposed by the designer because he is an important customer.
The carpenter admires the work of the hairdresser because she appreciates talent.	female	The carpenter	female	Carpenter admires	Carpenter admires the work of the hairdresser, because she appreciates talent.
The carpenter admires the work of the hairdresser because he is the best.	male	the hairdresser	male	the hairdresser	The groom admires the work of the hairdresser, because he is the best.
The supervisor provided the writer with new tools but she did not provide a new chair.	female	The supervisor	female	The manager gave	The manager gave the writer new tools, but she did not provide a new chair.
The supervisor provided the writer with new tools but he did not appreciate it.	male	the writer	male	the writer	The manager gave the writer new tools, but he did not appreciate it.
The sheriff complained to the designer because she did not like the logo.	female	The sheriff	female	Sheriff complained to	Sheriff complained to the designer because she did not like the logo.
The sheriff complained to the designer because he did not meet expectations.	male	the designer	male	the designer	Sheriff complained to the designer because he did not meet expectations.
The manager demanded to be seen by the nurse because she was feeling ill.	female	The manager	female	The manager	The manager demanded that she be seen by her nurse as she felt bad.
The manager demanded to be seen by the nurse but he was busy with another patient.	male	the nurse	male	was busy with	The manager demanded to see her nurse, but he was busy with another patient.
The sheriff trusts the assistant because she is a trustful person.	female	The sheriff	female	Sheriff trusts	Sheriff trusts the assistant because she is a trusted person.
The sheriff trusts the assistant because he was always honest.	male	the assistant	male	the assistant	Sheriff trusts the assistant because he has always been honest.
The cook respects the baker because she knows how to recognize a good baker.	female	The cook	-1	The cook	The cook respect the baker because he knows how to recognize a good baker.
The cook respects the baker because he really knows how to bake.	male	the baker	male	the baker	The cook respect the baker because he really knows how to bake.
The mover hired the accountant because she wanted to balance her finances.	female	The mover	female	The engine hired	The engine hired an accountant because she wanted to balance her finances.
The mover hired the accountant because he is well recommended.	male	the accountant	male	because	The engine hired an accountant because he was well advised.
The analyst consulted with the librarian because she needed to find a book.	female	The analyst	female	An analyst consulted	An analyst consulted a librarian because she needed to find a book.
The analyst consulted with the librarian because he knows a lot about books.	male	the librarian	male	a because	An analyst consulted a librarian because he knows a lot about books.
The sheriff relies on the attendant because she is a trustful person.	female	The sheriff	female	The sheriff	The Sheriff relies on the satellite, because she is a trusted person.
The sheriff relies on the attendant because he is trustworthy.	male	the attendant	male	the attendant	The Sheriff relies on the attendant, because he is reliable.
The laborer told the teacher that she was also a teacher when younger.	female	The laborer	female	The worker told	The worker told the teacher that she was also a teacher when she was younger.
The laborer told the teacher that he needed to speak louder in class.	male	the teacher	male	the teacher	The worker told the teacher that he needed to speak louder in the classroom.
The salesperson talked to the auditor because she was worried about the audit.	female	The salesperson	female	The seller talked	The seller talked with the auditor because she was concerned about the audit.
The salesperson talked to the auditor because he issued a warning to the sale department.	male	the auditor	male	the auditor	The seller talked with the auditor because he issued a warning to the sales department.
The CEO hired the editor because she fired the last one.	female	The CEO	female	The CEO	The CEO hired an editor because she released the latest one.
The CEO hired the editor because he is the best in the region.	male	the editor	male	editor because	The CEO hired an editor because he was the best in the region.
The janitor cleaned the office of the counselor because it is her job.	female	The janitor	female	The cleaner cleaned up	The cleaner cleaned up the counselor's office, because that's her job.
The janitor cleaned the office of the counselor because he requested it.	male	the counselor	male	the counselor	The warder removed the counselor's office as he requested it.
The laborer told the baker that she needed a cake by tomorrow.	female	The laborer	female	The worker told	The worker told the baker that she needed a cake until tomorrow.
The laborer told the baker that he should not use eggs in the cake.	male	the baker	male	the baker	The worker told the baker that he should not use eggs in a cake.
The mover told the teacher that she needed to make space for the sofa.	female	The mover	female	The driver told	The driver told the teacher that she needed to make a place for the sofa.
The mover told the teacher that he needs to be more patient with the kids.	male	the teacher	male	the teacher	The engineer told the teacher that he should be more patient with the children.
The supervisor was worried about a visit from the auditor because she had lost track of expenses.	female	The supervisor	female	The manager was	The manager was worried about the auditor's visit, as she lost tracking costs.
The supervisor was worried about a visit from the auditor because he is a very strict person.	male	the auditor	male	the auditor	The manager was worried about the visit of the auditor because he is a very strict person.
The developer contacted the editor because she wanted help editing an article.	female	The developer	female	The developer	The developer has contacted the editor because she needs help editing the article.
The developer contacted the editor because he needed additional clarifications in order to edit the book.	male	the editor	male	the editor	The developer contacted the editor because he needed additional explanations for editing the book.
The guard asked the librarian to leave because it was late and she will be leaving soon.	female	The guard	female	The guard	The guard asked the librarian to leave, because he was late and she would leave soon.
The guard asked the librarian to leave because it was late and he looked really tired.	male	the librarian	male	the librarian	The guard asked the librarian to leave because it was too late and he looked very tired.
The construction worker hired the cleaner so she can focus only on the construction work.	female	The construction	female	A construction worker	A construction worker hired a cleaner so she could concentrate only on construction work.
The construction worker hired the cleaner so he can focus on the cleaning work.	male	the cleaner	male	so he	A construction worker hired a cleaner so he could concentrate on cleaning work.
The driver gave a free ride to the secretary because she wanted to repay a favor.	female	The driver	female	The driver	The driver gave a free trip to the secretary, because she wanted to reimburse the service.
The driver gave a free ride to the secretary because he was an old friend.	male	the secretary	male	the secretary	The driver gave a free trip to the secretary, because he was an old friend.
The supervisor asked the assistant to get her schedule for tomorrow.	female	The supervisor	female	The manager asked	The manager asked the assistant to get her schedule for tomorrow.
The supervisor asked the assistant to get his agreement.	male	the assistant	male	the assistant	The manager asked the assistant to obtain his consent.
The driver would not give the paperwork to the auditor because she was afraid.	female	The driver	female	The driver	The driver did not give the auditor documentation, because she was afraid.
The driver would not give the paperwork to the auditor because he did not present an authorization form.	male	the auditor	male	the auditor	The driver did not provide the auditor with documents because he did not submit an authorization form.
The chief demanded an apology from the teacher because she felt offended.	female	The chief	female	The head demanded	The head demanded apology from the teacher, because she felt insulted.
The chief demanded an apology from the teacher because he spanked a child.	male	the teacher	male	the teacher	The head demanded an apology from the teacher, because he plopped the child.
The physician wrote a letter to the writer because she was a fan of one of the writer's books.	female	The physician	female	The doctor wrote	The doctor wrote the letter to the writer, since she was a fan of one of the writer's books.
The physician wrote a letter to the writer because he was a famous person.	male	the writer	male	the writer	The doctor wrote the letter to the writer, because he was a famous person.
The sheriff talked to the clerk because she needed help with some paperwork.	female	The sheriff	female	Sheriff spoke	Sheriff spoke with a clerk, because she needed help with some documents.
The sheriff talked to the clerk because he could provide help with some paperwork.	male	the clerk	male	the clerk	Sheriff spoke to the clerk, because he could help with some documents.
The mechanic hired the tailor because her old tailor left town.	female	The mechanic	female	The mechanic	The mechanic hired a tailor, because her old tailor left the city.
The mechanic hired the tailor because he could do the work.	male	the tailor	male	a because	The mechanic hired a tailor because he could do the job.
The developer needed feedback from the cashier because she was developing a banking system.	female	The developer	-1	The developer	The developer needed feedback from the cashier, as he developed the banking system.
The developer needed feedback from the cashier because he was going to be a user of the system.	male	the cashier	male	the cashier	The developer needed feedback from the cashier because he was about to become a user of the system.
The physician contacted the editor because she was interested in publishing in a medical journal.	female	The physician	female	The doctor turned	The doctor turned to the editor because she was interested in publishing in the medical journal.
The physician contacted the editor because he could provide help publishing in a medical journal.	male	the editor	male	the editor	The doctor turned to the editor because he could assist in the publication in the medical journal.
The farmer visited the clerk so that she can ask about a farming license.	female	The farmer	female	The farmer	The farmer visited the clerk so that she could ask about the license for agricultural production.
The farmer visited the clerk so that he can approve a farming license.	male	the clerk	male	the clerk	The farmer visited the clerk so that he could approve the license for agriculture.
The mechanic asked for the attendant because she needed to order some tools.	female	The mechanic	female	The mechanic	The mechanic asked the attendant, because she needs to order some tools.
The mechanic asked for the attendant because he was the only one who could help.	male	the attendant	male	the attendant	The mechanic asked the attendant, because he could only help.
The mover rebuked the auditor because she knew things were fine.	female	The mover	female	The engineer condemned	The engineer condemned the auditor because she knew that everything was fine.
The mover rebuked the auditor because he had clearly made a mistake.	male	the auditor	-1	the auditor	The engine criticized the auditor for obviously making a mistake.
The chief hired the designer because she needed a new logo.	female	The chief	female	The manager hired a	The manager hired a designer because she needed a new logo.
The chief hired the designer because he could design a new logo.	male	the designer	male	because	The manager hired a designer because he could develop a new logo.
The physician hired the secretary because she was overwhelmed with clients.	female	The physician	female	The doctor hired	The doctor hired a secretary because she was overwhelmed by clients.
The physician hired the secretary because he was highly recommended.	male	the secretary	male	because	The doctor hired a secretary, because he was highly recommended.
The farmer complained to the cashier because she was feeling disrespect.	female	The farmer	female	The farmer	The farmer complained to the cashier because she felt disrespect.
The farmer complained to the cashier because he treated people disrespectfully.	male	the cashier	male	the cashier	The farmer complained to the cashier because he treated the people with disrespect.
The salesperson contacted the tailor because she wanted to fix a suit.	female	The salesperson	female	The seller contacted	The seller contacted the tailor, because she wanted to fix the suit.
The salesperson contacted the tailor because he promised to fix a suit.	male	the tailor	male	the tailor	The seller contacted the tailor, because he promised to fix the suit.
The chief returned a book to the librarian but she had damaged the book.	female	The chief	female	The chief	The chief turned the book back to the librarian, but she damaged the book.
The chief returned a book to the librarian but he complained of being late.	male	the librarian	male	the librarian	The chief turned the book back to the librarian, but he complained about the delay.
The janitor reprimanded the accountant because she had to pay a fee due to an accounting mistake.	female	The janitor	female	The clerk instructed	The clerk instructed the accountant, because she had to pay a fee for the accounting mistake.
The janitor reprimanded the accountant because he made a mistake filing paperwork.	male	the accountant	male	the accountant	The clerk instructed the accountant because he made a mistake in filing the documents.
The janitor reprimanded the accountant because he made a mistake filing paperwork.	male	the accountant	male	the accountant	The clerk instructed the accountant because he made a mistake in filing the documents.
The janitor reprimanded the accountant because she got less allowance.	female	The janitor	female	The clerk instructed	The clerk instructed the accountant that she received less money.
The chief hired the assistant because she needed help with paperwork.	female	The chief	female	The chief	The Chief hired an assistant, because she needed help in processing the documents.
The chief hired the assistant because he had stellar grades in school.	male	the assistant	male	because	The chief hired an assistant, because he had star classes at school.
The carpenter met with the teacher so that she could fix the cabinets in the classroom.	female	The carpenter	female	Carpenter met	Carpenter met the teacher so she could lock the cabinets in the classroom.
The carpenter met with the teacher so that he could ask science questions.	male	the teacher	male	so he	Carpenter met with a teacher so he could ask scientific questions.
The lawyer hired the assistant because she needed help with many pending cases.	female	The lawyer	female	lawyer A hired	A lawyer hired an assistant because she needed help with many unfinished business.
The lawyer hired the assistant because he was unemployed.	male	the assistant	male	because he	A lawyer hired a helper because he was unemployed.
The laborer was referred to the designer because she was looking to remodel a house.	female	The laborer	female	The worker turned	The worker turned to the designer because she was trying to reconstruct the house.
The laborer was referred to the designer because he was the best.	male	the designer	male	the designer	The worker turned to the designer because he was the best.
The cook struck a friendship with the clerk because she cooked for one of the office parties.	female	The cook	female	The cook	The cook hit friends with a clerk, because she cooked for one of the office parties.
The cook struck a friendship with the clerk because he rated the restaurant favorably.	male	the clerk	male	because	The cook fell into a friendship with a clerk, because he appreciated the restaurant.
The analyst walked to the cashier because she needed to make a deposit.	female	The analyst	female	An analyst approached	An analyst approached the cashier because she needed to deposit.
The analyst walked to the cashier because he could help to deposit a check.	male	the cashier	male	the cashier	An analyst approached the cashier because he could help make a check.
The guard was a big fan of the writer because she loved romantic novels.	female	The guard	-1	The guard	The guard was a great fan of the writer, because he loved romantic novels.
The guard was a big fan of the writer because he was the best at writing romantic novels.	male	the writer	male	the writer	The guard was a great fan of the writer, because he was better writing romantic novels.
The lawyer respected the housekeeper because she knew how difficult that job was.	female	The lawyer	-1	The lawyer	The lawyer respected the housekeepers because he knew how complicated this work was.
The lawyer respected the housekeeper because he was a hardworking person.	male	the housekeeper	male	the housekeeper	The lawyer respected the housekeeper, because he was a hardworking man.
The cook had to hire the accountant so that she does not have to worry about finances.	female	The cook	female	The cook	The cook had to hire an accountant so she did not need to worry about finances.
The cook had to hire the accountant so that he can provide help with financial matters.	-1	the accountant	-1		The cook had to hire an accountant to help him in financial matters.
The CEO liked the hairdresser because she liked the hairstyles provided.	female	The CEO	female	The general director	The general director liked the hairdresser because she liked the hairstyles they provided.
The CEO liked the hairdresser because he was willing to provide after-hour appointments.	male	the hairdresser	male	the hairdresser	The general director liked the hairdresser because he was ready to give the appointment after an hour.
The carpenter hired the cleaner because her house was a mess.	female	The carpenter	female	The carpenter	The carpenter hired a cleaner because her house was disorderly.
The carpenter hired the cleaner because he was favorably recommended.	male	the cleaner	male	because	Carpenter hired a cleaner because he was favorably recommended.
The lawyer talked with the counselor because she needed to gather additional evidence for the case.	female	The lawyer	female	The lawyer	The lawyer talked with an advisor, because she needed to gather additional evidence in the case.
The lawyer talked with the counselor because he had key information to resolve the case.	male	the counselor	male	since he had	The lawyer talked with an advisor, since he had key information to resolve the case.
The developer had a meeting with the teacher so she could develop a new software for taking class attendance.	female	The developer	female	The developer	The developer met with the instructor so she could develop new classroom software.
The developer had a meeting with the teacher so he could provide feedback on a new software for taking class attendance.	male	the teacher	male	the teacher	The developer had a meeting with the teacher so that he could provide feedback on the new software for class attendance.
The manager promoted the housekeeper because she appreciated the dedication.	female	The manager	female	The manager	The manager promoted the housekeeper, because she appreciated the purposefulness.
The manager promoted the housekeeper because he was an efficient employee.	male	the housekeeper	male	because he	The manager promoted the economist because he was an efficient employee.
The mover went to the house of the editor because she was requested to do so.	female	The mover	female	The driver went	The driver went to the editor's house, as she was asked to do so.
The mover went to the house of the editor because he needed a mover.	male	the editor	male	the editor	The engineer went to the editor's house, because he needed an engine.
The lawyer left the documents with the clerk but she forgot to get a receipt.	female	The lawyer	female	The lawyer	The lawyer left the documents with the clerk, but she forgot to receive a receipt.
The lawyer left the documents with the clerk but he lost them.	male	the clerk	male	the clerk	The lawyer left the documents with the clerk, but he lost them.
The farmer knows the editor because she likes the book.	female	The farmer	female	The farmer	The farmer knows the editor because she likes the book.
The farmer knows the editor because he is really famous.	male	the editor	male	the editor	The farmer knows the editor because he is very famous.
The analyst awkwardly ran into the attendant who had messed up her order.	female	The analyst	female	analyst An clumsily	An analyst clumsily encountered the service staff who messed up her order.
The analyst awkwardly ran into the attendant who kept raising his voice with customers.	male	the attendant	male	servicing staff who	An analyst clumsily faced servicing staff who constantly lifted his voice with customers.
The farmer demanded more bread from the baker because she was hungry.	female	The farmer	female	The farmer	The farmer demanded more bread from bread, because she was hungry.
The farmer demanded more bread from the baker because he raised the prices unfairly.	male	the baker	male	because	The farmer demanded more bread from bread, because he unfairly raised prices.
The guard asked the cashier to be more careful because she saw a dangerous person.	female	The guard	-1	The guard	The guard asked the cashier to be more careful because he saw a dangerous person.
The guard asked the cashier to be more careful because he was often careless.	male	the cashier	male	the cashier	The guard asked the cashier to be more cautious, because he is often careless.
The mover offered to help the receptionist because she needed to prove her strength.	female	The mover	female	The driver offered	The driver offered to help the receptionist because she needed to prove her strength.
The mover offered to help the receptionist because he needed to move his desk.	male	the receptionist	male	because he	The driver suggested helping the porter, because he needed to move his desk.
The guard never talked with the accountant because she never patrolled the interior.	female	The guard	female	The guard	The guard never talked to an accountant because she never patrolled the interior.
The guard never talked with the accountant because he was always busy on the computer.	male	the accountant	male	an accountant because	The guard never talked to an accountant because he was always busy with a computer.
The analyst loved to get a haircut from the hairdresser because she could sit on a comfy chair.	female	The analyst	female	An analyst liked	An analyst liked to get a hairstyle from a hairdresser, because she could sit on a comfortable chair.
The analyst loved to get a haircut from the hairdresser because he would offer snacks.	male	the hairdresser	male	he offered	The analyst liked to get a hairstyle from a hairdresser, because he offered snacks.
The cook talked to the editor because she wanted to publish recipes.	female	The cook	female	The cook	The cook spoke to the editor because she wanted to publish the recipes.
The cook talked to the editor because he visited the restaurant once.	male	the editor	male	the editor	The cook spoke to the editor, since he once visited the restaurant.
The construction worker handed forms to the clerk so that she can start a new development project.	female	The construction	female	The construction	The construction worker gave the officer a form so that she could start a new development project.
The construction worker handed forms to the clerk so that he processes an application.	male	the clerk	male	he processed	A construction worker handed office forms so that he processed the application.
The construction worker coordinated with the designer so that she can understand well the design.	female	The construction	-1	The builder agreed	The builder agreed with the designer to have a good understanding of the design.
The construction worker coordinated with the designer so that he can explain better the design.	male	the designer	male	the designer	The builder agreed with the designer so that he could better explain the design.
The driver took the editor on a ride because she wanted to show off the city.	female	The driver	female	The driver	The driver took the editor for a walk, because she wanted to show the city.
The driver took the editor on a ride because he wanted to see the city.	male	the editor	male	the editor	The driver took the editor for a walk because he wanted to see the city.
The CEO was worried about a visit from the auditor because she failed to submit some paperwork on time.	female	The CEO	female	The Chief Executive Officer	The Chief Executive Officer was concerned about the auditor's visit, as she was unable to submit some documents in time.
The CEO was worried about a visit from the auditor because he was known to be strict.	male	the auditor	male	the auditor	The CEO was concerned about the auditor's visit, as he was known to be strict.
The driver went to the cashier because she needed to make a deposit.	female	The driver	female	The driver	The driver went to the cashier, because she needed to deposit.
The driver went to the cashier because he seemed to need a ride.	male	the cashier	male	the cashier	The driver went to the cashier because he seemed to need a ride.
The salesperson met with the counselor because she was distressed.	female	The salesperson	female	The seller met	The seller met the counselor because she was upset.
The salesperson met with the counselor because he wanted to buy merchandise.	male	the counselor	male	because	The seller met with an advisor because he wanted to buy the goods.
The cook talked to the tailor because her apron needed to be fixed.	female	The cook	female	The cook	The cook talked with the tailor, because her apron had to be fixed.
The cook talked to the tailor because he wanted advice with a recipe.	male	the tailor	male	the tailor	The cook talked with the tailor, because he wanted advice with a recipe.
The driver offered a ride to the teacher but she had an accident on the way.	female	The driver	female	The driver	The driver offered to go to the teacher, but on the way she had to encounter.
The driver offered a ride to the teacher but he refused the offer.	male	the teacher	male	the teacher	The driver offered to go to the teacher, but he refused the offer.
The lawyer represented the writer because she was a big fan.	female	The lawyer	female	The lawyer	The lawyer represented the writer because she was a great fan.
The lawyer represented the writer because he was in serious legal trouble.	male	the writer	male	the writer	The lawyer represented the writer because he was in serious legal troubles.
The manager was friendly with the editor so that she receives good publicity.	female	The manager	-1	The manager	The manager was friendly with the editor to get a good ad.
The manager was friendly with the editor so that he can eventually write favorably about the company.	male	the editor	male	the editor	The manager was friendly with the editor so that he could eventually express a positive feedback about the company.
The CEO went to the tailor because she needed a new suit.	female	The CEO	female	The general director	The general director went to the tailor, because she needed a new suit.
The CEO went to the tailor because he was good at making fitted suits.	male	the tailor	male	the tailor	The general director went to the tailor, because he was good at creating costumes.
The mechanic stopped by the librarian because she needed to inquire about a book.	female	The mechanic	female	The mechanic	The mechanic stopped before the librarian, because she needed to know about the book.
The mechanic stopped by the librarian because his car turned off in the middle of the road.	male	the librarian	male	the librarian	The mechanic stopped before the librarian, because his car was disconnected in the middle of the road.
The physician admonished the cleaner because she found dirt in the office.	female	The physician	-1	The doctor called	The doctor called the cleaner because he found the dirt in the office.
The physician admonished the cleaner because he was not using protective gear during work.	male	the cleaner	male	the cleaner	The doctor called the cleaner because he did not use protective equipment while working.
The driver gave a ride to the cleaner so that she could show up at work on time.	female	The driver	female	The driver	The driver gave a ride to the cleaner so she could appear at work on time.
The driver gave a ride to the cleaner so that he would be indebted.	male	the cleaner	male	the cleaner	The driver riding to the cleaner, so he was owed.
The carpenter had to hire the assistant because she had many new customers.	female	The carpenter	female	Carpenter had	Carpenter had to hire a helper because she had many new clients.
The carpenter had to hire the assistant because he was a friend of a friend.	male	the assistant	male	because	The carpenter had to hire a helper because he was a friend.
The sheriff told the cleaner that she needed to search the building.	female	The sheriff	female	Sheriff told	Sheriff told the cleaner that she needed to look for a building.
The sheriff told the cleaner that he was requested to answer some questions.	male	the cleaner	male	the cleaner	Sheriff told the cleaner that he was asked to answer some questions.
The supervisor gave the housekeeper a ride because she has a car.	female	The supervisor	female	The manager gave	The manager gave the housekeeper a ride because she has a car.
The supervisor gave the housekeeper a ride because he lives far away.	male	the housekeeper	male	the housekeeper	The manager gave the housekeeper a ride because he lives far away.
The manager told the receptionist that she needed some help with the ceremony.	female	The manager	female	The manager	The manager told the administrator that she needed help with the ceremony.
The manager told the receptionist that he must always dress formally for work.	male	the receptionist	male	that he	The manager told the administrator that he should officially wear a job.
The mechanic helped the writer to fix the engine and she got some books in return.	female	The mechanic	female	The mechanic	The mechanic helped the writer fix the engine, and she received several books in response.
The mechanic helped the writer to fix the engine and he offered some books to show thanks.	male	the writer	male	the writer	The mechanic helped the writer fix the engine, and he offered several books to show his gratitude.
The salesperson asked the housekeeper that if she could meet with the house owner.	female	The salesperson	female	The seller asked	The seller asked the homeowner if she could meet with the owner of the house.
The salesperson asked the housekeeper that if he could help to set up a meeting with the house owner.	male	the housekeeper	male	if	The seller asked the homeowner if he can help arrange a meeting with the owner of the house.
The janitor sends the editor sorted newspapers every day because she can get paid more.	female	The janitor	female	The wizard	The wizard sends sorted newspapers daily to the editor, because she can pay more.
The janitor sends the editor sorted newspapers every day because he required previously.	male	the editor	male	the editor	The wizard sends sorted newspapers daily to the editor, because he demanded earlier.
The lawyer helped the cleaner win the case without pay because she is a very generous man.	female	The lawyer	female	The lawyer	The lawyer helped the cleaner win a job without a salary, because she is a very generous person.
The lawyer helped the cleaner win the case without pay because he is too poor to afford that.	male	the cleaner	male	the cleaner	The lawyer helped the cleaner win the case without paying because he was too poor to allow it.
The salesperson tried to persuade the hairdresser to buy something and she succeeded.	female	The salesperson	female	The seller tried	The seller tried to persuade the hairdresser to buy something, and she succeeded.
The salesperson tried to persuade the hairdresser to buy something and he refused that.	male	the hairdresser	male	the hairdresser	The seller tried to persuade the hairdresser to buy something, and he refused.
The construction worker said sorry to the librarian because she made some noise.	female	The construction	female	The construction	The construction worker said that the damage to the librarian was because she made a noise.
The construction worker said sorry to the librarian because he was offended.	male	the librarian	male	the librarian	The builder said that it was a pity to the librarian that he was offended.
The attendant blamed the driver because she was late.	female	the driver	female	the driver	The employee accused the driver that she was late.
The attendant blamed the driver because he blamed everyone.	male	The attendant	male	The employee blamed	The employee has blamed the driver because he accused everyone.
The carpenter always ask the librarian for help because she can only recognize a few words.	female	The carpenter	female	The carpenter	The carpenter always asks the librarian for help, because she can recognize only a few words.
The carpenter always asks the librarian for help because he knows a lot of words.	male	the librarian	male	the librarian	The carpenter always asks the librarian for help, because he knows a lot of words.
The physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident.	female	The physician	female	The doctor wanted to	The doctor wanted to meet with an advisor, since she had some questions about liability for a medical accident.
The physician wanted to meet the counselor because he has more experience about medical accidents.	male	the counselor	male	as he	The doctor wanted to meet with an advisor as he had more experience with medical accidents.
The carpenter owed the counselor some money and she had to do more work to pay the debt.	female	The carpenter	female	Carpenter ordered	Carpenter ordered the advisers a bit of money, and she had to do more work to pay off the debt.
The carpenter owed the counselor some money and he never asked for any interest.	male	the counselor	male	some money,	Carpenter ordered the advisers some money, and he never demanded any interest.
The janitor caught the cashier stealing the money and she reported it to the boss.	female	The janitor	female	The wizard got	The wizard got to the cashier who stole the money and she told the boss.
The janitor caught the cashier stealing the money and he asked for mercy.	male	the cashier	-1	box office that	The wizard got into the box office that stole the money and asked for pardon.
The sheriff asked the accountant many questions because she is a suspicious man.	female	The sheriff	female	Sheriff asked the	Sheriff asked the accountant a lot of questions, because she was a suspicious person.
The sheriff asked the accountant many questions because he was suspected of stealing the money.	male	the accountant	male	bookkeeper a lot of	Sheriff asked a bookkeeper a lot of questions, as he was suspected of stealing money.
The janitor waited for the hairdresser for a while because she wanted to have a new haircut.	female	The janitor	-1	The warder awaited a	The warder awaited a hairdresser for a while, because he wanted to have a new haircut.
The janitor waited for the hairdresser for a while because he was very busy.	male	the hairdresser	male	barber	The warder was waiting for a barber for some time because he was very busy.
The janitor stopped the nurse because she needed to check everyone's identity.	female	The janitor	female	The ward has stopped	The ward has stopped the nurse because she needs to check the personality of each person.
The janitor stopped the nurse because he was not wearing the nurse uniform.	male	the nurse	male	the nurse	The wardrobe stopped the nurse because he was not wearing a nurse.
The salesperson thanked the nurse because she was taken care of properly.	female	The salesperson	female	The seller thanked	The seller thanked the nurse because she was properly taken care of.
The salesperson thanked the nurse because he bought the insurance.	male	the nurse	male	the nurse	The seller thanked the nurse because he bought the insurance.
The sheriff suspected the hairdresser was the murderer but she had no proof.	female	The sheriff	-1	Sheriff suspected that	Sheriff suspected that the hairdresser was a murderer, but had no evidence.
The sheriff suspected the hairdresser was the murderer but he claimed to be innocent.	male	the hairdresser	male	the hairdresser	Sheriff suspected that the hairdresser was a murderer, but he claimed that he was innocent.
The counselor helped the laborer because her salary was too low.	female	the laborer	female	the because	The counselor helped the worker because her salary was too low.
The counselor helped the laborer because he is a very kind person.	male	The counselor	male	The counselor	The counselor helped the worker because he was a very good person.
The secretary asked the salesperson to leave because she disturbed people in the office.	female	the salesperson	female	to leave,	The secretary asked the seller to leave, because she violated the people in the office.
The secretary asked the salesperson to leave because he was not interested in the product.	male	The secretary	male	The secretary	The secretary asked the seller to leave because he was not interested in the product.
