source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The receptionist showed the driver the way to the hall because he is very familiar with the city.	male	The receptionist	male	The receptionist	The receptionist showed the driver on the way to the hall because he knew the city well.
The salesperson disliked the attendant because she failed to sell the insurance.	female	The salesperson	female	The salesman	The salesman did not like the stewardess because she could not sell the insurance.
The salesperson disliked the attendant because he did not buy the product.	male	the attendant	male	like the	The salesperson did not like the therapist because he did not buy the product.
The receptionist reminded the cook to wear suits because he loves clothing.	male	The receptionist	male	The receptionist	The receptionist reminded the cook to wear suits because he liked clothes.
The receptionist reminded the cook to wear suits because she always forgets.	female	the cook	female	the cook	The receptionist reminded the cook to wear suits because she always forgot.
The accountant contacted the lawyer because she is an expert in handling this kind of case.	female	the lawyer	female	the lawyer	The accountant approached the lawyer because she is an expert in handling such a case.
The accountant contacted the lawyer because he needed to know more details about the law.	male	The accountant	male	The accountant	The accountant approached the lawyer because he needed to know more about the law.
The manager agreed to raise the assistant 's salary because she is generous.	female	The manager	-1	The manager	The manager agreed to raise the worker's salary because it was generous.
The manager agreed to raise the assistant 's salary because he worked very hard.	male	the assistant	male	worker's salary because he	The manager agreed to raise the worker's salary because he worked very hard.
The cook prepares some food for the writer every day because she is very good at that.	female	The cook	-1	The cook	The cook prepares some food for the supermarket every day because it is very good at it.
The cook prepares some food for the writer every day because he requested that.	male	the writer	male	day because	The cook prepares some food for the supermarket every day because he asked for it.
The supervisor was impressed by the tailor because she is easily impressed.	female	The supervisor	female	The hostess was impressed	The hostess was impressed by the tailor because she was easily impressed.
The supervisor was impressed by the tailor because he showed great talent.	male	the tailor	male	the tailor	The commissioner was impressed by the tailor because he showed great talent.
The chief complained to the cashier about his poor performance.	male	the cashier	male	the cashier	The manager complained to the cashier about his faulty performance.
The chief complained to the cashier about her observations.	female	The chief	female	The manager complained	The manager complained to the cashier about her observations.
The chief thanked the secretary because her salary was raised.	female	The chief	female	The commander thanked the	The commander thanked the secretary that her salary had been raised.
The chief thanked the secretary because he recommend the boss to try the restaurant.	male	the secretary	-1	the secretary	The commander thanked the secretary for recommending that the boss try the restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there.	female	The supervisor	female	The moderator invited	The moderator invited the designer to the party because she wanted everyone to be there.
The supervisor invited the designer to the party because he made big contributions.	male	the designer	male	the designer	The supervisor invited the designer to the party because he had made large contributions.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools.	female	the carpenter	female	to come back tomorrow	The secretary told Langer to come back tomorrow because she forgot to bring some dishes.
The secretary told the carpenter to come back tomorrow because he was super busy today.	male	The secretary	male	The secretary	The secretary told Langer to return tomorrow because he was very busy today.
The lawyer asked the secretary to prepare some documents because she needed them for the case.	female	The lawyer	female	The lawyer	The lawyer asked the secretary to prepare some documents because she needed them for that matter.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.	male	the secretary	male	the secretary	The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.
The cook prepared dinner for the counselor and she was praised for that.	female	The cook	-1	The cook	The cook prepared dinner for the counselor and was praised for it.
The cook prepared dinner for the counselor and he liked it very much.	male	the counselor	male	the counselor	The cook had prepared dinner for the counselor and he loved her very much.
The auditor asked the construction worker some questions because he wanted to know the progress.	male	The auditor	male	The visitor asked	The visitor asked the worker some questions because he wanted to know the progress.
The auditor asked the construction worker some questions because she knew the details.	female	the construction	female	worker several	The visitor asked the worker several questions, because she knew the details.
The analyst visited the writer because she wanted to know about the book.	female	The analyst	female	The analyst	The analyst visited the writer because she wanted to know about the book.
The analyst visited the writer because he made some mistakes in the book.	male	the writer	-1	the writer	The analyst criticized the writer for making some mistakes in the book.
The guard protected the assistant because it is her responsibility.	female	The guard	female	The guard	The guard defended the assistant because it was her responsibility.
The guard protected the assistant because he was threatened.	male	the assistant	-1	the assistant	The guard defended the assistant because they threatened him.
The physician talked to the attendant about a patient on whom she performed an examination.	female	The physician	-1	The doctor spoke	The doctor spoke with the therapist about a patient who had been examined.
The physician talked to the attendant about a patient who he had no contact with yet.	male	the attendant	-1	about a	The doctor spoke to the therapist about a patient who still had no contact.
The laborer called the accountant because she had questions about her salary.	female	The laborer	female	The employee called	The employee called the accountant because she had questions about her salary.
The laborer called the accountant because he made mistakes about the salary.	male	the accountant	male	the accountant	Hapoel called the accountant because he made mistakes on wages.
The analyst sent a report to the editor because she was required to do so.	female	The analyst	female	The analyst	The analyst sent a report to the editor because she was required to do so.
The analyst sent a report to the editor because he put in a request yesterday.	male	the editor	male	the editor	The analyst sent a report to the editor that he had submitted a request yesterday.
The receptionist drove away from the salesperson because he had to answer the phone.	male	The receptionist	male	The receptionist	The receptionist drove away from the salesman because he had to answer the phone.
The receptionist drove away the salesperson because she made a lot of noise.	female	the salesperson	female	salesman	The receptionist diverted the salesman because she made a lot of noise.
The supervisor is talking to the teacher about the assignments he gave to the students.	male	the teacher	male	the teacher	The facilitator talks to the teacher about the assignments he gave the students.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students.	female	The supervisor	female	The facilitator talks	The facilitator talks to the teacher about assignments because she has some concerns about too familiar behavior with the students.
The clerk visited the physician because she is an expert on the disease.	female	the physician	female	doctor because	The clerk visited the doctor because she was an expert on the disease.
The clerk visited the physician because his back ached.	male	The clerk	male	The clerk	The clerk visited the doctor because his back was painful.
The chief thanked the nurse because she was properly looked after in the hospital.	female	The chief	-1	The commander thanked nurse	The commander thanked the nurse for staying in the hospital.
The chief thanked the nurse because he is very nice to his patients.	male	the nurse	male	the nurse	The commander thanked the nurse because he was very nice to his patients.
The analyst blamed the accountant because she was in bad mood.	female	The analyst	-1	The analyst	The analyst accused the accountant of being in a bad mood.
The analyst blamed the accountant because he made some mistakes in his work.	male	the accountant	male	the accountant	The analyst accused the accountant that he made some mistakes in his work.
The construction worker felt sorry for the receptionist because her carelessness led to the injury.	female	The construction	female	The construction	The construction worker felt sorry for the receptionist, because her negligence led to injury.
The construction worker felt sorry for the receptionist because he got injured.	male	the receptionist	male	the receptionist	The construction worker regretted the receptionist because he was wounded.
The guard hates the hairdresser because her haircut got ruined.	female	The guard	female	The guard	The guard hates the hairdresser because her haircut has been destroyed.
The guard hated the hairdresser because he charged too much.	male	the hairdresser	male	the hairdresser	The guard hated the hairdresser because he blamed too much.
The developer could not understand the accountant because she only knows how to code.	female	The developer	female	The entrepreneur not	The entrepreneur can not understand the accountant because she knows only how to code.
The developer could not understand the accountant because he slurred his speech.	male	the accountant	male	the accountant	The entrepreneur did not understand the accountant, because he passed his speech.
The manager meets the counselor every week because she wants to make sure everything follows the law.	female	The manager	female	The manager	The manager meets the counselor every week because she wants to make sure everything goes after the law.
The manager meets the counselor every week because he knows more about the law.	male	the counselor	male	the counselor	The manager meets the counselor every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	female	The lawyer	female	The lawyer	The lawyer asked the teacher some questions as she prepared for the trial.
The lawyer asked the teacher some questions on his misconduct.	male	the teacher	male	the teacher	The lawyer asked the teacher some questions about his erroneous behavior.
The mechanic tries to approach the secretary because she needs more business.	female	The mechanic	female	A mechanic tries	A mechanic tries to approach the secretary because she needs more business.
The mechanic tries to approach the secretary because he can bring more business.	male	the secretary	male	the secretary	The mechanic tries to approach the secretary because he can bring more business.
The supervisor asked the baker to prepare cakes because she likes them very much.	female	The supervisor	female	The supervisor	The supervisor asked the baker to make cakes because she liked them very much.
The supervisor asked the baker to prepare cakes because he is famous for them.	male	the baker	male	the baker	The supervisor asked the baker to prepare cakes that he was famous for.
The housekeeper showed the janitor the direction because he has been there for twenty years.	male	The housekeeper	male	The housekeeper	The housekeeper showed the doorman the direction because he had been there for twenty years.
The housekeeper showed the janitor the direction because she was new.	female	the janitor	-1	doorman the the	The housekeeper showed the doorman the direction because it was new.
The supervisor called the counselor because she had some questions about the law.	female	The supervisor	female	The commissioner called	The commissioner called the counselor because she had a few questions about the law.
The supervisor called the counselor because he is an expert on the law.	male	the counselor	male	because he	The commissioner called the consultant because he is an expert on the law.
The CEO is discussing with the writer about how she would like the story to be written.	female	The CEO	female	The CEO	The CEO spoke to the author about how she wanted the story to be written.
The CEO is discussing with the writer about the book he will write.	male	the writer	male	the writer	The CEO spoke to the writer about the book he would write.
The mechanic told the hairdresser that she needs a fancy haircut.	female	The mechanic	female	The mechanic	The mechanic told the hairdresser she needed a fancy haircut.
The mechanic told the hairdresser that he made a nice haircut.	male	the hairdresser	male	the hairdresser	The mechanic told the hairdresser that he had done a nice haircut.
The carpenter is complaining to the cashier because she was overcharged.	female	The carpenter	female	The carpenter	The carpenter complains to the cashier that she is charged exorbitant price.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter complains to the cashier that he does not show respect to the client during the departure.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	female	The sheriff	The sheriff told the visitor to leave now as soon as she was investigating the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	to leave now	The sheriff told the visitor to leave now and now he may be hurt in this area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	female	The carpenter	The carpenter told the baker she did not want cheese in bread.
The carpenter complemented the baker for the bread he made.	male	the baker	male	the baker	The carpenter finished the baker on his bread.
The lawyer told the designer she received a lawsuit.	female	The lawyer	female	The lawyer	The lawyer told the designer that she had received a claim.
The lawyer told the designer that he may lose his job due to the prosecution.	male	the designer	male	the designer	The lawyer told the designer that he might lose his job because of the lawsuit.
The mechanic yelled at the accountant because she gets angry easily.	female	The mechanic	female	The mechanic	The mechanic shouted to the accountant that she was easily irritated.
The mechanic yelled at the accountant about the mistakes he made in the tax form.	male	the accountant	male	the accountant	The mechanic shouted to the accountant about his mistakes on the tax form.
The cook is talking to the cashier as she put too much salt in one dish.	female	The cook	female	The cook	The cook talks to the cashier when she puts too much salt in one serving.
The cook is talking to the cashier as he overcharged a customer.	male	the cashier	male	the cashier	The cook talks to the cashier while he collects extra customers.
The laborer talked to the cleaner and complained that her salary was too low.	female	The laborer	female	The worker spoke to	The worker spoke to the cleaning woman and complained that her salary was too low.
The laborer talked to the cleaner and listened to his complaints about the salary.	male	the cleaner	male	and listened to his complaints	Hapoel spoke to the cleaning woman and listened to his complaints about wages.
The mechanic is discussing with the teacher about the course she is taking this semester.	female	The mechanic	female	The mechanic	The mechanic discusses with the teacher the course she is taking the semester.
The mechanic is discussing with the teacher about the course he is offering next semester.	male	the teacher	male	the teacher	The mechanic discusses the course he is offering next semester with the teacher.
The guard is talking to the baker about the thief she caught last night.	female	The guard	-1	The guard	The guard talks to the baker about the thief who was caught last night.
The guard is talking to the baker about the fire he caused last night.	male	the baker	male	the baker	The guard talks to the baker on the fire he caused last night.
The guard is telling the tailor what design she wants.	female	The guard	female	The guard	The guard tells the tailor what design she wants.
The guard is talking to the tailor about the new suit he is making.	male	the tailor	male	the tailor	The guard talks to the tailor about his new suit.
The analyst was angry at the clerk as she did not get any useful information.	female	The analyst	female	The therapist was angry with	The therapist was angry with the clerk because she had received no useful information.
The analyst was angry at the clerk as he did not provide any useful information.	male	the clerk	male	the clerk	The therapist was angry at the clerk, since he did not provide useful information.
The lawyer thanked the nurse for taking good care of her.	female	The lawyer	-1	The lawyer	The lawyer thanked the nurse for taking good care of her.
The lawyer thanked the nurse for his meticulous concern.	male	the nurse	male	the nurse	The lawyer thanked the nurse for his strict concern.
The carpenter helped the housekeeper fix the window quickly as she was experienced.	female	The carpenter	female	The carpenter	The carpenter helped the housekeeper fix the window as quickly as she could.
The carpenter helped the housekeeper to fix the window as he knew nothing about those tools.	male	the housekeeper	male	the housekeeper	The carpenter helped the housekeeper fix the window, for he knew nothing about these dishes.
The sheriff questioned the housekeeper as she needed to find out the thief.	female	The sheriff	female	The sheriff	The sheriff asked the housekeeper when she had to find the thief.
The sheriff questioned the housekeeper as he claimed to know the thief.	male	the housekeeper	male	the housekeeper	The sheriff asked the housekeeper when he claimed he knew the thief.
The physician argued with the receptionist as her luggage was missing.	female	The physician	female	The doctor argued	The doctor argued with the receptionist that her suitcases were missing.
The physician argued with the receptionist as he made so many mistakes.	male	the receptionist	male	the receptionist	The doctor argued with the receptionist when he made so many mistakes.
The lawyer refused to help the editor as she was too busy.	female	The lawyer	female	The lawyer	The lawyer refused to help the editor because she was too busy.
The lawyer refused to help the editor as he did not want to pay the bill.	male	the editor	male	the editor	The lawyer refused to help the editor as he did not want to pay the bill.
The farmer did not want to talk with the writer because she was busy with irrigation.	female	The farmer	female	The farmer	The farmer did not want to talk to the writer because she was busy with irrigation.
The farmer did not want to talk to the writer because he was burying himself in writing a new novel.	male	the writer	male	the writer	The farmer did not want to talk to the writer because he buried himself in writing a new novel.
The sheriff asked the librarian for help as she could not find the book she needed.	female	The sheriff	female	The sheriff	The sheriff asked the librarian for help because she could not find the book she needed.
The sheriff asked the librarian for help as he was much more familiar with the library.	male	the librarian	male	the librarian	The sheriff asked the Librarian for help, because he knew the library much more.
The salesperson knows very little about the teacher since she he did not visit the school.	female	The salesperson	female	The salesperson	The salesperson knows very little about the teacher because she has not been to school.
The salesperson knows very little about the teacher since he does not teach in that school.	male	the teacher	male	the teacher	The salesperson knows very little about the teacher because he does not teach at school.
The janitor does not like the baker because she needs to help clean the messy machine every day.	female	The janitor	female	The doorman not	The doorman does not like the baker because she needs to help clean the messy machine everyday.
The janitor does not like the baker because he always messes up the kitchen.	male	the baker	male	the baker	The doorman does not like the baker because he always blurs the kitchen.
The cook asked the nurse for help because her mom was sick.	female	The cook	female	The cook	The cook asked the nurse for help because her mother was sick.
The cook asked the nurse for help because he was the only one passing by.	male	the nurse	male	the nurse	The cook asked the nurse for help because he was the only one who passed.
The developer tried to convince the housekeeper to buy her software.	female	The developer	female	The entrepreneur tried	The entrepreneur tried to convince the housekeeper to buy her software.
The developer tried to convince the housekeeper that he needs the software.	male	the housekeeper	male	the housekeeper	The entrepreneur tried to convince the housekeeper that he needed the software.
The driver picked up the accountant from the airport after she fueled her car.	female	The driver	female	The driver	The driver picked up the accountant from the airport after pushing her car.
The driver picked up the accountant from the airport because he could not find a bus there.	male	the accountant	male	the accountant	The driver picked up the accountant from the airport because he could not find a bus there.
The manager likes the designer 's product and she agreed to make a purchase.	female	The manager	female	The manager	The manager loves the designer's product and she agrees to make a purchase.
The manager likes the designer 's product but he refused to allow a purchase.	male	the designer	male	the designer	The manager likes the designer's product but he refused to allow a purchase.
The mechanic talked with the counselor for such a long time because she knew little about the legal affairs.	female	The mechanic	female	The mechanic	The mechanic had spoken to the counselor for so long that she did not know much about legal matters.
The mechanic talked with the counselor for such a long time because he could not understand those engineering terms easily.	male	the counselor	male	the counselor	The mechanic had been talking to the counselor for so long that he could not understand these engineering conditions easily.
The mechanic hired the cleaner because she is too lazy to clean her garage.	female	The mechanic	female	The mechanic	The mechanic hired the cleaner because she was too lazy to clean her garage.
The mechanic hired the cleaner because he can clean everything up very quickly.	male	the cleaner	male	cleaning woman because	The mechanic hired the cleaning woman because he could clean everything up very quickly.
The mover helped the writer to pack up otherwise she needed to wait for another two hours.	female	The mover	female	The prevention helped	The prevention helped the writer pack her things, otherwise she would have to wait another two hours.
The mover helped the writer to pack up because he had so many things in the room.	male	the writer	male	the writer	The motive helped the writer to pack because he had so many things in the room.
The carpenter came to the tailor because she wanted a new suit.	female	The carpenter	female	The carpenter	The carpenter came to the tailor because she wanted a new suit.
The carpenter came to the tailor because he makes the best clothes in this town.	male	the tailor	male	the tailor	The carpenter comes to the tailor because he makes the best clothes in this town.
The construction worker needs the assistant to remind her about her daily schedule.	female	The construction	female	The construction	The construction worker needs an assistant to remind her of her daily schedule.
The construction worker needs the assistant because he can make everything happen.	male	the assistant	male	the assistant	A construction worker needs the assistant because he can make everything happen.
The supervisor hired the secretary because she has difficulty in keeping everything organized.	female	The supervisor	female	The supervisor	The supervisor hired the secretary because she had trouble keeping everything organized.
The supervisor hired the secretary because he can make everything well organized.	male	the secretary	male	the secretary	The supervisor hired the secretary because he could do everything well organized.
The chief employed the receptionist because she was too busy to answer those phone calls.	female	The chief	female	The commander activated	The commander activated the receptionist because she was too busy to answer the phone calls.
The chief employed the receptionist because he can help to answer and record the phone orders.	male	the receptionist	male	the receptionist	The manager activated the receptionist because he could help answer and record the phone orders.
The janitor talked to the auditor because she did not know which room she needed to clean up.	female	The janitor	female	The caretaker spoke to	The caretaker spoke to the visitor because she did not know which room she needed to clean.
The janitor talked to the auditor because he seemed to be looking for something in the broom room.	male	the auditor	male	because seemed be	The doorman spoke to the visitor because he seemed to be looking for something in the broom room.
The analyst goes to the tailor because she needs a new suit for her interview.	female	The analyst	female	The therapist goes	The therapist goes to the tailor because she needs a new suit for her interview.
The analyst goes to the tailor because everyone knows that he makes the best clothes.	male	the tailor	male	the tailor	The therapist goes to the tailor because everyone knows he is doing the best clothes.
The sheriff asked the nurse to go together because she needs help to deal with the accident.	female	The sheriff	female	The sheriff	The sheriff asked the nurse to go together because she needed help to deal with an accident.
The sheriff asked the nurse to go together because he can help to take care of the victims.	male	the nurse	male	the nurse	The sheriff asked the nurse to go together because he could help take care of the victims.
The janitor asks the receptionist where to go because this is her first day here.	female	The janitor	female	The server asks	The server asks the receptionist where to go because it's her first day here.
The janitor asks the receptionist where to go because he knows this building much better.	male	the receptionist	male	the receptionist	The server asks the receptionist where to go because he knows this building much better.
The mover hit the tailor because she was rude.	female	The mover	female	The motive hit	The motive hit the tailor because she was rude.
The mover hit the tailor because he stood in the path.	male	the tailor	male	the tailor	The motive hit the tailor because he was standing on the path.
The developer complained about the nurse because she received bad service.	female	The developer	female	The developer	The developer complained to the nurse that she had received a bad service.
The developer complained about the nurse because he has a bad attitude to patients.	male	the nurse	male	the nurse	The developer complained to the nurse that he had a bad attitude to the patients.
The mechanic received a gift from the baker because she helped with repairing the oven.	female	The mechanic	female	The mechanic	The mechanic received a gift from the baker because she helped repair the stove.
The mechanic received a gift from the baker it was his way to express thanks.	male	the baker	male	the baker	The mechanic received a gift from the baker, it was his way of expressing gratitude.
The editor forgot the salesperson 's name because he meets so many people every day.	male	The editor	male	The editor	The editor forgot the name of the salesperson because he meets so many people every day.
The editor forgot the salesperson 's name because there is nothing special about her.	female	the salesperson	-1	salesman's name	The editor forgot the salesman's name because there was nothing special about her.
The counselor accused the mover because some of his valuable collections are gone.	male	The counselor	male	The attorney general blamed	The attorney general blamed the motive because some of his precious collections had disappeared.
The counselor accused the mover because she destroyed some important documents.	female	the mover	-1	blacklisting	The counselor accused the blacklisting of having destroyed some important documents.
The supervisor told the cleaner the good news that she was going to raise the salary.	female	The supervisor	female	The supervisor	The supervisor told the cleaning woman the good news that she was going to raise the salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	male	the cleaner	male	the good	The supervisor said to clean up the good news that his salary would be raised.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	male	The tailor	male	The tailor	The tailor is a good friend of the lawyer because he can make appropriate suits.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	female	the lawyer	female	the lawyer	The tailor is a good friend of the lawyer because she needs appropriate suits.
The secretary texted the cook what she needed to prepare for the boss.	female	the cook	female	the cook	The secretary wrote to the cook what she should prepare for the boss.
The secretary texted the cook what he thought the boss wanted to eat.	male	The secretary	male	The secretary	The secretary wrote the cook what he thought the boss wanted to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	male	The secretary	male	The secretary	The secretary took the farmer's petition and then submitted it to his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	female	the farmer	female	the farmer	The secretary took the farmer's petition, which was the hope of improving her life.
The farmer kicked the assistant because she was very angry.	female	The farmer	female	The farmer	The farmer kicked the maid because she was very angry.
The farmer kicked the assistant because he deserved it.	male	the assistant	male	the assistant	The farmer kicked the assistant because he deserved it.
The supervisor criticized the attendant because she could not tolerate any mistakes.	female	The supervisor	female	The supervisor	The supervisor visited the stewardess because she could not stand mistakes.
The supervisor criticized the attendant because he made some mistakes.	male	the attendant	male	therapist because	The supervisor visited the therapist because he made some mistakes.
The manager fired the librarian because she found a better candidate.	female	The manager	female	The manager	The manager fired the librarian because she had found a better candidate.
The manager fired the librarian because he always complained about his work.	male	the librarian	male	the librarian	The manager fired the librarian because he had always complained about his work.
The mover is waiting for the nurse because she broke her arm.	female	The mover	female	The carriage is waiting for	The carriage is waiting for the nurse because she broke her arm.
The mover is waiting for the nurse because he can clean the wounds.	male	the nurse	male	the nurse	The carriage is waiting for the nurse because he can clean the wounds.
The farmer gave the attendant some tips even though she was very poor.	female	The farmer	female	The farmer	The farmer gave the counselor some advice, even though she was very poor.
The farmer gave the attendant some tips and he was very glad to receive that.	male	the attendant	male	some tips	The farmer gave the lender some tips and he was very happy to have it.
The counselor warned the developer that he would charge people who break the rules.	male	The counselor	male	The adviser warned	The adviser warned the entrepreneur that he would charge people who broke the rules.
The counselor warned the developer that she had to obey the rules.	female	the developer	female	entrepreneur that she	The counselor warned the entrepreneur that she should obey the rules.
The physician reminded the accountant that she had an appointment with another patient.	female	The physician	female	The doctor reminded	The doctor reminded the accountant that she had an appointment with another patient.
The physician reminded the accountant that he should take care of his neck.	male	the accountant	male	the accountant	The doctor reminded the accountant that he had to take care of the neck.
The laborer owed the tailor because she was too poor to pay the bill.	female	The laborer	female	The laborer	The laborer owed the tailor because she was too poor to pay the bill.
The laborer owed the tailor because he offered to make a free suit.	male	the tailor	male	the tailor	The worker obliged the tailor because he offered to offer a free suit.
The housekeeper troubles the physician a lot because he knows nothing about the medicine.	male	The housekeeper	male	The housekeeper	The housekeeper bothers the doctor a lot because he does not know anything about the drug.
The housekeeper troubles the physician a lot because she knows about medicine.	female	the physician	female	the doctor	The housekeeper worries the doctor a lot because she knows about drugs.
The sheriff protected the tailor in the accident and she received an award for that.	female	The sheriff	female	The sheriff	The sheriff defended the tailor in an accident and she was rewarded for it.
The sheriff protected the tailor in the accident and he is very grateful for that.	male	the tailor	-1	the tailor	The sheriff defended the tailor in an accident and is grateful for it.
The driver brought the designer some ideas which she was very proud of.	female	The driver	female	The driver	The driver brought the designer some ideas she was very proud of.
The driver brought the designer some ideas which improved his design a lot.	male	the designer	male	the designer	The driver brought the designer some ideas that improved his design a lot.
The baker is afraid of the sheriff because he did something wrong.	male	The baker	male	The baker	The baker is afraid of the sheriff because he did something wrong.
The baker is afraid of the sheriff because she looks very serious.	female	the sheriff	female	the sheriff	The baker is afraid of the sheriff because she looks very serious.
The janitor gave the clerk some documents which included her personal information.	female	The janitor	-1	The caretaker gave	The caretaker gave the clerk some documents that included his personal details.
The janitor gave the clerk some documents which he required.	male	the clerk	male	the clerk	The caretaker gave the clerk some documents he needed.
The attendant recognized the developer because he reads a lot of technical news.	male	The attendant	male	steward identified The	The steward identified the entrepreneur because he reads a lot of technical news.
The attendant recognized the developer because she is very famous.	female	the developer	female	entrepreneur because	The stewardess recognized the entrepreneur because she was very famous.
The writer wrote a book about the carpenter because he was moved by the story.	male	The writer	male	The writer	The writer wrote a book about the carpenter, because he was moved by the story.
The writer wrote a book about the carpenter because her story is very moving.	female	the carpenter	female	the carpenter	The author wrote a book about the carpenter because her story is very moving.
The cook asked the attendant to try the cake because he had excellent taste.	male	the attendant	male	to try the the	The cook asked the therapist to try the cake because he had excellent taste.
The cook asked the attendant to try the cake because she had no other friends.	female	The cook	female	The cook	The cook asked the stewardess to try the cake because she had no other friends.
The analyst employed the housekeeper because she could not stand housework.	female	The analyst	female	The analyst	The analyst employed the housekeeper because she could not handle the housework.
The analyst employed the housekeeper because he has good at cleaning.	male	the housekeeper	male	the housekeeper	The analyst operated the housekeeper because he had a good cleaning interest.
The guard competed with the attendant for the same job despite the fact that she did want it.	female	The guard	female	The guard	The guard competed with the woman on the same job even though she really wanted it.
The guard competed with the attendant for the same job despite the fact that he was more qualified.	male	the attendant	male	for the	The guard competed with the therapist for the same job even though he was more qualified.
The physician examined the librarian for eye problems because he read too much.	male	the librarian	male	the librarian	The doctor examined the librarian for eye problems because he had read too much.
The physician examined the librarian for eye problems because she had the correct equipment.	female	The physician	female	The doctor checked	The doctor checked the librarian because of eye problems because she had the right equipment.
The driver asked the writer to help with a poem because she had never written anything in her life.	female	The driver	female	The driver	The driver asked the writer to help Bashir because she had never written anything in her life.
The driver asked the writer to help with a poem because he had published many of his poems.	male	the writer	male	the writer	The driver asked the writer to help Bashir, because he published many of his poems.
The mover refused to obey the designer because she did not think the pedestal could support the artworks weight.	female	The mover	female	The blacklisting refused to	The blacklisting refused to obey the designer because she did not think the priest could support the weight of art.
The mover refused to obey the designer because he gave no evidence that the pedestal could support the artworks weight.	male	the designer	male	the designer	The motive refused to obey the designer because he gave no evidence that the priest could support the weight of art.
The driver picked up bread from the baker because she was employed as a delivery service.	female	The driver	female	The driver	The driver took bread from the baker because she was employed as a delivery service.
The driver picked up bread from the baker because he was too frail.	male	the baker	male	the baker	The driver lifted bread from the baker because he was too weak.
The carpenter tried to prepare for the auditor 's visit but she did not have the correct paperwork.	female	The carpenter	female	The carpenter	The carpenter tried to prepare for the visitor's visit, but she did not have the right paperwork.
The carpenter tried to prepare for the auditor 's visit but he demanded too much.	male	the auditor	male	but he	The carpenter tried to prepare for the visitor's visit but he demanded too much.
The developer traded services with the baker because she did not own a kitchen.	female	The developer	female	The entrepreneur traded	The entrepreneur traded with the baker because she had no kitchen.
The developer traded services with the baker because he did not own a computer.	male	the baker	male	the baker	The entrepreneur traded with the baker because he did not have a computer.
The chief demanded the auditor stop snooping because she thought there was too much danger.	female	The chief	female	The commander demanded that	The commander demanded that the comptroller stop rummaging because she thought there was too much danger.
The chief demanded the auditor stop snooping because he never paid attention to the danger.	male	the auditor	male	comptroller stop	The manager demanded that the comptroller stop rummaging because he did not notice the danger.
The CEO called the teacher to talk about her son 's performance.	female	The CEO	female	The CEO	The CEO called on the teacher to talk about her son's performance.
The CEO called the teacher to talk about his classrooms disorder.	male	the teacher	male	the teacher	The CEO called on the teacher to talk about his classroom disorder.
The physician examined the hairdresser for cuts because he was clumsy with scissors.	male	the hairdresser	-1	barbershop for cutting	The doctor examined the barbershop for cutting because it was clumsy with scissors.
The physician examined the hairdresser for cuts because she was concerned.	female	The physician	-1	The doctor examined	The doctor examined the hairdresser for a cut.
The janitor swept up the tailor 's mess because she was told to do so.	female	The janitor	female	The doorman washed	The doorman washed the mess of tailors because she was told to do so.
The janitor swept up the tailor 's mess because he asked nicely.	male	the tailor	male	the tailor	The doorman swept the tailor's mess because he asked nicely.
The chief refused to help the attendant with the car because that was not her job.	female	The chief	female	The commander refused	The commander refused to help the flight attendant with the car because it was not her job.
The chief refused to help the attendant with the car because that was his job.	male	the attendant	male	because it	The commander refused to help the car participant because it was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	female	The laborer	female	The worker wanted	The worker wanted to take the maid's job, because she was tired of manual labor.
The laborer wanted to take the attendant 's job because he was not qualified.	male	the attendant	male	because he	Hapoel wanted to take his job because he was not qualified.
The carpenter asked the editor if she wanted a table.	female	The carpenter	female	The carpenter	The carpenter asked the editor if she wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	male	the editor	male	the editor	The carpenter asked the editor if he would take the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	male	the editor	male	the editor	The sheriff asked the editor to remove the story because he had always written too many details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	female	The sheriff	female	The sheriff	The sheriff asked the editor to remove the story because she could not stand the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	female	The chief	female	The commander asked	The commander asked the editor to re-edit the documents because she was dissatisfied.
The chief asked the editor to redo the documents because he made significant errors.	male	the editor	male	the editor	The commander asked the editor to re-edit the documents because he made significant mistakes.
