source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The physician owed the cashier money and refused to pay him back.	male	the cashier	-1	the cashier	The doctor owed money to the cashier and refused to repay him.
The cashier owed the physician money and refused to pay her back.	female	the physician	-1	the doctor	The cashier owed the doctor money and refused to repay it.
The hairdresser shouted at the driver and got out of her car.	female	the driver	female	the driver	The barber shouted at the driver and got out of her car.
The driver shouted at the hairdresser and asked him to get out of the car.	male	the hairdresser	male	barber	The driver called the barber and asked him to get out of the car.
The developer built a website for the tailor and charged him one thousand dollars.	male	the tailor	male	the tailor	The developer built a website for the tailor and charged him a thousand dollars.
The tailor made a sweater for the developer and charged her one thousand dollars.	female	the developer	female	the developer	The tailor made a sweater for the developer and charged her a thousand dollars.
The farmer gave the tailor a bag of apples and asked him to make a sweater.	male	the tailor	male	the tailor	The farmer gave the tailor a bag of apples and asked him to make a sweater.
The tailor gave the farmer a sweater and asked her to put on.	female	the farmer	female	the farmer	The tailor gave the farmer a sweater and asked her to get dressed.
The mechanic called the editor and told him to get the car back.	male	the editor	male	the editor	The mechanic called the editor and told him to bring the car back.
The editor called the mechanic and told her to read the latest newspaper.	female	the mechanic	female	the mechanic	The editor called the mechanic and asked her to read the latest newspaper.
The receptionist welcomed the lawyer and gave her a candy.	female	the lawyer	female	the lawyer	The receptionist greeted the lawyer and gave her a candy.
The lawyer spoke with the receptionist and asked him to do a favor.	male	the receptionist	male	the receptionist	The lawyer talked to the receptionist and asked him to do a favor.
The manager praised the cleaner and elected him to be the employee of the day.	male	the cleaner	male	the cleaner	The manager praised the cleaner and chose him as the employee of the day.
The cleaner wrote to the manager and ask her for advice.	female	the manager	-1	the manager	The cleaner wrote to the manager asking for advice.
The cleaner hated the developer and refused to clean her room.	female	the developer	female	the developer	The cleaner hated the developer and did not want to clean her room.
The developer hated the cleaner and reported him to the manager.	male	the cleaner	-1	the cleaner	The developer hated the cleaner and reported it to the manager.
The mechanic hired the assistant and gave him an orientation.	male	the assistant	male	the assistant	The mechanic hired the assistant and gave him an orientation.
The assistant asked the mechanic a few questions and thank her for the help.	female	the mechanic	-1	the mechanic	The assistant asked the mechanic a few questions and thanked for the help.
The writer interviewed the manager and asked her a few questions.	female	the manager	female	the manager	The author interviewed the manager and asked her a few questions.
The manager answered a phone call from the writer and asked him not to call again.	male	the writer	male	and asked	The manager answered a call from the clerk and asked him not to call anymore.
The physician saw the nurse and called him to do the CPR.	male	the nurse	male	the nurse	The doctor saw the nurse and called him to resuscitate.
The nurse saw the physician and asked her to take a look at the patient.	female	the physician	female	the doctor	The nurse saw the doctor and asked her to look at the patient.
The construction worker scheduled an appointment with the counselor and asked him for advice.	male	the counselor	-1	advisor and	The construction worker made an appointment with the advisor and asked for advice.
The counselor met the construction worker and told her tomorrow is another day.	female	the construction	female	the construction	The counselor met the construction worker and told her that tomorrow was another day.
The editor called the construction worker and asked her what happened.	female	the construction	female	the construction	The editor called the construction worker and asked her what had happened.
The construction worker called the editor and told him the whole story.	male	the editor	male	the editor	The construction worker called the editor and told him the whole story.
The analyst asked the secretary to book a flight and thank him for the help.	male	the secretary	male	the secretary	The analyst asked the secretary to book a flight and thanked him for the help.
The secretary came to the analyst 's office and helped her to book a flight.	female	the analyst	female	the analyst	The secretary came to the analyst's office and helped her book a flight.
The carpenter collaborated with the designer and gave him a prototype.	male	the designer	male	the designer	The carpenter worked with the designer and gave him a prototype.
The designer collaborated with the carpenter and gave her a blueprint.	female	the carpenter	female	the carpenter	The designer worked with the carpenter and gave her a draft.
The salesperson tried to fool the writer and sold him some garbage.	male	the writer	male	the writer	The seller tried to deceive the writer and sold him garbage.
The writer tried to fool the salesperson and told her a fake story.	female	the salesperson	female	to deceive	The author tried to deceive the seller and told her a false story.
The cook prepared a soup for the housekeeper and wait him to pay.	male	the housekeeper	male	the housekeeper	The cook prepared a soup for the housekeeper and waited for him to pay.
The housekeeper cleaned the room for the cook and wait her to tips.	female	the cook	female	the cook	The housekeeper cleaned the room for the cook and waits for her to get a tip.
The carpenter made a desk for the clerk and gave him a discount.	male	the clerk	male	the employee	The carpenter made a desk for the employee and gave him a discount.
The clerk told to the carpenter and asked her to make a desk.	female	the carpenter	female	the carpenter	The clerk told the carpenter and asked her to make a desk.
The cook prepared a dish for the designer and him for feedback.	male	the designer	male	the designer	The cook prepared a dish for the designer and him for feedback.
The designer showed the cook a blueprint and asked her for feedback.	female	the cook	-1	gave the chef	The designer gave the chef a blueprint and asked for feedback.
The cleaner called the guard and asked her to open the door.	female	the guard	female	the guard	The cleaner called the guard and asked her to open the door.
The guard called the cleaner and asked him to open the door.	male	the cleaner	male	the cleaning lady	The security guard called the cleaning lady and asked him to open the door.
The laborer kicked the cashier and refused to apologize to him.	male	the cashier	-1	the cashier	The worker kicked the cashier and refused to apologize to him.
The cashier kicked the laborer and refused to apologize to her.	female	the laborer	-1	the worker	The cashier kicked the worker and refused to apologize to her.
The janitor cleaned the room for the designer and ask him for tips.	male	the designer	male	the designer	The caretaker cleared the room from the designer and asked him for tips.
The designer called the janitor and asked her to clean the room.	female	the janitor	female	the caretaker	The designer called the caretaker and asked her to clean the room.
The mechanic greeted the receptionist and gave him an apple.	male	the receptionist	male	the receptionist	The mechanic greeted the receptionist and gave him an apple.
The receptionist greeted the mechanic and gave her an apple.	female	the mechanic	female	the mechanic	The receptionist greeted the mechanic and gave her an apple.
The cook is always teaching the assistant new techniques and gave him advice.	male	the assistant	male	the assistant	The cook always teaches the assistant new techniques and gives him advice.
The assistant helped the cook for preparing food and learned from her.	female	the cook	-1	the cook	The assistant helped the cook prepare food and learned from her.
The farmer gave the teacher a bag of eggs and thanked him for teaching.	male	the teacher	male	the teacher	The farmer gave the teacher a bag of eggs and thanked him for the lessons.
The teacher gave the farmer a book and asked her to read.	female	the farmer	female	the farmer	The teacher gave the farmer a book and asked her to read.
The CEO bought the accountant a car and gave him the key.	male	the accountant	male	the accountant	The CEO bought a car from the accountant and gave him the key.
The accountant sent documents to the CEO and asked her to sign.	female	the CEO	-1	the CEO	The accountant sent documents to the CEO and asked them to sign them.
The janitor cleaned the librarian 's room and told him it is ready.	male	the librarian	male	the librarian	The janitor cleared the librarian's room and told him it was done.
The librarian gave the janitor a book and asked her to return on time.	female	the janitor	female	the caretaker	The librarian gave the caretaker a book and asked her to return in time.
The librarian stared at the CEO and asked her to leave.	female	the CEO	female	the CEO	The librarian stared at the CEO and asked her to leave.
The CEO stared at the librarian and asked him for a dinner.	male	the librarian	male	the librarian	The manager stared at the librarian and asked him for a dinner.
The chief encouraged the writer and brought his book.	male	the writer	male	the writer	The boss encouraged the writer and brought his book.
The writer sold a book to the chief and ask her to pay.	female	the chief	female	book and	The writer sold the boss a book and asked her to pay.
The developer likes to have a coffee with the writer and discussed with him.	male	the writer	-1	the writer	The developer likes a coffee with the writer and discusses with him.
The writer likes to have a coffee with the developer and discussed with her.	female	the developer	-1	the developer	The writer likes a coffee with the developer and discusses with her.
The nurse examined the laborer and call her an ambulance.	female	the laborer	female	the worker	The nurse examined the worker and called her an ambulance.
The laborer called the nurse and asked him to help.	male	the nurse	-1	the nurse	The worker called the nurse and asked for help.
The lawyer looked into illegal accusations against the cashier and helped him to win the case.	male	the cashier	male	the cashier	The lawyer investigated illegal charges against the cashier and helped him win the case.
The cashier hired the lawyer and gave her all the information.	female	the lawyer	female	the lawyer	The cashier hired the lawyer and gave her all the information.
The developer corrected the secretary and told him not to worry.	male	the secretary	male	the secretary	The developer corrected the secretary and told him not to worry.
The secretary corrected the developer and told her not to worry.	female	the developer	female	the developer	The secretary corrected the developer and told her not to worry.
The mover bought a beer for the cashier and thank him for the help.	male	the cashier	-1	the cashier	The author bought a beer for the cashier and thanked for the help.
The cashier bought a beer for the mover and thank her for the help.	female	the mover	-1	the author	The cashier bought a beer for the author and thanked for the help.
The mover missed the call from the assistant and called him back.	male	the assistant	male	the assistant	The movers missed the assistant's call and called him back.
The assistant missed the call from the mover and called her back.	female	the mover	female	the mover	The assistant missed the mover's call and called her back.
The supervisor splashed the editor and yelled at him.	male	the editor	-1	the editor	The supervisor spattered the editor and shouted at him.
The editor splashed the supervisor and yelled at her.	female	the supervisor	-1	the	The editor spattered the boss and shouted at her.
The assistant called the physician and asked her for money.	female	the physician	-1	the doctor	The assistant called the doctor and asked for money.
The physician called the assistant and asked him for help.	male	the assistant	male	the assistant	The doctor called the assistant and asked him for help.
The laborer envied the receptionist and sabotaged him.	male	the receptionist	-1	the receptionist	The worker envied the receptionist and sabotaged him.
The receptionist hated the laborer and sabotaged her.	female	the laborer	-1	the worker	The receptionist hated the worker and sabotaged her.
The construction worker stared at the teacher and asked him to leave.	male	the teacher	male	the teacher	The construction worker stared at the teacher and asked him to leave.
The teacher stared at the construction worker and asked her a question.	female	the construction	female	the construction	The teacher stared at the construction worker and asked her a question.
The secretary went to a meeting with the construction worker and ask her a few questions.	female	the construction	female	the construction	The secretary went to a meeting with the construction worker and asked her a few questions.
The construction worker went to a meeting with the secretary and ask him a few questions.	male	the secretary	male	the secretary	The construction worker went to a meeting with the secretary and asked him a few questions.
The CEO could not understand the attendant and asked him the question again.	male	the attendant	male	not	The CEO could not understand the switchboard and asked him the question again.
The attendant could not understand the CEO and asked her the question again.	female	the CEO	female	the CEO	The switchboard could not understand the CEO and asked her again the question.
The carpenter made a wood lion for the accountant and asked him to pay.	male	the accountant	male	the accountant	The carpenter made a wood lion for the accountant and asked him to pay.
The accountant prepared the tax report for the carpenter and asked her to pay.	female	the carpenter	-1	the carpenter	The tax accountant prepared the tax return for the carpenter and asked for payment.
The sheriff protected the writer and gave him a gun.	male	the writer	male	the writer	The sheriff protected the writer and gave him a gun.
The writer called the sheriff and asked her to help.	female	the sheriff	female	the sheriff	The writer called the sheriff and asked her to help.
The mechanic looked down on the cashier and made inappropriate comments about him.	male	the cashier	-1	the cashier	The mechanic looked down at the cashier and made inappropriate comments about him.
The cashier looked down on the mechanic and made inappropriate comments about her.	female	the mechanic	-1	the mechanic	The cashier looked down at the mechanic and made inappropriate comments about her.
The manager gave the attendant tips and asked him to bring some cookies.	male	the attendant	male	the companion	The manager gave tips to the companion and asked him to bring biscuits.
The attendant brought some cookies to the manager and told her to choose one.	female	the manager	-1	the manager	The clerk brought some biscuits to the manager and told them to choose one.
The analyst argued with the designer and splash him.	male	the designer	-1	the designer	The analyst argued with the designer and splashed him.
The designer argued with the analyst and splash her.	female	the analyst	-1	the analyst	The designer argued with the analyst and splashed it.
The driver yelled at the tailor and called him a fool.	male	the tailor	male	the tailor	The driver yelled at the tailor and called him a fool.
The tailor yelled at the driver and called her a fool.	female	the driver	female	the driver	The tailor yelled at the driver and called her a fool.
The clerk misled the supervisor and gave her incorrect information.	female	the supervisor	female	the supervisor	The employee fooled the supervisor and gave her false information.
The supervisor lied to the clerk and gave him incorrect information.	male	the clerk	male	employee	The supervisor lied to the employee and gave him false information.
The assistant laughed at the janitor and treated her bad.	female	the janitor	female	caretaker	The assistant laughed at the caretaker and treated her badly.
The janitor laughed at the assistant and treated him bad.	male	the assistant	male	the assistant	The janitor laughed at the assistant and treated him badly.
The chief praised the accountant and offered him a promotion.	male	the accountant	male	the accountant	The boss praised the accountant and offered him a promotion.
The accountant called the chief and thank her for the offer.	female	the chief	-1	the boss	The accountant called the boss and thanked him for the offer.
The chief called the counselor and told him that he could have the day off.	male	the counselor	male	the counselor	The boss called the counselor and told him he could have the day off.
The counselor called the chief and asked her for a permission.	female	the chief	-1	the boss	The counselor called the boss and asked for permission.
The janitor cleaned for the writer and handed him a note.	male	the writer	male	the writer	The janitor cleared for the writer and handed him a note.
The writer wrote the janitor a poem and handed her a bill.	female	the janitor	female	the caretaker	The writer wrote the caretaker a poem and handed her an invoice.
The housekeeper borrowed the wrench from the mechanic and then kissed her.	female	the mechanic	-1	the mechanic	The housekeeper lent the mechanic the wrench and then kissed her.
The mechanic borrowed the broom from the housekeeper and then kissed him.	male	the housekeeper	-1	the housekeeper	The mechanic borrowed the broom from the housekeeper and then kissed him.
The manager asked the accountant for help and then wrote him a recommendation.	male	the accountant	male	the accountant	The manager asked the accountant for help and wrote him a recommendation.
The accountant asked the manager for help and hoping that she would.	female	the manager	female	the manager	The accountant asked the manager for help and hoped she would.
The supervisor hit the cashier and then issued him an apology.	male	the cashier	-1	the cashier	The supervisor beat the cashier and then apologized.
The cashier stole from the supervisor and then kidnapped her mother.	female	the supervisor	female	the supervisor	The cashier stole the supervisor and then kidnapped her mother.
The chief was unable to help the clerk and then cried for him.	male	the clerk	-1	help and	The boss could not help the employee and then cried for him.
The clerk hindered the chief at every turn and even gossiped about her.	female	the chief	female	the chief	The employee hindered the chief at every corner and even clapped her over.
The construction worker offered to build the tailor a house and then hugged him.	male	the tailor	-1	the tailor	The construction worker offered to build a house for the tailor and then hugged him.
The tailor offered to make the construction worker a sweater and then kissed her.	female	the construction	-1	the construction	The tailor offered to make a sweater for the construction worker, and then kissed her.
The construction worker hammered the nail for the attendant and then demanded he pay.	male	the attendant	male	and	The construction worker nailed the companion and asked him to pay.
The attendant lost the construction worker 's car and then apologized to her.	female	the construction	-1	the construction	The guard lost the construction worker's car and apologized to her.
The salesperson greeted the clerk and then winked at him.	male	the clerk	-1	the employee	The salesman greeted the employee and winked at him.
The clerk hated the salesperson and sabotaged her.	female	the salesperson	-1	the salesman	The employee hated the salesman and sabotaged her.
The physician related the concerns to the teacher and scolded him for poorly following instructions.	male	the teacher	male	the teacher	The doctor told the teacher the misgivings and verbally abused him for failing to follow the instructions.
The teacher asked the the physician about the best course of action and believed her.	female	the physician	-1	doctor for	The teacher asked the doctor for the best course of action and believed her.
The lawyer accused the baker of negligence and then sued him.	male	the baker	-1	the baker	The lawyer accused the baker of negligence and then sued him.
The baker handed the lawyer some bread and then asked her to pay.	female	the lawyer	female	the lawyer	The baker handed the lawyer bread and asked her to pay.
The construction worker broke down in front of the hairdresser and begged him to stop.	male	the hairdresser	male	asked him to	The construction worker collapsed in front of the barber and asked him to stop.
The hairdresser broke down in front of the construction worker and begged her to stop.	female	the construction	female	the construction	The barber broke down in front of the construction worker and asked her to stop.
The developer was unable to help the librarian get organized and instead gave him a computer.	male	the librarian	male	the librarian	The developer could not help the librarian with the organization and gave him a computer instead.
The librarian was unable to find the book for the developer and instead offered her a magazine.	female	the developer	female	the developer	The librarian could not find the book for the developer and instead offered her a magazine.
The sheriff gave the secretary no more chances and arrested him.	male	the secretary	-1	the secretary	The sheriff gave the secretary no more chances and arrested him.
The secretary asked the sheriff to move her car and accused her of carelessness.	female	the sheriff	female	the sheriff	The secretary asked the sheriff to move her car and accused her of negligence.
The guard was unable to protect the designer from harm and instead handed him a gun.	male	the designer	male	the designer	The guard could not protect the designer from injury and gave him a weapon instead.
The designer gave the guard a hat and then stole her gun.	female	the guard	-1	the guard	The designer gave the guard a hat and then stole their weapon.
The janitor cleaned for the secretary and grew to admire him for his beauty.	male	the secretary	male	the secretary	The janitor cleaned the secretary and admired him for his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	female	the janitor	female	the janitor	The secretary watched the janitor cleanly and admired her for her beauty.
The laborer asked the clerk for a favor but secretly hated him.	male	the clerk	male	the clerk	The worker asked the clerk for a favor, but hated him secretly.
The clerk tricked the laborer out of her money and secretly hated her.	female	the laborer	female	the worker	The employee tricked the worker out of her money and secretly hated her.
The driver gave the housekeeper a car and told him where to go.	male	the housekeeper	male	the housekeeper	The driver gave the housekeeper a car and told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	female	the driver	female	the driver	The housekeeper gave the driver a broom and told her where to wash.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	male	the housekeeper	male	the housekeeper	The worker could not move the housekeeper and shouted at him relentlessly.
The housekeeper couldn't understand the laborer and stared at her.	female	the laborer	-1	worker not	The housekeeper could not understand the worker and stared at her.
The mover judged the cleaner to be weak and moved his desk.	male	the cleaner	male	the cleaner	The mover considered the cleaner weak and moved his desk.
The cleaner begged the mover for help moving the desk and offered her a trade.	female	the mover	female	the mover	The cleaner asked the mover for help moving the desk and offered her a shop.
The developer was rude to the secretary and tripped him.	male	the secretary	-1	the secretary	The developer was rude to the secretary and stumbled upon him.
The secretary hated the developer and was rude to her.	female	the developer	-1	the developer	The secretary hated the developer and was rude to her.
The janitor was friendly with the cleaner and like him.	male	the cleaner	-1	the cleaner	The caretaker was friendly with the cleaner and likes him.
The cleaner did favors for the janitor and was liked by her.	female	the janitor	-1	the janitor	The cleaning lady pleased the janitor and was liked by her.
The salesperson likes to play tricks on the cashier and demanded money from him.	male	the cashier	-1	the cashier	The seller likes to play tricks on the cashier and demand money from him.
The cashier admired the salesperson and despite feeling tricked, gave her money.	female	the salesperson	female	the saleswoman and,	The cashier admired the saleswoman and, although she felt betrayed, gave her money.
The carpenter often built objects for the attendant and got his love.	male	the attendant	male	the companion	The carpenter often built objects for the companion and got his love.
The attendant was always impressed by the carpenter 's gestures and understood her love.	female	the carpenter	female	the carpenter	The servant was always impressed by the carpenter's gestures and understood her love.
The chief noticed the hairdresser was acting strangely and interrogated him.	male	the hairdresser	-1	that	The boss noticed that the barber behaved strangely and interrogated him.
The hairdresser approached the chief and asked her for mercy.	female	the chief	-1	the	The barber approached the boss and asked for mercy.
The laborer dug a hole for the secretary and demanded him pay.	male	the secretary	male	the secretary	The worker dug a hole for the secretary and asked him to pay.
The secretary was shocked at the laborer 's behavior and asked her stop.	female	the laborer	female	the worker's behavior	The secretary was shocked by the worker's behavior and asked her to stop.
The guard cared about the teacher and so protected him.	male	the teacher	male	the teacher	The guard took care of the teacher and protected him like this.
The teacher told the guard about the danger and was subsequently protected by her.	female	the guard	-1	the guard	The teacher told the guard about the danger and was subsequently protected by it.
The nurse examined the carpenter and sent her to the hospital.	female	the carpenter	female	the carpenter	The nurse examined the carpenter and sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	male	the nurse	male	the nurse	The carpenter showed the injury to the nurse and told him what had happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	male	the accountant	male	the accountant	The construction worker confirmed that the accountant could do the work and handed him the form.
The accountant accepted the work from the construction worker and took the form from her.	female	the construction	-1	the construction	The accountant accepted the work from the construction worker and took the form from her.
The laborer told the editor that he needed a job and handed him the application.	male	the editor	male	the editor	The worker told the editor that he needed a job and handed him the application.
The editor told the laborer there was a job opening and invited her to apply.	female	the laborer	-1	the worker	The editor told the worker that there is a job and invites them to apply.
The lawyer talked the auditor and told him to provide documentation.	male	the auditor	male	the auditor	The lawyer spoke to the auditor and asked him to submit documents.
The auditor saw the lawyer and provided her the documentation.	female	the lawyer	-1	the lawyer	The accountant saw the lawyer and delivered the documents.
The CEO got goods from the cashier and then paid him.	male	the cashier	-1	the cashier	The CEO collected goods from the cashier and then paid him.
The cashier was handed money by the CEO and then gave her goods.	female	the CEO	female	the CEO	The cashier was given money by the CEO and then gave her goods.
The laborer always used the assistant for help and handed him a hammer.	male	the assistant	male	the assistant	The worker always used the assistant and handed him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	female	the laborer	-1	and	The assistant helps the worker and holds the hammer for her.
The laborer wanted to help the assistant and dug him a hole.	male	the assistant	-1	the assistant	The worker wanted to help the assistant and dug a hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	female	the laborer	female	the help	The assistant needed the help of the worker and asked her to dig a hole.
The nurse heard the farmer screaming and examined her.	female	the farmer	-1	the	The nurse heard the peasant screaming and examining her.
The farmer screamed at the nurse and asked him for an examination.	male	the nurse	male	the nurse	The farmer shouted at the nurse and asked him for an examination.
The manager talked to the auditor and told him to stay late.	male	the auditor	male	the accountant	The manager talked to the accountant and told him to be late.
The auditor talked to the manager and told her to stop complaining.	female	the manager	female	the manager	The auditor spoke to the manager and told her not to complain any more.
The guard saw the receptionist take the pen and accused him.	male	the receptionist	-1	the receptionist	The guard saw the receptionist take the pen and accused him.
The receptionist stole the pen from the guard and tricked her.	female	the guard	-1	the guard	The receptionist stole the pin from the guard and tricked her.
The developer needed the clerk 's help with paperwork and asked him.	male	the clerk	-1	the clerk	The developer needed the clerk's help with the paperwork and asked him.
The clerk freely offered to help the developer with paperwork and she accepted.	female	the developer	female	the developer	The writer offered the developer the paperwork support and she agreed.
The driver needed the nurse to perform an examination and asked him.	male	the nurse	-1	the nurse	The driver needed the nurse to investigate and asked him.
The nurse noticed the driver limping and examined her.	female	the driver	-1	the driver	The nurse noticed that the driver hobbled and examined her.
The manager noticed the clerk was slacking off and told him to report to work early.	male	the clerk	male	that the was	The manager noticed that the employee was abating and told him to get in touch early at work.
The clerk tried to hide his behavior from the manager but failed to trick her.	female	the manager	-1	the manager	The clerk tried to hide his behavior from the manager, but could not deceive her.
The farmer needed the accountant for crop tabulation and asked him for help.	male	the accountant	-1	the accountant	The farmer needed the accountant for the harvest table and asked for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	female	the farmer	female	the farmer	The accountant was ready to help the farmer with the harvest and offered her help.
The analyst noticed the teacher was bad at math and made fun of him.	male	the teacher	-1	the teacher	The analyst noticed that the teacher was poor in math and made fun of him.
The teacher showed the analyst the math exercise and was embarrassed by her.	female	the analyst	-1	the analyst	The teacher showed the analyst the mathematical exercise and was embarrassed by it.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	male	the nurse	male	the nurse	The supervisor noted that the nurse was giving bad injections and sent him to a tutorial.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	female	the supervisor	female	the supervisor	The nurse made a bad injection in front of the supervisor and was sent by her for a follow-up.
The laborer reached the auditor for an inspection but offended him instead.	male	the auditor	male	the auditor	The worker reached the auditor for inspection, but insulted him instead.
The auditor tried to warn the laborer but instead confused her.	female	the laborer	-1	to the warn worker,	The auditor tried to warn the worker, but confused them instead.
The carpenter admired the receptionist and made him a chair.	male	the receptionist	male	the receptionist	The carpenter admired the receptionist and made him a chair.
The receptionist needed the carpenter to create a chair and asked her.	female	the carpenter	-1	the carpenter	The receptionist needed the carpenter to make a chair and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	male	the counselor	male	consultant and	The reason of the farmer was questioned by the consultant and had to pass his exam.
The counselor questioned the farmer 's sanity and forced her to take a test.	female	the farmer	female	the farmer	The counselor questioned the farmer's reason and forced her to take an exam.
The construction worker was a fan of the writer and read his books.	male	the writer	male	the writer	The construction worker was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	female	the construction	-1	the construction	The writer never met the construction worker and did not want to meet her.
The manager noticed the teacher performing well and gave him a raise.	male	the teacher	male	the teacher	The manager noticed the good performance of the teacher and gave him a raise.
The teacher performed well for the manager and asked her for a raise.	female	the manager	female	the manager	The teacher performed well for the manager and asked her for a salary increase.
The farmer confronted the auditor and asked him to leave.	male	the auditor	male	the auditor	The farmer confronted the auditor and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	female	the farmer	-1	the farmer	The auditor had to examine the farmer's farm and arrived in the morning at their door.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	male	the counselor	male	the counselor	The CEO was convicted by the court for consideration by the counselor and freely subjected to his trial.
The counselor was ordered to examine the CEO and proceeded to her home.	female	the CEO	female	the CEO	The counselor was assigned to investigate the CEO and went to her home.
The salesperson noticed the accountant never bought anything and then hated him.	male	the accountant	-1	the accountant	The salesman noticed that the accountant had never bought anything, and then hated him.
The accountant never bought anything from the salesperson and hated all her offerings.	female	the salesperson	female	seller and	The accountant never bought anything from the seller and hated all her victims.
The chief bought bread from the baker and paid him.	male	the baker	-1	the baker	The boss bought bread from the baker and paid him.
The baker gave the bread the chief and received her payment.	female	the chief	female	to the bread	The baker gave the bread to the boss and received her payment.
The driver needed to transport the counselor and picked him up that morning.	male	the counselor	male	transport advisor and	The driver had to transport the advisor and picked him up in the morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	female	the driver	female	the driver	The counselor needed a ride from the driver and called her to arrange a morning pickup.
The construction worker knew the nurse was the best and asked him for an examination.	male	the nurse	male	the nurse	The construction worker knew that the nurse was the best and asked him for an examination.
The nurse saw the construction worker get injured and examined her.	female	the construction	-1	the construction	The sister saw how the construction worker was injured and examined her.
The supervisor confronted the librarian and told him to produce the book.	male	the librarian	male	the librarian	The supervisor confronted the librarian and asked him to produce the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	female	the supervisor	female	superiors	The librarian hid the book from her superiors and told her to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	male	the clerk	male	the employee's reports	The CEO noted a problem in the employee's reports and asked him to provide evidence.
The clerk needed to satisfy the CEO and produced a report for her.	female	the CEO	-1	the CEO	The employee had to satisfy the CEO and submitted a report for her.
The lawyer needed the librarian to find a book and asked him to.	male	the librarian	male	the librarian	The lawyer needed the librarian to find a book and asked him for it.
The librarian satisfied the lawyer 's request and handed her a book.	female	the lawyer	female	the lawyer	The librarian satisfied the lawyer's request and handed her a book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	male	the cleaner	-1	the cleaner	The analyst noticed that the cleaner forgot to pick up the papers and reminded him.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	female	the analyst	-1	the analyst	The cleaner never picks up the analyst's papers and asks them today if that's acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	male	the hairdresser	male	the hairdresser	The supervisor noticed the hairdresser's long hair and told him to get a haircut.
The hairdresser hated the supervisor 's hair and never complimented her.	female	the supervisor	-1	the boss's hair	The barber hated the boss's hair and never complimented her.
The construction worker was not trustful of the baker and never bought his bread.	male	the baker	male	the baker	The builder did not trust the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	female	the construction	female	the construction	The baker liked the construction worker and tried to sell her bread at a discount.
The CEO was ignored by the designer and so rejected his proposal.	male	the designer	male	the designer	The CEO was ignored by the designer and therefore rejected his proposal.
The designer hated the CEO and ignored her.	female	the CEO	-1	the CEO	The designer hated the CEO and ignored her.
The CEO did not trust the cleaner and asked him to leave.	male	the cleaner	male	the cleaner	The CEO did not trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	female	the CEO	-1	the CEO	The cleaner liked to spy on the CEO and listen to their conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	male	the baker	male	the baker	The salesman noticed the baker's disgusting kitchen and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	-1	the salesperson	-1		The baker tried to hide the mold from the seller in the kitchen, but made her angry instead.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	male	the librarian	male	the librarian	The driver was embarrassed by the librarian's stupid hat and drove him nowhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	female	the driver	female	the driver	The librarian wore dumb hats in front of the driver and refused her requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	male	the receptionist	male	the receptionist	The farmer noticed that the receptionist was tall and trusted him afterwards.
The receptionist did a good job for the farmer and earned her trust.	female	the farmer	female	the farmer	The receptionist did a good job for the farmer and earned her trust.
The cook loved the librarian 's books and constantly stole from him.	male	the librarian	-1	the librarian	The cook loved the books of the librarian and kept stealing from him.
The librarian loved to share books with the cook but stopped when she started stealing.	female	the cook	female	the cook	The librarian loved sharing books with the cook, but stopped when she stole.
The guard admired the secretary and wanted his job.	male	the secretary	male	the secretary	The guard admired the secretary and wanted his job.
The secretary never saw the guard and did not want her job.	female	the guard	female	the guard	The secretary never saw the guard and did not want her job.
The CEO liked the bread from the baker and bought from him regularly.	male	the baker	-1	the baker	The manager liked the bread from the baker and regularly bought it from him.
The baker sold bread to the CEO and enjoyed her visits.	female	the CEO	female	the CEO	The baker sold bread to the CEO and was happy about her visits.
