source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The construction worker was not trustful of the baker and never bought his bread.	male	the baker	male	the baker	The mason did not trust the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	female	the construction	-1	the construction	The baker loved the construction worker and tried to sell his bread at a discount.
The CEO was ignored by the designer and so rejected his proposal.	male	the designer	male	the designer	The CEO was ignored by the designer and therefore rejected his proposal.
The designer hated the CEO and ignored her.	female	the CEO	-1	the CEO	The designer hated the CEO and ignored it.
The CEO did not trust the cleaner and asked him to leave.	male	the cleaner	male	the cleaner	The CEO didn't trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	female	the CEO	-1	the CEO	The cleaner loved to spy on the CEO and listened to his conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	male	the baker	male	the baker	The seller noticed the baker's disgusting kitchen and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	female	the salesperson	female	but	The baker tried to hide the mold in the kitchen from the seller, but made her angry.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	male	the librarian	male	the librarian	The driver was embarrassed by the librarian's silly hat and never led him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	female	the driver	-1	the driver	The librarian carried stupid hats in front of the driver and refused his requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	male	the receptionist	-1	the receptionist	The farmer noticed that the receptionist was tall and later trusted him.
The receptionist did a good job for the farmer and earned her trust.	female	the farmer	-1	the farmer	The receptionist did a good job for the farmer and earned his trust.
The cook loved the librarian 's books and constantly stole from him.	male	the librarian	-1	the librarian	The cook loved the librarian's books and constantly stole from him.
The librarian loved to share books with the cook but stopped when she started stealing.	female	the cook	-1	the cook	The librarian loved to share books with the cook, but stopped when he started stealing.
The guard admired the secretary and wanted his job.	male	the secretary	male	the secretary	The guard admired the secretary and wanted his job.
The secretary never saw the guard and did not want her job.	female	the guard	-1	the guard	The secretary never saw the guard and did not want his job.
The CEO liked the bread from the baker and bought from him regularly.	male	the baker	-1	the baker	The managing director appreciated the baker's bread and bought it regularly.
The baker sold bread to the CEO and enjoyed her visits.	female	the CEO	-1	the CEO	The baker sold bread to the CEO and enjoyed his visits.
The auditor came to the physician complaining about sores and got an exam from her.	female	the physician	-1	complaining of	The auditor went to the doctor complaining of the sores and obtained an examination from her.
The physician saw the auditor and examined him for sores.	male	the auditor	male	the auditor	The doctor saw the auditor and examined him for his injuries.
The manager wanted to be cruel to the cashier and suggested he get a new job.	male	the cashier	male	the cashier	The manager wanted to be cruel to the cashier and suggested he get a new job.
The cashier performed poorly for the manager and proved her right.	female	the manager	female	the manager	The cashier behaved badly for the manager and proved her reason.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	female	the analyst	female	the analyst	The receptionist was tired of receiving bad news from the analyst and told her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	male	the receptionist	male	the receptionist	The analyst was tired of receiving bad news from the receptionist and told him to leave.
The mover saw how weak the clerk was and moved the desk for him.	male	the clerk	-1	the clerk	The engine saw how weak the clerk was and moved the desk for him.
The clerk asked the mover to help carry the desk and thanked her.	female	the mover	-1	engine to	The clerk asked the engine to help him carry the desk and thanked her.
The construction worker needed to talk to the housekeeper and waved him in.	male	the housekeeper	male	the housekeeper	The construction worker had to talk to the housekeeper and beckon him to enter.
The housekeeper saw the construction worker waving and walked to her.	female	the construction	-1	the construction	The housekeeper saw the construction worker who greeted and approached her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	male	the housekeeper	male	the housekeeper	The managing director enjoyed telling the housekeeper what to do and told him to wipe it out.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	female	the CEO	-1	the CEO	The housekeeper has always forgotten to sweep until the CEO has said so and appreciated his comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	male	the librarian	male	the librarian	The laborer built the librarian in a bookstore and gave him an account.
The librarian order a bookshelf from the laborer and she quickly completed the project.	female	the laborer	-1	and	The librarian orders a worker's shelf and quickly completes the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	male	the hairdresser	-1	the hairdresser	The farmer enjoyed moments of silence with the hairdresser and constantly went to him.
The hairdresser was fine with the farmer 's silence and cut her hair.	female	the farmer	-1	the farmer	The hairdresser was fine with the silence of the farmer and he cut his hair.
The sheriff thought the cashier took the money and questioned him.	male	the cashier	-1	the cashier	The sheriff thought the cashier took the money and questioned him.
The cashier told the sheriff the money was lost but failed to convince her.	female	the sheriff	-1	the sheriff	The cashier told the sheriff that the money had been lost but could not convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	male	the accountant	-1	the accountant	The supervisor noticed that the accountant was unable to follow the protocol and scolded him.
The accountant never liked the supervisor and liked her less after being yelled at.	female	the supervisor	-1	the supervisor	The supervisor never liked the supervisor and liked it less after being scolded.
The analyst handed the baker the report and told him it was over.	male	the baker	male	the baker	The analyst gave the baker the report and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	female	the analyst	-1	the analyst	The baker was afraid of the analyst's report and was afraid to talk to her.
The guard went to the nurse and submitted to his examination.	male	the nurse	-1	the nurse	The guard went to the nurse and examined her.
The nurse carefully examined the guard and issued her a prognosis.	female	the guard	female	the guard	The nurse carefully examined the guard and gave her a prognosis.
The tailor talked to the manager and then asked her for a raise.	female	the manager	female	the manager	The tailor spoke to the manager and then asked her for a raise.
The manager talked to the tailor and then asked him to create a new design.	male	the tailor	male	the tailor	The manager spoke with the tailor and then asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	female	the analyst	female	the analyst	The nurse offered to help the analyst and then gave her a pillow.
The analyst offered to help the nurse and then did his taxes.	male	the nurse	male	the nurse	The analyst offered to help the nurse and then did his taxes.
The designer recognized the mechanic and then greeted her.	female	the mechanic	-1	the mechanic	The designer recognized the mechanic and then greeted her.
The mechanic recognized the designer and then greeted him.	male	the designer	-1	the designer	The mechanic recognized the designer and then greeted him.
The hairdresser called the carpenter and then asked her for help.	female	the carpenter	-1	the carpenter	The hairdresser called the carpenter and then asked for help.
The carpenter called the hairdresser and then asked him for help.	male	the hairdresser	-1	the hairdresser	The carpenter called the hairdresser and then asked for help.
The supervisor helped the writer and then asked him to return the favor.	male	the writer	male	the writer	The supervisor helped the writer and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	female	the supervisor	female	the supervisor	The writer helped the supervisor and then asked her to return the favor.
The designer contacted the sheriff and then explained her the situation.	female	the sheriff	-1	the sheriff	The stylist contacted the sheriff and then explained the situation to her.
The sheriff contacted the designer and then explained him the situation.	male	the designer	-1	the designer	The sheriff contacted the designer and then explained the situation.
The nurse approached the manager and then helped her with a problem.	female	the manager	female	the manager	The nurse approached the manager and then helped her with a problem.
The manager approached the nurse and then helped him with a problem.	male	the nurse	male	the nurse	The manager approached the nurse and then helped him with a problem.
The assistant called the sheriff and explained her the situation.	female	the sheriff	-1	the sheriff	The assistant called the sheriff and explained the situation.
The sheriff called the assistant and then gave him orders.	male	the assistant	male	the assistant	The sheriff called the assistant and then gave him orders.
The baker saluted the cook and then offered her some help.	female	the cook	female	the cook	The baker greeted the cook and then offered her some help.
The cook saluted the baker and then offered him some help.	male	the baker	male	the baker	The cook greeted the baker and offered him some help.
The accountant talked to the mover and then offered her some help.	female	the mover	female	to the	The accountant spoke to the engine and then offered her help.
The mover talked to the accountant and then asked him for advice.	male	the accountant	male	the accountant	The mover spoke to the accountant and then asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	female	the analyst	female	the analyst	The librarian showed a book to the analyst and then lent her something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	male	the librarian	-1	the librarian	The analyst asked the librarian for a book and then borrowed nothing from it.
The attendant served water to the sheriff and then handed her a menu.	female	the sheriff	female	the sheriff	The attendant served the sheriff water and gave her a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	male	the attendant	male	the attendant	The sheriff asked the attendant for a menu and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	female	the laborer	-1	and started	The teacher greeted the worker and started a conversation with her.
The laborer greeted the teacher and started a conversation with him.	male	the teacher	-1	the teacher	The worker greeted the teacher and started a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	female	the salesperson	female	seller and	The auditor issued a warning to the seller and then gave her a warning.
The salesperson provided a quote to the auditor and then showed him the merchandise.	male	the auditor	male	the auditor	The seller provided a quote to the auditor and then showed him the goods.
The editor talked to the CEO and showed her a draft.	female	the CEO	female	the CEO	The publisher spoke to the CEO and showed her a draft.
The CEO talked to the editor and gave him a raise.	male	the editor	male	to the publisher	The managing director spoke to the publisher and gave him an increase.
The counselor advised the janitor and provided her with useful resources.	female	the janitor	female	advised the	The counselor advised the custodian and provided her with useful resources.
The janitor spoke to the counselor and explained to him the situation.	male	the counselor	-1	the consultant	The caretaker spoke to the consultant and explained the situation.
The baker approached the laborer and asked her about the weather.	female	the laborer	female	approached worker	The baker approached the worker and asked her about the weather.
The laborer approached the baker and asked him about the weather.	male	the baker	male	the baker	The worker approached the baker and asked him about the time.
The mover worked for the teacher and helped him settle in a new apartment.	male	the teacher	male	the teacher	The mover worked for the teacher and helped him settle in a new apartment.
The teacher drove the mover back home and paid her for the work.	female	the mover	female	home the	The teacher took the engine home and paid her for the job.
The auditor admonished the supervisor and issued her a warning.	female	the supervisor	female	the supervisor	The auditor warned the supervisor and gave her a warning.
The supervisor thanked the auditor and wished him well.	male	the auditor	male	the auditor	The supervisor thanked the auditor and wished him well.
The editor met the developer and asked her for clarifications.	female	the developer	-1	the developer	The publisher met the developer and asked for clarifications.
The developer met the editor and asked him for clarifications.	male	the editor	-1	met the publisher	The developer met the publisher and asked for clarifications.
The librarian noticed the guard and greeted her.	female	the guard	-1	the guard	The librarian noticed the guard and greeted her.
The guard noticed the librarian and greeted him.	male	the librarian	-1	the librarian	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	female	the construction	female	the construction	The cleaner thanked the construction worker and gave her a ride home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	male	the cleaner	male	the cleaner	The mason thanked the cleaner and rewarded him for superior quality cleaning services.
The secretary contacted the driver and asked her for a ride home.	female	the driver	-1	the driver	The secretary contacted the driver and asked for a ride home.
The driver called the secretary and asked him if he needed a ride.	male	the secretary	male	the secretary	The driver called the secretary and asked if he needed a lift.
The supervisor insulted the assistant and then fired him.	male	the assistant	-1	the assistant	The supervisor insulted the assistant and then fired him.
The assistant was fired by the supervisor and called her a jerk.	female	the supervisor	female	the supervisor	The assistant was fired by the supervisor and called her an idiot.
The driver approached the auditor and solicited his help.	male	the auditor	male	the auditor	The driver approached the auditor and asked for his help.
The auditor approached the driver and solicited her help.	female	the driver	-1	the driver	The auditor approached the driver and asked for his help.
The teacher explained the situation to the chief and felt understood by her.	female	the chief	-1	and	The teacher explained the situation to the boss and felt understood by her.
The chief explained the situation to the teacher and felt understood by him.	male	the teacher	-1	the teacher	The boss explained the situation to the teacher and felt understood by him.
The writer went to see the physician and asked her about health issues.	female	the physician	-1	see the	The writer went to see the doctor and asked about health problems.
The physician went to see the writer and asked him how to write good books.	male	the writer	male	the writer	The doctor went to see the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	female	the sheriff	female	the sheriff	The clerk answered the sheriff and advised her to present the documentation soon.
The sheriff saluted the clerk and wished him a good day.	male	the clerk	male	the clerk	The sheriff greeted the clerk and wished him a good day.
The tailor saw the mechanic and explained her the price.	female	the mechanic	-1	the mechanic	The tailor saw the mechanic and explained the price.
The mechanic saw the tailor and explained him the price.	male	the tailor	-1	the tailor	The mechanic saw the tailor and explained the price.
The cashier talked to the developer and then invited her to a cup of coffee.	female	the developer	female	the developer	The cashier talked to the developer and then invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	male	the cashier	male	the cashier	The developer talked to the cashier and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	female	the physician	-1	the doctor	The publisher contacted the doctor and asked for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	male	the editor	male	contacted publisher	The doctor contacted the publisher and asked him to publish in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	female	the farmer	-1	the farmer	The clerk handed over a document to the farmer and explained the importance of immediate deposit.
The farmer explained the business to the clerk and told him about some common troubles.	male	the clerk	male	the clerk	The farmer explained the deal to the clerk and told him about some common problems.
The attendant talked to the mechanic and asked her to fix the car.	female	the mechanic	female	the mechanic	The lady spoke to the mechanic and asked her to repair the car.
The mechanic talked to the attendant and asked him for a refund.	male	the attendant	-1	the attendant	The mechanic spoke to the attendant and asked for a refund.
The auditor contacted the mover and asked her about relocation.	female	the mover	-1	the engine	The auditor contacted the engine and asked about the transfer.
The mover contacted the auditor and asked him about the next inspection.	male	the auditor	male	the auditor	The engine contacted the auditor and asked him about the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	female	the chief	female	the boss	The designer contacted the boss and asked her the requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	male	the designer	male	the designer	The boss contacted the designer and gave him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	female	the physician	female	the doctor	The secretary called the doctor and told her about a new patient.
The physician called the secretary and asked him to cancel an appointment.	male	the secretary	male	the secretary	The doctor called the secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	female	the farmer	female	the farmer	The cashier saw the farmer and asked her to provide a signature.
The farmer went to the cashier and asked him about a deposit.	male	the cashier	male	the cashier	The farmer went to the cashier and asked him for a deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	female	the salesperson	female	hired the	The tailor hired the salesman and asked her to sell clothes for the business.
The salesperson paid the tailor and thanked him for a job well done.	male	the tailor	male	the tailor	The seller paid the tailor and thanked him for a job well done.
The librarian talked to the chief and recommended her a book.	female	the chief	-1	the boss	The librarian spoke to the boss and recommended a book.
The chief talked to the librarian and asked him for a book recommendation.	male	the librarian	-1	the librarian	The boss talked to the librarian and asked for a recommendation for the book.
The accountant met the janitor and wished her well.	female	the janitor	female	the caretaker	The accountant met the caretaker and wished her well.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The caretaker met the accountant and wished him well.
The accountant met the janitor and wished her well.	female	the janitor	female	the caretaker	The accountant met the caretaker and wished her well.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The caretaker met the accountant and wished him well.
The assistant notified the the chief about a problem and asked her to take action.	female	the chief	female	head of	The assistant informed the head of a problem and asked her to act.
The chief notified the assistant and asked him to take note.	male	the assistant	male	the assistant	The chief advised the assistant and asked him to take note.
The teacher spoke to the carpenter and asked her to fix a chair.	female	the carpenter	female	the carpenter	The teacher spoke to the carpenter and asked her to arrange a chair.
The carpenter spoke to the teacher and asked him science questions.	male	the teacher	male	the teacher	The carpenter spoke with the teacher and asked him questions about science.
The assistant contacted the lawyer and retained her.	female	the lawyer	-1	the lawyer	The assistant contacted the lawyer and held her.
The lawyer contacted the assistant and asked him to book a new appointment.	male	the assistant	male	the assistant	The lawyer contacted the assistant and asked him to book a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	female	the laborer	female	noticed worker	The designer noticed the worker and welcomed her with enthusiasm.
The laborer noticed the designer and greeted him enthusiastically.	male	the designer	male	the designer	The worker noticed the designer and greeted him enthusiastically.
The clerk met the cook and asked her for advice on a recipe.	female	the cook	female	the cook	The clerk met the cook and asked her for advice on a recipe.
The cook met the clerk and asked him for assistance on paperwork.	male	the clerk	male	the clerk	The cook met the clerk and asked him for help with the paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	female	the analyst	female	the analyst	The cashier returned the check to the analyst and asked her to approve it.
The analyst went to the cashier and asked him to deposit a check.	male	the cashier	male	the cashier	The analyst went to the cashier and asked him to deposit a check.
The writer met the guard and signed an autograph for her.	female	the guard	-1	the guard	The writer met the guard and signed an autograph for her.
The guard met with the writer and asked him for an autograph.	male	the writer	-1	the writer	The guard met the writer and asked for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	female	the lawyer	female	the lawyer	The housekeeper contacted the lawyer and asked her for advice.
The lawyer represented the housekeeper and helped him win the case.	male	the housekeeper	male	the housekeeper	The lawyer represented the housekeeper and helped him win the case.
The accountant called the cook and asked her to prepare food for a party.	female	the cook	female	the cook	The accountant called the cook and asked her to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	male	the accountant	male	the accountant	The cook called the accountant and explained his financial situation.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	female	the CEO	-1	the CEO	The hairdresser stylized the CEO's hair and recommended a hair gel.
The CEO called the hairdresser and paid him over the phone.	male	the hairdresser	male	the hairdresser	The managing director called the hairdresser and paid him by phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	female	the carpenter	female	the carpenter	The cleaner contacted the carpenter and asked her to fix a wooden cabinet.
The carpenter contacted the cleaner and asked him to clean the house.	male	the cleaner	male	the cleaner	The carpenter contacted the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	female	the lawyer	female	the lawyer	The consultant provided testimony to the lawyer and asked her to keep it confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	male	the counselor	male	and	The lawyer listened to the consultant's arguments and contested his account of the events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	female	the developer	-1	the developer	The teacher provided the requirements to the developer and asked if it was possible to implement them.
The developer went to the teacher and asked him about the weather.	male	the teacher	-1	the teacher	The developer went to the teacher and asked about the time.
The housekeeper demanded a raise from the manager and she complied.	female	the manager	female	the manager	The housekeeper requested an increase from the manager and she respected.
The manager offered a raise the housekeeper and he gladly accepted it.	male	the housekeeper	-1	the housekeeper	The manager offered an increase in the housekeeper and gladly accepted it.
The editor met the mover and talked to her about relocation.	female	the mover	female	engine and	The publisher met the engine and told her about the transfer.
The mover met the editor and asked him about the magazine business.	male	the editor	male	the publisher and	The engine met the publisher and asked him about the magazine's business.
The clerk made eye contact with the lawyer and smiled at her.	female	the lawyer	-1	the lawyer	The clerk made eye contact with the lawyer and smiled at her.
The lawyer made eye contact with the clerk and smiled at him.	male	the clerk	-1	the clerk	The lawyer made eye contact with the clerk and smiled at him.
The editor greeted the farmer and asked her for the time.	female	the farmer	-1	the farmer	The publisher greeted the farmer and asked about the time.
The farmer greeted the editor and asked him for the time.	male	the editor	-1	the publisher and	The farmer greeted the publisher and asked about the time.
The attendant served the analyst and made her feel welcomed.	female	the analyst	female	the analyst	The attendant served the analyst and made her feel welcome.
The analyst met the attendant and thanked him for the service.	male	the attendant	male	the attendant	The analyst met the attendant and thanked him for the service.
The farmer saw the baker had a lot of bread and asked him to share.	male	the baker	male	the baker	The farmer saw that the baker had a bag of bread and asked him to share it.
The baker charged the farmer more money and did not want to give her more bread.	female	the farmer	female	more money	The baker charged more money to the peasant and refused to give her more bread.
The guard noted the cashier being careless and asked him to be careful.	male	the cashier	male	the cashier	The guard noticed that the cashier was distracted and asked him to be careful.
The cashier never paid attention to the guard and asked her to go away.	female	the guard	female	the guard	The cashier never paid attention to the guard and asked her to leave.
The mover offered the receptionist a hand and moved his desk.	male	the receptionist	male	a hand	The mover offered a hand to the reception and moved his desk.
The receptionist needed help from the mover and asked her for help.	female	the mover	female	help of the	The receptionist needed the help of the engine and asked her for help.
The accountant ignored the guard and never talked to her.	female	the guard	-1	the guard	The accountant ignored the guard and never spoke to her.
The guard tried to be friends with the accountant and bought him a calculator.	male	the accountant	male	the accountant	The guard tried to be friends with the accountant and bought him a calculator.
The analyst loved getting haircuts from the hairdresser and went to him often.	-1	the hairdresser	-1		The analyst loved getting his hair cut and went to see him often.
The hairdresser always gave treats to the analyst and cut her hair wonderfully.	female	the analyst	-1	the analyst	The hairdresser always paid homage to the analyst and cut his hair wonderfully.
The editor liked the food from the cook and promised her to come back.	female	the cook	-1	the cook	The publisher appreciated the cook's food and promised to return.
The cook served food to the editor and left him satisfied.	male	the editor	male	food publisher	The cook served the publisher food and left him satisfied.
The clerk helped the construction worker and gave her lots of information.	female	the construction	female	the construction	The clerk helped the construction worker and gave her a lot of information.
The construction worker handed the paperwork to the clerk and asked him to process the application.	male	the clerk	male	the clerk	The mason handed the documents to the clerk and asked him to work out the application.
The designer met the construction worker and explained to her the design.	female	the construction	-1	the construction	The designer met the construction worker and explained the design.
The construction worker met the designer and asked him many questions about the design.	male	the designer	male	the designer	The mason met the designer and asked him many questions about the design.
The editor stopped the driver and asked her for a ride.	female	the driver	-1	the driver	The publisher stopped the driver and asked for a ride.
The driver gave a ride to the editor and provided him a bottle of water.	male	the editor	male	and him	The driver gave the publisher a lift and gave him a bottle of water.
The auditor was not lenient with the CEO and admonished her harshly.	female	the CEO	female	the CEO	The auditor was not lenient with the CEO and admonished her severely.
The CEO was thankful to the auditor and trusted his good judgment.	male	the auditor	male	the auditor	The CEO was grateful to the auditor and trusted his good judgment.
The cashier called the driver and asked her for a ride.	female	the driver	-1	the driver	The cashier called the driver and asked for a ride.
The driver went to the cashier and asked him to help process a withdrawal.	male	the cashier	male	the cashier	The driver went to the cashier and asked him to help process a withdrawal.
The counselor saw the salesperson and advised her to relax.	female	the salesperson	female	saw the	The consultant saw the seller and advised her to relax.
The salesperson saw the counselor and sold him some books.	male	the counselor	male	saw the	The seller saw the consultant and sold him some books.
The tailor fixed the apron of the cook and she was very thankful.	female	the cook	female	the cook	The tailor adjusted the cook's apron and she was very grateful.
The cook prepared a meal for the tailor and he was very thankful.	male	the tailor	-1	the tailor	The cook prepared a meal for the tailor and was very grateful.
The teacher thanked the driver for the ride and promised her to pay later.	female	the driver	-1	the driver	The teacher thanked the driver for the passage and promised to pay later.
The driver offered a ride to the teacher and picked him up on time.	male	the teacher	male	the teacher	The driver offered a ride to the teacher and took him in time.
The writer retained the lawyer and then explained her the situation.	female	the lawyer	-1	the lawyer	The writer kept the lawyer and then explained the situation.
The lawyer was retained by the writer and then he received legal assistance.	male	the writer	-1	the writer	The lawyer was detained by the writer and then received legal assistance.
The editor met with the manager and showed her the editorial.	female	the manager	female	the manager	The editor met the manager and showed her the editorial.
The manager met with the editor and showed him the office.	male	the editor	male	and him	The manager met the publisher and showed him the office.
The tailor delivered a new suit for the CEO and asked her to wear it.	female	the CEO	female	the CEO	The tailor delivered a new suit for the CEO and asked her to wear it.
The CEO received a new suit from the tailor and then proceeded to pay him.	male	the tailor	-1	the tailor	The CEO received a new dress from the tailor and then proceeded to pay it.
The librarian waved at the mechanic and walked away from her.	female	the mechanic	-1	the mechanic	The librarian greeted the mechanic and turned away from her.
The mechanic waved at the librarian and walked away from him.	male	the librarian	-1	the librarian	The mechanic greeted the librarian and turned away from him.
The cleaner met the physician and asked her about medical care.	-1	the physician	-1		The cleaner came to the doctor and asked for medical treatment.
The physician met the cleaner and asked him to clean the office.	male	the cleaner	male	the cleaner	The doctor met the cleaner and asked him to clean the office.
The cleaner was mean to the driver and forgot to thank her for the ride.	female	the driver	female	the driver	The cleaner was bad for the driver and he forgot to thank her for the ride.
The driver was mean to the cleaner and complained about his service.	male	the cleaner	male	the cleaner	The driver was bad with the cleaner and complained about his service.
The assistant helped the carpenter and learned from her.	female	the carpenter	-1	the carpenter	The assistant helped the carpenter and learned from her.
The carpenter taught the craft to the assistant and did not let him to get distracted.	male	the assistant	male	the assistant	The carpenter taught the assistant to the trade and did not allow him to get distracted.
The cleaner waved at the sheriff and walked towards her.	female	the sheriff	-1	the sheriff	The cleaning lady waved the sheriff and walked over to her.
The sheriff waved at the cleaner and walked towards him.	male	the cleaner	male	the cleaner	The sheriff waved his hand toward the cleaner and walked towards him.
The housekeeper smiled at the supervisor and handed her a cup of tea.	female	the supervisor	female	the supervisor	The housekeeper smiled at the supervisor and handed her a cup of tea.
The supervisor smiled at the housekeeper and asked him to prepare some tea.	male	the housekeeper	male	the housekeeper	The supervisor smiled at the housekeeper and asked him to make tea.
The receptionist chatted with the manager and thanked her for her help.	female	the manager	female	the manager	The receptionist chatted with the manager and thanked her for her help.
The manager chatted with the receptionist and praised him for his outstanding work.	male	the receptionist	male	the receptionist	The manager chatted with the receptionist and praised him for his excellent work.
The writer visited the mechanic and recommended her some books.	female	the mechanic	-1	the mechanic	The writer visited the mechanic and recommended some books.
The mechanic visited the writer and helped on fixing his car engine.	male	the writer	male	the writer	The mechanic visited the writer and helped repair his engine.
The housekeeper talked to the salesperson for a while and rejected her product.	female	the salesperson	female	for a	The housekeeper talked for a while with the seller and refused her product.
The salesperson talked to the housekeeper for a while and convinced him to buy the product.	male	the housekeeper	male	the housekeeper	The salesman talked to the housekeeper for a while and convinced him to buy the product.
The janitor stopped the editor and showed him how to clean the floor.	male	the editor	male	the publisher and	The janitor stopped the publisher and showed him how to clean the floor.
The editor stopped the janitor and showed her newspapers every day.	female	the janitor	-1	caretaker and	The publisher stopped the caretaker and showed his newspapers every day.
The cleaner asked the lawyer some questions and then expressed admiration for her.	female	the lawyer	-1	the lawyer	The cleaner put questions to the lawyer and then expressed admiration for her.
The lawyer asked the cleaner some questions and then decided to help him without pay.	male	the cleaner	male	the aspirant some	The lawyer asked the aspirant some questions and then decided to help him without paying.
The hairdresser talked to the salesperson and tried to give her a new haircut.	female	the salesperson	female	the	The hairdresser talked to the seller and tried to give her a new haircut.
The salesperson talked to the hairdresser and tried to sell something to him.	male	the hairdresser	male	the hairdresser	The salesman talked to the hairdresser and tried to sell him something.
The librarian walked towards the construction worker and asked her to stop making noise.	female	the construction	female	the construction	The librarian went to the construction worker and asked her to stop making noise.
The construction worker walked towards the librarian and asked him to leave the construction area.	male	the librarian	male	the librarian	The construction worker went to the librarian and asked him to leave the construction area.
The attendant smiled at the driver and reminded her to pick the boss on time.	female	the driver	female	the driver	The attendant smiled at the driver and reminded her to choose the boss in time.
The driver smiled at the attendant and asked him when to pick the boss.	male	the attendant	male	the attendant	The driver smiled at the attendant and asked him when to choose the boss.
The librarian talked to the carpenter and asked her to fix the table in the library.	female	the carpenter	female	the carpenter	The librarian talked to the carpenter and asked her to arrange the table in the library.
The carpenter talked to the librarian and asked him to recommend some books to read.	male	the librarian	male	the librarian	The carpenter spoke to the librarian and asked him to recommend some books to read.
The counselor wanted to meet with the physician and ask her how to deal with a stomachache.	female	the physician	female	and her ask	The counselor wanted to meet the doctor and ask her how to deal with a stomach ache.
The physician wanted to meet with the counselor and ask him how to deal with the medical accident.	male	the counselor	male	and ask him	The doctor wanted to meet the consultant and ask him how to deal with the medical incident.
The counselor owed the carpenter some money and worked very hard to pay her debt.	female	the carpenter	-1	the carpenter	The consultant owed the carpenter some money and worked very hard to pay his debt.
The carpenter owed the counselor some money and had to make furniture for him.	male	the counselor	-1	the money	The carpenter owed the consultant money and had to make furniture for him.
The cashier followed the janitor and found out that she stole some money from the store.	female	the janitor	-1	the caretaker	The cashier followed the caretaker and discovered that he was stealing money from the shop.
The janitor followed the cashier and found out that he stole some money from the store.	male	the cashier	male	the cashier	The caretaker followed the cashier and discovered that he was stealing money from the store.
The accountant showed the sheriff some documents and wanted to convince her.	female	the sheriff	-1	the sheriff	The accountant showed the sheriff some documents and wanted to convince her.
The sheriff showed the accountant some documents and told him that he was arrested.	male	the accountant	male	the accountant	The sheriff showed the accountant some documents and told him that he had been arrested.
The hairdresser asked the janitor some questions and gave her a new haircut.	female	the janitor	female	asked the	The hairdresser asked the concierge some questions and gave her a new haircut.
The janitor asked the hairdresser some questions and let him in.	male	the hairdresser	male	the hairdresser	The caretaker asked the hairdresser a few questions and let him in.
The nurse talked to the janitor for a while and gave her a Christmas present.	female	the janitor	female	the caretaker	The nurse talked to the caretaker for a while and gave her a Christmas present.
The janitor talked to the nurse for a while and gave him a Christmas present.	male	the nurse	male	the nurse	The caretaker talked to the nurse for a while and gave him a Christmas present.
