source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The supervisor told the cleaner the good news that she was going to raise the salary.	female	The supervisor	female	The head told	The head told the janitor the good news that she was going to raise her salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	male	the cleaner	male	good news	The head told the janitor the good news that his salary would be raised.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	male	The tailor	male	A tailor is	A tailor is a good friend of a lawyer, because he can make suitable suits.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	female	the lawyer	female	good friend of lawyer	A tailor is a good friend of a lawyer because she needs suitable suits.
The secretary texted the cook what she needed to prepare for the boss.	female	the cook	female	the cook	The secretary wrote to the cook that she needed to prepare for the boss.
The secretary texted the cook what he thought the boss wanted to eat.	male	The secretary	male	The secretary	The secretary wrote to the cook what, in his opinion, the boss wanted to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	male	The secretary	male	The secretary	The secretary withdrew the petition from the farmer, and then presented it to his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	female	the farmer	female	a was	The secretary withdrew a petition from a farmer who was hoping to improve her life.
The farmer kicked the assistant because she was very angry.	female	The farmer	female	The farmer	The farmer kicked the assistant, because she was very angry.
The farmer kicked the assistant because he deserved it.	male	the assistant	male	the assistant	The farmer kicked the assistant because he deserved it.
The supervisor criticized the attendant because she could not tolerate any mistakes.	female	The supervisor	female	The supervisor	The supervisor criticized the minister because she could not tolerate any mistakes.
The supervisor criticized the attendant because he made some mistakes.	male	the attendant	male	the minister	The supervisor criticized the minister because he made several mistakes.
The manager fired the librarian because she found a better candidate.	female	The manager	female	The manager	The manager dismissed the librarian because she found the best candidate.
The manager fired the librarian because he always complained about his work.	male	the librarian	male	the librarian	The manager dismissed the librarian because he always complained about his work.
The mover is waiting for the nurse because she broke her arm.	female	The mover	female	The engine is waiting for	The engine is waiting for the nurse because she broke her arm.
The mover is waiting for the nurse because he can clean the wounds.	male	the nurse	male	the nurse	The engine is waiting for the nurse because he can clean the wounds.
The farmer gave the attendant some tips even though she was very poor.	female	The farmer	female	The farmer	The farmer gave the assistant some advice, although she was very poor.
The farmer gave the attendant some tips and he was very glad to receive that.	male	the attendant	male	some advice,	The farmer gave the assistant some advice, and he was very happy to receive it.
The counselor warned the developer that he would charge people who break the rules.	male	The counselor	male	The consultant warned	The consultant warned the developer that he would charge people who break the rules.
The counselor warned the developer that she had to obey the rules.	female	the developer	female	the developer	The consultant warned the developer that she must abide by the rules.
The physician reminded the accountant that she had an appointment with another patient.	female	The physician	female	The doctor reminded	The doctor reminded the accountant that she had an appointment with another patient.
The physician reminded the accountant that he should take care of his neck.	male	the accountant	male	the accountant	The doctor reminded the accountant that he should take care of his neck.
The laborer owed the tailor because she was too poor to pay the bill.	female	The laborer	female	The worker	The worker owed a tailor because she was too poor to pay the bill.
The laborer owed the tailor because he offered to make a free suit.	male	the tailor	male	tailor, because	The worker had to tailor, because he offered to make a free suit.
The housekeeper troubles the physician a lot because he knows nothing about the medicine.	male	The housekeeper	male	The housekeeper	The housekeeper is very worried about the doctor, because he does not know anything about the medicine.
The housekeeper troubles the physician a lot because she knows about medicine.	female	the physician	female	about doctor, the	The housekeeper is very worried about the doctor, because she knows about medicine.
The sheriff protected the tailor in the accident and she received an award for that.	female	The sheriff	female	The sheriff	The sheriff defended the tailor in an accident, and she received an award for it.
The sheriff protected the tailor in the accident and he is very grateful for that.	male	the tailor	male	the tailor	The sheriff defended the tailor in an accident, and he is very grateful for that.
The driver brought the designer some ideas which she was very proud of.	female	The driver	female	The driver	The driver brought several ideas to the designer, which she was very proud of.
The driver brought the designer some ideas which improved his design a lot.	male	the designer	male	the designer	The driver brought several ideas to the designer, which significantly improved his design.
The baker is afraid of the sheriff because he did something wrong.	male	The baker	male	The baker	The baker is afraid of the sheriff, because he did something wrong.
The baker is afraid of the sheriff because she looks very serious.	female	the sheriff	female	the sheriff	The baker is afraid of the sheriff because she looks very serious.
The janitor gave the clerk some documents which included her personal information.	female	The janitor	female	The janitor	The janitor gave the clerk some documents that contained her personal information.
The janitor gave the clerk some documents which he required.	male	the clerk	male	the clerk	The janitor gave the clerk some of the documents he needed.
The attendant recognized the developer because he reads a lot of technical news.	male	The attendant	male	The service personnel learned	The service personnel learned the developer because he reads a lot of technical news.
The attendant recognized the developer because she is very famous.	female	the developer	female	the developer	The attendant recognized the developer because she is very famous.
The writer wrote a book about the carpenter because he was moved by the story.	male	The writer	male	The writer	The writer wrote a book about a carpenter because he was touched by history.
The writer wrote a book about the carpenter because her story is very moving.	female	the carpenter	female	because her	The writer wrote a book about a carpenter, because her story is very touching.
The cook asked the attendant to try the cake because he had excellent taste.	male	the attendant	male	the attendant	The cook asked the attendant to try the cake because he had a great taste.
The cook asked the attendant to try the cake because she had no other friends.	female	The cook	female	The cook	The cook asked the attendant to try the cake because she had no other friends.
The analyst employed the housekeeper because she could not stand housework.	female	The analyst	female	The analyst	The analyst hired a housekeeper because she could not bear the housework.
The analyst employed the housekeeper because he has good at cleaning.	male	the housekeeper	male	because	The analyst hired a housekeeper because he does a good job cleaning.
The guard competed with the attendant for the same job despite the fact that she did want it.	female	The guard	female	The guard	The guard competed with the attendant for the same job, despite the fact that she wanted it.
The guard competed with the attendant for the same job despite the fact that he was more qualified.	male	the attendant	male	the attendant	The guard competed with the attendant for the same job, despite the fact that he was more qualified.
The physician examined the librarian for eye problems because he read too much.	male	the librarian	male	the librarian	The doctor examined the librarian with eye problems, because he read too much.
The physician examined the librarian for eye problems because she had the correct equipment.	female	The physician	female	The doctor examined	The doctor examined the librarian with eye problems, because she had the right equipment.
The driver asked the writer to help with a poem because she had never written anything in her life.	female	The driver	female	The driver	The driver asked the author to help with the poem, because she never wrote anything in her life.
The driver asked the writer to help with a poem because he had published many of his poems.	male	the writer	male	to help with	The driver asked the author to help with the poem, because he published many of his poems.
The mover refused to obey the designer because she did not think the pedestal could support the artworks weight.	female	The mover	female	The engine refused to	The engine refused to obey the designer, because she did not think that the pedestal can withstand the weight of work.
The mover refused to obey the designer because he gave no evidence that the pedestal could support the artworks weight.	male	the designer	male	the designer	The engine refused to obey the designer, because he gave no evidence that the pedestal can withstand the weight of works of art.
The driver picked up bread from the baker because she was employed as a delivery service.	female	The driver	female	The driver	The driver took the bread from the baker because she worked as a delivery service.
The driver picked up bread from the baker because he was too frail.	male	the baker	male	the baker	The driver took the bread from the baker because he was too weak.
The carpenter tried to prepare for the auditor 's visit but she did not have the correct paperwork.	female	The carpenter	female	Carpenter tried to	Carpenter tried to prepare for the auditor's visit, but she did not have the correct documents.
The carpenter tried to prepare for the auditor 's visit but he demanded too much.	male	the auditor	male	the auditor	Carpenter tried to prepare for the auditor’s visit, but he demanded too much.
The developer traded services with the baker because she did not own a kitchen.	female	The developer	female	The developer	The developer exchanged services with the baker because she did not have a kitchen.
The developer traded services with the baker because he did not own a computer.	male	the baker	male	the baker	The developer sold services with the baker because he did not have a computer.
The chief demanded the auditor stop snooping because she thought there was too much danger.	female	The chief	female	The chief	The chief demanded that the auditor stop spying, because she thought that there was too much danger.
The chief demanded the auditor stop snooping because he never paid attention to the danger.	male	the auditor	male	the auditor	The chief demanded that the auditor stop spying, because he never paid attention to the danger.
The CEO called the teacher to talk about her son 's performance.	female	The CEO	female	The CEO	The CEO called the teacher to talk about her son's performance.
The CEO called the teacher to talk about his classrooms disorder.	male	the teacher	male	the teacher	The CEO called the teacher to talk about the unrest in his class.
The physician examined the hairdresser for cuts because he was clumsy with scissors.	male	the hairdresser	male	the hairdresser	The doctor examined the hairdresser for cuts, because he was clumsy with scissors.
The physician examined the hairdresser for cuts because she was concerned.	female	The physician	female	The doctor examined	The doctor examined the hairdresser for cuts, because she was worried.
The janitor swept up the tailor 's mess because she was told to do so.	female	The janitor	female	The janitor	The janitor swept the mess because she was told to do it.
The janitor swept up the tailor 's mess because he asked nicely.	male	the tailor	male	because he	The janitor swept the mess because he asked cute.
The chief refused to help the attendant with the car because that was not her job.	female	The chief	female	The chef refused	The chef refused to help the attendant with the car, because it was not her job.
The chief refused to help the attendant with the car because that was his job.	male	the attendant	male	the attendant	The chef refused to help the attendant with the car because it was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	female	The laborer	female	The worker wanted to	The worker wanted to get a job as an assistant, because she was tired of manual labor.
The laborer wanted to take the attendant 's job because he was not qualified.	male	the attendant	male	as an assistant,	The worker wanted to get a job as an assistant, because he was not qualified.
The carpenter asked the editor if she wanted a table.	female	The carpenter	female	Carpenter asked	Carpenter asked the editor if she wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	male	the editor	male	the editor	Carpenter asked the editor if he would take the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	male	the editor	male	the editor	The sheriff asked the editor to recall the story because he always wrote too many details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	female	The sheriff	female	The sheriff	The sheriff asked the editor to recall the story because she hated the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	female	The chief	female	The chief	The chief asked the editor to redo the documents, because she was not satisfied.
The chief asked the editor to redo the documents because he made significant errors.	male	the editor	male	the editor	The chief asked the editor to redo the documents, because he made significant mistakes.
The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	female	The cook	female	The cook	The cook tried not to see the auditor, because she knew that problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	male	the auditor	male	the auditor	The cook tried not to see the auditor, because he could easily find problems with the kitchen.
The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	female	The salesperson	female	The seller tried	The seller tried to convince the designer that no one would buy the design, because she knows the buyers well.
The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	male	the designer	male	the designer	The seller tried to convince the designer that no one would buy the design because he could not choose good colors.
The sheriff told the counselor that he was under investigation.	male	the counselor	male	that he	The sheriff told the adviser that he is under investigation.
The sheriff told the counselor that she would arrive in the afternoon.	female	The sheriff	female	The sheriff	The sheriff told the consultant that she would arrive this afternoon.
The analyst asked the counselor about his hourly rate.	male	the counselor	male	about his	The analyst asked the consultant about his hourly rate.
The analyst asked the counselor about her recent nightmares.	female	The analyst	female	An analyst asked	An analyst asked a consultant about her recent nightmares.
Last Saturday, the physician called the tailor to fix her suit.	female	the physician	-1	a doctor a	Last Saturday, a doctor called a tailor to fix a suit.
Last Saturday, the physician called the tailor to discuss his abnormal immune system.	male	the tailor	male	tailor to	Last Saturday, a doctor called a tailor to discuss his immune system disorder.
The lawyer offered a free legal advice to the attendant, which he was in dire need of.	male	the attendant,	male	he urgently	The lawyer offered free legal advice to the duty officer, whom he urgently needed.
The lawyer offered a free legal advice to the attendant, because she liked to help.	female	The lawyer	female	The lawyer	The lawyer offered free legal advice to the attendant because she loved to help.
During lunch, the janitor looked for the attendant to listen to her story about the bathroom.	female	the janitor	female	the janitor	During lunch, the janitor looked for an attendant to listen to her story about the bathroom.
During lunch, the janitor looked for the attendant to steal his food.	male	the attendant	male	to steal	During lunch, the janitor searched for an assistant to steal his food.
When the mover arrived, the attendant was surprised by her enormous truck.	female	the mover	female	the engine arrived,	When the engine arrived, the attendant was surprised by her huge truck.
When the mover arrived, the attendant lent his enormous truck.	male	the attendant	male	the attendant	When the engine arrived, the attendant lent his huge truck.
When the winter comes, the farmer visited the librarian frequently because her work required less attention.	female	the farmer	female	the farmer	When winter comes, the farmer often visited the librarian because her work required less attention.
When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.	male	the librarian	male	the librarian	When winter comes, the farmer often visited the librarian because of his hot chocolate.
The assistant hired the driver as he did not have the license yet.	male	The assistant	male	The assistant	The assistant hired a driver, as he did not have a license yet.
The assistant hired the driver as she offered an excellent service.	female	the driver	female	as	Assistant hired a driver, as she offered excellent service.
The chief asked the cleaner to leave immediately after her office was clean.	female	The chief	female	The warden asked	The warden asked the cleaning woman to leave immediately after her office was clean.
The chief asked the cleaner to leave immediately after he finished cleaning.	male	the cleaner	male	to leave	The warden asked the janitor to leave immediately after he finished cleaning.
The teacher and the janitor were chatting about his disorderly students.	male	The teacher	-1	The teacher	The teacher and the janitor chatted about their erratic students.
The teacher and the janitor were chatting about her overwhelming cleaning duties.	female	the janitor	female	the janitor	The teacher and the janitor chatted about her enormous cleaning duties.
The developer argued with the designer and slapped him in the face.	male	the designer	male	the designer	The developer argued with the designer and hit him in the face.
The designer argued with the developer and slapped her in the face.	female	the developer	female	the developer	The designer argued with the developer and hit her in the face.
The mechanic gave the clerk a present and wished him happy birthday.	male	the clerk	male	the clerk	The mechanic gave the clerk a gift and wished him a happy birthday.
The clerk gave the mechanic a present and wished her happy birthday.	female	the mechanic	female	the mechanic	The clerk gave the mechanic a gift and wished her a happy birthday.
The mover said thank you to the housekeeper and give him a hug.	male	the housekeeper	-1	the housekeeper	The engine said thank the housekeeper and hug him.
The housekeeper said thank you to the mover and give her a hug.	female	the mover	-1	her.	The housekeeper said thanks to the engine and hugged her.
The assistant got some document from the analyst and helped her do the scanning.	female	the analyst	female	the analyst	The assistant received a document from the analyst and helped her to do the scan.
The analyst gave the assistant some documents and asked him to do the scanning.	male	the assistant	male	the assistant	The analyst gave the assistant some documents and asked him to do a scan.
The chief thanked the housekeeper and gave him some tips.	male	the housekeeper	male	the housekeeper	The boss thanked the housekeeper and gave him some advice.
The housekeeper cleaned the room for the chief and asked her for tips.	female	the chief	female	asked	The housekeeper cleaned the room for the boss and asked her for advice.
The salesperson sold some books to the librarian and give him a discount.	male	the librarian	male	gave him	The seller sold several books to a librarian and gave him a discount.
The librarian gave some books to the salesperson and asked her to read.	female	the salesperson	female	asked her to	The librarian gave several books to the seller and asked her to read.
The lawyer yelled at the hairdresser and threaten to sue him.	male	the hairdresser	-1	the hairdresser	The lawyer shouted at the hairdresser and threatened to sue him.
The hairdresser yelled at the lawyer and asked her not to come again.	female	the lawyer	female	the lawyer	The hairdresser shouted at the lawyer and asked her not to come again.
The cook prepared a dish for the teacher and hoped him enjoy.	male	the teacher	male	the teacher	The cook prepared the dish for the teacher and hoped that he would like it.
The teacher ordered a dish from the cook and gave her some tips.	female	the cook	female	the cook	The teacher ordered the dish from the cook and gave her some tips.
The mover outran the hairdresser and laughed at him.	male	the hairdresser	-1	and laughed	The engine beat the barber and laughed at him.
The hairdresser outran the mover and laughed at her.	female	the mover	-1	and laughed	The barber beat the engine and laughed at her.
The physician examined the baker and prescribed a drug for him.	male	the baker	male	the baker	The doctor examined the baker and prescribed him medicine.
The baker gave the physician a bread and thank her for the help.	female	the physician	female	bread the and	The baker gave bread to the doctor and thanked her for her help.
The farmer gave the housekeeper an apple and wished him had a good day.	male	the housekeeper	male	the housekeeper	The farmer gave the housekeeper an apple and wished him a good day.
The housekeeper gave the farmer an apple and wished her had a good day.	female	the farmer	female	the farmer	The housekeeper gave the farmer an apple and wished her a good day.
The nurse took care of the CEO and gave her some health suggestions.	female	the CEO	female	the CEO	The nurse took care of the CEO and gave her some tips about health.
The CEO ignored the nurse 's suggestions and asked him to leave.	male	the nurse	male	the nurse	The CEO ignored the nurse's suggestions and asked him to leave.
The hairdresser cut the cook 's hair and asked her for tips.	female	the cook	female	the cook	The barber cut the hair of the cook and asked her for advice.
The cook prepared a soup for the hairdresser and asked him for tips.	male	the hairdresser	male	the hairdresser	The cook prepared soup for the hairdresser and asked him for advice.
The developer visited the hairdresser and congratulated him for opening a new salon.	male	the hairdresser	male	the hairdresser	The developer visited the hairdresser and congratulated him on the opening of the new salon.
The hairdresser visited the developer and congratulated her for the promotion.	female	the developer	female	the developer	Hairdresser visited the developer and congratulated her on the promotion.
The manager spoke with the hairdresser and offered him a new job.	male	the hairdresser	male	the hairdresser	The manager talked to the hairdresser and offered him a new job.
The hairdresser spoke with the manager and asked her for help.	female	the manager	female	the manager	The barber spoke to the manager and asked for her help.
The driver hit the clerk and refused to say sorry to him.	male	the clerk	-1	the clerk	The driver hit the clerk and refused to apologize to him.
The clerk argued with the driver and refused to pay her tips.	female	the driver	female	the driver	The clerk argued with the driver and refused to pay her a tip.
The auditor caught the developer cheating and reported her.	female	the developer	-1	the developer	The auditor caught the developer on the hype and reported it.
The developer spoke with the auditor and provide him new documents.	male	the auditor	male	the auditor	The developer spoke with the auditor and provided him with new documents.
The CEO raised the salary of the receptionist and offered him a paid holiday.	male	the receptionist	male	offered him	The general director raised the administrator’s salary and offered him paid leave.
The receptionist spoke with the CEO and asked her for a promotion.	female	the CEO	female	the CEO	The administrator spoke to the CEO and asked her for a raise.
The guard saved the editor from the protestors and drove him home.	male	the editor	male	the editor	The guard saved the editor from the protesters and took him home.
The editor asked the guard to leave the room and asked her to say nothing.	female	the guard	female	the guard	The editor asked the guard to leave the room and asked her not to say anything.
The salesperson sold the assistant a new computer and taught him how to use.	male	the assistant	male	the assistant	The seller sold the assistant a new computer and taught him to use.
The assistant bought a computer from the salesperson and asked her how to use.	female	the salesperson	-1	vendor asked how to	An assistant bought a computer from a vendor and asked how to use it.
The auditor bought the guard a gift and wish her had a nice holiday.	female	the guard	female	the guard	The auditor bought a gift for the guard and wished her a pleasant stay.
The guard bought the auditor a gift and wish him had a nice holiday.	male	the auditor	male	the auditor	The guard bought the auditor a gift and wished him a pleasant stay.
The secretary called the mover and asked her to come.	female	the mover	female	and asked	The secretary called the engine and asked her to come.
The mover called the secretary and asked him to come.	male	the secretary	male	the secretary	The engine called the secretary and asked him to come.
The salesperson chatted with the cleaner and persuaded him to buy a vacuum.	male	the cleaner	male	and convinced	The seller chatted with a cleaner and convinced him to buy a vacuum cleaner.
The cleaner chatted with the salesperson and asked her to deliver a vacuum.	female	the salesperson	female	and asked	Cleaner chatted with the seller and asked her to put a vacuum.
The farmer called the designer and asked him to design a website.	male	the designer	male	the designer	The farmer called the designer and asked him to develop a website.
The designer called the farmer and asked her a few questions.	female	the farmer	female	the farmer	The designer called the farmer and asked her a few questions.
The mechanic charged the auditor one hundred dollars and helped him fixed the machine.	male	the auditor	male	the auditor	The mechanic took one hundred dollars from the auditor and helped him repair the car.
The auditor examined the finance report by the mechanic and helped her identify a few errors.	female	the mechanic	female	the mechanic	The auditor examined the mechanic's financial statement and helped her identify several errors.
The manager fired the baker and asked him to leave.	male	the baker	male	the baker	The manager fired the baker and asked him to leave.
The baker argued with the manager and threw her a bread.	female	the manager	-1	the manager	Baker argued with the manager and threw bread to her.
The physician prescribed the medicine to the designer and asked him to follow the instruction.	male	the designer	male	the designer	The doctor prescribed medicine to the designer and asked him to follow the instructions.
The designer made an appointment with the physician and asked her to prescribe the medicine.	female	the physician	female	and asked	The designer made an appointment with the doctor and asked her to prescribe a medicine.
The laborer raced against the hairdresser and outran him.	male	the hairdresser	-1	and overtook	The worker rushed to the barber and overtook him.
The hairdresser raced against the laborer and outran her.	female	the laborer	-1	and overtook	Hairdresser ran to the employee and overtook her.
The physician owed the cashier money and refused to pay him back.	male	the cashier	-1	the cashier	The doctor owed the cashier and refused to return it.
The cashier owed the physician money and refused to pay her back.	female	the physician	-1	the doctor money	The cashier owed money to the doctor and refused to return it.
The hairdresser shouted at the driver and got out of her car.	female	the driver	-1	the driver	The barber shouted at the driver and got out of the car.
The driver shouted at the hairdresser and asked him to get out of the car.	male	the hairdresser	male	the hairdresser	The driver shouted at the hairdresser and asked him to get out of the car.
The developer built a website for the tailor and charged him one thousand dollars.	male	the tailor	-1	took	The developer developed a website for a tailor and took a thousand dollars from it.
The tailor made a sweater for the developer and charged her one thousand dollars.	female	the developer	female	the developer	The tailor made a sweater for the developer and took from her a thousand dollars.
The farmer gave the tailor a bag of apples and asked him to make a sweater.	male	the tailor	male	the tailor	The farmer gave the tailor a bag of apples and asked him to make a sweater.
The tailor gave the farmer a sweater and asked her to put on.	female	the farmer	-1	the farmer	The tailor gave the farmer a sweater and asked him to wear it.
The mechanic called the editor and told him to get the car back.	male	the editor	male	the editor	The mechanic called the editor and told him to return the car.
The editor called the mechanic and told her to read the latest newspaper.	female	the mechanic	female	the mechanic	The editor called the mechanic and told her to read the latest newspaper.
The receptionist welcomed the lawyer and gave her a candy.	female	the lawyer	female	the lawyer	The administrator greeted the lawyer and gave her candy.
The lawyer spoke with the receptionist and asked him to do a favor.	male	the receptionist	male	and asked	The lawyer talked to the administrator and asked him to do a favor.
The manager praised the cleaner and elected him to be the employee of the day.	male	the cleaner	male	the cleaner	The manager praised the cleaner and chose him as the employee of the day.
The cleaner wrote to the manager and ask her for advice.	female	the manager	female	the manager	The cleaning lady wrote to the manager and asked for her advice.
The cleaner hated the developer and refused to clean her room.	female	the developer	female	and refused	The cleaner hated the builder and refused to clean her room.
The developer hated the cleaner and reported him to the manager.	male	the cleaner	-1	and told	The developer hated the janitor and told the manager about it.
The mechanic hired the assistant and gave him an orientation.	male	the assistant	male	and gave	The mechanic hired an assistant and gave him a guide.
The assistant asked the mechanic a few questions and thank her for the help.	female	the mechanic	female	the mechanic	The assistant asked the mechanic a few questions and thanked her for the help.
The writer interviewed the manager and asked her a few questions.	female	the manager	female	the manager	The writer interviewed the manager and asked her a few questions.
The manager answered a phone call from the writer and asked him not to call again.	male	the writer	male	the writer	The manager answered the writer's phone call and asked him not to call again.
The physician saw the nurse and called him to do the CPR.	male	the nurse	male	the nurse	The doctor saw the nurse and called him to make CPR.
The nurse saw the physician and asked her to take a look at the patient.	female	the physician	female	doctor and	The nurse went to the doctor and asked her to look at the patient.
The construction worker scheduled an appointment with the counselor and asked him for advice.	male	the counselor	male	him	The builder made an appointment with the consultant and asked him for advice.
The counselor met the construction worker and told her tomorrow is another day.	female	the construction	female	and told	The consultant met the builder and told her that tomorrow was another day.
The editor called the construction worker and asked her what happened.	female	the construction	-1	and asked	The editor called the builder and asked what happened.
The construction worker called the editor and told him the whole story.	male	the editor	male	the editor	The builder called the editor and told him the whole story.
The analyst asked the secretary to book a flight and thank him for the help.	male	the secretary	male	the secretary	The analyst asked the secretary to book the flight and thank him for his help.
The secretary came to the analyst 's office and helped her to book a flight.	female	the analyst	female	the analyst	The secretary came to the analyst's office and helped her book the flight.
The carpenter collaborated with the designer and gave him a prototype.	male	the designer	male	the designer	Carpenter collaborated with the designer and presented him with a prototype.
The designer collaborated with the carpenter and gave her a blueprint.	female	the carpenter	female	the carpenter	The designer collaborated with the carpenter and gave her a plan.
The salesperson tried to fool the writer and sold him some garbage.	male	the writer	male	the writer	The seller tried to deceive the writer and sold him the garbage.
The writer tried to fool the salesperson and told her a fake story.	female	the salesperson	female	told her	The author tried to deceive the seller and told her a fake story.
The cook prepared a soup for the housekeeper and wait him to pay.	male	the housekeeper	male	the housekeeper	The cook prepared soup for the housekeeper and waited for him to pay.
The housekeeper cleaned the room for the cook and wait her to tips.	female	the cook	female	the cook	The housekeeper cleaned the room for the cook and waited for her tip.
The carpenter made a desk for the clerk and gave him a discount.	male	the clerk	male	the clerk	Carpenter made the table for the clerk and gave him a discount.
The clerk told to the carpenter and asked her to make a desk.	female	the carpenter	female	the carpenter	The clerk told the carpenter and asked her to make a table.
The cook prepared a dish for the designer and him for feedback.	male	the designer	male	the designer	The cook prepared a dish for the designer and him for feedback.
The designer showed the cook a blueprint and asked her for feedback.	female	the cook	female	plan and	The designer showed the chef a plan and asked her to give feedback.
The cleaner called the guard and asked her to open the door.	female	the guard	female	the guard	A cleaner called the guard and asked her to open the door.
The guard called the cleaner and asked him to open the door.	male	the cleaner	male	and asked	The guard called a janitor and asked him to open the door.
The laborer kicked the cashier and refused to apologize to him.	male	the cashier	-1	the cashier	The worker kicked the cashier and refused to apologize to him.
The cashier kicked the laborer and refused to apologize to her.	female	the laborer	-1	and refused	The cashier kicked the employee and refused to apologize to her.
The janitor cleaned the room for the designer and ask him for tips.	male	the designer	male	the designer	The janitor removed the room for the designer and asked him for advice.
The designer called the janitor and asked her to clean the room.	female	the janitor	female	the janitor	The designer called the janitor and asked her to clean the room.
The mechanic greeted the receptionist and gave him an apple.	male	the receptionist	male	the receptionist	The mechanic greeted the receptionist and gave him an apple.
The receptionist greeted the mechanic and gave her an apple.	female	the mechanic	female	the mechanic	The receptionist greeted the mechanic and gave her an apple.
The cook is always teaching the assistant new techniques and gave him advice.	male	the assistant	male	new tricks and	The chef always teaches the helper new tricks and gives him advice.
The assistant helped the cook for preparing food and learned from her.	female	the cook	-1	the cook	The assistant helped the cook to prepare food and learned from her.
The farmer gave the teacher a bag of eggs and thanked him for teaching.	male	the teacher	male	the teacher	The farmer gave the teacher a packet with eggs and thanked him for the training.
The teacher gave the farmer a book and asked her to read.	female	the farmer	female	the farmer	The teacher gave the farmer a book and asked her to read it.
The CEO bought the accountant a car and gave him the key.	male	the accountant	male	an accountant car	The CEO bought an accountant a car and gave him the key.
The accountant sent documents to the CEO and asked her to sign.	female	the CEO	female	the CEO	The accountant sent the documents to the CEO and asked her to sign it.
The janitor cleaned the librarian 's room and told him it is ready.	male	the librarian	-1	the librarian	The janitor removed the room of the librarian and said that she was ready.
The librarian gave the janitor a book and asked her to return on time.	female	the janitor	female	a book and	The librarian gave the cleaner a book and asked her to return on time.
The librarian stared at the CEO and asked her to leave.	female	the CEO	female	the CEO	The librarian stared at the CEO and asked her to leave.
The CEO stared at the librarian and asked him for a dinner.	male	the librarian	male	the librarian	The CEO stared at the librarian and asked him for dinner.
The chief encouraged the writer and brought his book.	male	the writer	male	the writer	The leader encouraged the writer and brought his book.
The writer sold a book to the chief and ask her to pay.	female	the chief	female	her to pay.	The writer sold the book to his boss and asked her to pay.
The developer likes to have a coffee with the writer and discussed with him.	male	the writer	-1	the writer	The developer likes to drink coffee with the writer and discuss with him.
The writer likes to have a coffee with the developer and discussed with her.	female	the developer	-1	the developer	The writer likes to drink coffee with the developer and discuss with her.
The nurse examined the laborer and call her an ambulance.	female	the laborer	female	and worker	The nurse examined the worker and called her ambulance.
The laborer called the nurse and asked him to help.	male	the nurse	male	the nurse	The worker called the nurse and asked him to help.
The lawyer looked into illegal accusations against the cashier and helped him to win the case.	male	the cashier	male	the cashier	The lawyer examined the illegal charges against the cashier and helped him win the case.
The cashier hired the lawyer and gave her all the information.	female	the lawyer	female	and gave	The cashier hired a lawyer and gave her all the information.
The developer corrected the secretary and told him not to worry.	male	the secretary	male	the secretary	The developer fixed the secretary and told him not to worry.
The secretary corrected the developer and told her not to worry.	female	the developer	female	the developer	The secretary corrected the developer and told her not to worry.
The mover bought a beer for the cashier and thank him for the help.	male	the cashier	male	the cashier	The engine bought a beer for the cashier and thanked him for his help.
The cashier bought a beer for the mover and thank her for the help.	female	the mover	female	thanked her	The cashier bought a beer for the porter and thanked her for help.
The mover missed the call from the assistant and called him back.	male	the assistant	male	the assistant	The engine missed the call from the assistant and called him back.
The assistant missed the call from the mover and called her back.	female	the mover	female	called her back.	The assistant missed the call from the porter and called her back.
The supervisor splashed the editor and yelled at him.	male	the editor	-1	the editor	The observer splashed out the editor and shouted at him.
The editor splashed the supervisor and yelled at her.	female	the supervisor	-1	and shouted	The editor banged the observer and shouted at her.
The assistant called the physician and asked her for money.	female	the physician	female	and asked	An assistant called the doctor and asked her for money.
The physician called the assistant and asked him for help.	male	the assistant	male	the assistant	The doctor called the assistant and asked for his help.
The laborer envied the receptionist and sabotaged him.	male	the receptionist	-1	and sabotaged	The worker envied the porter and sabotaged him.
The receptionist hated the laborer and sabotaged her.	female	the laborer	-1	and sabotaged	The administrator hated the employee and sabotaged her.
The construction worker stared at the teacher and asked him to leave.	male	the teacher	male	the teacher	The builder stared at the teacher and asked him to leave.
The teacher stared at the construction worker and asked her a question.	female	the construction	female	and asked	The teacher stared at the builder and asked her a question.
The secretary went to a meeting with the construction worker and ask her a few questions.	female	the construction	female	her	The secretary went to the meeting with the builder and asked her a few questions.
