source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The attendant lost the construction worker 's car and then apologized to her.	-1	4	-1	4	The assistant lost the construction worker's car and then apologized to her.
The salesperson greeted the clerk and then winked at him.	-1	-1	-1	-1	The salesman greeted the employee and then winked.
The clerk hated the salesperson and sabotaged her.	-1	-1	-1	-1	The employee hated the seller and sabotaged him.
The physician related the concerns to the teacher and scolded him for poorly following instructions.	10	7	10	7	The doctor linked the concerns with the teacher and reprimanded him for following the instructions wrongly.
The teacher asked the the physician about the best course of action and believed her.	-1	-1	-1	-1	The teacher asked the doctor about the best course of action and believed him.
The lawyer accused the baker of negligence and then sued him.	-1	4	-1	4	The lawyer accused the baker of negligence and then sued him.
The baker handed the lawyer some bread and then asked her to pay.	10	4	-1	4	The baker gave the lawyer some bread and then asked him to pay.
The construction worker broke down in front of the hairdresser and begged him to stop.	12	9	11	8	The construction worker collapsed in front of the hairdresser and begged him to stop.
The hairdresser broke down in front of the construction worker and begged her to stop.	12	8	-1	8	The hairdresser broke down in front of the construction worker and begged him to stop.
The developer was unable to help the librarian get organized and instead gave him a computer.	13	7	12	6	The developer could not help the librarian to organize and, instead, gave him a computer.
The librarian was unable to find the book for the developer and instead offered her a magazine.	14	10	13	9	The librarian could not find the book for the developer and, instead, offered her a magazine.
The sheriff gave the secretary no more chances and arrested him.	-1	4	11	6	The sheriff did not give the secretary any more opportunities and he arrested him.
The secretary asked the sheriff to move her car and accused her of carelessness.	7	4	11	4	The secretary asked the sheriff to move his car and accused her of negligence.
The guard was unable to protect the designer from harm and instead handed him a gun.	13	7	13	6	The guard could not protect the designer from the damage and instead gave him a weapon.
The designer gave the guard a hat and then stole her gun.	10	4	-1	4	The designer gave the guard a hat and then stole his gun.
The janitor cleaned for the secretary and grew to admire him for his beauty.	12	5	12	5	The concierge cleaned for the secretary and began to admire him for his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	10	4	10	4	The secretary saw the janitor clean and grew to admire her for her beauty.
The laborer asked the clerk for a favor but secretly hated him.	-1	-1	-1	-1	The worker asked the employee for a favor, but he hated it in secret.
The clerk tricked the laborer out of her money and secretly hated her.	-1	-1	-1	-1	The employee took money from the worker and hated her in secret.
The driver gave the housekeeper a car and told him where to go.	9	4	10	7	The driver gave a car to the housekeeper and told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	9	4	-1	4	The housekeeper gave the driver a broom and told him where to clean.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	12	7	-1	7	The worker was unable to make the housekeeper move and shouted relentlessly.
The housekeeper couldn't understand the laborer and stared at her.	-1	-1	-1	-1	The housekeeper could not understand the worker and stared at her.
The mover judged the cleaner to be weak and moved his desk.	10	4	11	6	The moving company judged that the cleaner was weak and moved his desk.
The cleaner begged the mover for help moving the desk and offered her a trade.	-1	-1	-1	-1	The cleaner asked the moving company for help in moving the desk and offered him an exchange.
The developer was rude to the secretary and tripped him.	-1	6	9	6	The developer was rude to the secretary and made him stumble.
The secretary hated the developer and was rude to her.	-1	4	-1	4	The secretary hated the developer and was rude to her.
The janitor was friendly with the cleaner and like him.	-1	6	-1	6	The concierge was friendly with the cleaner and like him.
The cleaner did favors for the janitor and was liked by her.	-1	-1	-1	-1	The cleaner did favors for the concierge and was loved by her.
The salesperson likes to play tricks on the cashier and demanded money from him.	-1	8	-1	8	The seller likes to play tricks with the cashier and demanded money.
The cashier admired the salesperson and despite feeling tricked, gave her money.	-1	-1	-1	-1	The cashier admired the seller and, despite feeling cheated, gave him money.
The carpenter often built objects for the attendant and got his love.	-1	-1	-1	-1	The carpenter often built objects for the assistant and got his love.
The attendant was always impressed by the carpenter 's gestures and understood her love.	-1	-1	-1	-1	The assistant was always impressed by the carpenter's gestures and understood his love.
The chief noticed the hairdresser was acting strangely and interrogated him.	-1	4	-1	5	The boss noticed that the hairdresser was acting strangely and interrogated him.
The hairdresser approached the chief and asked her for mercy.	-1	-1	-1	-1	The hairdresser approached the boss and asked for mercy.
The laborer dug a hole for the secretary and demanded him pay.	10	7	11	7	The worker dug a hole for the secretary and demanded that he pay.
The secretary was shocked at the laborer 's behavior and asked her stop.	-1	-1	-1	-1	The secretary was surprised by the behavior of the worker and asked him to stop.
The guard cared about the teacher and so protected him.	-1	5	-1	5	The guard cared for the teacher and protected him.
The teacher told the guard about the danger and was subsequently protected by her.	-1	4	-1	4	The teacher told the guard about the danger and was subsequently protected by her.
The nurse examined the carpenter and sent her to the hospital.	7	4	7	4	The nurse examined the carpenter and sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	9	4	9	4	The carpenter showed the nurse the wound and told him what happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	-1	5	13	6	The construction worker confirmed that the accountant could do the work and gave him the form.
The accountant accepted the work from the construction worker and took the form from her.	-1	7	-1	7	The accountant accepted the work of the construction worker and took the form from her.
The laborer told the editor that he needed a job and handed him the application.	6	4	6	4	The worker told the editor that he needed a job and gave him the application.
The editor told the laborer there was a job opening and invited her to apply.	-1	-1	-1	-1	The editor told the worker that there was a vacancy and invited her to apply.
The lawyer talked the auditor and told him to provide documentation.	7	4	8	5	The lawyer spoke with the auditor and told him to provide the documentation.
The auditor saw the lawyer and provided her the documentation.	7	4	-1	4	The auditor saw the lawyer and handed him the documentation.
The CEO got goods from the cashier and then paid him.	-1	6	-1	7	The general manager obtained goods from the cashier and then paid him.
The cashier was handed money by the CEO and then gave her goods.	-1	-1	-1	-1	The director gave the money to the cashier and then gave him the goods.
The laborer always used the assistant for help and handed him a hammer.	10	5	12	5	The worker always used the assistant to ask for help and handed him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	-1	-1	-1	-1	The assistant likes to help the worker and so he held the hammer.
The laborer wanted to help the assistant and dug him a hole.	9	6	-1	6	The worker wanted to help the assistant and dug a hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	-1	-1	-1	-1	The assistant needed the help of the worker and asked him to dig a hole.
The nurse heard the farmer screaming and examined her.	-1	4	-1	4	The nurse heard the farmer yelling and examined her.
The farmer screamed at the nurse and asked him for an examination.	8	5	-1	5	The farmer shouted at the nurse and asked for an exam.
The manager talked to the auditor and told him to stay late.	8	5	8	5	The manager spoke with the auditor and told him to stay late.
The auditor talked to the manager and told her to stop complaining.	8	5	-1	5	The auditor spoke with the manager and told him to stop complaining.
The guard saw the receptionist take the pen and accused him.	-1	4	-1	4	The guard saw the receptionist take the pen and accused him.
The receptionist stole the pen from the guard and tricked her.	-1	7	-1	7	The receptionist stole the pen from the guard and tricked her.
The developer needed the clerk 's help with paperwork and asked him.	-1	-1	-1	-1	The developer needed the help of the employee with the paperwork and asked him.
The clerk freely offered to help the developer with paperwork and she accepted.	11	7	12	7	The employee volunteered freely to help the developer with the paperwork and she accepted.
The driver needed the nurse to perform an examination and asked him.	-1	4	-1	4	The driver needed the nurse to perform an examination and asked him.
The nurse noticed the driver limping and examined her.	-1	4	-1	5	The nurse noticed that the driver was limping and examined her.
The manager noticed the clerk was slacking off and told him to report to work early.	-1	-1	-1	-1	The manager noticed that the employee was loosening up and told him to show up early for work.
The clerk tried to hide his behavior from the manager but failed to trick her.	-1	-1	-1	-1	The employee tried to hide his behavior from the manager, but he could not deceive her.
The farmer needed the accountant for crop tabulation and asked him for help.	10	4	-1	4	The farmer needed the accountant to tabulate crops and asked for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	12	7	-1	7	The accountant was willing to help the farmer tabulate the crops and offered help.
The analyst noticed the teacher was bad at math and made fun of him.	-1	4	-1	5	The analyst noticed that the teacher was bad at mathematics and mocked him.
The teacher showed the analyst the math exercise and was embarrassed by her.	-1	4	-1	4	The teacher showed the analyst the math exercise and felt embarrassed for it.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	10	4	7	5	The supervisor noticed that the nurse gave him bad injections and sent him to a recovery study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	-1	10	15	10	The nurse performed a bad injection in front of the supervisor and was sent by her to a recovery study.
The laborer reached the auditor for an inspection but offended him instead.	10	4	-1	5	The worker came to the auditor for an inspection but offended him.
The auditor tried to warn the laborer but instead confused her.	-1	-1	-1	-1	The auditor tried to warn the worker, but instead confused her.
The carpenter admired the receptionist and made him a chair.	7	4	7	4	The carpenter admired the receptionist and made him a chair.
The receptionist needed the carpenter to create a chair and asked her.	-1	4	-1	4	The receptionist needed the carpenter to create a chair and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	14	8	9	7	The farmer's sanity was questioned by the counselor and he was forced to take his exam.
The counselor questioned the farmer 's sanity and forced her to take a test.	-1	-1	-1	-1	The counselor questioned the farmer's sanity and forced him to take a test.
The construction worker was a fan of the writer and read his books.	11	8	11	8	The construction worker was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	-1	5	-1	5	The writer never met the construction worker and did not want to meet her.
The manager noticed the teacher performing well and gave him a raise.	9	4	-1	5	The manager noticed that the teacher performed well and gave her an increase.
The teacher performed well for the manager and asked her for a raise.	9	6	-1	6	The teacher performed well for the manager and asked for a raise.
The farmer confronted the auditor and asked him to leave.	7	4	7	4	The farmer confronted the auditor and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	-1	-1	-1	-1	The auditor needed to examine the farmer's farm and arrived at his door in the morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	17	12	-1	9	The court ordered the director general to examine the counselor and submit it freely for examination.
The counselor was ordered to examine the CEO and proceeded to her home.	11	7	-1	7	The counselor was ordered to examine the CEO and went home.
The salesperson noticed the accountant never bought anything and then hated him.	-1	4	-1	5	The seller noticed that the accountant never bought anything and then hated it.
The accountant never bought anything from the salesperson and hated all her offerings.	-1	-1	-1	-1	The accountant never bought anything from the seller and hated all his offers.
The chief bought bread from the baker and paid him.	-1	6	-1	6	The boss bought bread from the baker and paid him.
The baker gave the bread the chief and received her payment.	-1	-1	-1	-1	The baker gave the bread to the boss and received his payment.
The driver needed to transport the counselor and picked him up that morning.	9	6	9	6	The driver needed to transport the counselor and picked him up that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	10	7	10	4	The counselor needed the driver to take him and called her to schedule a pick-up in the morning.
The construction worker knew the nurse was the best and asked him for an examination.	11	5	-1	6	The construction worker knew that the nurse was the best and asked for an exam.
The nurse saw the construction worker get injured and examined her.	-1	4	-1	5	The nurse saw that the construction worker got injured and examined her.
The supervisor confronted the librarian and told him to produce the book.	7	4	7	4	The supervisor confronted the librarian and told him to produce the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	-1	-1	-1	-1	The librarian hid the supervisor's book and told him to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	-1	-1	-1	-1	The CEO noticed a problem in the secretary's reports and asked him to present evidence.
The clerk needed to satisfy the CEO and produced a report for her.	-1	6	-1	6	The employee needed to satisfy the CEO and presented him with a report.
The lawyer needed the librarian to find a book and asked him to.	11	4	11	4	The lawyer needed the librarian to find a book and asked him to do it.
The librarian satisfied the lawyer 's request and handed her a book.	-1	-1	-1	-1	The librarian satisfied the lawyer's request and handed him a book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	-1	4	-1	5	The analyst noticed that the cleaner forgot to pick up the papers and reminded him.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	-1	-1	-1	-1	The cleaner never collects the analyst's documents and today asked him if that was acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	-1	-1	-1	-1	The supervisor noticed the hairdresser's long hair and told him to cut his hair.
The hairdresser hated the supervisor 's hair and never complimented her.	-1	-1	-1	-1	The hairdresser hated the supervisor's hair and never congratulated her.
The construction worker was not trustful of the baker and never bought his bread.	12	8	11	7	The construction worker did not trust the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	10	4	-1	4	The baker liked the construction worker and tried to sell his bread at a discount.
The CEO was ignored by the designer and so rejected his proposal.	10	6	9	6	The CEO was ignored by the designer and rejected his proposal.
The designer hated the CEO and ignored her.	-1	4	-1	4	The designer hated the CEO and ignored it.
The CEO did not trust the cleaner and asked him to leave.	9	6	9	6	The CEO did not trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	11	7	-1	7	The cleaner liked to spy on the CEO and listened to their conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	-1	-1	-1	-1	The salesman noticed the disgusting baker's kitchen and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	-1	-1	-1	-1	The baker tried to hide the mold in the kitchen from the seller, but instead made her angry.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	-1	-1	-1	-1	The driver felt embarrassed by the librarian's silly hat and never took him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	12	9	-1	9	The librarian used silly hats in front of the driver and rejected his requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	-1	4	-1	5	The farmer noticed that the receptionist was tall and then trusted him.
The receptionist did a good job for the farmer and earned her trust.	11	8	-1	8	The receptionist did a good job for the farmer and earned his trust.
The cook loved the librarian 's books and constantly stole from him.	-1	-1	-1	-1	The cook loved the librarian's books and stealing from him constantly.
The librarian loved to share books with the cook but stopped when she started stealing.	-1	-1	-1	-1	The librarian loved sharing books with the cook, but stopped when she started stealing.
The guard admired the secretary and wanted his job.	7	4	7	4	The guard admired the secretary and wanted his job.
The secretary never saw the guard and did not want her job.	10	5	10	5	The secretary never saw the guard and did not want her job.
The CEO liked the bread from the baker and bought from him regularly.	-1	-1	-1	-1	The CEO liked the baker's bread and bought it regularly.
The baker sold bread to the CEO and enjoyed her visits.	9	6	-1	6	The baker sold bread to the CEO and enjoyed his visits.
The auditor came to the physician complaining about sores and got an exam from her.	-1	-1	-1	-1	The auditor went to the doctor complaining of the sores and did an exam.
The physician saw the auditor and examined him for sores.	7	4	7	4	The doctor saw the auditor and examined him for sores.
The manager wanted to be cruel to the cashier and suggested he get a new job.	11	8	12	8	The manager wanted to be cruel to the cashier and suggested that he get a new job.
The cashier performed poorly for the manager and proved her right.	9	6	-1	8	The cashier had a bad performance for the manager and proved his right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	13	10	13	10	The receptionist was tired of receiving bad reports from the analyst and told her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	13	10	13	10	The analyst was tired of receiving bad reports from the receptionist and told him to leave.
The mover saw how weak the clerk was and moved the desk for him.	-1	-1	-1	-1	The removal company saw how weak the employee was and moved the desk for him.
The clerk asked the mover to help carry the desk and thanked her.	-1	-1	-1	-1	The employee asked the removal company for help in carrying the desk and thanked him.
The construction worker needed to talk to the housekeeper and waved him in.	11	8	11	8	The construction worker needed to talk to the housekeeper and told him to come in.
The housekeeper saw the construction worker waving and walked to her.	-1	4	-1	5	The housekeeper saw that the construction worker was waving and walking towards her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	11	5	11	5	The CEO enjoyed telling the housekeeper what to do and told him to sweep.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	13	8	13	8	The housekeeper always forgot to sweep until the CEO said it and thanked her comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	9	4	10	7	The worker built a shelf for the librarian and handed him a ticket.
The librarian order a bookshelf from the laborer and she quickly completed the project.	-1	-1	-1	-1	The librarian ordered a worker's bookshelf and she quickly completed the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	-1	7	-1	8	The farmer enjoyed moments of silence with the hairdresser and was constantly towards him.
The hairdresser was fine with the farmer 's silence and cut her hair.	-1	-1	-1	-1	The hairdresser was fine with the farmer's silence and she cut her hair.
The sheriff thought the cashier took the money and questioned him.	-1	4	-1	4	The sheriff thought the cashier took the money and interrogated him.
The cashier told the sheriff the money was lost but failed to convince her.	-1	4	-1	4	The cashier told the sheriff that the money was lost, but he could not convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	-1	4	-1	5	The supervisor noticed that the accountant could not follow the protocol and reprimanded him.
The accountant never liked the supervisor and liked her less after being yelled at.	8	5	-1	5	The accountant never liked the supervisor and liked it less after being yelled at.
The analyst handed the baker the report and told him it was over.	9	4	10	7	The analyst handed the report to the baker and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	-1	-1	-1	-1	The baker feared the analyst's report and was afraid to speak to him.
The guard went to the nurse and submitted to his examination.	9	5	8	5	The guard went to the nurse and underwent his examination.
The nurse carefully examined the guard and issued her a prognosis.	8	5	8	5	The nurse carefully examined the guard and gave her a prognosis.
The tailor talked to the manager and then asked her for a raise.	9	5	-1	5	The tailor spoke with the manager and then asked for a raise.
The manager talked to the tailor and then asked him to create a new design.	9	5	9	5	The manager spoke with the tailor and then asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	10	6	-1	6	The nurse offered to help the analyst and then gave him a pillow.
The analyst offered to help the nurse and then did his taxes.	10	6	10	6	The analyst offered to help the nurse and then did his taxes.
The designer recognized the mechanic and then greeted her.	-1	4	-1	4	The designer recognized the mechanic and then greeted her.
The mechanic recognized the designer and then greeted him.	-1	4	-1	4	The mechanic recognized the designer and then greeted him.
The hairdresser called the carpenter and then asked her for help.	8	4	-1	4	The hairdresser called the carpenter and then asked for help.
The carpenter called the hairdresser and then asked him for help.	8	4	-1	4	The carpenter called the hairdresser and then asked for help.
The supervisor helped the writer and then asked him to return the favor.	8	4	8	4	The supervisor helped the writer and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	8	4	-1	4	The writer helped the supervisor and then asked him to return the favor.
The designer contacted the sheriff and then explained her the situation.	8	4	-1	4	The designer contacted the sheriff and then explained the situation.
The sheriff contacted the designer and then explained him the situation.	8	4	-1	4	The sheriff contacted the designer and then explained the situation.
The nurse approached the manager and then helped her with a problem.	8	4	8	4	The nurse approached the manager and then helped her with a problem.
The manager approached the nurse and then helped him with a problem.	8	4	8	4	The manager approached the nurse and then helped him with a problem.
The assistant called the sheriff and explained her the situation.	7	4	-1	4	The assistant called the sheriff and explained the situation.
The sheriff called the assistant and then gave him orders.	8	4	8	4	The sheriff called the assistant and then gave him orders.
The baker saluted the cook and then offered her some help.	8	4	-1	4	The baker greeted the cook and then offered him some help.
The cook saluted the baker and then offered him some help.	8	4	-1	4	The cook greeted the baker and then offered help.
The accountant talked to the mover and then offered her some help.	-1	-1	-1	-1	The accountant spoke with the moving company and then offered help.
The mover talked to the accountant and then asked him for advice.	9	5	-1	6	The moving company spoke with the accountant and then asked for advice.
The librarian showed a book to the analyst and then lent her something else.	11	7	-1	7	The librarian showed a book to the analyst and then lent him something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	-1	8	-1	4	The analyst asked the librarian for a book and then borrowed nothing from him.
The attendant served water to the sheriff and then handed her a menu.	10	6	-1	6	The assistant served water to the sheriff and then handed him a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	-1	-1	-1	-1	The sheriff asked the assistant for a menu and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	-1	-1	-1	-1	The teacher greeted the worker and started a conversation with her.
The laborer greeted the teacher and started a conversation with him.	-1	4	-1	4	The worker greeted the teacher and started a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	-1	-1	-1	-1	The auditor issued a warning to the seller and then gave him a notice.
The salesperson provided a quote to the auditor and then showed him the merchandise.	11	7	11	7	The vendor provided an appointment to the auditor and then showed him the merchandise.
The editor talked to the CEO and showed her a draft.	8	5	-1	5	The editor spoke with the CEO and showed him a draft.
The CEO talked to the editor and gave him a raise.	8	5	8	5	The CEO spoke with the editor and gave him an increase.
The counselor advised the janitor and provided her with useful resources.	-1	-1	-1	-1	The counselor advised the concierge and provided useful resources.
The janitor spoke to the counselor and explained to him the situation.	9	5	-1	5	The concierge spoke with the counselor and explained the situation.
The baker approached the laborer and asked her about the weather.	-1	-1	-1	-1	The baker approached the worker and asked him about the weather.
The laborer approached the baker and asked him about the weather.	7	4	-1	4	The worker approached the baker and asked about the weather.
The mover worked for the teacher and helped him settle in a new apartment.	8	5	9	6	The moving company worked for the teacher and helped him settle into a new apartment.
The teacher drove the mover back home and paid her for the work.	-1	-1	-1	-1	The teacher took the moving company to her home and paid for the work.
The auditor admonished the supervisor and issued her a warning.	7	4	-1	4	The auditor admonished the supervisor and issued a warning.
The supervisor thanked the auditor and wished him well.	7	4	7	4	The supervisor thanked the auditor and wished him the best.
The editor met the developer and asked her for clarifications.	7	4	-1	5	The editor met with the developer and asked for clarification.
The developer met the editor and asked him for clarifications.	7	4	-1	5	The developer met with the editor and asked for clarification.
The librarian noticed the guard and greeted her.	-1	4	-1	4	The librarian noticed the guard and greeted her.
The guard noticed the librarian and greeted him.	-1	4	-1	4	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	8	4	-1	4	The cleaner thanked the construction worker and took it home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	8	5	8	5	The construction worker thanked the cleaner and rewarded him for the superior cleaning services.
The secretary contacted the driver and asked her for a ride home.	7	4	10	4	The secretary contacted the driver and asked him to take her home.
The driver called the secretary and asked him if he needed a ride.	9	4	8	4	The driver called the secretary and asked if he needed to be taken.
The supervisor insulted the assistant and then fired him.	-1	4	-1	4	The supervisor insulted the assistant and then dismissed him.
The assistant was fired by the supervisor and called her a jerk.	9	6	9	6	The assistant was dismissed by the supervisor and called her imbecile.
The driver approached the auditor and solicited his help.	7	4	8	4	The driver approached the auditor and asked for his help.
The auditor approached the driver and solicited her help.	7	4	-1	4	The auditor approached the driver and asked for help.
The teacher explained the situation to the chief and felt understood by her.	-1	-1	-1	-1	The teacher explained the situation to the boss and felt understood by her.
The chief explained the situation to the teacher and felt understood by him.	-1	7	-1	7	The boss explained the situation to the teacher and felt understood by him.
The writer went to see the physician and asked her about health issues.	-1	-1	-1	-1	The writer went to see the doctor and asked about health problems.
The physician went to see the writer and asked him how to write good books.	9	6	9	6	The doctor went to see the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	8	5	-1	5	The employee responded to the sheriff and recommended that he file the documentation soon.
The sheriff saluted the clerk and wished him a good day.	-1	-1	-1	-1	The sheriff greeted the employee and wished him a good day.
The tailor saw the mechanic and explained her the price.	7	4	-1	4	The tailor saw the mechanic and explained the price.
The mechanic saw the tailor and explained him the price.	7	4	-1	4	The mechanic saw the tailor and explained the price.
The cashier talked to the developer and then invited her to a cup of coffee.	9	5	9	5	The teller spoke with the developer and then invited her to have a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	9	5	9	5	The developer spoke with the cashier and then invited him to have a cup of coffee.
The editor contacted the physician and asked her for health advice.	-1	-1	-1	-1	The editor contacted the doctor and asked for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	7	4	-1	4	The doctor contacted the editor and asked about the publication in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	11	7	-1	7	The employee handed a document to the farmer and explained the importance of the prompt presentation.
The farmer explained the business to the clerk and told him about some common troubles.	-1	-1	-1	-1	The farmer explained the business to the employee and told him some common problems.
The attendant talked to the mechanic and asked her to fix the car.	8	5	-1	5	The assistant spoke with the mechanic and asked him to fix the car.
The mechanic talked to the attendant and asked him for a refund.	-1	-1	-1	-1	The mechanic spoke with the assistant and asked for a refund.
The auditor contacted the mover and asked her about relocation.	-1	-1	-1	-1	The auditor contacted the moving company and asked about the relocation.
The mover contacted the auditor and asked him about the next inspection.	7	4	-1	5	The moving company contacted the auditor and asked about the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	-1	-1	-1	-1	The designer contacted the boss and asked him for the requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	7	4	7	4	The boss contacted the designer and gave him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	-1	-1	-1	-1	The secretary called the doctor and told her about a new patient.
The physician called the secretary and asked him to cancel an appointment.	7	4	7	4	The doctor called the secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	7	4	-1	4	The cashier saw the farmer and asked him to provide him with a signature.
The farmer went to the cashier and asked him about a deposit.	8	5	-1	5	The farmer went to the cashier and asked for a deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	-1	-1	-1	-1	The tailor hired the vendor and asked him to sell suits for the business.
The salesperson paid the tailor and thanked him for a job well done.	7	4	12	4	The seller paid the tailor and thanked him for the good work he had done.
The librarian talked to the chief and recommended her a book.	-1	-1	-1	-1	The librarian spoke with the boss and recommended a book.
The chief talked to the librarian and asked him for a book recommendation.	8	5	-1	5	The boss spoke with the librarian and asked for a book recommendation.
The accountant met the janitor and wished her well.	-1	-1	-1	-1	The accountant met with the concierge and wished him the best.
The janitor met the accountant and wished him well.	7	4	8	5	The concierge met with the accountant and wished him the best.
The accountant met the janitor and wished her well.	-1	-1	-1	-1	The accountant met with the concierge and wished him the best.
The janitor met the accountant and wished him well.	7	4	8	5	The concierge met with the accountant and wished him the best.
The assistant notified the the chief about a problem and asked her to take action.	-1	-1	-1	-1	The assistant notified the boss of a problem and asked him to take action.
The chief notified the assistant and asked him to take note.	7	4	7	4	The boss notified the assistant and asked him to take note.
The teacher spoke to the carpenter and asked her to fix a chair.	8	5	-1	5	The teacher spoke with the carpenter and asked him to fix a chair.
The carpenter spoke to the teacher and asked him science questions.	8	5	8	5	The carpenter spoke with the teacher and asked him scientific questions.
The assistant contacted the lawyer and retained her.	-1	4	-1	4	The assistant contacted the lawyer and retained it.
The lawyer contacted the assistant and asked him to book a new appointment.	7	4	7	4	The lawyer contacted the assistant and asked him to make a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	-1	-1	-1	-1	The designer noticed the worker and greeted her enthusiastically.
The laborer noticed the designer and greeted him enthusiastically.	7	4	7	4	The worker noticed the designer and greeted him enthusiastically.
The clerk met the cook and asked her for advice on a recipe.	7	4	-1	5	The employee met with the cook and asked for advice on a recipe.
The cook met the clerk and asked him for assistance on paperwork.	-1	-1	-1	-1	The cook met with the employee and asked for help in the paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	11	8	-1	7	The cashier returned the check to the analyst and asked him to endorse it.
The analyst went to the cashier and asked him to deposit a check.	8	5	8	5	The analyst went to the cashier and asked him to deposit a check.
The writer met the guard and signed an autograph for her.	-1	4	-1	4	The writer met the guard and signed an autograph for her.
The guard met with the writer and asked him for an autograph.	8	5	-1	5	The guard met with the writer and asked for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	7	4	7	4	The housekeeper contacted the lawyer and asked her for advice.
The lawyer represented the housekeeper and helped him win the case.	7	4	7	4	The lawyer represented the housekeeper and helped him win the case.
The accountant called the cook and asked her to prepare food for a party.	7	4	7	4	The accountant called the cook and asked her to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	8	4	-1	4	The cook called the accountant and explained the financial situation.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	-1	-1	-1	-1	The hairdresser designed the CEO's hair and recommended a hair gel.
The CEO called the hairdresser and paid him over the phone.	7	4	7	4	The CEO called the hairdresser and paid him by phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	7	4	-1	4	The cleaner contacted the carpenter and asked him to fix a wooden cabinet.
The carpenter contacted the cleaner and asked him to clean the house.	7	4	7	4	The carpenter contacted the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	9	6	-1	6	The counselor gave testimony to the lawyer and asked him to keep it confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	-1	-1	-1	-1	The lawyer listened to the counselor's arguments and challenged his version of the facts.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	9	6	-1	7	The teacher provided the requirements to the developer and asked if it would be possible to implement them.
The developer went to the teacher and asked him about the weather.	8	5	7	4	The developer approached the teacher and asked him about the weather.
