source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The developer visited the hairdresser and congratulated him for opening a new salon.	7	4	7	4	The developer visited the hairdresser and congratulated him on the opening of the new salon.
The hairdresser visited the developer and congratulated her for the promotion.	7	4	6	3	Hairdresser visited the developer and congratulated her on the promotion.
The manager spoke with the hairdresser and offered him a new job.	8	5	8	5	The manager talked to the hairdresser and offered him a new job.
The hairdresser spoke with the manager and asked her for help.	8	5	9	5	The barber spoke to the manager and asked for her help.
The driver hit the clerk and refused to say sorry to him.	-1	4	-1	4	The driver hit the clerk and refused to apologize to him.
The clerk argued with the driver and refused to pay her tips.	10	5	10	5	The clerk argued with the driver and refused to pay her a tip.
The auditor caught the developer cheating and reported her.	-1	4	-1	4	The auditor caught the developer on the hype and reported it.
The developer spoke with the auditor and provide him new documents.	8	5	8	5	The developer spoke with the auditor and provided him with new documents.
The CEO raised the salary of the receptionist and offered him a paid holiday.	-1	-1	-1	-1	The general director raised the administrator’s salary and offered him paid leave.
The receptionist spoke with the CEO and asked her for a promotion.	8	5	8	5	The administrator spoke to the CEO and asked her for a raise.
The guard saved the editor from the protestors and drove him home.	10	4	10	4	The guard saved the editor from the protesters and took him home.
The editor asked the guard to leave the room and asked her to say nothing.	11	4	11	4	The editor asked the guard to leave the room and asked her not to say anything.
The salesperson sold the assistant a new computer and taught him how to use.	10	4	10	4	The seller sold the assistant a new computer and taught him to use.
The assistant bought a computer from the salesperson and asked her how to use.	-1	-1	-1	-1	An assistant bought a computer from a vendor and asked how to use it.
The auditor bought the guard a gift and wish her had a nice holiday.	9	4	10	7	The auditor bought a gift for the guard and wished her a pleasant stay.
The guard bought the auditor a gift and wish him had a nice holiday.	9	4	9	4	The guard bought the auditor a gift and wished him a pleasant stay.
The secretary called the mover and asked her to come.	-1	-1	-1	-1	The secretary called the engine and asked her to come.
The mover called the secretary and asked him to come.	7	4	7	4	The engine called the secretary and asked him to come.
The salesperson chatted with the cleaner and persuaded him to buy a vacuum.	8	5	8	5	The seller chatted with a cleaner and convinced him to buy a vacuum cleaner.
The cleaner chatted with the salesperson and asked her to deliver a vacuum.	-1	-1	-1	-1	Cleaner chatted with the seller and asked her to put a vacuum.
The farmer called the designer and asked him to design a website.	7	4	7	4	The farmer called the designer and asked him to develop a website.
The designer called the farmer and asked her a few questions.	7	4	7	4	The designer called the farmer and asked her a few questions.
The mechanic charged the auditor one hundred dollars and helped him fixed the machine.	10	4	11	8	The mechanic took one hundred dollars from the auditor and helped him repair the car.
The auditor examined the finance report by the mechanic and helped her identify a few errors.	-1	-1	-1	-1	The auditor examined the mechanic's financial statement and helped her identify several errors.
The manager fired the baker and asked him to leave.	7	4	7	4	The manager fired the baker and asked him to leave.
The baker argued with the manager and threw her a bread.	8	5	-1	4	Baker argued with the manager and threw bread to her.
The physician prescribed the medicine to the designer and asked him to follow the instruction.	10	7	9	6	The doctor prescribed medicine to the designer and asked him to follow the instructions.
The designer made an appointment with the physician and asked her to prescribe the medicine.	-1	-1	-1	-1	The designer made an appointment with the doctor and asked her to prescribe a medicine.
The laborer raced against the hairdresser and outran him.	-1	-1	-1	-1	The worker rushed to the barber and overtook him.
The hairdresser raced against the laborer and outran her.	-1	-1	-1	-1	Hairdresser ran to the employee and overtook her.
The physician owed the cashier money and refused to pay him back.	10	4	-1	4	The doctor owed the cashier and refused to return it.
The cashier owed the physician money and refused to pay her back.	-1	-1	-1	-1	The cashier owed money to the doctor and refused to return it.
The hairdresser shouted at the driver and got out of her car.	10	5	-1	5	The barber shouted at the driver and got out of the car.
The driver shouted at the hairdresser and asked him to get out of the car.	8	5	8	5	The driver shouted at the hairdresser and asked him to get out of the car.
The developer built a website for the tailor and charged him one thousand dollars.	10	7	-1	7	The developer developed a website for a tailor and took a thousand dollars from it.
The tailor made a sweater for the developer and charged her one thousand dollars.	10	7	11	7	The tailor made a sweater for the developer and took from her a thousand dollars.
The farmer gave the tailor a bag of apples and asked him to make a sweater.	11	4	11	4	The farmer gave the tailor a bag of apples and asked him to make a sweater.
The tailor gave the farmer a sweater and asked her to put on.	9	4	-1	4	The tailor gave the farmer a sweater and asked him to wear it.
The mechanic called the editor and told him to get the car back.	7	4	7	4	The mechanic called the editor and told him to return the car.
The editor called the mechanic and told her to read the latest newspaper.	7	4	7	4	The editor called the mechanic and told her to read the latest newspaper.
The receptionist welcomed the lawyer and gave her a candy.	7	4	7	4	The administrator greeted the lawyer and gave her candy.
The lawyer spoke with the receptionist and asked him to do a favor.	-1	-1	-1	-1	The lawyer talked to the administrator and asked him to do a favor.
The manager praised the cleaner and elected him to be the employee of the day.	7	4	7	4	The manager praised the cleaner and chose him as the employee of the day.
The cleaner wrote to the manager and ask her for advice.	8	5	10	6	The cleaning lady wrote to the manager and asked for her advice.
The cleaner hated the developer and refused to clean her room.	-1	-1	-1	-1	The cleaner hated the builder and refused to clean her room.
The developer hated the cleaner and reported him to the manager.	-1	-1	-1	-1	The developer hated the janitor and told the manager about it.
The mechanic hired the assistant and gave him an orientation.	7	4	7	4	The mechanic hired an assistant and gave him a guide.
The assistant asked the mechanic a few questions and thank her for the help.	10	4	10	4	The assistant asked the mechanic a few questions and thanked her for the help.
The writer interviewed the manager and asked her a few questions.	7	4	7	4	The writer interviewed the manager and asked her a few questions.
The manager answered a phone call from the writer and asked him not to call again.	-1	-1	-1	-1	The manager answered the writer's phone call and asked him not to call again.
The physician saw the nurse and called him to do the CPR.	7	4	7	4	The doctor saw the nurse and called him to make CPR.
The nurse saw the physician and asked her to take a look at the patient.	-1	-1	-1	-1	The nurse went to the doctor and asked her to look at the patient.
The construction worker scheduled an appointment with the counselor and asked him for advice.	-1	-1	-1	-1	The builder made an appointment with the consultant and asked him for advice.
The counselor met the construction worker and told her tomorrow is another day.	-1	-1	-1	-1	The consultant met the builder and told her that tomorrow was another day.
The editor called the construction worker and asked her what happened.	-1	-1	-1	-1	The editor called the builder and asked what happened.
The construction worker called the editor and told him the whole story.	8	5	7	4	The builder called the editor and told him the whole story.
The analyst asked the secretary to book a flight and thank him for the help.	11	4	13	4	The analyst asked the secretary to book the flight and thank him for his help.
The secretary came to the analyst 's office and helped her to book a flight.	-1	-1	-1	-1	The secretary came to the analyst's office and helped her book the flight.
The carpenter collaborated with the designer and gave him a prototype.	8	5	7	4	Carpenter collaborated with the designer and presented him with a prototype.
The designer collaborated with the carpenter and gave her a blueprint.	8	5	8	5	The designer collaborated with the carpenter and gave her a plan.
The salesperson tried to fool the writer and sold him some garbage.	9	6	9	6	The seller tried to deceive the writer and sold him the garbage.
The writer tried to fool the salesperson and told her a fake story.	-1	-1	-1	-1	The author tried to deceive the seller and told her a fake story.
The cook prepared a soup for the housekeeper and wait him to pay.	10	7	10	6	The cook prepared soup for the housekeeper and waited for him to pay.
The housekeeper cleaned the room for the cook and wait her to tips.	10	7	11	7	The housekeeper cleaned the room for the cook and waited for her tip.
The carpenter made a desk for the clerk and gave him a discount.	10	7	9	6	Carpenter made the table for the clerk and gave him a discount.
The clerk told to the carpenter and asked her to make a desk.	8	5	7	4	The clerk told the carpenter and asked her to make a table.
The cook prepared a dish for the designer and him for feedback.	9	7	9	7	The cook prepared a dish for the designer and him for feedback.
The designer showed the cook a blueprint and asked her for feedback.	-1	-1	-1	-1	The designer showed the chef a plan and asked her to give feedback.
The cleaner called the guard and asked her to open the door.	7	4	7	4	A cleaner called the guard and asked her to open the door.
The guard called the cleaner and asked him to open the door.	-1	-1	-1	-1	The guard called a janitor and asked him to open the door.
The laborer kicked the cashier and refused to apologize to him.	-1	4	-1	4	The worker kicked the cashier and refused to apologize to him.
The cashier kicked the laborer and refused to apologize to her.	-1	-1	-1	-1	The cashier kicked the employee and refused to apologize to her.
The janitor cleaned the room for the designer and ask him for tips.	10	7	10	7	The janitor removed the room for the designer and asked him for advice.
The designer called the janitor and asked her to clean the room.	7	4	7	4	The designer called the janitor and asked her to clean the room.
The mechanic greeted the receptionist and gave him an apple.	7	4	7	4	The mechanic greeted the receptionist and gave him an apple.
The receptionist greeted the mechanic and gave her an apple.	7	4	7	4	The receptionist greeted the mechanic and gave her an apple.
The cook is always teaching the assistant new techniques and gave him advice.	-1	-1	-1	-1	The chef always teaches the helper new tricks and gives him advice.
The assistant helped the cook for preparing food and learned from her.	-1	4	-1	4	The assistant helped the cook to prepare food and learned from her.
The farmer gave the teacher a bag of eggs and thanked him for teaching.	11	4	11	4	The farmer gave the teacher a packet with eggs and thanked him for the training.
The teacher gave the farmer a book and asked her to read.	9	4	9	4	The teacher gave the farmer a book and asked her to read it.
The CEO bought the accountant a car and gave him the key.	9	4	9	4	The CEO bought an accountant a car and gave him the key.
The accountant sent documents to the CEO and asked her to sign.	9	6	10	7	The accountant sent the documents to the CEO and asked her to sign it.
The janitor cleaned the librarian 's room and told him it is ready.	9	4	-1	7	The janitor removed the room of the librarian and said that she was ready.
The librarian gave the janitor a book and asked her to return on time.	-1	-1	-1	-1	The librarian gave the cleaner a book and asked her to return on time.
The librarian stared at the CEO and asked her to leave.	8	5	8	5	The librarian stared at the CEO and asked her to leave.
The CEO stared at the librarian and asked him for a dinner.	8	5	8	5	The CEO stared at the librarian and asked him for dinner.
The chief encouraged the writer and brought his book.	7	4	7	4	The leader encouraged the writer and brought his book.
The writer sold a book to the chief and ask her to pay.	-1	-1	-1	-1	The writer sold the book to his boss and asked her to pay.
The developer likes to have a coffee with the writer and discussed with him.	-1	9	-1	8	The developer likes to drink coffee with the writer and discuss with him.
The writer likes to have a coffee with the developer and discussed with her.	-1	9	-1	8	The writer likes to drink coffee with the developer and discuss with her.
The nurse examined the laborer and call her an ambulance.	-1	-1	-1	-1	The nurse examined the worker and called her ambulance.
The laborer called the nurse and asked him to help.	7	4	7	4	The worker called the nurse and asked him to help.
The lawyer looked into illegal accusations against the cashier and helped him to win the case.	11	8	11	8	The lawyer examined the illegal charges against the cashier and helped him win the case.
The cashier hired the lawyer and gave her all the information.	7	4	7	4	The cashier hired a lawyer and gave her all the information.
The developer corrected the secretary and told him not to worry.	7	4	7	4	The developer fixed the secretary and told him not to worry.
The secretary corrected the developer and told her not to worry.	7	4	7	4	The secretary corrected the developer and told her not to worry.
The mover bought a beer for the cashier and thank him for the help.	10	7	12	7	The engine bought a beer for the cashier and thanked him for his help.
The cashier bought a beer for the mover and thank her for the help.	-1	-1	-1	-1	The cashier bought a beer for the porter and thanked her for help.
The mover missed the call from the assistant and called him back.	10	7	10	7	The engine missed the call from the assistant and called him back.
The assistant missed the call from the mover and called her back.	-1	-1	-1	-1	The assistant missed the call from the porter and called her back.
The supervisor splashed the editor and yelled at him.	-1	4	-1	5	The observer splashed out the editor and shouted at him.
The editor splashed the supervisor and yelled at her.	-1	-1	-1	-1	The editor banged the observer and shouted at her.
The assistant called the physician and asked her for money.	-1	-1	-1	-1	An assistant called the doctor and asked her for money.
The physician called the assistant and asked him for help.	7	4	8	4	The doctor called the assistant and asked for his help.
The laborer envied the receptionist and sabotaged him.	-1	-1	-1	-1	The worker envied the porter and sabotaged him.
The receptionist hated the laborer and sabotaged her.	-1	-1	-1	-1	The administrator hated the employee and sabotaged her.
The construction worker stared at the teacher and asked him to leave.	9	6	8	5	The builder stared at the teacher and asked him to leave.
The teacher stared at the construction worker and asked her a question.	-1	-1	-1	-1	The teacher stared at the builder and asked her a question.
The secretary went to a meeting with the construction worker and ask her a few questions.	-1	-1	-1	-1	The secretary went to the meeting with the builder and asked her a few questions.
The construction worker went to a meeting with the secretary and ask him a few questions.	12	9	11	8	The builder went to the meeting with the secretary and asked him a few questions.
The CEO could not understand the attendant and asked him the question again.	-1	-1	-1	-1	The CEO was unable to understand the operator and again asked him a question.
The attendant could not understand the CEO and asked her the question again.	9	6	12	8	The duty officer was unable to understand the CEO and again asked her a question.
The carpenter made a wood lion for the accountant and asked him to pay.	11	8	11	8	A carpenter made a wooden lion for an accountant and asked him to pay.
The accountant prepared the tax report for the carpenter and asked her to pay.	11	8	11	8	The accountant prepared a tax report for the carpenter and asked her to pay.
The sheriff protected the writer and gave him a gun.	7	4	7	4	The sheriff defended the writer and gave him a gun.
The writer called the sheriff and asked her to help.	7	4	7	4	The writer called the sheriff and asked her to help.
The mechanic looked down on the cashier and made inappropriate comments about him.	-1	6	-1	5	The mechanic looked at the cashier and made inappropriate comments about him.
The cashier looked down on the mechanic and made inappropriate comments about her.	-1	6	-1	6	The cashier looked down on the mechanic and made inappropriate comments about her.
The manager gave the attendant tips and asked him to bring some cookies.	-1	-1	-1	-1	The manager gave accompanying advice and asked to bring cookies.
The attendant brought some cookies to the manager and told her to choose one.	10	7	10	7	The attendant brought the cookie to the manager and told her to choose one.
The analyst argued with the designer and splash him.	-1	5	-1	5	The analyst argued with the designer and splashed it out.
The designer argued with the analyst and splash her.	-1	5	-1	5	The designer argued with the analyst and threw it out.
The driver yelled at the tailor and called him a fool.	8	5	8	5	The driver shouted at the tailor and called him a fool.
The tailor yelled at the driver and called her a fool.	8	5	8	5	The tailor shouted at the driver and called her a fool.
The clerk misled the supervisor and gave her incorrect information.	-1	-1	-1	-1	The clerk misled the observer and gave her incorrect information.
The supervisor lied to the clerk and gave him incorrect information.	8	5	8	5	The observer lied to the clerk and gave him incorrect information.
The assistant laughed at the janitor and treated her bad.	8	5	8	5	The assistant laughed at the janitor and treated her badly.
The janitor laughed at the assistant and treated him bad.	-1	-1	-1	-1	The janitor laughed at the helper and treated him badly.
The chief praised the accountant and offered him a promotion.	7	4	7	4	The boss praised the accountant and offered him a promotion.
The accountant called the chief and thank her for the offer.	-1	-1	-1	-1	The accountant called the boss and thanked her for the offer.
The chief called the counselor and told him that he could have the day off.	-1	-1	-1	-1	The chief called the consultant and said that he might have a day off.
The counselor called the chief and asked her for a permission.	7	4	8	4	The consultant called the chief and asked for her permission.
The janitor cleaned for the writer and handed him a note.	8	5	7	4	The janitor cleaned the writer and handed him a note.
The writer wrote the janitor a poem and handed her a bill.	9	4	10	7	The writer wrote a poem to the janitor and handed her the bill.
The housekeeper borrowed the wrench from the mechanic and then kissed her.	-1	-1	-1	-1	The housekeeper borrowed a wrench from a mechanic, and then kissed her.
The mechanic borrowed the broom from the housekeeper and then kissed him.	-1	-1	-1	-1	The mechanic borrowed a broomstick from the housekeeper, and then kissed him.
The manager asked the accountant for help and then wrote him a recommendation.	10	4	10	4	The manager asked the accountant for help, and then wrote him a recommendation.
The accountant asked the manager for help and hoping that she would.	10	4	10	4	The accountant asked the manager for help and hoped that she would do it.
The supervisor hit the cashier and then issued him an apology.	8	4	-1	4	The supervisor hit the cashier and apologized.
The cashier stole from the supervisor and then kidnapped her mother.	-1	-1	-1	-1	The cashier stole from the head and then kidnapped her mother.
The chief was unable to help the clerk and then cried for him.	-1	-1	-1	-1	The leader could not help the clerk, and then wept for him.
The clerk hindered the chief at every turn and even gossiped about her.	-1	-1	-1	-1	The clerk interfered with the leader at every step and even gossiped about her.
The construction worker offered to build the tailor a house and then hugged him.	-1	-1	-1	-1	The builder offered to build a tailor’s house, and then hugged him.
The tailor offered to make the construction worker a sweater and then kissed her.	-1	-1	-1	-1	The tailor offered to make a builder a sweater, and then kissed her.
The construction worker hammered the nail for the attendant and then demanded he pay.	-1	-1	-1	-1	The builder hammered a nail for the maintenance personnel, and then demanded that he pay.
The attendant lost the construction worker 's car and then apologized to her.	-1	-1	-1	-1	The attendant lost the builder's car and then apologized to her.
The salesperson greeted the clerk and then winked at him.	-1	-1	-1	-1	The seller welcomed the seller and winked at him.
The clerk hated the salesperson and sabotaged her.	-1	-1	-1	-1	The clerk hated the seller and sabotaged her.
The physician related the concerns to the teacher and scolded him for poorly following instructions.	10	7	9	4	The doctor told the teacher about it and scolded him for poorly following the instructions.
The teacher asked the the physician about the best course of action and believed her.	-1	-1	-1	-1	The teacher asked the doctor about the best course of action and believed her.
The lawyer accused the baker of negligence and then sued him.	-1	4	-1	4	The lawyer accused the baker of negligence, and then sued him.
The baker handed the lawyer some bread and then asked her to pay.	10	4	9	3	Baker gave the lawyer some bread, and then asked her to pay.
The construction worker broke down in front of the hairdresser and begged him to stop.	12	9	11	8	The builder broke down in front of the hairdresser and begged him to stop.
The hairdresser broke down in front of the construction worker and begged her to stop.	-1	-1	-1	-1	The hairdresser broke down in front of the builder and begged her to stop.
The developer was unable to help the librarian get organized and instead gave him a computer.	13	7	12	7	The developer was unable to help the librarian organize and instead gave him a computer.
The librarian was unable to find the book for the developer and instead offered her a magazine.	14	10	13	9	The librarian could not find a book for the developer and instead offered her a magazine.
The sheriff gave the secretary no more chances and arrested him.	-1	4	-1	6	The sheriff did not give the secretary more chances and arrested him.
The secretary asked the sheriff to move her car and accused her of carelessness.	7	4	7	4	The secretary asked the sheriff to move her car and accused her of carelessness.
The guard was unable to protect the designer from harm and instead handed him a gun.	13	7	13	7	The guard was unable to protect the designer from harm and instead handed him a gun.
The designer gave the guard a hat and then stole her gun.	10	4	10	4	The designer gave the guard a hat and then stole her gun.
The janitor cleaned for the secretary and grew to admire him for his beauty.	12	5	13	6	The janitor cleaned up after the secretary and grew to admire him for his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	-1	-1	-1	-1	The secretary followed the cleanliness of the cleaner and grew up admiring her beauty.
The laborer asked the clerk for a favor but secretly hated him.	-1	4	9	4	The worker asked the clerk for a favor, but he secretly hated him.
The clerk tricked the laborer out of her money and secretly hated her.	-1	-1	-1	-1	The clerk lured the worker out of her money and secretly hated her.
The driver gave the housekeeper a car and told him where to go.	9	4	9	4	The driver gave the housekeeper a car and told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	9	4	9	4	The housekeeper gave the driver a broomstick and told her where to clean it.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	12	7	12	6	The worker could not force the housekeeper to move and shouted at him relentlessly.
The housekeeper couldn't understand the laborer and stared at her.	-1	-1	-1	-1	The housekeeper could not understand the worker and stared at her.
The mover judged the cleaner to be weak and moved his desk.	10	4	9	4	The engine rated the cleaner as weak and moved his desk.
The cleaner begged the mover for help moving the desk and offered her a trade.	-1	-1	-1	-1	The cleaner asked the seller for assistance in moving the table and offered her trade.
The developer was rude to the secretary and tripped him.	-1	6	-1	6	The developer was rude to the secretary and tripped him.
The secretary hated the developer and was rude to her.	-1	4	-1	4	The secretary hated the developer and was rude to her.
The janitor was friendly with the cleaner and like him.	-1	-1	-1	-1	The janitor was friends with the cleaning lady and loved him.
The cleaner did favors for the janitor and was liked by her.	-1	-1	-1	-1	The cleaner did a favor for the cleaner and liked her.
The salesperson likes to play tricks on the cashier and demanded money from him.	-1	8	-1	8	The seller likes to poke fun at the cashier and demands money from him.
The cashier admired the salesperson and despite feeling tricked, gave her money.	-1	-1	-1	-1	The cashier admired the seller and, despite the feeling of cheating, gave her money.
The carpenter often built objects for the attendant and got his love.	-1	-1	-1	-1	Carpenter often built objects for the minister and received his love.
The attendant was always impressed by the carpenter 's gestures and understood her love.	-1	-1	-1	-1	The servants were always impressed by the carpenter's gestures and understood her love.
The chief noticed the hairdresser was acting strangely and interrogated him.	-1	4	-1	5	The chef noticed that the hairdresser was behaving strangely, and interrogated him.
The hairdresser approached the chief and asked her for mercy.	-1	-1	-1	-1	The hairdresser approached the boss and asked for her mercy.
The laborer dug a hole for the secretary and demanded him pay.	10	7	-1	7	The worker dug a hole for the secretary and demanded to pay him.
The secretary was shocked at the laborer 's behavior and asked her stop.	-1	-1	-1	-1	The secretary was shocked by the worker’s behavior and asked her to stop.
The guard cared about the teacher and so protected him.	-1	5	-1	6	The guard took care of the teacher and protected him.
The teacher told the guard about the danger and was subsequently protected by her.	-1	4	-1	4	The teacher told the guard about the danger and was subsequently protected by her.
The nurse examined the carpenter and sent her to the hospital.	7	4	7	4	The nurse examined the carpenter and sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	9	4	9	4	The carpenter showed the nurse a trauma and told him what had happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	-1	5	12	5	The builder confirmed that the accountant could do the work and gave him the form.
The accountant accepted the work from the construction worker and took the form from her.	-1	-1	-1	-1	The accountant accepted the job from the builder and took the form from her.
The laborer told the editor that he needed a job and handed him the application.	6	4	6	4	The worker told the editor that he needed the work, and handed him a statement.
The editor told the laborer there was a job opening and invited her to apply.	-1	-1	-1	-1	The editor told the worker that there was a vacancy and invited her to apply.
The lawyer talked the auditor and told him to provide documentation.	7	4	8	5	The lawyer spoke with the auditor and told him to provide documentation.
The auditor saw the lawyer and provided her the documentation.	7	4	8	5	The auditor met with a lawyer and provided her with the documentation.
The CEO got goods from the cashier and then paid him.	-1	-1	-1	-1	The CEO received the goods from the cash register, and then paid him.
The cashier was handed money by the CEO and then gave her goods.	-1	-1	-1	-1	The cashier handed the money to the general director, and then gave her the goods.
The laborer always used the assistant for help and handed him a hammer.	10	5	10	5	The worker always used an assistant for help and handed him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	-1	-1	-1	-1	An assistant likes to help the worker and therefore keeps a hammer for her.
The laborer wanted to help the assistant and dug him a hole.	9	6	-1	6	The worker wanted to help an assistant and dug a hole for him.
The assistant needed the laborer 's help and asked her to a dig a hole.	-1	-1	-1	-1	The assistant needed the help of a worker and asked her to dig a hole.
The nurse heard the farmer screaming and examined her.	-1	-1	-1	-1	The nurse heard the farmer's cry and examined her.
The farmer screamed at the nurse and asked him for an examination.	8	5	-1	5	The farmer shouted at the nurse and asked to examine him.
The manager talked to the auditor and told him to stay late.	8	5	8	5	The manager spoke to the auditor and told him to stay up late.
The auditor talked to the manager and told her to stop complaining.	8	5	8	5	The auditor spoke to the manager and told her to stop complaining.
The guard saw the receptionist take the pen and accused him.	-1	-1	-1	-1	The guard saw the administrator take a pen and accuse him.
The receptionist stole the pen from the guard and tricked her.	-1	7	-1	7	The administrator stole the pen from the guard and deceived her.
The developer needed the clerk 's help with paperwork and asked him.	-1	4	-1	7	The developer needed the help of the clerk with the paperwork and asked for it.
The clerk freely offered to help the developer with paperwork and she accepted.	11	7	12	7	The clerk freely offered to help the developer with the paperwork and she agreed.
The driver needed the nurse to perform an examination and asked him.	-1	4	-1	4	The driver needed a nurse for examination and asked him.
The nurse noticed the driver limping and examined her.	-1	4	-1	5	The nurse noticed that the driver was lame, and examined her.
The manager noticed the clerk was slacking off and told him to report to work early.	10	4	9	5	The manager noticed that the clerk relaxed and told him to come to work early.
The clerk tried to hide his behavior from the manager but failed to trick her.	-1	-1	-1	-1	The clerk tried to hide his behavior from the manager, but could not deceive her.
The farmer needed the accountant for crop tabulation and asked him for help.	10	4	12	4	The farmer needed an accountant to count the crop and asked for his help.
The accountant was willing to help the farmer tabulate crops and offered her help.	12	7	13	7	The accountant was ready to help the farmer calculate the yield and offered her help.
The analyst noticed the teacher was bad at math and made fun of him.	-1	4	-1	5	The analyst noticed that the teacher is not well versed in mathematics and makes fun of him.
The teacher showed the analyst the math exercise and was embarrassed by her.	-1	4	9	4	The teacher showed the analyst a mathematical exercise, and she was embarrassed.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	10	4	12	5	The supervisor noticed that the nurse was making bad injections and sent him to a correctional study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	-1	-1	-1	-1	The nurse conducted a bad injection in front of an observer, and she was sent for a correctional study.
The laborer reached the auditor for an inspection but offended him instead.	10	4	9	4	The worker approached the auditor to check, but offended him instead.
The auditor tried to warn the laborer but instead confused her.	-1	-1	-1	-1	The auditor attempted to warn the worker, but instead confused her.
The carpenter admired the receptionist and made him a chair.	-1	-1	-1	-1	Carpenter admired the clerk and made him a chair.
The receptionist needed the carpenter to create a chair and asked her.	-1	4	-1	4	The porter needed a carpenter to create a chair, and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	-1	-1	-1	-1	The farmer’s sanity was questioned by a consultant and was forced to take a test.
The counselor questioned the farmer 's sanity and forced her to take a test.	-1	-1	-1	-1	The consultant questioned the farmer’s sanity and made her pass the test.
The construction worker was a fan of the writer and read his books.	11	8	10	7	The builder was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	-1	-1	-1	-1	The writer never met the builder and did not want to meet with her.
The manager noticed the teacher performing well and gave him a raise.	9	4	12	5	The manager noticed that the teacher did a good job and gave him a promotion.
The teacher performed well for the manager and asked her for a raise.	9	6	11	8	The teacher did a good job with the manager and asked her to pick it up.
The farmer confronted the auditor and asked him to leave.	7	4	7	4	The farmer confronted the auditor and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	-1	-1	-1	-1	The auditor was supposed to inspect the farm and came to her door in the morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	-1	-1	-1	-1	The Director General of the court order was examined by a consultant and voluntarily referred to it.
The counselor was ordered to examine the CEO and proceeded to her home.	11	7	11	7	The consultant was ordered to inspect the CEO and go to her home.
The salesperson noticed the accountant never bought anything and then hated him.	-1	4	-1	5	The seller noticed that the accountant had never bought anything, and then hated it.
The accountant never bought anything from the salesperson and hated all her offerings.	-1	-1	-1	-1	The accountant never bought anything from the seller and hated all her offers.
The chief bought bread from the baker and paid him.	-1	6	-1	7	The leader bought the bread from the baker and paid him.
The baker gave the bread the chief and received her payment.	-1	-1	-1	-1	Baker gave the bread to the head and received her payment.
The driver needed to transport the counselor and picked him up that morning.	-1	-1	-1	-1	The driver had to take a consultant and pick him up that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	-1	-1	-1	-1	The consultant needed a ride from the driver, and he called her to schedule a morning meeting.
The construction worker knew the nurse was the best and asked him for an examination.	11	5	11	5	The builder knew that the nurse was the best, and asked him to be examined.
The nurse saw the construction worker get injured and examined her.	-1	-1	-1	-1	The nurse saw how the worker was injured and examined her.
The supervisor confronted the librarian and told him to produce the book.	7	4	8	5	The manager ran into the librarian and told him to release the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	-1	-1	-1	-1	The librarian hid the book from his boss and told her to look somewhere else.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	-1	-1	-1	-1	The CEO noticed a problem in the clerk’s reports and asked him for evidence.
The clerk needed to satisfy the CEO and produced a report for her.	-1	6	-1	7	The clerk was supposed to satisfy the CEO and prepared a report for her.
The lawyer needed the librarian to find a book and asked him to.	11	4	-1	4	The lawyer needed a librarian to find a book, and asked for it.
The librarian satisfied the lawyer 's request and handed her a book.	9	4	10	7	The librarian granted the request of a lawyer and handed her the book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	-1	-1	-1	-1	The analyst noticed that the janitor had forgotten to take the papers and reminded him.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	-1	-1	-1	-1	The cleaner never raises the analyst’s paper and today asked her if this is acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	10	4	14	8	The manager noticed the long hair of the hairdresser and told him to cut his hair.
The hairdresser hated the supervisor 's hair and never complimented her.	-1	-1	-1	-1	The hairdresser hated the head's hair and never gave her compliments.
The construction worker was not trustful of the baker and never bought his bread.	12	8	10	6	The builder did not trust the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	-1	-1	-1	-1	Baker liked the builder, and she tried to sell her bread at a discount.
The CEO was ignored by the designer and so rejected his proposal.	10	6	7	4	The CEO ignored the designer and rejected his proposal.
The designer hated the CEO and ignored her.	-1	4	-1	4	The designer hated the CEO and ignored her.
The CEO did not trust the cleaner and asked him to leave.	-1	-1	-1	-1	The CEO did not trust the cleaning woman and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	11	7	12	8	The cleaning lady loved to spy on the CEO and listen to her conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	10	4	11	8	The seller noticed the disgusting kitchen of the baker and told him to stop selling bread.
