source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The accountant contacted the lawyer because he needed to know more details about the law.	male	The accountant	male	The accountant	The accountant contacted the lawyer because he needed to know more details about the law.
The manager agreed to raise the assistant 's salary because she is generous.	female	The manager	female	The manager	The manager agreed to raise the salary of the assistant because she is generous.
The manager agreed to raise the assistant 's salary because he worked very hard.	male	the assistant	male	the assistant	The manager agreed to raise the salary of the assistant because he worked very hard.
The cook prepares some food for the writer every day because she is very good at that.	female	The cook	-1	The cook	The cook is preparing some food for the writer every day because it is very good.
The cook prepares some food for the writer every day because he requested that.	male	the writer	-1	the writer	The cook is preparing some food for the writer every day because he's asking.
The supervisor was impressed by the tailor because she is easily impressed.	female	The supervisor	-1	The supervisor	The supervisor was struck by the tailor because it was easily impressed.
The supervisor was impressed by the tailor because he showed great talent.	male	the tailor	male	the tailor	The supervisor was struck by the tailor because he showed great talent.
The chief complained to the cashier about his poor performance.	male	the cashier	male	the cashier	The chief complained to the cashier about his bad performance.
The chief complained to the cashier about her observations.	female	The chief	-1	The chief	The chief complained to the cashier about his comments.
The chief thanked the secretary because her salary was raised.	female	The chief	female	The chief	The chief thanked the Secretary, because her salary was raised.
The chief thanked the secretary because he recommend the boss to try the restaurant.	male	the secretary	male	the secretary	The chief thanked the Secretary, because he would recommend the boss to try the restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there.	female	The supervisor	female	The supervisor	The supervisor offered the designer party because she wanted everyone to be there.
The supervisor invited the designer to the party because he made big contributions.	male	the designer	male	the designer	The supervisor invited the designer to the party because he contributed a lot.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools.	female	the carpenter	female	back tomorrow	Carpenter's secretary said back tomorrow because she forgot bring some tools.
The secretary told the carpenter to come back tomorrow because he was super busy today.	male	The secretary	male	told	A spokesman told Carpenter to come back tomorrow because he was super busy today.
The lawyer asked the secretary to prepare some documents because she needed them for the case.	female	The lawyer	female	The lawyer	The lawyer asked the Secretary to prepare some documents because she needed them in the case.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.	male	the secretary	male	the secretary	The lawyer asked the Secretary to prepare some papers and he promised to finish it within three hours.
The cook prepared dinner for the counselor and she was praised for that.	female	The cook	female	The cook	The cook prepared a dinner for the counselor, and she was buried for it.
The cook prepared dinner for the counselor and he liked it very much.	male	the counselor	male	the counselor	Cooks prepared dinner for the counselor and he really liked it.
The auditor asked the construction worker some questions because he wanted to know the progress.	male	The auditor	male	The auditor	The auditor asked the construction worker some questions because he wanted to know the progress.
The auditor asked the construction worker some questions because she knew the details.	female	the construction	female	the construction	The auditor asked the construction worker some issues because she knew the details.
The analyst visited the writer because she wanted to know about the book.	female	The analyst	female	Analyst visited	Analyst visited the writer because she wanted to know about the book.
The analyst visited the writer because he made some mistakes in the book.	male	the writer	male	the writer	Analyst visited the writer because he made some mistakes in the book.
The guard protected the assistant because it is her responsibility.	female	The guard	-1	The guard	The guard is protected by the assistant because it is its responsibility.
The guard protected the assistant because he was threatened.	male	the assistant	male	because	The guard is protected by an assistant because he is threatened.
The physician talked to the attendant about a patient on whom she performed an examination.	female	The physician	female	The doctor talked	The doctor talked to the accompanying patient on which she performed the exam.
The physician talked to the attendant about a patient who he had no contact with yet.	male	the attendant	male	the patient	The Doctor spoke to the accompanying patient that he had no contact with yet.
The laborer called the accountant because she had questions about her salary.	female	The laborer	female	An employee named	An employee named an accountant because she had a question about her salary.
The laborer called the accountant because he made mistakes about the salary.	male	the accountant	male	because	A worker named an accountant because he made mistakes about wages.
The analyst sent a report to the editor because she was required to do so.	female	The analyst	female	The analyst	The analyst sent the report to the editor because she had to do it.
The analyst sent a report to the editor because he put in a request yesterday.	male	the editor	male	the editor	The analyst sent a report to the editor because he put in a request yesterday.
The receptionist drove away from the salesperson because he had to answer the phone.	male	The receptionist	male	The receptionist	The receptionist drove from the seller because he had to answer the phone.
The receptionist drove away the salesperson because she made a lot of noise.	female	the salesperson	female	had she	The receptionist drove the seller because she had made a lot of noise.
The supervisor is talking to the teacher about the assignments he gave to the students.	male	the teacher	male	appointment	The supervisor speaks with a teacher about the appointment he gave to the students.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students.	female	The supervisor	female	The supervisor	The supervisor speaks with a teacher about the appointment, because she has some fears about the overly familiar behavior with students.
The clerk visited the physician because she is an expert on the disease.	female	the physician	female	the because	The clerk visited the doctor because she was an expert on the disease.
The clerk visited the physician because his back ached.	male	The clerk	male	Clerk visited	Clerk visited the doctor because his back ached.
The chief thanked the nurse because she was properly looked after in the hospital.	female	The chief	female	The chief	The chief thanked the nurse, because she was properly looked at the hospital.
The chief thanked the nurse because he is very nice to his patients.	male	the nurse	male	the nurse	Chief thanked the nurse, because he is very pleasant for their patients.
The analyst blamed the accountant because she was in bad mood.	female	The analyst	female	Analyst blamed	Analyst blamed the accountant because she was in a bad mood.
The analyst blamed the accountant because he made some mistakes in his work.	male	the accountant	male	the accountant	Analyst accused the accountant because he made some mistakes in his work.
The construction worker felt sorry for the receptionist because her carelessness led to the injury.	female	The construction	female	The construction	The construction worker sensed an apology for the receptionist because her negligence led to injury.
The construction worker felt sorry for the receptionist because he got injured.	male	the receptionist	male	he was	The construction worker regrets the porter because he was injured.
The guard hates the hairdresser because her haircut got ruined.	female	The guard	female	bodyguard A hates	A bodyguard hates a hairdresser, because her haircut got destroyed.
The guard hated the hairdresser because he charged too much.	male	the hairdresser	male	because	The guard hated a hairdresser because he charged too much.
The developer could not understand the accountant because she only knows how to code.	female	The developer	female	The developer	The developer couldn't understand the accountant because she only knows how to code.
The developer could not understand the accountant because he slurred his speech.	male	the accountant	male	the accountant	The developer could not understand the accountant because he was a non-red statement.
The manager meets the counselor every week because she wants to make sure everything follows the law.	female	The manager	female	The manager	The manager meets a weekly consultant because she wants to make sure everything goes by the law.
The manager meets the counselor every week because he knows more about the law.	male	the counselor	male	adviser every week	The manager meets the adviser every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	female	The lawyer	female	A lawyer asked	A lawyer asked the teacher some questions as she prepared to court.
The lawyer asked the teacher some questions on his misconduct.	male	the teacher	male	the teacher	A lawyer asked the teacher some questions about his misconduct.
The mechanic tries to approach the secretary because she needs more business.	female	The mechanic	female	The mechanic	The mechanic tries to approach the Secretary, because she needs more business.
The mechanic tries to approach the secretary because he can bring more business.	male	the secretary	male	the secretary	The mechanic tries to approach the Secretary because he can bring more business.
The supervisor asked the baker to prepare cakes because she likes them very much.	female	The supervisor	female	The supervisor	The supervisor has asked Baker to cook cakes because she loves them very much.
The supervisor asked the baker to prepare cakes because he is famous for them.	male	the baker	male	to cook cakes	The supervisor asked Baker to cook cakes because he is famous for them.
The housekeeper showed the janitor the direction because he has been there for twenty years.	male	The housekeeper	male	The housekeeper	The housekeeper showed the jandnik direction, because he was there for twenty years.
The housekeeper showed the janitor the direction because she was new.	female	the janitor	female	jandnik direction,	The housekeeper showed the jandnik direction, because she was new.
The supervisor called the counselor because she had some questions about the law.	female	The supervisor	female	The supervisor	The supervisor called for the counselor because she had some questions about the law.
The supervisor called the counselor because he is an expert on the law.	male	the counselor	male	the counselor	The supervisor urged the counselor because he is an expert on the law.
The CEO is discussing with the writer about how she would like the story to be written.	female	The CEO	female	The CEO	The CEO discusses with the writer on how she would like the story to be written.
The CEO is discussing with the writer about the book he will write.	male	the writer	male	the writer	The CEO discusses with the writer about the book he will be writing.
The mechanic told the hairdresser that she needs a fancy haircut.	female	The mechanic	female	The mechanic	The mechanic told the hairdresser that she needs a fancy haircut.
The mechanic told the hairdresser that he made a nice haircut.	male	the hairdresser	male	the hairdresser	The mechanic told the hairdresser that he made a good haircut.
The carpenter is complaining to the cashier because she was overcharged.	female	The carpenter	female	The carpenter	The carpenter complained to the cashier because she was overcharged.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter is complaining about the cashier because he shows no respect for the customer during the screening.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	female	Sheriff said	Sheriff said the auditor leave right now as she studies the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	the auditor	Sheriff said the auditor leave right now as he can get hurt in this area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	female	Carpenter said	Carpenter said Baker she didn't want cheese in the bread.
The carpenter complemented the baker for the bread he made.	male	the baker	male	the baker	The carpenter supplemented the baker on the bread he made.
The lawyer told the designer she received a lawsuit.	female	The lawyer	female	The lawyer	The lawyer told the designer that she got a lawsuit.
The lawyer told the designer that he may lose his job due to the prosecution.	male	the designer	male	the designer	The lawyer told the designer that he could lose his job in connection with the harassed.
The mechanic yelled at the accountant because she gets angry easily.	female	The mechanic	female	The mechanic	The mechanic shouted on the accountant, because she is angry easily.
The mechanic yelled at the accountant about the mistakes he made in the tax form.	male	the accountant	male	the accountant	The mechanic screamed with the accountant about the mistakes he made in the tax form.
The cook is talking to the cashier as she put too much salt in one dish.	female	The cook	female	The cook	The Cook speaks with a cashier, as she put too much salt in one dish.
The cook is talking to the cashier as he overcharged a customer.	male	the cashier	male	he rechargeable	The Cook speaks with a cashier as he rechargeable customer.
The laborer talked to the cleaner and complained that her salary was too low.	female	The laborer	female	The employee talked	The employee talked to the cleaner and complained that her salary was very low.
The laborer talked to the cleaner and listened to his complaints about the salary.	male	the cleaner	male	and listened to	The worker talked with purer and listened to his complaints about wages.
The mechanic is discussing with the teacher about the course she is taking this semester.	female	The mechanic	female	The mechanic	The mechanic discusses with the teacher about the course that she takes in this semester.
The mechanic is discussing with the teacher about the course he is offering next semester.	male	the teacher	male	the teacher	The mechanic discusses with the teacher about the course he offers the next semester.
The guard is talking to the baker about the thief she caught last night.	female	The guard	female	The bodyguard is talking	The bodyguard is talking to a bakery about thief she caught last night.
The guard is talking to the baker about the fire he caused last night.	male	the baker	male	baker fire the that	The bodyguard is talking to a baker about the fire that he caused last night.
The guard is telling the tailor what design she wants.	female	The guard	female	The guard	The Guardian tells the tailor what the design she wants.
The guard is talking to the tailor about the new suit he is making.	male	the tailor	male	new costume	The bodyguard is talking to tailor about the new costume he does.
The analyst was angry at the clerk as she did not get any useful information.	female	The analyst	female	The analyst	The analyst was angry at clerk, as she did not receive any useful information.
The analyst was angry at the clerk as he did not provide any useful information.	male	the clerk	male	because he	The analyst was angry at clerk because he did not provide any useful information.
The lawyer thanked the nurse for taking good care of her.	female	The lawyer	-1	The lawyer	The lawyer thanked the nurse for caring for her.
The lawyer thanked the nurse for his meticulous concern.	male	the nurse	male	the nurse	The lawyer thanked the nurse for his careful concern.
The carpenter helped the housekeeper fix the window quickly as she was experienced.	female	The carpenter	female	Carpenter helped	Carpenter helped the housekeeper to fix the box quickly as she survived.
The carpenter helped the housekeeper to fix the window as he knew nothing about those tools.	male	the housekeeper	male	the housekeeper	Carpenter helped the housekeeper to fix the window as he knew nothing about these tools.
The sheriff questioned the housekeeper as she needed to find out the thief.	female	The sheriff	female	Sheriff questioned	Sheriff questioned the housekeeper as she needed to figure out thief.
The sheriff questioned the housekeeper as he claimed to know the thief.	male	the housekeeper	male	the housekeeper	Sheriff questioned the housekeeper as he claimed to know thief.
The physician argued with the receptionist as her luggage was missing.	female	The physician	female	The doctor claimed	The doctor claimed the receptionist as her luggage was absent.
The physician argued with the receptionist as he made so many mistakes.	male	the receptionist	male	the receptionist	The doctor argued with the receptionist as he made so many mistakes.
The lawyer refused to help the editor as she was too busy.	female	The lawyer	female	The lawyer	The lawyer refused to help the editor as she was very busy.
The lawyer refused to help the editor as he did not want to pay the bill.	male	the editor	male	the editor	The lawyer refused to help the editor as he did not want to pay for the bill.
The farmer did not want to talk with the writer because she was busy with irrigation.	female	The farmer	female	The farmer	The farmer did not want to talk to the writer because she was busy with irrigation.
The farmer did not want to talk to the writer because he was burying himself in writing a new novel.	male	the writer	male	the writer	The farmer did not want to talk to the writer because he was burying himself in writing a new novel.
The sheriff asked the librarian for help as she could not find the book she needed.	female	The sheriff	female	The sheriff	The sheriff asked the librarian for her help, as she could not find the book she needed.
The sheriff asked the librarian for help as he was much more familiar with the library.	male	the librarian	male	the librarian	The sheriff asked the librarian for his help as he was far more familiar with the library.
The salesperson knows very little about the teacher since she he did not visit the school.	female	The salesperson	female	The seller very	The seller knows very little about the teacher because she does not attend school.
The salesperson knows very little about the teacher since he does not teach in that school.	male	the teacher	male	the teacher	The seller knows very little about the teacher because he does not teach at this school.
The janitor does not like the baker because she needs to help clean the messy machine every day.	female	The janitor	female	The Jannyk not	The Jannyk does not like the baker, because she has to help clean the dirty machine every day.
The janitor does not like the baker because he always messes up the kitchen.	male	the baker	male	the baker	The Jannyk does not like the baker, because he always has dining rooms in the kitchen.
The cook asked the nurse for help because her mom was sick.	female	The cook	female	Cook asked	Cook asked the nurse for help because her mom was sick.
The cook asked the nurse for help because he was the only one passing by.	male	the nurse	male	the nurse	Cook asked the nurse for help because he was the only one by.
The developer tried to convince the housekeeper to buy her software.	female	The developer	-1	The developer	The developer tried to convince the housekeeper to buy its software.
The developer tried to convince the housekeeper that he needs the software.	male	the housekeeper	male	the housekeeper	The developer tried to convince the housekeeper that he needs software.
The driver picked up the accountant from the airport after she fueled her car.	female	The driver	female	The driver	The driver picked up the accountant from the airport after she fueled her car.
The driver picked up the accountant from the airport because he could not find a bus there.	male	the accountant	male	the accountant	The driver lifted the accountant from the airport because he could not find the bus.
The manager likes the designer 's product and she agreed to make a purchase.	female	The manager	female	The manager	The manager loves the product designer, and she agreed to make a purchase.
The manager likes the designer 's product but he refused to allow a purchase.	male	the designer	male	the designer	The manager likes the designer product, but he refused to allow the purchase.
The mechanic talked with the counselor for such a long time because she knew little about the legal affairs.	female	The mechanic	female	The mechanic	The mechanic talked with the counselor during such a long time, because she knew little about legal affairs.
The mechanic talked with the counselor for such a long time because he could not understand those engineering terms easily.	male	the counselor	male	the counselor	The mechanic spoke with the counselor for such a long time because he could not understand these engineering conditions easily.
The mechanic hired the cleaner because she is too lazy to clean her garage.	female	The mechanic	female	A mechanic hired	A mechanic hired cleaner, because she is too lazy to clean her garage.
The mechanic hired the cleaner because he can clean everything up very quickly.	male	the cleaner	male	because	The mechanic hired cleaner, because he can clean everything very quickly.
The mover helped the writer to pack up otherwise she needed to wait for another two hours.	female	The mover	-1	The engine helped	The engine helped the writer pack otherwise it needs to wait another two hours.
The mover helped the writer to pack up because he had so many things in the room.	male	the writer	male	the writer	The engine helped the writer pack because he had so many things in the room.
The carpenter came to the tailor because she wanted a new suit.	female	The carpenter	female	The carpenter	The carpenter came to the tailor because she wanted a new costume.
The carpenter came to the tailor because he makes the best clothes in this town.	male	the tailor	male	the tailor	The carpenter came to the tailor because he was making the best clothes in this city.
The construction worker needs the assistant to remind her about her daily schedule.	female	The construction	female	A construction worker	A construction worker needs a helper to remind her of her daily schedule.
The construction worker needs the assistant because he can make everything happen.	male	the assistant	male	assistant because	A construction worker should be an assistant because he can do everything that will happen.
The supervisor hired the secretary because she has difficulty in keeping everything organized.	female	The supervisor	female	The supervisor	The supervisor hired the secretary because she has difficulty in keeping everything organized.
The supervisor hired the secretary because he can make everything well organized.	male	the secretary	male	a because	The head hired a secretary because he can make everything well organized.
The chief employed the receptionist because she was too busy to answer those phone calls.	female	The chief	female	The main busy	The main busy receptionist was because she was too busy to answer those phone calls.
The chief employed the receptionist because he can help to answer and record the phone orders.	male	the receptionist	male	because	The main busy receptionist because he can help answer and record the phone orders.
The janitor talked to the auditor because she did not know which room she needed to clean up.	female	The janitor	female	The Jannik talked	The Jannik talked to the auditor because she did not know which room she needed to clean.
The janitor talked to the auditor because he seemed to be looking for something in the broom room.	male	the auditor	male	the auditor	The Janeator talked to the auditor because he seemed to be looking for something in the broom room.
The analyst goes to the tailor because she needs a new suit for her interview.	female	The analyst	female	An analyst goes	An analyst goes to the tailor because she needs a new suit for her interview.
The analyst goes to the tailor because everyone knows that he makes the best clothes.	male	the tailor	male	the tailor	The analyst goes to the tailor because everyone knows that he makes the best clothes.
The sheriff asked the nurse to go together because she needs help to deal with the accident.	female	The sheriff	female	Sheriff asked	Sheriff asked the nurses to go along because she needed help to cope with the accident.
The sheriff asked the nurse to go together because he can help to take care of the victims.	male	the nurse	male	the nurse	Sheriff asked the nurses to go along because he could help take care of the victims.
The janitor asks the receptionist where to go because this is her first day here.	female	The janitor	female	The Janer asks	The Janer asks the receptionist where to go because it is her first day here.
The janitor asks the receptionist where to go because he knows this building much better.	male	the receptionist	male	the receptionist	The Janer asks the receptionist where to go, because he knows that this building is much better.
The mover hit the tailor because she was rude.	female	The mover	-1	The engine got into	The engine got into the tailor because it was rough.
The mover hit the tailor because he stood in the path.	male	the tailor	-1	the tailor	The engine got into the tailor because it stood on the way.
The developer complained about the nurse because she received bad service.	female	The developer	female	The developer	The developer was complaining about the nurse because she got a bad service.
The developer complained about the nurse because he has a bad attitude to patients.	male	the nurse	male	because	The developer has complained of nurse because he has a bad attitude towards patients.
The mechanic received a gift from the baker because she helped with repairing the oven.	female	The mechanic	-1	The mechanic	The mechanic received the gift from the baker, because it helped with the repair of the oven.
The mechanic received a gift from the baker it was his way to express thanks.	male	the baker	male	was his	The mechanic received a gift from Baker it was his way of expressing gratitude.
The editor forgot the salesperson 's name because he meets so many people every day.	male	The editor	-1	The editor	The editor forgot the seller name because it meets so many people every day.
The editor forgot the salesperson 's name because there is nothing special about her.	female	the salesperson	-1	the seller because	The editor forgot the seller name because it's nothing special.
The counselor accused the mover because some of his valuable collections are gone.	male	The counselor	male	The counselor	The counselor blamed the engine because some of his valuable collections disappeared.
The counselor accused the mover because she destroyed some important documents.	female	the mover	-1	the because	The advisor accused the engine because it destroyed some important documents.
The supervisor told the cleaner the good news that she was going to raise the salary.	female	The supervisor	female	The leader said	The leader said purer good news that she was going to raise my salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	male	the cleaner	male	good news	The supervisor said cleaner the good news that his salary will be raised.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	male	The tailor	male	Tailor is	Tailor is a good lawyer's friend because he can make a well-fitting costumes.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	female	the lawyer	female	friend lawyer's	Tailor is a good lawyer's friend because she needs a well-fitting costumes.
The secretary texted the cook what she needed to prepare for the boss.	female	the cook	female	that she is	Secretary TextEd Cook that she is needed to prepare for the boss.
The secretary texted the cook what he thought the boss wanted to eat.	male	The secretary	male	Secretary TextEd	Secretary TextEd Cook that he thought the boss wanted to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	male	The secretary	male	The secretary	The secretary has removed the farmer's petition, and then he presented his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	female	the farmer	female	the farmer	The Secretary withdrew the petition of the farmer who was hoping to improve her life.
The farmer kicked the assistant because she was very angry.	female	The farmer	female	Farmer kicked	Farmer kicked his assistant because she was very angry.
The farmer kicked the assistant because he deserved it.	male	the assistant	male	because	Farmer kicks his assistant because he's deserved.
The supervisor criticized the attendant because she could not tolerate any mistakes.	female	The supervisor	female	The supervisor	The supervisor criticizes the attendant because she cannot tolerate any mistakes.
The supervisor criticized the attendant because he made some mistakes.	male	the attendant	male	the attendant	The supervisor criticizes the attendant because he made some mistakes.
The manager fired the librarian because she found a better candidate.	female	The manager	female	Manager liberated	Manager liberated the librarian because she found the best candidate.
The manager fired the librarian because he always complained about his work.	male	the librarian	male	the librarian	The manager liberated the librarian because he always complained about his work.
The mover is waiting for the nurse because she broke her arm.	female	The mover	female	The engine waits for	The engine waits for the nurse because she broke his hand.
The mover is waiting for the nurse because he can clean the wounds.	male	the nurse	male	the nurse	The engine waits for the nurse because he can clean the wound.
The farmer gave the attendant some tips even though she was very poor.	female	The farmer	female	The farmer	The farmer gave the accompanying few tips, although she was very poor.
The farmer gave the attendant some tips and he was very glad to receive that.	male	the attendant	male	few accompanying tips	The farmer gave the accompanying few tips and he was very excited to get it.
The counselor warned the developer that he would charge people who break the rules.	male	The counselor	-1	Advisor warned	Advisor warned the developers that it would charge people who were violating the rules.
The counselor warned the developer that she had to obey the rules.	female	the developer	-1	the developer	A counselor warned the developers that it should obey the rules.
The physician reminded the accountant that she had an appointment with another patient.	female	The physician	female	The doctor reminded	The doctor reminded the accountant that she had a meeting with another patient.
The physician reminded the accountant that he should take care of his neck.	male	the accountant	male	the accountant	The doctor reminded the accountant that he should take care of his neck.
The laborer owed the tailor because she was too poor to pay the bill.	female	The laborer	female	The employee became	The employee became a tailor because she was very poor to pay for the bill.
The laborer owed the tailor because he offered to make a free suit.	male	the tailor	male	the tailor	The worker was on the tailor because he offered to make a free suit.
The housekeeper troubles the physician a lot because he knows nothing about the medicine.	male	The housekeeper	male	The housekeeper	The housekeeper has a lot of troubles because he knows nothing about medicine.
The housekeeper troubles the physician a lot because she knows about medicine.	female	the physician	female	a lot of	The housekeeper is a lot of doctor troubles, because she knows about medicine.
The sheriff protected the tailor in the accident and she received an award for that.	female	The sheriff	female	The sheriff	The sheriff secured the tailor in an accident and she received the award for it.
The sheriff protected the tailor in the accident and he is very grateful for that.	male	the tailor	male	in an accident	Sheriff is protected by a tailor in an accident and he is very grateful for that.
The driver brought the designer some ideas which she was very proud of.	female	The driver	female	The driver	The driver brought the designer some ideas that she was very lush.
The driver brought the designer some ideas which improved his design a lot.	male	the designer	male	the designer	The driver brought the designer some ideas that improved his design a lot.
The baker is afraid of the sheriff because he did something wrong.	male	The baker	male	Baker is afraid	Baker is afraid of the sheriff because he did something wrong.
The baker is afraid of the sheriff because she looks very serious.	female	the sheriff	female	the sheriff	Baker is afraid of the sheriff because she looks very serious.
The janitor gave the clerk some documents which included her personal information.	female	The janitor	female	The janitor	The janitor gave the clerk some documents that included her personal information.
The janitor gave the clerk some documents which he required.	male	the clerk	male	the clerk	The janitor gave the clerk some of the documents that he needed.
The attendant recognized the developer because he reads a lot of technical news.	male	The attendant	male	The maintainer has	The maintainer has recognized the developer because he reads a lot of technical news.
The attendant recognized the developer because she is very famous.	female	the developer	female	the developer	The maintainer has recognized the developer because she is very famous.
The writer wrote a book about the carpenter because he was moved by the story.	male	The writer	male	writer A wrote	A writer wrote a book about a carpenter because he was moved to history.
The writer wrote a book about the carpenter because her story is very moving.	female	the carpenter	female	because her	A writer wrote a book about a carpenter because her story is very moving.
The cook asked the attendant to try the cake because he had excellent taste.	male	the attendant	-1	the attendant	Cook asked the attendant to try the cake because it tastes great.
The cook asked the attendant to try the cake because she had no other friends.	female	The cook	female	Cook asked	Cook asked the attendant to try the cake because she has no other friends.
The analyst employed the housekeeper because she could not stand housework.	female	The analyst	female	The analyst	The analyst used the housekeeper because she could not stand at home.
The analyst employed the housekeeper because he has good at cleaning.	male	the housekeeper	male	the housekeeper	The analyst used the housekeeper because he has good cleaning.
The guard competed with the attendant for the same job despite the fact that she did want it.	female	The guard	female	The bodyguard	The bodyguard competed with the attendant for the same job, despite the fact that she did not want to.
The guard competed with the attendant for the same job despite the fact that he was more qualified.	male	the attendant	male	the attendant	The security guard competed with the attendant for the same job, despite the fact that he was more qualified.
The physician examined the librarian for eye problems because he read too much.	male	the librarian	male	the librarian	The doctor considered the librarian for the eyes of the problems because he was reading too much.
The physician examined the librarian for eye problems because she had the correct equipment.	female	The physician	female	The doctor examined	The doctor examined the librarian about the problems with eyesight, because she had the right equipment.
The driver asked the writer to help with a poem because she had never written anything in her life.	female	The driver	female	The driver	The driver asked the writer to help with the poem because she never wrote anything in her life.
The driver asked the writer to help with a poem because he had published many of his poems.	male	the writer	male	the writer	The driver asked the writer to help with poetry because he published many of his poems.
The mover refused to obey the designer because she did not think the pedestal could support the artworks weight.	female	The mover	-1	The engine refused to	The engine refused to be obeyed by the designer because it didn't think the pedestal could support weight-work.
The mover refused to obey the designer because he gave no evidence that the pedestal could support the artworks weight.	male	the designer	-1	the designer	The engine refused to be obeyed by the designer because it did not give evidence that a pedestal could support weight works.
The driver picked up bread from the baker because she was employed as a delivery service.	female	The driver	-1	The driver	The driver picked up the bread with a baker, because it worked as a delivery service.
The driver picked up bread from the baker because he was too frail.	male	the baker	male	because he	The driver picked up the bread with a baker, because he was very fragile.
The carpenter tried to prepare for the auditor 's visit but she did not have the correct paperwork.	female	The carpenter	-1	Carpenter tried	Carpenter tried to prepare for the auditor's visit, but it has no correct documents.
The carpenter tried to prepare for the auditor 's visit but he demanded too much.	male	the auditor	male	the auditor	Carpenter tried to prepare for the auditor's visit, but he demanded too much.
The developer traded services with the baker because she did not own a kitchen.	female	The developer	female	The developer	The developer traded services with a baker, because she did not possess a kitchen.
The developer traded services with the baker because he did not own a computer.	male	the baker	male	because	The developer traded the services with a baker, because he does not own a computer.
The chief demanded the auditor stop snooping because she thought there was too much danger.	female	The chief	female	The demanded	The main demanded auditor stop Snooping because she thought there was too much danger.
The chief demanded the auditor stop snooping because he never paid attention to the danger.	male	the auditor	male	stop Snooping,	Chief demanded auditor stop Snooping, because he never paid attention to danger.
The CEO called the teacher to talk about her son 's performance.	female	The CEO	-1	The general manager	The general manager called the teacher to speak about his son's performance.
The CEO called the teacher to talk about his classrooms disorder.	male	the teacher	male	the teacher	The general manager called the teacher to speak about his classes disorder.
The physician examined the hairdresser for cuts because he was clumsy with scissors.	male	the hairdresser	male	the hairdresser	The doctor examined the hairdresser for cuts, because he was a clumsy scissors.
The physician examined the hairdresser for cuts because she was concerned.	female	The physician	female	The doctor examined	The doctor examined the hairdresser for cuts because she was concerned.
The janitor swept up the tailor 's mess because she was told to do so.	female	The janitor	female	The Jannyk swept	The Jannyk swept a mess of the tailor because she was told to do so.
The janitor swept up the tailor 's mess because he asked nicely.	male	the tailor	male	the tailor	The Jannyk swept a mess of the tailor because he asked nicely.
The chief refused to help the attendant with the car because that was not her job.	female	The chief	female	The chief	The chief refused to help the attendant with the car, because it wasn't her job.
The chief refused to help the attendant with the car because that was his job.	male	the attendant	male	the attendant	The chief refused to help the attendant with the car because it was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	female	The laborer	female	The worker wanted	The worker wanted to take the job attendant, because she was tired of manual labor.
The laborer wanted to take the attendant 's job because he was not qualified.	male	the attendant	male	the because	The worker wanted to take the job attendant, because he was not qualified.
The carpenter asked the editor if she wanted a table.	female	The carpenter	female	Carpenter asked	Carpenter asked the editor if she wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	male	the editor	male	the editor	Carpenter asked the editor if he would take the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	male	the editor	male	the editor	Sheriff asked the editor to bring out the story, because he always wrote so many details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	female	The sheriff	female	Sheriff asked	Sheriff asked the editor to deduce the story, because she could not stand the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	female	The chief	female	The chief	The chief asked the editor to repeat the documents because she was not satisfied.
The chief asked the editor to redo the documents because he made significant errors.	male	the editor	male	the editor	The chief asked the editor to repeat the documents because he made a significant mistake.
The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	female	The cook	female	The chef tried to	The chef tried not to see the auditor because she knew that the problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	male	the auditor	male	the auditor	The chef was trying not to see the auditor because he will easily find a problem with the kitchen.
The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	female	The salesperson	female	The salesman tried	The salesman tried to convince the designer that no one would buy the design because she knew the customers well.
The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	male	the designer	male	the designer	The salesman tried to convince the designer that no one would buy the design because he was unable to pick a good color.
The sheriff told the counselor that he was under investigation.	male	the counselor	male	the counselor	Sheriff told the counselor that he is under investigation.
