source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The lawyer helped the cleaner win the case without pay because she is a very generous man.	female	The lawyer	female	The helped lawyer	The cleaner lawyer helped to win the case without pay because she was a very generous man.
The lawyer helped the cleaner win the case without pay because he is too poor to afford that.	male	the cleaner	male	the cleaner	The cleaner lawyer helped to win the case without pay because he was too poor to tolerate it.
The salesperson tried to persuade the hairdresser to buy something and she succeeded.	female	The salesperson	-1	The salesperson	The salesperson tried to impress the hairdresser to buy something and it worked.
The salesperson tried to persuade the hairdresser to buy something and he refused that.	male	the hairdresser	male	the hairdresser	The salesperson tried to impress the hairdresser to buy something and he refused it.
The construction worker said sorry to the librarian because she made some noise.	female	The construction	female	The construction	The construction worker regretted the librarian because she made some noise.
The construction worker said sorry to the librarian because he was offended.	male	the librarian	male	the librarian	The construction worker regretted the librarian because he was offended.
The attendant blamed the driver because she was late.	female	the driver	-1	because was it was	The accompanying driver was charged because it was late.
The attendant blamed the driver because he blamed everyone.	male	The attendant	male	The attendant	The attendant accused the driver because he blamed everyone.
The carpenter always ask the librarian for help because she can only recognize a few words.	female	The carpenter	female	The carpenter	The carpenter always asks the librarian to get help because she can only recognize a few words.
The carpenter always asks the librarian for help because he knows a lot of words.	male	the librarian	male	the librarian	The carpenter always asks the librarian to get help because he knows a lot of words.
The physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident.	female	The physician	female	The wanted doctor	The doctor wanted to meet with the counselor because she had some questions about her responsibility in the medical incident.
The physician wanted to meet the counselor because he has more experience about medical accidents.	male	the counselor	male	the counselor	The doctor wanted to meet the counselor because he has more experience about medical accidents.
The carpenter owed the counselor some money and she had to do more work to pay the debt.	female	The carpenter	-1	The carpenter	The carpenter owed the Chancellor some money and had to do more work to pay the debts.
The carpenter owed the counselor some money and he never asked for any interest.	male	the counselor	male	some money	The carpenter owed the Chancellor some money and he did not ask for any attention.
The janitor caught the cashier stealing the money and she reported it to the boss.	female	The janitor	female	The doorman caught	The doorman caught the cashier stealing money and she told him to the president.
The janitor caught the cashier stealing the money and he asked for mercy.	male	the cashier	-1	the cashier	The doorman grabbed the cashier, stole the money, and asked for mercy.
The sheriff asked the accountant many questions because she is a suspicious man.	female	The sheriff	female	Sheriff asked	Sheriff asked the accountant many questions because she is a suspicious man
The sheriff asked the accountant many questions because he was suspected of stealing the money.	male	the accountant	male	the accountant	Sheriff asked the accountant many questions because he suspected stealing money.
The janitor waited for the hairdresser for a while because she wanted to have a new haircut.	female	The janitor	female	The janitor	The janitor waited for a hairdresser for a while because she wanted to have a new haircut.
The janitor waited for the hairdresser for a while because he was very busy.	male	the hairdresser	male	for a for a while	The doorman waited for a hairdresser for a while because he was too busy.
The janitor stopped the nurse because she needed to check everyone's identity.	female	The janitor	female	The doorman stopped	The doorman stopped the nurse because she needed to verify everyone's identity.
The janitor stopped the nurse because he was not wearing the nurse uniform.	male	the nurse	male	the nurse	The doorman stopped the nurse because he wasn't wearing a nurse outfit.
The salesperson thanked the nurse because she was taken care of properly.	female	The salesperson	female	The salesperson	The salesperson thanked the nurse for taking care of her properly.
The salesperson thanked the nurse because he bought the insurance.	male	the nurse	-1	the nurse	The salesman thanked the nurse for buying the insurance.
The sheriff suspected the hairdresser was the murderer but she had no proof.	female	The sheriff	female	Sheriff suspected The	Sheriff suspected The hairdresser was the killer, but she has no proof.
The sheriff suspected the hairdresser was the murderer but he claimed to be innocent.	male	the hairdresser	male	the hairdresser	Sheriff suspected The hairdresser was the killer, but he claimed he was innocent.
The counselor helped the laborer because her salary was too low.	female	the laborer	female	because her salary	The working counsellor helped because her salary was very low.
The counselor helped the laborer because he is a very kind person.	male	The counselor	male	The counselor	He helped the counselor because he's a very nice person.
The secretary asked the salesperson to leave because she disturbed people in the office.	female	the salesperson	-1	the salesperson	The minister asked the salesperson to leave because they bothered the people in the office.
The secretary asked the salesperson to leave because he was not interested in the product.	male	The secretary	male	The asked minister	The minister asked the sales representative to leave because he was not interested in the product.
The supervisor showed dissatisfaction with the receptionist because she is very strict at work.	female	The supervisor	female	The supervisor	The supervisor showed dissatisfaction with the receptionist because she was very strict at work.
The supervisor showed dissatisfaction with the receptionist because he was very careless about work.	male	the receptionist	male	the receptionist	The supervisor showed dissatisfaction with the receptionist because he was very careless about the work.
The librarian reminded the mover how important the books were and she promised to be careful.	female	the mover	-1	engine the of importance of	The librarian reminded the engine of the importance of the books and promised to exercise caution.
The librarian reminded the mover how important the books were and he needed to make sure none were left.	male	The librarian	male	The librarian	The librarian reminded the engine of the importance of books and he needed to make sure that none was left.
The chief visited the tailor because she needed to adjust the pants.	female	The chief	female	The visited president	The president visited the tailor because she needed to adjust the trousers.
The chief visited the tailor because he wanted to learn to hem.	male	the tailor	male	the tailor	The president visited the tailor because he wanted to learn the footnote.
The guard checked the counselor 's identity because it is her work.	female	The guard	-1	The guard	The guard checked the counselor's identity because it worked.
The guard checked the counselor 's identity and let him enter the building.	male	the counselor	male	and allowed	The guard checked the advisor's identity and allowed him to enter the building.
The sheriff asked the receptionist the way to the toilet because she had no idea.	female	The sheriff	female	Sheriff asked	Sheriff asked the receptionist to go to the toilet because she had no idea
The sheriff asked the receptionist the way to the toilet because he knew.	male	the receptionist	male	the receptionist	Sheriff asked the receptionist the way to the toilet because he knew
The mechanic called the nurse because she broke her leg.	female	The mechanic	female	The mechanic	The mechanic called the nurse because she broke her leg.
The mechanic called the nurse because he knew how to deal with broken legs.	male	the nurse	male	the nurse	The mechanic called the nurse because he knows how to handle broken legs.
The cleaner is mad at the cook because she made the kitchen dirty again.	female	the cook	-1	the cook	The Cleaner is mad at the cook because it made the kitchen dirty again.
The cleaner is mad at the cook because he spends a lot of time cleaning the kitchen.	male	The cleaner	male	The cleaner	The Cleaner is angry at the chef because he spends a lot of time cleaning the kitchen.
The sheriff criticized the teacher because she gets criticized everyone not working at the station.	female	The sheriff	-1	criticized criticized Sheriff	Sheriff criticized the teacher for having been criticized by everyone who did not work at the station.
The sheriff criticized the teacher because he broke the traffic rules.	male	the teacher	male	the teacher	Sheriff criticized the teacher because he broke the rules of traffic
The cleaner got mad at the farmer because she brought lots of dirt.	female	the farmer	-1	the farmer	The Cleaner got mad at the farmer because it brought a lot of dirt.
The cleaner got mad at the farmer because he had to clean the hall again.	male	The cleaner	male	The cleaner	The Cleaner got mad at the farmer because he had to clean up the hall again.
The baker yelled at the mover because she broke the stove.	female	the mover	female	as she broke	The baker yelled at the engine as she broke the hearth.
The baker yelled at the mover because his stove was broken.	male	The baker	male	The baker	The baker yelled at the engine because his stove broke.
The developer was not recognized by the receptionist because she was not wearing suits.	female	The developer	female	The developer	The developer was not identified by the receptionist because she did not wear suits.
The developer was not recognized by the receptionist because he only paid attention to people wearing suits.	male	the receptionist	male	the receptionist	The developer was not identified by the receptionist because he only cared about people in suits.
The clerk earns more than the guard because she is lazy and careless.	female	the guard	female	because she is lazy	The writer earns more than a ranger because she is lazy and careless.
The clerk earns more than the guard because he works hard.	male	The clerk	male	The writer earns ranger	The writer earns more than a ranger because he works hard.
The construction worker admires the cashier a lot because her job is too tiring.	female	The construction	female	The construction	The construction worker admires the cashier very much because her job is very tiring.
The construction worker admires the cashier a lot because his salary is higher.	male	the cashier	male	the cashier	The construction worker admires the cashier a lot because his salary is higher.
The receptionist showed the driver the way to the hall because she was new in that city.	female	the driver	-1	the driver	The receptionist showed the driver the way to the hall because it was new in that city.
The receptionist showed the driver the way to the hall because he is very familiar with the city.	male	The receptionist	male	The receptionist	The receptionist showed the driver the way to the hall because he was very familiar with the city.
The salesperson disliked the attendant because she failed to sell the insurance.	female	The salesperson	-1	The associated sales	The associated sales rep ball because it failed to sell the insurance.
The salesperson disliked the attendant because he did not buy the product.	male	the attendant	male	the attendant	The salesperson hates the attendant because he didn't buy the product.
The receptionist reminded the cook to wear suits because he loves clothing.	male	The receptionist	male	The receptionist	The receptionist reminded the chef to wear suits because he liked the clothes.
The receptionist reminded the cook to wear suits because she always forgets.	female	the cook	-1	chef to wear	The receptionist reminded the chef to wear suits because they were always forgotten.
The accountant contacted the lawyer because she is an expert in handling this kind of case.	female	the lawyer	female	the lawyer	The accountant contacted the lawyer because she was an expert in dealing with this type of case.
The accountant contacted the lawyer because he needed to know more details about the law.	male	The accountant	male	The accountant	The accountant contacted the lawyer because he needed to know more details about the law.
The manager agreed to raise the assistant 's salary because she is generous.	female	The manager	-1	The manager	The manager agreed to raise the salary of the assistant because it is generous.
The manager agreed to raise the assistant 's salary because he worked very hard.	male	the assistant	male	the assistant	The director agreed to raise the assistant's salary because he worked hard.
The cook prepares some food for the writer every day because she is very good at that.	female	The cook	female	The cook	The cook prepares some food for the writer every day because she is very good at it.
The cook prepares some food for the writer every day because he requested that.	male	the writer	male	the writer	The chef prepares some food for the writer every day because he asked for it.
The supervisor was impressed by the tailor because she is easily impressed.	female	The supervisor	-1	The supervisor	The supervisor was impressed with the tailor because he was easily impressed.
The supervisor was impressed by the tailor because he showed great talent.	male	the tailor	male	the tailor	The supervisor was impressed with the tailor because he showed great talent.
The chief complained to the cashier about his poor performance.	male	the cashier	male	treasurer of	The president complained to the treasurer of his poor performance.
The chief complained to the cashier about her observations.	female	The chief	female	The complained president	The president complained to the treasurer about her remarks.
The chief thanked the secretary because her salary was raised.	female	The chief	female	The President thanked the	The President thanked the Minister for her salary to be lifted.
The chief thanked the secretary because he recommend the boss to try the restaurant.	male	the secretary	-1	the secretary	The President thanked the Secretary for recommending that the President should try the restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there.	female	The supervisor	female	The called moderator	The moderator called the designer to the party because she wanted everyone there.
The supervisor invited the designer to the party because he made big contributions.	male	the designer	male	the designer	The supervisor invited the designer to the party because he made significant contributions.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools.	female	the carpenter	female	to come	The minister told the Nangar to come back tomorrow because she forgot to bring some of the brains.
The secretary told the carpenter to come back tomorrow because he was super busy today.	male	The secretary	male	The told minister	The minister told the Nangar that he would return tomorrow because he was very busy today.
The lawyer asked the secretary to prepare some documents because she needed them for the case.	female	The lawyer	female	The lawyer	The lawyer asked the Secretary to prepare some documents because she needed them for the case.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.	male	the secretary	-1	the secretary	The lawyer asked the Secretary to prepare some documents and promised to complete them in three hours.
The cook prepared dinner for the counselor and she was praised for that.	female	The cook	-1	The cook	The cook prepared the supper for the chancellor and praised it.
The cook prepared dinner for the counselor and he liked it very much.	male	the counselor	male	loves it so	Prepare a cooking dinner for the chancellor and he loves it so much.
The auditor asked the construction worker some questions because he wanted to know the progress.	male	The auditor	male	The auditor	The auditor asked the construction worker some questions because he wanted to know the progress.
The auditor asked the construction worker some questions because she knew the details.	female	the construction	female	the construction	The auditor asked the construction worker some questions because she knew the details.
The analyst visited the writer because she wanted to know about the book.	female	The analyst	female	The analyst	The analyst visited the writer because she wanted to know about the book.
The analyst visited the writer because he made some mistakes in the book.	male	the writer	male	the writer	The analyst visited the writer because he made some mistakes in the book.
The guard protected the assistant because it is her responsibility.	female	The guard	female	The guard	The guard has protected the assistant because it's her responsibility.
The guard protected the assistant because he was threatened.	male	the assistant	male	the assistant	The assistant was protected by the guard because he had been threatened.
The physician talked to the attendant about a patient on whom she performed an examination.	female	The physician	-1	The spoke doctor	The doctor spoke to the present about the patient with whom he performed an examination.
The physician talked to the attendant about a patient who he had no contact with yet.	male	the attendant	male	the attendant	The doctor spoke to the attendant about the patient who did not have contact with him yet.
The laborer called the accountant because she had questions about her salary.	female	The laborer	female	The worker called	The worker called the accountant because she had questions about her salary.
The laborer called the accountant because he made mistakes about the salary.	male	the accountant	male	the accountant	The worker called the accountant because he made a mistake.
The analyst sent a report to the editor because she was required to do so.	female	The analyst	-1	The analyst	The analyst sent a report to the editor because they were required to do so.
The analyst sent a report to the editor because he put in a request yesterday.	male	the editor	male	the editor	The analyst sent a report to the editor because he made a request yesterday.
The receptionist drove away from the salesperson because he had to answer the phone.	male	The receptionist	male	The receptionist	The receptionist drove away from the salesperson because he had to answer the phone.
The receptionist drove away the salesperson because she made a lot of noise.	female	the salesperson	-1	the salesperson	The receptionist drove away the salesperson because they made a lot of noise.
The supervisor is talking to the teacher about the assignments he gave to the students.	male	the teacher	male	the teacher	The supervisor speaks to the teacher about the tasks he gave to the students.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students.	female	The supervisor	female	The supervisor	The supervisor talks to the teacher about the tasks because she has some concerns about the overly Malov behavior with the students.
The clerk visited the physician because she is an expert on the disease.	female	the physician	female	because she is an expert	The author visited the doctor because she is an expert in the disease.
The clerk visited the physician because his back ached.	male	The clerk	male	The visited writer the	The writer visited the doctor because his back was pain.
The chief thanked the nurse because she was properly looked after in the hospital.	female	The chief	-1	The President thanked	The President thanked the nurse for having been looking properly at the hospital.
The chief thanked the nurse because he is very nice to his patients.	male	the nurse	male	the nurse	The President thanked the nurse because he was very nice to his patients.
The analyst blamed the accountant because she was in bad mood.	female	The analyst	female	The analyst	The analyst accused the accountant because she was in a bad mood.
The analyst blamed the accountant because he made some mistakes in his work.	male	the accountant	male	the accountant	The analyst blamed the accountant for having made some mistakes in his work.
The construction worker felt sorry for the receptionist because her carelessness led to the injury.	female	The construction	female	The construction	The construction worker felt sorry for the receptionist because her negligence led to injury.
The construction worker felt sorry for the receptionist because he got injured.	male	the receptionist	male	the receptionist	The construction worker felt sorry for the receptionist because he was injured.
The guard hates the hairdresser because her haircut got ruined.	female	The guard	female	The guard	The guard hates the hairdresser because her haircut is ruined.
The guard hated the hairdresser because he charged too much.	male	the hairdresser	male	the hairdresser	The goalkeeper hated the hairdresser because he was charged a lot.
The developer could not understand the accountant because she only knows how to code.	female	The developer	female	The developer	The developer cannot understand the accountant because she only knows how to code.
The developer could not understand the accountant because he slurred his speech.	male	the accountant	male	the accountant	The developer could not understand the accountant because he was delivering his speech.
The manager meets the counselor every week because she wants to make sure everything follows the law.	female	The manager	female	The manager	The manager meets the counselor every week because she wants to make sure that everything follows the law.
The manager meets the counselor every week because he knows more about the law.	male	the counselor	male	every week	The director meets the Chancellor every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	female	The lawyer	female	The lawyer	The lawyer asked the teacher about some of the questions she had prepared for the trial.
The lawyer asked the teacher some questions on his misconduct.	male	the teacher	male	the teacher	The lawyer asked the teacher about some questions about his misconduct.
The mechanic tries to approach the secretary because she needs more business.	female	The mechanic	female	The mechanic	The mechanic tries to approach the secretary because she needs more work.
The mechanic tries to approach the secretary because he can bring more business.	male	the secretary	male	the secretary	The mechanic tries to approach the Secretary because he can bring more business.
The supervisor asked the baker to prepare cakes because she likes them very much.	female	The supervisor	female	The supervisor	The supervisor asked the baker to prepare the cakes because she loved him very much.
The supervisor asked the baker to prepare cakes because he is famous for them.	male	the baker	male	the baker	The supervisor asked the baker to prepare the cakes because he is famous for them.
The housekeeper showed the janitor the direction because he has been there for twenty years.	male	The housekeeper	male	The housekeeper	The housekeeper showed the doorman the direction because he was there for twenty years.
The housekeeper showed the janitor the direction because she was new.	female	the janitor	female	guard direction	Housekeeper showed the guard the direction as she was new
The supervisor called the counselor because she had some questions about the law.	female	The supervisor	female	The supervisor	The supervisor called the Counselor because she had some questions about the law.
The supervisor called the counselor because he is an expert on the law.	male	the counselor	male	because he was an expert	The supervisor contacted the Chancellor because he was an expert in law.
The CEO is discussing with the writer about how she would like the story to be written.	female	The CEO	female	CEO	CEO discusses with the author about how she wants to write the story.
The CEO is discussing with the writer about the book he will write.	male	the writer	male	the book	CEO discusses with the author the book he will write.
The mechanic told the hairdresser that she needs a fancy haircut.	female	The mechanic	female	A mechanic	A hairdresser's mechanic said she needs a fancy haircut.
The mechanic told the hairdresser that he made a nice haircut.	male	the hairdresser	male	he	A hairdresser's mechanic said he made a nice shave.
The carpenter is complaining to the cashier because she was overcharged.	female	The carpenter	female	The carpenter	The carpenter complains to the cashier because she was overloaded.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter complains to the cashier because he does not show any respect for the client during checkout.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	-1	Sheriff told	Sheriff told the auditor to leave now and she's checking the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	the auditor	Sheriff told the auditor to leave now because he might get hurt in this area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	female	The carpenter	The carpenter told the Baker that she did not want cheese in the bread.
The carpenter complemented the baker for the bread he made.	male	the baker	male	the baker	The carpenter completed the bakery for his bread.
The lawyer told the designer she received a lawsuit.	female	The lawyer	female	The lawyer	The lawyer told the designer that she received a lawsuit.
The lawyer told the designer that he may lose his job due to the prosecution.	male	the designer	male	the designer	The lawyer told the designer that he might lose his job because of the allegation.
The mechanic yelled at the accountant because she gets angry easily.	female	The mechanic	female	The mechanic	The mechanic yelled at the accountant because she was easily angry.
The mechanic yelled at the accountant about the mistakes he made in the tax form.	male	the accountant	male	the accountant	The mechanic yelled at the accountant about the mistakes he committed in the tax form.
The cook is talking to the cashier as she put too much salt in one dish.	female	The cook	female	The chef talks	The chef talks to the cashier because she put a lot of salt in one dish.
The cook is talking to the cashier as he overcharged a customer.	male	the cashier	male	the cashier	The chef talks to the cashier and he overpays the client.
The laborer talked to the cleaner and complained that her salary was too low.	female	The laborer	female	The spoke worker	The worker spoke to the cleaner and complained that her salary was very low.
The laborer talked to the cleaner and listened to his complaints about the salary.	male	the cleaner	male	the cleaner	The worker spoke to the cleaner and listened to his complaints about the salary.
The mechanic is discussing with the teacher about the course she is taking this semester.	female	The mechanic	-1	The mechanic	The mechanic discusses with the teacher about the course that'd have this semester.
The mechanic is discussing with the teacher about the course he is offering next semester.	male	the teacher	male	the teacher	The mechanic discusses with the teacher about the course he offers in the next semester.
The guard is talking to the baker about the thief she caught last night.	female	The guard	-1	The guard	The guard talks to the baker about the thief I caught last night.
The guard is talking to the baker about the fire he caused last night.	male	the baker	male	the baker	The guard talks to the baker about the fire he caused last night.
The guard is telling the tailor what design she wants.	female	The guard	-1	The guard	The guard tells the tailor the design you want.
The guard is talking to the tailor about the new suit he is making.	male	the tailor	male	the tailor	The guard talks to the tailor about the new suit he makes.
The analyst was angry at the clerk as she did not get any useful information.	female	The analyst	female	The analyst	The analyst was angry with the clerk because she did not get any useful information.
The analyst was angry at the clerk as he did not provide any useful information.	male	the clerk	male	because he did not	The analyst was angry with the author because he did not provide any useful information.
The lawyer thanked the nurse for taking good care of her.	female	The lawyer	female	The lawyer	The lawyer thanked the nurse for her good care.
The lawyer thanked the nurse for his meticulous concern.	male	the nurse	male	the nurse	The lawyer thanked the nurse for his careful attention.
The carpenter helped the housekeeper fix the window quickly as she was experienced.	female	The carpenter	female	helped Carpenter	Carpenter helped the housekeeper fix the window quickly because she was experienced.
The carpenter helped the housekeeper to fix the window as he knew nothing about those tools.	male	the housekeeper	male	the housekeeper	Carpenter helped the housekeeper to fix the window as he knew nothing of the ones.
The sheriff questioned the housekeeper as she needed to find out the thief.	female	The sheriff	female	Sheriff interrogated	Sheriff interrogated the housekeeper because she needed to know the thief
The sheriff questioned the housekeeper as he claimed to know the thief.	male	the housekeeper	male	the housekeeper	Sheriff interrogated the housekeeper because he claimed he knew the thief.
The physician argued with the receptionist as her luggage was missing.	female	The physician	female	The argued doctor	The doctor argued with the receptionist because her belongings were missing.
The physician argued with the receptionist as he made so many mistakes.	male	the receptionist	male	the receptionist	The doctor argued with the receptionist because he committed a lot of mistakes.
The lawyer refused to help the editor as she was too busy.	female	The lawyer	female	The lawyer	The lawyer refused to help the editor because she was too busy.
The lawyer refused to help the editor as he did not want to pay the bill.	male	the editor	male	the editor	The lawyer refused to assist the editor because he did not want to pay the bill.
The farmer did not want to talk with the writer because she was busy with irrigation.	female	The farmer	female	The farmer	The farmer did not want to talk to the writer because she was busy with irrigation.
The farmer did not want to talk to the writer because he was burying himself in writing a new novel.	male	the writer	male	the writer	The farmer did not want to talk to the writer because he was burying himself in writing a new novel.
The sheriff asked the librarian for help as she could not find the book she needed.	female	The sheriff	female	asked Sheriff	Sheriff asked the librarian to help because she could not find the book she needed.
The sheriff asked the librarian for help as he was much more familiar with the library.	male	the librarian	male	the librarian	Sheriff asked the librarian for help because he was more familiar with the library.
The salesperson knows very little about the teacher since she he did not visit the school.	female	The salesperson	-1	The salesperson	The salesperson knows very little about the teacher since he has not visited the school.
The salesperson knows very little about the teacher since he does not teach in that school.	male	the teacher	male	the teacher	The salesperson knows very little about the teacher because he does not study at that school.
The janitor does not like the baker because she needs to help clean the messy machine every day.	female	The janitor	female	The doorman doesn't	The doorman doesn't like the baker because she needs to help clean up the messy machine every day.
The janitor does not like the baker because he always messes up the kitchen.	male	the baker	-1	always messing with	The doorman doesn't like a baker because he's always messing with the kitchen.
The cook asked the nurse for help because her mom was sick.	female	The cook	female	The asked chef	The chef asked the nurse to help because her mother was sick.
The cook asked the nurse for help because he was the only one passing by.	male	the nurse	male	the nurse	The cook asked the nurse to help because he was the only one going through.
The developer tried to convince the housekeeper to buy her software.	female	The developer	female	The developer	The developer tried to persuade the housekeeper to buy her software.
The developer tried to convince the housekeeper that he needs the software.	male	the housekeeper	male	the housekeeper	The developer tried to convince the housekeeper that he needed the program.
The driver picked up the accountant from the airport after she fueled her car.	female	The driver	female	The driver	The driver took the accountant from the airport after she fed her car.
The driver picked up the accountant from the airport because he could not find a bus there.	male	the accountant	male	the accountant	The driver took the accountant from the airport because he could not find a bus there.
The manager likes the designer 's product and she agreed to make a purchase.	female	The manager	-1	The manager	The manager loves the designer's products and has agreed to make a purchase.
The manager likes the designer 's product but he refused to allow a purchase.	male	the designer	-1	the designer	The manager likes the designer's products but refuses to allow the purchase.
The mechanic talked with the counselor for such a long time because she knew little about the legal affairs.	female	The mechanic	female	The mechanic	The mechanic spoke with the chancellor for a long time because she knew little about legal affairs.
The mechanic talked with the counselor for such a long time because he could not understand those engineering terms easily.	male	the counselor	male	for a long time	The mechanic spoke with the chancellor for a long time because he could not easily understand those geometric terms.
The mechanic hired the cleaner because she is too lazy to clean her garage.	female	The mechanic	-1	The mechanic	The mechanic rented the cleaners because they were too lazy to clean their mirrors.
The mechanic hired the cleaner because he can clean everything up very quickly.	male	the cleaner	male	the cleaner	The mechanic rented The cleaner because he could clean everything up fast.
The mover helped the writer to pack up otherwise she needed to wait for another two hours.	female	The mover	female	The helped engine	The engine helped the writer to pack up or she needed to wait for another two hours.
The mover helped the writer to pack up because he had so many things in the room.	male	the writer	male	the writer	The engine helped the writer to pack because he had a lot of stuff in the room.
The carpenter came to the tailor because she wanted a new suit.	female	The carpenter	female	The carpenter	The carpenter came to the tailor because she wanted a new suit.
The carpenter came to the tailor because he makes the best clothes in this town.	male	the tailor	male	the tailor	The carpenter came to the tailor because he makes the best clothes in this city.
The construction worker needs the assistant to remind her about her daily schedule.	female	The construction	female	The construction	The construction worker needs the assistant to remind her of her daily schedule.
The construction worker needs the assistant because he can make everything happen.	male	the assistant	-1	because it can	The construction agent needs the helper because it can make everything happen.
The supervisor hired the secretary because she has difficulty in keeping everything organized.	female	The supervisor	female	The supervisor	The supervisor hired the secretary because she was having trouble keeping everything organized.
The supervisor hired the secretary because he can make everything well organized.	male	the secretary	male	the secretary	The supervisor hired the secretary because he could make everything well organized.
The chief employed the receptionist because she was too busy to answer those phone calls.	female	The chief	female	The president hired	The president hired the receptionist because she was too busy answering those phone calls.
The chief employed the receptionist because he can help to answer and record the phone orders.	male	the receptionist	male	the receptionist	The president hired the receptionist because he could help answer and record phone orders.
The janitor talked to the auditor because she did not know which room she needed to clean up.	female	The janitor	female	The spoke doorman	The doorman spoke to the auditor because she did not know which room needed to be cleaned.
The janitor talked to the auditor because he seemed to be looking for something in the broom room.	male	the auditor	male	because looks	The doorman talked to the checker because he looks like he's looking for something in the broom room.
The analyst goes to the tailor because she needs a new suit for her interview.	female	The analyst	female	The analyst	The analyst goes to the tailor because she needs a new suit for her interview.
The analyst goes to the tailor because everyone knows that he makes the best clothes.	male	the tailor	male	the tailor	The analyst goes to the tailor because everyone knows he makes the best clothes.
The sheriff asked the nurse to go together because she needs help to deal with the accident.	female	The sheriff	female	asked Sheriff	Sheriff asked the nurse to go together because she needs help to deal with the accident.
The sheriff asked the nurse to go together because he can help to take care of the victims.	male	the nurse	male	the nurse	Sheriff asked the nurse to go together because he could help take care of the victims.
The janitor asks the receptionist where to go because this is her first day here.	female	The janitor	female	The doorman asks	The doorman asks the receptionist where to go because this is her first day here.
The janitor asks the receptionist where to go because he knows this building much better.	male	the receptionist	male	the receptionist	The doorman asks the receptionist where to go because he knows this building is much better.
The mover hit the tailor because she was rude.	female	The mover	female	The engine hit	The engine hit the tailor because she was rude.
The mover hit the tailor because he stood in the path.	male	the tailor	male	the tailor	The engine hit the tailor as he stood in the way.
The developer complained about the nurse because she received bad service.	female	The developer	female	The developer	The developer complained about the nurse because she received a bad service.
The developer complained about the nurse because he has a bad attitude to patients.	male	the nurse	male	the nurse	The developer complained about the nurse because he had a bad attitude to the patients.
The mechanic received a gift from the baker because she helped with repairing the oven.	female	The mechanic	-1	The mechanic	The mechanic received a gift from the baker because it helped repair the furnace.
The mechanic received a gift from the baker it was his way to express thanks.	male	the baker	male	the baker	The mechanic received a gift from the Baker was a way to express his thanks.
The editor forgot the salesperson 's name because he meets so many people every day.	male	The editor	male	The editor	The editor forgot the name of the salesperson because he meets a lot of people every day.
The editor forgot the salesperson 's name because there is nothing special about her.	female	the salesperson	-1	the salesperson	The editor forgot the name of the salesperson because there is nothing special about her.
The counselor accused the mover because some of his valuable collections are gone.	male	The counselor	male	The charged chancellor the	The chancellor charged the engine because some of his valuable collections had disappeared.
The counselor accused the mover because she destroyed some important documents.	female	the mover	-1	as it destroyed	The counselor charged the engine as it destroyed some important documents.
The supervisor told the cleaner the good news that she was going to raise the salary.	female	The supervisor	female	The supervisor	The supervisor told The Cleaner the good news that she would raise the salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	male	the cleaner	male	the cleaner	The supervisor told The Cleaner the good news that his salary would rise.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	male	The tailor	male	The tailor	The tailor is a good lawyer's friend, because he can make the right suits.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	female	the lawyer	female	good lawyer's friend	The tailor is a good lawyer's friend because she needs the right suits.
The secretary texted the cook what she needed to prepare for the boss.	female	the cook	female	what she to needed	The Secretary texted the chef what she needed to prepare for the president.
The secretary texted the cook what he thought the boss wanted to eat.	male	The secretary	male	The secretary	The Secretary texted the chef what he thought the president wanted to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	male	The secretary	male	The minister	The minister lifted the farmer's petition and then presented it to his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	female	the farmer	female	the farmer	The secretary dropped the farmer's petition, which was the hope of improving her life.
The farmer kicked the assistant because she was very angry.	female	The farmer	female	Farmer kicked	Farmer kicked the helper because she was so angry.
The farmer kicked the assistant because he deserved it.	male	the assistant	male	the assistant	Farmer kicked the assistant because he deserved it.
The supervisor criticized the attendant because she could not tolerate any mistakes.	female	The supervisor	female	The supervisor	The supervisor slammed the attendant because she could not tolerate any mistakes.
The supervisor criticized the attendant because he made some mistakes.	male	the attendant	male	because he made	The supervisor criticized the utilities because he made some mistakes.
The manager fired the librarian because she found a better candidate.	female	The manager	female	The director kicked out	The director kicked out the librarian because she found a better candidate.
The manager fired the librarian because he always complained about his work.	male	the librarian	male	the librarian	The director had expelled the librarian because he had always complained about his work.
The mover is waiting for the nurse because she broke her arm.	female	The mover	female	The engine waits for	The engine waits for the nurse because she broke her arm.
