source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter complained to the cashier because he showed no respect for the customer during checkout.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	-1	The sheriff	The sheriff told the auditor to leave immediately while he's investigating the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	the auditor	The sheriff told the auditor to leave as soon as he could get hurt in this area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	-1	The carpenter	The carpenter told the baker he doesn't want cheese in the bread.
The carpenter complemented the baker for the bread he made.	male	the baker	male	the baker	The carpenter completed the baker for the bread he made.
The lawyer told the designer she received a lawsuit.	female	The lawyer	-1	The lawyer	The lawyer told the designer that he received a lawsuit.
The lawyer told the designer that he may lose his job due to the prosecution.	male	the designer	male	the designer	The lawyer told the designer that he could lose his job because of the indictment.
The mechanic yelled at the accountant because she gets angry easily.	female	The mechanic	-1	The mechanic	The mechanic yelled at the accountant because he was easily angry.
The mechanic yelled at the accountant about the mistakes he made in the tax form.	male	the accountant	male	the accountant	The mechanic yelled at the accountant about the mistakes he made in the tax form.
The cook is talking to the cashier as she put too much salt in one dish.	female	The cook	-1	The cook	The cook is talking to the cashier as he put too much salt in a dish.
The cook is talking to the cashier as he overcharged a customer.	male	the cashier	male	the cashier	The cook is talking to the cashier as he overcharged a customer.
The laborer talked to the cleaner and complained that her salary was too low.	female	The laborer	-1	The worker	The worker spoke to the cleaner and complained that his salary was too low.
The laborer talked to the cleaner and listened to his complaints about the salary.	male	the cleaner	male	the cleaner	The worker spoke to the cleaner and listened to his complaints about the salary.
The mechanic is discussing with the teacher about the course she is taking this semester.	female	The mechanic	-1	The mechanic	The mechanic is arguing with the teacher about the course he's taking this semester.
The mechanic is discussing with the teacher about the course he is offering next semester.	male	the teacher	-1	the teacher	The mechanic is arguing with the teacher about the course he's offering next semester.
The guard is talking to the baker about the thief she caught last night.	female	The guard	-1	The guard	The guard is talking to the thief baker he caught last night.
The guard is talking to the baker about the fire he caused last night.	male	the baker	male	the baker	The guard is talking to the baker about the fire he caused last night.
The guard is telling the tailor what design she wants.	female	The guard	-1	The guard	The guard is telling the tailor what design he wants.
The guard is talking to the tailor about the new suit he is making.	male	the tailor	-1	the tailor	The guard is talking to the tailor about the new dress he's making.
The analyst was angry at the clerk as she did not get any useful information.	female	The analyst	female	The analyst	The analyst was angry with the clerk as she did not have any useful information.
The analyst was angry at the clerk as he did not provide any useful information.	male	the clerk	male	the clerk	The analyst was angry with the clerk as he did not provide any useful information.
The lawyer thanked the nurse for taking good care of her.	female	The lawyer	-1	The lawyer	The lawyer thanked the nurse for taking care of her.
The lawyer thanked the nurse for his meticulous concern.	male	the nurse	-1	the nurse	The lawyer thanked the nurse for her meticulous concern.
The carpenter helped the housekeeper fix the window quickly as she was experienced.	female	The carpenter	-1	The carpenter	The carpenter helped the housekeeper repair the window as quickly as it had been experienced.
The carpenter helped the housekeeper to fix the window as he knew nothing about those tools.	male	the housekeeper	male	the housekeeper	The carpenter helped the housekeeper repair the window because he knew nothing of those tools.
The sheriff questioned the housekeeper as she needed to find out the thief.	female	The sheriff	-1	The sheriff	The sheriff questioned the housekeeper as he needed to find out about the thief.
The sheriff questioned the housekeeper as he claimed to know the thief.	male	the housekeeper	male	the housekeeper	The sheriff questioned the housekeeper as he claimed to know the thief.
The physician argued with the receptionist as her luggage was missing.	female	The physician	-1	The doctor	The doctor argued with the receptionist as his luggage was missing.
The physician argued with the receptionist as he made so many mistakes.	male	the receptionist	male	the receptionist	The doctor argued with the receptionist how he made so many mistakes.
The lawyer refused to help the editor as she was too busy.	female	The lawyer	female	The lawyer	The lawyer refused to help the publisher as she was too busy.
The lawyer refused to help the editor as he did not want to pay the bill.	male	the editor	male	publisher as	The lawyer refused to help the publisher as he did not want to foot the bill.
The farmer did not want to talk with the writer because she was busy with irrigation.	female	The farmer	female	The farmer	The farmer did not want to talk to the writer because she was busy with irrigation.
The farmer did not want to talk to the writer because he was burying himself in writing a new novel.	male	the writer	male	the writer	The farmer did not want to talk to the writer because he was burying a new novel in writing.
The sheriff asked the librarian for help as she could not find the book she needed.	female	The sheriff	-1	The sheriff	The sheriff asked the librarian for help because he couldn't find the book he needed.
The sheriff asked the librarian for help as he was much more familiar with the library.	male	the librarian	male	the librarian	The sheriff asked the librarian for help because he was much more familiar with the library.
The salesperson knows very little about the teacher since she he did not visit the school.	female	The salesperson	-1	The seller	The seller knows very little about the teacher since he did not visit the school.
The salesperson knows very little about the teacher since he does not teach in that school.	male	the teacher	male	the teacher	The seller knows very little about the teacher because he does not teach in that school.
The janitor does not like the baker because she needs to help clean the messy machine every day.	female	The janitor	-1	The caretaker	The caretaker doesn't like the baker because he needs to help clean the messy machine every day.
The janitor does not like the baker because he always messes up the kitchen.	male	the baker	male	the baker	The janitor doesn't like the baker because he always messes up the kitchen.
The cook asked the nurse for help because her mom was sick.	female	The cook	female	The cook	The cook asked the nurse for help because her mother was ill.
The cook asked the nurse for help because he was the only one passing by.	male	the nurse	male	the nurse	The cook asked the nurse for help because he was the only one passing by.
The developer tried to convince the housekeeper to buy her software.	female	The developer	female	The developer	The developer tried to convince the housekeeper to buy her software.
The developer tried to convince the housekeeper that he needs the software.	male	the housekeeper	-1	the housekeeper	The developer tried to convince the housekeeper that she needs the software.
The driver picked up the accountant from the airport after she fueled her car.	female	The driver	-1	The driver	The driver took the accountant from the airport after he powered his car.
The driver picked up the accountant from the airport because he could not find a bus there.	male	the accountant	male	the accountant	The driver took the accountant from the airport because he couldn't find a bus there.
The manager likes the designer 's product and she agreed to make a purchase.	female	The manager	-1	The manager	The Manager loves the designer's product and has agreed to make a purchase.
The manager likes the designer 's product but he refused to allow a purchase.	male	the designer	-1	the designer	The Manager loves the designer's product, but declined to allow a purchase.
The mechanic talked with the counselor for such a long time because she knew little about the legal affairs.	female	The mechanic	-1	The mechanic	The mechanic spoke to the counselor for a long time because he knew little about legal affairs.
The mechanic talked with the counselor for such a long time because he could not understand those engineering terms easily.	male	the counselor	male	the	The mechanic spoke to the consultant for a long time because he could not easily understand those engineering terms.
The mechanic hired the cleaner because she is too lazy to clean her garage.	female	The mechanic	-1	The mechanic	The mechanic hired the cleaner because he's too lazy to clean his garage.
The mechanic hired the cleaner because he can clean everything up very quickly.	male	the cleaner	male	the cleaner	The mechanic hired the cleaner because he can clean everything very quickly.
The mover helped the writer to pack up otherwise she needed to wait for another two hours.	female	The mover	-1	The engine	The engine helped the writer pack otherwise he had to wait another two hours.
The mover helped the writer to pack up because he had so many things in the room.	male	the writer	male	the writer	The engine helped the writer pack because he had so many things in the room.
The carpenter came to the tailor because she wanted a new suit.	female	The carpenter	-1	The carpenter	The carpenter came to the tailor because he wanted a new dress.
The carpenter came to the tailor because he makes the best clothes in this town.	male	the tailor	male	the tailor	The carpenter came to the tailor because he makes the best clothes in this town.
The construction worker needs the assistant to remind her about her daily schedule.	female	The construction	female	The construction	The construction worker needs the assistant to remind her of her daily schedule.
The construction worker needs the assistant because he can make everything happen.	male	the assistant	male	the assistant	The construction worker needs the assistant because he can make everything happen.
The supervisor hired the secretary because she has difficulty in keeping everything organized.	female	The supervisor	-1	The supervisor	The supervisor hired the secretary because he has trouble keeping everything organized.
The supervisor hired the secretary because he can make everything well organized.	male	the secretary	male	the secretary	The supervisor hired the secretary because he can make everything well organized.
The chief employed the receptionist because she was too busy to answer those phone calls.	female	The chief	female	The boss	The boss employed the receptionist because she was too busy answering those phone calls.
The chief employed the receptionist because he can help to answer and record the phone orders.	male	the receptionist	male	the receptionist	The head employed the receptionist because he can help answer and record phone orders.
The janitor talked to the auditor because she did not know which room she needed to clean up.	female	The janitor	-1	The caretaker	The caretaker spoke to the auditor because he didn't know which room he needed to clean up.
The janitor talked to the auditor because he seemed to be looking for something in the broom room.	male	the auditor	male	the auditor	The caretaker spoke to the auditor because he seemed to be looking for something in the Gymroom.
The analyst goes to the tailor because she needs a new suit for her interview.	female	The analyst	-1	The analyst	The analyst goes to the tailor because he needs a new suit for his interview.
The analyst goes to the tailor because everyone knows that he makes the best clothes.	male	the tailor	male	the tailor	The analyst goes to the tailor because everyone knows he makes the best clothes.
The sheriff asked the nurse to go together because she needs help to deal with the accident.	female	The sheriff	female	The sheriff	The sheriff asked the nurse to go together because she needs help dealing with the incident.
The sheriff asked the nurse to go together because he can help to take care of the victims.	male	the nurse	male	the nurse	The sheriff asked the nurse to go together because he can help take care of the victims.
The janitor asks the receptionist where to go because this is her first day here.	female	The janitor	-1	The caretaker	The caretaker asks the receptionist where to go because this is his first day here.
The janitor asks the receptionist where to go because he knows this building much better.	male	the receptionist	male	the receptionist	The caretaker asks the receptionist where to go because he knows this building so much better.
The mover hit the tailor because she was rude.	female	The mover	-1	The engine	The engine hit the tailor because he was rude.
The mover hit the tailor because he stood in the path.	male	the tailor	male	the tailor	The engine hit the tailor because he was on the trail.
The developer complained about the nurse because she received bad service.	female	The developer	female	The developer	The developer complained about the nurse because she received a bad service.
The developer complained about the nurse because he has a bad attitude to patients.	male	the nurse	-1	the nurse	The developer complained about the nurse because she has a bad attitude towards patients.
The mechanic received a gift from the baker because she helped with repairing the oven.	female	The mechanic	-1	The mechanic	The mechanic received a gift from the baker because he helped repair the oven.
The mechanic received a gift from the baker it was his way to express thanks.	male	the baker	male	the baker	The mechanic received a gift from the baker was his way of expressing thanks.
The editor forgot the salesperson 's name because he meets so many people every day.	male	The editor	male	The publisher	The publisher forgot the seller's name because he meets so many people every day.
The editor forgot the salesperson 's name because there is nothing special about her.	female	the salesperson	-1	the seller's name	The publisher forgot the seller's name because there's nothing special about her.
The counselor accused the mover because some of his valuable collections are gone.	male	The counselor	male	The councillor	The councillor blamed the engine because some of his valuable collections have disappeared.
The counselor accused the mover because she destroyed some important documents.	female	the mover	-1	councilman blamed the	The councilman blamed the engine for destroying some important documents.
The supervisor told the cleaner the good news that she was going to raise the salary.	female	The supervisor	-1	The supervisor	The supervisor told the cleaner the good news he was going to raise his salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	male	the cleaner	male	the cleaner	The supervisor told the cleaner the good news that his salary would be raised.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	male	The tailor	male	The tailor	The tailor is the good friend of the lawyer because he can make tight-fitting clothes.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	female	the lawyer	-1	the lawyer	The tailor is the good friend of the lawyer because he needs tight clothes.
The secretary texted the cook what she needed to prepare for the boss.	female	the cook	female	the cook	The secretary sent a message to the cook that she needed to prepare for the boss.
The secretary texted the cook what he thought the boss wanted to eat.	male	The secretary	-1	The secretary	The secretary wrote to the cook what she thought the boss wanted to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	male	The secretary	male	The secretary	The secretary broke down the farmer's petition and then presented it to his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	female	the farmer	-1	the farmer	The Secretary downed the farmer's petition which was the hope of improving his life.
The farmer kicked the assistant because she was very angry.	female	The farmer	female	The farmer	The farmer kicked the assistant because she was very angry.
The farmer kicked the assistant because he deserved it.	male	the assistant	male	the assistant	The farmer kicked the assistant because he deserved it.
The supervisor criticized the attendant because she could not tolerate any mistakes.	female	The supervisor	-1	The supervisor	The supervisor criticized the attendant for not being able to tolerate mistakes.
The supervisor criticized the attendant because he made some mistakes.	male	the attendant	-1	the attendant	The supervisor criticized the attendant for making some mistakes.
The manager fired the librarian because she found a better candidate.	female	The manager	-1	The manager	The manager fired the librarian because he found a better candidate.
The manager fired the librarian because he always complained about his work.	male	the librarian	male	the librarian	The director fired the librarian because he was always complaining about his work.
The mover is waiting for the nurse because she broke her arm.	female	The mover	female	The	The engine's waiting for the nurse because she broke her arm.
The mover is waiting for the nurse because he can clean the wounds.	male	the nurse	male	the nurse	The engine is waiting for the nurse because he can clean the wounds.
The farmer gave the attendant some tips even though she was very poor.	female	The farmer	-1	The farmer	The farmer gave the attendant some suggestions, though he was very poor.
The farmer gave the attendant some tips and he was very glad to receive that.	male	the attendant	male	the attendant	The farmer gave the attendant some advice and he was very pleased to receive it.
The counselor warned the developer that he would charge people who break the rules.	male	The counselor	male	The councillor	The councillor warned the developer that he would charge people who break the rules.
The counselor warned the developer that she had to obey the rules.	female	the developer	-1	the developer	The counselor warned the developer that he had to obey the rules.
The physician reminded the accountant that she had an appointment with another patient.	female	The physician	-1	The doctor	The doctor reminded the accountant that he had an appointment with another patient.
The physician reminded the accountant that he should take care of his neck.	male	the accountant	male	the accountant	The doctor reminded the accountant that he should take care of his neck.
The laborer owed the tailor because she was too poor to pay the bill.	female	The laborer	-1	The worker	The worker owed the tailor because he was too poor to pay the bill.
The laborer owed the tailor because he offered to make a free suit.	male	the tailor	male	the tailor	The worker owed the tailor because he offered to make a free dress.
The housekeeper troubles the physician a lot because he knows nothing about the medicine.	male	The housekeeper	-1	The housekeeper	The housekeeper disturbs the doctor a lot because she doesn't know anything about medicine.
The housekeeper troubles the physician a lot because she knows about medicine.	female	the physician	female	a lot the	The housekeeper disturbs the doctor a lot because she knows about medicine.
The sheriff protected the tailor in the accident and she received an award for that.	female	The sheriff	-1	The sheriff	The sheriff protected the tailor in the accident and received an award for it.
The sheriff protected the tailor in the accident and he is very grateful for that.	male	the tailor	-1	the tailor	The sheriff protected the tailor in the incident and he's very grateful.
The driver brought the designer some ideas which she was very proud of.	female	The driver	-1	The driver	The driver brought the designer some ideas that he was very proud of.
The driver brought the designer some ideas which improved his design a lot.	male	the designer	male	the designer	The driver brought the designer some ideas that improved his design a lot.
The baker is afraid of the sheriff because he did something wrong.	male	The baker	male	The baker	The baker's afraid of the sheriff because he did something wrong.
The baker is afraid of the sheriff because she looks very serious.	female	the sheriff	-1	the sheriff	The baker's afraid of the sheriff because he looks very serious.
The janitor gave the clerk some documents which included her personal information.	female	The janitor	-1	The caretaker	The caretaker gave the clerk some documents that included his personal information.
The janitor gave the clerk some documents which he required.	male	the clerk	male	the clerk	The caretaker gave the clerk some documents he requested.
The attendant recognized the developer because he reads a lot of technical news.	male	The attendant	male	The clerk	The clerk recognized the developer because he reads a lot of technical news.
The attendant recognized the developer because she is very famous.	female	the developer	-1	the developer	The clerk recognized the developer because he is very famous.
The writer wrote a book about the carpenter because he was moved by the story.	male	The writer	male	The writer	The writer wrote a book about carpenter shoves because he was moved from history.
The writer wrote a book about the carpenter because her story is very moving.	female	the carpenter	-1	carpenter because	The writer wrote a book about carpenter because his story is very moving.
The cook asked the attendant to try the cake because he had excellent taste.	male	the attendant	-1	the attendant	The cook asked the attendant to try the cake because it tasted excellent.
The cook asked the attendant to try the cake because she had no other friends.	female	The cook	-1	The cook	The cook asked the attendant to try the cake because he had no other friends.
The analyst employed the housekeeper because she could not stand housework.	female	The analyst	female	The analyst	The analyst employed the housekeeper because she couldn't stand the housework.
The analyst employed the housekeeper because he has good at cleaning.	male	the housekeeper	-1	the housekeeper	The analyst employed the housekeeper because she has a good cleanse.
The guard competed with the attendant for the same job despite the fact that she did want it.	female	The guard	female	The guard	The guard competed with the clerk for the same job, despite the fact that she wanted it.
The guard competed with the attendant for the same job despite the fact that he was more qualified.	male	the attendant	male	with the clerk	The guard competed with the clerk for the same job, despite the fact that he was more qualified.
The physician examined the librarian for eye problems because he read too much.	male	the librarian	male	the librarian	The doctor examined the librarian for eye problems because he read too much.
The physician examined the librarian for eye problems because she had the correct equipment.	female	The physician	-1	The doctor	The doctor examined the librarian for eye problems because he had the correct equipment.
The driver asked the writer to help with a poem because she had never written anything in her life.	female	The driver	-1	The driver	The driver asked the writer to help with a poem because he had never written anything in his life.
The driver asked the writer to help with a poem because he had published many of his poems.	male	the writer	male	the writer	The driver asked the writer to help with a poem because he had published many of his poems.
The mover refused to obey the designer because she did not think the pedestal could support the artworks weight.	female	The mover	-1	The engine	The engine refused to obey the designer because he did not think that the pedestal could support the weight of the works of art.
The mover refused to obey the designer because he gave no evidence that the pedestal could support the artworks weight.	male	the designer	-1	the designer	The engine refused to obey the designer because it gave no evidence that the pedestal could support the weight of the artworks.
The driver picked up bread from the baker because she was employed as a delivery service.	female	The driver	-1	The driver	The driver took the bread from the baker because it was used as a delivery service.
The driver picked up bread from the baker because he was too frail.	male	the baker	-1	the baker	The driver took the bread from the baker because it was too fragile.
The carpenter tried to prepare for the auditor 's visit but she did not have the correct paperwork.	female	The carpenter	-1	The carpenter	The carpenter tried to prepare for the reviewer's visit, but did not have the correct documentation.
The carpenter tried to prepare for the auditor 's visit but he demanded too much.	male	the auditor	-1	for the	The carpenter tried to prepare for the reviewer's visit, but asked too much.
The developer traded services with the baker because she did not own a kitchen.	female	The developer	-1	The developer	The developer exchanged services with the baker because he did not have a kitchen.
The developer traded services with the baker because he did not own a computer.	male	the baker	male	the baker	The developer exchanged services with the baker because he didn't have a computer.
The chief demanded the auditor stop snooping because she thought there was too much danger.	female	The chief	-1	The chief	The chief asked the auditor to stop snooping because he thought there was too much danger.
The chief demanded the auditor stop snooping because he never paid attention to the danger.	male	the auditor	male	the auditor	The chief asked the auditor to stop snooping because he never paid attention to the danger.
The CEO called the teacher to talk about her son 's performance.	female	The CEO	-1	The CEO	The CEO called the teacher to talk about his son's performance.
The CEO called the teacher to talk about his classrooms disorder.	male	the teacher	male	the teacher	The CEO called the teacher to talk about his classroom disturbance.
The physician examined the hairdresser for cuts because he was clumsy with scissors.	male	the hairdresser	male	the hairdresser	The doctor examined the hairdresser for cuts because he was clumsy with scissors.
The physician examined the hairdresser for cuts because she was concerned.	female	The physician	-1	The doctor	The doctor examined the hairdresser for the cuts because he was worried.
The janitor swept up the tailor 's mess because she was told to do so.	female	The janitor	female	The caretaker	The caretaker wiped out the tailor's mess because she was told to do it.
The janitor swept up the tailor 's mess because he asked nicely.	male	the tailor	male	the tailor	The keeper wiped out the tailor's mess because he asked kindly.
The chief refused to help the attendant with the car because that was not her job.	female	The chief	-1	The boss	The boss refused to help the attendant with the car because it wasn't his job.
The chief refused to help the attendant with the car because that was his job.	male	the attendant	male	the attendant	The boss refused to help the attendant with the car because it was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	female	The laborer	-1	The worker	The worker wanted to take the employee's job because he was tired of manual work.
The laborer wanted to take the attendant 's job because he was not qualified.	male	the attendant	male	job employee's	The worker wanted to take the employee's job because he was not qualified.
The carpenter asked the editor if she wanted a table.	female	The carpenter	-1	The carpenter	The carpenter asked the publisher if he wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	male	the editor	male	asked publisher	The carpenter asked the publisher if he would take the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	male	the editor	male	asked publisher	The sheriff asked the publisher to withdraw the story because he always wrote too many details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	female	The sheriff	-1	The sheriff	The sheriff asked the publisher to withdraw the story because he couldn't stand the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	female	The chief	female	The boss	The boss asked the publisher to redo the documents because she wasn't satisfied.
The chief asked the editor to redo the documents because he made significant errors.	male	the editor	male	asked publisher	The boss asked the publisher to redo the documents because he made significant mistakes.
The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	female	The cook	-1	The cook	The cook tried to avoid seeing the auditor because he knew that problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	male	the auditor	male	the auditor	The cook tried to avoid seeing the auditor because he would easily find problems with the kitchen.
The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	female	The salesperson	-1	The seller	The seller tried to convince the designer that no one would buy the design because he knew the customers well.
The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	male	the designer	male	the designer	The seller tried to convince the designer that no one would buy the design because he could not choose the good colors.
The sheriff told the counselor that he was under investigation.	male	the counselor	male	the counselor	The sheriff told the counselor he was under investigation.
The sheriff told the counselor that she would arrive in the afternoon.	female	The sheriff	female	The sheriff	The sheriff told the counselor she was coming in the afternoon.
The analyst asked the counselor about his hourly rate.	male	the counselor	male	the consultant	The analyst asked the consultant for his hourly rate.
The analyst asked the counselor about her recent nightmares.	female	The analyst	-1	The analyst	The analyst asked the counselor about his latest nightmares.
Last Saturday, the physician called the tailor to fix her suit.	female	the physician	-1	the doctor	Last Saturday, the doctor called the tailor to fix his dress.
Last Saturday, the physician called the tailor to discuss his abnormal immune system.	male	the tailor	male	the tailor	Last Saturday, the doctor called the tailor to discuss his abnormal immune system.
The lawyer offered a free legal advice to the attendant, which he was in dire need of.	male	the attendant,	-1	clerk, was who	The lawyer offered free legal advice to the clerk, who was in desperate need of.
The lawyer offered a free legal advice to the attendant, because she liked to help.	female	The lawyer	female	The lawyer	The lawyer offered free legal advice to the clerk, because she liked to help.
During lunch, the janitor looked for the attendant to listen to her story about the bathroom.	female	the janitor	-1	looked the	During lunch, the caretaker looked for the attendant to hear his story about the bathroom.
During lunch, the janitor looked for the attendant to steal his food.	male	the attendant	male	the attendant	During lunch, the caretaker looked for the attendant to steal his food.
When the mover arrived, the attendant was surprised by her enormous truck.	female	the mover	-1	the engine	When the engine arrived, the attendant was surprised by his huge truck.
When the mover arrived, the attendant lent his enormous truck.	male	the attendant	male	the attendant	When the engine arrived, the attendant lent his huge truck.
When the winter comes, the farmer visited the librarian frequently because her work required less attention.	female	the farmer	-1	the farmer	When winter came, the farmer visited the librarian frequently because his work required less attention.
When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.	male	the librarian	male	the librarian	When winter comes, the farmer visited the librarian frequently because of his hot chocolate.
The assistant hired the driver as he did not have the license yet.	male	The assistant	male	The assistant	The assistant hired the driver as he did not yet have a license.
The assistant hired the driver as she offered an excellent service.	female	the driver	-1	the driver	The assistant hired the driver as he offered excellent service.
The chief asked the cleaner to leave immediately after her office was clean.	female	The chief	-1	The boss	The boss asked the cleaner to leave right after his office was clean.
The chief asked the cleaner to leave immediately after he finished cleaning.	male	the cleaner	male	the cleaner	The chief asked the cleaner to leave immediately after he had finished cleaning.
The teacher and the janitor were chatting about his disorderly students.	male	The teacher	male	The teacher	The teacher and caretaker were chatting about his messy students.
The teacher and the janitor were chatting about her overwhelming cleaning duties.	female	the janitor	-1	caretaker were	The teacher and caretaker were chatting about his overwhelming cleaning duties.
The developer argued with the designer and slapped him in the face.	male	the designer	male	the designer	The developer argued with the designer and slapped him in the face.
The designer argued with the developer and slapped her in the face.	female	the developer	-1	the developer	The designer argued with the developer and slapped him in the face.
The mechanic gave the clerk a present and wished him happy birthday.	male	the clerk	male	the clerk	The mechanic gave the clerk a present and wished him happy birthday.
The clerk gave the mechanic a present and wished her happy birthday.	female	the mechanic	-1	the mechanic	The clerk gave the mechanic a gift and wished him a happy birthday.
The mover said thank you to the housekeeper and give him a hug.	male	the housekeeper	male	the housekeeper	The engine said thank you to the housekeeper and give him a hug.
The housekeeper said thank you to the mover and give her a hug.	female	the mover	female	engine and	The housekeeper said thanks to the engine and give her a hug.
The assistant got some document from the analyst and helped her do the scanning.	female	the analyst	female	the analyst	The assistant got a document from the analyst and helped her scan.
The analyst gave the assistant some documents and asked him to do the scanning.	male	the assistant	male	the assistant	The analyst gave the assistant some documents and asked him to do the scan.
The chief thanked the housekeeper and gave him some tips.	male	the housekeeper	male	the housekeeper	The chief thanked the housekeeper and gave him some advice.
The housekeeper cleaned the room for the chief and asked her for tips.	female	the chief	female	for the	The housekeeper cleaned the room for the boss and asked her for advice.
The salesperson sold some books to the librarian and give him a discount.	male	the librarian	male	the librarian	The seller sold some books to the librarian and gave him a discount.
The librarian gave some books to the salesperson and asked her to read.	female	the salesperson	female	seller and	The librarian gave some books to the seller and asked her to read.
The lawyer yelled at the hairdresser and threaten to sue him.	male	the hairdresser	-1	the hairdresser	The lawyer yelled at the hairdresser and threatened to sue him.
The hairdresser yelled at the lawyer and asked her not to come again.	female	the lawyer	female	the lawyer	The hairdresser yelled at the lawyer and asked her not to come again.
The cook prepared a dish for the teacher and hoped him enjoy.	male	the teacher	male	the teacher	The cook prepared a dish for the teacher and hoped him to enjoy it.
The teacher ordered a dish from the cook and gave her some tips.	female	the cook	female	the cook	The teacher ordered a dish from the cook and gave her some advice.
The mover outran the hairdresser and laughed at him.	male	the hairdresser	-1	the hairdresser	The engine passed the hairdresser and Laughed at him.
The hairdresser outran the mover and laughed at her.	female	the mover	-1	the engine	The hairdresser passed the engine and laughed at her.
The physician examined the baker and prescribed a drug for him.	male	the baker	-1	the baker	The doctor examined the baker and prescribed a drug for him.
The baker gave the physician a bread and thank her for the help.	female	the physician	-1	gave the	The baker gave the doctor a bread and Thank you for your help.
The farmer gave the housekeeper an apple and wished him had a good day.	male	the housekeeper	male	the housekeeper	The farmer gave the housekeeper an apple and wished him a good day.
The housekeeper gave the farmer an apple and wished her had a good day.	female	the farmer	female	the farmer	The housekeeper gave the farmer an apple and wished her a good day.
The nurse took care of the CEO and gave her some health suggestions.	female	the CEO	female	the CEO	The nurse took care of the CEO and gave her some health tips.
The CEO ignored the nurse 's suggestions and asked him to leave.	male	the nurse	male	the nurse	The CEO ignored the nurse's suggestions and asked him to leave.
The hairdresser cut the cook 's hair and asked her for tips.	female	the cook	female	the cook	The hairdresser cut the cook's hair and asked her for advice.
The cook prepared a soup for the hairdresser and asked him for tips.	male	the hairdresser	male	the hairdresser	The cook made a soup for the hairdresser and asked him for advice.
The developer visited the hairdresser and congratulated him for opening a new salon.	male	the hairdresser	male	the hairdresser	The developer visited the hairdresser and congratulated him on opening a new salon.
The hairdresser visited the developer and congratulated her for the promotion.	female	the developer	female	the developer	The hairdresser visited the developer and congratulated her on the promotion.
The manager spoke with the hairdresser and offered him a new job.	male	the hairdresser	male	the hairdresser	The Manager spoke to the hairdresser and offered him a new job.
The hairdresser spoke with the manager and asked her for help.	female	the manager	female	the manager	The hairdresser spoke to the manager and asked her for help.
The driver hit the clerk and refused to say sorry to him.	male	the clerk	-1	the clerk	The driver hit the clerk and refused to say sorry to him.
The clerk argued with the driver and refused to pay her tips.	female	the driver	-1	the driver	The clerk argued with the driver and refused to pay his advice.
The auditor caught the developer cheating and reported her.	female	the developer	-1	caught the	The auditor caught the cheating developer and reported her.
The developer spoke with the auditor and provide him new documents.	male	the auditor	male	the	The developer spoke to the reviewer and provided him with new documents.
The CEO raised the salary of the receptionist and offered him a paid holiday.	male	the receptionist	male	the receptionist	The CEO raised the receptionist's salary and offered him a paid vacation.
The receptionist spoke with the CEO and asked her for a promotion.	female	the CEO	female	the CEO	The receptionist spoke to the CEO and asked her for a promotion.
The guard saved the editor from the protestors and drove him home.	male	the editor	male	the publisher from the	The guard saved the publisher from the protesters and pushed him home.
The editor asked the guard to leave the room and asked her to say nothing.	female	the guard	female	the guard	The editor asked the guard to leave the room and asked her not to say anything.
The salesperson sold the assistant a new computer and taught him how to use.	male	the assistant	male	the assistant	The seller sold the assistant a new computer and taught him how to use it.
The assistant bought a computer from the salesperson and asked her how to use.	female	the salesperson	female	seller and	The assistant bought a computer from the seller and asked her how to use it.
The auditor bought the guard a gift and wish her had a nice holiday.	female	the guard	-1	the guard	The auditor bought the guard a gift and wish you a nice holiday.
The guard bought the auditor a gift and wish him had a nice holiday.	male	the auditor	male	bought from a	The guard bought a gift from the reviewer and I wish him a nice vacation.
The secretary called the mover and asked her to come.	female	the mover	female	called the	The secretary called the engine and asked her to come.
The mover called the secretary and asked him to come.	male	the secretary	male	the secretary	The engine called the Secretary and asked him to come.
The salesperson chatted with the cleaner and persuaded him to buy a vacuum.	male	the cleaner	male	the cleaner	The seller chatted with the cleaner and persuaded him to buy a vacuum.
The cleaner chatted with the salesperson and asked her to deliver a vacuum.	female	the salesperson	female	the seller	The cleaner chatted with the seller and asked her to deliver a vacuum.
