source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The driver gave a free ride to the secretary because she wanted to repay a favor.	10	1	10	1	The driver gave a free trip to the secretary because she wanted to pay back the favor.
The driver gave a free ride to the secretary because he was an old friend.	10	8	10	8	The driver gave a free ride to the secretary because he was an old friend.
The supervisor asked the assistant to get her schedule for tomorrow.	7	1	7	1	The supervisor asked the assistant to get her schedule for tomorrow.
The supervisor asked the assistant to get his agreement.	7	4	7	4	The supervisor asked the assistant to get his consent.
The driver would not give the paperwork to the auditor because she was afraid.	11	1	10	1	The driver will not give documents for the auditor, because she was afraid.
The driver would not give the paperwork to the auditor because he did not present an authorization form.	11	9	11	9	The driver will not give the documents to the auditor because he will not present a form of authorization.
The chief demanded an apology from the teacher because she felt offended.	9	1	8	1	The chief demanded apology from the teacher because she felt offended.
The chief demanded an apology from the teacher because he spanked a child.	9	7	9	7	The chef demanded an apology from the teacher because he was flying a child.
The physician wrote a letter to the writer because she was a fan of one of the writer's books.	-1	-1	-1	-1	The doctor wrote a letter to the writer, because she was a fan of one of the writer's books.
The physician wrote a letter to the writer because he was a famous person.	-1	-1	-1	-1	The doctor wrote a letter to the writer, because he was a famous man.
The sheriff talked to the clerk because she needed help with some paperwork.	-1	-1	-1	-1	Sheriff talked with the clerk because she needed help with some paperwork.
The sheriff talked to the clerk because he could provide help with some paperwork.	7	5	7	5	Sheriff was talking to the clerk because he could provide help with some paperwork.
The mechanic hired the tailor because her old tailor left town.	6	1	7	1	The mechanic hired the tailor because of her old tailor left city.
The mechanic hired the tailor because he could do the work.	6	4	6	4	The mechanic hired the tailor because he could do the job.
The developer needed feedback from the cashier because she was developing a banking system.	8	1	8	1	The developer needs feedback from the cashier because she rozrobuvala the banking system.
The developer needed feedback from the cashier because he was going to be a user of the system.	8	6	8	6	The developer needs feedback from the cashier because he will be a user of the system.
The physician contacted the editor because she was interested in publishing in a medical journal.	-1	-1	-1	-1	The doctor contacted the editor because she was interested in the publication in a medical journal.
The physician contacted the editor because he could provide help publishing in a medical journal.	6	4	6	4	The doctor contacted the editor because he can assist with publication in a medical journal.
The farmer visited the clerk so that she can ask about a farming license.	7	1	5	1	The farmer visited clerk so she could ask about farming license.
The farmer visited the clerk so that he can approve a farming license.	7	4	6	3	The farmer visited clerk so that he could approve the license of the farming.
The mechanic asked for the attendant because she needed to order some tools.	7	1	7	1	The mechanic asked for the attendant because she needed to order some tools.
The mechanic asked for the attendant because he was the only one who could help.	7	5	7	5	The mechanic asked for the attendant because he was the only one who could help.
The mover rebuked the auditor because she knew things were fine.	-1	-1	-1	-1	The engine banned the auditor because she knew it was good.
The mover rebuked the auditor because he had clearly made a mistake.	-1	-1	-1	-1	The engine banned the auditor, because he clearly made a mistake.
The chief hired the designer because she needed a new logo.	-1	-1	-1	-1	Chief hired designer, because she needs a new logo.
The chief hired the designer because he could design a new logo.	-1	-1	-1	-1	Chief hired designer, because he can create a new logo.
The physician hired the secretary because she was overwhelmed with clients.	-1	-1	-1	-1	The doctor hired the secretary because she was overwhelmed by the customers.
The physician hired the secretary because he was highly recommended.	-1	-1	-1	-1	The doctor hired the Secretary because he was very recommended.
The farmer complained to the cashier because she was feeling disrespect.	7	1	7	1	The farmer complained to the cashier because she feels disrespectful.
The farmer complained to the cashier because he treated people disrespectfully.	7	5	7	5	The farmer complained to the cashier because he treated people with unrespectfully.
The salesperson contacted the tailor because she wanted to fix a suit.	-1	-1	-1	-1	The salesman contacted the tailor because she wanted to fix the costume.
The salesperson contacted the tailor because he promised to fix a suit.	6	4	6	4	The salesman contacted the tailor because he promised to fix the suit.
The chief returned a book to the librarian but she had damaged the book.	-1	-1	-1	-1	The master returned the book to the librarian, but she damaged the book.
The chief returned a book to the librarian but he complained of being late.	-1	-1	-1	-1	The chief returned the book of librarian, but he complained that late.
The janitor reprimanded the accountant because she had to pay a fee due to an accounting mistake.	-1	-1	-1	-1	The Jandkeeper was doded the accountant because she had to pay the fee due to an accounting error.
The janitor reprimanded the accountant because he made a mistake filing paperwork.	6	4	7	5	The Jandkeeper was doded the accountant because he made a mistake of filing documents.
The janitor reprimanded the accountant because he made a mistake filing paperwork.	6	4	7	5	The Jandkeeper was doded the accountant because he made a mistake of filing documents.
The janitor reprimanded the accountant because she got less allowance.	-1	-1	-1	-1	The Jannyk got a doded accountant because she got less help.
The chief hired the assistant because she needed help with paperwork.	-1	-1	-1	-1	Chief hired assistant, because she needed help with the documents.
The chief hired the assistant because he had stellar grades in school.	6	4	4	2	Chief Hire assistant because he has stellar grades in school.
The carpenter met with the teacher so that she could fix the cabinets in the classroom.	-1	-1	-1	-1	Carpenter met a teacher so she could fix the cabinets in the classroom.
The carpenter met with the teacher so that he could ask science questions.	8	5	5	3	Carpenter met a teacher so he could ask questions of science.
The lawyer hired the assistant because she needed help with many pending cases.	6	1	6	1	The lawyer hired the assistant because she needed help with many pending cases.
The lawyer hired the assistant because he was unemployed.	6	4	6	4	The lawyer hired the assistant because he was unemployed.
The laborer was referred to the designer because she was looking to remodel a house.	-1	-1	-1	-1	The employee was handed over to the designer because she sought rebuild the house.
The laborer was referred to the designer because he was the best.	8	6	9	7	The employee was handed over to the designer because he was the best.
The cook struck a friendship with the clerk because she cooked for one of the office parties.	-1	-1	-1	-1	The chef struck a friendship with a clerk, because she was preparing for one of the office parties.
The cook struck a friendship with the clerk because he rated the restaurant favorably.	9	7	9	7	The chef struck a friendship with a clerk because he appreciated the restaurant favorably.
The analyst walked to the cashier because she needed to make a deposit.	7	1	7	1	The analyst went to the cashier because she needed to make a deposit.
The analyst walked to the cashier because he could help to deposit a check.	7	5	7	5	The analyst came to the cashier because he can help to make a check.
The guard was a big fan of the writer because she loved romantic novels.	-1	-1	-1	-1	The bodyguard was a big fan of the writer because she loved romantic novels.
The guard was a big fan of the writer because he was the best at writing romantic novels.	10	8	10	8	The bodyguard was a big fan of the writer because he was the best to write romantic novels.
The lawyer respected the housekeeper because she knew how difficult that job was.	6	1	6	1	The lawyer respected the housekeeper because she knew how hard that work was.
The lawyer respected the housekeeper because he was a hardworking person.	-1	-1	-1	-1	The lawyer respected the housekeeper, because he was hard-working man.
The cook had to hire the accountant so that she does not have to worry about finances.	-1	-1	-1	-1	The chef had to hire an accountant so she did not have to worry about finances.
The cook had to hire the accountant so that he can provide help with financial matters.	9	6	8	6	The cook had to hire an accountant so he could help with financial questions.
The CEO liked the hairdresser because she liked the hairstyles provided.	6	1	6	1	The CEO loved the hairdresser because she loved the hairstyle provided.
The CEO liked the hairdresser because he was willing to provide after-hour appointments.	-1	-1	-1	-1	General manager liked a hairdresser, because he is ready to give after a hour of meeting.
The carpenter hired the cleaner because her house was a mess.	6	1	6	1	The carpenter hired a cleaner because her home was a mess.
The carpenter hired the cleaner because he was favorably recommended.	-1	-1	-1	-1	The carpenter hired a cleaner, because he was favorably advised.
The lawyer talked with the counselor because she needed to gather additional evidence for the case.	7	1	-1	1	The lawyer talked with the adviser, because it is necessary to collect additional evidence for the case.
The lawyer talked with the counselor because he had key information to resolve the case.	7	5	7	5	The lawyer talked with the counselor because he had key information to address the case.
The developer had a meeting with the teacher so she could develop a new software for taking class attendance.	9	1	10	1	The developer had a meeting with the teacher so that she could develop new software for taking class attendance.
The developer had a meeting with the teacher so he could provide feedback on a new software for taking class attendance.	9	7	9	7	The developer had a meeting with the teacher so he could provide feedback on the new software for taking class attendance.
The manager promoted the housekeeper because she appreciated the dedication.	6	1	7	1	The manager contributed to the housekeeper, because she appreciated the dedication.
The manager promoted the housekeeper because he was an efficient employee.	6	4	7	5	The manager contributed to the housekeeper because he was an effective employee.
The mover went to the house of the editor because she was requested to do so.	-1	-1	-1	-1	The engine went into the editor's house because it was asked to do so.
The mover went to the house of the editor because he needed a mover.	-1	-1	-1	-1	The engine went into the editor's house because it needed an engine.
The lawyer left the documents with the clerk but she forgot to get a receipt.	9	1	9	1	A lawyer left the paperwork with the clerk, but she forgot to receive the receipt.
The lawyer left the documents with the clerk but he lost them.	-1	-1	-1	-1	A lawyer left the paperwork with the clerk, but he lost them.
The farmer knows the editor because she likes the book.	6	1	6	1	The farmer knows the editor because she loves the book.
The farmer knows the editor because he is really famous.	6	4	6	4	The farmer knows the editor because he is really famous.
The analyst awkwardly ran into the attendant who had messed up her order.	11	1	9	1	An analyst awkwardly ran to the attendant who spoiled her order.
The analyst awkwardly ran into the attendant who kept raising his voice with customers.	-1	-1	-1	-1	An analyst embarrassed ran to the attendant, who continued to raise his voice with clients.
The farmer demanded more bread from the baker because she was hungry.	9	1	9	1	The farmer demanded more bread with a baker because she was hungry.
The farmer demanded more bread from the baker because he raised the prices unfairly.	9	7	9	7	The farmer demanded more bread with a baker because he raised the price unjustly.
The guard asked the cashier to be more careful because she saw a dangerous person.	10	1	10	1	The guard asked the cashier to be more cautious because she saw a dangerous person.
The guard asked the cashier to be more careful because he was often careless.	10	4	10	4	The guard asked the cashier to be more cautious because he often casually.
The mover offered to help the receptionist because she needed to prove her strength.	-1	-1	-1	-1	The engine offered to help the receptionist because she needed to prove his strength.
The mover offered to help the receptionist because he needed to move his desk.	8	6	8	6	The engine offered to help the receptionist because he needed to move his desk.
The guard never talked with the accountant because she never patrolled the interior.	8	1	-1	1	The guard had never talked to the accountant because it never patted the interior.
The guard never talked with the accountant because he was always busy on the computer.	8	6	9	7	The guard had never talked to the accountant because he was always busy with the computer.
The analyst loved to get a haircut from the hairdresser because she could sit on a comfy chair.	11	1	11	1	An analyst loved to get a haircut from a hairdresser, because she could sit on a comfy chair.
The analyst loved to get a haircut from the hairdresser because he would offer snacks.	11	9	11	9	An analyst loved to get a haircut from a hairdresser because he would offer snacks.
The cook talked to the editor because she wanted to publish recipes.	-1	-1	-1	-1	Cook talked to the editor because she wanted to publish recipes.
The cook talked to the editor because he visited the restaurant once.	7	5	6	4	Cook talked to the editor because he visited the restaurant once.
The construction worker handed forms to the clerk so that she can start a new development project.	10	1	11	1	The construction worker handed the form to the clerk so that she could start a new development project.
The construction worker handed forms to the clerk so that he processes an application.	-1	-1	-1	-1	A construction worker donates a clerk's letterhead so that he processes an application.
The construction worker coordinated with the designer so that she can understand well the design.	9	1	10	1	The construction worker is coordinated by the designer so that she could understand the design well.
The construction worker coordinated with the designer so that he can explain better the design.	9	6	8	5	Construction worker is coordinated by designer so that he can better explain the design.
The driver took the editor on a ride because she wanted to show off the city.	9	1	9	1	The driver took the editor for a walk because she wanted to show the city.
The driver took the editor on a ride because he wanted to see the city.	9	4	9	4	The driver took the editor for a walk because he wanted to see the city.
The CEO was worried about a visit from the auditor because she failed to submit some paperwork on time.	11	1	9	1	The CEO was worried about the auditor's visit, because she could not submit some documents for the time.
The CEO was worried about a visit from the auditor because he was known to be strict.	-1	-1	-1	-1	The CEO was worried about the auditor's visit, because he was known to be strict.
The driver went to the cashier because she needed to make a deposit.	7	1	-1	1	The driver went to the cashier because it is necessary to make a deposit.
The driver went to the cashier because he seemed to need a ride.	7	5	7	5	The driver went to the cashier because he seemed to need a trip.
The salesperson met with the counselor because she was distressed.	-1	-1	-1	-1	The salesman met with the counselor because she was upset.
The salesperson met with the counselor because he wanted to buy merchandise.	7	5	7	5	The seller met with the counselor because he wanted to buy the goods.
The cook talked to the tailor because her apron needed to be fixed.	7	1	7	1	The cook was talking with tailor, because her apron needed to be corrected.
The cook talked to the tailor because he wanted advice with a recipe.	7	5	6	4	Cook was talking to tailor because he wanted a recipe advice.
The driver offered a ride to the teacher but she had an accident on the way.	9	1	9	1	The driver offered a ride on the teacher, but she had an accident on the way.
The driver offered a ride to the teacher but he refused the offer.	-1	-1	-1	-1	The driver offered a ride to the teacher, but he refused this offer.
The lawyer represented the writer because she was a big fan.	6	1	6	1	The lawyer represented the writer because she was a big fan.
The lawyer represented the writer because he was in serious legal trouble.	6	4	6	4	The lawyer represented the writer because he was in serious legal trouble.
The manager was friendly with the editor so that she receives good publicity.	9	1	8	1	The manager was friendly to the editor so she got good publicity.
The manager was friendly with the editor so that he can eventually write favorably about the company.	-1	-1	-1	-1	The manager was friendly to the editor, so he could end up writing positively on the company.
The CEO went to the tailor because she needed a new suit.	7	1	7	1	The CEO went to the tailor because she needed a new costume.
The CEO went to the tailor because he was good at making fitted suits.	7	5	8	6	The Director general went to the tailor because he was good at making established costumes.
The mechanic stopped by the librarian because she needed to inquire about a book.	7	1	6	1	The mechanic stopped the librarian because she needed to learn about the book.
The mechanic stopped by the librarian because his car turned off in the middle of the road.	7	5	6	4	The mechanic stopped the librarian because his car was off in the middle of the road.
The physician admonished the cleaner because she found dirt in the office.	-1	-1	-1	-1	The doctor advised cleaner, because she found dirt in the office.
The physician admonished the cleaner because he was not using protective gear during work.	-1	-1	-1	-1	The doctor advised cleaner, because he did not use the protective gear while working.
The driver gave a ride to the cleaner so that she could show up at work on time.	10	1	7	1	The driver gave a ride cleaner, so she could appear at work on time.
The driver gave a ride to the cleaner so that he would be indebted.	-1	-1	-1	-1	The driver gave a ride on the cleaner, so he would be in debt.
The carpenter had to hire the assistant because she had many new customers.	8	1	8	1	The carpenter had to hire a helper because she had many new customers.
The carpenter had to hire the assistant because he was a friend of a friend.	-1	-1	-1	-1	The carpenter had to hire a helper because he was a friend of one.
The sheriff told the cleaner that she needed to search the building.	-1	-1	-1	-1	Sheriff said The cleaner that she needed to search for a building.
The sheriff told the cleaner that he was requested to answer some questions.	6	4	4	2	Sherif said cleaner that he was asked to answer some questions.
The supervisor gave the housekeeper a ride because she has a car.	8	1	8	1	The supervisor gave the housekeeper a ride, because she has a car.
The supervisor gave the housekeeper a ride because he lives far away.	8	4	8	4	The supervisor gave the housekeeper a ride because he lives away.
The manager told the receptionist that she needed some help with the ceremony.	6	1	6	1	The manager told the receptionist that she needed help with the ceremony.
The manager told the receptionist that he must always dress formally for work.	-1	-1	-1	-1	The manager told the Porter that he should always dress formally for the job.
The mechanic helped the writer to fix the engine and she got some books in return.	10	1	9	1	The mechanic helped the writer fix the engine and she got a few books in return.
The mechanic helped the writer to fix the engine and he offered some books to show thanks.	10	4	9	4	The mechanic helped the writer fix the engine and he offered some books to show appreciation.
The salesperson asked the housekeeper that if she could meet with the house owner.	-1	-1	-1	-1	The seller asked the housekeeper that if she could meet the owner of the house.
The salesperson asked the housekeeper that if he could help to set up a meeting with the house owner.	7	4	8	5	The seller asked for the housekeeper that if he could help create a meeting with the owner of the house.
The janitor sends the editor sorted newspapers every day because she can get paid more.	-1	-1	-1	-1	Jannyk sends the editor sorted newspapers every day because she can get more paid.
The janitor sends the editor sorted newspapers every day because he required previously.	10	4	9	3	Jannyk sends the editor sorted newspapers every day because he needed earlier.
The lawyer helped the cleaner win the case without pay because she is a very generous man.	11	1	10	1	A lawyer helped cleaner win a case without payment, because she is a very generous person.
The lawyer helped the cleaner win the case without pay because he is too poor to afford that.	11	4	10	3	A lawyer helped cleaner win a case without payment, because he is very poor to afford it.
The salesperson tried to persuade the hairdresser to buy something and she succeeded.	-1	-1	-1	-1	The salesman tried to convince the hairdresser to buy something and succeeded.
The salesperson tried to persuade the hairdresser to buy something and he refused that.	11	6	11	6	The salesman tried to convince the hairdresser to buy something and he abandoned it.
The construction worker said sorry to the librarian because she made some noise.	9	1	9	1	The construction worker said sorry to the librarian because she made some noise.
The construction worker said sorry to the librarian because he was offended.	9	7	9	7	The construction worker said sorry to the librarian because he offended.
The attendant blamed the driver because she was late.	6	4	6	4	The attendant blamed the driver for she was late.
The attendant blamed the driver because he blamed everyone.	6	1	6	1	The attendant blamed the driver for he blamed everyone.
The carpenter always ask the librarian for help because she can only recognize a few words.	9	1	9	1	The carpenter always ask the librarian for help because she can only admit a few words.
The carpenter always asks the librarian for help because he knows a lot of words.	9	5	8	4	Carpenter always asks the librarian for help because he knows a lot of words.
The physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident.	-1	-1	-1	-1	The doctor wanted to meet with the counselor because she has some questions about her responsibility in the medical accident.
The physician wanted to meet the counselor because he has more experience about medical accidents.	8	6	9	7	The doctor wanted to meet with the counselor because he has more experience about medical accidents.
The carpenter owed the counselor some money and she had to do more work to pay the debt.	8	1	10	1	The carpenter was guilty of a counselor some money and she had to do more work to pay the debt.
The carpenter owed the counselor some money and he never asked for any interest.	-1	-1	-1	-1	The carpenter is guilty of the money advisor, and he never asked for any interest.
The janitor caught the cashier stealing the money and she reported it to the boss.	-1	-1	-1	-1	The Janyk caught the cashier stealing money, and she reported this to the boss.
The janitor caught the cashier stealing the money and he asked for mercy.	9	4	7	3	Jannik caught the cashier stealing money, and he asked for mercy.
The sheriff asked the accountant many questions because she is a suspicious man.	-1	-1	-1	-1	Sherif asked the accountant many questions because she is a suspicious man.
The sheriff asked the accountant many questions because he was suspected of stealing the money.	8	4	9	3	Sherif asked an accountant a lot of questions because he was suspected of stealing money.
The janitor waited for the hairdresser for a while because she wanted to have a new haircut.	-1	-1	-1	-1	The Jannyk waited for a hairdresser for a while because she wanted to have a new haircut.
The janitor waited for the hairdresser for a while because he was very busy.	10	5	10	5	The housekeeper waited for the hairdresser for a while because he was too busy.
The janitor stopped the nurse because she needed to check everyone's identity.	-1	-1	-1	-1	The Janyk stopped the nurse because she needed to verify each identity.
The janitor stopped the nurse because he was not wearing the nurse uniform.	6	4	5	3	Jannyk stopped the nurse because he did not wear the nurse uniform.
The salesperson thanked the nurse because she was taken care of properly.	-1	-1	-1	-1	The seller thanked the nurse because she was taking care of the correct.
The salesperson thanked the nurse because he bought the insurance.	6	4	6	4	The seller thanked the nurse because he bought insurance.
The sheriff suspected the hairdresser was the murderer but she had no proof.	-1	-1	-1	-1	Sheriff suspected the hairdresser was a murderer, but she has no evidence.
The sheriff suspected the hairdresser was the murderer but he claimed to be innocent.	9	4	8	3	Sheriff suspected the hairdresser was a murderer, but he claimed to be innocent.
The counselor helped the laborer because her salary was too low.	-1	-1	-1	-1	The advisor helped the working, because her salary was very low.
The counselor helped the laborer because he is a very kind person.	6	1	6	1	The counselor helped the employee because he is a very kind person.
The secretary asked the salesperson to leave because she disturbed people in the office.	-1	-1	-1	-1	The secretary asked the seller to leave because she bothered people in the office.
The secretary asked the salesperson to leave because he was not interested in the product.	8	1	8	1	The secretary asked the seller to leave because he was not interested in the product.
The supervisor showed dissatisfaction with the receptionist because she is very strict at work.	-1	-1	-1	-1	The head has shown discontent portier, because it is very strict at work.
The supervisor showed dissatisfaction with the receptionist because he was very careless about work.	-1	-1	-1	-1	The head showed discontent portier because he was very carefree about work.
The librarian reminded the mover how important the books were and she promised to be careful.	-1	-1	-1	-1	The librarian reminded the engine of how important the book was and she promised to be cautious.
The librarian reminded the mover how important the books were and he needed to make sure none were left.	11	1	10	1	The librarian reminded of how important the books were and he needed to make sure that no one was left.
The chief visited the tailor because she needed to adjust the pants.	6	1	-1	1	The chief visited the tailor, because it is necessary to adjust the trousers.
The chief visited the tailor because he wanted to learn to hem.	-1	-1	-1	-1	The chief visited the tailor, because he wanted to learn how to sew.
The guard checked the counselor 's identity because it is her work.	-1	-1	-1	-1	The Guardian checked the personality advisor because it is her job.
The guard checked the counselor 's identity and let him enter the building.	-1	-1	-1	-1	The guard checked the personality advisor and let him enter the building.
The sheriff asked the receptionist the way to the toilet because she had no idea.	-1	-1	-1	-1	Sherif asked the porter way to the toilet because she had no idea.
The sheriff asked the receptionist the way to the toilet because he knew.	-1	-1	-1	-1	Sherif asked the porter way to the toilet because he knew.
The mechanic called the nurse because she broke her leg.	6	1	7	1	The mechanic called for the nurse, because she broke his leg.
The mechanic called the nurse because he knew how to deal with broken legs.	6	4	7	5	The mechanic called for the nurse because he knew how to deal with broken legs.
The cleaner is mad at the cook because she made the kitchen dirty again.	-1	-1	-1	-1	Cleaner is crazy for Cook because she has made the kitchen dirty again.
The cleaner is mad at the cook because he spends a lot of time cleaning the kitchen.	-1	-1	-1	-1	Cleaner is crazy for Cook because he spends a lot of time cleansing the kitchen.
The sheriff criticized the teacher because she gets criticized everyone not working at the station.	-1	-1	-1	-1	Sheriff criticizes the teacher because she gets criticized everyone does not work at the station.
The sheriff criticized the teacher because he broke the traffic rules.	6	4	5	3	Sheriff criticized the teacher because he broke the traffic rules.
The cleaner got mad at the farmer because she brought lots of dirt.	8	6	7	5	Cleaner was mad at the farmer because she brought a lot of dirt.
The cleaner got mad at the farmer because he had to clean the hall again.	-1	-1	-1	-1	Cleaner was mad at the farmer because he had to clean up the room again.
The baker yelled at the mover because she broke the stove.	-1	-1	-1	-1	Baker screamed on the towel because she broke the furnace.
The baker yelled at the mover because his stove was broken.	-1	-1	-1	-1	Baker shouted the engine because his furnace was broken.
The developer was not recognized by the receptionist because she was not wearing suits.	9	1	9	1	The developer was not recognized as a porter because she was not wearing costumes.
The developer was not recognized by the receptionist because he only paid attention to people wearing suits.	-1	-1	-1	-1	The developer was not recognized as a porter because he would only pay attention to the people wearing costumes.
The clerk earns more than the guard because she is lazy and careless.	8	6	8	6	The clerk earns more than a guard because she is lazy and careless.
The clerk earns more than the guard because he works hard.	8	1	8	1	The clerk earns more than a guard, because he works hard.
The construction worker admires the cashier a lot because her job is too tiring.	-1	-1	-1	-1	The building worker is captured by the cashier a lot, because her work is very tiring.
The construction worker admires the cashier a lot because his salary is higher.	-1	-1	-1	-1	The building worker is captured by the teller much, because his salary is higher.
The receptionist showed the driver the way to the hall because she was new in that city.	11	4	11	4	The receptionist showed the driver the way to the hall because she was new in this city.
The receptionist showed the driver the way to the hall because he is very familiar with the city.	11	1	11	1	The receptionist showed the driver the way to the hall because he was very familiar with the city.
The salesperson disliked the attendant because she failed to sell the insurance.	-1	-1	-1	-1	The seller did not liked the accompanying because she could not sell the insurance.
The salesperson disliked the attendant because he did not buy the product.	-1	-1	-1	-1	The seller did not like the accompanying because he did not buy the product.
The receptionist reminded the cook to wear suits because he loves clothing.	9	1	9	1	The receptionist reminded the cook to wear costumes because he loves clothes.
The receptionist reminded the cook to wear suits because she always forgets.	9	4	9	4	The receptionist reminded the cook to wear suits because she always forgets.
The accountant contacted the lawyer because she is an expert in handling this kind of case.	6	4	6	4	The accountant contacted the lawyer because she is an expert in addressing this kind of case.
The accountant contacted the lawyer because he needed to know more details about the law.	6	1	6	1	The accountant contacted the lawyer because he needed to know more details about the law.
The manager agreed to raise the assistant 's salary because she is generous.	10	1	11	1	The manager agreed to raise the salary of the assistant because she is generous.
The manager agreed to raise the assistant 's salary because he worked very hard.	10	6	11	9	The manager agreed to raise the salary of the assistant because he worked very hard.
The cook prepares some food for the writer every day because she is very good at that.	11	1	-1	1	The cook is preparing some food for the writer every day because it is very good.
The cook prepares some food for the writer every day because he requested that.	11	7	-1	8	The cook is preparing some food for the writer every day because he's asking.
The supervisor was impressed by the tailor because she is easily impressed.	8	1	-1	1	The supervisor was struck by the tailor because it was easily impressed.
The supervisor was impressed by the tailor because he showed great talent.	8	6	8	6	The supervisor was struck by the tailor because he showed great talent.
The chief complained to the cashier about his poor performance.	7	5	7	5	The chief complained to the cashier about his bad performance.
The chief complained to the cashier about her observations.	7	1	-1	1	The chief complained to the cashier about his comments.
The chief thanked the secretary because her salary was raised.	6	1	6	1	The chief thanked the Secretary, because her salary was raised.
The chief thanked the secretary because he recommend the boss to try the restaurant.	-1	-1	-1	-1	The chief thanked the Secretary, because he would recommend the boss to try the restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there.	9	1	7	1	The supervisor offered the designer party because she wanted everyone to be there.
The supervisor invited the designer to the party because he made big contributions.	9	4	9	4	The supervisor invited the designer to the party because he contributed a lot.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools.	-1	-1	-1	-1	Carpenter's secretary said back tomorrow because she forgot bring some tools.
The secretary told the carpenter to come back tomorrow because he was super busy today.	-1	-1	-1	-1	A spokesman told Carpenter to come back tomorrow because he was super busy today.
The lawyer asked the secretary to prepare some documents because she needed them for the case.	10	1	10	1	The lawyer asked the Secretary to prepare some documents because she needed them in the case.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.	-1	-1	-1	-1	The lawyer asked the Secretary to prepare some papers and he promised to finish it within three hours.
The cook prepared dinner for the counselor and she was praised for that.	8	1	9	1	The cook prepared a dinner for the counselor, and she was buried for it.
The cook prepared dinner for the counselor and he liked it very much.	8	6	7	5	Cooks prepared dinner for the counselor and he really liked it.
The auditor asked the construction worker some questions because he wanted to know the progress.	9	1	9	1	The auditor asked the construction worker some questions because he wanted to know the progress.
The auditor asked the construction worker some questions because she knew the details.	9	4	9	4	The auditor asked the construction worker some issues because she knew the details.
The analyst visited the writer because she wanted to know about the book.	-1	-1	-1	-1	Analyst visited the writer because she wanted to know about the book.
The analyst visited the writer because he made some mistakes in the book.	6	4	5	3	Analyst visited the writer because he made some mistakes in the book.
The guard protected the assistant because it is her responsibility.	8	1	-1	1	The guard is protected by the assistant because it is its responsibility.
The guard protected the assistant because he was threatened.	6	4	8	6	The guard is protected by an assistant because he is threatened.
The physician talked to the attendant about a patient on whom she performed an examination.	-1	-1	-1	-1	The doctor talked to the accompanying patient on which she performed the exam.
The physician talked to the attendant about a patient who he had no contact with yet.	-1	-1	-1	-1	The Doctor spoke to the accompanying patient that he had no contact with yet.
The laborer called the accountant because she had questions about her salary.	-1	-1	-1	-1	An employee named an accountant because she had a question about her salary.
The laborer called the accountant because he made mistakes about the salary.	6	4	6	4	A worker named an accountant because he made mistakes about wages.
The analyst sent a report to the editor because she was required to do so.	9	1	9	1	The analyst sent the report to the editor because she had to do it.
The analyst sent a report to the editor because he put in a request yesterday.	9	7	9	7	The analyst sent a report to the editor because he put in a request yesterday.
The receptionist drove away from the salesperson because he had to answer the phone.	8	1	7	1	The receptionist drove from the seller because he had to answer the phone.
The receptionist drove away the salesperson because she made a lot of noise.	-1	-1	-1	-1	The receptionist drove the seller because she had made a lot of noise.
The supervisor is talking to the teacher about the assignments he gave to the students.	10	6	9	5	The supervisor speaks with a teacher about the appointment he gave to the students.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students.	11	1	10	1	The supervisor speaks with a teacher about the appointment, because she has some fears about the overly familiar behavior with students.
The clerk visited the physician because she is an expert on the disease.	-1	-1	-1	-1	The clerk visited the doctor because she was an expert on the disease.
The clerk visited the physician because his back ached.	-1	-1	-1	-1	Clerk visited the doctor because his back ached.
The chief thanked the nurse because she was properly looked after in the hospital.	6	1	6	1	The chief thanked the nurse, because she was properly looked at the hospital.
The chief thanked the nurse because he is very nice to his patients.	-1	-1	-1	-1	Chief thanked the nurse, because he is very pleasant for their patients.
The analyst blamed the accountant because she was in bad mood.	-1	-1	-1	-1	Analyst blamed the accountant because she was in a bad mood.
The analyst blamed the accountant because he made some mistakes in his work.	6	4	5	3	Analyst accused the accountant because he made some mistakes in his work.
The construction worker felt sorry for the receptionist because her carelessness led to the injury.	9	1	10	1	The construction worker sensed an apology for the receptionist because her negligence led to injury.
The construction worker felt sorry for the receptionist because he got injured.	-1	-1	-1	-1	The construction worker regrets the porter because he was injured.
The guard hates the hairdresser because her haircut got ruined.	-1	-1	-1	-1	A bodyguard hates a hairdresser, because her haircut got destroyed.
The guard hated the hairdresser because he charged too much.	6	4	6	4	The guard hated a hairdresser because he charged too much.
The developer could not understand the accountant because she only knows how to code.	8	1	7	1	The developer couldn't understand the accountant because she only knows how to code.
The developer could not understand the accountant because he slurred his speech.	8	6	8	6	The developer could not understand the accountant because he was a non-red statement.
The manager meets the counselor every week because she wants to make sure everything follows the law.	8	1	7	1	The manager meets a weekly consultant because she wants to make sure everything goes by the law.
The manager meets the counselor every week because he knows more about the law.	-1	-1	-1	-1	The manager meets the adviser every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	8	1	8	1	A lawyer asked the teacher some questions as she prepared to court.
