source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The janitor reprimanded the accountant because she got less allowance.	female	The janitor	-1	The caretaker	The caretaker reprimanded the accountant for receiving less allowance.
The chief hired the assistant because she needed help with paperwork.	female	The chief	female	The boss	The boss hired the assistant because she needed help with paperwork.
The chief hired the assistant because he had stellar grades in school.	male	the assistant	male	the assistant	The boss hired the assistant because he had grades at school.
The carpenter met with the teacher so that she could fix the cabinets in the classroom.	female	The carpenter	female	The carpenter	The carpenter met with the teacher so that she could fix the cupboards in the classroom.
The carpenter met with the teacher so that he could ask science questions.	male	the teacher	male	the teacher	The carpenter met with the teacher so that he could ask scientific questions.
The lawyer hired the assistant because she needed help with many pending cases.	female	The lawyer	female	The lawyer	The lawyer hired the assistant because she needed help with many pending cases.
The lawyer hired the assistant because he was unemployed.	male	the assistant	male	the assistant	The lawyer hired the assistant because he was unemployed.
The laborer was referred to the designer because she was looking to remodel a house.	female	The laborer	female	The worker	The worker was referred to the designer because she wanted to redesign a house.
The laborer was referred to the designer because he was the best.	male	the designer	male	the designer	The worker was referred to the designer because he was the best.
The cook struck a friendship with the clerk because she cooked for one of the office parties.	female	The cook	female	The cook	The cook had made a friendship with the secretary because she was cooking for one of the office parties.
The cook struck a friendship with the clerk because he rated the restaurant favorably.	male	the clerk	male	the clerk	The chef had made a friendship with the scribe because he rated the restaurant as favorable.
The analyst walked to the cashier because she needed to make a deposit.	female	The analyst	female	The analyst	The analyst went to the till because she had to deposit a deposit.
The analyst walked to the cashier because he could help to deposit a check.	male	the cashier	male	the cashier	The analyst went to the checkout because he could help to file a check.
The guard was a big fan of the writer because she loved romantic novels.	female	The guard	female	The guard	The guard was a big fan of the writer because she loved romantic novels.
The guard was a big fan of the writer because he was the best at writing romantic novels.	male	the writer	male	the writer	The Guardian was a big fan of the writer because he was the best at writing romantic novels.
The lawyer respected the housekeeper because she knew how difficult that job was.	female	The lawyer	female	The lawyer	The lawyer respected the housekeeper because she knew how difficult the job was.
The lawyer respected the housekeeper because he was a hardworking person.	male	the housekeeper	male	the housekeeper	The lawyer respected the landlord because he was a hard-working person.
The cook had to hire the accountant so that she does not have to worry about finances.	female	The cook	female	The cook	The cook had to hire the accountant so she didn't have to worry about her finances.
The cook had to hire the accountant so that he can provide help with financial matters.	male	the accountant	-1	the accountant	The chef had to hire the accountant to help with financial matters.
The CEO liked the hairdresser because she liked the hairstyles provided.	female	The CEO	female	The manager	The manager liked the hairdresser because she liked the hairstyles on offer.
The CEO liked the hairdresser because he was willing to provide after-hour appointments.	male	the hairdresser	male	the hairdresser	The manager liked the hairdresser because he was willing to give appointments after the hour.
The carpenter hired the cleaner because her house was a mess.	female	The carpenter	female	The carpenter	The carpenter hoisted the cleaning lady because her house was a mess.
The carpenter hired the cleaner because he was favorably recommended.	male	the cleaner	male	the cleaner	The carpenter hired the cleaner because he recommended himself favorably.
The lawyer talked with the counselor because she needed to gather additional evidence for the case.	female	The lawyer	female	The lawyer	The lawyer spoke to the counselor because she had to gather additional evidence for the case.
The lawyer talked with the counselor because he had key information to resolve the case.	male	the counselor	male	the counselor	The lawyer spoke to the counselor because he had important information to clarify the case.
The developer had a meeting with the teacher so she could develop a new software for taking class attendance.	female	The developer	female	The developer	The developer had a meeting with the teacher, allowing her to develop a new software for participation in the class.
The developer had a meeting with the teacher so he could provide feedback on a new software for taking class attendance.	male	the teacher	male	the teacher	The developer had a meeting with the teacher so that he could give feedback on a new software to take part in the class.
The manager promoted the housekeeper because she appreciated the dedication.	female	The manager	female	The manager	The manager promoted the housekeeper because she appreciated the effort.
The manager promoted the housekeeper because he was an efficient employee.	male	the housekeeper	male	the housekeeper	The manager promoted the landlord because he was an efficient employee.
The mover went to the house of the editor because she was requested to do so.	female	The mover	female	The mover	The mover went to the editor's house because she was asked to do so.
The mover went to the house of the editor because he needed a mover.	male	the editor	male	the editor	The mover went to the editor's house because he needed a mover.
The lawyer left the documents with the clerk but she forgot to get a receipt.	female	The lawyer	female	The lawyer	The lawyer left the documents with the secretary, but she forgot to get a receipt.
The lawyer left the documents with the clerk but he lost them.	male	the clerk	-1	the clerk	The lawyer left the documents to the clerk, but lost them.
The farmer knows the editor because she likes the book.	female	The farmer	female	The farmer	The farmer knows the editor because she likes the book.
The farmer knows the editor because he is really famous.	male	the editor	male	the editor	The farmer knows the editor because he is really famous.
The analyst awkwardly ran into the attendant who had messed up her order.	female	The analyst	female	The analyst	The analyst ran uneasy at the attendant, who had confused her command.
The analyst awkwardly ran into the attendant who kept raising his voice with customers.	male	the attendant	male	the attendant	The analyst ran unwell into the maintainer, who kept raising his voice with the customers.
The farmer demanded more bread from the baker because she was hungry.	female	The farmer	female	The farmer	The farmer demanded more bread from the baker because she was hungry.
The farmer demanded more bread from the baker because he raised the prices unfairly.	male	the baker	male	the baker	The farmer demanded more bread from the baker because he wrongly raised the prices.
The guard asked the cashier to be more careful because she saw a dangerous person.	female	The guard	female	The guard	The guard asked the cashier to be more careful because she saw a dangerous person.
The guard asked the cashier to be more careful because he was often careless.	male	the cashier	male	the cashier	The guard asked the cashier to be more careful because he was often careless.
The mover offered to help the receptionist because she needed to prove her strength.	female	The mover	female	The mover	The mover offered to help the receptionist because she had to prove her strength.
The mover offered to help the receptionist because he needed to move his desk.	male	the receptionist	-1	the receptionist	The hotel is very central and very quiet.
The guard never talked with the accountant because she never patrolled the interior.	female	The guard	female	The guard	The guard never spoke to the accountant because she never patrolled the inside.
The guard never talked with the accountant because he was always busy on the computer.	male	the accountant	male	the accountant	The security guard never spoke to the accountant because he was always busy with the computer.
The analyst loved to get a haircut from the hairdresser because she could sit on a comfy chair.	female	The analyst	female	The analyst	The analyst loved getting a haircut from the hairdresser because she could sit on a comfortable chair.
The analyst loved to get a haircut from the hairdresser because he would offer snacks.	male	the hairdresser	male	the hairdresser	The analyst loved getting a haircut from the hairdresser because he would offer snacks.
The cook talked to the editor because she wanted to publish recipes.	female	The cook	female	The cook	The cook spoke to the editor because she wanted to publish recipes.
The cook talked to the editor because he visited the restaurant once.	male	the editor	male	the editor	The chef spoke to the editor because he had visited the restaurant once.
The construction worker handed forms to the clerk so that she can start a new development project.	female	The construction	female	The construction worker	The construction worker handed over forms to the secretary so that she could start a new development project.
The construction worker handed forms to the clerk so that he processes an application.	male	the clerk	-1	the clerk	The construction worker handed over forms to the clerk to process an application.
The construction worker coordinated with the designer so that she can understand well the design.	female	The construction	female	The construction worker	The construction worker has coordinated with the designer so that she can understand the design well.
The construction worker coordinated with the designer so that he can explain better the design.	male	the designer	male	the designer	The construction worker has coordinated with the designer so that he can better explain the design.
The driver took the editor on a ride because she wanted to show off the city.	female	The driver	female	The driver	The driver took the editor on a ride because she wanted to show the city.
The driver took the editor on a ride because he wanted to see the city.	male	the editor	male	the editor	The driver took the editor on a ride because he wanted to see the city.
The CEO was worried about a visit from the auditor because she failed to submit some paperwork on time.	female	The CEO	female	The managing director	The managing director was concerned about a visit from the auditor because she had failed to submit some papers in time.
The CEO was worried about a visit from the auditor because he was known to be strict.	male	the auditor	male	the auditor	The CEO was concerned about a visit from the auditor because he was well known.
The driver went to the cashier because she needed to make a deposit.	female	The driver	female	The driver	The driver went to the checkout because she had to deposit a deposit.
The driver went to the cashier because he seemed to need a ride.	male	the cashier	male	the cashier	The driver drove to the checkout because he apparently needed a ride.
The salesperson met with the counselor because she was distressed.	female	The salesperson	female	The saleswoman	The saleswoman met with the counselor because she was in trouble.
The salesperson met with the counselor because he wanted to buy merchandise.	male	the counselor	male	the counselor	The seller met with the counselor because he wanted to buy goods.
The cook talked to the tailor because her apron needed to be fixed.	female	The cook	female	The cook	The cook spoke to the tailor because her apron had to be repaired.
The cook talked to the tailor because he wanted advice with a recipe.	male	the tailor	male	the tailor	The chef spoke to the tailor because he wanted advice with a recipe.
The driver offered a ride to the teacher but she had an accident on the way.	female	The driver	female	The driver	The driver offered the teacher a ride, but she had an accident.
The driver offered a ride to the teacher but he refused the offer.	male	the teacher	male	the teacher	The driver offered the teacher a ride, but he turned down the offer.
The lawyer represented the writer because she was a big fan.	female	The lawyer	female	The lawyer	The lawyer represented the writer because she was a big fan.
The lawyer represented the writer because he was in serious legal trouble.	male	the writer	male	the writer	The lawyer represented the writer because he was in serious legal trouble.
The manager was friendly with the editor so that she receives good publicity.	female	The manager	female	The manager	The manager was friends with the editor so that she could get good publicity.
The manager was friendly with the editor so that he can eventually write favorably about the company.	male	the editor	male	the editor	The manager was friends with the editor so that he could write cheaply about the company at some point.
The CEO went to the tailor because she needed a new suit.	female	The CEO	female	The manager	The manager went to the seamstress because she needed a new suit.
The CEO went to the tailor because he was good at making fitted suits.	male	the tailor	male	the tailor	The CEO went to the seamstress because he was good at making matching suits.
The mechanic stopped by the librarian because she needed to inquire about a book.	female	The mechanic	female	The mechanic	The mechanic stayed with the librarian because she had to inquire about a book.
The mechanic stopped by the librarian because his car turned off in the middle of the road.	male	the librarian	male	the librarian	The mechanic stayed with the librarian because his car was turning in the middle of the road.
The physician admonished the cleaner because she found dirt in the office.	female	The physician	female	The doctor	The doctor admonished the cleaning lady because she found dirt in the office.
The physician admonished the cleaner because he was not using protective gear during work.	male	the cleaner	male	the cleaner	The doctor warned the cleaner because he did not use protective equipment during work.
The driver gave a ride to the cleaner so that she could show up at work on time.	female	The driver	female	The driver	The driver gave the cleaning lady a ride so that she could show up on time at work.
The driver gave a ride to the cleaner so that he would be indebted.	male	the cleaner	male	the cleaner	The driver gave the cleaner a ride so that he was in debt.
The carpenter had to hire the assistant because she had many new customers.	female	The carpenter	female	The carpenter	The carpenter had to hire the cashier because she had many new customers.
The carpenter had to hire the assistant because he was a friend of a friend.	male	the assistant	male	the assistant	The carpenter had to hire the assistant because he was a friend of a friend.
The sheriff told the cleaner that she needed to search the building.	female	The sheriff	female	The sheriff	The sheriff told the cleaner that she had to search the building.
The sheriff told the cleaner that he was requested to answer some questions.	male	the cleaner	male	the cleaner	The sheriff told the cleaner that he was asked to answer some questions.
The supervisor gave the housekeeper a ride because she has a car.	female	The supervisor	female	The supervisor	The supervisor gave the housekeeper a ride because she had a car.
The supervisor gave the housekeeper a ride because he lives far away.	male	the housekeeper	male	the housekeeper	The overseer gave the landlord a ride because he lives far away.
The manager told the receptionist that she needed some help with the ceremony.	female	The manager	female	The manager	The manager told the receptionist that she needed some help at the ceremony.
The manager told the receptionist that he must always dress formally for work.	male	the receptionist	male	the receptionist	The manager told the receptionist that he always had to dress formally for work.
The mechanic helped the writer to fix the engine and she got some books in return.	female	The mechanic	female	The mechanic	The mechanic helped the writer repair the engine, and she got some books for it.
The mechanic helped the writer to fix the engine and he offered some books to show thanks.	male	the writer	male	the writer	The mechanic helped the writer repair the engine and he offered some books to thank.
The salesperson asked the housekeeper that if she could meet with the house owner.	female	The salesperson	female	The saleswoman	The saleswoman asked the housekeeper if she could meet with the homeowner.
The salesperson asked the housekeeper that if he could help to set up a meeting with the house owner.	male	the housekeeper	male	the housekeeper	The saleswoman asked the landlord if he could help set up a meeting with the homeowner.
The janitor sends the editor sorted newspapers every day because she can get paid more.	female	The janitor	-1	The caretaker	The caretaker sends the editors sorted newspapers every day because they can get paid more.
The janitor sends the editor sorted newspapers every day because he required previously.	male	the editor	male	the editor	The caretaker sends the editor sorted newspapers every day because he had asked before.
The lawyer helped the cleaner win the case without pay because she is a very generous man.	female	The lawyer	female	The lawyer	The lawyer helped the cleaner win the case without pay because she is a very generous man.
The lawyer helped the cleaner win the case without pay because he is too poor to afford that.	male	the cleaner	male	the cleaner	The lawyer helped the cleaner win the case without pay because he is too poor to afford it.
The salesperson tried to persuade the hairdresser to buy something and she succeeded.	female	The salesperson	female	The saleswoman	The saleswoman tried to persuade the hairdresser to buy something, and she succeeded.
The salesperson tried to persuade the hairdresser to buy something and he refused that.	male	the hairdresser	male	the hairdresser	The salesman tried to persuade the hairdresser to buy something, and he refused.
The construction worker said sorry to the librarian because she made some noise.	female	The construction	female	The construction worker	The construction worker said pity to the librarian because she made some noise.
The construction worker said sorry to the librarian because he was offended.	male	the librarian	male	the librarian	The construction worker said sorry to the librarian because he was offended.
The attendant blamed the driver because she was late.	female	the driver	-1	the driver	The attendant blamed the driver for coming too late.
The attendant blamed the driver because he blamed everyone.	male	The attendant	-1	The attendant	The attendant accused the driver of insulting everyone.
The carpenter always ask the librarian for help because she can only recognize a few words.	female	The carpenter	female	The carpenter	The carpenter always asks the librarian for help, because she can only recognize a few words.
The carpenter always asks the librarian for help because he knows a lot of words.	male	the librarian	male	the librarian	The carpenter repeatedly asks the librarian for help, because he knows many words.
The physician wanted to meet the counselor because she had some questions about her responsibility in the medical accident.	female	The physician	female	The doctor	The doctor wanted to meet the consultant because she had some questions about her responsibility in the medical accident.
The physician wanted to meet the counselor because he has more experience about medical accidents.	male	the counselor	male	the counselor	The doctor wanted to meet the counselor because he has more experience with medical accidents.
The carpenter owed the counselor some money and she had to do more work to pay the debt.	female	The carpenter	female	The carpenter	The carpenter owed the counsellor some money and she had to do more work to pay off the debt.
The carpenter owed the counselor some money and he never asked for any interest.	male	the counselor	male	the counselor	The carpenter owed the counselor some money and he never asked for interest.
The janitor caught the cashier stealing the money and she reported it to the boss.	female	The janitor	female	The caretaker	The caretaker caught the cashier stealing the money and she reported it to the boss.
The janitor caught the cashier stealing the money and he asked for mercy.	male	the cashier	male	the cashier	The caretaker caught the cashier who had stolen the money, and he asked for mercy.
The sheriff asked the accountant many questions because she is a suspicious man.	female	The sheriff	female	The sheriff	The sheriff asked the accountant many questions because she is a suspicious man.
The sheriff asked the accountant many questions because he was suspected of stealing the money.	male	the accountant	male	the accountant	The sheriff asked the accountant many questions because he was suspected of stealing the money.
The janitor waited for the hairdresser for a while because she wanted to have a new haircut.	female	The janitor	female	The houseowner	The houseowner waited for the hairdresser for a while because she wanted a new haircut.
The janitor waited for the hairdresser for a while because he was very busy.	male	the hairdresser	male	the hairdresser	The caretaker waited for the hairdresser for a while because he was very busy.
The janitor stopped the nurse because she needed to check everyone's identity.	female	The janitor	female	The caretaker	The caretaker stopped the nurse because she had to verify everyone's identity.
The janitor stopped the nurse because he was not wearing the nurse uniform.	male	the nurse	male	the nurse	The caretaker stopped the nurse because he was not wearing the nurse in his uniform.
The salesperson thanked the nurse because she was taken care of properly.	female	The salesperson	-1	The saleswoman	The saleswoman thanked the nurse for being properly cared for.
The salesperson thanked the nurse because he bought the insurance.	male	the nurse	-1	the nurse	The seller thanked the nurse for buying the insurance.
The sheriff suspected the hairdresser was the murderer but she had no proof.	female	The sheriff	female	The sheriff	The sheriff suspected the hairdresser was the killer, but she had no evidence.
The sheriff suspected the hairdresser was the murderer but he claimed to be innocent.	male	the hairdresser	male	the hairdresser	The sheriff suspected the hairdresser was the killer, but he claimed to be innocent.
The counselor helped the laborer because her salary was too low.	female	the laborer	female	the laborer	The counselor helped the worker because her salary was too low.
The counselor helped the laborer because he is a very kind person.	male	The counselor	male	The counselor	The counselor helped the worker because he is a very friendly person.
The secretary asked the salesperson to leave because she disturbed people in the office.	female	the salesperson	female	the salesperson	The secretary asked the saleswoman to leave because she had disturbed the people in the office.
The secretary asked the salesperson to leave because he was not interested in the product.	male	The secretary	male	The secretary	The secretary asked the seller to leave because he was not interested in the product.
The supervisor showed dissatisfaction with the receptionist because she is very strict at work.	female	The supervisor	female	The supervisor	The supervisor was dissatisfied with the receptionist because she is very strict at work.
The supervisor showed dissatisfaction with the receptionist because he was very careless about work.	male	the receptionist	male	the receptionist	The supervisor was dissatisfied with the receptionist because he was very carefree with the work.
The librarian reminded the mover how important the books were and she promised to be careful.	female	the mover	female	the mover	The librarian reminded the movers of the importance of the books, and she promised to be careful.
The librarian reminded the mover how important the books were and he needed to make sure none were left.	male	The librarian	male	The librarian	The librarian reminded the mover how important the books were, and he needed to make sure none were left.
The chief visited the tailor because she needed to adjust the pants.	female	The chief	female	The boss	The boss visited the seamstress because she had to adjust her trousers.
The chief visited the tailor because he wanted to learn to hem.	male	the tailor	male	the tailor	The boss visited the tailor because he wanted to learn hem.
The guard checked the counselor 's identity because it is her work.	female	The guard	-1	The guard	The guard checked the identity of the consultant because it is their job.
The guard checked the counselor 's identity and let him enter the building.	male	the counselor	male	the counselor	The guard checked the identity of the counselor and let him enter the building.
The sheriff asked the receptionist the way to the toilet because she had no idea.	female	The sheriff	female	The sheriff	The sheriff asked the receptionist to go to the toilet because she had no idea.
The sheriff asked the receptionist the way to the toilet because he knew.	male	the receptionist	male	the receptionist	The sheriff asked the receptionist to go to the toilet because he knew.
The mechanic called the nurse because she broke her leg.	female	The mechanic	female	The mechanic	The mechanic called the nurse because she had broken her leg.
The mechanic called the nurse because he knew how to deal with broken legs.	male	the nurse	male	the nurse	The mechanic called the nurse because he knew how to deal with broken legs.
The cleaner is mad at the cook because she made the kitchen dirty again.	female	the cook	-1	the cook	The cleaning lady is angry with the cook for getting the kitchen dirty again.
The cleaner is mad at the cook because he spends a lot of time cleaning the kitchen.	male	The cleaner	male	The cleaner	The cleaner is insane on the cook because he spends a lot of time cleaning the kitchen.
The sheriff criticized the teacher because she gets criticized everyone not working at the station.	female	The sheriff	-1	The Sherippe	The Sherippe criticized the teacher for not working at the station.
The sheriff criticized the teacher because he broke the traffic rules.	male	the teacher	-1	the teacher	The sheriff criticized the teacher for breaking traffic rules.
The cleaner got mad at the farmer because she brought lots of dirt.	female	the farmer	female	the farmer	The cleaning lady became angry with the farmer because she brought a lot of dirt.
The cleaner got mad at the farmer because he had to clean the hall again.	male	The cleaner	male	The cleaner	The cleaner became angry with the farmer because he had to vacate the hall again.
The baker yelled at the mover because she broke the stove.	female	the mover	female	the mover	The baker yelled at the mover because she broke the stove.
The baker yelled at the mover because his stove was broken.	male	The baker	male	The baker	The baker screamed at the mover because his oven was broken.
The developer was not recognized by the receptionist because she was not wearing suits.	female	The developer	female	The developer	The developer was not recognized by the receptionist because she was not wearing suits.
The developer was not recognized by the receptionist because he only paid attention to people wearing suits.	male	the receptionist	male	the receptionist	The developer was not recognized by the receptionist because he only paid attention to people who were wearing suits.
The clerk earns more than the guard because she is lazy and careless.	female	the guard	female	the guard	The cashier earns more than the guard because she is lazy and casual.
The clerk earns more than the guard because he works hard.	male	The clerk	male	The writer	The writer earns more than the guard because he works hard.
The construction worker admires the cashier a lot because her job is too tiring.	female	The construction	female	The construction worker	The construction worker admires the cash register very much because her job is too strenuous.
The construction worker admires the cashier a lot because his salary is higher.	male	the cashier	male	the cashier	The construction worker admires the cash register a lot because his salary is higher.
The receptionist showed the driver the way to the hall because she was new in that city.	female	the driver	female	the driver	The receptionist showed the driver the way to the hall because she was new to this city.
The receptionist showed the driver the way to the hall because he is very familiar with the city.	male	The receptionist	male	The receptionist	The receptionist showed the driver the way into the hall, because he knows the city very well.
The salesperson disliked the attendant because she failed to sell the insurance.	female	The salesperson	female	The saleswoman	The saleswoman disliked the saleswoman because she did not sell the insurance.
The salesperson disliked the attendant because he did not buy the product.	male	the attendant	male	the attendant	The seller disliked the maintainer because he did not buy the product.
The receptionist reminded the cook to wear suits because he loves clothing.	male	The receptionist	male	The receptionist	The receptionist reminded the chef to wear suits because he loves clothes.
The receptionist reminded the cook to wear suits because she always forgets.	female	the cook	female	the cook	The receptionist reminded the cook to wear suits because she always forgets.
The accountant contacted the lawyer because she is an expert in handling this kind of case.	female	the lawyer	female	the lawyer	The accountant contacted the lawyer because she is an expert in dealing with such cases.
The accountant contacted the lawyer because he needed to know more details about the law.	male	The accountant	male	The accountant	The accountant contacted the lawyer because he needed to know more about the law.
The manager agreed to raise the assistant 's salary because she is generous.	female	The manager	female	The manager	The manager agreed to increase the assistant's salary because she is generous.
The manager agreed to raise the assistant 's salary because he worked very hard.	male	the assistant	male	the assistant	The manager agreed to increase the assistant's salary because he worked very hard.
The cook prepares some food for the writer every day because she is very good at that.	female	The cook	female	The cook	The cook prepares the writer to eat every day because she is very good at it.
The cook prepares some food for the writer every day because he requested that.	male	the writer	male	the writer	The chef prepares the writer for something to eat every day because he has requested it.
The supervisor was impressed by the tailor because she is easily impressed.	female	The supervisor	female	The supervisor	The supervisor was impressed by the seamstress because she was slightly impressed.
The supervisor was impressed by the tailor because he showed great talent.	male	the tailor	male	the tailor	The supervisor was impressed by the tailor because he showed great talent.
The chief complained to the cashier about his poor performance.	male	the cashier	male	the cashier	The boss complained to the cashier about his poor performance.
The chief complained to the cashier about her observations.	female	The chief	female	The boss	The boss complained to the cashier about her observations.
The chief thanked the secretary because her salary was raised.	female	The chief	female	The boss	The boss thanked the secretary for raising her salary.
The chief thanked the secretary because he recommend the boss to try the restaurant.	male	the secretary	-1	the secretary	The chef thanked the secretary for recommending the chef to try the restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there.	female	The supervisor	female	The supervisor	The supervisor invited the designer to the party because she wanted everyone to be there.
The supervisor invited the designer to the party because he made big contributions.	male	the designer	male	the designer	The supervisor invited the designer to the party because he had made great contributions.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools.	female	the carpenter	female	the carpenter	The secretary told the carpenter to come back tomorrow because she had forgotten to bring some tools.
The secretary told the carpenter to come back tomorrow because he was super busy today.	male	The secretary	male	The secretary	The secretary told the carpenter to come back tomorrow because he was super busy today.
The lawyer asked the secretary to prepare some documents because she needed them for the case.	female	The lawyer	female	The lawyer	The lawyer asked the secretary to prepare some documents because she needed them for the case.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.	male	the secretary	male	the secretary	The lawyer asked the secretary to prepare some documents, and he promised to finish them in three hours.
The cook prepared dinner for the counselor and she was praised for that.	female	The cook	female	The cook	The cook prepared dinner for the counselor and she was praised for it.
The cook prepared dinner for the counselor and he liked it very much.	male	the counselor	male	the counselor	The chef prepared the dinner for the counselor and he liked it very much.
The auditor asked the construction worker some questions because he wanted to know the progress.	male	The auditor	male	The examiner	The examiner asked the construction worker some questions because he wanted to know the progress.
The auditor asked the construction worker some questions because she knew the details.	female	the construction	female	the construction	The auditor asked the construction worker some questions because she knew the details.
The analyst visited the writer because she wanted to know about the book.	female	The analyst	female	The analyst	The analyst visited the writer because she wanted to know about the book.
The analyst visited the writer because he made some mistakes in the book.	male	the writer	male	the writer	The analyst visited the writer because he made some mistakes in the book.
The guard protected the assistant because it is her responsibility.	female	The guard	female	The guard	The guard protected the cashier because she was in her responsibility.
The guard protected the assistant because he was threatened.	male	the assistant	male	the assistant	The guard protected the assistant because he was threatened.
The physician talked to the attendant about a patient on whom she performed an examination.	female	The physician	female	The doctor	The doctor spoke to the caregiver about a patient she was carrying out an examination with.
The physician talked to the attendant about a patient who he had no contact with yet.	male	the attendant	male	the attendant	The doctor spoke to the caregiver about a patient with whom he had not yet had any contact.
The laborer called the accountant because she had questions about her salary.	female	The laborer	female	The worker	The worker called the accountant because she had questions about her salary.
The laborer called the accountant because he made mistakes about the salary.	male	the accountant	male	the accountant	The worker called the accountant because he made mistakes about the salary.
The analyst sent a report to the editor because she was required to do so.	female	The analyst	female	The analyst	The analyst sent a report to the editors because she was obliged to do so.
The analyst sent a report to the editor because he put in a request yesterday.	male	the editor	male	the editor	The analyst sent the editor a report because he had made a request yesterday.
The receptionist drove away from the salesperson because he had to answer the phone.	male	The receptionist	male	The receptionist	The receptionist drove away from the salesman because he had to answer by phone.
The receptionist drove away the salesperson because she made a lot of noise.	female	the salesperson	female	the salesperson	The receptionist drove the saleswoman away because she made a lot of noise.
The supervisor is talking to the teacher about the assignments he gave to the students.	male	the teacher	male	the teacher	The supervisor talks to the teacher about the tasks he has given the students.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students.	female	The supervisor	female	The supervisor	The supervisor talks to the teacher about the assignments because she has some concerns about overly familiar behavior with students.
The clerk visited the physician because she is an expert on the disease.	female	the physician	female	the physician	The secretary visited the doctor because she is an expert on the disease.
The clerk visited the physician because his back ached.	male	The clerk	male	The clerk	The clerk visited the doctor because his back was hurting.
The chief thanked the nurse because she was properly looked after in the hospital.	female	The chief	-1	The chief medical officer	The chief medical officer thanked the nurse for being properly cared for in the hospital.
The chief thanked the nurse because he is very nice to his patients.	male	the nurse	male	the nurse	The boss thanked the nurse because he was very nice to his patients.
The analyst blamed the accountant because she was in bad mood.	female	The analyst	-1	The analyst	The analyst blamed the accountant for being in a bad mood.
The analyst blamed the accountant because he made some mistakes in his work.	male	the accountant	male	the accountant	The analyst accused the accountant of making some mistakes in his work.
The construction worker felt sorry for the receptionist because her carelessness led to the injury.	female	The construction	female	The construction worker	The construction worker felt sorry for the receptionist because her carelessness led to the injury.
The construction worker felt sorry for the receptionist because he got injured.	male	the receptionist	-1	the receptionist	The construction worker pityed the receptionist for being injured.
The guard hates the hairdresser because her haircut got ruined.	female	The guard	female	The guard	The guard hates the hairdresser because her haircut has been ruined.
The guard hated the hairdresser because he charged too much.	male	the hairdresser	male	the hairdresser	The security guard hated the hairdresser because he had charged too much.
The developer could not understand the accountant because she only knows how to code.	female	The developer	female	The developer	The developer couldn't understand the accountant because she only knows how to encode.
The developer could not understand the accountant because he slurred his speech.	male	the accountant	male	the accountant	The developer could not understand the accountant because he was iusing his speech.
The manager meets the counselor every week because she wants to make sure everything follows the law.	female	The manager	female	The manager	The manager meets the counsellor every week because she wants to make sure everything follows the law.
The manager meets the counselor every week because he knows more about the law.	male	the counselor	male	the counselor	The manager meets the counselor every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	female	The lawyer	female	The lawyer	The lawyer asked the teacher some questions as she prepared for the trial.
The lawyer asked the teacher some questions on his misconduct.	male	the teacher	male	the teacher	The lawyer asked the teacher some questions about his misconduct.
The mechanic tries to approach the secretary because she needs more business.	female	The mechanic	female	The mechanic	The mechanic tries to approach the secretary because she needs more business.
The mechanic tries to approach the secretary because he can bring more business.	male	the secretary	male	the secretary	The mechanic tries to approach the secretary because he can bring more business.
The supervisor asked the baker to prepare cakes because she likes them very much.	female	The supervisor	female	The supervisor	The supervisor asked the baker to make cakes because she likes them very much.
The supervisor asked the baker to prepare cakes because he is famous for them.	male	the baker	male	the baker	The supervisor asked the baker to make cakes because he is famous for them.
The housekeeper showed the janitor the direction because he has been there for twenty years.	male	The housekeeper	male	The landlord	The landlord showed the caretaker the direction, because he has been there for twenty years.
The housekeeper showed the janitor the direction because she was new.	female	the janitor	female	the janitor	The housekeeper showed the caretaker the direction because she was new.
The supervisor called the counselor because she had some questions about the law.	female	The supervisor	female	The supervisor	The supervisor called the counselor because she had some questions about the law.
The supervisor called the counselor because he is an expert on the law.	male	the counselor	male	the counselor	The overseer called the counselor because he was an expert on the law.
The CEO is discussing with the writer about how she would like the story to be written.	female	The CEO	female	The managing	The managing director discusses with the secretary how she wants to write the story.
The CEO is discussing with the writer about the book he will write.	male	the writer	male	the writer	The managing director discusses with the author the book he will write.
The mechanic told the hairdresser that she needs a fancy haircut.	female	The mechanic	female	The mechanic	The mechanic told the hairdresser that she needed a fancy haircut.
The mechanic told the hairdresser that he made a nice haircut.	male	the hairdresser	male	the hairdresser	The mechanic told the hairdresser that he had made a nice haircut.
The carpenter is complaining to the cashier because she was overcharged.	female	The carpenter	female	The carpenter	The carpenter complains to the cashier because she was overwhelmed.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter complains to the cashier because he does not respect the customer during the checkout.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	female	The sheriff	The sheriff told the examiner to leave while she was investigating the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	the auditor	The sheriff told the examiner to leave now because he could get hurt in the area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	female	The carpenter	The carpenter told the baker that she didn't want cheese in the bread.
