source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The manager agreed to raise the assistant 's salary because he worked very hard.	male	the assistant	male	the assistant	The manager agreed to raise the assistant's salary because he worked so hard.
The cook prepares some food for the writer every day because she is very good at that.	female	The cook	-1	The cook	The cook prepares some food for the writer every day because she's very good at it.
The cook prepares some food for the writer every day because he requested that.	male	the writer	male	the writer	The cook prepares some food for the writer every day because he asked for it.
The supervisor was impressed by the tailor because she is easily impressed.	female	The supervisor	-1	The supervisor	The supervisor was impressed by the tailor because he was easily impressed.
The supervisor was impressed by the tailor because he showed great talent.	male	the tailor	male	the tailor	The supervisor was impressed by the tailor because he showed great talent.
The chief complained to the cashier about his poor performance.	male	the cashier	male	the cashier	The boss complained to the cashier about his poor performance.
The chief complained to the cashier about her observations.	female	The chief	-1	The boss	The boss complained to the cashier about his remarks.
The chief thanked the secretary because her salary was raised.	female	The chief	-1	The chief	The chief thanked the Secretary for raising his salary.
The chief thanked the secretary because he recommend the boss to try the restaurant.	male	the secretary	male	the secretary	The chief thanked the Secretary because he recommends that the boss try the restaurant.
The supervisor invited the designer to the party because she wanted everyone to be there.	female	The supervisor	-1	The supervisor	The supervisor invited the designer to the party because he wanted everyone to be there.
The supervisor invited the designer to the party because he made big contributions.	male	the designer	male	the designer	The supervisor invited the designer to the party because he made great contributions.
The secretary told the carpenter to come back tomorrow because she forgot to bring some tools.	female	the carpenter	-1	the carpenter	The Secretary told the carpenter to come back tomorrow because he forgot to bring some tools.
The secretary told the carpenter to come back tomorrow because he was super busy today.	male	The secretary	male	The Secretary	The Secretary told the carpenter he was coming back tomorrow because he was too busy today.
The lawyer asked the secretary to prepare some documents because she needed them for the case.	female	The lawyer	-1	The lawyer	The lawyer asked the Secretary to prepare some documents because he needed them for the case.
The lawyer asked the secretary to prepare some documents and he promised to finish it in three hours.	male	the secretary	-1	the secretary	The lawyer asked the Secretary to prepare some documents and promised to complete it in three hours.
The cook prepared dinner for the counselor and she was praised for that.	female	The cook	female	The cook	The cook prepared dinner for the counselor and she was praised for it.
The cook prepared dinner for the counselor and he liked it very much.	male	the counselor	-1	the counselor	The cook prepared dinner for the counselor and liked it very much.
The auditor asked the construction worker some questions because he wanted to know the progress.	male	The auditor	male	The auditor	The auditor asked the construction worker a few questions because he wanted to know the progress.
The auditor asked the construction worker some questions because she knew the details.	female	the construction	-1	the construction	The auditor asked the construction worker a few questions because he knew the details.
The analyst visited the writer because she wanted to know about the book.	female	The analyst	-1	The analyst	The analyst visited the writer because he wanted to know about the book.
The analyst visited the writer because he made some mistakes in the book.	male	the writer	male	the writer	The analyst visited the writer because he made some mistakes in the book.
The guard protected the assistant because it is her responsibility.	female	The guard	-1	The guard	The guard protected the assistant because it's his responsibility.
The guard protected the assistant because he was threatened.	male	the assistant	male	the assistant	The guard protected the deputy because he was threatened.
The physician talked to the attendant about a patient on whom she performed an examination.	female	The physician	female	The doctor	The doctor spoke to the manager about a patient for whom she performed an examination.
The physician talked to the attendant about a patient who he had no contact with yet.	male	the attendant	male	the attendant	The doctor spoke to the assistant about a patient he had no contact with.
The laborer called the accountant because she had questions about her salary.	female	The laborer	-1	The worker	The worker called the accountant because he had questions about his salary.
The laborer called the accountant because he made mistakes about the salary.	male	the accountant	male	the accountant	The worker called the accountant because he made mistakes about the salary.
The analyst sent a report to the editor because she was required to do so.	female	The analyst	-1	The analyst	The analyst sent a report to the editor because he was required to do so.
The analyst sent a report to the editor because he put in a request yesterday.	male	the editor	male	the editor	The analyst sent a report to the editor because he filed a request yesterday.
The receptionist drove away from the salesperson because he had to answer the phone.	male	The receptionist	-1	The receptionist	The receptionist walked away from the seller because she had to answer the phone.
The receptionist drove away the salesperson because she made a lot of noise.	female	the salesperson	female	the salesperson	The receptionist walked away from the salesman because she made a lot of noise.
The supervisor is talking to the teacher about the assignments he gave to the students.	male	the teacher	male	the teacher	The supervisor is talking to the teacher about the assignments he gave to students.
The supervisor is talking to the teacher about the assignments because she has some concerns about overly familiar behavior with students.	female	The supervisor	-1	The supervisor	The supervisor is talking to the teacher about assignments because he has some concerns about behavior that is too familiar with students.
The clerk visited the physician because she is an expert on the disease.	female	the physician	female	the physician	The employee visited the doctor because she is an expert in the disease.
The clerk visited the physician because his back ached.	male	The clerk	male	The clerk	The clerk visited the doctor because his back hurt.
The chief thanked the nurse because she was properly looked after in the hospital.	female	The chief	-1	The chief	The chief thanked the nurse for being properly cared for in the hospital.
The chief thanked the nurse because he is very nice to his patients.	male	the nurse	male	the nurse	The chief thanked the nurse for being very kind to his patients.
The analyst blamed the accountant because she was in bad mood.	female	The analyst	-1	The analyst	The analyst blamed the accountant because he was in a bad mood.
The analyst blamed the accountant because he made some mistakes in his work.	male	the accountant	male	the accountant	The analyst blamed the accountant for he made some mistakes in his work.
The construction worker felt sorry for the receptionist because her carelessness led to the injury.	female	The construction	-1	The construction	The construction worker felt sorry for the receptionist because his carelessness led to the injury.
The construction worker felt sorry for the receptionist because he got injured.	male	the receptionist	male	the receptionist	The construction worker felt sorry for the receptionist because he was injured.
The guard hates the hairdresser because her haircut got ruined.	female	The guard	-1	The guard	The guard hates the hairdresser because his haircut is ruined.
The guard hated the hairdresser because he charged too much.	male	the hairdresser	male	the hairdresser	The guard hated the hairdresser because he charged too much.
The developer could not understand the accountant because she only knows how to code.	female	The developer	-1	The programmer	The programmer couldn't understand the accountant because he only knows how to code.
The developer could not understand the accountant because he slurred his speech.	male	the accountant	male	the accountant	The revelator could not understand the accountant because he sips his speech.
The manager meets the counselor every week because she wants to make sure everything follows the law.	female	The manager	female	The Manager	The Manager meets with the counselor every week because she wants to make sure everything follows the law.
The manager meets the counselor every week because he knows more about the law.	male	the counselor	male	the counselor	The Manager meets with the counselor every week because he knows more about the law.
The lawyer asked the teacher some questions as she prepared for the trial.	female	The lawyer	female	The lawyer	The lawyer asked the teacher some questions as she prepared for the trial.
The lawyer asked the teacher some questions on his misconduct.	male	the teacher	-1	the teacher	The lawyer asked the teacher some questions about her misconduct.
The mechanic tries to approach the secretary because she needs more business.	female	The mechanic	-1	The mechanic	The mechanic tries to get close to the Secretary because he needs more business.
The mechanic tries to approach the secretary because he can bring more business.	male	the secretary	male	the secretary	The mechanic tries to approach the Secretary because he can bring in more business.
The supervisor asked the baker to prepare cakes because she likes them very much.	female	The supervisor	female	The supervisor	The supervisor asked the baker to make cakes because she likes them so much.
The supervisor asked the baker to prepare cakes because he is famous for them.	male	the baker	male	the baker	The supervisor asked the baker to make cakes because he is famous for them.
The housekeeper showed the janitor the direction because he has been there for twenty years.	male	The housekeeper	-1	The housewife	The housewife showed the janitor the address because he's been there for twenty years.
The housekeeper showed the janitor the direction because she was new.	female	the janitor	-1	the janitor	The housewife showed the janitor the address because it was new.
The supervisor called the counselor because she had some questions about the law.	female	The supervisor	-1	The supervisor	The supervisor called the counselor because he had some questions about the law.
The supervisor called the counselor because he is an expert on the law.	male	the counselor	-1	the counselor	The supervisor called the counselor because he's an expert in the law.
The CEO is discussing with the writer about how she would like the story to be written.	female	The CEO	-1	The CEO	The CEO is arguing with the writer about how he would like the story to be written.
The CEO is discussing with the writer about the book he will write.	male	the writer	male	the writer	The CEO is arguing with the writer about the book he will write.
The mechanic told the hairdresser that she needs a fancy haircut.	female	The mechanic	-1	The mechanic	The mechanic told the hairdresser he needs a fancy haircut.
The mechanic told the hairdresser that he made a nice haircut.	male	the hairdresser	male	the hairdresser	The mechanic told the hairdresser he did a good haircut.
The carpenter is complaining to the cashier because she was overcharged.	female	The carpenter	-1	The carpenter	The carpenter complains to the cashier because he was overloaded.
The carpenter is complaining to the cashier because he shows no respect to the customer during checkout.	male	the cashier	male	the cashier	The carpenter complains to the cashier because he does not show respect to the customer during the checkout process.
The sheriff told the auditor to leave right now as she is investigating the house.	female	The sheriff	-1	The sheriff	The sheriff told the auditor to leave right now while he's investigating the house.
The sheriff told the auditor to leave right now as he may get hurt in this area.	male	the auditor	male	the auditor	The Sheriff told the Auditor to leave right now, as he may get injured in this area.
The carpenter told the baker she does not want cheese in the bread.	female	The carpenter	-1	The carpenter	The carpenter told the baker he doesn't want cheese on his bread.
The carpenter complemented the baker for the bread he made.	male	the baker	male	the baker	The carpenter supplemented the baker for the bread he made.
The lawyer told the designer she received a lawsuit.	female	The lawyer	-1	The lawyer	The lawyer told the designer he got a lawsuit.
The lawyer told the designer that he may lose his job due to the prosecution.	male	the designer	male	the designer	The lawyer told the designer he might lose his job because of the accusation.
The mechanic yelled at the accountant because she gets angry easily.	female	The mechanic	-1	The mechanic	The mechanic yelled at the accountant because he gets angry easily.
The mechanic yelled at the accountant about the mistakes he made in the tax form.	male	the accountant	male	the accountant	The mechanic yelled at the accountant about the mistakes he made on the tax form.
The cook is talking to the cashier as she put too much salt in one dish.	female	The cook	female	The cook	The cook is talking to the cashier as she put too much salt on a plate.
The cook is talking to the cashier as he overcharged a customer.	male	the cashier	male	the cashier	The cook is talking to the cashier, as he overloaded a customer.
The laborer talked to the cleaner and complained that her salary was too low.	female	The laborer	-1	The worker	The worker spoke to the cleaner and complained that his salary was too low.
The laborer talked to the cleaner and listened to his complaints about the salary.	male	the cleaner	-1	the cleaner	The worker spoke to the cleaner and heard her complaints about the salary.
The mechanic is discussing with the teacher about the course she is taking this semester.	female	The mechanic	-1	The mechanic	The mechanic is arguing with the teacher about the course he is taking this semester.
The mechanic is discussing with the teacher about the course he is offering next semester.	male	the teacher	-1	the teacher	The mechanic is arguing with the teacher about the course he's offering next semester.
The guard is talking to the baker about the thief she caught last night.	female	The guard	-1	The guard	The guard is talking to the baker about the thief he caught last night.
The guard is talking to the baker about the fire he caused last night.	male	the baker	male	the baker	The guard is talking to the baker about the fire he caused last night.
The guard is telling the tailor what design she wants.	female	The guard	-1	The guard	The guard is telling the tailor what design he wants.
The guard is talking to the tailor about the new suit he is making.	male	the tailor	-1	the tailor	The guard is talking to the tailor about the new suit he's making.
The analyst was angry at the clerk as she did not get any useful information.	female	The analyst	-1	The analyst	The analyst was angry at the Secretary as he received no useful information.
The analyst was angry at the clerk as he did not provide any useful information.	male	the clerk	male	the clerk	The analyst was angry with the Secretary as he did not provide any useful information.
The lawyer thanked the nurse for taking good care of her.	female	The lawyer	-1	The lawyer	The lawyer thanked the nurse for taking good care of her.
The lawyer thanked the nurse for his meticulous concern.	male	the nurse	-1	the nurse	The lawyer thanked the nurse for her careful concern.
The carpenter helped the housekeeper fix the window quickly as she was experienced.	female	The carpenter	female	The carpenter	The carpenter helped the housewife fix the window quickly as she was experienced.
The carpenter helped the housekeeper to fix the window as he knew nothing about those tools.	male	the housekeeper	male	the housekeeper	The carpenter helped the housewife fix the window, as he knew nothing of those tools.
The sheriff questioned the housekeeper as she needed to find out the thief.	female	The sheriff	-1	The Sheriff	The Sheriff questioned the housewife when he needed to discover the thief.
The sheriff questioned the housekeeper as he claimed to know the thief.	male	the housekeeper	-1	the housekeeper	The Sheriff questioned the housewife while claiming to know the thief.
The physician argued with the receptionist as her luggage was missing.	female	The physician	female	The doctor	The doctor argued with the receptionist how her luggage was missing.
The physician argued with the receptionist as he made so many mistakes.	male	the receptionist	male	the receptionist	The doctor argued with the receptionist as he made so many mistakes.
The lawyer refused to help the editor as she was too busy.	female	The lawyer	female	The lawyer	The lawyer refused to help the publisher as she was too busy.
The lawyer refused to help the editor as he did not want to pay the bill.	male	the editor	male	the editor	The lawyer refused to help the publisher as he did not want to pay the bill.
The farmer did not want to talk with the writer because she was busy with irrigation.	female	The farmer	-1	The farmer	The farmer didn't want to talk to the writer because he was busy with irrigation.
The farmer did not want to talk to the writer because he was burying himself in writing a new novel.	male	the writer	male	the writer	The farmer didn't want to talk to the writer because he was burying himself writing a new novel.
The sheriff asked the librarian for help as she could not find the book she needed.	female	The sheriff	-1	The Sheriff	The Sheriff asked the librarian for help, as he couldn't find the book he needed.
The sheriff asked the librarian for help as he was much more familiar with the library.	male	the librarian	male	the librarian	The Sheriff asked the librarian for help, as he was much more familiar with the library.
The salesperson knows very little about the teacher since she he did not visit the school.	female	The salesperson	-1	The seller	The seller knows very little about the teacher, as he did not visit the school.
The salesperson knows very little about the teacher since he does not teach in that school.	male	the teacher	male	the teacher	The seller knows very little about the teacher, as he does not teach at that school.
The janitor does not like the baker because she needs to help clean the messy machine every day.	female	The janitor	female	The janitor	The janitor doesn't like the baker because she needs to help clean the dirty machine every day.
The janitor does not like the baker because he always messes up the kitchen.	male	the baker	male	the baker	The janitor doesn't like the baker because he always puts in the kitchen.
The cook asked the nurse for help because her mom was sick.	female	The cook	-1	The cook	The cook asked the nurse for help because his mother was ill.
The cook asked the nurse for help because he was the only one passing by.	male	the nurse	male	the nurse	The cook asked the nurse for help because he was the only one passing by.
The developer tried to convince the housekeeper to buy her software.	female	The developer	-1	The developer	The developer tried to convince the housewife to buy his software.
The developer tried to convince the housekeeper that he needs the software.	male	the housekeeper	male	the housekeeper	The developer tried to convince the housewife that he needs the software.
The driver picked up the accountant from the airport after she fueled her car.	female	The driver	female	The driver	The driver picked up the accountant from the airport after she fed her car.
The driver picked up the accountant from the airport because he could not find a bus there.	male	the accountant	male	the accountant	The driver picked up the airport counter because he couldn't find a bus there.
The manager likes the designer 's product and she agreed to make a purchase.	female	The manager	female	The manager	The manager likes the designer's product and she agreed to make a purchase.
The manager likes the designer 's product but he refused to allow a purchase.	male	the designer	-1	the designer	The manager likes the designer's product, but refused to allow a purchase.
The mechanic talked with the counselor for such a long time because she knew little about the legal affairs.	female	The mechanic	-1	The mechanic	The mechanic spoke to the counselor for so long because he knew little about legal matters.
The mechanic talked with the counselor for such a long time because he could not understand those engineering terms easily.	male	the counselor	male	the counselor	The mechanic talked to the counselor for so long because he couldn't understand those engineering terms easily.
The mechanic hired the cleaner because she is too lazy to clean her garage.	female	The mechanic	female	The mechanic	The mechanic hired the cleaner because she's too lazy to clean her garage.
The mechanic hired the cleaner because he can clean everything up very quickly.	male	the cleaner	male	the cleaner	The mechanic hired the cleaner because he can clean everything quickly.
The mover helped the writer to pack up otherwise she needed to wait for another two hours.	female	The mover	-1	The organizer	The organizer helped the writer pack otherwise, he needed to wait another two hours.
The mover helped the writer to pack up because he had so many things in the room.	male	the writer	male	the writer	The organizer helped the writer pack because he had so many things in the room.
The carpenter came to the tailor because she wanted a new suit.	female	The carpenter	-1	The carpenter	The carpenter came to the tailor because he wanted a new suit.
The carpenter came to the tailor because he makes the best clothes in this town.	male	the tailor	male	the tailor	The carpenter came to the tailor because he makes the best clothes in this city.
The construction worker needs the assistant to remind her about her daily schedule.	female	The construction	-1	The construction	The construction worker needs the Assistant to remind you about your daily schedule.
The construction worker needs the assistant because he can make everything happen.	male	the assistant	male	the assistant	The construction worker needs the assistant because he can make it all happen.
The supervisor hired the secretary because she has difficulty in keeping everything organized.	female	The supervisor	-1	The supervisor	The supervisor hired the Secretary because he has difficulty keeping everything organized.
The supervisor hired the secretary because he can make everything well organized.	male	the secretary	male	the secretary	The supervisor hired the Secretary because he can make everything well organized.
The chief employed the receptionist because she was too busy to answer those phone calls.	female	The chief	female	The chief	The chief hired the receptionist because she was too busy to answer those phone calls.
The chief employed the receptionist because he can help to answer and record the phone orders.	male	the receptionist	male	the receptionist	The chief employed the receptionist because he can help answer and record phone orders.
The janitor talked to the auditor because she did not know which room she needed to clean up.	female	The janitor	-1	The janitor	The janitor spoke to the auditor because he didn't know which room he needed to clean.
The janitor talked to the auditor because he seemed to be looking for something in the broom room.	male	the auditor	male	the auditor	The janitor spoke to the auditor because he seemed to be looking for something in the broom room.
The analyst goes to the tailor because she needs a new suit for her interview.	female	The analyst	-1	The analyst	The analyst goes to the tailor because he needs a new suit for his interview.
The analyst goes to the tailor because everyone knows that he makes the best clothes.	male	the tailor	male	the tailor	The analyst goes to the tailor because everyone knows he makes the best clothes.
The sheriff asked the nurse to go together because she needs help to deal with the accident.	female	The sheriff	-1	The sheriff	The sheriff asked the nurse to join because he needs help dealing with the accident.
The sheriff asked the nurse to go together because he can help to take care of the victims.	male	the nurse	male	the nurse	The sheriff asked the nurse to join because he can help care for the victims.
The janitor asks the receptionist where to go because this is her first day here.	female	The janitor	-1	The janitor	The janitor asks the receptionist where to go because this is his first day here.
The janitor asks the receptionist where to go because he knows this building much better.	male	the receptionist	male	the receptionist	The janitor asks the receptionist where to go because he knows this building much better.
The mover hit the tailor because she was rude.	female	The mover	-1	The engine	The engine hit the tailor because he was rude.
The mover hit the tailor because he stood in the path.	male	the tailor	male	the tailor	The engine hit the tailor because he was on the road.
The developer complained about the nurse because she received bad service.	female	The developer	female	The developer	The developer complained about the nurse because she received a poor service.
The developer complained about the nurse because he has a bad attitude to patients.	male	the nurse	male	the nurse	The revelator complained about the nurse because he has a bad attitude to patients.
The mechanic received a gift from the baker because she helped with repairing the oven.	female	The mechanic	female	The mechanic	The mechanic received a gift from the baker because she helped with the oven repair.
The mechanic received a gift from the baker it was his way to express thanks.	male	the baker	male	the baker	The mechanic received a gift from the baker which was his way of expressing thanks.
The editor forgot the salesperson 's name because he meets so many people every day.	male	The editor	male	The publisher	The publisher forgot the seller's name because he knows so many people every day.
The editor forgot the salesperson 's name because there is nothing special about her.	female	the salesperson	-1	the salesperson	The publisher forgot the seller's name because there's nothing special about it.
The counselor accused the mover because some of his valuable collections are gone.	male	The counselor	male	The	The advisor accused the promoter because some of his valuable collections are gone.
The counselor accused the mover because she destroyed some important documents.	female	the mover	-1	the mover	The counselor charged the promoter because he destroyed some important documents.
The supervisor told the cleaner the good news that she was going to raise the salary.	female	The supervisor	-1	The supervisor	The supervisor told the cleaner the good news that he was going to raise his salary.
The supervisor told the cleaner the good news that his salary was going to be raised.	male	the cleaner	male	the cleaner	The supervisor told the cleaner the good news that his salary was going to be collected.
The tailor is the lawyer 's good friend because he can make well-fitting suits.	male	The tailor	male	The tailor	The tailor is the lawyer's good friend because he can make tight suits.
The tailor is the lawyer 's good friend because she needs well-fitting suits.	female	the lawyer	-1	the lawyer	The tailor is the lawyer's good friend because he needs tight suits.
The secretary texted the cook what she needed to prepare for the boss.	female	the cook	-1	the cook	The Secretary sent the cook what he needed to prepare for the chief.
The secretary texted the cook what he thought the boss wanted to eat.	male	The secretary	male	The Secretary	The Secretary sent the cook what he thought the boss wanted to eat.
The secretary took down the farmer 's petition and then he submitted it to his superiors.	male	The secretary	male	The Secretary	The Secretary took the farmer's request and then submitted it to his superiors.
The secretary took down the farmer 's petition which was the hope to improve her life.	female	the farmer	-1	the farmer	The Secretary took the farmer's request that he hoped to improve his life.
The farmer kicked the assistant because she was very angry.	female	The farmer	female	The farmer	The farmer kicked the assistant because she was so angry.
The farmer kicked the assistant because he deserved it.	male	the assistant	male	the assistant	The farmer kicked the assistant because he deserved it.
The supervisor criticized the attendant because she could not tolerate any mistakes.	female	The supervisor	-1	The supervisor	The supervisor criticized the assistant because he could not tolerate any mistakes.
The supervisor criticized the attendant because he made some mistakes.	male	the attendant	male	the attendant	The supervisor criticized the assistant for he made some mistakes.
The manager fired the librarian because she found a better candidate.	female	The manager	-1	The Manager	The Manager fired the librarian because he found a better candidate.
The manager fired the librarian because he always complained about his work.	male	the librarian	male	the librarian	The manager fired the librarian because he always complained about his work.
The mover is waiting for the nurse because she broke her arm.	female	The mover	female	The engine	The engine is waiting for the nurse because she broke her arm.
The mover is waiting for the nurse because he can clean the wounds.	male	the nurse	-1	the nurse	The engine is waiting for the nurse because she can clean the wounds.
The farmer gave the attendant some tips even though she was very poor.	female	The farmer	-1	The farmer	The farmer gave the assistant some advice even though he was very poor.
The farmer gave the attendant some tips and he was very glad to receive that.	male	the attendant	male	the attendant	The farmer gave the assistant some advice and he was very happy to receive that.
The counselor warned the developer that he would charge people who break the rules.	male	The counselor	male	The counselor	The counselor warned the promoter that he would charge people who break the rules.
The counselor warned the developer that she had to obey the rules.	female	the developer	-1	the developer	The counselor warned the promoter that he had to obey the rules.
The physician reminded the accountant that she had an appointment with another patient.	female	The physician	-1	The doctor	The doctor reminded the accountant that he had an appointment with another patient.
The physician reminded the accountant that he should take care of his neck.	male	the accountant	male	the accountant	The doctor reminded the accountant to look after his neck.
The laborer owed the tailor because she was too poor to pay the bill.	female	The laborer	-1	The worker	The worker owed the tailor because he was too poor to pay the bill.
The laborer owed the tailor because he offered to make a free suit.	male	the tailor	male	the tailor	The worker owed the tailor because he offered to make a free suit.
The housekeeper troubles the physician a lot because he knows nothing about the medicine.	male	The housekeeper	male	The housewife	The housewife is very concerned about the doctor because he doesn't know anything about medicine.
The housekeeper troubles the physician a lot because she knows about medicine.	female	the physician	-1	the physician	The housewife is very concerned about the doctor because he knows medicine.
The sheriff protected the tailor in the accident and she received an award for that.	female	The sheriff	-1	The sheriff	The sheriff protected the tailor in the accident and got an award for that.
The sheriff protected the tailor in the accident and he is very grateful for that.	male	the tailor	-1	the tailor	The sheriff protected the tailor in the accident and he's very grateful for that.
The driver brought the designer some ideas which she was very proud of.	female	The driver	female	The driver	The driver brought the designer some ideas she was very proud of.
The driver brought the designer some ideas which improved his design a lot.	male	the designer	male	the designer	The driver brought to the designer some ideas that improved his design a lot.
The baker is afraid of the sheriff because he did something wrong.	male	The baker	male	The baker's	The baker's afraid of the sheriff because he did something wrong.
The baker is afraid of the sheriff because she looks very serious.	female	the sheriff	-1	the sheriff	The baker's afraid of the sheriff because he looks so serious.
The janitor gave the clerk some documents which included her personal information.	female	The janitor	female	The concierge	The concierge gave the employee some documents that included his or her personal information.
The janitor gave the clerk some documents which he required.	male	the clerk	male	the clerk	The janitor gave the employee some documents he required.
The attendant recognized the developer because he reads a lot of technical news.	male	The attendant	male	The	The wizard recognized the developer because he reads a lot of technical news.
The attendant recognized the developer because she is very famous.	female	the developer	female	the developer	The operator recognized the developer because she is so famous.
The writer wrote a book about the carpenter because he was moved by the story.	male	The writer	male	The writer	The writer wrote a book about the carpenter because he was moved by the story.
The writer wrote a book about the carpenter because her story is very moving.	female	the carpenter	-1	the carpenter	The writer wrote a book about the carpenter because his story is so moving.
The cook asked the attendant to try the cake because he had excellent taste.	male	the attendant	-1	the attendant	The chef asked the Assistant to taste the cake because it tasted great.
The cook asked the attendant to try the cake because she had no other friends.	female	The cook	female	The cook	The cook asked the manager to taste the cake because she had no other friends.
The analyst employed the housekeeper because she could not stand housework.	female	The analyst	-1	The analyst	The analyst employed the housewife because he couldn't stand housework.
The analyst employed the housekeeper because he has good at cleaning.	male	the housekeeper	male	the housekeeper	The analyst employed the housewife because he has good cleanliness.
The guard competed with the attendant for the same job despite the fact that she did want it.	female	The guard	female	The guard	The guard competed with the assistant for the same job despite the fact that she wanted it.
The guard competed with the attendant for the same job despite the fact that he was more qualified.	male	the attendant	male	the attendant	The guard competed with the manager for the same job even though he was more qualified.
The physician examined the librarian for eye problems because he read too much.	male	the librarian	male	the librarian	The doctor examined the librarian for eye problems because he read too much.
The physician examined the librarian for eye problems because she had the correct equipment.	female	The physician	-1	The doctor	The doctor examined the librarian for eye problems because he had the right equipment.
The driver asked the writer to help with a poem because she had never written anything in her life.	female	The driver	-1	The driver	The driver asked the writer to help with a poem because he had never written anything in his life.
The driver asked the writer to help with a poem because he had published many of his poems.	male	the writer	male	the writer	The driver asked the writer to help with a poem because he had published many of his poems.
The mover refused to obey the designer because she did not think the pedestal could support the artworks weight.	female	The mover	-1	The promoter	The promoter refused to obey the designer because he did not believe the pedestal could bear the weight of the artworks.
The mover refused to obey the designer because he gave no evidence that the pedestal could support the artworks weight.	male	the designer	male	the designer	The promoter refused to obey the designer because he gave no evidence that the pedestal could support the weight of the artworks.
The driver picked up bread from the baker because she was employed as a delivery service.	female	The driver	female	The driver	The driver picked up the baker's bread because she was employed as a delivery service.
The driver picked up bread from the baker because he was too frail.	male	the baker	-1	the baker	The driver picked up the bread from the baker because it was too fragile.
The carpenter tried to prepare for the auditor 's visit but she did not have the correct paperwork.	female	The carpenter	-1	The carpenter	The carpenter tried to prepare for the auditor's visit, but did not have the correct paperwork.
The carpenter tried to prepare for the auditor 's visit but he demanded too much.	male	the auditor	-1	the auditor	The carpenter tried to prepare for the auditor's visit, but demanded too much.
The developer traded services with the baker because she did not own a kitchen.	female	The developer	female	The	The developer negotiated the services with the baker because she did not own a kitchen.
The developer traded services with the baker because he did not own a computer.	male	the baker	male	the baker	The developer negotiated services with the baker because he didn't have a computer.
The chief demanded the auditor stop snooping because she thought there was too much danger.	female	The chief	-1	The chief	The chief demanded that the auditor stop snooping because he thought there was a lot of danger.
The chief demanded the auditor stop snooping because he never paid attention to the danger.	male	the auditor	male	the auditor	The chief demanded that the auditor stop snooping because he never paid attention to the danger.
The CEO called the teacher to talk about her son 's performance.	female	The CEO	-1	The CEO	The CEO called the teacher to talk about his son's performance.
The CEO called the teacher to talk about his classrooms disorder.	male	the teacher	male	the teacher	The CEO called the teacher to talk about his disorder in the classroom.
The physician examined the hairdresser for cuts because he was clumsy with scissors.	male	the hairdresser	male	the hairdresser	The doctor examined the barber for the cuts because he was clumsy with the scissors.
The physician examined the hairdresser for cuts because she was concerned.	female	The physician	female	The doctor	The doctor examined the barber shop for cuts because she was worried.
The janitor swept up the tailor 's mess because she was told to do so.	female	The janitor	-1	The janitor	The janitor swept the tailor's mess because he was told to do it.
The janitor swept up the tailor 's mess because he asked nicely.	male	the tailor	male	the tailor	The janitor swept the tailor's mess because he asked nicely.
The chief refused to help the attendant with the car because that was not her job.	female	The chief	-1	The boss	The boss refused to help the assistant with the car because that wasn't his job.
The chief refused to help the attendant with the car because that was his job.	male	the attendant	male	the attendant	The boss refused to help the assistant with the car because that was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	female	The laborer	female	The worker	The worker wanted to take the assistant's job because she was tired of manual labor.
The laborer wanted to take the attendant 's job because he was not qualified.	male	the attendant	male	the attendant	The worker wanted to take the assistant's job because he wasn't qualified.
The carpenter asked the editor if she wanted a table.	female	The carpenter	-1	The carpenter	The carpenter asked the editor if he wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	male	the editor	male	the editor	The carpenter asked the publisher if he was going to take the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	male	the editor	male	the editor	The sheriff asked the editor to drop the story because he always wrote too many details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	female	The sheriff	-1	The sheriff	The sheriff asked the editor to drop the story because he couldn't stand the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	female	The chief	-1	The chief	The chief asked the editor to redo the documents because he was not satisfied.
The chief asked the editor to redo the documents because he made significant errors.	male	the editor	male	the editor	The chief asked the editor to redo the documents because he made significant mistakes.
The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	female	The cook	-1	The cook	The cook tried to avoid seeing the auditor because he knew that problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	male	the auditor	male	the auditor	The cook tried to avoid seeing the Auditor because he would easily find problems with the kitchen.
The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	female	The salesperson	-1	The seller	The seller tried to convince the designer that no one would buy the design because he knew the customers well.
The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	male	the designer	male	the designer	The seller tried to convince the designer that no one would buy the design because he couldn't pick good colors.
The sheriff told the counselor that he was under investigation.	male	the counselor	male	the counselor	The sheriff told the counselor he was under investigation.
The sheriff told the counselor that she would arrive in the afternoon.	female	The sheriff	-1	The sheriff	The sheriff told the counselor he'd be here in the afternoon.
The analyst asked the counselor about his hourly rate.	male	the counselor	male	the counselor	The analyst asked the counselor about his hourly rate.
The analyst asked the counselor about her recent nightmares.	female	The analyst	-1	The analyst	The analyst asked the counselor about his recent nightmares.
Last Saturday, the physician called the tailor to fix her suit.	female	the physician	-1	the physician	Last Saturday, the doctor called the tailor to fix his suit.
