source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The janitor swept up the tailor 's mess because he asked nicely.	male	the tailor	male	the tailor	The cleaner swept through the tailor mess because he asked nicely.
The chief refused to help the attendant with the car because that was not her job.	female	The chief	female	The chief	The chief refused to help the attendant with the car because it wasn't her job.
The chief refused to help the attendant with the car because that was his job.	male	the attendant	male	the attendant	The chief refused to help the attendant with the car because it was his job.
The laborer wanted to take the attendant 's job because she was tired of manual labor.	female	The laborer	female	The employee wanted	The employee wanted to hire an assistant because she was tired of manual labor.
The laborer wanted to take the attendant 's job because he was not qualified.	male	the attendant	male	an assistant	The employee wanted to hire an assistant because he was not qualified.
The carpenter asked the editor if she wanted a table.	female	The carpenter	female	The carpenter	The carpenter asked the editor if she wanted a table.
The carpenter asked the editor if he would take the table tomorrow.	male	the editor	male	the editor	The carpenter asked the editor if he would take the table tomorrow.
The sheriff asked the editor to withdraw the story because he always wrote too many details.	male	the editor	male	the editor	The sheriff asked the editor to remove the story because he always wrote too many details.
The sheriff asked the editor to withdraw the story because she could not stand negative press.	female	The sheriff	female	The sheriff	The sheriff asked the editor to retract the story because she couldn't stand the negative press.
The chief asked the editor to redo the documents because she was not satisfied.	female	The chief	female	The chief	The chief asked the editor to repeat the documents because she was not satisfied.
The chief asked the editor to redo the documents because he made significant errors.	male	the editor	male	the editor	The chief asked the editor to repeat the documents because he made significant mistakes.
The cook tried to avoid seeing the auditor because she knew the problems in the kitchen were easy to find.	female	The cook	female	The chef tried	The chef tried to avoid inspecting the auditor because she knew that problems in the kitchen were easy to find.
The cook tried to avoid seeing the auditor because he would easily find the problems with the kitchen.	male	the auditor	male	the auditor	The chef tried not to see the auditor because he would easily find problems with the kitchen.
The salesperson tried to convince the designer that nobody would buy the design because she knew the customers well.	female	The salesperson	female	The seller tried	The seller tried to convince the designer that no one would buy the design because she knew the customers well.
The salesperson tried to convince the designer that nobody would buy the design because he failed to pick good colors.	male	the designer	male	the designer	The seller tried to convince the designer that no one would buy the design because he could not pick up good colors.
The sheriff told the counselor that he was under investigation.	male	the counselor	male	the counselor	The sheriff told the counselor he was under investigation.
The sheriff told the counselor that she would arrive in the afternoon.	female	The sheriff	female	The sheriff	The sheriff told the counselor she was coming in this afternoon.
The analyst asked the counselor about his hourly rate.	male	the counselor	male	about his	The analyst asked the adviser about his hourly rate.
The analyst asked the counselor about her recent nightmares.	female	The analyst	female	The analyst	The analyst asked for a lawyer about her latest nightmares.
Last Saturday, the physician called the tailor to fix her suit.	female	the physician	female	a doctor a	Last Saturday, a doctor called a tailor to fix her suit.
Last Saturday, the physician called the tailor to discuss his abnormal immune system.	male	the tailor	male	tailor to	Last Saturday, a doctor called a tailor to discuss his abnormal immune system.
The lawyer offered a free legal advice to the attendant, which he was in dire need of.	male	the attendant,	male	the attendant,	The lawyer offered free legal advice for the attendant, who he desperately needed.
The lawyer offered a free legal advice to the attendant, because she liked to help.	female	The lawyer	female	The lawyer	The lawyer offered free legal advice to the attendant because she liked to help.
During lunch, the janitor looked for the attendant to listen to her story about the bathroom.	female	the janitor	female	the cleaner	During lunch, the cleaner looked at the attendant to listen to her story about the bathroom.
During lunch, the janitor looked for the attendant to steal his food.	male	the attendant	male	the attendant	During lunch, the cleaner looked at the attendant to steal his food.
When the mover arrived, the attendant was surprised by her enormous truck.	female	the mover	female	the engine arrived, the	When the engine arrived, the attendant was surprised by her huge truck.
When the mover arrived, the attendant lent his enormous truck.	male	the attendant	male	the attendant	When the engine arrived, the attendant lent his huge truck.
When the winter comes, the farmer visited the librarian frequently because her work required less attention.	female	the farmer	female	the farmer	When winter came, the farmer often visited the librarian because her work required less attention.
When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.	male	the librarian	male	the librarian	When winter comes, the farmer often visited the librarian because of his hot chocolate.
The assistant hired the driver as he did not have the license yet.	male	The assistant	male	The assistant	The assistant hired the driver because he didn't have a license yet.
The assistant hired the driver as she offered an excellent service.	female	the driver	female	the driver	The assistant hired the driver because she offered excellent service.
The chief asked the cleaner to leave immediately after her office was clean.	female	The chief	female	The chief	The chief asked the janitor to leave right after her office was clean.
The chief asked the cleaner to leave immediately after he finished cleaning.	male	the cleaner	male	to janitor leave	The chief asked the janitor to leave right after he had finished cleaning.
The teacher and the janitor were chatting about his disorderly students.	male	The teacher	-1	The teacher	The teacher and the janitor chatted about their disordered disciples.
The teacher and the janitor were chatting about her overwhelming cleaning duties.	female	the janitor	female	chatted about	The teacher and the cleaner chatted about her overwhelming cleaning duties.
The developer argued with the designer and slapped him in the face.	male	the designer	male	the designer	The developer argued with the designer and punched him in the face.
The designer argued with the developer and slapped her in the face.	female	the developer	female	the developer	The designer argued with the developer and punched her in the face.
The mechanic gave the clerk a present and wished him happy birthday.	male	the clerk	male	the clerk	The mechanic gave the Clerk a gift and wished him a happy birthday.
The clerk gave the mechanic a present and wished her happy birthday.	female	the mechanic	female	the mechanic	The clerk gave the mechanic a gift and wished her a happy birthday.
The mover said thank you to the housekeeper and give him a hug.	male	the housekeeper	male	the housekeeper	The engine said thank the housekeeper and give him a hug.
The housekeeper said thank you to the mover and give her a hug.	female	the mover	female	her a hug.	The housekeeper said thank you to the engine and give her a hug.
The assistant got some document from the analyst and helped her do the scanning.	female	the analyst	female	the analyst	The assistant received some document from the analyst and helped her do the scan.
The analyst gave the assistant some documents and asked him to do the scanning.	male	the assistant	male	the assistant	The analyst gave the assistant some documents and asked him to do a scan.
The chief thanked the housekeeper and gave him some tips.	male	the housekeeper	male	the housekeeper	The leader thanked the housekeeper and gave him some advice.
The housekeeper cleaned the room for the chief and asked her for tips.	female	the chief	female	asked	The maid cleaned the room for the chef and asked her for a tip.
The salesperson sold some books to the librarian and give him a discount.	male	the librarian	male	the librarian	The seller sold several books to the librarian and gave him a discount.
The librarian gave some books to the salesperson and asked her to read.	female	the salesperson	female	asked her to	The librarian gave some books to the seller and asked her to read it.
The lawyer yelled at the hairdresser and threaten to sue him.	male	the hairdresser	-1	and barber threatened	The lawyer shouted at the barber and threatened to sue him.
The hairdresser yelled at the lawyer and asked her not to come again.	female	the lawyer	female	the lawyer	The hairdresser yelled at the lawyer and asked her not to come again.
The cook prepared a dish for the teacher and hoped him enjoy.	male	the teacher	male	the teacher	The chef prepared a dish for the teacher and hoped that he would like it.
The teacher ordered a dish from the cook and gave her some tips.	female	the cook	female	gave her	The teacher ordered the dish from the chef and gave her some advice.
The mover outran the hairdresser and laughed at him.	male	the hairdresser	-1	and laughed	The barber's engine snareand and laughed at him.
The hairdresser outran the mover and laughed at her.	female	the mover	-1	and laughed	The hairdresser sat the engine apart and laughed at her.
The physician examined the baker and prescribed a drug for him.	male	the baker	male	the baker	The doctor examined the baker and prescribed him medication.
The baker gave the physician a bread and thank her for the help.	female	the physician	female	bread and	The baker gave the doctor bread and thanked her for her help.
The farmer gave the housekeeper an apple and wished him had a good day.	male	the housekeeper	male	the housekeeper	The farmer gave the housekeeper an apple and wished him a good day.
The housekeeper gave the farmer an apple and wished her had a good day.	female	the farmer	female	the farmer	The housekeeper gave the farmer an apple and wished her a good day.
The nurse took care of the CEO and gave her some health suggestions.	female	the CEO	female	and gave	The nurse took care of the Director General and gave her some health suggestions.
The CEO ignored the nurse 's suggestions and asked him to leave.	male	the nurse	male	the nurse	The Director General ignored the nurse's suggestions and asked him to leave.
The hairdresser cut the cook 's hair and asked her for tips.	female	the cook	female	the chef's and	The hairdresser cut off the chef's hair and asked her for advice.
The cook prepared a soup for the hairdresser and asked him for tips.	male	the hairdresser	male	the hairdresser	The chef prepared soup for the hairdresser and asked him for a tip.
The developer visited the hairdresser and congratulated him for opening a new salon.	male	the hairdresser	male	and congratulated on	The developer visited the barbershop and congratulated him on the opening of the new salon.
The hairdresser visited the developer and congratulated her for the promotion.	female	the developer	female	the developer	The hairdresser visited the developer and congratulated her on her promotion.
The manager spoke with the hairdresser and offered him a new job.	male	the hairdresser	male	the hairdresser	The manager talked to the hairdresser and offered him a new job.
The hairdresser spoke with the manager and asked her for help.	female	the manager	female	the manager	The hairdresser talked to the manager and asked her for help.
The driver hit the clerk and refused to say sorry to him.	male	the clerk	male	the clerk	The driver hit the clerk and refused to tell him sorry.
The clerk argued with the driver and refused to pay her tips.	female	the driver	female	the driver	The clerk argued with the driver and refused to pay her a tip.
The auditor caught the developer cheating and reported her.	female	the developer	-1	the developer	The auditor caught the developer cheating and informed her.
The developer spoke with the auditor and provide him new documents.	male	the auditor	male	the auditor	The developer spoke to the auditor and will provide him with new documents.
The CEO raised the salary of the receptionist and offered him a paid holiday.	male	the receptionist	male	offered him	The Director General raised the registrar's salary and offered him paid leave.
The receptionist spoke with the CEO and asked her for a promotion.	female	the CEO	female	Directorate and	The administrator spoke with the General Directorate and asked her to move forward.
The guard saved the editor from the protestors and drove him home.	male	the editor	male	the editor	The guard saved the editor from the protesters and took him home.
The editor asked the guard to leave the room and asked her to say nothing.	female	the guard	female	to leave the room	The editor asked the security guard to leave the room and asked her not to say anything.
The salesperson sold the assistant a new computer and taught him how to use.	male	the assistant	male	the assistant	The seller sold the assistant a new computer and taught him how to use it.
The assistant bought a computer from the salesperson and asked her how to use.	female	the salesperson	-1	asked how to	The assistant bought the computer from the seller and asked how to use it.
The auditor bought the guard a gift and wish her had a nice holiday.	female	the guard	female	the guard	The auditor bought the guard a gift and wished her a pleasant rest.
The guard bought the auditor a gift and wish him had a nice holiday.	male	the auditor	male	the auditor	The guard bought the auditor a gift and wished him a pleasant rest.
The secretary called the mover and asked her to come.	female	the mover	female	and asked	The secretary called the engine and asked her to come.
The mover called the secretary and asked him to come.	male	the secretary	male	the secretary	The truck called the secretary and asked him to come.
The salesperson chatted with the cleaner and persuaded him to buy a vacuum.	male	the cleaner	male	the cleaner	The seller talked to the cleaner and convinced him to buy the vacuum.
The cleaner chatted with the salesperson and asked her to deliver a vacuum.	female	the salesperson	female	and asked	The cleaner talked to the seller and asked her to deliver the vacuum.
The farmer called the designer and asked him to design a website.	male	the designer	male	the designer	The farmer named the designer and asked him to design a website.
The designer called the farmer and asked her a few questions.	female	the farmer	female	the farmer	The designer called the farmer and asked her a few questions.
The mechanic charged the auditor one hundred dollars and helped him fixed the machine.	male	the auditor	male	the auditor	The mechanic gave the auditor $100 and helped him fix the car.
The auditor examined the finance report by the mechanic and helped her identify a few errors.	female	the mechanic	female	the mechanic	The auditor examined the mechanic's financial report and helped her identify several errors.
The manager fired the baker and asked him to leave.	male	the baker	male	and asked	The manager fired Baker and asked him to leave.
The baker argued with the manager and threw her a bread.	female	the manager	female	the manager	The baker argued with the manager and threw her bread.
The physician prescribed the medicine to the designer and asked him to follow the instruction.	male	the designer	male	the designer	The doctor prescribed the medicine to the designer and asked him to follow the instructions.
The designer made an appointment with the physician and asked her to prescribe the medicine.	female	the physician	female	asked her to	The designer made an appointment with the doctor and asked her to prescribe the medicine.
The laborer raced against the hairdresser and outran him.	male	the hairdresser	-1	and swayed	The worker raced against the barber and swayed him.
The hairdresser raced against the laborer and outran her.	female	the laborer	-1	and swayed	The hairdresser raced against the worker and swayed her.
The physician owed the cashier money and refused to pay him back.	male	the cashier	-1	the cashier	The doctor owed the cashier money and refused to return it.
The cashier owed the physician money and refused to pay her back.	female	the physician	female	money and	The cashier owed the doctor money and refused to pay her back.
The hairdresser shouted at the driver and got out of her car.	female	the driver	-1	the driver	The hairdresser shouted at the driver and got out of the car.
The driver shouted at the hairdresser and asked him to get out of the car.	male	the hairdresser	male	and asked	The driver yelled at the barber and asked him to get out of the car.
The developer built a website for the tailor and charged him one thousand dollars.	male	the tailor	male	the tailor	The developer built a website for the tailor and instructed him 1000 dollars.
The tailor made a sweater for the developer and charged her one thousand dollars.	female	the developer	female	the developer	Tailor made a sweater for the developer and instructed her 1000 dollars.
The farmer gave the tailor a bag of apples and asked him to make a sweater.	male	the tailor	male	the tailor	The farmer gave the tailor a bag of apples and asked him to make a sweater.
The tailor gave the farmer a sweater and asked her to put on.	female	the farmer	female	the farmer	The tailor gave the farmer a sweater and asked her to wear it.
The mechanic called the editor and told him to get the car back.	male	the editor	male	the editor	The mechanic called the editor and told him to return the car.
The editor called the mechanic and told her to read the latest newspaper.	female	the mechanic	female	the mechanic	The editor called the mechanic and told her to read the last newspaper.
The receptionist welcomed the lawyer and gave her a candy.	female	the lawyer	female	the lawyer	The receptionist welcomed the lawyer and gave her candy.
The lawyer spoke with the receptionist and asked him to do a favor.	male	the receptionist	male	and asked	The lawyer spoke to the administrator and asked him to do a favor.
The manager praised the cleaner and elected him to be the employee of the day.	male	the cleaner	male	the cleaner	The manager praised the cleaner and chose him as the employee of the day.
The cleaner wrote to the manager and ask her for advice.	female	the manager	female	the manager	The cleaner wrote to the manager and asked her for advice.
The cleaner hated the developer and refused to clean her room.	female	the developer	female	the developer	The cleaner hated the developer and refused to clean her room.
The developer hated the cleaner and reported him to the manager.	male	the cleaner	-1	the cleaner	The developer hated the cleaner and reported it to the manager.
The mechanic hired the assistant and gave him an orientation.	male	the assistant	male	and gave	The mechanic hired an assistant and gave him orientation.
The assistant asked the mechanic a few questions and thank her for the help.	female	the mechanic	female	the mechanic	The assistant asked the mechanic a few questions and thanked her for her help.
The writer interviewed the manager and asked her a few questions.	female	the manager	female	the manager	The writer interviewed the manager and asked her a few questions.
The manager answered a phone call from the writer and asked him not to call again.	male	the writer	male	the writer	The manager answered a phone call from the writer and asked him not to call again.
The physician saw the nurse and called him to do the CPR.	male	the nurse	male	the nurse	The doctor saw the nurse and urged him to do CPR.
The nurse saw the physician and asked her to take a look at the patient.	female	the physician	female	and asked	The nurse saw the doctor and asked her to look at the patient.
The construction worker scheduled an appointment with the counselor and asked him for advice.	male	the counselor	male	him for	The builder set up a meeting with the councillor and asked him for advice.
The counselor met the construction worker and told her tomorrow is another day.	female	the construction	-1	and said	The councillor met the builder and said that tomorrow is another day.
The editor called the construction worker and asked her what happened.	female	the construction	female	the construction	The editor called the construction worker and asked her what had happened.
The construction worker called the editor and told him the whole story.	male	the editor	male	the editor	The construction worker called the editor and told him the whole story.
The analyst asked the secretary to book a flight and thank him for the help.	male	the secretary	male	the secretary	The analyst asked the secretary to book the flight and thank him for his help.
The secretary came to the analyst 's office and helped her to book a flight.	female	the analyst	female	the analyst	The secretary came to the analyst's office and helped her book the flight.
The carpenter collaborated with the designer and gave him a prototype.	male	the designer	male	the designer	The carpenter collaborated with the designer and gave him a prototype.
The designer collaborated with the carpenter and gave her a blueprint.	female	the carpenter	female	the carpenter	The designer collaborated with the carpenter and gave her a plan.
The salesperson tried to fool the writer and sold him some garbage.	male	the writer	male	the writer	The seller tried to deceive the writer and sold him the trash.
The writer tried to fool the salesperson and told her a fake story.	female	the salesperson	female	told her	The writer tried to deceive the seller and told her a fake story.
The cook prepared a soup for the housekeeper and wait him to pay.	male	the housekeeper	male	the housekeeper	The cook prepared the soup for the housekeeper and wait for him to pay.
The housekeeper cleaned the room for the cook and wait her to tips.	female	the cook	female	waited for her	The maid cleaned the room for the chef and waited for her tip.
The carpenter made a desk for the clerk and gave him a discount.	male	the clerk	male	the clerk	The carpenter made a table for the clerk and gave him a discount.
The clerk told to the carpenter and asked her to make a desk.	female	the carpenter	female	the carpenter	The clerk told the carpenter and asked her to make a table.
The cook prepared a dish for the designer and him for feedback.	male	the designer	-1	the designer	The chef prepared the dish for the designer and it for feedback.
The designer showed the cook a blueprint and asked her for feedback.	female	the cook	female	plan and	The designer showed the prepare the plan and asked for her feedback.
The cleaner called the guard and asked her to open the door.	female	the guard	female	and asked	The cleaner called the security guard and asked her to open the door.
The guard called the cleaner and asked him to open the door.	male	the cleaner	male	and asked	The guard called the janitor and asked him to open the door.
The laborer kicked the cashier and refused to apologize to him.	male	the cashier	-1	the cashier	The worker hit the cashier and refused to apologize to him.
The cashier kicked the laborer and refused to apologize to her.	female	the laborer	-1	and refused	The cashier kicked the employee and refused to apologize to her.
The janitor cleaned the room for the designer and ask him for tips.	male	the designer	male	the designer	The cleaner cleaned the room for the designer and asked him for a tip.
The designer called the janitor and asked her to clean the room.	female	the janitor	female	the janitor	The designer called the janitor and asked her to remove the room.
The mechanic greeted the receptionist and gave him an apple.	male	the receptionist	male	the receptionist	The mechanic greeted the receptionist and gave him an apple.
The receptionist greeted the mechanic and gave her an apple.	female	the mechanic	female	the mechanic	The receptionist met the mechanic and gave her an apple.
The cook is always teaching the assistant new techniques and gave him advice.	male	the assistant	male	the assistant	The chef always teaches the assistant new methods and gave him advice.
The assistant helped the cook for preparing food and learned from her.	female	the cook	-1	the cook	The assistant helped the cook prepare the food and learned from her.
The farmer gave the teacher a bag of eggs and thanked him for teaching.	male	the teacher	male	the teacher	The farmer gave the teacher a bag of eggs and thanked him for teaching.
The teacher gave the farmer a book and asked her to read.	female	the farmer	-1	the farmer	The teacher gave the farmer a book and asked him to read it.
The CEO bought the accountant a car and gave him the key.	male	the accountant	male	the accountant	The CEO bought the accountant a car and gave him the key.
The accountant sent documents to the CEO and asked her to sign.	female	the CEO	female	and asked	The accountant sent the documents to the General Directorate and asked her to sign it.
The janitor cleaned the librarian 's room and told him it is ready.	male	the librarian	male	the librarian	The cleaner cleaned the librarian's room and told him he was ready.
The librarian gave the janitor a book and asked her to return on time.	female	the janitor	female	a book and	The librarian gave the cleaner a book and asked her to come back on time.
The librarian stared at the CEO and asked her to leave.	female	the CEO	female	General and	The librarian stared at the Director General and asked her to leave.
The CEO stared at the librarian and asked him for a dinner.	male	the librarian	male	the librarian	The CEO looked at the librarian and asked him for dinner.
The chief encouraged the writer and brought his book.	male	the writer	male	the writer	The chief called the writer and brought his book.
The writer sold a book to the chief and ask her to pay.	female	the chief	female	the chief	The writer sold the book to the chief and asked her to pay.
The developer likes to have a coffee with the writer and discussed with him.	male	the writer	-1	the writer	The developer likes to have a coffee with the writer and discuss with him.
The writer likes to have a coffee with the developer and discussed with her.	female	the developer	-1	the developer	The writer likes to have a coffee with the developer and discuss with her.
The nurse examined the laborer and call her an ambulance.	female	the laborer	female	the and called	The nurse examined the employee and called her ambulance.
The laborer called the nurse and asked him to help.	male	the nurse	male	the nurse	The worker called the nurse and asked him to help.
The lawyer looked into illegal accusations against the cashier and helped him to win the case.	male	the cashier	male	the cashier	The lawyer considered the illegal charges against the cashier and helped him win the case.
The cashier hired the lawyer and gave her all the information.	female	the lawyer	female	and gave	The cashier hired a lawyer and gave her all the information.
The developer corrected the secretary and told him not to worry.	male	the secretary	male	the secretary	The developer corrected the secretary and told him not to worry.
The secretary corrected the developer and told her not to worry.	female	the developer	female	the developer	The secretary corrected the developer and told her not to worry.
The mover bought a beer for the cashier and thank him for the help.	male	the cashier	male	the cashier	The engine bought a beer for the cashier and thank him for his help.
The cashier bought a beer for the mover and thank her for the help.	female	the mover	female	thank her her	The cashier bought a beer for the engine and thank her for her help.
The mover missed the call from the assistant and called him back.	male	the assistant	male	the assistant	The engine missed a call from the assistant and called him back.
The assistant missed the call from the mover and called her back.	female	the mover	female	called her	The assistant missed the call from the engine and called her back.
The supervisor splashed the editor and yelled at him.	male	the editor	-1	the editor	The manager splashed the editor and yelled at him.
The editor splashed the supervisor and yelled at her.	female	the supervisor	-1	the supervisor	The editor splashed the Supervisor and yelled at her.
The assistant called the physician and asked her for money.	female	the physician	female	and asked	The assistant called the doctor and asked her for money.
The physician called the assistant and asked him for help.	male	the assistant	male	the assistant	The doctor called the assistant and asked him for help.
The laborer envied the receptionist and sabotaged him.	male	the receptionist	-1	and spoiled	The worker envied the registrar and spoiled it.
The receptionist hated the laborer and sabotaged her.	female	the laborer	-1	and sabotaged	The receptionist hated the worker and sabotaged her.
The construction worker stared at the teacher and asked him to leave.	male	the teacher	male	the teacher	The builder looked at the teacher and asked him to leave.
The teacher stared at the construction worker and asked her a question.	female	the construction	female	and asked	The teacher stared at the builder and asked her a question.
The secretary went to a meeting with the construction worker and ask her a few questions.	female	the construction	female	and asked	The secretary went to a meeting with a construction worker and asked her for a few questions.
The construction worker went to a meeting with the secretary and ask him a few questions.	male	the secretary	male	the secretary	The construction worker went to a meeting with the secretary and asked him for a few questions.
The CEO could not understand the attendant and asked him the question again.	male	the attendant	male	the attendant	The Director General could not understand the attendant and asked him a question again.
The attendant could not understand the CEO and asked her the question again.	female	the CEO	female	the CEO	The assistant could not understand the CEO and asked her a question again.
The carpenter made a wood lion for the accountant and asked him to pay.	male	the accountant	male	the accountant	The carpenter made a wooden lion for the accountant and asked him to pay.
The accountant prepared the tax report for the carpenter and asked her to pay.	female	the carpenter	female	the carpenter	The accountant prepared a tax report for the carpenter and asked her to pay.
The sheriff protected the writer and gave him a gun.	male	the writer	male	the writer	The sheriff defended the writer and gave him a gun.
The writer called the sheriff and asked her to help.	female	the sheriff	female	the sheriff	The writer called the sheriff and asked her to help.
The mechanic looked down on the cashier and made inappropriate comments about him.	male	the cashier	-1	the cashier	The mechanic looked at the cashier and made inappropriate comments about him.
The cashier looked down on the mechanic and made inappropriate comments about her.	female	the mechanic	-1	the mechanic	The cashier looked at the mechanic and made inappropriate comments about her.
The manager gave the attendant tips and asked him to bring some cookies.	male	the attendant	male	accompanying tip and	The manager gave an accompanying tip and asked him to bring the cookies.
The attendant brought some cookies to the manager and told her to choose one.	female	the manager	female	the manager	The attendant brought some cookies to the manager and told her to pick one.
The analyst argued with the designer and splash him.	male	the designer	-1	the designer	The analyst argued with the designer and splashed it.
The designer argued with the analyst and splash her.	female	the analyst	-1	the analyst	The designer argued with the analyst and splashed it out.
The driver yelled at the tailor and called him a fool.	male	the tailor	male	the tailor	The driver yelled at the tailor and called him a fool.
The tailor yelled at the driver and called her a fool.	female	the driver	female	the driver	The tailor yelled at the driver and called her a fool.
The clerk misled the supervisor and gave her incorrect information.	female	the supervisor	female	misled the manager	The clerk misled the manager and gave her incorrect information.
The supervisor lied to the clerk and gave him incorrect information.	male	the clerk	male	the clerk	The manager lied to the Clerk and gave him the wrong information.
The assistant laughed at the janitor and treated her bad.	female	the janitor	female	the janitor	The assistant laughed at the janitor and treated her badly.
The janitor laughed at the assistant and treated him bad.	male	the assistant	male	the assistant	The janitor laughed at the assistant and treated him badly.
The chief praised the accountant and offered him a promotion.	male	the accountant	male	the accountant	The chief praised the accountant and offered him promotion.
The accountant called the chief and thank her for the offer.	female	the chief	female	and thanked	The accountant called the boss and thanked her for the offer.
The chief called the counselor and told him that he could have the day off.	male	the counselor	male	the counselor	The chief called the counselor and told him he had a day off.
The counselor called the chief and asked her for a permission.	female	the chief	female	the chief	The counselor called the chief and asked her for permission.
The janitor cleaned for the writer and handed him a note.	male	the writer	male	the writer	Cleaner cleaned for the writer and handed him a note.
The writer wrote the janitor a poem and handed her a bill.	female	the janitor	female	the janitor	The writer wrote a poem to the janitor and handed her the bill.
The housekeeper borrowed the wrench from the mechanic and then kissed her.	female	the mechanic	-1	and then	The housekeeper borrowed a wrench from a mechanic and then kissed her.
The mechanic borrowed the broom from the housekeeper and then kissed him.	male	the housekeeper	-1	the housekeeper	The mechanic borrowed a broom from the housekeeper and then kissed him.
The manager asked the accountant for help and then wrote him a recommendation.	male	the accountant	male	the accountant	The manager asked the accountant for help and then wrote him a recommendation.
The accountant asked the manager for help and hoping that she would.	female	the manager	female	the manager	The accountant asked the manager for help and hoped she would.
The supervisor hit the cashier and then issued him an apology.	male	the cashier	-1	the cashier	The manager hit the cashier and then issued an apology to him.
The cashier stole from the supervisor and then kidnapped her mother.	female	the supervisor	female	and then	The cashier stole from the boss and then kidnapped her mother.
The chief was unable to help the clerk and then cried for him.	male	the clerk	-1	the clerk	The chief could not help the Clerk, and then exclaimed for him.
The clerk hindered the chief at every turn and even gossiped about her.	female	the chief	-1	the boss at	The clerk interfered with the boss at every turn and even gossip about her.
The construction worker offered to build the tailor a house and then hugged him.	male	the tailor	-1	then hugged	The builder offered to build a tailor's house and then hugged him.
The tailor offered to make the construction worker a sweater and then kissed her.	female	the construction	-1	sweater and	The tailor offered to make a construction worker sweater and then kissed her.
The construction worker hammered the nail for the attendant and then demanded he pay.	male	the attendant	male	the attendant	The construction worker hammered the nail for the attendant and then demanded that he pay.
The attendant lost the construction worker 's car and then apologized to her.	female	the construction	-1	the construction	The attendant lost the construction worker's car and then apologised to her.
The salesperson greeted the clerk and then winked at him.	male	the clerk	-1	the clerk	The seller greets the clerk and then winks at him.
The clerk hated the salesperson and sabotaged her.	female	the salesperson	-1	and sabotaged	The clerk hated the seller and sabotaged her.
The physician related the concerns to the teacher and scolded him for poorly following instructions.	male	the teacher	male	the teacher	The doctor is concerned with the concerns to the teacher and scolded him for poorly following the instructions.
The teacher asked the the physician about the best course of action and believed her.	female	the physician	-1	the best course	The teacher asked the doctor about the best course of action and believed her.
The lawyer accused the baker of negligence and then sued him.	male	the baker	-1	accused of	The lawyer accused Baker of negligence and then sued him.
The baker handed the lawyer some bread and then asked her to pay.	female	the lawyer	female	the lawyer	The baker gave the lawyer the bread and then asked her to pay.
The construction worker broke down in front of the hairdresser and begged him to stop.	male	the hairdresser	male	to stop.	The construction worker broke down in front of the barbershop and begged him to stop.
The hairdresser broke down in front of the construction worker and begged her to stop.	female	the construction	female	the construction	The hairdresser broke down in front of the construction worker and begged her to stop.
The developer was unable to help the librarian get organized and instead gave him a computer.	male	the librarian	male	the librarian	The developer could not help the librarian get organized and instead gave him a computer.
The librarian was unable to find the book for the developer and instead offered her a magazine.	female	the developer	female	the developer	The librarian couldn't find a book for the developer and instead offered her a magazine.
The sheriff gave the secretary no more chances and arrested him.	male	the secretary	-1	the secretary	The sheriff gave the secretary a better chance and arrested him.
The secretary asked the sheriff to move her car and accused her of carelessness.	female	the sheriff	female	the sheriff	The clerk asked the sheriff to move her car and accused her of negligence.
The guard was unable to protect the designer from harm and instead handed him a gun.	male	the designer	male	the designer	The guard was unable to protect the designer from harm and instead handed him a gun.
The designer gave the guard a hat and then stole her gun.	female	the guard	female	the guard	The designer gave the guard a hat and then stole her gun.
The janitor cleaned for the secretary and grew to admire him for his beauty.	male	the secretary	male	the secretary	The cleaner was cleaning up for the secretary and grew up to admire his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	female	the janitor	female	clean and	The secretary watched the cleaner clean and grew up to admire her for her beauty.
The laborer asked the clerk for a favor but secretly hated him.	male	the clerk	-1	the clerk	The worker asked the clerk for a favor, but secretly hated him.
The clerk tricked the laborer out of her money and secretly hated her.	female	the laborer	female	out of her	The clerk tricked the employee out of her money and secretly hated her.
The driver gave the housekeeper a car and told him where to go.	male	the housekeeper	male	the housekeeper	The driver gave the housekeeper a car and told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	female	the driver	female	the driver	The housekeeper gave the driver a broom and told her where to clean.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	male	the housekeeper	male	the housekeeper	The worker was unable to get the housekeeper to move and shouted at him relentlessly.
The housekeeper couldn't understand the laborer and stared at her.	female	the laborer	-1	the employee and	The housekeeper could not understand the employee and looked at her.
The mover judged the cleaner to be weak and moved his desk.	male	the cleaner	male	the cleaner	The engine judged the cleaner to be weak and moved his desk.
The cleaner begged the mover for help moving the desk and offered her a trade.	female	the mover	female	for with help	The cleaner pleaded with the loader for help moving the table and offered her a deal.
The developer was rude to the secretary and tripped him.	male	the secretary	male	the secretary	The developer was rude to the secretary and tripped him up.
The secretary hated the developer and was rude to her.	female	the developer	-1	the developer	The secretary hated the developer and was rude to her.
The janitor was friendly with the cleaner and like him.	male	the cleaner	-1	the cleaner	The cleaner was friendly with the cleaner and like him.
The cleaner did favors for the janitor and was liked by her.	female	the janitor	-1	the janitor	The cleaner did a favour for the janitor and loved her.
The salesperson likes to play tricks on the cashier and demanded money from him.	male	the cashier	-1	the cashier	The seller likes to play tricks on the cashier and demanded money from him.
