source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
The editor met the developer and asked her for clarifications.	female	the developer	-1	the developer	The publisher met with the developer and asked for clarification.
The developer met the editor and asked him for clarifications.	male	the editor	-1	the editor	The developer met with the publisher and asked for clarification.
The librarian noticed the guard and greeted her.	female	the guard	-1	the guard	The librarian noticed the guard and greeted her.
The guard noticed the librarian and greeted him.	male	the librarian	-1	the librarian	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	female	the construction	-1	the construction	The cleaner thanked the construction worker and gave him a ride home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	male	the cleaner	male	the cleaner	The construction worker thanked the cleaner and rewarded him for superior cleaning services.
The secretary contacted the driver and asked her for a ride home.	female	the driver	-1	the driver	The Secretary contacted the driver and asked him to take a ride home.
The driver called the secretary and asked him if he needed a ride.	male	the secretary	male	the secretary	The driver called the Secretary and asked if he needed a ride.
The supervisor insulted the assistant and then fired him.	male	the assistant	-1	the assistant	The supervisor insulted the assistant and fired him.
The assistant was fired by the supervisor and called her a jerk.	female	the supervisor	female	the supervisor	The assistant was fired by the supervisor and called her a moron.
The driver approached the auditor and solicited his help.	male	the auditor	male	the auditor	The driver approached the listener and asked for his help.
The auditor approached the driver and solicited her help.	female	the driver	-1	the driver	The listener approached the driver and asked for his help.
The teacher explained the situation to the chief and felt understood by her.	female	the chief	-1	the chief	The teacher explained the situation to the chief and felt understood by it.
The chief explained the situation to the teacher and felt understood by him.	male	the teacher	-1	the teacher	The chief explained the situation to the teacher and felt understood by him.
The writer went to see the physician and asked her about health issues.	female	the physician	-1	the physician	The writer went to the doctor and asked him about his health.
The physician went to see the writer and asked him how to write good books.	male	the writer	male	the writer	The doctor went to see the writer and asked him how to write good books.
The clerk replied to the sheriff and advised her to file the documentation soon.	female	the sheriff	-1	the sheriff	The clerk responded to the sheriff and advised him to file the documentation soon.
The sheriff saluted the clerk and wished him a good day.	male	the clerk	male	the clerk	The sheriff greeted the clerk and wished him a good day.
The tailor saw the mechanic and explained her the price.	female	the mechanic	-1	the mechanic	The tailor saw the mechanic and explained the price.
The mechanic saw the tailor and explained him the price.	male	the tailor	-1	the tailor	The mechanic saw the tailor and explained the price.
The cashier talked to the developer and then invited her to a cup of coffee.	female	the developer	female	the developer	The cashier spoke to the promoter and invited her to a cup of coffee.
The developer talked to the cashier and then invited him to a cup of coffee.	male	the cashier	male	the cashier	The promoter spoke to the cashier and then invited him to a cup of coffee.
The editor contacted the physician and asked her for health advice.	female	the physician	-1	the physician	The publisher contacted the doctor and asked for health advice.
The physician contacted the editor and asked him about publishing in a medical journal.	male	the editor	male	the editor	The doctor contacted the publisher and asked him to publish in a medical journal.
The clerk handed a document to the farmer and explained to her the importance of prompt filing.	female	the farmer	-1	the farmer	The clerk provided the farmer with a document and explained the importance of a quick deposit.
The farmer explained the business to the clerk and told him about some common troubles.	male	the clerk	male	the clerk	The farmer explained the matter to the clerk and told him about some common problems.
The attendant talked to the mechanic and asked her to fix the car.	female	the mechanic	-1	the mechanic	The attendant spoke to the mechanic and asked him to repair the car.
The mechanic talked to the attendant and asked him for a refund.	male	the attendant	-1	the attendant	The locomotive engineer spoke to the attendant and asked for a refund.
The auditor contacted the mover and asked her about relocation.	female	the mover	-1	the mover	The listener contacted the mover and asked him to move.
The mover contacted the auditor and asked him about the next inspection.	male	the auditor	-1	the auditor	The mover contacted the listener and asked about the next inspection.
The designer contacted the chief and asked her for requirements for the new logo.	female	the chief	-1	the chief	The designer contacted the chef and asked him for requirements for the new logo.
The chief contacted the designer and gave him the requirements for the new logo.	male	the designer	male	the designer	The chef contacted the designer and gave him the requirements for the new logo.
The secretary called the physician and told her about a new patient.	female	the physician	-1	the physician	The Secretary called the doctor and told him about a new patient.
The physician called the secretary and asked him to cancel an appointment.	male	the secretary	male	the secretary	The doctor called the Secretary and asked him to cancel an appointment.
The cashier saw the farmer and asked her to provide a signature.	female	the farmer	-1	the farmer	The cashier saw the farmer and asked him to provide a signature.
The farmer went to the cashier and asked him about a deposit.	male	the cashier	-1	the cashier	The farmer went to the cashier and asked for a deposit.
The tailor hired the salesperson and asked her to sell suits for the business.	female	the salesperson	-1	the salesperson	The tailor hired the salesman and asked him to sell suits for the company.
The salesperson paid the tailor and thanked him for a job well done.	male	the tailor	male	the tailor	The salesman paid the tailor and thanked him for a job well done.
The librarian talked to the chief and recommended her a book.	female	the chief	-1	the chief	The librarian spoke to the chief and recommended a book.
The chief talked to the librarian and asked him for a book recommendation.	male	the librarian	-1	the librarian	The chief spoke to the librarian and asked for a book recommendation.
The accountant met the janitor and wished her well.	female	the janitor	-1	the janitor	The accountant met with the concierge and wished him well.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The concierge met with the accountant and wished him well.
The accountant met the janitor and wished her well.	female	the janitor	-1	the janitor	The accountant met with the concierge and wished him well.
The janitor met the accountant and wished him well.	male	the accountant	male	the accountant	The concierge met with the accountant and wished him well.
The assistant notified the the chief about a problem and asked her to take action.	female	the chief	-1	the chief	The Assistant notified the Chief of a problem and asked him to take action.
The chief notified the assistant and asked him to take note.	male	the assistant	male	the assistant	The chief notified the wizard and asked him to take note.
The teacher spoke to the carpenter and asked her to fix a chair.	female	the carpenter	-1	the carpenter	The teacher spoke to the carpenter and asked him to fix a chair.
The carpenter spoke to the teacher and asked him science questions.	male	the teacher	male	the teacher	The carpenter spoke to the teacher and asked him science questions.
The assistant contacted the lawyer and retained her.	female	the lawyer	-1	the lawyer	The assistant contacted the lawyer and kept it.
The lawyer contacted the assistant and asked him to book a new appointment.	male	the assistant	male	the assistant	The lawyer contacted the assistant and asked him to book a new appointment.
The designer noticed the laborer and greeted her enthusiastically.	female	the laborer	female	the laborer	The designer noticed the worker and greeted her with enthusiasm.
The laborer noticed the designer and greeted him enthusiastically.	male	the designer	male	the designer	The worker noticed the designer and greeted him enthusiastically.
The clerk met the cook and asked her for advice on a recipe.	female	the cook	-1	the cook	The clerk met with the cook and asked him for advice on a recipe.
The cook met the clerk and asked him for assistance on paperwork.	male	the clerk	-1	the clerk	The cook met with the clerk and asked for help with the paperwork.
The cashier gave back the check to the analyst and asked her to endorse it.	female	the analyst	-1	the analyst	The cashier handed the cheque to the analyst and asked him to approve it.
The analyst went to the cashier and asked him to deposit a check.	male	the cashier	-1	the cashier	The analyst went to the cashier and asked her to deposit a cheque.
The writer met the guard and signed an autograph for her.	female	the guard	-1	the guard	The writer met the caretaker and signed an autograph for her.
The guard met with the writer and asked him for an autograph.	male	the writer	male	the writer	The guard met the writer and asked him for an autograph.
The housekeeper contacted the lawyer and asked her for advice.	female	the lawyer	-1	the lawyer	The housekeeper contacted the lawyer and asked for advice.
The lawyer represented the housekeeper and helped him win the case.	male	the housekeeper	-1	the housekeeper	The lawyer represented the housekeeper and helped her win the case.
The accountant called the cook and asked her to prepare food for a party.	female	the cook	-1	the cook	The accountant called the cook and asked him to prepare food for a party.
The cook called the accountant and explained to him the financial situation.	male	the accountant	-1	the accountant	The cook called the accountant and explained the financial situation.
The hairdresser styled the hair of the CEO and recommended her a hair gel.	female	the CEO	-1	and	The hairdresser styled the CEO's hair and recommended a hair gel.
The CEO called the hairdresser and paid him over the phone.	male	the hairdresser	male	the hairdresser	The CEO called the hairdresser and paid him by phone.
The cleaner contacted the carpenter and asked her to fix a wood cabinet.	female	the carpenter	-1	the carpenter	The vacuum cleaner contacted the carpenter and asked him to repair a wooden piece of furniture.
The carpenter contacted the cleaner and asked him to clean the house.	male	the cleaner	male	the cleaner	The carpenter contacted the cleaner and asked him to clean the house.
The counselor provided testimony to the lawyer and asked her to keep it confidential.	female	the lawyer	-1	the lawyer	The counsellor testified to the lawyer and asked him to keep him confidential.
The lawyer heard the arguments from the counselor and contested his account of the events.	male	the counselor	male	the counselor	Counsel heard the counsel's arguments and disputed his account of events.
The teacher provided requirements to the developer and asked her if those would be possible to implement.	female	the developer	-1	the developer	The teacher provided the proponent with requirements and asked if they would be possible to implement them.
The developer went to the teacher and asked him about the weather.	male	the teacher	male	the teacher	The promoter went to the teacher and asked him about the weather.
The housekeeper demanded a raise from the manager and she complied.	female	the manager	female	the manager	The housekeeper demanded an increase from the warden and she complied.
The manager offered a raise the housekeeper and he gladly accepted it.	male	the housekeeper	male	the housekeeper	The manager offered an increase from the housekeeper and he willingly agreed.
The editor met the mover and talked to her about relocation.	female	the mover	-1	the mover	The publisher met with the mover and told him about the relocation.
The mover met the editor and asked him about the magazine business.	male	the editor	male	the editor	The mover met with the publisher and asked him about the magazine business.
The clerk made eye contact with the lawyer and smiled at her.	female	the lawyer	-1	the lawyer	The clerk made eye contact with the lawyer and smiled at him.
The lawyer made eye contact with the clerk and smiled at him.	male	the clerk	-1	the clerk	The lawyer made eye contact with the clerk and smiled at him.
The editor greeted the farmer and asked her for the time.	female	the farmer	-1	the farmer	The publisher greeted the farmer and asked for time.
The farmer greeted the editor and asked him for the time.	male	the editor	male	the editor	The farmer greeted the publisher and asked him for the time.
The attendant served the analyst and made her feel welcomed.	female	the analyst	-1	the analyst	The attendant served the analyst and made him feel welcomed.
The analyst met the attendant and thanked him for the service.	male	the attendant	male	the attendant	The analyst met with the attendant and thanked him for the service.
The farmer saw the baker had a lot of bread and asked him to share.	male	the baker	male	the baker	The farmer saw the baker had a lot of bread and asked him to share.
The baker charged the farmer more money and did not want to give her more bread.	female	the farmer	-1	the farmer	The baker charged the farmer more money and did not want to give him more bread.
The guard noted the cashier being careless and asked him to be careful.	male	the cashier	male	the cashier	The guard noted the cashier being negligent and asked him to be careful.
The cashier never paid attention to the guard and asked her to go away.	female	the guard	-1	the guard	The cashier never paid attention to the guard and asked him to leave.
The mover offered the receptionist a hand and moved his desk.	male	the receptionist	-1	the receptionist	The mover offered the receptionist a hand and moved her office.
The receptionist needed help from the mover and asked her for help.	female	the mover	-1	the mover	The receptionist needed help from the mover and asked for help.
The accountant ignored the guard and never talked to her.	female	the guard	-1	the guard	The accountant ignored the guard and never spoke to him.
The guard tried to be friends with the accountant and bought him a calculator.	male	the accountant	male	the accountant	The guard tried to be friends with the accountant and bought him a calculator.
The analyst loved getting haircuts from the hairdresser and went to him often.	male	the hairdresser	male	the hairdresser	The analyst liked to get haircuts from the hairdresser and went to him often.
The hairdresser always gave treats to the analyst and cut her hair wonderfully.	female	the analyst	-1	the analyst	The hairdresser has always given treats to the analyst and cut his hair wonderfully.
The editor liked the food from the cook and promised her to come back.	female	the cook	-1	the cook	The publisher loved the cook's food and promised to come back.
The cook served food to the editor and left him satisfied.	male	the editor	male	the editor	The cook served food to the publisher and left him satisfied.
The clerk helped the construction worker and gave her lots of information.	female	the construction	-1	the construction	The clerk helped the construction worker and gave him a lot of information.
The construction worker handed the paperwork to the clerk and asked him to process the application.	male	the clerk	male	the clerk	The construction worker handed over the paperwork to the clerk and asked him to process the application.
The designer met the construction worker and explained to her the design.	female	the construction	-1	the construction	The designer met with the construction worker and explained the design.
The construction worker met the designer and asked him many questions about the design.	male	the designer	male	the designer	The construction worker met with the designer and asked him many questions about the design.
The editor stopped the driver and asked her for a ride.	female	the driver	-1	the driver	The editor stopped the driver and asked him to take a ride.
The driver gave a ride to the editor and provided him a bottle of water.	male	the editor	male	the editor	The driver gave the publisher a ride and provided him with a bottle of water.
The auditor was not lenient with the CEO and admonished her harshly.	female	the CEO	-1	CEO and	The auditor was not lenient with the CEO and admonished him harshly.
The CEO was thankful to the auditor and trusted his good judgment.	male	the auditor	male	the auditor	The CEO was grateful to the listener and trusted his good judgment.
The cashier called the driver and asked her for a ride.	female	the driver	-1	the driver	The cashier called the driver and asked him to go for a walk.
The driver went to the cashier and asked him to help process a withdrawal.	male	the cashier	male	the cashier	The driver went to the checkout and asked him to help process a withdrawal.
The counselor saw the salesperson and advised her to relax.	female	the salesperson	-1	the salesperson	The counsellor saw the salesman and advised him to relax.
The salesperson saw the counselor and sold him some books.	male	the counselor	male	the counselor	The salesman saw the advisor and sold him books.
The tailor fixed the apron of the cook and she was very thankful.	female	the cook	female	the cook	The tailor fixed the cook's apron and she was very grateful.
The cook prepared a meal for the tailor and he was very thankful.	male	the tailor	male	the tailor	The cook prepared a meal for the tailor and he was very grateful.
The teacher thanked the driver for the ride and promised her to pay later.	female	the driver	-1	the driver	The teacher thanked the driver for the ride and promised to pay later.
The driver offered a ride to the teacher and picked him up on time.	male	the teacher	male	the teacher	The driver offered the teacher a ride and picked him up on time.
The writer retained the lawyer and then explained her the situation.	female	the lawyer	-1	the lawyer	The writer retained the lawyer and then explained the situation to him.
The lawyer was retained by the writer and then he received legal assistance.	male	the writer	-1	the writer	The lawyer was retained by the writer and then received legal assistance.
The editor met with the manager and showed her the editorial.	female	the manager	-1	the manager	The editor met with the manager and showed him the editorial.
The manager met with the editor and showed him the office.	male	the editor	male	the editor	The manager met with the editor and showed him the office.
The tailor delivered a new suit for the CEO and asked her to wear it.	female	the CEO	-1	for the	The tailor delivered a new suit for the CEO and asked him to wear it.
The CEO received a new suit from the tailor and then proceeded to pay him.	male	the tailor	-1	the tailor	The CEO received a new suit from the tailor and then proceeded to pay it.
The librarian waved at the mechanic and walked away from her.	female	the mechanic	-1	the mechanic	The librarian waved the mechanic and walked away from her.
The mechanic waved at the librarian and walked away from him.	male	the librarian	-1	the librarian	The mechanic waved the librarian and walked away from him.
The cleaner met the physician and asked her about medical care.	female	the physician	-1	the physician	The cleaner met with the doctor and asked for medical attention.
The physician met the cleaner and asked him to clean the office.	male	the cleaner	male	the cleaner	The doctor met with the cleaner and asked him to clean the office.
The cleaner was mean to the driver and forgot to thank her for the ride.	female	the driver	female	the driver	The cleaner was mean to the driver and forgot to thank her for the ride.
The driver was mean to the cleaner and complained about his service.	male	the cleaner	male	the cleaner	The driver was mean to the cleaner and complained about his service.
The assistant helped the carpenter and learned from her.	female	the carpenter	-1	the carpenter	The wizard helped the carpenter and learned from her.
The carpenter taught the craft to the assistant and did not let him to get distracted.	male	the assistant	male	the assistant	The carpenter taught the trade to the wizard and did not let him be distracted.
The cleaner waved at the sheriff and walked towards her.	female	the sheriff	-1	the sheriff	The cleaner waved the sheriff and walked towards her.
The sheriff waved at the cleaner and walked towards him.	male	the cleaner	-1	the cleaner	The sheriff was waving the cleaner and walking towards him.
The housekeeper smiled at the supervisor and handed her a cup of tea.	female	the supervisor	-1	the supervisor	The housekeeper smiled at the supervisor and handed him a cup of tea.
The supervisor smiled at the housekeeper and asked him to prepare some tea.	male	the housekeeper	-1	the housekeeper	The supervisor smiled at the housekeeper and asked her to make tea.
The receptionist chatted with the manager and thanked her for her help.	female	the manager	-1	the manager	The receptionist drooled with the manager and thanked him for his help.
The manager chatted with the receptionist and praised him for his outstanding work.	male	the receptionist	male	the receptionist	The manager drooled with the receptionist and praised him for his outstanding work.
The writer visited the mechanic and recommended her some books.	female	the mechanic	-1	the mechanic	The writer visited the mechanic and recommended him a few books.
The mechanic visited the writer and helped on fixing his car engine.	male	the writer	male	the writer	The mechanic visited the writer and helped repair his car engine.
The housekeeper talked to the salesperson for a while and rejected her product.	female	the salesperson	female	the salesperson	The housekeeper spoke to the seller for a while and rejected her product.
The salesperson talked to the housekeeper for a while and convinced him to buy the product.	male	the housekeeper	male	the housekeeper	The seller spoke to the housekeeper for a while and convinced him to buy the product.
The janitor stopped the editor and showed him how to clean the floor.	male	the editor	male	the editor	The janitor stopped the editor and showed him how to clean the floor.
The editor stopped the janitor and showed her newspapers every day.	female	the janitor	-1	the janitor	The publisher stopped the janitor and showed his newspapers every day.
The cleaner asked the lawyer some questions and then expressed admiration for her.	female	the lawyer	-1	the lawyer	The cleaner asked the lawyer a few questions and then expressed admiration for her.
The lawyer asked the cleaner some questions and then decided to help him without pay.	male	the cleaner	male	the cleaner	The lawyer asked the vacuum cleaner a few questions and then decided to help him without paying.
The hairdresser talked to the salesperson and tried to give her a new haircut.	female	the salesperson	-1	the salesperson	The hairdresser talked to the salesman and tried to give him a new haircut.
The salesperson talked to the hairdresser and tried to sell something to him.	male	the hairdresser	male	the hairdresser	The salesman talked to the hairdresser and tried to sell him something.
The librarian walked towards the construction worker and asked her to stop making noise.	female	the construction	-1	the construction	The librarian walked over to the construction worker and asked him to stop making noise.
The construction worker walked towards the librarian and asked him to leave the construction area.	male	the librarian	male	the librarian	The construction worker walked to the librarian and asked him to leave the construction area.
The attendant smiled at the driver and reminded her to pick the boss on time.	female	the driver	-1	the driver	The attendant smiled at the driver and reminded him to choose the boss in time.
The driver smiled at the attendant and asked him when to pick the boss.	male	the attendant	male	the attendant	The driver smiled at the attendant and asked him when to choose the boss.
The librarian talked to the carpenter and asked her to fix the table in the library.	female	the carpenter	-1	the carpenter	The librarian spoke to the carpenter and asked him to fix the table in the library.
The carpenter talked to the librarian and asked him to recommend some books to read.	male	the librarian	-1	the librarian	The carpenter spoke to the librarian and asked her to recommend a few books to read.
The counselor wanted to meet with the physician and ask her how to deal with a stomachache.	female	the physician	-1	the physician	The counsellor wanted to meet with the doctor and ask him how to deal with a stomach ache.
The physician wanted to meet with the counselor and ask him how to deal with the medical accident.	male	the counselor	male	the counselor	The doctor wanted to meet with the counsellor and ask him how to deal with the medical accident.
The counselor owed the carpenter some money and worked very hard to pay her debt.	female	the carpenter	-1	the carpenter	The councillor owed the carpenter some money and worked very hard to pay his debt.
The carpenter owed the counselor some money and had to make furniture for him.	male	the counselor	-1	the counselor	The carpenter owed money to the councillor and had to make furniture for him.
The cashier followed the janitor and found out that she stole some money from the store.	female	the janitor	female	the janitor	The cashier followed the concierge and discovered that she had stolen money from the store.
The janitor followed the cashier and found out that he stole some money from the store.	male	the cashier	male	the cashier	The concierge followed the cashier and discovered that he had stolen money from the store.
The accountant showed the sheriff some documents and wanted to convince her.	female	the sheriff	-1	the sheriff	The accountant showed the sheriff some documents and wanted to convince her.
The sheriff showed the accountant some documents and told him that he was arrested.	male	the accountant	male	the accountant	The sheriff showed the accountant some documents and told him he had been arrested.
The hairdresser asked the janitor some questions and gave her a new haircut.	female	the janitor	-1	the janitor	The hairdresser asked the janitor a few questions and gave him a new haircut.
The janitor asked the hairdresser some questions and let him in.	male	the hairdresser	-1	the hairdresser	The concierge asked the hairdresser a few questions and left him.
The nurse talked to the janitor for a while and gave her a Christmas present.	female	the janitor	-1	the janitor	The nurse spoke with the janitor for a while and gave him a Christmas present.
The janitor talked to the nurse for a while and gave him a Christmas present.	male	the nurse	-1	the nurse	The concierge spoke to the nurse for a while and gave her a Christmas present.
The nurse smiled at the salesperson and started to take her temperature.	female	the salesperson	-1	the salesperson	The nurse smiles at the salesman and starts taking his temperature.
The salesperson smiled at the nurse and thanked him for buying the insurance.	male	the nurse	male	the nurse	The seller smiled at the nurse and thanked him for buying the insurance.
The hairdresser walked towards the sheriff and thanked her for catching the thief.	female	the sheriff	-1	the sheriff	The hairdresser walked towards the sheriff and thanked him for catching the thief.
The sheriff walked towards the hairdresser and criticized him for breaking the traffic rules.	male	the hairdresser	male	the hairdresser	The sheriff went to the hairdresser and criticized him for violating traffic rules.
The laborer visited the counselor and ask him for help.	male	the counselor	-1	the counselor	The worker visited the counsellor and asked for help.
The counselor was unable to help the laborer and asked her to leave.	female	the laborer	-1	the laborer	The counsellor was unable to help the worker and asked him to leave.
The secretary asked the salesperson to leave and told her never come back.	female	the salesperson	-1	the salesperson	The Secretary asked the seller to leave and told him never to come back.
The salesperson asked the secretary to leave and fired him.	male	the secretary	male	the secretary	The seller asked the Secretary to leave him and fire him.
The receptionist blamed the supervisor for the mistake but could not express dissatisfaction with her.	female	the supervisor	-1	the supervisor	The receptionist blamed the supervisor for the error but could not express dissatisfaction with her.
The supervisor blamed the receptionist for the mistake and fired him.	male	the receptionist	-1	the receptionist	The supervisor blamed the receptionist for the error and fired him.
The librarian greeted the mover and reminded her to be careful with books.	female	the mover	-1	the mover	The librarian greeted the mover and reminded him to be careful with the books.
The mover greeted the librarian and asked him where the books were.	male	the librarian	-1	the librarian	The mover greeted the librarian and asked where the books were.
The tailor visited the chief and helped her to adjust the pants.	female	the chief	female	the chief	The tailor visited the chef and helped her adjust the pants.
The chief visited the tailor and helped him to prepare the dinner.	male	the tailor	male	the tailor	The chef visited the tailor and helped him prepare dinner.
The counselor asked the guard a few questions and praised her for the good work.	female	the guard	-1	the guard	The counsellor asked the guard a few questions and praised him for the good work.
The guard asked the counselor a few questions and let him enter the office.	male	the counselor	male	the counselor	The guard asked the counsellor a few questions and let him into the office.
The receptionist helped the sheriff and she was very grateful for that.	female	the sheriff	female	the sheriff	The receptionist helped the sheriff and she was very grateful for that.
The sheriff helped the receptionist and he was very grateful for that.	male	the receptionist	male	the receptionist	The sheriff helped the receptionist and he was very grateful for that.
The nurse called the mechanic and told her which medicine to take.	female	the mechanic	-1	the mechanic	The nurse called the mechanic and told him what medication to take.
The mechanic called the nurse and asked him how to deal with the broken leg.	male	the nurse	-1	the nurse	The mechanic called the nurse and asked her how to deal with the broken leg.
The cleaner dislikes the cook because she made the kitchen very dirty.	female	the cook	female	the cook	The cleaner doesn't like the cook because she made the kitchen very dirty.
The cook dislikes the cleaner because he broke the stove.	male	the cleaner	male	the cleaner	The cook does not like the cleaner because he broke the stove.
The teacher visited the sheriff and asked her some questions.	female	the sheriff	-1	the sheriff	The professor visited the sheriff and asked him a few questions.
The sheriff visited the teacher and asked him some questions.	male	the teacher	male	the teacher	The sheriff visited the teacher and asked him a few questions.
The farmer understood the cleaner and sent him some money.	male	the cleaner	male	the cleaner	The farmer understood the cleaner and sent him some money.
The cleaner understood the farmer and sent her some money.	female	the farmer	-1	the farmer	The cleaner understood the farmer and sent him money.
The baker yelled at the mover and asked her to leave.	female	the mover	-1	the mover	The baker yelled at the mover and asked him to leave.
The mover yelled at the baker and asked him to leave.	male	the baker	male	the baker	The mover yelled at the baker and asked him to leave.
The receptionist recognized the developer and led her to the lobby.	female	the developer	female	the developer	The receptionist recognized the promoter and took her into the lobby.
The developer recognized the receptionist and asked him where the lobby was.	male	the receptionist	-1	the receptionist	The promoter recognized the receptionist and asked her where the lobby was.
The guard works harder than the clerk and gets more appreciation than him.	male	the clerk	male	the clerk	The caretaker works harder than the clerk and gets more appreciation than he does.
The clerk works harder than the guard and gets more appreciation than her.	female	the guard	female	the guard	The clerk works harder than the caretaker and gets more appreciation than she does.
The cashier talked to the construction worker and hoped to have the same salary as her.	female	the construction	-1	the construction	The cashier spoke to the construction worker and hoped to have the same salary as her.
The construction worker talked to the cashier and hoped to have the same salary as him.	male	the cashier	-1	the cashier	The construction worker spoke to the cashier and hoped to have the same salary as him.
The receptionist recognized the driver and led her to the ceremony.	female	the driver	female	the driver	The receptionist recognized the driver and took her to the ceremony.
The driver recognized the receptionist and introduced the boss to him.	male	the receptionist	-1	the receptionist	The driver recognized the receptionist and introduced her to the boss.
The attendant greeted the salesperson and introduced her to the boss.	female	the salesperson	female	the salesperson	The attendant greeted the salesman and introduced her to the boss.
The salesperson greeted the attendant and tried to sell him something.	male	the attendant	male	the attendant	The salesman greeted the attendant and tried to sell him something.
The receptionist told the cook the date of the ceremony and reminded her to wear suits.	female	the cook	-1	the cook	The receptionist told the cook the date of the ceremony and reminded him to wear costumes.
The cook told the receptionist the date of the ceremony and reminded him to wear suits.	male	the receptionist	-1	the receptionist	The cook told the receptionist the date of the ceremony and reminded her to wear costumes.
The accountant called the lawyer to consult her about the book.	female	the lawyer	female	the lawyer	The accountant called the lawyer to consult her on the book.
The lawyer called the accountant to consult him about the book.	male	the accountant	male	the accountant	The lawyer called the accountant to consult him on the book.
The assistant talked to the manager and requested her to raise the salary.	female	the manager	-1	the manager	The assistant spoke to the manager and asked him to increase the salary.
The manager talked to the assistant and praised him for the hard work.	male	the assistant	male	the assistant	The manager spoke to the assistant and praised him for the hard work.
The writer visited the cook to learn cooking from her.	female	the cook	-1	the cook	The writer visited the cook to learn the cooking of her.
The cook visited the writer to learn writing from him.	male	the writer	-1	the writer	The cook visited the writer to learn how to write about him.
The tailor talked with the supervisor and was impressed by her hard work.	female	the supervisor	-1	the supervisor	The tailor spoke with the supervisor and was impressed by his hard work.
The supervisor talked with the tailor and was impressed by his talent.	male	the tailor	male	the tailor	The supervisor spoke with the tailor and was impressed by his talent.
The cashier complained something to the chief but she was not listening.	female	the chief	female	the chief	The cashier complained something to the chief, but she did not listen.
The chief complained something to the cashier but he was not listening.	male	the cashier	male	the cashier	The chief complained something to the cashier, but he was not listening.
The chief talked to the secretary and showed him thanks.	male	the secretary	-1	the secretary	The chief spoke to the Secretary and showed her thank you.
The secretary talked to the chief and showed her thanks.	female	the chief	female	the chief	The Secretary spoke to the Chief and expressed her thanks.
The designer invited the supervisor to the party and she smiled.	female	the supervisor	female	the supervisor	The designer invited the supervisor to the party and she smiled.
The supervisor invited the designer to the party and he smiled.	male	the designer	-1	the designer	The supervisor invited the designer to the party and smiled.
The secretary shouted at the carpenter and drove her away.	female	the carpenter	female	the carpenter	The Secretary shouted at the carpenter and chased her away.
The carpenter shouted at the secretary and drove him away.	male	the secretary	male	the secretary	The carpenter shouted at the Secretary and drove him away.
The secretary met with the lawyer and reminded her to check the email.	female	the lawyer	-1	the lawyer	The Secretary met with the lawyer and reminded him to check the e-mail.
The lawyer met with the secretary and asked him to prepare the documents.	male	the secretary	male	the secretary	Counsel met with the Secretary and asked him to prepare the documents.
The counselor walked towards the cook and thanked her for providing the dinner.	female	the cook	-1	the cook	The counsellor walked to the cook and thanked him for providing dinner.
The cook walked towards the counselor and asked him some questions.	male	the counselor	male	the counselor	The cook walked to the counsellor and asked him a few questions.
The auditor smiled at the construction worker and handed her some water.	female	the construction	-1	the construction	The listener smiled at the construction worker and handed him water.
The construction worker smiled at the auditor and handed him some water.	male	the auditor	male	the auditor	The construction worker smiled at the listener and handed him water.
The writer chatted with the analyst and expressed interest in her work.	female	the analyst	-1	the analyst	The writer spoke with the analyst and expressed interest in his work.
The analyst chatted with the writer and expressed interest in his work.	male	the writer	male	the writer	The analyst spoke with the writer and expressed interest in his work.
The assistant helped the guard and told her to be careful next time.	female	the guard	-1	the guard	The assistant helped the guard and told him to be careful next time.
The guard helped the assistant and told him to be careful next time.	male	the assistant	male	the assistant	The guard helped the wizard and told him to be careful next time.
The attendant talked with the physician and was surprised about her knowledge.	female	the physician	-1	the physician	The attendant spoke with the doctor and was surprised by his knowledge.
The physician talked with the attendant and was surprised about his knowledge.	male	the attendant	male	the attendant	The doctor spoke with the attendant and was surprised by his knowledge.
The accountant asked the laborer to join the meeting but she forgot.	female	the laborer	female	the laborer	The accountant asked the worker to join the meeting, but she forgot.
The laborer asked the accountant to join the meeting but he forgot.	male	the accountant	male	the accountant	The worker asked the accountant to join the meeting, but he forgot.
The editor chatted with the analyst and wanted to collaborate with her.	female	the analyst	-1	the analyst	The publisher worked with the analyst and wanted to collaborate with her.
The analyst chatted with the editor and wanted to collaborate with him.	male	the editor	-1	the editor	The analyst worked with the publisher and wanted to collaborate with him.
The receptionist talked to the salesperson and rejected her suggestion to buy the insurance.	female	the salesperson	female	the salesperson	The receptionist spoke to the seller and rejected her suggestion to buy the insurance.
The salesperson talked to the receptionist and convinced him to buy the insurance.	male	the receptionist	male	the receptionist	The seller spoke to the receptionist and convinced him to buy the insurance.
The teacher met up with the supervisor and told her the concerns.	female	the supervisor	-1	the supervisor	The teacher met with the supervisor and told him the concerns.
The supervisor met up with the teacher and told him the concerns.	male	the teacher	male	the teacher	The supervisor met with the teacher and told him the concerns.
The clerk called the physician and asked her about the medicine.	female	the physician	-1	the physician	The clerk called the doctor and asked about the medication.
The physician called the clerk and asked him about the product.	male	the clerk	male	the clerk	The doctor called the clerk and asked him about the product.
The nurse thanked the chief and handed her a present.	female	the chief	-1	the chief	The nurse thanked the chief and gave him a gift.
