source_sentence	orjinal_pronoun	orjinal_profession	bt_pronoun	bt_profession	target_sentence
When the mover arrived, the attendant was surprised by her enormous truck.	female	the mover	female	usher arrived, the	When the usher arrived, the attendant was surprised by her huge truck.
When the mover arrived, the attendant lent his enormous truck.	male	the attendant	male	the attendant	When the attendant arrived, the attendant borrowed his huge truck.
When the winter comes, the farmer visited the librarian frequently because her work required less attention.	female	the farmer	female	the farmer	When winter came, the farmer visited the librarian frequently because her work demanded less attention.
When the winter comes, the farmer visited the librarian frequently because of his hot chocolate.	male	the librarian	male	the librarian	When winter comes, the farmer visited the librarian often because of his hot chocolate.
The assistant hired the driver as he did not have the license yet.	male	The assistant	male	The assistant	The assistant hired the driver when he still did not receive the license.
The assistant hired the driver as she offered an excellent service.	female	the driver	female	the driver	The maid hired the driver. When she offered a great service,
The chief asked the cleaner to leave immediately after her office was clean.	female	The chief	female	The chief	The chief asked the cleaning to leave. Right after her office was clean.
The chief asked the cleaner to leave immediately after he finished cleaning.	male	the cleaner	male	to leave immediately	The commander asked the cleaning to leave immediately after he finished cleaning.
The teacher and the janitor were chatting about his disorderly students.	male	The teacher	male	The teacher	The teacher and the janitor were chatting. About his wild students.
The teacher and the janitor were chatting about her overwhelming cleaning duties.	female	the janitor	female	the janitor	The teacher and the janitor were chatting. About her overwhelming cleaning chores.
The developer argued with the designer and slapped him in the face.	male	the designer	male	the designer	The entrepreneur argued with the designer and slapped him in the face.
The designer argued with the developer and slapped her in the face.	female	the developer	female	and her	The designer argued with the entrepreneur and slapped her in the face.
The mechanic gave the clerk a present and wished him happy birthday.	male	the clerk	male	the clerk	The mechanic gave the clerk a gift. And asked him for a happy birthday.
The clerk gave the mechanic a present and wished her happy birthday.	female	the mechanic	female	the mechanic	The clerk gave the mechanic a gift. And ran for her happy birthday
The mover said thank you to the housekeeper and give him a hug.	-1	the housekeeper	-1		The Munbar said thank you to an assistant. The house and embrace it.
The housekeeper said thank you to the mover and give her a hug.	female	the mover	female	and her a hug.	The housekeeper said thank you. The principal and give her a hug.
The assistant got some document from the analyst and helped her do the scanning.	female	the analyst	female	the analyst	The assistant got a document from the analyst. And helped her do the scan.
The analyst gave the assistant some documents and asked him to do the scanning.	male	the assistant	male	the assistant	The analyst gave the assistant some documents and asked him to perform the scan.
The chief thanked the housekeeper and gave him some tips.	male	the housekeeper	male	the housekeeper	The chief admitted to the housekeeper. And gave him some tips.
The housekeeper cleaned the room for the chief and asked her for tips.	female	the chief	female	the chief	The housekeeper cleaned the room. Of the chief and asked her for tips
The salesperson sold some books to the librarian and give him a discount.	male	the librarian	male	the librarian	The salesperson sold several books to the librarian and gave him a discount.
The librarian gave some books to the salesperson and asked her to read.	female	the salesperson	female	the salesperson	The librarian gave a few books to the salesperson and asked her to read.
The lawyer yelled at the hairdresser and threaten to sue him.	male	the hairdresser	-1	book. And threatened	The lawyer yelled at the book. And threatened to sue him.
The hairdresser yelled at the lawyer and asked her not to come again.	female	the lawyer	female	the lawyer	The book shouted at the lawyer and asked her not to come again.
The cook prepared a dish for the teacher and hoped him enjoy.	male	the teacher	male	the teacher	The cook prepared a dish for the teacher and hoped he would enjoy it.
The teacher ordered a dish from the cook and gave her some tips.	female	the cook	female	some tips.	The teacher ordered a casserole from the massacre and gave her some tips.
The mover outran the hairdresser and laughed at him.	-1	the hairdresser	-1		. And laughed at him
The hairdresser outran the mover and laughed at her.	female	the mover	-1	and laughed at.	The hairdresser was euthanized and laughed at.
The physician examined the baker and prescribed a drug for him.	male	the baker	male	the baker	The doctor examined the baker and prescribed him a cure.
The baker gave the physician a bread and thank her for the help.	female	the physician	female	bread and thanked	The Baker gave the doctor a bread and thanked her for the help.
The farmer gave the housekeeper an apple and wished him had a good day.	male	the housekeeper	male	the housekeeper	The farmer gave the housekeeper an apple and wanted him to have a good day.
The housekeeper gave the farmer an apple and wished her had a good day.	female	the farmer	female	the farmer	The housekeeper gave the farmer an apple. And wanted her to have a good day.
The nurse took care of the CEO and gave her some health suggestions.	female	the CEO	female	the CEO	The nurse took care of the CEO and gave her some health offerings.
The CEO ignored the nurse 's suggestions and asked him to leave.	male	the nurse	male	the nurse	The CEO ignored the proposals of the nurse and asked him to leave.
The hairdresser cut the cook 's hair and asked her for tips.	female	the cook	female	hair of the	The book cut the hair of the massacre and asked her for tips.
The cook prepared a soup for the hairdresser and asked him for tips.	male	the hairdresser	male	for tips.	The cook made soup for his hair and asked for tips.
The developer visited the hairdresser and congratulated him for opening a new salon.	male	the hairdresser	male	and congratulated him	The entrepreneur visited the barbershop and congratulated him on the opening of a new living room.
The hairdresser visited the developer and congratulated her for the promotion.	female	the developer	female	entrepreneur and greeted	The book visited the entrepreneur and greeted her for promotion.
The manager spoke with the hairdresser and offered him a new job.	male	the hairdresser	male	the hairdresser	The director spoke with the hairdresser and offered him a new job.
The hairdresser spoke with the manager and asked her for help.	female	the manager	female	and asked her	The book spoke with the principal and asked her for help.
The driver hit the clerk and refused to say sorry to him.	male	the clerk	-1	the clerk	The driver hit the clerk. And refused to apologize to him.
The clerk argued with the driver and refused to pay her tips.	female	the driver	female	the driver	The clerk argued with the driver and refused to pay her tips.
The auditor caught the developer cheating and reported her.	female	the developer	-1	entrepreneur	The visitor caught the entrepreneur and reported it.
The developer spoke with the auditor and provide him new documents.	male	the auditor	male	and provided with him	The entrepreneur spoke with the critic and provided him with new documents.
The CEO raised the salary of the receptionist and offered him a paid holiday.	male	the receptionist	male	the receptionist	The CEO raised the salary of the receptionist and offered him a paid vacation.
The receptionist spoke with the CEO and asked her for a promotion.	female	the CEO	female	the CEO	The receptionist spoke with the CEO and asked her for promotion.
The guard saved the editor from the protestors and drove him home.	male	the editor	male	the editor	The guard saved the editor. The protesters and drove him home.
The editor asked the guard to leave the room and asked her to say nothing.	female	the guard	female	the guard	The editor asked the guard to leave the room and asked her not to say anything.
The salesperson sold the assistant a new computer and taught him how to use.	male	the assistant	male	a computer assistant	The salesperson sold to a new computer assistant and taught him how to use.
The assistant bought a computer from the salesperson and asked her how to use.	female	the salesperson	-1	the salesperson	The assistant bought a computer from the salesperson and asked how to use.
The auditor bought the guard a gift and wish her had a nice holiday.	female	the guard	female	gift guard. And wish	The visitor bought a gift guard. And wish her a pleasant vacation.
The guard bought the auditor a gift and wish him had a nice holiday.	male	the auditor	male	a gift. And he	The guard bought the visitor a gift. And he wants a nice vacation.
The secretary called the mover and asked her to come.	female	the mover	female	asked her	The secretary called the janitor. And asked her to come
The mover called the secretary and asked him to come.	male	the secretary	male	the secretary	The Monbar called the secretary. And asked him to come.
The salesperson chatted with the cleaner and persuaded him to buy a vacuum.	male	the cleaner	male	cleaning lady and persuaded	The salesman spoke to the cleaning lady and persuaded him to buy a vacuum.
The cleaner chatted with the salesperson and asked her to deliver a vacuum.	female	the salesperson	female	the salesperson	The maid spoke to the salesperson and asked her to move a vacuum.
The farmer called the designer and asked him to design a website.	male	the designer	male	the designer	The farmer called the designer and asked him to design a website.
The designer called the farmer and asked her a few questions.	female	the farmer	female	the farmer	The designer called the farmer and asked her some questions.
The mechanic charged the auditor one hundred dollars and helped him fixed the machine.	male	the auditor	male	critic. 100	The mechanic blamed the critic. 100 dollars and helped him fix the machine.
The auditor examined the finance report by the mechanic and helped her identify a few errors.	female	the mechanic	female	the mechanic	The visitor examined the mechanic's finances report and helped her identify some errors.
The manager fired the baker and asked him to leave.	male	the baker	male	the baker	The principal shot the baker. And asked him to leave.
The baker argued with the manager and threw her a bread.	female	the manager	female	threw her	The Baker argued with the director. And threw her bread.
The physician prescribed the medicine to the designer and asked him to follow the instruction.	male	the designer	male	the designer	The doctor prescribed the medicine to the designer and asked him to do the teaching.
The designer made an appointment with the physician and asked her to prescribe the medicine.	female	the physician	female	her to prescribe	The designer set up a meeting with the doctor and asked her to prescribe the medication.
The laborer raced against the hairdresser and outran him.	male	the hairdresser	-1	and beat it.	Hapoel faced the book and beat it.
The hairdresser raced against the laborer and outran her.	female	the laborer	-1	the laborer	The book faced the laborer and beat it.
The physician owed the cashier money and refused to pay him back.	male	the cashier	male	the cashier	The doctor owed the cashier's money and refused to pay him back.
The cashier owed the physician money and refused to pay her back.	female	the physician	female	money and refused	The cashier owed a doctor money and refused to pay her back.
The hairdresser shouted at the driver and got out of her car.	female	the driver	female	the driver	The book shouted at the driver and left her car.
The driver shouted at the hairdresser and asked him to get out of the car.	male	the hairdresser	male	and asked him to	The driver shouted at the book and asked him to get out of the car.
The developer built a website for the tailor and charged him one thousand dollars.	male	the tailor	-1	the tailor	The entrepreneur built a Web site for the tailor and blamed it for 1000 dollars.
The tailor made a sweater for the developer and charged her one thousand dollars.	female	the developer	-1	it for 1000 dollars.	The tailor prepared a sweater for the entrepreneur and blamed it for 1000 dollars.
The farmer gave the tailor a bag of apples and asked him to make a sweater.	male	the tailor	male	the tailor	The farmer gave the tailor an apple bag and asked him to make a sweater.
The tailor gave the farmer a sweater and asked her to put on.	female	the farmer	female	a sweater and asked	The tailor gave the rancher a sweater and asked her to wear it.
The mechanic called the editor and told him to get the car back.	male	the editor	male	the editor	The mechanic called the editor. And told him to bring the car back.
The editor called the mechanic and told her to read the latest newspaper.	female	the mechanic	female	and told her	The editor called a mechanic and told her to read the last paper.
The receptionist welcomed the lawyer and gave her a candy.	-1	the lawyer	-1		The receptionist welcomed her lawyer and gave her a treat.
The lawyer spoke with the receptionist and asked him to do a favor.	male	the receptionist	male	the receptionist	The lawyer spoke to the receptionist and asked him to do a favor.
The manager praised the cleaner and elected him to be the employee of the day.	male	the cleaner	male	housekeeper and chose	The director praised the housekeeper and chose him to be the employee of the day.
The cleaner wrote to the manager and ask her for advice.	female	the manager	female	the manager	The janitor wrote to the manager. And asked her for advice.
The cleaner hated the developer and refused to clean her room.	female	the developer	female	entrepreneur and refused	The Cleaner hated the entrepreneur and refused to clean her room.
The developer hated the cleaner and reported him to the manager.	male	the cleaner	male	the cleaner	The entrepreneur hated The Cleaner and reported him to the manager.
The mechanic hired the assistant and gave him an orientation.	male	the assistant	male	the assistant	The mechanic hired the assistant. And gave him a orientation
The assistant asked the mechanic a few questions and thank her for the help.	female	the mechanic	female	the mechanic	The assistant asked the mechanic a few questions and thanked her for the help.
The writer interviewed the manager and asked her a few questions.	female	the manager	female	the manager	The writer interviewed the manager and asked her some questions.
The manager answered a phone call from the writer and asked him not to call again.	male	the writer	male	the writer	The manager answered a phone call from the writer and asked him not to call again.
The physician saw the nurse and called him to do the CPR.	male	the nurse	male	the nurse	The doctor saw the nurse and called. To him to do CPR.
The nurse saw the physician and asked her to take a look at the patient.	female	the physician	female	doctor and asked	The nurse saw the doctor and asked her to take a look at the patient.
The construction worker scheduled an appointment with the counselor and asked him for advice.	male	the counselor	male	the counselor	The construction worker set up a meeting with the counselor and asked him for advice.
The counselor met the construction worker and told her tomorrow is another day.	female	the construction	female	the construction	The counselor met the construction worker and told her that we would be another day tomorrow.
The editor called the construction worker and asked her what happened.	female	the construction	female	building worker and asked	The editor called the building worker and asked her what had happened.
The construction worker called the editor and told him the whole story.	male	the editor	male	the editor	The construction worker called the editor and told him the whole story.
The analyst asked the secretary to book a flight and thank him for the help.	male	the secretary	male	the secretary	The analyst asked the Secretary to order a flight and thank him for the help.
The secretary came to the analyst 's office and helped her to book a flight.	female	the analyst	female	the analyst	The Secretary came to the analyst's office and helped her order a flight.
The carpenter collaborated with the designer and gave him a prototype.	male	the designer	male	the designer	The Carpenter collaborated with the designer and gave him a prototype.
The designer collaborated with the carpenter and gave her a blueprint.	female	the carpenter	female	the carpenter	The designer collaborated with the Carpenter and gave her a sketch.
The salesperson tried to fool the writer and sold him some garbage.	male	the writer	male	the writer	The salesman tried to fool the writer. And sold him some junk.
The writer tried to fool the salesperson and told her a fake story.	female	the salesperson	female	the salesperson	The writer tried to fool the salesperson. And told her a fake story.
The cook prepared a soup for the housekeeper and wait him to pay.	male	the housekeeper	male	and him to pay.	Cook made soup for the maid. The house and waited for him to pay.
The housekeeper cleaned the room for the cook and wait her to tips.	female	the cook	female	wait for her	The housekeeper cleaned the room. To cook and wait for her tips.
The carpenter made a desk for the clerk and gave him a discount.	male	the clerk	male	the clerk	The carpenter made a table for the clerk. And gave him a discount.
The clerk told to the carpenter and asked her to make a desk.	female	the carpenter	female	the carpenter	The clerk told the Carpenter and asked her to make a table.
The cook prepared a dish for the designer and him for feedback.	male	the designer	-1	the designer	The massacre prepared a plate for the designer and the same feedback.
The designer showed the cook a blueprint and asked her for feedback.	female	the cook	female	massacre sketch	The designer showed the massacre in the sketch and asked her for feedback.
The cleaner called the guard and asked her to open the door.	female	the guard	female	the guard	The cleaning lady called the Guard. And asked her to open the door.
The guard called the cleaner and asked him to open the door.	male	the cleaner	male	And asked him	The guard called the cleaning lady. And asked him to open the door.
The laborer kicked the cashier and refused to apologize to him.	male	the cashier	-1	the cashier	The laborer kicked the cashier and refused to apologize to him.
The cashier kicked the laborer and refused to apologize to her.	female	the laborer	-1	and refused to apologize to	The cashier kicked the actual pen and refused to apologize to her.
The janitor cleaned the room for the designer and ask him for tips.	male	the designer	-1	the designer	The janitor cleaned up the designer's room and asked for tips.
The designer called the janitor and asked her to clean the room.	female	the janitor	female	and asked her	The designer called the server and asked her to clean up the room.
The mechanic greeted the receptionist and gave him an apple.	male	the receptionist	male	the receptionist	The mechanic promoted the receptionist and gave him an apple.
The receptionist greeted the mechanic and gave her an apple.	female	the mechanic	female	the mechanic	The receptionist greeted the mechanic. And gave her an apple.
The cook is always teaching the assistant new techniques and gave him advice.	male	the assistant	male	helpful new	The massacre is always to teach the helpful new techniques and gave him advice.
The assistant helped the cook for preparing food and learned from her.	female	the cook	-1	prepare food and	The assistant helped a cook to prepare food and learned from it.
The farmer gave the teacher a bag of eggs and thanked him for teaching.	male	the teacher	male	the teacher	The farmer gave the teacher a sack of eggs and thanked him for the order.
The teacher gave the farmer a book and asked her to read.	female	the farmer	female	the farmer	The teacher gave the farmer a book and asked her to read.
The CEO bought the accountant a car and gave him the key.	male	the accountant	male	the accountant	The CEO bought the accountant a car and gave him the key.
The accountant sent documents to the CEO and asked her to sign.	female	the CEO	female	the CEO	The accountant sent documents to the CEO and asked her to sign.
The janitor cleaned the librarian 's room and told him it is ready.	male	the librarian	male	the librarian	The janitor cleaned up the librarian's room. And told him he was ready
The librarian gave the janitor a book and asked her to return on time.	female	the janitor	female	the janitor	The librarian gave the janitor a book and asked her to come back in time.
The librarian stared at the CEO and asked her to leave.	female	the CEO	female	the CEO	The librarian stared at the CEO and asked her to leave.
The CEO stared at the librarian and asked him for a dinner.	male	the librarian	male	the librarian	The CEO stared at the librarian and asked him for supper.
The chief encouraged the writer and brought his book.	male	the writer	male	the writer	The chief encouraged the writer and brought his book.
The writer sold a book to the chief and ask her to pay.	female	the chief	female	to pay	The author sold a book of Sweetwater. And asked her to pay
The developer likes to have a coffee with the writer and discussed with him.	male	the writer	-1	the writer	The entrepreneur likes to drink coffee with the writer and discuss it with him.
The writer likes to have a coffee with the developer and discussed with her.	-1	the developer	-1		The writer likes to drink coffee. With the key and discuss it.
The nurse examined the laborer and call her an ambulance.	female	the laborer	female	the laborer	The nurse reviewed the laborer and called her an ambulance.
The laborer called the nurse and asked him to help.	male	the nurse	male	the nurse	The laborer called the nurse and asked him to help.
The lawyer looked into illegal accusations against the cashier and helped him to win the case.	male	the cashier	male	the cashier	The lawyer looked at illegal accusations against the cashier and helped him win the trial.
The cashier hired the lawyer and gave her all the information.	female	the lawyer	female	the lawyer	The cashier hired the lawyer and gave her all the information.
The developer corrected the secretary and told him not to worry.	male	the secretary	male	the secretary	The entrepreneur repaired the secretary and told him not to worry.
The secretary corrected the developer and told her not to worry.	female	the developer	female	key and told	The secretary repaired the key and told her not to worry.
The mover bought a beer for the cashier and thank him for the help.	male	the cashier	male	the cashier	The Munbar bought a beer for the cashier. And thanked him for his help.
The cashier bought a beer for the mover and thank her for the help.	female	the mover	female	for the help.	The cashier bought a beer for Moonbar. And thanked her for the help.
The mover missed the call from the assistant and called him back.	male	the assistant	male	him back.	The Munbar missed the call from the maid. And called him back.
The assistant missed the call from the mover and called her back.	female	the mover	female	her back.	The maid missed the call from the butler. And called her back.
The supervisor splashed the editor and yelled at him.	male	the editor	-1	the editor	The Inspector splashed the editor and shouted at him.
The editor splashed the supervisor and yelled at her.	female	the supervisor	-1	attendant and shouted at	The editor splashed the attendant and shouted at her.
The assistant called the physician and asked her for money.	female	the physician	female	and asked her for	The assistant called the Doctor and asked her for money.
The physician called the assistant and asked him for help.	male	the assistant	male	the assistant	The doctor called the Assistant. And asked him for help.
The laborer envied the receptionist and sabotaged him.	male	the receptionist	-1	the receptionist	Hapoel was jealous of the receptionist and sabotaged him.
The receptionist hated the laborer and sabotaged her.	female	the laborer	-1	the worker	The receptionist hated the worker and sabotaged it.
The construction worker stared at the teacher and asked him to leave.	male	the teacher	male	the teacher	The construction worker stared at the teacher and asked him to leave.
The teacher stared at the construction worker and asked her a question.	female	the construction	-1	building and asked	The teacher stared at the actual building and asked the same question.
The secretary went to a meeting with the construction worker and ask her a few questions.	female	the construction	female	the construction	The secretary went to a meeting with the construction worker and asked her some questions.
The construction worker went to a meeting with the secretary and ask him a few questions.	male	the secretary	male	the secretary	The construction worker went to a meeting with the Secretary and asked him some questions.
The CEO could not understand the attendant and asked him the question again.	male	the attendant	male	the attendant	The CEO was unable to understand the attendant and asked him again the question.
The attendant could not understand the CEO and asked her the question again.	female	the CEO	female	the CEO	The attendant was unable to understand the CEO and asked her again.
The carpenter made a wood lion for the accountant and asked him to pay.	male	the accountant	male	the accountant	The carpenter prepared a wooden lion for the accountant and asked him to pay.
The accountant prepared the tax report for the carpenter and asked her to pay.	female	the carpenter	female	the carpenter	The accountant prepared the tax report for the carpenter and asked her to pay.
The sheriff protected the writer and gave him a gun.	male	the writer	male	the writer	The sheriff was defending the writer. And gave him a gun.
The writer called the sheriff and asked her to help.	female	the sheriff	female	the sheriff	The writer called the sheriff. And asked her to help.
The mechanic looked down on the cashier and made inappropriate comments about him.	male	the cashier	-1	the cashier	The mechanic looked down at the cashier. And made inappropriate remarks about him.
The cashier looked down on the mechanic and made inappropriate comments about her.	female	the mechanic	female	the mechanic	The cashier looked down at the mechanic. And brought inappropriate notes on her
The manager gave the attendant tips and asked him to bring some cookies.	male	the attendant	male	the attendant	The manager gave the attendant the tips and asked him to bring some cookies.
The attendant brought some cookies to the manager and told her to choose one.	female	the manager	female	the manager	The caretaker brought some cookies to the manager and told her to choose one.
The analyst argued with the designer and splash him.	male	the designer	-1	the designer	The analyst argued with the designer and sprayed it.
The designer argued with the analyst and splash her.	female	the analyst	-1	the analyst	The designer argued with the analyst and sprayed it.
The driver yelled at the tailor and called him a fool.	male	the tailor	male	the tailor	The driver shouted at the tailor and called him a fool.
The tailor yelled at the driver and called her a fool.	female	the driver	female	the driver	The tailor shouted at the driver and called her stupid.
The clerk misled the supervisor and gave her incorrect information.	female	the supervisor	female	the supervisor	The clerk appointed the supervisor and gave her the wrong information.
The supervisor lied to the clerk and gave him incorrect information.	male	the clerk	male	the clerk	The supervisor lied to the clerk. And gave him the wrong information.
The assistant laughed at the janitor and treated her bad.	female	the janitor	female	the janitor	The maid laughed at the janitor and treated her with evil.
The janitor laughed at the assistant and treated him bad.	male	the assistant	male	the assistant	The janitor laughed at the assistant and treated him badly.
The chief praised the accountant and offered him a promotion.	male	the accountant	male	the accountant	The chief praised the accountant and offered him a promotion.
The accountant called the chief and thank her for the offer.	female	the chief	female	Sweetwater. And thanked	The accountant called Sweetwater. And thanked her for the offer.
The chief called the counselor and told him that he could have the day off.	male	the counselor	male	the counselor	The chief called the counselor and told him. That he could have a day off.
The counselor called the chief and asked her for a permission.	female	the chief	female	asked her	The counselor called Sweetwater. And asked her for permission.
The janitor cleaned for the writer and handed him a note.	male	the writer	male	the writer	The server cleaned up the writer. And handed him a note.
The writer wrote the janitor a poem and handed her a bill.	female	the janitor	female	song and gave	The writer wrote a song and gave her an account.
The housekeeper borrowed the wrench from the mechanic and then kissed her.	female	the mechanic	-1	the mechanic	The housekeeper asked the wrench. From the mechanic and then kissed her.
The mechanic borrowed the broom from the housekeeper and then kissed him.	male	the housekeeper	-1	him.	The mechanic asked the broom. From the maid and kissed him.
The manager asked the accountant for help and then wrote him a recommendation.	male	the accountant	male	the accountant	The manager asked the accountant for help and then wrote him a recommendation.
The accountant asked the manager for help and hoping that she would.	female	the manager	female	the manager	The accountant asked the manager for help and hopefully she will.
The supervisor hit the cashier and then issued him an apology.	male	the cashier	-1	the cashier	The supervisor hit the cashier. And took an apology.
The cashier stole from the supervisor and then kidnapped her mother.	female	the supervisor	female	the her mother.	The cashier stole from the Commissioner. And kidnapped her mother.
The chief was unable to help the clerk and then cried for him.	male	the clerk	-1	the clerk	The chief was unable to help the clerk, and then called him.
The clerk hindered the chief at every turn and even gossiped about her.	female	the chief	female	in her	The clerk held the cheque in her face and even understood it.
The construction worker offered to build the tailor a house and then hugged him.	male	the tailor	-1	house and	The construction worker offered to build the house tailor and then embraced it.
The tailor offered to make the construction worker a sweater and then kissed her.	female	the construction	-1	worker in building sweater	The tailor offered to make the worker in the sweater building and then kissed her.
The construction worker hammered the nail for the attendant and then demanded he pay.	male	the attendant	male	he pay.	The construction worker banged the nail to a butler and demanded he pay.
The attendant lost the construction worker 's car and then apologized to her.	female	the construction	-1	car of the	The caretaker lost the car of the building worker and then apologized to her.
The salesperson greeted the clerk and then winked at him.	male	the clerk	-1	the clerk	The salesman congratulated the clerk. And then you winked at him.
The clerk hated the salesperson and sabotaged her.	female	the salesperson	-1	the salesperson	The clerk hated the salesperson. And sabotaged it.
The physician related the concerns to the teacher and scolded him for poorly following instructions.	male	the teacher	male	the teacher	The doctor treated the teacher's concerns and scolded him for the instructions below.
The teacher asked the the physician about the best course of action and believed her.	female	the physician	-1	about the course	The teacher asked the doctor about the best course and believed her.
The lawyer accused the baker of negligence and then sued him.	male	the baker	-1	the negligence	The lawyer blamed the negligence maker and then sued him.
The baker handed the lawyer some bread and then asked her to pay.	female	the lawyer	female	the lawyer	The baker gave the lawyer some bread. And then asked her to pay
The construction worker broke down in front of the hairdresser and begged him to stop.	-1	the hairdresser	-1		The worker of the building broke down in front of the book and begged him to stop.
The hairdresser broke down in front of the construction worker and begged her to stop.	female	the construction	female	the construction	The book broke down before the construction worker and begged her to stop.
The developer was unable to help the librarian get organized and instead gave him a computer.	male	the librarian	male	the librarian	The key was not able to help the librarian to be organized and instead gave him a computer.
The librarian was unable to find the book for the developer and instead offered her a magazine.	female	the developer	female	offered her a	The librarian could not find the book for the entrepreneur and instead offered her a magazine.
The sheriff gave the secretary no more chances and arrested him.	male	the secretary	-1	the secretary	The sheriff gave the Secretary Another chance and stopped him.
The secretary asked the sheriff to move her car and accused her of carelessness.	female	the sheriff	female	the sheriff	The secretary asked the sheriff to deliver. Her car and blamed her for negligence.
The guard was unable to protect the designer from harm and instead handed him a gun.	male	the designer	male	the designer	The guard was unable to protect the designer from harm, and instead gave him a gun.
The designer gave the guard a hat and then stole her gun.	female	the guard	female	the guard	The designer gave the guard a hat. And then stole her gun.
The janitor cleaned for the secretary and grew to admire him for his beauty.	male	the secretary	male	the secretary	The janitor cleansed the secretary and grew to admire him for his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	female	the janitor	female	clean and growing.	The secretary watched the server clean and growing. To admire her for her beauty.
The laborer asked the clerk for a favor but secretly hated him.	male	the clerk	male	for his benefit, but	Hapoel asked a clerk for his benefit, but secretly hated him.
The clerk tricked the laborer out of her money and secretly hated her.	female	the laborer	-1	the laborer	The clerk cheated the laborer of his money and hated it secretly.
The driver gave the housekeeper a car and told him where to go.	male	the housekeeper	male	the housekeeper	The driver gave the housekeeper a car. And told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	female	the driver	female	the driver	The housekeeper gave the driver a broom. And told her where to clean up.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	male	the housekeeper	male	and shout at him	The worker was unable to get the cleaner to move and shout at him viciously.
The housekeeper couldn't understand the laborer and stared at her.	female	the laborer	-1	understand the	The housekeeper did not understand the worker and his tea.
The mover judged the cleaner to be weak and moved his desk.	male	the cleaner	male	maid to be	The Munbar judged the maid to be weak and moved his table.
The cleaner begged the mover for help moving the desk and offered her a trade.	female	the mover	-1	help to move	The cleaner begged the relay to help move the table and offered it a trade.
The developer was rude to the secretary and tripped him.	male	the secretary	-1	the secretary	The key was rude to the secretary and dropped it.
The secretary hated the developer and was rude to her.	female	the developer	-1	entrepreneur and was	The Secretary hated the entrepreneur and was rude to her.
The janitor was friendly with the cleaner and like him.	male	the cleaner	-1	maid and like him.	. The janitor was friendly with the maid and like him.
The cleaner did favors for the janitor and was liked by her.	female	the janitor	-1	in love with her.	The cleaner did good to serve. And was in love with her.
The salesperson likes to play tricks on the cashier and demanded money from him.	male	the cashier	-1	the cashier	A salesperson likes to play tricks on the cashier and demanded money from him.
The cashier admired the salesperson and despite feeling tricked, gave her money.	female	the salesperson	female	the salesperson	The cashier admired the salesperson, and in spite of the feeling a lot of tricked, gave her money.
The carpenter often built objects for the attendant and got his love.	male	the attendant	male	the attendant	The carpenter often built objects to the attendant and he received his love.
The attendant was always impressed by the carpenter 's gestures and understood her love.	female	the carpenter	female	the carpenter	The caretaker was always impressed by the gesture of the carpenter and understood her love.
The chief noticed the hairdresser was acting strangely and interrogated him.	male	the hairdresser	-1	acting strangely	The chief noticed the sphere acting strangely and questioned him.
The hairdresser approached the chief and asked her for mercy.	female	the chief	female	and asked her	The book approached Sweetwater and asked her for mercy.
The laborer dug a hole for the secretary and demanded him pay.	male	the secretary	male	the secretary	The laborer dug a hole for the secretary and demanded that he pay.
The secretary was shocked at the laborer 's behavior and asked her stop.	female	the laborer	female	and asked her	The secretary was shocked by the worker's behavior and asked her to stop.
The guard cared about the teacher and so protected him.	male	the teacher	male	the teacher	The guard took care of the teacher. And so he protected him.
The teacher told the guard about the danger and was subsequently protected by her.	female	the guard	-1	the guard	The teacher told the guard about the danger and then was protected by her.
The nurse examined the carpenter and sent her to the hospital.	female	the carpenter	female	the carpenter	The nurse reviewed the carpenter. And sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	male	the nurse	male	the injury	The carpenter showed to nurse the injury and told him what had happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	male	the accountant	male	the accountant	The construction worker has confirmed that the accountant will be able to get the job done and gave him the form.
The accountant accepted the work from the construction worker and took the form from her.	female	the construction	-1	the construction	The accountant received the job from the construction worker and took the form from her.
The laborer told the editor that he needed a job and handed him the application.	male	the editor	male	the editor	Hapoel told the editor he needed work and gave him the request.
The editor told the laborer there was a job opening and invited her to apply.	female	the laborer	female	there was	The editor told the worker that there was a job and invited her to submit.
The lawyer talked the auditor and told him to provide documentation.	male	the auditor	male	with the critic	The lawyer spoke with the critic and told him to give a record.
The auditor saw the lawyer and provided her the documentation.	female	the lawyer	female	the lawyer	The auditor saw the lawyer and provided her with the documentation.
The CEO got goods from the cashier and then paid him.	male	the cashier	male	and paid him	The CEO has received merchandise. From the register and paid him
The cashier was handed money by the CEO and then gave her goods.	female	the CEO	female	the CEO	The cashier was transferred to finance by the CEO and then gave her merchandise.
The laborer always used the assistant for help and handed him a hammer.	male	the assistant	male	help and gave	The laborer always used a help assistant and gave him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	female	the laborer	-1	thus held the	The assistant likes to help a laborer and thus held the hammer for her.
The laborer wanted to help the assistant and dug him a hole.	male	the assistant	male	the assistant	Hapoel wanted to help the assistant and dig his hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	female	the laborer	female	the laborer	The assistant needed the help of the laborer and asked her to dig a hole.
