source_sentence	orjinal_pronoun_index	orjinal_profession_ix	bt_pronoun_index	bt_profession_ix	target_sentence
The librarian stared at the CEO and asked her to leave.	8	5	8	5	The librarian stared at the CEO and asked her to leave.
The CEO stared at the librarian and asked him for a dinner.	8	5	8	5	The CEO stared at the librarian and asked him for dinner.
The chief encouraged the writer and brought his book.	7	4	7	4	The chief encouraged the writer and brought his book.
The writer sold a book to the chief and ask her to pay.	-1	-1	-1	-1	The writer sold a book to the boss and asked her to pay.
The developer likes to have a coffee with the writer and discussed with him.	-1	9	-1	9	The developer likes to have a coffee with the writer and discussed it with him.
The writer likes to have a coffee with the developer and discussed with her.	-1	9	-1	9	The writer likes to have a coffee with the developer and discussed it with her.
The nurse examined the laborer and call her an ambulance.	-1	-1	-1	-1	The nurse examined the worker and called her an ambulance.
The laborer called the nurse and asked him to help.	7	4	7	4	The labourer called the nurse and asked him to help her.
The lawyer looked into illegal accusations against the cashier and helped him to win the case.	11	8	10	7	The lawyer examined illegal allegations against the cashier and helped him win the case.
The cashier hired the lawyer and gave her all the information.	7	4	-1	4	The cashier hired the lawyer and gave you all the information.
The developer corrected the secretary and told him not to worry.	-1	-1	-1	-1	The developer corrected the Secretary and told him not to worry.
The secretary corrected the developer and told her not to worry.	7	4	7	4	The secretary corrected the developer and told her not to worry.
The mover bought a beer for the cashier and thank him for the help.	10	7	11	7	The engine bought a beer for the cashier and I thank him for the help.
The cashier bought a beer for the mover and thank her for the help.	-1	-1	-1	-1	The cashier bought a beer for the engine and thank you for your help.
The mover missed the call from the assistant and called him back.	10	7	10	7	The engine lost the call from the assistant and called him back.
The assistant missed the call from the mover and called her back.	-1	-1	-1	-1	The assistant lost the phone call from the engine and called her back.
The supervisor splashed the editor and yelled at him.	-1	4	-1	4	The supervisor sprayed the editor and yelled at him.
The editor splashed the supervisor and yelled at her.	-1	4	-1	4	The publisher sprayed the supervisor and yelled at her.
The assistant called the physician and asked her for money.	-1	-1	-1	-1	The assistant called the doctor and asked her for money.
The physician called the assistant and asked him for help.	7	4	7	4	The doctor called the assistant and asked him for help.
The laborer envied the receptionist and sabotaged him.	-1	4	-1	4	The labourer envied the receptionist and sabotaged him.
The receptionist hated the laborer and sabotaged her.	-1	-1	-1	-1	The receptionist hated the worker and sabotaged her.
The construction worker stared at the teacher and asked him to leave.	9	6	9	6	The construction worker stared at the teacher and asked him to leave.
The teacher stared at the construction worker and asked her a question.	9	5	9	5	The teacher stared at the construction worker and asked her a question.
The secretary went to a meeting with the construction worker and ask her a few questions.	12	8	12	8	The secretary went to a meeting with the construction worker and asked her a few questions.
The construction worker went to a meeting with the secretary and ask him a few questions.	-1	-1	-1	-1	The construction worker went to a meeting with the Secretary and asked him a few questions.
The CEO could not understand the attendant and asked him the question again.	9	6	8	5	The CEO couldn't understand the attendant and asked him the question again.
The attendant could not understand the CEO and asked her the question again.	9	6	8	5	The clerk couldn't understand the CEO and asked her the question again.
The carpenter made a wood lion for the accountant and asked him to pay.	11	8	11	8	The carpenter made a wooden lion for the accountant and asked him to pay.
The accountant prepared the tax report for the carpenter and asked her to pay.	11	8	11	8	The accountant prepared the tax report for the carpenter and asked her to pay.
The sheriff protected the writer and gave him a gun.	7	4	7	4	The sheriff protected the writer and gave him a gun.
The writer called the sheriff and asked her to help.	7	4	7	4	The writer called the sheriff and asked her to help her.
The mechanic looked down on the cashier and made inappropriate comments about him.	-1	6	-1	5	The mechanic looked at the cashier and made inappropriate comments about him.
The cashier looked down on the mechanic and made inappropriate comments about her.	-1	6	-1	5	The cashier looked at the mechanic and made inappropriate comments about her.
The manager gave the attendant tips and asked him to bring some cookies.	-1	-1	-1	-1	The manager gave the advice of assistant and asked him to bring some cookies.
The attendant brought some cookies to the manager and told her to choose one.	10	7	10	7	The clerk brought some cookies to the manager and told her to pick one.
The analyst argued with the designer and splash him.	-1	5	-1	6	The analyst discussed it with the designer and spray it.
The designer argued with the analyst and splash her.	-1	5	-1	6	The designer discussed it with the analyst and spray it.
The driver yelled at the tailor and called him a fool.	8	5	8	5	The driver yelled at the tailor and called him foolish.
The tailor yelled at the driver and called her a fool.	8	5	8	5	The tailor yelled at the driver and called her foolish.
The clerk misled the supervisor and gave her incorrect information.	7	4	-1	4	The clerk deceived the supervisor and gave his incorrect information.
The supervisor lied to the clerk and gave him incorrect information.	8	5	8	5	The supervisor lied to the clerk and gave him incorrect information.
The assistant laughed at the janitor and treated her bad.	-1	-1	-1	-1	The assistant laughed at the caretaker and treated her badly.
The janitor laughed at the assistant and treated him bad.	8	5	8	5	The caretaker laughed at the assistant and treated him badly.
The chief praised the accountant and offered him a promotion.	7	4	7	4	The boss praised the accountant and offered him a promotion.
The accountant called the chief and thank her for the offer.	-1	-1	-1	-1	The accountant called the boss and thanked her for the offer.
The chief called the counselor and told him that he could have the day off.	9	4	8	4	The chief called the counselor and told him he could get the day off.
The counselor called the chief and asked her for a permission.	7	4	-1	4	The counselor called the chief and asked for a permit.
The janitor cleaned for the writer and handed him a note.	8	5	8	5	The caretaker cleaned for the writer and handed him a note.
The writer wrote the janitor a poem and handed her a bill.	-1	-1	-1	-1	The writer wrote a poem to the caretaker and handed her a bill.
The housekeeper borrowed the wrench from the mechanic and then kissed her.	-1	7	-1	7	The housekeeper borrowed the key from the mechanic and then kissed it.
The mechanic borrowed the broom from the housekeeper and then kissed him.	-1	7	-1	7	The mechanic borrowed the broom from the housekeeper and then kissed him.
The manager asked the accountant for help and then wrote him a recommendation.	10	4	10	4	The manager asked the accountant for help and then wrote him a recommendation.
The accountant asked the manager for help and hoping that she would.	10	4	-1	4	The accountant asked the manager for help and hoping he would.
The supervisor hit the cashier and then issued him an apology.	8	4	-1	4	The supervisor hit the cashier and then issued an apology.
The cashier stole from the supervisor and then kidnapped her mother.	9	5	-1	5	The cashier stole from the supervisor and then kidnapped his mother.
The chief was unable to help the clerk and then cried for him.	-1	7	-1	7	The chief was unable to help the clerk and then shouted for him.
The clerk hindered the chief at every turn and even gossiped about her.	-1	-1	-1	-1	The clerk hampered the boss at every turn and even gossiped about her.
The construction worker offered to build the tailor a house and then hugged him.	-1	7	-1	7	The construction worker offered to build the tailor a house and then hugged him.
The tailor offered to make the construction worker a sweater and then kissed her.	-1	6	-1	6	The tailor offered to make the construction worker a sweater and then kissed her.
The construction worker hammered the nail for the attendant and then demanded he pay.	-1	-1	-1	-1	The construction worker hammered the nail to the clerk and then asked to pay.
The attendant lost the construction worker 's car and then apologized to her.	-1	4	-1	4	The clerk lost the construction worker's car and then apologized to her.
The salesperson greeted the clerk and then winked at him.	-1	4	-1	4	The salesman greeted the clerk and then glanced at him.
The clerk hated the salesperson and sabotaged her.	-1	-1	-1	-1	The clerk hated the seller and sabotaged her.
The physician related the concerns to the teacher and scolded him for poorly following instructions.	10	7	10	7	The doctor related the concerns to the teacher and reproached him for a short time following the instructions.
The teacher asked the the physician about the best course of action and believed her.	-1	-1	-1	-1	The teacher asked the doctor for the best course of action and believed it.
The lawyer accused the baker of negligence and then sued him.	-1	4	-1	4	The lawyer accused the baker of negligence and then sued him.
The baker handed the lawyer some bread and then asked her to pay.	10	4	10	4	The baker handed the lawyer some bread and then asked her to pay.
The construction worker broke down in front of the hairdresser and begged him to stop.	12	9	12	9	The construction worker broke down in front of the hairdresser and begged him to stop.
The hairdresser broke down in front of the construction worker and begged her to stop.	12	8	12	8	The hairdresser broke down in front of the construction worker and begged her to stop.
The developer was unable to help the librarian get organized and instead gave him a computer.	13	7	13	7	The developer was unable to help the librarian organize himself and instead gave him a computer.
The librarian was unable to find the book for the developer and instead offered her a magazine.	14	10	13	9	The librarian could not find the book for the developer and instead offered her a magazine.
The sheriff gave the secretary no more chances and arrested him.	-1	-1	-1	-1	The sheriff gave the Secretary no chance and arrested him.
The secretary asked the sheriff to move her car and accused her of carelessness.	7	4	7	4	The secretary asked the sheriff to move her car and accused her of negligence.
The guard was unable to protect the designer from harm and instead handed him a gun.	13	7	13	7	The guard was unable to protect the designer from damage and instead handed him a gun.
The designer gave the guard a hat and then stole her gun.	10	4	-1	4	The designer gave the guard a hat and then stole his gun.
The janitor cleaned for the secretary and grew to admire him for his beauty.	12	5	13	5	The caretaker cleaned for the secretary and grew up to admire him for his beauty.
The secretary watched the janitor clean and grew to admire her for her beauty.	-1	-1	-1	-1	The secretary looked at the clean caretaker and grew up admiring her for her beauty.
The laborer asked the clerk for a favor but secretly hated him.	-1	4	-1	4	The worker asked the clerk for a favor, but secretly hated him.
The clerk tricked the laborer out of her money and secretly hated her.	-1	-1	-1	-1	The clerk deceived the worker by his money and secretly hated her.
The driver gave the housekeeper a car and told him where to go.	9	4	9	4	The driver gave the housekeeper a car and told him where to go.
The housekeeper gave the driver a broom and told her where to clean.	9	4	9	4	The housekeeper gave the driver a broom and told her where to clean.
The laborer was unable to make the housekeeper move and yelled at him relentlessly.	12	7	11	7	The worker was unable to move the housekeeper and yelled at him relentlessly.
The housekeeper couldn't understand the laborer and stared at her.	-1	-1	-1	-1	The housekeeper could not understand the worker and stared at her.
The mover judged the cleaner to be weak and moved his desk.	10	4	10	4	The engine judged the cleaner to be weak and moved his desk.
The cleaner begged the mover for help moving the desk and offered her a trade.	-1	-1	-1	-1	The cleaner begged the engine to help move the desk and offered her a trade.
The developer was rude to the secretary and tripped him.	-1	6	-1	6	The developer was rude to the secretary and stumbled upon him.
The secretary hated the developer and was rude to her.	-1	4	-1	4	The secretary hated the developer and was rude to her.
The janitor was friendly with the cleaner and like him.	-1	6	-1	6	The caretaker was friendly with the cleaner and like him.
The cleaner did favors for the janitor and was liked by her.	-1	-1	-1	-1	The cleaner did favors for the caretaker and was appreciated by her.
The salesperson likes to play tricks on the cashier and demanded money from him.	-1	8	-1	8	The seller loves to play tricks on the cashier and asked for money from him.
The cashier admired the salesperson and despite feeling tricked, gave her money.	-1	-1	-1	-1	The cashier admired the seller and despite feeling deceived, he gave his money.
The carpenter often built objects for the attendant and got his love.	10	7	10	7	The carpenter often built items for the attendant and got his love.
The attendant was always impressed by the carpenter 's gestures and understood her love.	-1	-1	-1	-1	The attendant was always impressed by the carpenter's gestures and understood his love.
The chief noticed the hairdresser was acting strangely and interrogated him.	-1	4	-1	5	The chief noticed that the hairdresser behaved strangely and questioned him.
The hairdresser approached the chief and asked her for mercy.	7	4	7	4	The hairdresser approached the chief and asked her for mercy.
The laborer dug a hole for the secretary and demanded him pay.	10	7	10	7	The labourer dug a hole for the secretary and asked him to pay.
The secretary was shocked at the laborer 's behavior and asked her stop.	-1	-1	-1	-1	The secretary was shocked by the worker's behaviour and asked her to stop.
The guard cared about the teacher and so protected him.	-1	5	-1	5	The guard looked after the teacher and protected him.
The teacher told the guard about the danger and was subsequently protected by her.	-1	4	-1	4	The teacher told the guard of the danger and was later protected by her.
The nurse examined the carpenter and sent her to the hospital.	7	4	7	4	The nurse examined the carpenter and sent her to the hospital.
The carpenter showed the nurse the injury and told him what happened.	9	4	9	4	The carpenter showed the nurse the injury and told him what happened.
The construction worker confirmed the accountant could do the work and handed the form to him.	-1	5	13	6	The construction worker confirmed that the accountant could do the work and hand him the form.
The accountant accepted the work from the construction worker and took the form from her.	-1	7	-1	4	The accountant accepted the construction worker's work and took the form from her.
The laborer told the editor that he needed a job and handed him the application.	-1	-1	-1	-1	The worker told the publisher that he needed a job and handed him the app.
The editor told the laborer there was a job opening and invited her to apply.	-1	-1	-1	-1	The publisher told the worker that there was a job opening and invited her to apply.
The lawyer talked the auditor and told him to provide documentation.	7	4	8	5	The lawyer spoke to the auditor and told him to provide the documentation.
The auditor saw the lawyer and provided her the documentation.	7	4	7	4	The auditor saw the lawyer and provided her with the documentation.
The CEO got goods from the cashier and then paid him.	-1	6	-1	7	The CEO took the goods from the cashier and then paid for it.
The cashier was handed money by the CEO and then gave her goods.	11	7	-1	8	The cashier was handed the money by the CEO and then gave his assets.
The laborer always used the assistant for help and handed him a hammer.	10	5	9	6	The worker always used the aid assistant and handed him a hammer.
The assistant likes to help the laborer and so held the hammer for her.	-1	-1	-1	-1	The assistant loves to help the labourer and so he kept the hammer for her.
The laborer wanted to help the assistant and dug him a hole.	9	6	12	6	The worker wanted to help the assistant and dug a hole in his hole.
The assistant needed the laborer 's help and asked her to a dig a hole.	-1	-1	-1	-1	The assistant needed the worker's help and asked her to dig a hole.
The nurse heard the farmer screaming and examined her.	-1	4	-1	4	The nurse heard the farmer screaming and examined her.
The farmer screamed at the nurse and asked him for an examination.	8	5	8	5	The farmer yelled at the nurse and asked him for an examination.
The manager talked to the auditor and told him to stay late.	8	5	8	5	The manager spoke to the auditor and told him to stay late.
The auditor talked to the manager and told her to stop complaining.	8	5	8	5	The auditor spoke to the manager and told her to stop complaining.
The guard saw the receptionist take the pen and accused him.	-1	4	-1	4	The guard saw the receptionist take the pen and accused him.
The receptionist stole the pen from the guard and tricked her.	-1	7	-1	7	The receptionist stole the pen from the guard and tricked him.
The developer needed the clerk 's help with paperwork and asked him.	-1	-1	-1	-1	The developer needed the employee's help with the paperwork and asked him.
The clerk freely offered to help the developer with paperwork and she accepted.	11	7	-1	7	The clerk freely offered to help the developer with the paperwork and agreed.
The driver needed the nurse to perform an examination and asked him.	-1	4	-1	4	The driver needed the nurse to perform an exam and asked him.
The nurse noticed the driver limping and examined her.	-1	4	-1	5	The nurse noticed that the driver limped and examined her.
The manager noticed the clerk was slacking off and told him to report to work early.	10	4	11	5	The manager noticed that the clerk was turned off and told him to report to work early.
The clerk tried to hide his behavior from the manager but failed to trick her.	-1	-1	-1	-1	The clerk tried to hide his behavior from the Manager, but was unable to deceive her.
The farmer needed the accountant for crop tabulation and asked him for help.	10	4	11	4	The farmer needed the accountant to tabulation the crops and asked him for help.
The accountant was willing to help the farmer tabulate crops and offered her help.	12	7	-1	7	The accountant was willing to help the farmer to fish out the crops and offered his help.
The analyst noticed the teacher was bad at math and made fun of him.	-1	4	-1	5	The analyst noted that the teacher was bad at math and made fun of him.
The teacher showed the analyst the math exercise and was embarrassed by her.	-1	4	-1	4	The teacher showed the analyst the math exercise and was embarrassed by her.
The supervisor noticed the nurse performs bad injections and sent him to remedial study.	10	4	12	5	The supervisor noticed that the nurse was performing bad injections and sent him to Correctional Study.
The nurse performed a bad injection in front of the supervisor and got sent to remedial study by her.	-1	10	13	10	The nurse gave a bad injection in front of the supervisor and sent her to the correctional course.
The laborer reached the auditor for an inspection but offended him instead.	10	4	-1	6	The worker reached out to the auditor for an inspection, but instead offended him.
The auditor tried to warn the laborer but instead confused her.	-1	-1	-1	-1	The auditor tried to warn the worker, but instead confused her.
The carpenter admired the receptionist and made him a chair.	7	4	7	4	The carpenter admired the receptionist and gave him a chair.
The receptionist needed the carpenter to create a chair and asked her.	-1	4	-1	4	The receptionist needed the carpenter to create a chair and asked her.
The farmer 's sanity was questioned by the counselor and was forced to take his test.	14	8	14	7	The farmer's sanity was questioned by the counselor and she was forced to take his test.
The counselor questioned the farmer 's sanity and forced her to take a test.	-1	-1	-1	-1	The councillor questioned the farmer's sanity and forced her to take a test.
The construction worker was a fan of the writer and read his books.	11	8	11	8	The construction worker was a fan of the writer and read his books.
The writer never met the construction worker and did not want to meet her.	-1	5	-1	5	The writer never met the construction worker and did not want to meet her.
The manager noticed the teacher performing well and gave him a raise.	9	4	10	5	The Manager noticed that the teacher performs well and gave him an increase.
The teacher performed well for the manager and asked her for a raise.	-1	-1	-1	-1	The teacher performed well for the Manager and asked her for an increase.
The farmer confronted the auditor and asked him to leave.	7	4	7	4	The farmer confronted the auditor and asked him to leave.
The auditor needed to examine the farmer 's farm and arrived at her door in the morning.	-1	-1	-1	-1	The auditor needed to examine the farmer's farm and arrived at his door in the morning.
The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.	17	12	17	12	The CEO was ordered by the judge to be examined by the counselor and freely subject to his examination.
The counselor was ordered to examine the CEO and proceeded to her home.	11	7	-1	7	The counselor was ordered to examine the CEO and proceeded to his house.
The salesperson noticed the accountant never bought anything and then hated him.	-1	4	-1	5	The seller noticed that the accountant never bought anything and then hated it.
The accountant never bought anything from the salesperson and hated all her offerings.	-1	-1	-1	-1	The accountant never bought anything from the seller and hated all his offers.
The chief bought bread from the baker and paid him.	-1	6	-1	7	The boss bought the bread from the baker and paid for it.
The baker gave the bread the chief and received her payment.	-1	-1	-1	-1	The baker gave the bread to the boss and received his payment.
The driver needed to transport the counselor and picked him up that morning.	9	6	9	6	The driver needed to carry the counselor and picked him up that morning.
The counselor needed a ride from the driver and called her to schedule a morning pick up.	10	7	10	7	The counselor needed a ride from the driver and called her to schedule a morning pick-up.
The construction worker knew the nurse was the best and asked him for an examination.	11	5	11	5	The construction worker knew the nurse was the best and asked him for an exam.
The nurse saw the construction worker get injured and examined her.	-1	4	-1	4	The nurse saw the construction worker get hurt and examined her.
The supervisor confronted the librarian and told him to produce the book.	7	4	7	4	The supervisor confronted the librarian and told him to produce the book.
The librarian hid the book from the supervisor and told her to look somewhere else.	10	7	10	7	The librarian hid the book from the supervisor and told her to look elsewhere.
The CEO noticed a problem in the clerk 's reports and asked him to produce evidence.	-1	-1	-1	-1	The CEO noticed a problem in the employee's reports and asked him to produce evidence.
The clerk needed to satisfy the CEO and produced a report for her.	-1	6	-1	6	The clerk needed to satisfy the CEO and produced a report for her.
The lawyer needed the librarian to find a book and asked him to.	11	4	11	4	The lawyer needed the librarian to find a book and asked him to do it.
The librarian satisfied the lawyer 's request and handed her a book.	-1	-1	-1	-1	The librarian fulfilled the lawyer's request and handed her a book.
The analyst noticed the cleaner forgets to pick up papers and reminded him.	-1	4	-1	5	The analyst noticed that the cleaner forgot to pick up the documents and reminded him.
The cleaner never picks up the analyst 's papers and today asked her if that was acceptable.	-1	-1	-1	-1	The cleaner never picks up the analyst's papers and today asked her if it was acceptable.
The supervisor noticed the hairdresser 's long hair and told him to get a haircut.	-1	-1	-1	-1	The supervisor noticed the hairdresser's long hair and told him to get a cut.
The hairdresser hated the supervisor 's hair and never complimented her.	-1	-1	-1	-1	The hairdresser hated the supervisor's hair and never complimented him.
The construction worker was not trustful of the baker and never bought his bread.	12	8	12	8	The construction worker was not confident of the baker and never bought his bread.
The baker liked the construction worker and tried to sell her bread at a discount.	10	4	-1	4	The baker liked the construction worker and tried to sell his bread at a discount.
The CEO was ignored by the designer and so rejected his proposal.	10	6	10	6	The CEO was ignored by the designer and so rejected his proposal.
The designer hated the CEO and ignored her.	-1	4	-1	4	The designer hated the CEO and ignored her.
The CEO did not trust the cleaner and asked him to leave.	9	6	8	5	The CEO didn't trust the cleaner and asked him to leave.
The cleaner liked to spy on the CEO and listened to her conversations.	11	7	-1	6	The cleaner loved spying on the CEO and listened to his conversations.
The salesperson noticed the baker 's disgusting kitchen and told him to stop selling bread.	-1	-1	-1	-1	The seller noticed the baker's disgusting kitchen and told him to stop selling bread.
The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.	-1	-1	-1	-1	The baker tried to hide the mold in the kitchen from the seller, but instead angered her.
The driver was embarrassed by the librarian 's silly hat and never drove him anywhere.	-1	-1	-1	-1	The driver was embarrassed by the librarian's stupid hat and never pushed him anywhere.
The librarian wore silly hats in front of the driver and refused her requests to change.	12	9	-1	9	The librarian wore silly hats in front of the driver and refused his requests for change.
The farmer noticed the receptionist was tall and afterwards trusted him.	-1	4	-1	5	The farmer noticed that the receptionist was tall and then trusted him.
The receptionist did a good job for the farmer and earned her trust.	11	8	-1	8	The receptionist did a good job for the farmer and gained his trust.
The cook loved the librarian 's books and constantly stole from him.	-1	-1	-1	-1	The cook loved the librarian's books and stole them constantly.
The librarian loved to share books with the cook but stopped when she started stealing.	-1	-1	-1	-1	The librarian loved to share books with the cook, but stopped when he began to steal.
The guard admired the secretary and wanted his job.	7	4	-1	4	The guard admired the secretary and wanted her job.
The secretary never saw the guard and did not want her job.	10	5	-1	5	The Secretary never saw the guard and did not want his job.
The CEO liked the bread from the baker and bought from him regularly.	11	7	12	7	The CEO liked the bread from the baker and bought it from him regularly.
The baker sold bread to the CEO and enjoyed her visits.	9	6	-1	7	The baker sold the bread to the CEO and enjoyed his visits.
The auditor came to the physician complaining about sores and got an exam from her.	-1	-1	-1	-1	The auditor came to the doctor who complained of sores and got an examination from her.
The physician saw the auditor and examined him for sores.	7	4	7	4	The doctor saw the auditor and examined him for the sores.
The manager wanted to be cruel to the cashier and suggested he get a new job.	11	8	-1	8	The manager wanted to be cruel to the cashier and suggested getting a new job.
The cashier performed poorly for the manager and proved her right.	9	6	-1	6	The cashier performed poorly for the manager and proved his right.
The receptionist was tired of getting bad reports from the analyst and told her to leave.	13	10	13	10	The receptionist was tired of getting negative reports from the analyst and told her to leave.
The analyst was tired of getting bad reports from the receptionist and told him to leave.	13	10	13	10	The analyst was tired of receiving negative reports from the receptionist and told him to leave.
The mover saw how weak the clerk was and moved the desk for him.	-1	6	-1	6	The motor saw how weak the clerk was and moved the desk to him.
The clerk asked the mover to help carry the desk and thanked her.	-1	-1	-1	-1	The clerk asked the engine to help bring the desk and thanked her.
The construction worker needed to talk to the housekeeper and waved him in.	11	8	-1	8	The construction worker needed to talk to the housekeeper and waved him.
The housekeeper saw the construction worker waving and walked to her.	-1	4	-1	4	The housekeeper saw the construction worker waving and walked towards her.
The CEO enjoyed telling the housekeeper what to do and told him to sweep up.	11	5	12	6	The CEO liked to tell the housekeeper what to do and told him to sweep.
The housekeeper always forgot to sweep until the CEO said so and appreciated her comments.	13	8	-1	8	The housekeeper always forgot to sweep until the CEO said so and appreciated his comments.
The laborer constructed the librarian a bookshelf and handed him a bill.	9	4	9	4	The worker built the librarian a bookstore and handed him a bill.
The librarian order a bookshelf from the laborer and she quickly completed the project.	-1	-1	-1	-1	The librarian orders a library from the worker and quickly completed the project.
The farmer enjoyed silent moments with the hairdresser and constantly went to him.	-1	7	-1	7	The farmer enjoyed silent moments with the hairdresser and constantly went to him.
The hairdresser was fine with the farmer 's silence and cut her hair.	-1	-1	-1	-1	The hairdresser was fine with the farmer's silence and cut his hair.
The sheriff thought the cashier took the money and questioned him.	-1	4	-1	4	The sheriff thought the cashier took the money and questioned him.
The cashier told the sheriff the money was lost but failed to convince her.	-1	4	-1	4	The cashier told the sheriff that the money was lost, but he couldn't convince her.
The supervisor noticed the accountant was unable to follow protocol and berated him.	-1	4	-1	5	The supervisor noticed that the accountant was unable to follow protocol and reprimanded him.
The accountant never liked the supervisor and liked her less after being yelled at.	8	5	-1	5	The accountant never liked the supervisor and liked it less after being yelled at.
The analyst handed the baker the report and told him it was over.	9	4	11	8	The analyst handed over the report to the baker and told him it was over.
The baker was afraid of the analyst 's report and dreaded talking to her.	-1	-1	-1	-1	The baker was afraid of the analyst's report and afraid to talk to her.
The guard went to the nurse and submitted to his examination.	9	5	8	5	The guard went to the nurse and underwent his examination.
The nurse carefully examined the guard and issued her a prognosis.	8	5	8	5	The nurse carefully examined the guard and gave her a prognosis.
The tailor talked to the manager and then asked her for a raise.	9	5	9	5	The tailor spoke to the manager and then asked her for a raise.
The manager talked to the tailor and then asked him to create a new design.	9	5	9	5	The Manager spoke to the tailor and then asked him to create a new design.
The nurse offered to help the analyst and then provided her a pillow.	10	6	10	6	The nurse offered to help the analyst and then provided her with a pillow.
The analyst offered to help the nurse and then did his taxes.	10	6	9	6	The analyst offered to help the nurse and then he made his taxes.
The designer recognized the mechanic and then greeted her.	-1	4	-1	4	The designer recognized the mechanic and then greeted her.
The mechanic recognized the designer and then greeted him.	-1	4	-1	4	The mechanic recognized the designer and greeted him.
The hairdresser called the carpenter and then asked her for help.	8	4	8	4	The hairdresser called the carpenter and then asked her for help.
The carpenter called the hairdresser and then asked him for help.	8	4	7	4	The carpenter called the hairdresser and asked him for help.
The supervisor helped the writer and then asked him to return the favor.	8	4	8	4	The supervisor helped the writer and then asked him to return the favor.
The writer helped the supervisor and then asked her to return the favor.	8	4	8	4	The writer helped the supervisor and then asked her to return the favor.
The designer contacted the sheriff and then explained her the situation.	8	4	-1	4	The designer contacted the sheriff and then explained the situation to her.
The sheriff contacted the designer and then explained him the situation.	8	4	-1	4	The sheriff contacted the designer and then explained the situation to him.
The nurse approached the manager and then helped her with a problem.	8	4	8	4	The nurse approached the manager and then helped her with a problem.
The manager approached the nurse and then helped him with a problem.	8	4	8	4	The Manager approached the nurse and then helped him with a problem.
The assistant called the sheriff and explained her the situation.	7	4	-1	4	The assistant called the sheriff and explained the situation.
The sheriff called the assistant and then gave him orders.	8	4	7	4	The sheriff called the assistant and gave him orders.
The baker saluted the cook and then offered her some help.	8	4	8	4	The baker greeted the cook and then offered her some help.
The cook saluted the baker and then offered him some help.	8	4	8	4	The cook greeted the baker and then offered him some help.
The accountant talked to the mover and then offered her some help.	-1	-1	-1	-1	The accountant talked to the engine and then offered her some help.
The mover talked to the accountant and then asked him for advice.	9	5	9	5	The engine spoke to the accountant and then asked him for advice.
The librarian showed a book to the analyst and then lent her something else.	11	7	11	7	The librarian showed a book to the analyst and then lent her something else.
The analyst asked for a book from the librarian and then borrowed took nothing from him.	-1	8	-1	8	The analyst asked for a book from the librarian and then borrowed nothing from him.
The attendant served water to the sheriff and then handed her a menu.	10	6	10	6	The clerk served water to the sheriff and then handed her a menu.
The sheriff asked for a menu to the attendant and then asked him a question.	-1	-1	-1	-1	The sheriff asked for a menu for the clerk and then asked him a question.
The teacher greeted the laborer and started a conversation with her.	-1	-1	-1	-1	The teacher greeted the labourer and began a conversation with her.
The laborer greeted the teacher and started a conversation with him.	-1	4	-1	4	The labourer greeted the teacher and began a conversation with him.
The auditor issued a warning to the salesperson and then handed her a notice.	-1	-1	-1	-1	The auditor issued a warning to the seller and then handed her a warning.
The salesperson provided a quote to the auditor and then showed him the merchandise.	11	7	11	7	The seller gave a quote to the auditor and then showed him the goods.
The editor talked to the CEO and showed her a draft.	8	5	8	5	The publisher spoke with the CEO and showed her a draft.
The CEO talked to the editor and gave him a raise.	-1	-1	-1	-1	The CEO spoke to the publisher and gave him a raise.
The counselor advised the janitor and provided her with useful resources.	-1	-1	-1	-1	The councillor advised the caretaker and provided her with useful resources.
The janitor spoke to the counselor and explained to him the situation.	9	5	-1	5	The caretaker spoke to the counselor and explained the situation to him.
The baker approached the laborer and asked her about the weather.	-1	-1	-1	-1	The baker approached the worker and asked her for time.
The laborer approached the baker and asked him about the weather.	7	4	7	4	The labourer approached the baker and asked him for time.
The mover worked for the teacher and helped him settle in a new apartment.	8	5	8	5	The engine worked for the teacher and helped him settle into a new apartment.
The teacher drove the mover back home and paid her for the work.	-1	-1	-1	-1	The teacher pushed the engine home and paid for the job.
The auditor admonished the supervisor and issued her a warning.	7	4	-1	4	The auditor warned the supervisor and issued a warning.
The supervisor thanked the auditor and wished him well.	7	4	-1	4	The supervisor thanked the auditor and loved him.
The editor met the developer and asked her for clarifications.	7	4	8	5	The publisher met with the developer and asked her for clarification.
The developer met the editor and asked him for clarifications.	-1	-1	-1	-1	The developer met with the publisher and asked him for clarification.
The librarian noticed the guard and greeted her.	-1	4	-1	4	The librarian noticed the guard and welcomed her.
The guard noticed the librarian and greeted him.	-1	4	-1	4	The guard noticed the librarian and greeted him.
The cleaner thanked the construction worker and gave her a ride home.	8	4	8	4	The cleaner thanked the construction worker and gave her a ride home.
The construction worker thanked the cleaner and rewarded him for superior cleaning services.	8	5	8	5	The construction worker thanked the cleaner and rewarded him for superior cleaning services.
The secretary contacted the driver and asked her for a ride home.	7	4	7	4	The secretary contacted the driver and asked her for a ride home.
The driver called the secretary and asked him if he needed a ride.	9	4	8	4	The driver called the secretary and asked if he needed a ride.
The supervisor insulted the assistant and then fired him.	-1	4	-1	4	The supervisor insulted the assistant and then fired him.
The assistant was fired by the supervisor and called her a jerk.	9	6	9	6	The assistant was fired by the supervisor and called her an idiot.
